EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,BlockingFouls,Fouls,Offensive Fouls,FoulsDrawn,Charge Fouls Drawn,BlockingFoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,LongMidRangeFGM,LongMidRangeFGA,Corner3Assists,ShortMidRangeAssists,LongMidRangeAssists,FTDefRebounds,SelfOReb,Travels,SecondChanceTurnovers,Loose Ball Fouls,Loose Ball Fouls Drawn,Offensive Fouls Drawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,ShortMidRangePctBlocked,DefFTReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimPctAssisted,FTOffRebounds,Charge Fouls,OffFTReboundPct,SecondChanceCorner3FGM,PenaltyArc3FGM,SecondChanceFG3M,HeaveAttempts,BlockedLongMidRange,SecondChanceFg3Pct,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyArc3Accuracy,SecondChanceArc3FGM,PtsUnassisted3s,StepOutOfBoundsTurnovers,3pt And 1 Free Throw Trips,Technical Free Throw Trips,LongMidRangePctBlocked,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,Fg3aBlocked,Blocked3s,BlockedCorner3,FG3APctBlocked,Arc3PctBlocked,Defensive 3 Seconds Violations,BlockedArc3,OffensiveGoaltends,on,3SecondViolations,Clear Path Fouls,Corner3PctBlocked
1626184,1610612752,Chasson Randle,Chasson Randle,1626184,NYK,4023.0,67,-8,133,139,41,45,19,272,7.0,12,1.0,1.0,5.0,6.0,2.0,3,1.0,2.0,1.0,1.0,1.0,1.0,6.0,1.0,1.0,9.0,15,2.0,8.0,9,33,147,1.0,1,2.0,1.0,3.0,6.0,7.0,1.0,2.0,5.0,20.0,6.0,12.0,6.0,2.0,6.0,1.0,2.0,1.0,2.0,3.0,2.0,1.0,8.0,1.0,1.0,2.0,6,8,2,10,4.0,2.0,2.0,4.0,1.0,3.0,6.0,2.0,1.0,10,1.0,3.0,1.0,11,3.0,11,1.0,1.0,10,3.0,5,1.0,20.0,41,0.3333333333333333,0.375,1.0,0.25,0.5,0.25,0.6,1.0,0.8571428571428571,0.5217391304347826,0.3333333333333333,0.8333333333333334,0.6346153846153846,0.5,1.0,0.34782608695652173,0.13333333333333333,0.16666666666666666,22.360248447204967,0.4,0.16216216216216217,0.023809523809523808,0.07692307692307693,0.034482758620689655,0.12698412698412698,0.028169014084507043,0.0625,0.045454545454545456,0.21428571428571427,0.1,0.15384615384615385,0.0625,0.1,0.5217391304347826,0.5833333333333334,0.7,0.42857142857142855,0.13043478260869565,0.6666666666666666,0.6666666666666666,0.08695652173913043,0.5,0.5,1.0,0.2608695652173913,0.16666666666666666,0.16666666666666666,1.0,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.8333333333333334,0.1111111111111111,1.0,0.1111111111111111,0.8695652173913043,0.16666666666666666,0.5417021739130435,0.6026666666666666,0.5718277777777777,0.23076923076923078,0.29411764705882354,0.1111111111111111,0.09090909090909091,0.6060606060606061,2.52,25.162499999999998,0.3082706766917293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
1626195,1610612752,Willy Hernangomez,Willy Hernangomez,1626195,NYK,10000.0,167,17,334,336,103,100,42,670,23.0,38,4.0,11.0,5.0,11.0,5.0,16,,,,,,,,,,32.0,61,,,11,75,348,4.0,15,,3.0,11.0,8.0,17.0,,,5.0,21.0,48.0,16.0,,4.0,,,4.0,14.0,5.0,19.0,3.0,7.0,43.0,2.0,13.0,17.0,17,40,15,55,6.0,5.0,1.0,7.0,,5.0,2.0,,2.0,9,3.0,10.0,1.0,17,,15,,,15,1.0,5,,21.0,103,0.75,0.8,,,,,0.5245901639344263,0.26666666666666666,0.47058823529411764,0.5245901639344263,0.26666666666666666,0.47058823529411764,0.5514705882352942,0.3055555555555556,0.5,,0.06557377049180328,0.07894736842105263,20.20997375328084,0.7777777777777778,0.17525773195876287,0.12745098039215685,0.23943661971830985,0.03389830508474576,0.20238095238095238,0.09316770186335403,0.10344827586206896,0.021739130434782608,0.13636363636363635,0.25925925925925924,0.15384615384615385,0.2692307692307692,0.15789473684210525,0.6229508196721312,0.6052631578947368,0.6571428571428571,0.782608695652174,0.26229508196721313,0.3125,0.3333333333333333,,,,,,,,,0.7333333333333333,0.36363636363636365,,,0.6470588235294118,0.45454545454545453,,,,0.6229508196721312,,0.5432606557377049,0.5467333333333334,0.5510058823529412,0.07692307692307693,0.07692307692307693,,0.14666666666666667,0.28,4.888524590163935,,0.3083832335329341,4.0,7.0,2.0,4.0,3.0,6.0,4.0,2.0,1.0,4.0,4.0,1.0,3.0,5.0,4.0,1.0,5.0,4.0,2.0,1.0,3.0,0.0625,0.6,0.16666666666666666,0.11627906976744186,0.07692307692307693,0.16,0.8,0.4,0.11475409836065574,0.5714285714285714,0.5714285714285714,1.0,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
1627850,1610612752,Marshall Plumlee,Marshall Plumlee,1627850,NYK,3976.0,66,21,130,137,67,76,26,267,7.0,12,4.0,5.0,1.0,3.0,,4,,,,,,,,,,7.0,16,,,1,15,133,4.0,6,,,8.0,1.0,6.0,,,,2.0,6.0,8.0,,8.0,,,2.0,2.0,4.0,6.0,2.0,1.0,16.0,4.0,8.0,3.0,9,13,13,26,,,,3.0,,,1.0,,3.0,4,3.0,4.0,,8,,5,,,7,1.0,4,,2.0,67,0.42857142857142855,1.0,,,,,0.4375,0.6666666666666666,0.16666666666666666,0.4375,0.6666666666666666,0.16666666666666666,0.39473684210526316,0.5,0.125,,0.125,0.16666666666666666,13.77245508982036,0.75,0.25,0.1702127659574468,0.12,0.14814814814814814,0.19672131147540983,0.16216216216216217,0.17647058823529413,0.18181818181818182,0.14285714285714285,0.375,0.2857142857142857,0.10526315789473684,0.16666666666666666,0.75,0.5833333333333334,0.7,0.42857142857142855,0.25,,,,,,,,,,,0.8333333333333334,0.8,,,0.5,0.3333333333333333,,,,0.75,,0.6071437500000001,0.7089,0.5712833333333334,0.21052631578947367,0.21052631578947367,,0.5333333333333333,0.13333333333333333,2.28125,,0.5153846153846153,,,2.0,,1.0,1.0,1.0,,,,1.0,,,1.0,1.0,,1.0,1.0,,,,,0.2,0.08333333333333333,0.2222222222222222,,0.14285714285714285,1.0,,,,,,,1.0,1.0,0.14285714285714285,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
203200,1610612752,Justin Holiday,Justin Holiday,203200,NYK,11256.0,188,9,372,383,115,100,46,755,16.0,20,1.0,1.0,8.0,10.0,4.0,6,6.0,11.0,1.0,2.0,4.0,3.0,13.0,,4.0,26.0,43,9.0,24.0,13,92,388,2.0,2,1.0,1.0,8.0,10.0,17.0,3.0,8.0,9.0,38.0,30.0,22.0,27.0,2.0,12.0,3.0,2.0,15.0,2.0,17.0,2.0,10.0,36.0,1.0,2.0,10.0,11,21,3,24,12.0,10.0,2.0,4.0,1.0,4.0,1.0,,,5,1.0,5.0,,6,,14,,,17,3.0,5,2.0,38.0,115,0.5769230769230769,0.6,1.0,0.375,0.375,0.391304347826087,0.6046511627906976,1.0,0.5882352941176471,0.5895522388059702,1.1666666666666667,0.58,0.6301369863013698,1.0,0.6551724137931034,0.3582089552238806,0.046511627906976744,0.1,18.181818181818183,0.8,0.10576923076923077,0.015873015873015872,0.14084507042253522,0.01694915254237288,0.12,0.016216216216216217,,0.023255813953488372,0.0851063829787234,0.1111111111111111,0.13333333333333333,0.1320754716981132,0.16666666666666666,0.29850746268656714,0.8,0.8888888888888888,0.5625,0.08955223880597014,0.6666666666666666,0.6666666666666666,0.16417910447761194,0.5454545454545454,0.5454545454545454,1.0,0.19402985074626866,0.23076923076923078,0.23076923076923078,1.0,0.3333333333333333,1.0,0.3333333333333333,,0.4,0.8,0.16,0.5,0.16,0.6567164179104478,0.25,0.5424795454545455,0.475775,0.5789458333333334,0.09859154929577464,0.1111111111111111,0.07692307692307693,0.08695652173913043,0.41304347826086957,8.900000000000002,25.32083333333334,0.30913978494623656,6.0,17.0,,2.0,3.0,,,,,,1.0,,2.0,5.0,3.0,,5.0,2.0,,,2.0,,,0.029411764705882353,0.019230769230769232,,,0.4,0.5,0.2537313432835821,0.35294117647058826,0.35294117647058826,0.6666666666666666,,,,,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.25,,,,,,,,,,,,,,,,,True,,,
2756,1610612752,Sasha Vujacic,Sasha Vujacic,2756,NYK,24489.0,408,-9,815,831,219,251,99,1646,2.0,11,,2.0,1.0,4.0,1.0,4,3.0,13.0,,1.0,7.0,20.0,61.0,8.0,18.0,19.0,62,23.0,74.0,17,124,854,2.0,7,8.0,2.0,12.0,6.0,14.0,8.0,25.0,7.0,43.0,22.0,16.0,48.0,,60.0,20.0,5.0,38.0,14.0,52.0,10.0,21.0,118.0,4.0,7.0,25.0,20,47,12,59,13.0,10.0,3.0,10.0,1.0,8.0,6.0,1.0,2.0,16,7.0,17.0,2.0,38,2.0,17,,,24,1.0,5,3.0,43.0,219,0.5789473684210527,0.5789473684210527,0.6956521739130435,0.3108108108108108,0.32,0.3150684931506849,0.3064516129032258,0.2857142857142857,0.42857142857142855,0.39338235294117646,0.3333333333333333,0.46153846153846156,0.4201388888888889,0.35294117647058826,0.48863636363636365,0.5441176470588235,0.08064516129032258,0.2727272727272727,17.130620985010708,0.625,0.08298755186721991,0.026119402985074626,0.16778523489932887,0.0273972602739726,0.11538461538461539,0.026570048309178744,0.023255813953488372,0.037037037037037035,0.11538461538461539,0.015625,0.0958904109589041,0.15789473684210525,0.2,0.08088235294117647,0.18181818181818182,0.25,,0.029411764705882353,0.25,0.25,0.09558823529411764,0.23076923076923078,0.23076923076923078,1.0,0.4485294117647059,0.32786885245901637,0.32786885245901637,0.65,0.13333333333333333,,,0.5333333333333333,0.10256410256410256,0.25,0.1794871794871795,0.14285714285714285,0.46153846153846156,0.625,0.3333333333333333,0.4886455555555555,0.5041541666666666,0.5057802631578948,0.05673758865248227,0.07575757575757576,0.04,0.0967741935483871,0.3467741935483871,15.312903225806455,25.271621621621627,0.2687116564417178,16.0,47.0,4.0,6.0,11.0,2.0,,,,,,1.0,3.0,2.0,1.0,1.0,2.0,,,4.0,2.0,,0.06451612903225806,0.02531645569620253,0.02912621359223301,,,,,0.34558823529411764,0.3404255319148936,0.35555555555555557,0.6875,,1.0,1.0,0.041666666666666664,,7.0,2.0,1.0,,0.25,,,0.3888888888888889,2.0,21.0,1.0,2.0,4.0,0.0425531914893617,0.25,0.5,,,,,,,,,True,,,
1627851,1610612752,Mindaugas Kuzminskas,Mindaugas Kuzminskas,1627851,NYK,9560.0,159,-2,318,326,89,120,36,644,18.0,25,3.0,3.0,2.0,3.0,5.0,12,1.0,4.0,1.0,,,6.0,19.0,3.0,4.0,24.0,44,7.0,23.0,8,77,342,4.0,5,4.0,2.0,19.0,2.0,7.0,2.0,4.0,6.0,16.0,26.0,22.0,18.0,6.0,19.0,6.0,7.0,3.0,2.0,5.0,2.0,1.0,12.0,2.0,4.0,6.0,6,12,7,19,6.0,4.0,2.0,4.0,,1.0,5.0,2.0,3.0,9,1.0,5.0,,14,2.0,10,,1.0,10,,3,,16.0,89,0.5416666666666666,0.6190476190476191,0.8571428571428571,0.30434782608695654,0.5,0.30434782608695654,0.5454545454545454,0.8,0.2857142857142857,0.5149253731343284,0.9444444444444444,0.45454545454545453,0.5347222222222222,0.95,0.5333333333333333,0.34328358208955223,0.1590909090909091,0.2,22.5,0.4444444444444444,0.06521739130434782,0.0449438202247191,0.1111111111111111,0.03333333333333333,0.0821917808219178,0.040268456375838924,0.08571428571428572,0.021739130434782608,0.02857142857142857,0.07692307692307693,0.0967741935483871,0.16666666666666666,,0.373134328358209,0.72,0.9,0.6111111111111112,0.1791044776119403,0.4166666666666667,0.4166666666666667,0.05970149253731343,0.25,0.25,1.0,0.2835820895522388,0.3157894736842105,0.3333333333333333,0.8333333333333334,0.3333333333333333,1.0,0.1111111111111111,0.3333333333333333,0.2727272727272727,0.6666666666666666,,,0.36363636363636365,0.7164179104477612,0.3157894736842105,0.5250432835820895,0.5448357142857143,0.4331136363636363,0.04285714285714286,0.06382978723404255,,0.24675324675324675,0.2077922077922078,5.215909090909091,25.439130434782605,0.279874213836478,1.0,7.0,,,2.0,,2.0,1.0,1.0,1.0,1.0,,2.0,1.0,1.0,,2.0,1.0,,1.0,2.0,,,0.041666666666666664,,0.07142857142857142,0.07407407407407407,0.5,0.2,0.1044776119402985,0.14285714285714285,0.2,1.0,0.3333333333333333,1.0,,0.125,,2.0,3.0,,,0.75,,,0.5,3.0,3.0,,,,0.2857142857142857,1.0,1.0,1.0,1.0,1.0,0.043478260869565216,0.05263157894736842,,,,True,,,
204001,1610612752,Kristaps Porzingis,Kristaps Porzingis,204001,NYK,11617.0,194,4,391,395,68,89,44,786,14.0,18,3.0,4.0,,,5.0,21,2.0,5.0,1.0,,,8.0,21.0,1.0,2.0,30.0,59,10.0,26.0,23,113,406,3.0,5,2.0,2.0,8.0,1.0,5.0,1.0,2.0,7.0,12.0,46.0,14.0,30.0,,21.0,8.0,2.0,6.0,4.0,10.0,3.0,3.0,24.0,3.0,4.0,6.0,29,38,7,45,4.0,1.0,3.0,6.0,2.0,4.0,6.0,2.0,2.0,12,3.0,14.0,,17,,26,,,32,1.0,14,1.0,12.0,68,0.7666666666666667,0.7666666666666667,1.0,0.38461538461538464,0.5,0.38461538461538464,0.5084745762711864,0.6,0.2,0.5294117647058824,0.42857142857142855,0.35714285714285715,0.56,0.5,0.46153846153846156,0.3058823529411765,0.03389830508474576,0.1111111111111111,25.396825396825395,0.5,0.23015873015873015,0.030303030303030304,0.0759493670886076,0.046875,0.17073170731707318,0.03571428571428571,0.05263157894736842,0.020833333333333332,0.15,0.3235294117647059,0.28125,0.06666666666666667,0.10526315789473684,0.21176470588235294,0.7777777777777778,0.875,0.8571428571428571,0.24705882352941178,0.23809523809523808,0.23809523809523808,0.058823529411764705,0.4,0.4,1.0,0.24705882352941178,0.38095238095238093,0.38095238095238093,1.0,0.5714285714285714,0.75,0.14285714285714285,0.14285714285714285,,,,,0.2857142857142857,0.5176470588235295,0.38095238095238093,0.5116117647058823,0.526275,0.4336071428571429,0.15151515151515152,0.19444444444444445,0.037037037037037035,0.07079646017699115,0.10619469026548672,9.789830508474575,25.21923076923077,0.17391304347826086,11.0,20.0,1.0,,3.0,3.0,,2.0,1.0,1.0,3.0,,1.0,11.0,8.0,3.0,12.0,10.0,,1.0,,,0.21428571428571427,,0.038461538461538464,0.125,,0.8333333333333334,1.0,0.23529411764705882,0.55,0.55,0.5454545454545454,0.6666666666666666,,,,,1.0,,,,,,,0.5,,,,,1.0,,,,,1.0,1.0,,,,,,True,,,
201584,1610612752,Courtney Lee,Courtney Lee,201584,NYK,5804.0,97,-18,185,186,52,57,24,371,3.0,6,1.0,2.0,,,5.0,9,3.0,4.0,,,,1.0,7.0,3.0,1.0,10.0,22,4.0,11.0,12,44,219,2.0,4,3.0,,4.0,2.0,6.0,,1.0,7.0,11.0,10.0,10.0,12.0,,7.0,1.0,3.0,5.0,3.0,8.0,1.0,3.0,19.0,3.0,1.0,5.0,2,9,4,13,6.0,3.0,3.0,1.0,1.0,1.0,1.0,,,2,,,1.0,1,,7,,,13,,4,,11.0,52,0.5,0.5,1.0,0.36363636363636365,,0.36363636363636365,0.45454545454545453,0.5,0.3333333333333333,0.48484848484848486,0.2857142857142857,0.2857142857142857,0.5512820512820513,0.2857142857142857,0.5,0.3333333333333333,0.13636363636363635,0.5,19.617224880382775,0.5,0.06451612903225806,0.016129032258064516,0.12195121951219512,0.08333333333333333,0.09722222222222222,0.04081632653061224,,0.12,0.06666666666666667,,0.07692307692307693,0.1111111111111111,0.2,0.18181818181818182,0.5,1.0,0.3333333333333333,0.2727272727272727,0.5555555555555556,0.5555555555555556,0.12121212121212122,0.75,0.75,1.0,0.21212121212121213,0.14285714285714285,0.14285714285714285,1.0,0.2857142857142857,0.5,,0.42857142857142855,,,,,0.14285714285714285,0.5151515151515151,0.14285714285714285,0.4886787878787879,0.5374700000000001,0.4146357142857143,0.10810810810810811,0.15384615384615385,,0.09090909090909091,0.25,10.786363636363635,24.34545454545454,0.2810810810810811,2.0,7.0,2.0,1.0,1.0,2.0,1.0,,,,,,2.0,,,,,,,1.0,2.0,,0.25,,0.045454545454545456,,0.0625,,0.6,0.21212121212121213,0.2857142857142857,0.2857142857142857,0.5,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,True,,,
1626254,1610612752,Maurice Ndour,Maurice Ndour,1626254,NYK,4678.0,78,-12,154,165,61,62,18,319,6.0,9,1.0,2.0,5.0,5.0,1.0,5,1.0,2.0,,1.0,1.0,,1.0,,,9.0,19,1.0,3.0,4,25,170,1.0,3,,2.0,4.0,6.0,10.0,1.0,1.0,3.0,18.0,12.0,6.0,3.0,,1.0,,3.0,1.0,,1.0,,1.0,2.0,1.0,5.0,3.0,6,11,6,17,6.0,3.0,3.0,2.0,,1.0,,,1.0,2,,3.0,,5,,6,,,5,1.0,3,,18.0,61,0.6666666666666666,0.6666666666666666,1.0,0.3333333333333333,1.0,0.3333333333333333,0.47368421052631576,0.3333333333333333,0.6,0.4772727272727273,0.3333333333333333,0.6818181818181818,0.5208333333333334,0.5,0.75,0.13636363636363635,0.15789473684210525,0.2222222222222222,14.942528735632184,1.0,0.16666666666666666,0.09803921568627451,0.13043478260869565,0.041666666666666664,0.15254237288135594,0.08,0.13043478260869565,0.05263157894736842,0.07142857142857142,0.1111111111111111,0.3076923076923077,0.17647058823529413,,0.4090909090909091,0.6666666666666666,0.8571428571428571,0.6666666666666666,0.22727272727272727,0.2,0.2,0.09090909090909091,0.5,0.5,1.0,0.045454545454545456,,,,0.6666666666666666,0.5,,,0.45454545454545453,1.0,0.09090909090909091,1.0,,0.5454545454545454,,0.5586045454545454,0.5329666666666667,0.5706045454545454,0.125,0.14285714285714285,,0.16,0.72,7.368421052631579,23.3,0.3961038961038961,2.0,5.0,,,,2.0,2.0,,1.0,,,,,,,,,,1.0,,,,0.2222222222222222,,0.1111111111111111,,0.2222222222222222,,1.0,0.22727272727272727,0.4,0.5,0.5,1.0,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,True,,,
1627758,1610612752,Ron Baker,Ron Baker,1627758,NYK,7640.0,127,3,254,267,104,120,27,521,8.0,11,,1.0,2.0,4.0,1.0,3,,6.0,,,1.0,4.0,8.0,,4.0,13.0,22,4.0,14.0,2,40,266,,1,,,,2.0,6.0,3.0,5.0,1.0,14.0,6.0,20.0,12.0,,8.0,4.0,1.0,12.0,4.0,16.0,2.0,7.0,36.0,,1.0,8.0,7,16,1,17,8.0,6.0,2.0,5.0,2.0,5.0,3.0,1.0,,8,4.0,6.0,,10,,10,,,3,1.0,1,,14.0,104,0.23076923076923078,0.23076923076923078,1.0,0.2857142857142857,0.6,0.2857142857142857,0.5909090909090909,,0.3333333333333333,0.5277777777777778,,0.5909090909090909,0.5405405405405406,,0.5833333333333334,0.3888888888888889,0.045454545454545456,0.09090909090909091,15.901060070671377,0.625,0.11475409836065574,0.013157894736842105,0.19047619047619047,,0.14563106796116504,0.008064516129032258,0.03333333333333333,,0.12,,0.18181818181818182,0.1111111111111111,0.6666666666666666,0.3055555555555556,0.7272727272727273,0.8,0.25,0.08333333333333333,0.3333333333333333,0.3333333333333333,0.16666666666666666,,,,0.2222222222222222,0.5,0.5,1.0,1.0,,,,0.36363636363636365,0.5,0.09090909090909091,,0.36363636363636365,0.6944444444444444,0.5,0.52822,0.4303,0.531525,0.027777777777777776,0.045454545454545456,,,0.35,8.954545454545455,24.635714285714283,0.4094488188976378,4.0,8.0,2.0,2.0,3.0,1.0,1.0,,1.0,,,2.0,1.0,3.0,3.0,,3.0,2.0,,1.0,1.0,,0.08333333333333333,,,,0.05555555555555555,0.6666666666666666,,0.2222222222222222,0.5,0.5,0.25,,,,,,3.0,,,,,,,0.75,,,,,,,,,,,,,,,,,True,,,
