EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,NonHeaveArc3FGA,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Charge Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedAtRim,BlockedCorner3,BlockedShortMidRange,Blocks,RecoveredBlocks,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,LongMidRangeFGM,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,FG3M,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,PenaltyFG3M,PtsAssisted3s,PtsUnassisted3s,HeaveAttempts,NonHeaveArc3FGM,Fg3aBlocked,FTOffRebounds,StepOutOfBoundsTurnovers,Charge Fouls Drawn,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APctBlocked,LongMidRangePctBlocked,Corner3PctBlocked,Arc3PctBlocked,OffFTReboundPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,ThreePtShootingFoulsDrawnPct,Clear Path Fouls,3pt And 1 Free Throw Trips,BlockedLongMidRange,BlockedArc3,DefensiveGoaltends,OffensiveGoaltends,3SecondViolations,on
1627732,1610612755,Ben Simmons,Ben Simmons,1627732,PHI,21374.0,356,90.0,744,741,217.0,172,84,1485,56.0,80.0,8.0,15.0,14.0,20.0,23.0,50.0,2.0,2.0,2.0,79.0,132.0,2.0,44.0,202.0,779,10.0,17.0,20.0,20.0,28.0,2.0,12.0,52.0,50.0,108.0,12.0,2.0,7.0,42.0,31.0,73.0,17.0,14.0,22.0,15.0,5.0,177.0,9.0,14.0,24.0,27.0,7.0,58.0,23.0,81.0,7.0,16.0,11.0,5.0,23.0,3.0,18.0,21.0,3.0,5.0,2.0,44.0,1.0,19.0,10.0,36.0,5.0,2.0,8.0,49.0,2.0,1.0,66.0,5.0,28.0,8.0,9.0,4.0,6.0,4.0,3.0,13.0,7.0,1.0,51.0,211.0,4.0,6.0,0.31645569620253167,0.3424657534246575,0.5984848484848485,0.5882352941176471,0.7142857142857143,0.5895522388059702,0.5882352941176471,0.6666666666666666,0.6121212121212121,0.5882352941176471,0.6341463414634146,0.014925373134328358,0.05303030303030303,0.05,0.06,24.67378410438909,0.5227272727272727,0.2692307692307692,0.14835164835164835,0.08284023668639054,0.18461538461538463,0.05660377358490566,0.16346153846153846,0.0701219512195122,0.1509433962264151,0.05952380952380952,0.03125,0.034482758620689655,0.11627906976744186,0.08196721311475409,0.1125,0.3170731707317073,0.1956521739130435,0.15789473684210525,0.15217391304347827,0.5384615384615384,0.5970149253731343,0.7,0.7368421052631579,0.3392857142857143,0.373134328358209,0.46,0.48936170212765956,0.2608695652173913,0.014925373134328358,0.014925373134328358,0.8823529411764706,0.5333333333333333,0.125,0.6666666666666666,0.7,0.06666666666666667,0.6119402985074627,0.5427240601503759,0.6652466666666667,0.5715827586206895,0.17834394904458598,0.18064516129032257,0.09900990099009901,0.25742574257425743,4.19469696969697,31.700000000000003,0.2916666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1627788,1610612755,Furkan Korkmaz,Furkan Korkmaz,1627788,PHI,63693.0,1062,143.0,2167,2180,604.0,537,270,4347,41.0,65.0,6.0,9.0,14.0,20.0,14.0,46.0,44.0,195.0,51.0,69.0,155.0,269.0,60.0,501.0,2331,10.0,22.0,64.0,17.0,35.0,65.0,20.0,111.0,62.0,76.0,8.0,191.0,7.0,51.0,31.0,82.0,19.0,12.0,35.0,9.0,7.0,195.0,8.0,8.0,34.0,48.0,14.0,96.0,17.0,113.0,6.0,49.0,36.0,13.0,29.0,9.0,22.0,17.0,2.0,7.0,4.0,46.0,2.0,16.0,35.0,64.0,,1.0,1.0,70.0,4.0,6.0,82.0,6.0,24.0,8.0,9.0,,6.0,,3.0,9.0,4.0,1.0,108.0,598.0,6.0,4.0,0.4492753623188406,0.47692307692307695,0.44516129032258067,0.45454545454545453,0.4857142857142857,0.5200471698113207,0.5957446808510638,0.455,0.5458515283842795,0.6274509803921569,0.49107142857142855,0.6344339622641509,0.04516129032258064,0.06153846153846154,0.043478260869565216,20.249597423510465,0.6304347826086957,0.25,0.08205128205128205,0.013490725126475547,0.08564231738035265,0.019417475728155338,0.0835030549898167,0.015920398009950248,0.02857142857142857,0.008130081300813009,,0.013157894736842105,0.037037037037037035,0.04838709677419355,0.09090909090909091,0.1095890410958904,0.08223684210526316,0.0967741935483871,0.02553191489361702,0.4444444444444444,0.15330188679245282,0.6307692307692307,0.6721311475409836,0.5609756097560976,0.10849056603773585,0.30434782608695654,0.3181818181818182,0.35714285714285715,0.10377358490566038,0.45990566037735847,0.19148936170212766,0.6666666666666666,0.3333333333333333,0.2,0.7,0.51,0.7877358490566038,0.525366904761905,0.5217970588235294,0.5263447916666667,0.07111111111111111,0.13872832369942195,0.1277445109780439,0.2215568862275449,8.183870967741933,26.06171003717473,0.2787263497923396,14.0,31.0,74.0,3.0,4.0,5.0,14.0,70.0,9.0,21.0,14.0,101.0,12.0,25.0,8.0,19.0,285.0,18.0,4.0,70.0,4.0,1.0,1.0,3.0,1.0,8.0,0.9405940594059405,0.3754646840148699,0.48,0.2923076923076923,0.38113207547169814,0.01486988847583643,0.022727272727272728,0.02702702702702703,0.010256410256410256,0.014705882352941176,0.3181818181818182,0.32558139534883723,0.21428571428571427,0.17452830188679244,0.4189189189189189,0.4305555555555556,0.967741935483871,0.358974358974359,0.3626943005181347,0.9285714285714286,0.0851063829787234,0.75,0.6666666666666666,0.44680851063829785,0.42857142857142855,0.8888888888888888,0.14,0.35714285714285715,0.27450980392156865,0.36649214659685864,0.02888086642599278,,,,,,,,True
1628396,1610612755,Tony Bradley,Tony Bradley,1628396,PHI,4748.0,79,15.0,166,167,43.0,37,17,333,15.0,20.0,4.0,8.0,6.0,10.0,3.0,5.0,2.0,,,19.0,27.0,,4.0,42.0,171,5.0,9.0,10.0,7.0,11.0,,2.0,16.0,26.0,12.0,6.0,,1.0,4.0,,4.0,,,2.0,1.0,1.0,8.0,2.0,9.0,5.0,10.0,1.0,16.0,11.0,27.0,1.0,2.0,2.0,,2.0,,,,,2.0,,2.0,,,5.0,7.0,,,,5.0,,,6.0,,2.0,1.0,2.0,,1.0,,1.0,2.0,1.0,,16.0,43.0,,1.0,0.6842105263157895,0.8125,0.7037037037037037,0.5555555555555556,0.6363636363636364,0.7037037037037037,0.5555555555555556,0.6363636363636364,0.7,0.5,0.6666666666666666,,0.037037037037037035,0.05,,17.297297297297295,1.0,1.0,0.20408163265306123,0.17647058823529413,0.18518518518518517,0.08333333333333333,0.19736842105263158,0.14666666666666667,0.3125,0.16666666666666666,,0.05263157894736842,0.2,0.18181818181818182,0.25,0.14285714285714285,0.23809523809523808,,0.16666666666666666,0.5,0.7407407407407407,0.75,0.7894736842105263,0.6666666666666666,0.18518518518518517,0.6,0.6,1.0,0.07407407407407407,,0.8888888888888888,0.5,,0.9090909090909091,0.6,,0.7407407407407407,0.5455407407407408,0.6341714285714286,0.6268727272727272,0.06896551724137931,0.06896551724137931,0.23809523809523808,0.38095238095238093,4.307407407407408,,0.25903614457831325,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1629003,1610612755,Shake Milton,Shake Milton,1629003,PHI,39919.0,665,72.0,1351,1361,422.0,339,173,2712,47.0,86.0,4.0,8.0,13.0,24.0,49.0,104.0,56.0,66.0,18.0,119.0,246.0,84.0,73.0,410.0,1469,9.0,20.0,37.0,35.0,67.0,26.0,37.0,131.0,86.0,152.0,2.0,66.0,27.0,57.0,41.0,98.0,26.0,15.0,37.0,18.0,2.0,237.0,4.0,16.0,22.0,32.0,2.0,56.0,21.0,77.0,12.0,17.0,10.0,7.0,25.0,5.0,15.0,20.0,3.0,10.0,3.0,45.0,1.0,14.0,38.0,74.0,2.0,2.0,3.0,74.0,,3.0,84.0,10.0,34.0,8.0,6.0,,4.0,,2.0,6.0,2.0,,131.0,420.0,4.0,8.0,0.36134453781512604,0.3644067796610169,0.483739837398374,0.45,0.5223880597014925,0.5106060606060606,0.515625,0.5053763440860215,0.5578512396694215,0.5294117647058824,0.5855855855855856,0.2545454545454545,0.10975609756097561,0.10465116279069768,0.125,26.22107969151671,0.5555555555555556,0.0625,0.08205128205128205,0.042105263157894736,0.08906882591093117,0.016194331983805668,0.0847723704866562,0.03189792663476874,0.02097902097902098,0.05128205128205128,0.06172839506172839,0.016304347826086956,0.015873015873015872,0.08461538461538462,0.07228915662650602,0.09574468085106383,0.08333333333333333,0.10909090909090909,0.08275862068965517,0.3333333333333333,0.2606060606060606,0.5465116279069767,0.6103896103896104,0.425531914893617,0.3151515151515151,0.47115384615384615,0.5384615384615384,0.2857142857142857,0.1696969696969697,0.2,0.25,0.5,0.5,0.25806451612903225,0.5416666666666666,0.1935483870967742,0.5151515151515151,0.4820506097560976,0.5284673076923077,0.4843560439560439,0.10140845070422536,0.1259259259259259,0.09024390243902439,0.3195121951219512,8.383333333333333,26.027380952380945,0.31236121391561805,23.0,10.0,18.0,2.0,4.0,4.0,8.0,23.0,3.0,8.0,4.0,33.0,5.0,12.0,4.0,8.0,75.0,24.0,,23.0,1.0,1.0,4.0,2.0,6.0,2.0,0.7575757575757576,0.39285714285714285,0.4166666666666667,0.3076923076923077,0.39285714285714285,0.011904761904761904,0.08928571428571429,,0.015151515151515152,0.021739130434782608,0.4107142857142857,0.45098039215686275,0.391304347826087,0.05454545454545454,0.5555555555555556,0.5555555555555556,1.0,0.3484848484848485,0.35384615384615387,0.6521739130434783,0.125,0.5,1.0,0.25,0.375,1.0,0.08602150537634409,0.5,0.2222222222222222,0.3484848484848485,0.023529411764705882,1.0,1.0,,,,,,True
201980,1610612755,Danny Green,Danny Green,201980,PHI,17361.0,289,71.0,602,595,154.0,124,78,1197,2.0,5.0,,1.0,,,4.0,12.0,2.0,31.0,8.0,8.0,19.0,56.0,4.0,83.0,646,,1.0,6.0,1.0,3.0,17.0,4.0,18.0,12.0,4.0,,31.0,1.0,11.0,9.0,20.0,6.0,3.0,6.0,5.0,,49.0,5.0,3.0,14.0,15.0,,29.0,10.0,39.0,2.0,14.0,5.0,9.0,1.0,3.0,,9.0,,1.0,2.0,10.0,,2.0,10.0,16.0,1.0,,1.0,5.0,,1.0,4.0,,,2.0,8.0,,,,7.0,8.0,5.0,,16.0,151.0,1.0,1.0,0.75,0.75,0.42105263157894735,,0.3333333333333333,0.5266666666666666,0.3333333333333333,0.35,0.538961038961039,0.3333333333333333,0.4090909090909091,0.7466666666666667,0.05263157894736842,0.2,,12.608695652173912,0.1,,0.09375,0.018072289156626505,0.11475409836065574,0.045871559633027525,0.10283687943262411,0.02909090909090909,0.019230769230769232,0.024096385542168676,,0.024096385542168676,0.11538461538461539,0.0851063829787234,0.12162162162162163,0.05128205128205128,0.10869565217391304,0.13333333333333333,0.04878048780487805,0.625,0.06666666666666667,0.4,0.5,1.0,0.16,0.3333333333333333,0.3333333333333333,0.5,0.02666666666666667,0.41333333333333333,0.1111111111111111,,,,,0.4,0.8133333333333334,0.53409,0.5526,0.5254524999999999,,,0.07228915662650602,0.21686746987951808,7.063157894736841,25.175000000000004,0.2558139534883721,2.0,12.0,25.0,,3.0,3.0,9.0,9.0,2.0,5.0,1.0,21.0,2.0,8.0,,4.0,51.0,12.0,,9.0,3.0,2.0,2.0,,,,0.8095238095238095,0.375,0.25,0.23529411764705882,0.375,0.05357142857142857,,0.08,0.03225806451612903,0.11764705882352941,1.0,1.0,1.0,0.3333333333333333,0.48,0.5217391304347826,1.0,0.2903225806451613,0.3,0.5555555555555556,0.3333333333333333,,,0.5555555555555556,0.4,0.5,0.45,0.3333333333333333,0.125,0.2903225806451613,,,,1.0,,,,,True
202699,1610612755,Tobias Harris,Tobias Harris,202699,PHI,21802.0,363,50.0,739,732,180.0,141,89,1471,25.0,38.0,3.0,5.0,5.0,7.0,44.0,83.0,35.0,22.0,7.0,83.0,156.0,28.0,40.0,227.0,771,6.0,12.0,14.0,23.0,37.0,8.0,10.0,62.0,40.0,126.0,4.0,21.0,18.0,30.0,23.0,53.0,16.0,7.0,21.0,5.0,4.0,129.0,1.0,7.0,31.0,33.0,6.0,70.0,8.0,78.0,3.0,12.0,8.0,4.0,9.0,2.0,4.0,9.0,1.0,5.0,2.0,18.0,1.0,5.0,10.0,18.0,2.0,1.0,2.0,29.0,,,47.0,6.0,20.0,3.0,6.0,,2.0,,4.0,6.0,4.0,,60.0,176.0,,2.0,0.24096385542168675,0.24691358024691357,0.532051282051282,0.5,0.6216216216216216,0.5081521739130435,0.46153846153846156,0.5777777777777777,0.556930693069307,0.5,0.6326530612244898,0.15217391304347827,0.11538461538461539,0.23684210526315788,0.10843373493975904,26.097271648873072,0.5,0.3157894736842105,0.165,0.0330188679245283,0.22627737226277372,0.007633587786259542,0.18991097922848665,0.023323615160349854,0.031746031746031744,0.05154639175257732,,0.010416666666666666,,0.1724137931034483,0.1348314606741573,0.20754716981132076,0.22429906542056074,0.23333333333333334,0.0410958904109589,0.6666666666666666,0.20652173913043478,0.6578947368421053,0.8620689655172413,0.24,0.45108695652173914,0.5301204819277109,0.5945945945945946,0.2727272727272727,0.19021739130434784,0.11956521739130435,0.38461538461538464,0.6,,0.15555555555555556,0.7142857142857143,0.15555555555555556,0.358695652173913,0.45395846994535527,0.4369444444444444,0.4344613636363636,0.10552763819095477,0.11764705882352941,0.06167400881057269,0.27312775330396477,9.194871794871792,25.853571428571428,0.2435723951285521,14.0,2.0,6.0,,,1.0,1.0,5.0,,1.0,1.0,7.0,,1.0,2.0,2.0,15.0,6.0,1.0,5.0,,,,,4.0,1.0,0.7142857142857143,0.25,,0.25,0.25925925925925924,,,,,,0.4,0.4,0.14285714285714285,0.03260869565217391,0.3333333333333333,0.3333333333333333,1.0,0.22727272727272727,0.22727272727272727,0.6,,,,0.07692307692307693,,,0.022222222222222223,1.0,0.14285714285714285,0.23809523809523808,0.034482758620689655,,,,,,,,True
1629680,1610612755,Matisse Thybulle,Matisse Thybulle,1629680,PHI,35954.0,599,68.0,1214,1237,382.0,342,156,2451,24.0,38.0,5.0,7.0,5.0,8.0,4.0,10.0,2.0,35.0,9.0,28.0,50.0,64.0,4.0,120.0,1324,5.0,7.0,25.0,6.0,12.0,22.0,,33.0,38.0,18.0,8.0,35.0,2.0,8.0,14.0,22.0,10.0,4.0,4.0,2.0,2.0,58.0,6.0,8.0,16.0,29.0,2.0,47.0,15.0,62.0,3.0,42.0,21.0,21.0,5.0,2.0,4.0,7.0,1.0,1.0,2.0,12.0,1.0,2.0,32.0,55.0,1.0,1.0,1.0,12.0,1.0,,11.0,3.0,7.0,,23.0,10.0,3.0,2.0,12.0,33.0,24.0,,33.0,379.0,2.0,,0.6785714285714286,0.7916666666666666,0.56,0.7142857142857143,0.5,0.5087719298245614,0.7857142857142857,0.4852941176470588,0.5084745762711864,0.78125,0.4852941176470588,0.5614035087719298,0.04,0.02631578947368421,0.1,9.285714285714286,0.4166666666666667,0.07142857142857142,0.09177215189873418,0.024242424242424242,0.06926406926406926,0.026905829596412557,0.08226691042047532,0.02531645569620253,0.03225806451612903,0.03125,,0.030120481927710843,0.017543859649122806,0.09,0.07407407407407407,0.12345679012345678,0.0670391061452514,0.07692307692307693,0.047619047619047616,0.7272727272727273,0.3333333333333333,0.631578947368421,0.6486486486486487,0.6666666666666666,0.08771929824561403,0.4,0.4444444444444444,0.75,0.017543859649122806,0.30701754385964913,0.5,0.7142857142857143,0.2,0.23529411764705882,0.625,0.2647058823529412,0.8947368421052632,0.5665368421052631,0.6034875000000001,0.5591161764705883,0.059322033898305086,0.12962962962962962,0.20833333333333334,0.275,3.1420000000000003,24.95625,0.31466227347611203,,7.0,29.0,2.0,4.0,3.0,13.0,13.0,2.0,3.0,4.0,20.0,4.0,7.0,3.0,7.0,60.0,,,13.0,,1.0,,1.0,,,1.0,0.3125,0.5714285714285714,0.3181818181818182,0.3125,,,,,0.02040816326530612,,,,0.2543859649122807,0.2413793103448276,0.2413793103448276,1.0,0.37142857142857144,0.37142857142857144,1.0,0.2857142857142857,0.5,1.0,0.21428571428571427,0.6666666666666666,1.0,0.38235294117647056,0.23076923076923078,0.4444444444444444,0.37142857142857144,,,,8.0,8.0,,,,True
1630178,1610612755,Tyrese Maxey,Tyrese Maxey,1630178,PHI,18596.0,310,-28.0,623,640,164.0,176,84,1263,29.0,55.0,5.0,6.0,4.0,11.0,9.0,29.0,25.0,26.0,7.0,49.0,109.0,32.0,19.0,144.0,712,5.0,9.0,14.0,7.0,27.0,8.0,5.0,25.0,32.0,66.0,2.0,26.0,11.0,20.0,22.0,42.0,18.0,4.0,16.0,3.0,1.0,106.0,,4.0,11.0,19.0,1.0,31.0,4.0,35.0,4.0,9.0,5.0,4.0,5.0,1.0,4.0,9.0,4.0,1.0,1.0,14.0,1.0,1.0,22.0,31.0,1.0,1.0,,18.0,2.0,1.0,21.0,1.0,11.0,,4.0,,3.0,,1.0,4.0,1.0,,25.0,164.0,3.0,,0.32653061224489793,0.3333333333333333,0.44954128440366975,0.5555555555555556,0.25925925925925924,0.4432624113475177,0.5,0.2857142857142857,0.4768211920529801,0.5384615384615384,0.32894736842105265,0.22695035460992907,0.10091743119266056,0.12727272727272726,0.13793103448275862,22.916666666666668,0.35714285714285715,0.05263157894736842,0.125,0.02197802197802198,0.09734513274336283,,0.11320754716981132,0.01282051282051282,0.02564102564102564,0.019230769230769232,0.019230769230769232,,,0.125,0.12121212121212122,0.13157894736842105,0.05952380952380952,0.20689655172413793,0.05714285714285714,0.25,0.3900709219858156,0.5272727272727272,0.6041666666666666,0.41379310344827586,0.20567375886524822,0.3103448275862069,0.36,0.1111111111111111,0.1773049645390071,0.18439716312056736,0.46153846153846156,0.8333333333333334,0.4,0.3142857142857143,0.36363636363636365,0.2,0.6170212765957447,0.48767250000000006,0.5556777777777777,0.47834117647058827,0.0728476821192053,0.09243697478991597,0.09722222222222222,0.1736111111111111,7.542201834862386,27.106250000000003,0.26324237560192615,11.0,1.0,6.0,,,,1.0,8.0,1.0,4.0,2.0,9.0,1.0,4.0,1.0,2.0,24.0,3.0,,8.0,,,2.0,1.0,,,0.8888888888888888,0.28125,0.25,0.25,0.28125,,,,,,0.44,0.44,0.2727272727272727,0.0425531914893617,0.16666666666666666,0.16666666666666666,1.0,0.3076923076923077,0.3076923076923077,0.875,,,,0.3076923076923077,0.25,1.0,0.02857142857142857,,0.2857142857142857,0.3076923076923077,,,,,,,,,True
1630194,1610612755,Paul Reed,Paul Reed,1630194,PHI,1949.0,32,-5.0,66,69,16.0,41,10,135,7.0,9.0,2.0,4.0,1.0,1.0,,2.0,,1.0,,7.0,11.0,2.0,1.0,15.0,73,2.0,4.0,4.0,1.0,1.0,,,2.0,10.0,4.0,4.0,1.0,1.0,1.0,1.0,2.0,,1.0,,,1.0,5.0,1.0,5.0,2.0,6.0,,8.0,6.0,14.0,,3.0,1.0,2.0,2.0,,1.0,,,1.0,,2.0,,1.0,5.0,9.0,,2.0,,3.0,,,3.0,1.0,1.0,,2.0,,1.0,,1.0,2.0,1.0,,2.0,16.0,3.0,,0.7142857142857143,1.0,0.6363636363636364,0.5,1.0,0.5384615384615384,0.5,1.0,0.5769230769230769,0.5,1.0,0.15384615384615385,0.09090909090909091,,0.5,19.48051948051948,1.0,,0.2727272727272727,0.3125,0.2,0.06666666666666667,0.25,0.1935483870967742,0.6666666666666666,0.14285714285714285,,,0.16666666666666666,0.3333333333333333,0.2,0.3333333333333333,0.3333333333333333,,,0.5,0.6923076923076923,0.7777777777777778,0.7777777777777778,0.7142857142857143,0.15384615384615385,,,,,0.07692307692307693,1.0,0.5,,1.0,1.0,,0.8461538461538461,0.6468846153846155,0.848,0.671,0.07692307692307693,0.09090909090909091,0.26666666666666666,0.13333333333333333,2.0727272727272723,23.700000000000003,0.24242424242424243,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07692307692307693,,,,,,,,,,,,,,,,,,,,,,,,,True
203118,1610612755,Mike Scott,Mike Scott,203118,PHI,20491.0,342,52.0,699,697,175.0,168,80,1396,3.0,7.0,1.0,3.0,1.0,2.0,4.0,9.0,3.0,36.0,9.0,7.0,19.0,51.0,3.0,71.0,745,1.0,5.0,8.0,3.0,6.0,13.0,3.0,27.0,8.0,6.0,2.0,36.0,1.0,8.0,8.0,16.0,4.0,4.0,5.0,2.0,1.0,40.0,4.0,2.0,22.0,22.0,2.0,46.0,6.0,52.0,,6.0,3.0,3.0,6.0,,3.0,2.0,,3.0,2.0,8.0,1.0,4.0,12.0,30.0,,1.0,,11.0,,3.0,4.0,,1.0,1.0,5.0,,5.0,,,5.0,5.0,,27.0,175.0,2.0,1.0,0.5714285714285714,0.6666666666666666,0.3684210526315789,0.2,0.5,0.4857142857142857,0.4444444444444444,0.631578947368421,0.4930555555555556,0.4444444444444444,0.6428571428571429,0.7285714285714285,0.05263157894736842,,0.1111111111111111,10.178117048346056,0.75,0.13333333333333333,0.11827956989247312,0.01092896174863388,0.176,0.0273972602739726,0.1414790996784566,0.0182370820668693,0.029411764705882353,,,0.02586206896551724,0.03333333333333333,0.16666666666666666,0.05194805194805195,0.16326530612244897,0.125,0.3448275862068966,,1.0,0.1,0.42857142857142855,0.42857142857142855,0.6666666666666666,0.12857142857142856,0.4444444444444444,0.5,0.5,0.04285714285714286,0.5142857142857142,0.3333333333333333,0.3333333333333333,,0.10526315789473684,0.5,0.47368421052631576,0.8285714285714286,0.5341028571428571,0.5442,0.5193868421052632,0.014084507042253521,0.05,0.11267605633802817,0.38028169014084506,6.657894736842104,25.56666666666667,0.2503576537911302,,7.0,15.0,2.0,2.0,2.0,4.0,11.0,,2.0,4.0,18.0,2.0,4.0,,6.0,54.0,,,11.0,,,,,,,1.0,0.35294117647058826,0.5,0.46153846153846156,0.35294117647058826,,,,,,,,,0.21428571428571427,0.4666666666666667,0.4666666666666667,1.0,0.3055555555555556,0.3055555555555556,1.0,0.2222222222222222,1.0,1.0,0.2222222222222222,,,0.21052631578947367,0.5,0.4444444444444444,0.3055555555555556,,,,,,,,,True
