EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,OpponentPoints,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AssistPoints,OffThreePtRebounds,OffRebounds,Rebounds,DeadBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Offensive Fouls,FoulsDrawn,PenaltyOffPossExcludingTakeFouls,Usage,OffThreePtReboundPct,OffFGReboundPct,OffCorner3ReboundPct,PenaltyOffPossPct,AtRimFGM,AtRimFGA,ShortMidRangeFGA,LongMidRangeFGA,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,FG2M,FG2A,FG3M,FG3A,Points,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2A,PenaltyFG3A,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg3aBlocked,TwoPtAssists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,DefTwoPtRebounds,FTDefRebounds,DefRebounds,Steals,BadPassSteals,BadPassOutOfBoundsTurnovers,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,NonHeaveFg3Pct,Fg2Pct,EfgPct,SecondChanceEfgPct,TsPct,SecondChanceTsPct,FG3APct,FG3APctBlocked,Corner3PctBlocked,DefFTReboundPct,DefTwoPtReboundPct,DefFGReboundPct,DefShortMidRangeReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,LongMidRangeFrequency,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,Avg2ptShotDistance,Avg3ptShotDistance,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,LongMidRangeFGM,Corner3FGM,FtPoints,SecondChanceFG2M,PenaltyFG2M,PenaltyPoints,Fg2aBlocked,DefThreePtRebounds,LiveBallTurnovers,LostBallTurnovers,ThreePtShootingFoulsDrawn,BlockedAtRim,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,SecondChanceFg2Pct,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LiveBallTurnoverPct,DefThreePtReboundPct,DefAtRimReboundPct,DefArc3ReboundPct,BlocksRecoveredPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,ThreePtShootingFoulsDrawnPct,PenaltyPointsPct,Charge Fouls,DefCorner3ReboundPct,PenaltyArc3FGA,PtsPutbacks,OffTwoPtRebounds,SelfOReb,LostBallSteals,BadPassTurnovers,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,Travels,SecondChanceTurnovers,Loose Ball Fouls,Loose Ball Fouls Drawn,Blocked3s,BlockedArc3,BlockedLongMidRange,NonShootingPenaltyNonTakeFouls,OffTwoPtReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefLongMidRangeReboundPct,SelfORebPct,PenaltyArc3Frequency,PenaltyArc3FGM,PenaltyFG3M,PenaltyFtPoints,PtsUnassisted3s,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,PenaltyFg3Pct,PenaltyArc3Accuracy,BlockedCorner3,SecondChanceAtRimPctAssisted,SecondChanceFtPoints,Charge Fouls Drawn,3pt And 1 Free Throw Trips,DefensiveGoaltends,PenaltyCorner3FGM,FTOffRebounds,OffFTReboundPct,PenaltyCorner3Accuracy,SecondChanceCorner3FGA,SecondChanceCorner3Frequency,on,OffensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,SecondChanceCorner3FGM,HeaveAttempts,Technical Free Throw Trips,LongMidRangePctBlocked,Arc3PctBlocked,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Clear Path Fouls
1627732,1610612755,Ben Simmons,Ben Simmons,1627732,PHI,281.0,5.0,-3.0,9.0,9.0,2.0,4.0,1.0,18.0,13.0,2.0,2.0,1.0,1.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,2.0,9.090909090909092,0.5,0.3333333333333333,0.5,0.2222222222222222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,
1627788,1610612755,Furkan Korkmaz,Furkan Korkmaz,1627788,PHI,1949.0,32.0,-5.0,66.0,69.0,16.0,41.0,10.0,135.0,73.0,1.0,5.0,1.0,,11.0,,,3.0,1.0,1.0,,1.0,1.0,,2.0,16.0,20.77922077922078,,,,0.24242424242424243,3.0,3.0,2.0,1.0,3.0,1.0,3.0,6.0,2.0,2.0,3.0,6.0,3.0,9.0,15.0,2.0,2.0,2.0,6.0,1.0,1.0,2.0,4.0,9.0,6.0,3.0,1.0,4.0,2.0,1.0,1.0,2.0,1.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,1.0,0.3333333333333333,0.5,0.5,0.75,0.5,0.75,0.6,0.1111111111111111,0.3333333333333333,0.5,0.09090909090909091,0.0625,0.2,0.2,1.0,1.0,0.3333333333333333,0.13333333333333333,0.06666666666666667,0.2,0.4,0.5,0.5,1.0,0.5,1.0,1.0,0.5,0.8,0.5,0.51963,0.49656666666666666,0.44245,0.06666666666666667,0.16666666666666666,0.4,7.783333333333334,25.588888888888892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,
1629003,1610612755,Shake Milton,Shake Milton,1629003,PHI,2025.0,34.0,-10.0,69.0,69.0,18.0,23.0,8.0,138.0,82.0,3.0,7.0,1.0,2.0,17.0,,,2.0,1.0,3.0,1.0,3.0,4.0,,4.0,18.0,29.11392405063291,,,,0.2608695652173913,4.0,5.0,4.0,3.0,2.0,1.0,,4.0,,,6.0,12.0,1.0,6.0,21.0,3.0,,,2.0,4.0,1.0,6.0,6.0,3.0,4.0,,,4.0,3.0,,1.0,1.0,,2.0,1.0,1.0,1.0,,7.0,1.0,1.0,2.0,,2.0,0.5,0.5,1.0,0.16666666666666666,,0.16666666666666666,0.5,0.4166666666666667,0.3333333333333333,0.525,0.3333333333333333,0.3333333333333333,,,,0.05555555555555555,0.06666666666666667,,0.2777777777777778,0.8,1.0,0.25,0.2222222222222222,0.16666666666666666,0.1111111111111111,0.2222222222222222,,,,,,,0.2,0.6111111111111112,,0.4833222222222222,0.52715,0.49824,0.15,0.08333333333333333,0.09523809523809523,7.658333333333334,25.58333333333334,1.0,1.0,2.0,2.0,1.0,1.0,1.0,6.0,1.0,3.0,6.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,6.0,0.3333333333333333,0.75,0.6,0.6,0.16666666666666666,0.2,0.25,0.6666666666666666,0.08333333333333333,0.125,0.1111111111111111,1.0,0.25,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,1.0,0.5,0.5,1.0,0.3333333333333333,1.0,0.4,1.0,0.25,0.2857142857142857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,
1629680,1610612755,Matisse Thybulle,Matisse Thybulle,1629680,PHI,1573.0,26.0,-15.0,53.0,55.0,19.0,23.0,6.0,108.0,60.0,1.0,2.0,1.0,,5.0,,,3.0,2.0,2.0,,,2.0,,,19.0,6.666666666666667,,,,0.3584905660377358,,,,,1.0,,,1.0,,,,,,2.0,,,,,,,,,,,1.0,,,1.0,1.0,,,1.0,,3.0,,,,,,,,1.0,,1.0,,,,,,,,,,,,1.0,,,,0.0625,0.125,,,,,,,,0.5,0.5,,,,,,,,1.0,,0.5829,,,,,,,24.799999999999997,,,,,,,,,,,,,2.0,,,,1.0,,,,,,,,,,,0.25,0.14285714285714285,0.16666666666666666,,,,,,,,,,,,,,,,,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,
1630194,1610612755,Paul Reed,Paul Reed,1630194,PHI,10637.0,177.0,36.0,371.0,373.0,146.0,201.0,55.0,744.0,366.0,5.0,12.0,4.0,1.0,29.0,11.0,30.0,61.0,5.0,12.0,7.0,14.0,29.0,1.0,7.0,146.0,21.052631578947366,0.125,0.16042780748663102,0.13043478260869565,0.3935309973045822,32.0,46.0,19.0,7.0,2.0,,,4.0,,2.0,42.0,72.0,,6.0,88.0,18.0,,2.0,20.0,29.0,2.0,56.0,28.0,,4.0,,,7.0,6.0,,1.0,15.0,2.0,31.0,10.0,7.0,,,8.0,2.0,4.0,12.0,2.0,13.0,0.6666666666666666,0.8484848484848485,,,,,0.5833333333333334,0.5384615384615384,0.5,0.55,0.5,0.07692307692307693,,,0.18181818181818182,0.18518518518518517,0.17365269461077845,0.12,0.5897435897435898,0.6956521739130435,0.7804878048780488,0.59375,0.24358974358974358,0.08974358974358974,0.02564102564102564,0.05128205128205128,,,,0.1,,,,0.6666666666666666,,0.5764775641025641,0.7157769230769232,0.5478758064516129,0.05,0.05405405405405406,0.22727272727272727,4.677777777777778,24.96666666666667,9.0,15.0,13.0,19.0,6.0,4.0,,4.0,10.0,17.0,34.0,11.0,14.0,7.0,4.0,,8.0,9.0,34.0,0.5555555555555556,0.5862068965517241,0.5483870967741935,0.5483870967741935,0.1527777777777778,0.10869565217391304,0.3157894736842105,0.5833333333333334,0.16279069767441862,0.20512820512820512,0.14492753623188406,0.6923076923076923,0.3157894736842105,0.46153846153846156,0.8333333333333334,0.5714285714285714,0.5714285714285714,1.0,,,,0.75,0.6,0.6129032258064516,0.6842105263157895,,0.38636363636363635,,0.23529411764705882,2.0,18.0,19.0,3.0,3.0,3.0,1.0,1.0,2.0,5.0,4.0,1.0,1.0,1.0,2.0,7.0,0.1919191919191919,0.2564102564102564,0.19444444444444445,0.08333333333333333,0.12307692307692308,0.23529411764705882,0.12,0.06451612903225806,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,
1630178,1610612755,Tyrese Maxey,Tyrese Maxey,1630178,PHI,6936.0,116.0,21.0,242.0,246.0,87.0,146.0,35.0,488.0,237.0,12.0,24.0,11.0,1.0,60.0,1.0,2.0,14.0,1.0,8.0,4.0,6.0,12.0,,13.0,87.0,26.923076923076923,0.017543859649122806,0.016129032258064516,,0.359504132231405,12.0,22.0,17.0,7.0,,,7.0,16.0,,1.0,23.0,46.0,7.0,16.0,81.0,2.0,,1.0,4.0,11.0,10.0,12.0,34.0,12.0,16.0,7.0,,12.0,9.0,1.0,2.0,4.0,,12.0,5.0,5.0,1.0,,16.0,2.0,7.0,2.0,,2.0,0.2608695652173913,0.2608695652173913,0.5714285714285714,0.4375,,0.4375,0.5,0.5403225806451613,0.6666666666666666,0.5869565217391305,0.6666666666666666,0.25806451612903225,,,,0.0784313725490196,0.11650485436893204,0.06666666666666667,0.3548387096774194,0.5454545454545454,0.6,0.3333333333333333,0.27419354838709675,0.11290322580645161,,0.25806451612903225,0.4375,0.4375,0.5714285714285714,0.3333333333333333,,,,0.6129032258064516,0.4375,0.4927387096774194,0.40996666666666665,0.4647833333333334,0.1044776119402985,0.13725490196078433,0.04938271604938271,7.152173913043479,27.325000000000003,1.0,1.0,2.0,4.0,8.0,3.0,,14.0,2.0,5.0,30.0,3.0,8.0,7.0,1.0,,1.0,1.0,30.0,1.0,0.45454545454545453,0.5952380952380952,0.625,0.06521739130434782,0.09090909090909091,0.058823529411764705,0.875,0.15384615384615385,0.13043478260869565,0.11904761904761904,0.5,0.47058823529411764,0.5,0.125,0.42857142857142855,0.42857142857142855,0.3333333333333333,,,,0.3333333333333333,1.0,0.19047619047619047,0.5,,0.37037037037037035,,0.3,10.0,,1.0,,,6.0,,,,1.0,,,,,1.0,1.0,0.014925373134328358,0.034482758620689655,,,0.023809523809523808,,,0.47619047619047616,5.0,5.0,5.0,9.0,2.0,2.0,0.5,0.5,,,,,,,,,,,,,True,,,,,,,,,,,
201980,1610612755,Danny Green,Danny Green,201980,PHI,1013.0,17.0,8.0,32.0,30.0,1.0,4.0,10.0,62.0,32.0,,4.0,,,8.0,,,2.0,,,,,1.0,,2.0,1.0,24.444444444444443,,,,0.03125,2.0,2.0,1.0,2.0,1.0,,1.0,4.0,,,2.0,5.0,1.0,5.0,8.0,3.0,,,2.0,,,4.0,,,4.0,1.0,,4.0,1.0,,3.0,1.0,,2.0,1.0,,,,2.0,,1.0,,,1.0,1.0,1.0,,0.2,,0.2,0.4,0.35,0.3333333333333333,0.36363636363636365,0.3333333333333333,0.5,,,,0.1111111111111111,0.10526315789473684,0.5,0.2,1.0,1.0,1.0,0.1,0.2,0.1,0.4,0.25,0.25,,,,,,0.7,0.25,0.46807,0.38630000000000003,,0.09090909090909091,0.16666666666666666,0.25,11.24,27.3,1.0,1.0,,,,,,1.0,1.0,,,,1.0,,,,,1.0,,0.3333333333333333,,,,,,,,0.1,,0.125,1.0,,,,,,,,,,0.3333333333333333,1.0,,,,,,,,,,,1.0,,,,,,,1.0,1.0,,,,,,,,,,,,,,,3.0,,,,,1.0,1.0,,,,,,,,,,,True,,,,,,,,,,,
202699,1610612755,Tobias Harris,Tobias Harris,202699,PHI,148.0,2.0,-3.0,5.0,6.0,,,,11.0,7.0,,,,,,,,1.0,,1.0,,,,,,,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,
203118,1610612755,Mike Scott,Mike Scott,203118,PHI,2859.0,48.0,4.0,101.0,101.0,30.0,53.0,9.0,202.0,101.0,2.0,3.0,2.0,,8.0,,1.0,8.0,,,,1.0,2.0,,1.0,30.0,17.857142857142854,,0.01818181818181818,,0.297029702970297,1.0,1.0,2.0,4.0,3.0,,3.0,10.0,,2.0,3.0,7.0,3.0,13.0,15.0,1.0,,2.0,2.0,2.0,4.0,2.0,4.0,9.0,10.0,3.0,,1.0,1.0,,,3.0,,7.0,3.0,1.0,,,,,,1.0,,1.0,0.3333333333333333,0.3333333333333333,1.0,0.23076923076923078,,0.23076923076923078,0.42857142857142855,0.375,0.3333333333333333,0.375,0.3333333333333333,0.65,,,,0.14285714285714285,0.175,0.14285714285714285,0.05,1.0,1.0,,0.1,0.2,0.15,0.5,0.3,0.3,1.0,0.6666666666666666,,,,0.7,0.3,0.4753475,0.43605,0.46612500000000007,,,0.13333333333333333,13.928571428571429,26.246153846153845,1.0,1.0,,,1.0,1.0,,,1.0,1.0,5.0,,4.0,,,,1.0,1.0,5.0,1.0,0.5,0.4166666666666667,0.4166666666666667,,,,,0.21052631578947367,0.1111111111111111,0.23076923076923078,1.0,0.5,0.5,,0.25,0.25,1.0,,,,0.3333333333333333,1.0,,,,0.3333333333333333,,0.16666666666666666,4.0,,1.0,1.0,2.0,,,,,,,,,,,,0.043478260869565216,,,0.14285714285714285,,0.2,0.07692307692307693,0.6666666666666666,1.0,1.0,,,,,0.25,0.25,,,,,,,,,,,,,True,,,,,,,,,,,
2730,1610612755,Dwight Howard,Dwight Howard,2730,PHI,2279.0,38.0,16.0,75.0,74.0,26.0,23.0,13.0,149.0,71.0,,1.0,,,2.0,2.0,3.0,19.0,2.0,4.0,1.0,1.0,5.0,2.0,3.0,26.0,19.10112359550562,0.10526315789473684,0.07894736842105263,,0.3466666666666667,4.0,5.0,1.0,2.0,,,2.0,4.0,1.0,2.0,6.0,8.0,2.0,4.0,20.0,2.0,1.0,2.0,7.0,3.0,3.0,8.0,4.0,3.0,4.0,2.0,,1.0,,,1.0,8.0,1.0,16.0,,,,,2.0,,1.0,4.0,1.0,4.0,0.6666666666666666,1.0,0.5,0.5,0.5,0.5,0.75,0.75,0.875,0.7692307692307693,0.875,0.3333333333333333,,,0.5,0.2857142857142857,0.2830188679245283,0.2,0.4166666666666667,0.8,0.8,0.5,0.08333333333333333,0.16666666666666666,,0.3333333333333333,0.5,0.5,0.5,0.5,0.5,,,0.75,0.5,0.5822125,0.654825,0.5959416666666667,0.07692307692307693,0.1111111111111111,0.35,6.1375,25.625,2.0,2.0,2.0,2.0,1.0,1.0,,2.0,2.0,3.0,12.0,,7.0,2.0,2.0,,3.0,2.0,12.0,1.0,1.0,1.0,1.0,,,,0.5,0.28,0.25,0.25,0.5,1.0,1.0,1.0,0.5,0.5,1.0,,,,0.5,1.0,0.3333333333333333,1.0,,0.6,,0.4,3.0,4.0,1.0,,,,,,,,1.0,,,,,,0.05263157894736842,,,0.16666666666666666,0.13333333333333333,1.0,,0.5,2.0,2.0,,3.0,,,0.6666666666666666,0.6666666666666666,,,,,,,,,,,,,True,,,,,,,,,,,
