EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,Corner3FGA,PenaltyCorner3FGA,FG2M,FG2A,FG3A,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,DeadBallTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Turnovers,ShootingFouls,Fouls,FoulsDrawn,Charge Fouls Drawn,Blocked2s,Blocked3s,BlockedAtRim,BlockedCorner3,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,Corner3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,ShortMidRangeFGM,LongMidRangeFGM,LongMidRangeFGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FtPoints,SecondChanceFG3A,PenaltyFG3M,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Corner3Assists,ShortMidRangeAssists,FTDefRebounds,LostBallSteals,BadPassOutOfBoundsTurnovers,BadPassTurnovers,LostBallOutOfBoundsTurnovers,PenaltyTurnovers,Offensive Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,DefFTReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Corner3FGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,SecondChanceArc3FGM,SecondChanceFG3M,SecondChanceFtPoints,PenaltyFtPoints,PtsUnassisted3s,HeaveAttempts,SelfOReb,SecondChanceTurnovers,Offensive Fouls,Loose Ball Fouls Drawn,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Defensive 3 Seconds Violations,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg3Pct,SelfORebPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawnPct,LongMidRangeAssists,OffThreePtRebounds,FTOffRebounds,Travels,Charge Fouls,Loose Ball Fouls,2pt And 1 Free Throw Trips,BlockedArc3,BlockedShortMidRange,OffFTReboundPct,OffThreePtReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,Fg3aBlocked,Technical Free Throw Trips,BlockedLongMidRange,FG3APctBlocked,Corner3PctBlocked,SecondChanceAtRimPctAssisted,DefensiveGoaltends,3SecondViolations,Clear Path Fouls,Arc3PctBlocked,OffensiveGoaltends,LongMidRangePctBlocked,on
1628395,1610612764,Jordan Bell,Jordan Bell,1628395,WAS,2338.0,39,-9.0,79,78,15.0,30,10.0,157,6.0,12.0,2.0,6.0,1.0,2.0,3.0,1.0,1.0,6.0,15.0,1.0,12.0,84,2.0,6.0,4.0,1.0,2.0,1.0,2.0,8.0,4.0,4.0,3.0,2.0,1.0,3,1.0,2.0,7,6.0,4.0,7.0,11.0,6.0,17.0,2.0,2.0,1.0,1.0,1.0,1.0,2,3.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,15.0,1.0,0.6666666666666666,1.0,0.4,0.3333333333333333,0.5,0.375,0.3333333333333333,0.3333333333333333,0.375,0.3333333333333333,0.3333333333333333,0.0625,0.2,0.16666666666666666,0.3333333333333333,18.947368421052634,0.5,0.3181818181818182,0.16666666666666666,0.3076923076923077,0.3142857142857143,0.11320754716981132,0.21428571428571427,0.07692307692307693,0.2222222222222222,0.4,0.14285714285714285,0.4,0.2727272727272727,0.5,1.0,0.75,0.5,0.6,0.6666666666666666,0.1875,0.0625,1.0,0.3333333333333333,0.6666666666666666,0.5,0.3333333333333333,0.8125,0.5985031249999999,0.7191333333333333,0.66515,0.3333333333333333,0.16666666666666666,2.506666666666667,23.0,0.189873417721519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1629010,1610612764,Jerome Robinson,Jerome Robinson,1629010,WAS,4408.0,73,-30.0,164,162,25.0,44,16.0,326,,1.0,,,,,5.0,,,3.0,13.0,6.0,14.0,188,,3.0,,1.0,4.0,1.0,5.0,6.0,,,1.0,5.0,3.0,8,2.0,1.0,19,,8.0,6.0,15.0,,15.0,2.0,1.0,6.0,3.0,1.0,1.0,9,6.0,7.0,4.0,,,2.0,,2.0,2.0,2.0,5.0,25.0,1.0,1.0,1.0,0.23076923076923078,,0.25,0.3157894736842105,,0.5,0.35,,0.5,0.3157894736842105,0.07692307692307693,,0.2,15.76086956521739,0.6666666666666666,0.14634146341463414,,0.25,0.1917808219178082,,,,,0.125,0.18181818181818182,0.09090909090909091,0.28,0.14285714285714285,1.0,0.05263157894736842,,,,0.2631578947368421,,,,,,,0.3684210526315789,0.4608052631578947,0.4401375,0.43590999999999996,,0.35714285714285715,13.423076923076923,26.016666666666666,0.1524390243902439,2.0,1.0,7.0,2.0,6.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,6.0,6.0,2.0,1.0,4.0,1.0,1.0,1.0,5.0,1.0,1.0,3.0,2.0,1.0,1.0,0.3333333333333333,1.0,0.3333333333333333,0.2,0.4,0.5,1.0,0.3684210526315789,0.14285714285714285,0.14285714285714285,1.0,0.3157894736842105,0.3333333333333333,0.3333333333333333,1.0,0.25,0.2,1.0,0.3333333333333333,0.05,0.07142857142857142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1629726,1610612764,Garrison Mathews,Garrison Mathews,1629726,WAS,14486.0,241,-43.0,532,526,140.0,148,51.0,1058,,2.0,,1.0,,1.0,3.0,14.0,2.0,2.0,8.0,40.0,77.0,609,,1.0,9.0,,3.0,10.0,19.0,4.0,,,3.0,5.0,3.0,8,2.0,4.0,19,2.0,12.0,7.0,19.0,2.0,21.0,5.0,4.0,2.0,2.0,,,4,16.0,25.0,25.0,3.0,,,,,,,19.0,138.0,1.0,1.0,1.0,0.25,,,0.6041666666666666,0.6,0.46153846153846156,0.6754385964912281,0.75,0.5588235294117647,0.8333333333333334,0.375,1.0,0.3333333333333333,10.374149659863946,0.5,0.0546875,0.011695906432748537,0.13043478260869565,0.08636363636363636,0.008368200836820083,0.021739130434782608,0.011627906976744186,,0.037037037037037035,0.05405405405405406,0.07407407407407407,0.16666666666666666,,,0.041666666666666664,,,,0.0625,0.2916666666666667,0.2,,0.07692307692307693,,0.15384615384615385,0.875,0.5252202127659575,0.518025,0.4863833333333332,0.11688311688311688,0.24675324675324675,11.275000000000002,26.21,0.2631578947368421,,2.0,3.0,9.0,26.0,3.0,3.0,8.0,18.0,19.0,4.0,4.0,51.0,25.0,9.0,1.0,1.0,,1.0,1.0,2.0,,,8.0,22.0,3.0,0.9444444444444444,0.45,0.4,0.46153846153846156,,,,,0.0625,0.6666666666666666,0.6666666666666666,1.0,0.5416666666666666,0.34615384615384615,0.34615384615384615,0.8888888888888888,0.6,0.6153846153846154,0.375,0.36,0.12962962962962962,0.2727272727272727,9.0,1.0,1.0,1.0,1.0,2.0,3.0,7.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,3.0,2.0,3.0,0.5,0.043478260869565216,0.6428571428571429,0.6428571428571429,1.0,0.2,1.0,1.0,0.3333333333333333,1.0,0.5,0.09302325581395349,,,,,,,,,,,,,,,,,,,,,,,,,,True
201566,1610612764,Russell Westbrook,Russell Westbrook,201566,WAS,48307.0,805,18.0,1761,1759,466.0,521,176.0,3520,76.0,113.0,11.0,13.0,21.0,33.0,112.0,14.0,4.0,159.0,353.0,96.0,529.0,1968,16.0,24.0,47.0,36.0,83.0,25.0,139.0,58.0,260.0,14.0,29.0,178.0,75.0,253,50.0,102.0,581,23.0,93.0,117.0,234.0,33.0,267.0,29.0,19.0,72.0,27.0,14.0,2.0,99,19.0,61.0,127.0,4.0,7.0,1.0,2.0,,8.0,5.0,139.0,459.0,7.0,0.18238993710691823,0.19078947368421054,0.45042492917847027,0.6666666666666666,0.43373493975903615,0.46770601336302897,0.6029411764705882,0.4583333333333333,0.505736137667304,0.6351351351351351,0.5072992700729927,0.21380846325167038,0.0821529745042493,0.07964601769911504,0.17857142857142858,31.718510963793985,0.7272727272727273,0.24173553719008264,0.04618473895582329,0.2809667673716012,0.25766871165644173,0.04081632653061224,0.060810810810810814,0.043859649122807015,0.03278688524590164,0.19166666666666668,0.22265625,0.3425925925925926,0.2768595041322314,0.29213483146067415,0.625,0.2516703786191537,0.672566371681416,0.7307692307692307,0.2631578947368421,0.24944320712694878,0.031180400890868598,0.38235294117647056,0.8461538461538461,0.3055555555555556,0.6363636363636364,0.037037037037037035,0.46547884187082406,0.4814489977728285,0.5702634615384615,0.48322268518518524,0.0888468809073724,0.2627599243856333,9.54787535410765,26.105208333333326,0.26462237365133445,39.0,44.0,128.0,29.0,82.0,9.0,7.0,21.0,34.0,109.0,10.0,9.0,72.0,82.0,29.0,25.0,60.0,24.0,10.0,14.0,58.0,2.0,31.0,1.0,164.0,75.0,0.7058823529411765,0.3541666666666667,0.36,0.3541666666666667,0.5454545454545454,0.3482142857142857,0.42391304347826086,0.15384615384615385,0.28507795100222716,0.34375,0.34375,0.06818181818181818,0.18262806236080179,0.35365853658536583,0.35365853658536583,0.7241379310344828,0.2647058823529412,0.19444444444444445,0.3333333333333333,0.35365853658536583,0.14763779527559054,0.1820388349514563,5.0,,1.0,2.0,3.0,3.0,6.0,40.0,30.0,,3.0,7.0,1.0,4.0,,,15.0,,13.0,0.3,0.013513513513513514,0.35714285714285715,0.35714285714285715,0.6,0.029411764705882353,,,0.3333333333333333,1.0,0.5,,16.0,9.0,1.0,1.0,5.0,3.0,16.0,1.0,5.0,0.017543859649122806,0.03146853146853147,0.0297029702970297,0.03571428571428571,,,,,,,,,,,,,True
203526,1610612764,Raul Neto,Raul Neto,203526,WAS,84186.0,1403,-21.0,3033,3032,824.0,896,308.0,6065,60.0,109.0,5.0,8.0,11.0,27.0,147.0,47.0,12.0,145.0,283.0,164.0,557.0,3415,9.0,18.0,52.0,24.0,60.0,47.0,143.0,122.0,168.0,10.0,30.0,93.0,53.0,146,43.0,57.0,345,16.0,49.0,77.0,128.0,28.0,156.0,73.0,49.0,31.0,21.0,10.0,3.0,52,65.0,109.0,120.0,11.0,6.0,,2.0,,6.0,4.0,139.0,817.0,10.0,0.4206896551724138,0.4357142857142857,0.5123674911660777,0.5,0.4,0.5391498881431768,0.5714285714285714,0.5467289719626168,0.5701030927835051,0.5909090909090909,0.5826446280991735,0.3668903803131991,0.10600706713780919,0.1651376146788991,0.08163265306122448,15.89227582124889,0.5961538461538461,0.09600997506234414,0.018161180476730987,0.08687943262411348,0.09224011713030747,0.019852941176470587,0.03065134099616858,0.019559902200488997,,0.12626262626262627,0.08470588235294117,0.0893854748603352,0.0761904761904762,0.11805555555555555,0.6666666666666666,0.24384787472035793,0.5504587155963303,0.6593406593406593,0.48333333333333334,0.3288590604026846,0.10514541387024609,0.19047619047619047,0.625,0.2523364485981308,0.4074074074074074,0.11214953271028037,0.610738255033557,0.501107640449438,0.5328392857142857,0.48941047619047623,0.0933572710951526,0.25673249551166966,6.551236749116608,26.068292682926828,0.2716782063963073,74.0,11.0,27.0,48.0,117.0,18.0,18.0,35.0,64.0,75.0,24.0,23.0,180.0,115.0,48.0,10.0,26.0,2.0,24.0,7.0,21.0,4.0,14.0,26.0,85.0,33.0,0.9375,0.3902439024390244,0.48936170212765956,0.3950617283950617,0.02666666666666667,0.5034013605442177,0.5481481481481482,0.43243243243243246,0.06040268456375839,0.4074074074074074,0.4074074074074074,,0.26174496644295303,0.41025641025641024,0.41025641025641024,0.9166666666666666,0.42857142857142855,0.32710280373831774,0.5142857142857142,0.41739130434782606,0.07127882599580712,0.10576923076923077,16.0,2.0,6.0,5.0,8.0,10.0,4.0,26.0,12.0,2.0,5.0,2.0,2.0,5.0,,1.0,8.0,,6.0,0.4166666666666667,0.024752475247524754,0.3404255319148936,0.34782608695652173,1.0,0.14285714285714285,0.3333333333333333,1.0,0.4444444444444444,1.0,0.4166666666666667,0.006060606060606061,10.0,11.0,1.0,2.0,2.0,5.0,4.0,,3.0,0.012048192771084338,0.022964509394572025,0.0226628895184136,0.023809523809523808,1.0,4.0,1.0,0.006097560975609756,0.02127659574468085,0.2,,,,,,,True
203078,1610612764,Bradley Beal,Bradley Beal,203078,WAS,47810.0,797,46.0,1719,1721,477.0,529,193.0,3440,84.0,136.0,10.0,16.0,25.0,38.0,154.0,20.0,2.0,203.0,391.0,131.0,730.0,1998,20.0,39.0,53.0,48.0,99.0,35.0,195.0,170.0,236.0,12.0,19.0,81.0,37.0,118,30.0,45.0,273,18.0,43.0,34.0,80.0,24.0,104.0,22.0,13.0,41.0,31.0,16.0,4.0,72,28.0,54.0,138.0,,8.0,,1.0,,8.0,3.0,191.0,470.0,3.0,0.4187192118226601,0.43147208121827413,0.5191815856777494,0.5128205128205128,0.48484848484848486,0.5268199233716475,0.524390243902439,0.4925373134328358,0.5956738768718802,0.5652173913043478,0.5757575757575758,0.2509578544061303,0.04859335038363171,0.0661764705882353,0.06493506493506493,34.81634764614589,0.5694444444444444,0.07692307692307693,0.03696098562628337,0.13312693498452013,0.10065359477124183,0.029689608636977057,0.0379746835443038,0.036036036036036036,0.037383177570093455,0.05785123966942149,0.07079646017699115,0.11578947368421053,0.14227642276422764,0.1038961038961039,0.375,0.26053639846743293,0.6176470588235294,0.6614173228346457,0.4880952380952381,0.2950191570881226,0.038314176245210725,0.3902439024390244,0.625,0.2835820895522388,0.6578947368421053,0.014925373134328358,0.5114942528735632,0.48753419540229886,0.48820833333333336,0.4744242537313433,0.07260273972602739,0.2671232876712329,8.66291560102302,25.999999999999993,0.2774869109947644,68.0,51.0,101.0,39.0,111.0,2.0,10.0,33.0,48.0,180.0,2.0,12.0,90.0,111.0,39.0,7.0,33.0,3.0,9.0,6.0,25.0,5.0,19.0,3.0,204.0,85.0,0.625,0.366412213740458,0.34285714285714286,0.366412213740458,0.07317073170731707,0.44155844155844154,0.4722222222222222,0.36764705882352944,0.19348659003831417,0.504950495049505,0.504950495049505,0.37254901960784315,0.21264367816091953,0.35135135135135137,0.35135135135135137,0.5641025641025641,0.04878048780487805,0.2462686567164179,0.30303030303030304,0.35135135135135137,0.1541095890410959,0.18888888888888888,9.0,,,2.0,1.0,1.0,10.0,63.0,54.0,,12.0,4.0,7.0,1.0,2.0,5.0,17.0,1.0,14.0,0.5,0.04878048780487805,0.45,0.47368421052631576,0.8888888888888888,,,,0.5,,1.0,0.03731343283582089,3.0,4.0,2.0,3.0,4.0,3.0,26.0,,6.0,0.04878048780487805,0.015748031496062992,0.016042780748663103,0.014925373134328358,1.0,15.0,1.0,0.007633587786259542,0.05,0.4,,,,,,,True
203458,1610612764,Alex Len,Alex Len,203458,WAS,22080.0,368,,820,819,166.0,181,74.0,1639,46.0,59.0,17.0,24.0,8.0,11.0,36.0,1.0,,59.0,96.0,2.0,149.0,912,19.0,30.0,40.0,10.0,16.0,,25.0,90.0,28.0,28.0,7.0,9.0,9.0,18,8.0,6.0,45,27.0,28.0,44.0,76.0,36.0,112.0,8.0,6.0,10.0,13.0,7.0,1.0,23,29.0,50.0,33.0,,24.0,,6.0,,24.0,14.0,25.0,166.0,2.0,0.7627118644067796,1.0,0.6145833333333334,0.6333333333333333,0.625,0.6020408163265306,0.6333333333333333,0.625,0.610655737704918,0.625,0.5952380952380952,0.02040816326530612,0.07291666666666667,0.05084745762711865,0.1111111111111111,15.986769570011026,0.43478260869565216,0.18803418803418803,0.11587982832618025,0.18791946308724833,0.18798955613577023,0.09971509971509972,0.1875,0.1134020618556701,0.05555555555555555,0.1956521739130435,0.18115942028985507,0.2,0.1896551724137931,0.18181818181818182,0.5833333333333334,0.6020408163265306,0.7796610169491526,0.8214285714285714,0.717391304347826,0.3673469387755102,0.01020408163265306,0.8,0.7083333333333334,0.6875,0.7272727272727273,,0.6224489795918368,0.5639913265306123,0.6666880000000001,0.5151312499999999,0.2684563758389262,0.16778523489932887,3.5468750000000004,24.75,0.20243902439024392,13.0,,1.0,,1.0,,,,,31.0,,,,1.0,,1.0,3.0,4.0,2.0,,3.0,3.0,9.0,1.0,52.0,27.0,,,,,0.16,0.3611111111111111,0.40625,0.9230769230769231,0.01020408163265306,,,,0.01020408163265306,,,,,,,,0.2231404958677686,0.226890756302521,,,,,,,2.0,5.0,,,4.0,2.0,8.0,3.0,,,1.0,2.0,1.0,,0.125,,,,,,,,,,,,8.0,1.0,,,1.0,4.0,,17.0,0.045454545454545456,0.06779661016949153,0.06741573033707865,0.06896551724137931,,,1.0,,,0.23529411764705882,1.0,1.0,,,,,True
201577,1610612764,Robin Lopez,Robin Lopez,201577,WAS,39241.0,654,2.0,1384,1369,391.0,366,145.0,2753,58.0,83.0,15.0,29.0,17.0,23.0,109.0,6.0,2.0,120.0,192.0,9.0,313.0,1535,22.0,41.0,59.0,31.0,52.0,3.0,91.0,142.0,98.0,32.0,14.0,12.0,13.0,25,11.0,5.0,63,45.0,23.0,30.0,55.0,64.0,119.0,8.0,7.0,14.0,19.0,9.0,,33,27.0,51.0,78.0,2.0,17.0,,8.0,,17.0,10.0,91.0,390.0,3.0,0.5916666666666667,0.6826923076923077,0.625,0.5365853658536586,0.5961538461538461,0.6268656716417911,0.5238095238095238,0.5909090909090909,0.6548117154811716,0.5673076923076923,0.6408450704225352,0.04477611940298507,0.07291666666666667,0.060240963855421686,0.08256880733944955,17.58241758241758,0.42424242424242425,0.08108108108108109,0.10948905109489052,0.092,0.08548387096774193,0.09702660406885759,0.13934426229508196,0.10101010101010101,0.08791208791208792,0.08695652173913043,0.09042553191489362,0.05555555555555555,0.1,0.07142857142857142,0.5882352941176471,0.4129353233830846,0.6987951807228916,0.7435897435897436,0.603448275862069,0.5422885572139303,0.029850746268656716,0.6904761904761905,0.5172413793103449,0.41818181818181815,0.7391304347826086,0.03636363636363636,0.4577114427860697,0.4881601990049751,0.5989583333333334,0.4995545454545455,0.18849840255591055,0.29073482428115016,4.479166666666667,24.255555555555553,0.282514450867052,62.0,,,3.0,3.0,,1.0,1.0,4.0,61.0,1.0,1.0,12.0,3.0,3.0,2.0,5.0,2.0,1.0,,5.0,,8.0,2.0,84.0,33.0,1.0,0.4444444444444444,0.3333333333333333,0.4444444444444444,0.08,0.5688073394495413,0.62,0.5806451612903226,,,,,0.014925373134328358,1.0,1.0,1.0,,0.01818181818181818,1.0,1.0,0.14601769911504425,0.15207373271889402,1.0,,1.0,,,,15.0,26.0,,,7.0,6.0,10.0,8.0,,,13.0,2.0,13.0,,0.11475409836065574,0.16666666666666666,0.16666666666666666,1.0,0.023809523809523808,,,,,,,2.0,17.0,2.0,6.0,2.0,6.0,8.0,,9.0,0.05405405405405406,0.07456140350877193,0.07784431137724551,0.06557377049180328,,,,,,0.06666666666666667,2.0,1.0,,,,,True
1629067,1610612764,Isaac Bonga,Isaac Bonga,1629067,WAS,8464.0,141,,296,305,77.0,112,32.0,601,6.0,8.0,1.0,2.0,1.0,1.0,3.0,14.0,3.0,7.0,11.0,17.0,31.0,310,1.0,2.0,2.0,1.0,2.0,4.0,4.0,8.0,6.0,2.0,,7.0,1.0,8,1.0,3.0,17,2.0,8.0,10.0,19.0,6.0,25.0,3.0,2.0,5.0,3.0,,2.0,8,10.0,22.0,5.0,,3.0,,1.0,,3.0,3.0,4.0,76.0,3.0,0.5714285714285714,0.6666666666666666,0.6363636363636364,0.5,0.5,0.5178571428571429,0.3333333333333333,0.16666666666666666,0.5344827586206896,0.3333333333333333,0.2857142857142857,0.6071428571428571,,,,11.246200607902736,0.625,0.125,0.02631578947368421,0.12698412698412698,0.1258741258741259,0.037037037037037035,0.047619047619047616,0.03333333333333333,,0.13043478260869565,0.07692307692307693,0.2222222222222222,0.14893617021276595,0.0625,1.0,0.2857142857142857,0.75,0.75,0.6666666666666666,0.10714285714285714,0.5,0.6666666666666666,0.5,0.16666666666666666,1.0,0.5,0.8928571428571429,0.5702035714285715,0.6031,0.5688333333333333,0.06451612903225806,0.12903225806451613,3.3181818181818183,23.64117647058824,0.26013513513513514,1.0,,,1.0,3.0,1.0,,1.0,5.0,2.0,1.0,,15.0,3.0,1.0,,3.0,1.0,1.0,,5.0,,2.0,4.0,2.0,1.0,1.0,0.29411764705882354,,0.29411764705882354,0.14285714285714285,0.3333333333333333,0.3333333333333333,,,,,,0.10714285714285714,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0.16666666666666666,,0.3333333333333333,0.034482758620689655,0.08333333333333333,4.0,,,,,,,2.0,,,,1.0,1.0,,,,,,,,,0.2857142857142857,0.2857142857142857,1.0,,,,,,,,1.0,3.0,1.0,,,2.0,,,2.0,0.3333333333333333,0.05084745762711865,0.05128205128205128,0.05,,,,,,,,,,,,,True
202397,1610612764,Ish Smith,Ish Smith,202397,WAS,11045.0,184,-22.0,393,393,71.0,106,41.0,786,6.0,16.0,1.0,1.0,1.0,3.0,16.0,3.0,1.0,18.0,51.0,8.0,52.0,412,1.0,2.0,2.0,2.0,5.0,2.0,6.0,16.0,20.0,2.0,3.0,23.0,6.0,29,5.0,15.0,64,,15.0,9.0,26.0,1.0,27.0,7.0,3.0,6.0,3.0,1.0,,9,7.0,15.0,8.0,3.0,3.0,1.0,1.0,,4.0,2.0,6.0,71.0,,0.4444444444444444,0.47058823529411764,0.35294117647058826,0.5,0.4,0.4067796610169492,0.5,0.2857142857142857,0.4262295081967213,0.5,0.375,0.13559322033898305,0.058823529411764705,0.1875,,16.05504587155963,0.6666666666666666,0.08333333333333333,,0.20833333333333334,0.13333333333333333,0.005208333333333333,,,,,0.09615384615384616,0.16,0.20754716981132076,0.21052631578947367,0.5,0.2711864406779661,0.375,0.46153846153846156,0.5,0.2711864406779661,0.05084745762711865,0.5,1.0,0.42857142857142855,0.3333333333333333,0.14285714285714285,0.4067796610169492,0.48267711864406776,,0.4953714285714286,0.038461538461538464,0.11538461538461539,10.17843137254902,26.062499999999996,0.1806615776081425,5.0,7.0,19.0,3.0,5.0,,,1.0,4.0,4.0,,,9.0,5.0,3.0,1.0,6.0,2.0,4.0,1.0,5.0,1.0,1.0,1.0,5.0,2.0,0.75,0.5,,0.5,0.2,0.3125,0.3125,0.6,0.3220338983050847,0.3684210526315789,0.3684210526315789,0.2857142857142857,0.0847457627118644,0.6,0.6,0.6666666666666666,,0.14285714285714285,,0.6,0.03333333333333333,0.038461538461538464,1.0,,,,,,,2.0,3.0,,,,1.0,1.0,,,1.0,,,,,0.3333333333333333,0.3333333333333333,1.0,,,,,,,,2.0,1.0,,,,,1.0,1.0,2.0,,0.014705882352941176,,0.05263157894736842,,,,,,,,,,,,,True
