EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Charge Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,BlockedLongMidRange,3SecondViolations,Defensive 3 Seconds Violations,3pt And 1 Free Throw Trips,SecondChanceArc3PctAssisted,HeaveAttempts,Fg3aBlocked,Clear Path Fouls,Technical Free Throw Trips,FG3APctBlocked,Arc3PctBlocked,HeaveMakes,BlockedCorner3,Corner3PctBlocked,OffensiveGoaltends,on
1626162,1610612744,Kelly Oubre Jr.,Kelly Oubre Jr.,1626162,GSW,70509.0,1175.0,-39,2579.0,2567,664.0,773.0,216.0,5146,117.0,170.0,17.0,36.0,26.0,37.0,37.0,95.0,4.0,21.0,35.0,95.0,4.0,9.0,9.0,22.0,24.0,105.0,1.0,4.0,7.0,20.0,158.0,286.0,59.0,200.0,91.0,584.0,2849,19.0,45.0,5.0,13.0,10.0,63.0,38.0,65.0,16.0,42.0,32.0,156.0,246.0,70.0,168.0,9.0,22.0,105.0,24.0,28.0,28.0,16.0,44.0,11.0,5.0,15.0,10.0,3.0,104.0,21.0,32.0,1.0,75.0,83.0,12.0,170.0,54.0,224.0,8.0,41.0,20.0,21.0,26.0,4.0,14.0,25.0,4.0,12.0,4.0,2.0,51.0,4.0,5.0,41.0,88.0,3.0,1.0,6.0,108.0,2.0,7.0,19.0,121.0,14.0,60.0,1.0,6.0,26.0,3.0,3.0,15.0,11.0,29.0,12.0,1.0,154.0,651.0,10.0,5.0,0.7784810126582279,0.8367346938775511,0.9491525423728814,0.295,0.38461538461538464,0.38095238095238093,0.295,0.5524475524475524,0.4222222222222222,0.5846153846153846,0.507201646090535,0.45689655172413796,0.5794392523364486,0.5417439703153989,0.4921875,0.6141732283464567,0.411522633744856,0.0979020979020979,0.09411764705882353,0.11578947368421053,0.047619047619047616,20.929407591344447,0.5098039215686274,0.1791044776119403,0.017857142857142856,0.12575757575757576,0.05745062836624776,0.13761467889908258,0.03614457831325301,0.13112033195020747,0.04657293497363796,0.0787037037037037,0.05555555555555555,0.024,0.034482758620689655,0.0410958904109589,0.1078838174273859,0.10320284697508897,0.2028985507246377,0.1510791366906475,0.09375,0.03375527426160337,0.41379310344827586,0.3497942386831276,0.6882352941176471,0.7597402597402597,0.7948717948717948,0.19547325102880658,0.3894736842105263,0.44047619047619047,0.7567567567567568,0.043209876543209874,0.19047619047619047,0.2,0.5,0.19547325102880658,0.3684210526315789,0.3684210526315789,1.0,0.21604938271604937,0.22857142857142856,0.22857142857142856,0.875,0.6206896551724138,0.4722222222222222,0.17647058823529413,0.15517241379310345,0.4444444444444444,1.0,0.06896551724137931,0.25,0.34579439252336447,0.7027027027027027,0.205607476635514,0.4090909090909091,0.18691588785046728,0.35,0.7613168724279835,0.22857142857142856,0.549814609053498,0.6015539473684213,0.5364028037383178,0.11444652908067542,0.18072289156626506,0.004975124378109453,0.10787671232876712,0.2671232876712329,4.914685314685315,24.824,0.25746413338503293,,,,,,,,,,,,,,,,True
1626172,1610612744,Kevon Looney,Kevon Looney,1626172,GSW,47895.0,798.0,165,1684.0,1691,477.0,532.0,183.0,3375,56.0,88.0,21.0,38.0,15.0,27.0,6.0,20.0,3.0,10.0,1.0,5.0,1.0,1.0,,,2.0,4.0,,,,1.0,65.0,118.0,3.0,9.0,26.0,165.0,1857,22.0,41.0,1.0,1.0,6.0,53.0,15.0,29.0,,1.0,10.0,40.0,86.0,44.0,9.0,,36.0,4.0,2.0,8.0,33.0,44.0,77.0,33.0,11.0,15.0,7.0,11.0,198.0,30.0,52.0,1.0,48.0,79.0,9.0,136.0,83.0,219.0,8.0,15.0,7.0,8.0,9.0,4.0,5.0,21.0,2.0,4.0,,3.0,30.0,4.0,5.0,57.0,102.0,1.0,10.0,8.0,36.0,2.0,10.0,2.0,39.0,1.0,15.0,,5.0,11.0,,,5.0,5.0,11.0,9.0,,40.0,476.0,9.0,5.0,0.6615384615384615,0.9148936170212766,1.0,0.3333333333333333,1.0,,0.3333333333333333,0.5508474576271186,0.5365853658536586,0.5172413793103449,0.547244094488189,0.5595238095238095,0.5,0.565068493150685,0.5760869565217391,0.5555555555555556,0.07086614173228346,0.06779661016949153,0.06818181818181818,0.1,,9.297411516111993,0.3,0.2,0.03125,0.17362637362637362,0.1440443213296399,0.14201183431952663,0.07537688442211055,0.1601513240857503,0.1080368906455863,0.1858974358974359,0.15079365079365079,0.05063291139240506,0.07255520504731862,0.08641975308641975,0.2222222222222222,0.16666666666666666,0.11224489795918367,0.14606741573033707,0.1267605633802817,0.16,0.8181818181818182,0.6929133858267716,0.6363636363636364,0.6829268292682927,0.6428571428571429,0.15748031496062992,0.3,0.3333333333333333,0.8333333333333334,0.07874015748031496,0.3,0.3,0.6666666666666666,0.03937007874015748,0.2,0.2,1.0,0.031496062992125984,0.5,0.5,1.0,0.9047619047619048,0.5526315789473685,0.047619047619047616,0.023809523809523808,1.0,1.0,,,0.9,0.5555555555555556,,,0.03333333333333333,,0.7637795275590551,0.5,0.574338188976378,0.6813361111111111,0.6602933333333334,0.10638297872340426,0.11363636363636363,,0.3212121212121212,0.24242424242424243,3.8440677966101697,24.866666666666667,0.2832541567695962,1.0,1.0,2.0,,,,,,,,,,,,,True
1627814,1610612744,Damion Lee,Damion Lee,1627814,GSW,23214.0,387.0,96,871.0,843,427.0,491.0,67.0,1714,10.0,13.0,2.0,4.0,6.0,8.0,6.0,7.0,1.0,2.0,14.0,28.0,2.0,2.0,6.0,13.0,12.0,47.0,1.0,1.0,7.0,20.0,17.0,22.0,26.0,75.0,16.0,128.0,972,2.0,4.0,3.0,3.0,,13.0,9.0,11.0,13.0,33.0,15.0,72.0,30.0,4.0,75.0,3.0,2.0,47.0,12.0,,13.0,14.0,27.0,7.0,7.0,7.0,5.0,1.0,68.0,6.0,4.0,,13.0,26.0,10.0,49.0,10.0,59.0,,15.0,9.0,6.0,6.0,2.0,6.0,5.0,,,,1.0,11.0,,4.0,16.0,32.0,,1.0,2.0,18.0,1.0,1.0,5.0,16.0,1.0,2.0,1.0,6.0,2.0,,,,2.0,2.0,,,72.0,427.0,6.0,5.0,0.8823529411764706,0.9375,0.9615384615384616,0.3466666666666667,1.0,0.3939393939393939,0.3466666666666667,0.7727272727272727,0.5,0.8181818181818182,0.5773195876288659,0.9285714285714286,0.6477272727272727,0.6153846153846154,0.9285714285714286,0.7058823529411765,0.7731958762886598,,,,,12.260127931769722,0.5454545454545454,0.2631578947368421,,0.12206572769953052,0.02857142857142857,0.08904109589041095,0.02926829268292683,0.10863509749303621,0.028985507246376812,0.01639344262295082,0.043478260869565216,0.030303030303030304,0.0375,,0.1076923076923077,0.15151515151515152,0.08163265306122448,0.061946902654867256,0.18181818181818182,,,0.13402061855670103,0.7692307692307693,0.7692307692307693,0.8,0.07216494845360824,0.8571428571428571,0.8571428571428571,1.0,0.020618556701030927,0.5,0.5,1.0,0.28865979381443296,0.5,0.5,0.9285714285714286,0.4845360824742268,0.2553191489361702,0.2553191489361702,1.0,0.5714285714285714,0.5,0.5,0.2857142857142857,1.0,0.5,0.14285714285714285,1.0,0.18181818181818182,0.75,0.29545454545454547,0.46153846153846156,0.45454545454545453,0.35,0.9072164948453608,0.2553191489361702,0.5495588541666666,0.60415,0.5451579545454545,0.030612244897959183,0.08695652173913043,0.013333333333333334,0.1015625,0.5625,5.009090909090908,25.42666666666667,0.4902411021814007,,,,1.0,1.0,,,,,,,,,,,True
1628539,1610612744,Mychal Mulder,Mychal Mulder,1628539,GSW,23221.0,387.0,67,854.0,833,317.0,318.0,70.0,1687,19.0,27.0,,,4.0,6.0,1.0,3.0,,,22.0,54.0,3.0,4.0,7.0,18.0,21.0,58.0,1.0,6.0,7.0,15.0,20.0,30.0,43.0,112.0,8.0,177.0,935,,,4.0,10.0,,12.0,4.0,8.0,14.0,33.0,2.0,52.0,38.0,2.0,129.0,,,58.0,21.0,3.0,5.0,6.0,11.0,6.0,,3.0,2.0,,28.0,2.0,4.0,,13.0,12.0,1.0,26.0,6.0,32.0,,6.0,2.0,4.0,4.0,,2.0,1.0,,2.0,,1.0,5.0,2.0,5.0,18.0,37.0,,4.0,,11.0,,,3.0,15.0,1.0,7.0,,1.0,4.0,,,3.0,1.0,4.0,2.0,,52.0,317.0,4.0,1.0,0.95,0.95,1.0,0.38392857142857145,0.4,0.42424242424242425,0.38392857142857145,0.6666666666666666,,0.5,0.5950704225352113,0.6,0.6097560975609756,0.5939597315436241,0.6,0.6046511627906976,0.7887323943661971,0.1,0.1111111111111111,,,16.61272923408846,0.8,0.04,,0.0547945205479452,0.027972027972027972,0.07647058823529412,0.00851063829787234,0.06426735218508997,0.015873015873015872,0.039473684210526314,0.025,,0.011428571428571429,,,0.07216494845360824,0.09090909090909091,0.07092198581560284,0.10344827586206896,,0.5,0.19014084507042253,0.7037037037037037,0.7916666666666666,0.9473684210526315,0.02112676056338028,0.3333333333333333,0.3333333333333333,1.0,,,,,0.38028169014084506,0.4074074074074074,0.4074074074074074,1.0,0.4084507042253521,0.3620689655172414,0.3620689655172414,1.0,,,,0.4,0.75,1.0,0.6,0.16666666666666666,0.14634146341463414,0.6666666666666666,0.43902439024390244,0.3888888888888889,0.36585365853658536,0.4666666666666667,0.9788732394366197,0.3620689655172414,0.5647503521126761,0.47862857142857146,0.5660841463414635,0.0472972972972973,0.19444444444444445,,0.06779661016949153,0.2937853107344633,2.743333333333333,24.62053571428571,0.3711943793911007,,,,,1.0,,,,,,,,,,,True
201939,1610612744,Stephen Curry,Stephen Curry,201939,GSW,129108.0,2152.0,244,4672.0,4629,1316.0,1537.0,406.0,9301,173.0,265.0,5.0,14.0,64.0,99.0,92.0,179.0,56.0,120.0,23.0,64.0,2.0,6.0,2.0,10.0,314.0,737.0,16.0,30.0,116.0,247.0,321.0,564.0,337.0,801.0,362.0,2015.0,5153,14.0,30.0,18.0,36.0,10.0,92.0,107.0,198.0,118.0,257.0,190.0,758.0,264.0,378.0,594.0,417.0,6.0,725.0,314.0,48.0,246.0,117.0,363.0,53.0,64.0,187.0,45.0,14.0,843.0,16.0,13.0,,161.0,150.0,5.0,316.0,29.0,345.0,8.0,77.0,49.0,28.0,127.0,30.0,85.0,86.0,16.0,42.0,7.0,14.0,213.0,11.0,63.0,46.0,119.0,2.0,2.0,11.0,290.0,9.0,4.0,5.0,395.0,37.0,112.0,40.0,45.0,8.0,,,2.0,5.0,8.0,4.0,,733.0,1297.0,20.0,29.0,0.411214953271028,0.41509433962264153,0.5875370919881305,0.4207240948813982,0.5,0.4591439688715953,0.42712294043092525,0.5691489361702128,0.4666666666666667,0.5404040404040404,0.6054945054945055,0.6212121212121212,0.6241758241758242,0.6585365853658537,0.65,0.6970260223048327,0.5868131868131868,0.0851063829787234,0.10566037735849057,0.09497206703910614,0.025,33.71071637712278,0.596244131455399,0.04,,0.1273344651952462,0.013993541442411194,0.1634517766497462,0.014856081708449397,0.1437817845584836,0.014456630109670987,0.010526315789473684,0.01764705882352941,0.014354066985645933,0.01485148514851485,0.01486988847583643,0.10101010101010101,0.12476007677543186,0.1724137931034483,0.15749039692701663,0.18627450980392157,0.01282051282051282,0.5,0.19413919413919414,0.6528301886792452,0.729957805907173,0.41040462427745666,0.13113553113553114,0.5139664804469274,0.5679012345679012,0.44565217391304346,0.08791208791208792,0.4666666666666667,0.47863247863247865,0.35714285714285715,0.046886446886446886,0.359375,0.359375,0.9130434782608695,0.5399267399267399,0.4260515603799186,0.43072702331961593,0.5636942675159236,0.21212121212121213,0.35714285714285715,0.2,0.09090909090909091,0.3333333333333333,1.0,0.45454545454545453,0.5333333333333333,0.2175824175824176,0.6464646464646465,0.02197802197802198,0.2,0.5428571428571428,0.46963562753036436,0.780952380952381,0.43310344827586206,0.5091890089418779,0.49933108108108104,0.4944458049886622,0.10326086956521739,0.1752738654147105,0.04801920768307323,0.0456575682382134,0.3761786600496278,7.551950354609931,27.57840199750311,0.2816780821917808,1.0,,,8.0,0.875,12.0,8.0,1.0,17.0,0.009987515605493134,0.010854816824966078,,,,,True
1629672,1610612744,Eric Paschall,Eric Paschall,1629672,GSW,11995.0,200.0,-2,436.0,427,185.0,206.0,44.0,863,22.0,33.0,2.0,4.0,7.0,10.0,4.0,15.0,5.0,9.0,3.0,8.0,1.0,1.0,1.0,3.0,2.0,5.0,,1.0,1.0,1.0,31.0,57.0,5.0,13.0,24.0,101.0,522,2.0,4.0,1.0,2.0,3.0,10.0,10.0,19.0,2.0,4.0,12.0,38.0,50.0,12.0,15.0,,2.0,5.0,2.0,6.0,4.0,14.0,18.0,10.0,4.0,2.0,1.0,1.0,50.0,4.0,4.0,,7.0,12.0,1.0,20.0,8.0,28.0,,3.0,3.0,,5.0,,3.0,4.0,1.0,2.0,,1.0,9.0,,4.0,13.0,23.0,1.0,1.0,1.0,21.0,,1.0,,31.0,5.0,16.0,,2.0,2.0,,,1.0,1.0,2.0,1.0,2.0,38.0,182.0,2.0,2.0,0.8064516129032258,0.8333333333333334,1.0,0.38461538461538464,0.5,0.5,0.38461538461538464,0.543859649122807,0.5,0.5263157894736842,0.55,0.5833333333333334,0.5652173913043478,0.608433734939759,0.625,0.6551724137931034,0.18571428571428572,0.10526315789473684,0.12121212121212122,0.13333333333333333,,19.00826446280992,0.5555555555555556,0.0625,,0.12121212121212122,0.046511627906976744,0.08974358974358974,0.04081632653061224,0.10734463276836158,0.043478260869565216,0.05128205128205128,0.05714285714285714,,0.0273972602739726,0.08,0.13333333333333333,0.13636363636363635,0.08,0.09230769230769231,0.07692307692307693,,0.5,0.4714285714285714,0.6666666666666666,0.7586206896551724,0.8181818181818182,0.21428571428571427,0.26666666666666666,0.3076923076923077,0.75,0.12857142857142856,0.5555555555555556,0.5555555555555556,0.8,0.11428571428571428,0.375,0.375,1.0,0.07142857142857142,0.4,0.4,1.0,0.6666666666666666,0.5,,0.16666666666666666,1.0,1.0,0.16666666666666666,,0.43478260869565216,0.7,0.13043478260869565,0.3333333333333333,0.043478260869565216,1.0,0.6571428571428571,0.4,0.5087714285714288,0.6123375,0.4593086956521738,0.19753086419753085,0.23529411764705882,,0.09900990099009901,0.37623762376237624,6.238596491228071,24.615384615384617,0.4243119266055046,,,,,,,,,,,,,,,,True
1629673,1610612744,Jordan Poole,Jordan Poole,1629673,GSW,13267.0,221.0,99,495.0,473,163.0,223.0,38.0,968,8.0,11.0,,,2.0,3.0,2.0,6.0,2.0,4.0,6.0,9.0,1.0,1.0,4.0,4.0,12.0,48.0,1.0,1.0,5.0,16.0,12.0,21.0,18.0,57.0,26.0,104.0,501,,1.0,2.0,2.0,,6.0,3.0,5.0,9.0,20.0,9.0,42.0,20.0,4.0,54.0,,,46.0,11.0,3.0,6.0,6.0,12.0,5.0,1.0,4.0,1.0,1.0,30.0,5.0,1.0,,7.0,7.0,,14.0,6.0,20.0,3.0,10.0,7.0,3.0,1.0,,,3.0,,1.0,,2.0,4.0,,2.0,8.0,24.0,1.0,,,20.0,,,1.0,29.0,1.0,5.0,6.0,1.0,,,,,,,,,40.0,158.0,6.0,,0.8333333333333334,0.8333333333333334,1.0,0.3157894736842105,1.0,0.45,0.30357142857142855,0.5714285714285714,,0.6,0.5,1.0,0.66,0.5842696629213483,1.0,0.7241379310344828,0.7307692307692307,0.14285714285714285,0.18181818181818182,0.16666666666666666,,17.38317757009346,0.25,,,0.058823529411764705,0.01282051282051282,0.06862745098039216,0.041666666666666664,0.06334841628959276,0.030303030303030304,0.03125,,,0.050505050505050504,,0.025,0.07017543859649122,0.09090909090909091,0.046511627906976744,0.1875,0.06666666666666667,,0.14102564102564102,0.7272727272727273,0.8888888888888888,0.875,0.07692307692307693,0.3333333333333333,0.4,1.0,0.05128205128205128,0.5,0.5,0.5,0.11538461538461539,0.6666666666666666,0.6666666666666666,1.0,0.6153846153846154,0.25,0.25,1.0,,,,0.3333333333333333,1.0,1.0,0.3333333333333333,1.0,0.12,0.6666666666666666,0.16,1.0,0.64,0.3125,0.8717948717948718,0.2391304347826087,0.511098051948052,0.3865,0.49131041666666664,0.125,0.2,0.09523809523809523,0.057692307692307696,0.40384615384615385,6.933333333333332,27.150877192982456,0.3292929292929293,,,,,1.0,1.0,,,,,,1.0,,,,True
202954,1610612744,Brad Wanamaker,Brad Wanamaker,202954,GSW,4970.0,83.0,35,178.0,175,65.0,76.0,22.0,353,5.0,7.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,,,,,1.0,5.0,1.0,1.0,,2.0,7.0,10.0,2.0,6.0,8.0,28.0,201,1.0,1.0,1.0,1.0,2.0,7.0,1.0,4.0,,2.0,3.0,5.0,8.0,6.0,6.0,,2.0,5.0,1.0,1.0,2.0,5.0,7.0,4.0,1.0,2.0,,,19.0,1.0,1.0,,7.0,,,7.0,2.0,9.0,1.0,1.0,1.0,,1.0,,,2.0,1.0,1.0,,1.0,3.0,,1.0,4.0,9.0,,,,7.0,,,1.0,10.0,2.0,6.0,,,1.0,,,,1.0,1.0,,,5.0,65.0,3.0,,0.5714285714285714,0.6666666666666666,1.0,0.3333333333333333,1.0,,0.3333333333333333,0.7,1.0,0.25,0.625,1.25,0.16666666666666666,0.7,1.1666666666666667,0.35714285714285715,0.375,0.1,0.14285714285714285,,,11.274509803921568,0.3333333333333333,,,,0.025,0.17073170731707318,0.03125,0.0875,0.027777777777777776,,0.07692307692307693,,0.038461538461538464,,,,,0.1875,0.1111111111111111,0.16666666666666666,,0.4375,0.7142857142857143,0.8333333333333334,0.6,0.125,0.5,0.5,,0.0625,1.0,1.0,1.0,0.0625,1.0,1.0,1.0,0.3125,0.2,0.2,1.0,0.5,1.0,,,,,0.5,1.0,0.5,0.3333333333333333,,,0.3333333333333333,,0.8125,0.2,0.515534375,,0.4875916666666667,0.3,0.42857142857142855,,0.25,0.17857142857142858,4.54,25.683333333333334,0.3651685393258427,,,,,1.0,,,,,,,,,,,True
203110,1610612744,Draymond Green,Draymond Green,203110,GSW,104275.0,1738.0,278,3749.0,3715,932.0,1078.0,310.0,7464,99.0,149.0,9.0,21.0,27.0,36.0,23.0,63.0,8.0,23.0,6.0,15.0,1.0,1.0,2.0,3.0,25.0,96.0,2.0,6.0,4.0,22.0,130.0,235.0,31.0,111.0,63.0,416.0,4130,11.0,25.0,3.0,7.0,5.0,36.0,35.0,57.0,6.0,25.0,25.0,113.0,162.0,98.0,90.0,3.0,16.0,94.0,25.0,14.0,308.0,197.0,505.0,149.0,48.0,235.0,53.0,20.0,1207.0,19.0,23.0,2.0,149.0,165.0,32.0,346.0,44.0,390.0,7.0,96.0,58.0,38.0,95.0,48.0,82.0,71.0,3.0,13.0,,4.0,166.0,9.0,37.0,88.0,169.0,5.0,6.0,8.0,105.0,14.0,8.0,13.0,80.0,14.0,39.0,,8.0,42.0,3.0,1.0,24.0,18.0,45.0,25.0,,107.0,914.0,15.0,4.0,0.6230769230769231,0.6639344262295082,0.967741935483871,0.27927927927927926,0.42857142857142855,0.24,0.28440366972477066,0.5531914893617021,0.44,0.6140350877192983,0.5101156069364162,0.484375,0.5365853658536586,0.5488126649076517,0.5294117647058824,0.5885416666666666,0.3208092485549133,0.059574468085106386,0.053691275167785234,0.09523809523809523,,13.302416402245546,0.572289156626506,0.41025641025641024,0.025974025974025976,0.17478813559322035,0.03137789904502047,0.17951807228915662,0.022592152199762187,0.17700112739571588,0.026683608640406607,0.05226480836236934,0.025735294117647058,0.005747126436781609,0.01935483870967742,0.03167420814479638,0.12933753943217666,0.18421052631578946,0.22488038277511962,0.1656534954407295,0.23255813953488372,0.043209876543209874,0.5555555555555556,0.430635838150289,0.6644295302013423,0.7021276595744681,0.5959595959595959,0.18208092485549132,0.36507936507936506,0.40350877192982454,0.6956521739130435,0.06647398843930635,0.34782608695652173,0.34782608695652173,0.75,0.04335260115606936,0.4,0.4,1.0,0.2774566473988439,0.2604166666666667,0.2604166666666667,0.96,0.65625,0.42857142857142855,,0.03125,1.0,1.0,0.1875,0.3333333333333333,0.43902439024390244,0.75,0.036585365853658534,0.6666666666666666,0.2682926829268293,0.18181818181818182,0.7514450867052023,0.26595744680851063,0.5331505830903791,0.6378615384615384,0.5053462499999999,0.10512129380053908,0.15,,0.08653846153846154,0.27163461538461536,4.896170212765959,26.696396396396395,0.24859962656708456,,1.0,,,1.0,2.0,,3.0,,,,,2.0,,,True
203145,1610612744,Kent Bazemore,Kent Bazemore,203145,GSW,50683.0,845.0,147,1813.0,1809,552.0,695.0,170.0,3622,47.0,72.0,6.0,11.0,16.0,22.0,15.0,31.0,6.0,24.0,31.0,79.0,2.0,11.0,7.0,24.0,23.0,53.0,4.0,5.0,5.0,15.0,68.0,127.0,54.0,132.0,40.0,338.0,1992,12.0,20.0,6.0,16.0,2.0,44.0,23.0,40.0,12.0,39.0,10.0,92.0,92.0,44.0,153.0,9.0,10.0,53.0,23.0,11.0,36.0,22.0,58.0,17.0,5.0,24.0,8.0,4.0,138.0,5.0,12.0,1.0,62.0,41.0,9.0,112.0,18.0,130.0,3.0,38.0,16.0,22.0,31.0,7.0,18.0,26.0,5.0,13.0,5.0,1.0,57.0,1.0,19.0,52.0,108.0,3.0,3.0,5.0,64.0,3.0,7.0,11.0,53.0,5.0,22.0,,7.0,15.0,4.0,4.0,9.0,6.0,19.0,10.0,,92.0,539.0,22.0,5.0,0.6764705882352942,0.7301587301587301,0.9444444444444444,0.4090909090909091,0.375,0.3076923076923077,0.4090909090909091,0.5354330708661418,0.6,0.575,0.5752895752895753,0.5833333333333334,0.5189873417721519,0.5971731448763251,0.5945945945945946,0.5411764705882353,0.5096525096525096,0.08661417322834646,0.08333333333333333,0.12903225806451613,0.041666666666666664,16.933066933066932,0.543859649122807,0.15517241379310345,0.03333333333333333,0.08817204301075268,0.034782608695652174,0.1657754010695187,0.011467889908256881,0.12276519666269368,0.02176696542893726,0.056338028169014086,0.023809523809523808,0.012987012987012988,0.015873015873015872,,0.08666666666666667,0.05970149253731343,0.14035087719298245,0.1774193548387097,0.109375,0.02459016393442623,0.5263157894736842,0.277992277992278,0.6527777777777778,0.7121212121212122,0.723404255319149,0.11969111969111969,0.4838709677419355,0.5555555555555556,0.6,0.09266409266409266,0.25,0.2608695652173913,0.5,0.305019305019305,0.3924050632911392,0.3924050632911392,0.967741935483871,0.20463320463320464,0.4339622641509434,0.4423076923076923,0.9130434782608695,0.3055555555555556,0.5454545454545454,0.5,0.3055555555555556,0.18181818181818182,1.0,0.1388888888888889,0.8,0.27848101265822783,0.7272727272727273,0.3037974683544304,0.2916666666666667,0.189873417721519,0.3333333333333333,0.7876447876447876,0.4339622641509434,0.5396471042471044,0.569772,0.5280987341772153,0.07971014492753623,0.1527777777777778,,0.1301775147928994,0.27218934911242604,6.219685039370079,24.537121212121217,0.30446773303916164,,,,,1.0,,1.0,,,0.007575757575757576,0.018867924528301886,,,,,True
