EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,PtsAssisted2s,PtsUnassisted2s,ThreePtAssists,Assists,Corner3Assists,AssistPoints,DefThreePtRebounds,FTDefRebounds,DefRebounds,Rebounds,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,Turnovers,ShootingFouls,Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,EfgPct,TsPct,Usage,DefFTReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,AtRimFG3AFrequency,ShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Avg2ptShotDistance,PenaltyOffPoss,Corner3FGM,Corner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,DefTwoPtRebounds,LiveBallTurnovers,BadPassTurnovers,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,PenaltyEfgPct,PenaltyTsPct,FG3APct,LiveBallTurnoverPct,DefTwoPtReboundPct,DefLongMidRangeReboundPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,PenaltyShotQualityAvg,PenaltyPointsPct,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceFG2A,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PtsUnassisted3s,Fg2aBlocked,TwoPtAssists,Arc3Assists,AtRimAssists,LostBallTurnovers,Travels,Offensive Fouls Drawn,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,PenaltyFg2Pct,FG2APctBlocked,ShortMidRangePctBlocked,SecondChanceShotQualityAvg,ThreePtShootingFoulsDrawnPct,LongMidRangeFGM,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,PenaltyTurnovers,DefShortMidRangeReboundPct,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeAssists,OffThreePtRebounds,OffTwoPtRebounds,OffRebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,SecondChanceTurnovers,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,SelfORebPct,SecondChanceAtRimFrequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,Blocked2s,BlockedLongMidRange,Blocks,RecoveredBlocks,DefCorner3ReboundPct,BlocksRecoveredPct,NonShootingPenaltyNonTakeFouls,on,SecondChanceAtRimFGM,SecondChanceCorner3FGA,PenaltyCorner3FGA,SecondChanceFG2M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PtsPutbacks,LongMidRangeAssists,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,Charge Fouls,Loose Ball Fouls,Offensive Fouls,Charge Fouls Drawn,Loose Ball Fouls Drawn,2pt And 1 Free Throw Trips,Technical Free Throw Trips,Blocked3s,BlockedArc3,BlockedAtRim,BlockedCorner3,BlockedShortMidRange,DefensiveGoaltends,OffensiveGoaltends,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,AtRimPctBlocked,LongMidRangePctBlocked,OffAtRimReboundPct,OffLongMidRangeReboundPct,LongMidRangePctAssisted,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,PenaltyCorner3Frequency,SecondChancePointsPct,SecondChanceCorner3FGM,PenaltyCorner3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,Fg3aBlocked,FTOffRebounds,Defensive 3 Seconds Violations,SecondChanceFg3Pct,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked,OffFTReboundPct,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Accuracy,HeaveAttempts,Clear Path Fouls,3SecondViolations
1628389,1610612748,Bam Adebayo,Bam Adebayo,1628389,MIA,973.0,16,-7.0,30,30,2,2.0,60,2.0,2.0,1.0,2.0,2.0,3.0,6.0,2.0,8.0,35,4.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,0.6666666666666666,0.6666666666666666,0.5,0.5,0.5714285714285714,24.242424242424242,1.0,0.1,0.06666666666666667,0.1111111111111111,0.3333333333333333,1.0,1.0,0.5,0.3333333333333333,0.5,0.5,1.0,0.3333333333333333,0.3333333333333333,0.4310833333333333,0.14285714285714285,0.14285714285714285,9.383333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629130,1610612748,Duncan Robinson,Duncan Robinson,1629130,MIA,1354.0,23,-12.0,44,46,13,4.0,90,,,,,,,,,12.0,55,,,,,,,3.0,,4.0,4.0,,,1.0,1.0,3.0,,,,,,,0.75,0.75,18.367346938775512,,0.2727272727272727,0.19047619047619047,0.3333333333333333,,,,,,,,,,1.0,0.5488875,,,,11.0,1.0,3.0,3.0,5.0,1.0,2.0,4.0,8.0,1.0,2.0,3.0,12.0,5.0,3.0,1.0,1.0,1.0,3.0,11.0,1.0,0.5,0.5,0.5,0.75,0.75,1.0,1.0,0.1,0.25,0.375,0.3333333333333333,0.3333333333333333,1.0,0.625,0.6,0.6,1.0,1.0,0.5,0.6,0.47835,0.25,25.675000000000004,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629639,1610612748,Tyler Herro,Tyler Herro,1629639,MIA,1651.0,28,-5.0,54,55,13,5.0,109,1.0,1.0,2.0,5.0,1.0,3.0,7.0,3.0,12.0,65,,6.0,2.0,3.0,1.0,8.0,1.0,,2.0,2.0,,1.0,3.0,1.0,1.0,4.0,3.0,,,,0.42857142857142855,0.5,0.6,22.033898305084747,,0.08333333333333333,0.07692307692307693,0.1,0.1111111111111111,1.0,1.0,,0.5555555555555556,0.4,0.5,,0.1111111111111111,0.3333333333333333,0.42830555555555555,0.1111111111111111,,7.942857142857144,7.0,,,1.0,2.0,,,1.0,2.0,,,4.0,,2.0,1.0,1.0,2.0,1.0,4.0,7.0,,0.5,,0.5,1.0,1.0,0.2222222222222222,0.6666666666666666,0.07142857142857142,0.16666666666666666,,,,,0.2222222222222222,0.5,0.5,,,,0.5,0.4197,0.3333333333333333,25.9,0.12962962962962962,1.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.14285714285714285,0.2,0.3245,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202340,1610612748,Avery Bradley,Avery Bradley,202340,MIA,438.0,7,9.0,15,15,5,2.0,30,1.0,1.0,,,1.0,2.0,2.0,,7.0,9,2.0,2.0,,,,,,,1.0,1.0,,,,,1.0,,,,0.5,0.5,1.0,0.7,0.7,29.41176470588235,,,0.16666666666666666,,0.2,1.0,1.0,1.0,,,,,0.2,0.8,0.5565300000000001,,,10.6,4.0,1.0,1.0,,2.0,,,1.0,3.0,,,,3.0,2.0,,1.0,,,,4.0,1.0,0.3333333333333333,,0.3333333333333333,,,0.6,,0.2,0.3333333333333333,0.2,1.0,1.0,1.0,0.4,,,,,,,,,25.7,0.26666666666666666,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203086,1610612748,Meyers Leonard,Meyers Leonard,203086,MIA,1763.0,29,-4.0,58,59,17,6.0,117,,,,,,,,1.0,10.0,66,,,2.0,2.0,,6.0,3.0,,7.0,7.0,2.0,2.0,2.0,5.0,5.0,3.0,2.0,,,,,0.6428571428571429,0.625,15.625,,0.25,0.25925925925925924,0.3,,,,,,,,,,1.0,0.5388428571428572,,,,11.0,,,3.0,7.0,,1.0,3.0,7.0,,1.0,1.0,9.0,7.0,3.0,4.0,,,1.0,11.0,1.0,0.42857142857142855,,0.42857142857142855,,0.25,1.0,,0.26666666666666666,0.42857142857142855,,,,,1.0,0.42857142857142855,0.42857142857142855,1.0,1.0,,0.42857142857142855,0.49095,0.1,27.357142857142858,0.1896551724137931,,,,1.0,,,,2.0,,,,,,,1.0,1.0,,,,,,,,,1.0,0.16666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202710,1610612748,Jimmy Butler,Jimmy Butler,202710,MIA,990.0,16,,34,33,11,5.0,67,2.0,3.0,,4.0,,2.0,7.0,2.0,6.0,40,4.0,,4.0,5.0,,14.0,1.0,,3.0,7.0,,,1.0,,,1.0,2.0,1.0,1.0,1.0,0.2857142857142857,0.25,0.3333333333333333,25.64102564102564,,0.25,0.23076923076923078,0.3333333333333333,0.375,0.6666666666666666,0.6666666666666666,1.0,0.5,,,,,0.5,0.4607375,0.1111111111111111,0.125,4.357142857142857,11.0,,,,1.0,,,,1.0,,,4.0,,1.0,,2.0,1.0,1.0,4.0,11.0,,,,,0.3333333333333333,0.5,0.125,1.0,0.2222222222222222,,,,,,0.125,,,,,,,0.41303333333333336,0.6666666666666666,24.7,0.3235294117647059,3.0,1.0,3.0,2.0,,1.0,1.0,4.0,,,,,,,,,0.3333333333333333,0.14285714285714285,0.25,0.3265,,,,,,0.3333333333333333,1.0,1.0,1.0,1.0,3.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,0.09090909090909091,0.42857142857142855,0.2222222222222222,0.125,0.2,1.0,0.5,0.2,0.3333333333333333,0.3333333333333333,1.0,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203090,1610612748,Maurice Harkless,Maurice Harkless,203090,MIA,152.0,3,-9.0,5,6,1,,11,,,,,,,,,,11,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738,1610612748,Andre Iguodala,Andre Iguodala,2738,MIA,583.0,10,2.0,18,19,5,1.0,37,,,,,,,,,,15,,,,1.0,,2.0,1.0,1.0,3.0,3.0,,,,1.0,1.0,1.0,,,,,,,,5.2631578947368425,0.5,0.14285714285714285,0.15384615384615385,,,,,,,,,,,1.0,0.58065,,,,,,1.0,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,1.0,,0.16666666666666666,,1.0,,,,,,,,,,,,,23.4,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201609,1610612748,Goran Dragic,Goran Dragic,201609,MIA,306.0,5,5.0,11,9,4,1.0,20,,,,,,,,,3.0,8,,,,2.0,,4.0,,,,,,,,,2.0,,,,,,,0.5,0.5,27.272727272727273,,,,,,,,,,,,,,1.0,0.42850000000000005,,,,1.0,,,1.0,3.0,,,1.0,3.0,,,,3.0,3.0,1.0,,,,,1.0,1.0,0.3333333333333333,,0.3333333333333333,,,1.0,,,,,,,,1.0,0.3333333333333333,0.3333333333333333,1.0,,,0.3333333333333333,,,28.599999999999998,0.09090909090909091,,,,,,,2.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629644,1610612748,KZ Okpala,KZ Okpala,1629644,MIA,268.0,4,3.0,10,11,11,1.0,21,,,,,,,,,,9,,,,1.0,,2.0,,,,,,,,,1.0,,,,,,,,,9.090909090909092,,,,,,,,,,,,,,1.0,0.4929,,,,10.0,,,,1.0,,1.0,,1.0,,1.0,,,1.0,,,,,,10.0,,,,,,,1.0,,,,,,,,1.0,,,,1.0,,,0.4929,,28.1,1.0,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
