EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,Corner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,ShootingFouls,Fouls,Offensive Fouls,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PtsUnassisted3s,Fg2aBlocked,Fg3aBlocked,ShortMidRangeAssists,LongMidRangeAssists,SelfOReb,LostBallSteals,BadPassOutOfBoundsTurnovers,BadPassTurnovers,LostBallOutOfBoundsTurnovers,Travels,SecondChanceTurnovers,PenaltyTurnovers,Loose Ball Fouls,Offensive Fouls Drawn,NonShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg3Pct,PenaltyFg3Pct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Corner3PctBlocked,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,SelfORebPct,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Accuracy,Charge Fouls,Charge Fouls Drawn,Loose Ball Fouls Drawn,BlockedAtRim,RecoveredBlocks,BlocksRecoveredPct,SecondChanceAtRimPctAssisted,HeaveAttempts,StepOutOfBoundsTurnovers,OffensiveGoaltends,PenaltyCorner3FGM,PenaltyCorner3FGA,FTOffRebounds,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,Blocked3s,BlockedCorner3,Arc3PctBlocked,OffFTReboundPct,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawnPct,DefensiveGoaltends,LongMidRangePctBlocked,Technical Free Throw Trips,BlockedArc3,BlockedLongMidRange,on,3SecondViolations,Defensive 3 Seconds Violations,Clear Path Fouls
1626168,1610612759,Trey Lyles,Trey Lyles,1626168,SAS,4055.0,68,6,146,144,65,27,19.0,290,5.0,5.0,2.0,2.0,3.0,3.0,1.0,2,1.0,1.0,6.0,4.0,6,7,1.0,7.0,7.0,22,135,2.0,2.0,3.0,7.0,4,4,4.0,5.0,13,4,8.0,3.0,4.0,6.0,1.0,2.0,2.0,4.0,1.0,1.0,2.0,10.0,2.0,1.0,10.0,10.0,1.0,21.0,3.0,24.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,6.0,11.0,1.0,6.0,13,65,0.3333333333333333,0.5,1.0,0.14285714285714285,0.14285714285714285,0.8571428571428571,1.0,1.0,0.5357142857142857,1.0,0.5,0.5789473684210527,0.875,0.5909090909090909,0.5,12.574850299401199,0.5,0.2,0.2857142857142857,0.020833333333333332,0.3333333333333333,0.06451612903225806,0.3076923076923077,0.0379746835443038,0.05555555555555555,0.043478260869565216,0.125,0.38461538461538464,0.2222222222222222,0.25,0.375,0.16666666666666666,0.35714285714285715,1.0,1.0,0.4,0.14285714285714285,0.5,0.5,0.07142857142857142,0.42857142857142855,0.16666666666666666,0.16666666666666666,1.0,1.0,1.0,0.375,1.0,0.5,0.8571428571428571,0.16666666666666666,0.5965499999999999,0.7756,0.59666875,0.3157894736842105,0.5,0.3181818181818182,0.5909090909090909,4.3,25.514285714285712,0.4452054794520548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
1627749,1610612759,Dejounte Murray,Dejounte Murray,1627749,SAS,25816.0,430,55,898,903,118,174,83.0,1801,29.0,48.0,2.0,5.0,6.0,6.0,23.0,63,6.0,13.0,31.0,8.0,82,166,16.0,37.0,20.0,232,944,7.0,10.0,2.0,22.0,10,17,8.0,9.0,38,28,136.0,45.0,8.0,31.0,13.0,56.0,29.0,85.0,21.0,8.0,25.0,199.0,4.0,8.0,31.0,45.0,2.0,78.0,12.0,90.0,20.0,14.0,18.0,12.0,5.0,30.0,10.0,21.0,1.0,29.0,26.0,6.0,13.0,38,118,0.17073170731707318,0.1794871794871795,0.9375,0.43243243243243246,0.43243243243243246,0.4939759036144578,0.7,0.5882352941176471,0.5221674876847291,0.7142857142857143,0.58,0.5446009389671361,0.7333333333333333,0.6333333333333333,0.18226600985221675,24.62006079027356,0.6,0.08695652173913043,0.18292682926829268,0.03018867924528302,0.18023255813953487,0.026845637583892617,0.18181818181818182,0.028985507246376812,0.012658227848101266,0.035398230088495575,,0.17647058823529413,0.16,0.25,0.1951219512195122,0.14285714285714285,0.23645320197044334,0.6041666666666666,0.725,0.1724137931034483,0.3103448275862069,0.36507936507936506,0.39655172413793105,0.029556650246305417,0.15270935960591134,0.41935483870967744,0.41935483870967744,0.9230769230769231,0.35714285714285715,0.4,0.24,1.0,0.32,0.4187192118226601,0.41935483870967744,0.47907709359605904,0.56090625,0.465146,0.06190476190476191,0.07514450867052024,0.09482758620689655,0.16379310344827586,9.507228915662647,26.164864864864864,0.13140311804008908,30.0,55.0,3.0,1.0,3.0,1.0,1.0,3.0,2.0,4.0,3.0,3.0,13.0,1.0,19.0,12.0,2.0,6.0,7.0,13.0,3.0,1.0,1.0,5.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,3.0,0.5,0.375,0.02702702702702703,0.0783132530120482,0.16666666666666666,0.07936507936507936,0.16666666666666666,0.045871559633027525,0.025974025974025976,0.022727272727272728,0.17391304347826086,0.270935960591133,0.5454545454545454,0.5454545454545454,0.16666666666666666,0.5,0.6,1.0,0.21428571428571427,0.3333333333333333,1.0,0.07142857142857142,1.0,1.0,0.375,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
1627751,1610612759,Jakob Poeltl,Jakob Poeltl,1627751,SAS,29937.0,499,31,1030,1043,174,233,103.0,2073,49.0,75.0,14.0,26.0,8.0,10.0,22.0,46,,,,,72,122,,,8.0,152,1112,15.0,28.0,2.0,32.0,11,16,,3.0,25,108,36.0,,26.0,,,23.0,18.0,41.0,15.0,3.0,8.0,100.0,11.0,38.0,33.0,44.0,10.0,87.0,49.0,136.0,16.0,11.0,10.0,15.0,3.0,25.0,39.0,56.0,9.0,25.0,23.0,3.0,9.0,25,174,0.75,0.9152542372881356,,,,0.5901639344262295,0.5357142857142857,0.6875,0.5901639344262295,0.5357142857142857,0.6875,0.5757575757575758,0.5333333333333333,0.5952380952380952,,13.723776223776225,0.4,0.37037037037037035,0.15658362989323843,0.12297734627831715,0.15639810426540285,0.06358381502890173,0.1565040650406504,0.1016597510373444,0.1875,0.03816793893129771,0.14285714285714285,0.11450381679389313,0.20588235294117646,0.16666666666666666,0.1402439024390244,0.2127659574468085,0.6147540983606558,0.6533333333333333,0.7205882352941176,0.6938775510204082,0.3770491803278688,0.4782608695652174,0.5,,,,,,0.9285714285714286,0.5384615384615384,0.625,0.8,,0.6147540983606558,,0.5442245901639344,0.7283,0.61223125,0.0703125,0.0703125,0.21052631578947367,0.16447368421052633,4.004918032786885,,0.16893203883495145,1.0,1.0,,,,,,,,,,,9.0,,6.0,9.0,3.0,5.0,3.0,7.0,1.0,,2.0,3.0,1.0,,4.0,39.0,8.0,39.0,1.0,2.0,,,,0.07377049180327869,0.09333333333333334,0.043478260869565216,,0.07936507936507936,0.09859154929577464,0.075,0.8636363636363636,0.00819672131147541,1.0,1.0,1.0,,,,,,,,,,,2.0,1.0,6.0,31.0,25.0,0.6410256410256411,0.07142857142857142,,,,,,,,,,,,,,,,,,,,,True,,,
1629640,1610612759,Keldon Johnson,Keldon Johnson,1629640,SAS,23103.0,385,-61,797,805,147,167,70.0,1602,39.0,69.0,4.0,8.0,4.0,11.0,12.0,27,5.0,8.0,28.0,6.0,56,110,8.0,33.0,35.0,171,908,5.0,11.0,1.0,11.0,6,17,6.0,10.0,25,82,30.0,21.0,4.0,26.0,8.0,19.0,11.0,30.0,8.0,3.0,15.0,71.0,2.0,8.0,20.0,29.0,8.0,57.0,10.0,67.0,8.0,5.0,11.0,7.0,4.0,18.0,9.0,18.0,,35.0,49.0,7.0,27.0,25,147,0.7321428571428571,0.7592592592592593,0.875,0.24242424242424243,0.25806451612903225,0.509090909090909,0.45454545454545453,0.35294117647058826,0.4755244755244755,0.4166666666666667,0.32608695652173914,0.5213414634146342,0.4230769230769231,0.44642857142857145,0.23076923076923078,20.77625570776256,0.6111111111111112,0.4444444444444444,0.1457286432160804,0.03361344537815126,0.1360544217687075,0.014388489208633094,0.1416184971098266,0.026525198938992044,0.05063291139240506,0.00980392156862745,0.02702702702702703,0.13636363636363635,0.14285714285714285,0.17647058823529413,0.1588785046728972,0.075,0.4825174825174825,0.5652173913043478,0.65,0.7435897435897436,0.1888111888111888,0.4444444444444444,0.5,0.03496503496503497,0.1958041958041958,0.2857142857142857,0.2857142857142857,0.875,0.6666666666666666,0.5,0.4782608695652174,0.36363636363636365,0.2608695652173913,0.7132867132867133,0.3076923076923077,0.5249695035460993,0.513985,0.4977666666666667,0.1656441717791411,0.2076923076923077,0.06432748538011696,0.14619883040935672,5.113636363636365,26.690909090909088,0.18444165621079048,5.0,14.0,,,,,1.0,1.0,,1.0,1.0,3.0,12.0,,3.0,1.0,4.0,3.0,2.0,7.0,1.0,1.0,2.0,1.0,2.0,,1.0,2.0,1.0,2.0,4.0,1.0,,0.16666666666666666,,0.10909090909090909,0.13043478260869565,0.1111111111111111,,0.038834951456310676,,0.06153846153846154,0.6666666666666666,0.0979020979020979,0.35714285714285715,0.35714285714285715,0.8,,,,,,,0.08333333333333333,,,0.16666666666666666,1.0,,1.0,1.0,1.0,0.5,0.5,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,True,,,
1630170,1610612759,Devin Vassell,Devin Vassell,1630170,SAS,63358.0,1056,-65,2185,2199,525,556,215.0,4384,27.0,41.0,6.0,10.0,10.0,14.0,24.0,60,66.0,26.0,84.0,23.0,71,153,52.0,150.0,43.0,341,2459,8.0,14.0,1.0,17.0,22,39,35.0,11.0,91,92,50.0,147.0,8.0,84.0,26.0,30.0,26.0,56.0,22.0,4.0,19.0,138.0,13.0,10.0,77.0,71.0,2.0,150.0,24.0,174.0,43.0,29.0,12.0,10.0,3.0,22.0,51.0,88.0,,42.0,51.0,6.0,21.0,91,525,0.647887323943662,0.6865671641791045,0.9423076923076923,0.3466666666666667,0.3466666666666667,0.46405228758169936,0.5714285714285714,0.5641025641025641,0.49174917491749176,0.42105263157894735,0.5405405405405406,0.5278637770897833,0.4473684210526316,0.5759493670886076,0.49504950495049505,14.250309789343246,0.5454545454545454,0.03125,0.1265597147950089,0.015698587127158554,0.17990654205607476,0.032418952618453865,0.14964610717896865,0.022157996146435453,0.02030456852791878,0.032467532467532464,0.03225806451612903,0.10569105691056911,0.12264150943396226,0.18446601941747573,0.1743119266055046,0.19801980198019803,0.1353135313531353,0.6585365853658537,0.7105263157894737,0.6666666666666666,0.19801980198019803,0.4,0.42105263157894735,0.21782178217821782,0.27722772277227725,0.30952380952380953,0.3132530120481928,0.8846153846153846,0.5263157894736842,0.6,0.1891891891891892,0.7142857142857143,0.3108108108108108,0.6303630363036303,0.30952380952380953,0.5141026490066224,0.5365409090909091,0.498609589041096,0.08074534161490683,0.125,0.04985337243401759,0.2668621700879765,10.284967320261439,24.80533333333332,0.2402745995423341,20.0,52.0,26.0,,,,5.0,8.0,,5.0,12.0,9.0,6.0,1.0,7.0,4.0,4.0,14.0,2.0,9.0,,4.0,,4.0,3.0,3.0,1.0,17.0,6.0,18.0,10.0,1.0,,0.34285714285714286,0.006666666666666667,0.0392156862745098,0.07317073170731707,0.05,,0.0149812734082397,0.011560693641618497,0.023952095808383235,0.5833333333333334,0.1716171617161716,0.38461538461538464,0.38461538461538464,0.7,0.3939393939393939,0.3939393939393939,1.0,,,,0.2631578947368421,,,0.34782608695652173,,,1.0,11.0,12.0,0.6666666666666666,0.16666666666666666,,4.0,,4.0,12.0,1.0,1.0,5.0,1.0,1.0,0.011904761904761904,0.02,0.16216216216216217,0.3333333333333333,0.032467532467532464,,,,,,True,,,
200752,1610612759,Rudy Gay,Rudy Gay,200752,SAS,35447.0,591,21,1220,1226,263,321,123.0,2446,22.0,39.0,6.0,11.0,6.0,12.0,32.0,75,21.0,39.0,96.0,20.0,76,175,45.0,117.0,29.0,316,1296,10.0,24.0,1.0,30.0,21,38,24.0,8.0,71,54,98.0,114.0,6.0,95.0,39.0,25.0,15.0,40.0,7.0,8.0,15.0,95.0,6.0,11.0,42.0,66.0,15.0,123.0,18.0,141.0,18.0,9.0,15.0,13.0,3.0,28.0,32.0,56.0,4.0,40.0,38.0,4.0,17.0,71,263,0.35526315789473684,0.3698630136986301,0.8444444444444444,0.38461538461538464,0.3879310344827586,0.4342857142857143,0.4166666666666667,0.5526315789473685,0.4914383561643836,0.4142857142857143,0.5080645161290323,0.512987012987013,0.4166666666666667,0.5298507462686567,0.4006849315068493,24.68772961058046,0.5357142857142857,0.42857142857142855,0.20245398773006135,0.02997275204359673,0.16153846153846155,0.024,0.18430034129692832,0.027552674230145867,0.03669724770642202,0.02030456852791878,0.03773584905660377,0.174496644295302,0.21621621621621623,0.24242424242424243,0.16176470588235295,0.16071428571428573,0.13356164383561644,0.5641025641025641,0.6666666666666666,0.5,0.2568493150684932,0.4266666666666667,0.463768115942029,0.07191780821917808,0.3287671232876712,0.40625,0.40625,0.8205128205128205,0.3142857142857143,0.5454545454545454,0.1935483870967742,0.5,0.3225806451612903,0.5342465753424658,0.4105263157894737,0.49589948275862067,0.5686076923076923,0.498227868852459,0.06188925081433225,0.09042553191489362,0.0949367088607595,0.22468354430379747,10.522285714285717,25.8974358974359,0.2155737704918033,22.0,61.0,6.0,,3.0,3.0,8.0,6.0,3.0,11.0,7.0,21.0,13.0,,6.0,4.0,4.0,9.0,1.0,12.0,3.0,4.0,1.0,6.0,,2.0,1.0,15.0,7.0,15.0,3.0,1.0,0.2727272727272727,0.2916666666666667,,0.07428571428571429,0.15384615384615385,0.08,,0.04,0.009259259259259259,0.02666666666666667,0.25,0.2089041095890411,0.36065573770491804,0.36666666666666664,0.36363636363636365,0.2857142857142857,0.2857142857142857,1.0,0.08571428571428572,,,0.22857142857142856,0.375,1.0,0.3,,1.0,2.0,8.0,13.0,0.8666666666666667,0.3333333333333333,1.0,1.0,,1.0,4.0,1.0,,2.0,,,,0.037037037037037035,0.06451612903225806,0.25,0.01680672268907563,1.0,0.01639344262295082,,,,True,,,
201988,1610612759,Patty Mills,Patty Mills,201988,SAS,35903.0,598,-16,1258,1263,319,342,117.0,2521,23.0,38.0,,2.0,6.0,12.0,6.0,18,28.0,59.0,152.0,35.0,46,90,70.0,180.0,27.0,329,1377,,4.0,,21.0,9,20,42.0,14.0,74,54,38.0,165.0,,152.0,59.0,43.0,17.0,60.0,14.0,3.0,28.0,137.0,2.0,5.0,20.0,22.0,1.0,43.0,7.0,50.0,13.0,6.0,18.0,9.0,7.0,27.0,12.0,35.0,1.0,35.0,28.0,,4.0,74,319,0.5869565217391305,0.5869565217391305,0.7857142857142857,0.3888888888888889,0.3888888888888889,0.5111111111111111,,0.45,0.5592592592592592,0.525,0.4838709677419355,0.5818505338078291,0.525,0.5289855072463768,0.6666666666666666,22.102231821454282,0.6666666666666666,0.02702702702702703,0.06769230769230769,0.014749262536873156,0.07604562737642585,0.007518796992481203,0.07142857142857142,0.011570247933884297,0.041237113402061855,0.0048543689320388345,0.016666666666666666,0.08280254777070063,0.06306306306306306,0.03508771929824561,0.0784313725490196,0.06779661016949153,0.14074074074074075,0.6052631578947368,0.6764705882352942,0.6086956521739131,0.06666666666666667,0.3333333333333333,0.35294117647058826,0.1037037037037037,0.562962962962963,0.3881578947368421,0.39072847682119205,0.7457627118644068,0.1,,0.1935483870967742,0.5,0.5645161290322581,0.8074074074074075,0.3881578947368421,0.5237757407407408,0.5563541666666667,0.5144790322580646,0.032490974729241874,0.0425531914893617,0.06382978723404255,0.22492401215805471,9.335555555555556,25.42722222222222,0.25357710651828297,17.0,34.0,11.0,3.0,8.0,4.0,8.0,12.0,7.0,16.0,14.0,45.0,5.0,1.0,11.0,4.0,,7.0,4.0,11.0,,1.0,2.0,6.0,2.0,5.0,4.0,,,,5.0,3.0,0.4375,0.3333333333333333,0.005555555555555556,0.05555555555555555,0.10526315789473684,0.05555555555555555,,,0.01,,1.0,0.1259259259259259,0.5,0.5,0.4117647058823529,0.39285714285714285,0.39285714285714285,1.0,0.4,0.375,1.0,0.4,0.5,1.0,0.34285714285714286,,2.0,3.0,,,,,,2.0,,2.0,7.0,,2.0,5.0,,,0.006578947368421052,,0.11290322580645161,0.2857142857142857,0.0273224043715847,,,2.0,,,True,,,
201942,1610612759,DeMar DeRozan,DeMar DeRozan,201942,SAS,23118.0,385,-32,801,806,198,205,77.0,1607,28.0,51.0,2.0,2.0,8.0,16.0,40.0,78,4.0,,6.0,1.0,96,179,1.0,10.0,68.0,263,924,8.0,13.0,2.0,18.0,26,48,2.0,25.0,77,48,144.0,3.0,,6.0,,42.0,54.0,96.0,33.0,21.0,21.0,246.0,1.0,4.0,15.0,19.0,2.0,36.0,6.0,42.0,10.0,6.0,19.0,12.0,10.0,31.0,13.0,28.0,,56.0,77.0,8.0,39.0,77,198,0.25,0.25,1.0,0.1,0.1,0.5363128491620112,0.6153846153846154,0.5416666666666666,0.5158730158730159,0.5714285714285714,0.52,0.581447963800905,0.6,0.5901639344262295,0.05291005291005291,28.32957110609481,0.6129032258064516,0.07142857142857142,0.09595959595959595,0.017167381974248927,0.0967741935483871,0.006993006993006993,0.09631728045325778,0.013297872340425532,0.0375,0.01020408163265306,,0.09278350515463918,0.07462686567164178,0.14705882352941177,0.07377049180327869,0.18181818181818182,0.2698412698412698,0.5490196078431373,0.6829268292682927,0.21428571428571427,0.4126984126984127,0.5128205128205128,0.5405405405405406,0.021164021164021163,0.031746031746031744,,,,0.14285714285714285,1.0,0.32,0.5,0.02,0.32275132275132273,,0.46435211640211627,0.39147,0.46856599999999987,0.17727272727272728,0.18571428571428572,0.06844106463878327,0.29277566539923955,9.537988826815646,24.889999999999997,0.24719101123595505,28.0,50.0,1.0,,1.0,,,,,1.0,,,15.0,,10.0,11.0,3.0,4.0,5.0,9.0,5.0,2.0,3.0,9.0,1.0,2.0,1.0,1.0,,1.0,,,,,,0.08379888268156424,0.19607843137254902,0.05128205128205128,,0.01098901098901099,,0.04054054054054054,0.2,0.26455026455026454,0.56,0.5714285714285714,0.35714285714285715,0.25,0.25,1.0,0.07142857142857142,,,,,,,,,2.0,1.0,1.0,1.0,0.5,,,,,1.0,1.0,,,,,,0.08333333333333333,0.02,,,,0.02,6.0,,,True,,,
1628401,1610612759,Derrick White,Derrick White,1628401,SAS,7616.0,127,16,252,261,58,61,21.0,513,12.0,17.0,,,5.0,7.0,4.0,11,6.0,2.0,25.0,6.0,17,32,6.0,31.0,13.0,65,275,,,2.0,2.0,5,8,8.0,4.0,14,10,24.0,18.0,,25.0,2.0,18.0,9.0,27.0,8.0,1.0,8.0,63.0,,1.0,6.0,7.0,1.0,14.0,1.0,15.0,2.0,1.0,3.0,5.0,1.0,8.0,5.0,8.0,,13.0,15.0,2.0,8.0,14,58,0.29411764705882354,0.29411764705882354,1.0,0.1935483870967742,0.1935483870967742,0.53125,,0.625,0.4126984126984127,,0.3125,0.463768115942029,0.5,0.3888888888888889,0.49206349206349204,28.205128205128204,0.375,0.16666666666666666,0.0875,0.015873015873015872,0.12,,0.1,0.008849557522123894,,,,0.13513513513513514,0.03125,0.09090909090909091,0.15384615384615385,,0.2698412698412698,0.7058823529411765,0.8,0.3333333333333333,0.1746031746031746,0.36363636363636365,0.4444444444444444,0.09523809523809523,0.3968253968253968,0.08,0.08,1.0,,,0.4375,0.7142857142857143,0.375,0.7619047619047619,0.08,0.5095611111111111,,0.5241843749999999,0.11594202898550725,0.21052631578947367,0.03076923076923077,0.2153846153846154,6.299999999999999,26.067741935483873,0.23015873015873015,1.0,4.0,4.0,,,,1.0,,,1.0,,,5.0,,7.0,3.0,,1.0,,2.0,2.0,2.0,1.0,3.0,,1.0,,9.0,3.0,9.0,1.0,,,,,0.15625,0.11764705882352941,0.18181818181818182,,,0.0625,,0.25,0.06349206349206349,0.25,0.3333333333333333,,0.6666666666666666,0.6666666666666666,1.0,,,,1.0,,,,,,,6.0,2.0,0.2222222222222222,,,1.0,,,2.0,,,,,,,,0.125,,,,0.25,1.0,,,True,,,
1628966,1610612759,Keita Bates-Diop,Keita Bates-Diop,1628966,SAS,5828.0,97,-21,202,196,82,82,22.0,398,12.0,14.0,1.0,2.0,4.0,4.0,1.0,10,1.0,,2.0,1.0,13,26,,3.0,8.0,34,251,1.0,3.0,,2.0,4,9,2.0,6.0,14,20,6.0,,2.0,2.0,,4.0,,4.0,,,3.0,8.0,1.0,1.0,6.0,9.0,,15.0,3.0,18.0,1.0,1.0,1.0,2.0,,3.0,2.0,3.0,,9.0,9.0,3.0,6.0,14,82,0.7692307692307693,0.8333333333333334,,,,0.5,0.3333333333333333,0.4444444444444444,0.4482758620689655,0.25,0.36363636363636365,0.53125,0.25,0.5,0.10344827586206896,15.624999999999998,0.3333333333333333,,0.21428571428571427,0.017543859649122806,0.16216216216216217,0.041666666666666664,0.189873417721519,0.024691358024691357,,,0.16666666666666666,0.29411764705882354,0.16666666666666666,0.14285714285714285,0.16666666666666666,0.14285714285714285,0.4827586206896552,0.8571428571428571,0.8571428571428571,0.8333333333333334,0.3448275862068966,0.1,0.125,0.034482758620689655,0.06896551724137931,,,,0.5,0.5,0.36363636363636365,1.0,0.09090909090909091,0.5862068965517241,,0.5369741379310344,0.6023833333333334,0.5193363636363636,0.1875,0.20689655172413793,0.058823529411764705,0.4117647058823529,5.3538461538461535,25.366666666666664,0.40594059405940597,,2.0,,,,,1.0,,,1.0,,,3.0,,1.0,,,,,1.0,,1.0,,3.0,,,,3.0,,3.0,,,,,,0.11538461538461539,,0.2,,0.034482758620689655,,,,0.06896551724137931,,,,,,,,,,0.25,,,,1.0,,,3.0,2.0,0.6666666666666666,,,,,,1.0,1.0,,,,,,0.2,0.09090909090909091,,,,0.5,,,,True,,,
