EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,Arc3FGA,FG3A,OpponentPoints,NonHeaveArc3FGA,TwoPtAssists,Assists,AtRimAssists,AssistPoints,OffThreePtRebounds,OffRebounds,Rebounds,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,Fouls,Offensive Fouls,FG3APct,Usage,LiveBallTurnoverPct,OffThreePtReboundPct,OffFGReboundPct,OffArc3ReboundPct,Arc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,Avg3ptShotDistance,PenaltyOffPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceArc3FGA,FG2M,FG2A,FG3M,FtPoints,Points,SecondChanceFG3A,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,ThreePtAssists,Arc3Assists,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,Steals,LostBallSteals,Charge Fouls,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,LongMidRangeFGM,Arc3FGM,SecondChanceArc3FGM,PenaltyArc3FGM,PenaltyArc3FGA,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChancePoints,PenaltyFG3M,PenaltyFG3A,PtsPutbacks,NonHeaveArc3FGM,Fg2aBlocked,Corner3Assists,ShortMidRangeAssists,LongMidRangeAssists,OffTwoPtRebounds,FTDefRebounds,SelfOReb,BadPassSteals,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,PenaltyTurnovers,ShootingFouls,Loose Ball Fouls,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,ThreePtShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedAtRim,BlockedCorner3,BlockedShortMidRange,Blocks,RecoveredBlocks,NonShootingPenaltyNonTakeFouls,SecondChanceFg3Pct,PenaltyFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,FG2APctBlocked,ShortMidRangePctBlocked,DefFTReboundPct,OffTwoPtReboundPct,OffShortMidRangeReboundPct,SelfORebPct,BlocksRecoveredPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChancePointsPct,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,PenaltyFtPoints,PtsUnassisted3s,Fg3aBlocked,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,FG3APctBlocked,LongMidRangePctBlocked,Corner3PctBlocked,OffCorner3ReboundPct,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawnPct,HeaveAttempts,SecondChanceAtRimPctAssisted,SecondChanceFtPoints,OffAtRimReboundPct,OffLongMidRangeReboundPct,FTOffRebounds,AtRimPctBlocked,OffFTReboundPct,Travels,3SecondViolations,Technical Free Throw Trips,SecondChanceCorner3PctAssisted,SecondChanceTurnovers,on,BlockedLongMidRange,DefensiveGoaltends,3pt And 1 Free Throw Trips,Defensive 3 Seconds Violations,Arc3PctBlocked,OffensiveGoaltends,Clear Path Fouls,BlockedArc3
1628394,1610612764,Anzejs Pasecniks,Anzejs Pasecniks,1628394,WAS,379.0,6,-13.0,14,13,3,2,27,1.0,1.0,21,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1,2.0,1.0,1.0,3.0,1.0,5.0,2.0,2.0,1.0,37.5,0.4,0.16666666666666666,0.14285714285714285,0.25,1.0,1.0,0.45585,25.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,
1628972,1610612764,Troy Brown Jr.,Troy Brown Jr.,1628972,WAS,2052.0,34,,67,68,9,9,135,5.0,6.0,64,5.0,,1.0,,3.0,,,9,,,,1.0,,1.0,2.0,,0.42857142857142855,22.36842105263158,,,,,0.35714285714285715,0.7857142857142857,0.527825,25.799999999999997,15.0,4.0,5.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,5.0,8.0,1.0,2.0,15.0,1.0,1.0,2.0,2.0,6.0,4.0,3.0,1.0,1.0,3.0,6.0,9.0,1.0,1.0,1.0,3.0,5.0,1.0,3.0,2.0,15.0,0.6,0.6,1.0,0.16666666666666666,0.16666666666666666,0.625,0.5,0.4642857142857143,0.5,0.46875,0.5,0.2727272727272727,0.15789473684210525,0.21951219512195122,0.14285714285714285,0.25,0.42857142857142855,0.13333333333333333,0.25,0.35714285714285715,0.8,0.8,0.5,0.14285714285714285,0.5,0.5,1.0,0.07142857142857142,0.07142857142857142,1.0,1.0,1.0,1.0,0.5,1.0,0.5454,0.4084,0.1875,0.3,0.13333333333333333,5.6875,0.22388059701492538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,
1629010,1610612764,Jerome Robinson,Jerome Robinson,1629010,WAS,18294.0,305,-100.0,649,651,166,75,1300,31.0,42.0,760,31.0,16.0,25.0,7.0,59.0,,4.0,38,12.0,3.0,10.0,7.0,2.0,19.0,31.0,1.0,0.4421052631578947,16.598639455782315,0.631578947368421,,0.012121212121212121,,0.3263157894736842,0.5368421052631579,0.4839336842105264,25.154761904761905,114.0,5.0,9.0,,,5.0,26.0,18.0,5.0,11.0,4.0,17.0,53.0,11.0,16.0,83.0,4.0,1.0,8.0,5.0,18.0,16.0,33.0,9.0,7.0,20.0,12.0,34.0,12.0,6.0,,21.0,20.0,3.0,10.0,5.0,113.0,0.5294117647058824,0.5625,1.0,0.2619047619047619,0.2619047619047619,0.32075471698113206,0.125,0.3526315789473684,0.15625,0.4029126213592233,0.15625,0.07142857142857142,0.14705882352941177,0.10526315789473684,0.029411764705882353,0.05813953488372093,0.125,0.15789473684210525,0.09090909090909091,0.09473684210526316,0.5555555555555556,0.5555555555555556,0.4,0.2736842105263158,0.19230769230769232,0.23809523809523808,0.6,0.18947368421052632,0.11578947368421053,0.45454545454545453,0.45454545454545453,1.0,0.3076923076923077,,,0.45112083333333336,0.458478125,0.09803921568627451,0.16666666666666666,0.060240963855421686,10.816981132075474,0.17565485362095531,1.0,1.0,7.0,6.0,1.0,1.0,8.0,1.0,9.0,1.0,5.0,1.0,8.0,2.0,6.0,5.0,2.0,7.0,2.0,4.0,2.0,2.0,6.0,1.0,2.0,3.0,19.0,3.0,1.0,1.0,8.0,1.0,4.0,2.0,2.0,2.0,2.0,6.0,2.0,3.0,0.25,0.125,0.1111111111111111,0.19230769230769232,0.19230769230769232,0.09433962264150944,0.19230769230769232,0.1111111111111111,0.020202020202020204,0.037383177570093455,0.03278688524590164,0.3333333333333333,0.3888888888888889,0.3888888888888889,0.5714285714285714,0.1935483870967742,0.1935483870967742,1.0,0.07692307692307693,1.0,0.25,1.0,0.5,0.125,0.1935483870967742,0.060240963855421686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,
1629726,1610612764,Garrison Mathews,Garrison Mathews,1629726,WAS,6150.0,102,-44.0,216,218,47,21,434,14.0,19.0,268,14.0,1.0,4.0,,11.0,2.0,2.0,10,1.0,,1.0,1.0,,2.0,10.0,,0.9047619047619048,11.344537815126051,0.5,0.045454545454545456,0.02197802197802198,0.02857142857142857,0.6666666666666666,0.9047619047619048,0.5246857142857143,25.505263157894735,48.0,,,,,,1.0,1.0,2.0,5.0,,,2.0,9.0,9.0,36.0,3.0,,1.0,5.0,,,24.0,3.0,3.0,5.0,3.0,8.0,3.0,,,9.0,10.0,,1.0,5.0,48.0,,,0.8888888888888888,0.47368421052631576,0.47368421052631576,,,0.6428571428571429,0.75,0.72,0.8333333333333334,0.06818181818181818,0.10416666666666667,0.08695652173913043,0.16666666666666666,0.041666666666666664,,0.12195121951219512,,,,,,0.047619047619047616,,,,0.047619047619047616,0.23809523809523808,0.4,0.5,0.5,,,,0.6213,0.52045,0.125,0.3333333333333333,0.1388888888888889,14.3,0.2222222222222222,,,,7.0,,,,,,1.0,3.0,1.0,1.0,,7.0,2.0,,1.0,,,,,3.0,1.0,,,5.0,,,1.0,3.0,2.0,,,,,,,,,0.3333333333333333,1.0,,0.5,0.5,1.0,1.0,,,,,,,,,0.5,0.5,1.0,,,,,,,0.5,0.08333333333333333,1.0,3.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,0.05263157894736842,1.0,0.2,0.1111111111111111,1.0,0.3333333333333333,0.5,1.0,0.09523809523809523,,,,,,,,,,,,,,True,,,,,,,,
202397,1610612764,Ish Smith,Ish Smith,202397,WAS,3497.0,58,-21.0,121,125,44,16,246,2.0,4.0,133,1.0,10.0,16.0,8.0,38.0,1.0,3.0,12,3.0,,1.0,2.0,2.0,5.0,2.0,,0.2,18.84057971014493,0.6,0.03333333333333333,0.043478260869565216,,0.1,0.35,0.487757894736842,30.375,27.0,2.0,3.0,,1.0,3.0,8.0,5.0,1.0,2.0,,6.0,16.0,2.0,1.0,19.0,,1.0,3.0,2.0,6.0,6.0,6.0,6.0,2.0,4.0,4.0,9.0,,,,4.0,2.0,,1.0,2.0,27.0,0.5,0.5,1.0,0.5,0.6666666666666666,0.375,0.3333333333333333,0.45,0.2,0.4523809523809524,0.2,0.1111111111111111,0.15384615384615385,0.12903225806451613,0.2,0.15384615384615385,,0.21052631578947367,,0.15,0.6666666666666666,0.6666666666666666,0.5,0.4,0.375,0.375,0.6666666666666666,0.25,0.1,0.5,0.5,1.0,,0.2,,0.8371,0.528,0.047619047619047616,0.058823529411764705,0.10526315789473684,11.268749999999999,0.2231404958677686,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,,2.0,,2.0,,1.0,,4.0,2.0,,2.0,1.0,,,1.0,1.0,1.0,1.0,,2.0,,,,,,,,,,,,,,1.0,1.0,1.0,,,0.25,0.05128205128205128,0.1,,,0.2,0.2,,0.5,0.5,1.0,1.0,1.0,,,0.2,,1.0,0.10526315789473684,,,,1.0,,,,,,,,,0.1111111111111111,,,0.2,,,1.0,1.0,,,,,,,,,,,,True,,,,,,,,
1629067,1610612764,Isaac Bonga,Isaac Bonga,1629067,WAS,4952.0,83,-35.0,172,175,36,19,347,4.0,8.0,207,4.0,1.0,2.0,,5.0,4.0,4.0,13,3.0,,2.0,2.0,1.0,5.0,9.0,,0.5714285714285714,9.844559585492227,0.6,0.11764705882352941,0.05,0.14285714285714285,0.2857142857142857,0.7857142857142857,0.5509642857142857,24.7125,29.0,1.0,3.0,,,1.0,3.0,,2.0,4.0,,2.0,6.0,2.0,,10.0,1.0,,,,2.0,2.0,6.0,1.0,,4.0,4.0,9.0,1.0,,,,,,,,29.0,0.5,0.5,1.0,0.25,0.25,0.3333333333333333,,0.35714285714285715,,0.35714285714285715,,0.09302325581395349,0.09523809523809523,0.09411764705882353,0.2,0.05555555555555555,0.06666666666666667,0.10810810810810811,,0.21428571428571427,0.3333333333333333,0.3333333333333333,1.0,0.21428571428571427,0.3333333333333333,0.3333333333333333,,,0.2857142857142857,0.5,0.5,1.0,,,,,0.51645,,,,3.5999999999999996,0.1686046511627907,,1.0,,,,,1.0,,1.0,,,,1.0,,,,1.0,1.0,,,1.0,1.0,1.0,,2.0,1.0,5.0,,,,,,2.0,,1.0,,1.0,2.0,,1.0,,,,,,,,0.25,,,0.1,,,,,,,,0.5,,,,1.0,,,,,1.0,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,True,,,,,,,,
1630264,1610612764,Anthony Gill,Anthony Gill,1630264,WAS,1335.0,22,-21.0,45,46,19,4,91,1.0,2.0,63,1.0,1.0,1.0,1.0,2.0,1.0,1.0,6,,,,,,,,,0.6666666666666666,8.16326530612245,,0.07692307692307693,0.05555555555555555,0.09090909090909091,0.3333333333333333,0.6666666666666666,0.5118333333333333,24.4,11.0,,,,,,,1.0,,1.0,,,1.0,,1.0,1.0,,,,,,,,,,4.0,,5.0,2.0,2.0,,1.0,2.0,,1.0,,11.0,,,,,,,,,,0.125,,,0.3076923076923077,0.2222222222222222,,,,0.2222222222222222,0.5,,,,,,,,,0.3333333333333333,0.3333333333333333,,,,,,,,0.54255,0.25,0.5,,22.9,0.24444444444444444,,,,,,,1.0,,,,1.0,,1.0,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,1.0,1.0,,,,,,,0.5,,,0.5,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,True,,,,,,,,
1628395,1610612764,Jordan Bell,Jordan Bell,1628395,WAS,1539.0,26,-10.0,54,53,9,6,107,1.0,1.0,61,1.0,1.0,3.0,1.0,8.0,,2.0,9,1.0,,1.0,1.0,,2.0,3.0,,0.16666666666666666,12.903225806451614,0.5,,0.06451612903225806,,0.16666666666666666,0.8333333333333334,0.5428166666666666,27.0,6.0,3.0,4.0,,,,1.0,,,,,3.0,5.0,,,6.0,,,,,4.0,2.0,,2.0,1.0,3.0,4.0,7.0,,,,2.0,,,,,6.0,0.6666666666666666,1.0,,,,0.6,,0.5,,0.5,,0.25,0.25,0.25,0.2857142857142857,0.3333333333333333,0.16666666666666666,0.2,0.5,0.6666666666666666,0.75,0.75,0.6666666666666666,0.16666666666666666,,,,,,,,,,,,0.6428,0.4935,,,,2.9200000000000004,0.1111111111111111,1.0,2.0,,,,,1.0,1.0,2.0,,2.0,,1.0,2.0,,1.0,1.0,,,2.0,,,,,1.0,,2.0,,1.0,1.0,,,,1.0,,1.0,,1.0,1.0,1.0,,,0.5,0.5,0.5,0.2,1.0,,0.1111111111111111,,,1.0,,,,,,,1.0,0.5,,,1.0,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,0.2,,,,,,,,,True,,,,,,,,
1630216,1610612764,Cassius Winston,Cassius Winston,1630216,WAS,1735.0,29,-13.0,57,56,14,6,113,2.0,4.0,76,2.0,1.0,1.0,1.0,2.0,,,3,1.0,,1.0,,,1.0,4.0,,0.6666666666666666,10.9375,1.0,,,,0.3333333333333333,0.6666666666666666,0.48957500000000004,25.425,6.0,,,,,,1.0,1.0,1.0,2.0,,,2.0,3.0,,9.0,1.0,,1.0,,,,9.0,,,2.0,1.0,3.0,2.0,2.0,,,,,,,6.0,,,1.0,0.75,0.75,,,0.75,,0.75,,0.08333333333333333,0.125,0.10714285714285714,,0.16666666666666666,,0.15384615384615385,,,,,,0.16666666666666666,,,,0.16666666666666666,0.3333333333333333,0.5,0.5,1.0,,,,0.5571,0.3461,,,,15.55,0.10526315789473684,,,,2.0,,,,,,,,,,,2.0,,,,,,,,,,,,3.0,,,,,,1.0,,,,1.0,1.0,1.0,,,,,,,,,,,,,1.0,,,,1.0,1.0,1.0,,,,,,,1.0,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,True,,,,,,,,
201566,1610612764,Russell Westbrook,Russell Westbrook,201566,WAS,8198.0,137,-30.0,295,299,78,35,594,21.0,25.0,345,21.0,32.0,49.0,15.0,115.0,7.0,14.0,53,11.0,6.0,10.0,7.0,1.0,18.0,9.0,,0.29411764705882354,33.4319526627219,0.6111111111111112,0.12280701754385964,0.08387096774193549,0.10638297872340426,0.24705882352941178,0.43529411764705883,0.47296058823529413,26.24,45.0,7.0,12.0,1.0,2.0,11.0,29.0,19.0,3.0,4.0,1.0,22.0,60.0,10.0,14.0,88.0,3.0,2.0,6.0,6.0,6.0,38.0,15.0,17.0,10.0,10.0,24.0,39.0,2.0,1.0,,17.0,23.0,3.0,12.0,6.0,44.0,0.13636363636363635,0.15,0.5,0.4,0.4,0.36666666666666664,0.3333333333333333,0.43529411764705883,0.2222222222222222,0.4631578947368421,0.2727272727272727,0.27906976744186046,0.22727272727272727,0.26153846153846155,0.3333333333333333,0.2,0.4074074074074074,0.23076923076923078,0.2,0.1411764705882353,0.5833333333333334,0.7,0.14285714285714285,0.3411764705882353,0.3793103448275862,0.4583333333333333,0.18181818181818182,0.2235294117647059,0.047058823529411764,0.75,0.75,0.3333333333333333,0.1,0.2222222222222222,0.5,0.48744999999999994,0.45025,0.1276595744680851,0.17391304347826086,0.06818181818181818,10.115,0.15254237288135594,2.0,4.0,4.0,7.0,,,3.0,2.0,7.0,1.0,9.0,,3.0,4.0,7.0,7.0,7.0,14.0,3.0,6.0,5.0,1.0,1.0,1.0,,5.0,,,2.0,,,,1.0,,,,1.0,1.0,1.0,1.0,0.3333333333333333,,0.2857142857142857,0.35,0.4090909090909091,0.11666666666666667,0.1724137931034483,0.625,0.061224489795918366,0.06,0.022222222222222223,1.0,0.21052631578947367,0.21052631578947367,,0.3333333333333333,0.3333333333333333,0.5714285714285714,0.4,0.5,,,0.3333333333333333,,0.3333333333333333,0.10227272727272728,1.0,2.0,,,2.0,15.0,,1.0,1.0,,,,0.2,0.2,0.5,,,,,,2.0,,0.1,1.0,0.16666666666666666,0.1,,,,,,True,,,,,,,,
