EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,FG2M,FG2A,Points,OpponentPoints,PtsUnassisted2s,Fg2aBlocked,DefThreePtRebounds,FTDefRebounds,DefRebounds,Rebounds,FoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,PenaltyOffPossExcludingTakeFouls,Fg2Pct,EfgPct,TsPct,FG2APctBlocked,AtRimPctBlocked,Usage,DefFTReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimFrequency,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,AtRimFG3AFrequency,ShotQualityAvg,Avg2ptShotDistance,PenaltyOffPossPct,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,FtPoints,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,DefTwoPtRebounds,FTA,TwoPtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,PenaltyEfgPct,PenaltyTsPct,FG3APct,DefTwoPtReboundPct,DefShortMidRangeReboundPct,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg3ptShotDistance,AtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PtsAssisted2s,TwoPtAssists,Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,OffRebounds,SelfOReb,Steals,LostBallSteals,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,Turnovers,ShootingFouls,Fouls,Charge Fouls,Loose Ball Fouls Drawn,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,PenaltyFg2Pct,SecondChanceTsPct,OffTwoPtReboundPct,OffFGReboundPct,OffAtRimReboundPct,SelfORebPct,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangePctAssisted,SecondChanceAtRimFrequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,SecondChanceShotQualityAvg,SecondChancePointsPct,Corner3FGA,ThreePtAssists,Arc3Assists,Corner3Assists,LiveBallTurnovers,BadPassTurnovers,LiveBallTurnoverPct,DefLongMidRangeReboundPct,Corner3Frequency,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,PtsUnassisted3s,BadPassSteals,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,SecondChanceTurnovers,PenaltyTurnovers,Offensive Fouls Drawn,SecondChanceFg3Pct,SecondChanceEfgPct,OffShortMidRangeReboundPct,DefAtRimReboundPct,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,SecondChanceCorner3FGM,SecondChanceCorner3FGA,NonShootingPenaltyNonTakeFouls,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,PenaltyCorner3FGA,OffThreePtRebounds,2pt And 1 Free Throw Trips,OffThreePtReboundPct,OffArc3ReboundPct,PenaltyCorner3Frequency,PenaltyCorner3FGM,LostBallTurnovers,PenaltyCorner3Accuracy,BlockedShortMidRange,SecondChanceAtRimFGM,SecondChanceFG2M,PtsPutbacks,FTOffRebounds,SecondChanceFg2Pct,OffFTReboundPct,SecondChanceAtRimAccuracy,BlockedLongMidRange,on,Travels,Loose Ball Fouls,Offensive Fouls,Charge Fouls Drawn,DefensiveGoaltends,OffensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,ShortMidRangePctBlocked,OffLongMidRangeReboundPct,OffCorner3ReboundPct,SecondChanceAtRimPctAssisted,HeaveAttempts,Fg3aBlocked,3pt And 1 Free Throw Trips,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,Blocked3s,BlockedArc3,BlockedCorner3,FG3APctBlocked,LongMidRangePctBlocked,Corner3PctBlocked,Arc3PctBlocked,SecondChanceCorner3PctAssisted,ThreePtShootingFoulsDrawnPct,HeaveMakes,Clear Path Fouls
1626195,1610612740,Willy Hernangomez,Willy Hernangomez,1626195,NOP,930.0,16,-2.0,35,35,13.0,9.0,2,70,1.0,1.0,2.0,1.0,3.0,2.0,34,2.0,1.0,3.0,1.0,4.0,4.0,2.0,1.0,1.0,1.0,1.0,13.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,8.108108108108109,0.5,0.3,0.17647058823529413,0.2857142857142857,0.3333333333333333,1.0,0.3333333333333333,0.6666666666666666,0.5,0.5,0.3333333333333333,0.4481333333333333,4.7,0.37142857142857144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1627742,1610612740,Brandon Ingram,Brandon Ingram,1627742,NOP,243.0,4,-1.0,9,8,6.0,1.0,1,17,,,,,,5.0,11,,,,,1.0,1.0,1.0,1.0,1.0,1.0,,6.0,,1.5,1.25,,,20.0,,,0.25,,,,,,,,1.0,0.5541,,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,5.0,3.0,1.0,1.0,1.0,2.0,1.0,5.0,1.0,1.0,1.0,1.0,1.5,1.25,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5541,0.5,1.0,1.0,25.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629627,1610612740,Zion Williamson,Zion Williamson,1629627,NOP,1504.0,25,1.0,53,52,16.0,7.0,7,105,10.0,1.0,1.0,7.0,11.0,25.0,60,4.0,1.0,1.0,,1.0,3.0,10.0,,,,,16.0,0.6363636363636364,0.6363636363636364,0.6578947368421053,0.09090909090909091,0.1,34.42622950819672,,0.09090909090909091,0.034482758620689655,,0.5,,0.9090909090909091,0.09090909090909091,1.0,1.0,0.9090909090909091,0.6203454545454545,2.3181818181818183,0.3018867924528302,,,,,,,11.0,,,6.0,12.0,,,,,16.0,4.0,12.0,,,,,1.0,0.75,,,,,,,,,,,0.5769333333333333,0.26666666666666666,0.26666666666666666,0.48,,6.0,1.0,2.0,2.0,1.0,4.0,4.0,3.0,3.0,10.0,4.0,4.0,2.0,1.0,1.0,8.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,4.0,4.0,0.7142857142857143,0.7142857142857143,1.0,0.6666666666666666,0.2222222222222222,0.10526315789473684,0.3333333333333333,0.6666666666666666,0.6,0.6666666666666666,0.6666666666666666,1.0,1.0,0.6666666666666666,1.0,0.7194,0.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202339,1610612740,Eric Bledsoe,Eric Bledsoe,202339,NOP,856.0,14,4.0,31,30,10.0,1.0,4,61,,,1.0,,1.0,,35,,,1.0,,2.0,2.0,,,,,,10.0,,,,,,11.11111111111111,,0.16666666666666666,0.11764705882352941,0.2,,,,0.5,,,0.5,0.497375,6.6,0.3225806451612903,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,0.5,0.09090909090909091,,,,,,,,,,,,,22.9,,,,,,,,,,,4.0,6.0,3.0,1.0,,14.0,,,,1.0,1.0,,,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,1.0,1.0,2.0,2.0,1.0,0.25,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202738,1610612740,Isaiah Thomas,Isaiah Thomas,202738,NOP,2896.0,48,8.0,104,102,36.0,14.0,15,206,5.0,1.0,4.0,6.0,15.0,23.0,104,2.0,1.0,,,3.0,4.0,6.0,,,,,36.0,0.4,0.3888888888888889,0.4107142857142857,0.06666666666666667,0.2,27.64227642276423,,,0.05454545454545454,,,,0.18518518518518517,0.14814814814814814,0.25,0.25,0.6296296296296297,0.5036148148148148,10.5,0.34615384615384615,2.0,10.0,1.0,2.0,3.0,12.0,2.0,1.0,2.0,2.0,11.0,6.0,10.0,2.0,3.0,2.0,1.0,11.0,0.6666666666666666,0.25,0.5,0.25,0.6428571428571429,0.6875,0.4444444444444444,0.0967741935483871,0.06666666666666667,0.37037037037037035,0.2,0.2,0.5,0.2857142857142857,0.5,0.2,0.50215,0.03571428571428571,0.0625,0.4782608695652174,25.424999999999997,2.0,,,1.0,,,3.0,3.0,5.0,10.0,5.0,5.0,4.0,1.0,,10.0,1.0,1.0,1.0,1.0,,2.0,4.0,6.0,1.0,3.0,,,,,0.8333333333333334,0.8333333333333334,0.6,1.5,0.038461538461538464,0.022222222222222223,,0.058823529411764705,0.4,0.5,1.0,1.0,,0.14285714285714285,,,0.13043478260869565,2.0,,,,2.0,2.0,0.3333333333333333,0.14285714285714285,0.07407407407407407,3.0,6.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.5,0.1111111111111111,0.1111111111111111,0.2222222222222222,0.5,0.5,0.6666666666666666,0.5,0.5,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1628366,1610612740,Lonzo Ball,Lonzo Ball,1628366,NOP,734.0,12,-6.0,28,28,6.0,10.0,6,56,1.0,,,1.0,2.0,5.0,35,2.0,,,,3.0,5.0,,,,,,6.0,0.5,0.625,0.625,,,11.428571428571429,,,0.3,,,,0.25,,,,0.75,0.5554,11.4,0.21428571428571427,,1.0,,,1.0,2.0,,,,,,,1.0,,3.0,,,,,0.5,,0.5,,,0.5,0.375,0.25,0.25,,,,,,,,,,,23.95,1.0,,,,,,3.0,,,,4.0,4.0,4.0,,,8.0,2.0,2.0,,,,,,,,1.0,,,,,,,,1.5,0.2,0.15384615384615385,0.3333333333333333,,1.0,1.0,,,,,,0.6291,0.6,1.0,,,,,,,1.0,0.25,,1.0,1.0,,,1.0,1.0,3.0,,,,,,,1.0,1.5,0.25,,0.25,,,,1.0,1.0,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1628411,1610612740,Wes Iwundu,Wes Iwundu,1628411,NOP,1796.0,30,2.0,62,62,24.0,13.0,9,124,,1.0,1.0,1.0,1.0,4.0,63,,,3.0,,5.0,6.0,3.0,,,,,24.0,1.0,0.25,0.4,,,9.45945945945946,,0.16666666666666666,0.15151515151515152,0.21428571428571427,,,,0.25,1.0,1.0,0.75,0.5211250000000001,5.9,0.3870967741935484,,2.0,,,,3.0,2.0,,1.0,,,,2.0,,2.0,3.0,2.0,,,,,,,,0.75,0.13333333333333333,0.14285714285714285,0.5,,,,,,,0.61065,0.4,1.0,,24.666666666666668,,,,,,,,,,2.0,,,,,,,,1.0,,1.0,1.0,,,2.0,1.0,1.0,,1.0,,,1.0,1.0,,,,0.034482758620689655,,,,,,1.0,,,,,,1.0,,,,2.0,2.0,1.0,,0.25,,,,,,,,,,,,,,,,,,0.16666666666666666,,,,,,,,,,,,,,,,1.0,1.0,1.0,0.07692307692307693,0.09090909090909091,1.0,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629117,1610612740,Wenyen Gabriel,Wenyen Gabriel,1629117,NOP,684.0,11,7.0,24,24,16.0,3.0,4,48,1.0,1.0,1.0,1.0,2.0,6.0,19,2.0,,,,1.0,4.0,1.0,,,,,16.0,0.5,0.4166666666666667,0.42857142857142855,,,33.333333333333336,,,0.08333333333333333,,,,0.16666666666666666,0.16666666666666666,1.0,1.0,0.8333333333333334,0.5075416666666667,6.1,0.6666666666666666,,2.0,,1.0,1.0,4.0,1.0,1.0,3.0,1.0,6.0,3.0,2.0,,1.0,2.0,1.0,6.0,1.0,0.25,0.3333333333333333,0.25,0.5,0.5,0.6666666666666666,0.2,,0.3333333333333333,,,,0.2,,,0.52712,0.14285714285714285,0.3333333333333333,1.0,24.35,,,,1.0,,1.0,1.0,1.0,2.0,,,,,,,,3.0,3.0,1.0,1.0,1.0,,,3.0,,,,,,,,,0.5,0.5,0.375,0.23076923076923078,0.4,0.25,,,,,,0.2,,,0.16666666666666666,2.0,,,,3.0,2.0,1.0,,0.3333333333333333,,,1.0,,,,,,,,,3.0,1.0,,,,0.3333333333333333,0.5,,,,,0.5,0.5,1.0,,,,,,,,,2.0,,,,,0.4,1.0,1.0,0.5,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630230,1610612740,Naji Marshall,Naji Marshall,1630230,NOP,1845.0,31,16.0,69,68,24.0,7.0,10,137,4.0,,,2.0,4.0,11.0,60,2.0,1.0,1.0,1.0,6.0,6.0,5.0,1.0,,1.0,1.0,24.0,0.5,0.4,0.55,0.25,0.25,12.048192771084338,1.0,0.0625,0.13513513513513514,0.07692307692307693,,1.0,0.8,,,,1.0,0.63368,1.3,0.34782608695652173,,1.0,,,,1.0,7.0,,,5.0,5.0,,1.0,,4.0,10.0,4.0,5.0,,,,,,0.4166666666666667,0.2,0.19047619047619047,0.2,0.2,,,,,,,0.62305,0.4444444444444444,0.5,0.45454545454545453,25.9,2.0,,,2.0,,,,,2.0,2.0,3.0,5.0,3.0,,,12.0,,,,3.0,1.0,,,1.0,2.0,2.0,,,1.0,,0.5,0.5,,,,,,,0.5,0.6666666666666666,0.5,,,1.0,,,,,2.0,1.0,1.0,1.0,,1.0,0.4,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629637,1610612740,Jaxson Hayes,Jaxson Hayes,1629637,NOP,1633.0,27,15.0,57,58,15.0,4.0,9,115,8.0,2.0,6.0,9.0,14.0,22.0,51,6.0,1.0,1.0,,3.0,9.0,2.0,1.0,1.0,1.0,,15.0,0.6428571428571429,0.7,0.6875,0.07142857142857142,0.125,25.714285714285715,,0.058823529411764705,0.07894736842105263,0.07142857142857142,,,0.5333333333333333,0.4,0.3333333333333333,0.3333333333333333,0.6,0.5926766666666666,3.9857142857142853,0.2631578947368421,1.0,1.0,,,1.0,1.0,1.0,,,1.0,7.0,3.0,1.0,1.0,2.0,2.0,1.0,7.0,1.0,1.0,,1.0,0.6,0.5833333333333334,0.06666666666666667,0.09523809523809523,0.2222222222222222,0.06666666666666667,1.0,1.0,1.0,,,1.0,0.5875600000000001,0.0625,0.06666666666666667,0.3181818181818182,25.4,7.0,1.0,2.0,2.0,5.0,,6.0,3.0,5.0,12.0,,1.0,,,,3.0,4.0,6.0,2.0,,,1.0,1.0,2.0,1.0,1.0,,1.0,,,0.6666666666666666,0.75,0.6,0.6,0.23529411764705882,0.17857142857142858,,0.5,0.875,1.0,0.8571428571428571,,0.2,0.4,1.0,0.43192,0.2727272727272727,,1.0,1.0,,1.0,,0.5,,,,,,,,,,,,,,,,,,0.6,0.6666666666666666,,,,,,,,,,,,,,,,,,1.0,,0.09090909090909091,0.1,,,1.0,,,1.0,3.0,2.0,1.0,0.6,0.3333333333333333,1.0,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,
