EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceFG2M,SecondChanceFtPoints,PtsPutbacks,ShortMidRangeAssists,OffTwoPtRebounds,FTDefRebounds,LostBallSteals,LostBallTurnovers,SecondChanceTurnovers,Charge Fouls,Offensive Fouls Drawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,DefensiveGoaltends,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg2Pct,DefFTReboundPct,OffTwoPtReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,BlocksRecoveredPct,LongMidRangePctAssisted,SecondChanceAtRimAccuracy,Fg3aBlocked,SelfOReb,LostBallOutOfBoundsTurnovers,Charge Fouls Drawn,Loose Ball Fouls Drawn,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,Blocked3s,BlockedCorner3,BlockedLongMidRange,BlockedShortMidRange,Defensive 3 Seconds Violations,NonShootingPenaltyNonTakeFouls,FG3APctBlocked,ShortMidRangePctBlocked,Arc3PctBlocked,SelfORebPct,ShortMidRangePctAssisted,ThreePtShootingFoulsDrawnPct,PenaltyCorner3FGM,FTOffRebounds,StepOutOfBoundsTurnovers,Loose Ball Fouls,Offensive Fouls,3pt And 1 Free Throw Trips,OffFTReboundPct,SecondChanceAtRimPctAssisted,PenaltyCorner3Accuracy,Travels,3SecondViolations,HeaveAttempts,LongMidRangePctBlocked,Corner3PctBlocked,OffensiveGoaltends,Clear Path Fouls,BlockedArc3,on
1626188,1610612739,Quinn Cook,Quinn Cook,1626188,CLE,4400.0,73,7.0,148,148,55.0,36.0,21,296,3.0,8.0,2.0,2.0,5.0,3.0,5.0,2.0,9.0,1.0,3.0,1.0,1.0,1.0,5.0,7.0,1.0,1.0,3.0,3.0,8.0,22,6.0,10.0,3.0,37,154,2.0,2.0,2.0,6.0,4.0,8.0,3.0,4.0,3.0,20.0,4.0,12.0,9.0,9.0,7.0,5.0,4.0,6.0,4.0,10.0,3.0,1.0,5.0,1.0,24.0,1.0,3.0,6.0,9.0,1.0,10,1.0,1.0,2.0,1.0,2.0,1.0,3.0,1.0,3.0,6.0,2.0,3.0,1.0,2.0,20.0,55.0,0.25,0.25,0.5,0.6,1.0,0.75,0.6,0.36363636363636365,0.5,0.53125,0.75,0.7083333333333334,0.5606060606060606,0.75,0.7692307692307693,0.3125,0.18181818181818182,0.5,20.689655172413794,0.6666666666666666,0.13333333333333333,0.10714285714285714,0.034482758620689655,0.1232876712328767,0.01282051282051282,0.14285714285714285,0.08695652173913043,0.07142857142857142,0.375,0.08,0.3333333333333333,0.25,0.375,0.75,0.6666666666666666,0.15625,0.6,0.6,0.28125,0.2222222222222222,0.2222222222222222,0.09375,0.3333333333333333,0.3333333333333333,1.0,0.21875,0.7142857142857143,0.7142857142857143,0.4,0.5,0.25,1.0,1.0,0.25,1.0,1.0,0.4166666666666667,0.4,0.08333333333333333,0.25,1.0,0.5625,0.7142857142857143,0.5091859374999999,0.615,0.5501,0.06060606060606061,0.08695652173913043,0.16216216216216217,0.5405405405405406,10.622727272727273,24.72,0.3716216216216216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1626204,1610612739,Larry Nance Jr.,Larry Nance Jr.,1626204,CLE,8451.0,141,-5.0,283,277,99.0,84.0,27,560,9.0,15.0,3.0,2.0,4.0,,5.0,1.0,2.0,1.0,4.0,,,1.0,6.0,14.0,1.0,1.0,1.0,4.0,10.0,22,7.0,18.0,7.0,48,285,4.0,1.0,1.0,8.0,2.0,7.0,1.0,5.0,2.0,9.0,14.0,6.0,18.0,3.0,14.0,6.0,2.0,6.0,6.0,12.0,3.0,3.0,3.0,,30.0,2.0,9.0,10.0,24.0,7.0,31,11.0,9.0,8.0,1.0,5.0,2.0,10.0,7.0,6.0,14.0,9.0,10.0,,4.0,9.0,98.0,0.7,0.7777777777777778,0.8571428571428571,0.3888888888888889,1.0,0.2,0.3888888888888889,0.45454545454545453,0.2857142857142857,0.5125,0.7,0.2916666666666667,0.5333333333333333,0.6666666666666666,0.34615384615384615,0.45,0.09090909090909091,0.13333333333333333,17.57188498402556,0.8,0.14705882352941177,0.15517241379310345,0.03389830508474576,0.15079365079365079,0.056,0.07142857142857142,0.125,0.14814814814814814,0.17647058823529413,0.1276595744680851,0.2727272727272727,0.375,0.6,0.6923076923076923,0.6666666666666666,0.125,,,0.05,0.5,0.5,0.1,0.25,0.25,1.0,0.35,0.42857142857142855,0.42857142857142855,0.8333333333333334,0.6,,,,0.2,1.0,1.0,0.3333333333333333,0.5,0.08333333333333333,0.3333333333333333,0.25,0.825,0.42857142857142855,0.5337737499999999,0.57742,0.5633916666666666,0.09090909090909091,0.15384615384615385,0.16666666666666666,0.1875,4.24090909090909,25.361111111111107,0.3498233215547703,2.0,2.0,1.0,2.0,3.0,5.0,5.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.07575757575757576,0.09090909090909091,0.038461538461538464,0.14285714285714285,0.022222222222222223,1.0,1.0,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1626224,1610612739,Cedi Osman,Cedi Osman,1626224,CLE,24389.0,406,-119.0,817,816,243.0,164.0,84,1633,15.0,34.0,4.0,6.0,11.0,9.0,20.0,1.0,3.0,3.0,14.0,1.0,2.0,1.0,19.0,75.0,1.0,6.0,6.0,26.0,25.0,57,22.0,89.0,25.0,141,984,6.0,2.0,8.0,14.0,7.0,15.0,6.0,27.0,7.0,39.0,22.0,28.0,63.0,3.0,75.0,19.0,8.0,32.0,29.0,61.0,15.0,14.0,22.0,2.0,151.0,4.0,23.0,20.0,46.0,8.0,54,13.0,11.0,19.0,5.0,12.0,6.0,25.0,8.0,17.0,27.0,29.0,32.0,4.0,12.0,39.0,243.0,0.44,0.4583333333333333,0.9545454545454546,0.24719101123595505,0.25,0.2222222222222222,0.24719101123595505,0.43859649122807015,0.4666666666666667,0.3972602739726027,0.42857142857142855,0.38095238095238093,0.44025157232704404,0.4666666666666667,0.41304347826086957,0.6095890410958904,0.14035087719298245,0.17647058823529413,20.021881838074396,0.76,0.10050251256281408,0.152317880794702,0.019138755980861243,0.12285714285714286,0.02077922077922078,0.025,0.0875,0.09210526315789473,0.13953488372093023,0.14782608695652175,0.16666666666666666,0.2328767123287671,0.4411764705882353,0.5357142857142857,0.4,0.136986301369863,0.45,0.5,0.02054794520547945,0.3333333333333333,0.3333333333333333,0.0958904109589041,0.21428571428571427,0.21428571428571427,1.0,0.5136986301369864,0.25333333333333335,0.2602739726027397,0.9473684210526315,0.2857142857142857,0.14285714285714285,0.5,1.0,0.42857142857142855,0.16666666666666666,1.0,0.2619047619047619,0.5454545454545454,0.023809523809523808,0.6190476190476191,0.23076923076923078,0.8424657534246576,0.25333333333333335,0.5365006849315067,0.54485,0.535172619047619,0.08387096774193549,0.18461538461538463,0.09929078014184398,0.2765957446808511,4.592982456140352,25.977528089887652,0.2974296205630355,1.0,3.0,2.0,2.0,8.0,4.0,3.0,2.0,7.0,2.0,,2.0,4.0,4.0,1.0,5.0,3.0,1.0,3.0,0.5,0.125,0.022727272727272728,0.024096385542168676,0.0273972602739726,,0.01775147928994083,0.6,1.0,0.25,2.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.02247191011235955,0.1,0.02666666666666667,0.04597701149425287,0.4444444444444444,0.011111111111111112,,,,,,,,,,,,,,,,,,True
1629731,1610612739,Dean Wade,Dean Wade,1629731,CLE,72723.0,1212,-222.0,2447,2442,674.0,507.0,254,4889,43.0,69.0,20.0,10.0,19.0,10.0,19.0,3.0,10.0,25.0,52.0,1.0,2.0,15.0,53.0,161.0,2.0,6.0,14.0,40.0,56.0,98,78.0,213.0,30.0,376,2798,25.0,3.0,8.0,41.0,12.0,28.0,22.0,55.0,18.0,108.0,78.0,34.0,228.0,6.0,161.0,53.0,8.0,46.0,28.0,74.0,23.0,5.0,29.0,6.0,176.0,16.0,78.0,92.0,177.0,38.0,215,35.0,28.0,17.0,4.0,13.0,13.0,30.0,16.0,55.0,78.0,35.0,39.0,5.0,13.0,105.0,668.0,0.6964285714285714,0.8125,0.9743589743589743,0.36619718309859156,0.375,0.4,0.36619718309859156,0.5714285714285714,0.42857142857142855,0.5562700964630225,0.5606060606060606,0.5421686746987951,0.573394495412844,0.5857142857142857,0.5752688172043011,0.684887459807074,0.08163265306122448,0.10144927536231885,13.062568605927552,0.5666666666666667,0.1541038525963149,0.16883116883116883,0.02867383512544803,0.16052880075542966,0.03051438535309503,0.010526315789473684,0.16853932584269662,0.13777777777777778,0.1523809523809524,0.17183098591549295,0.1588785046728972,0.22186495176848875,0.6231884057971014,0.6935483870967742,0.6976744186046512,0.06109324758842444,0.5263157894736842,0.5555555555555556,0.03215434083601286,0.3,0.3,0.16720257234726688,0.4807692307692308,0.4807692307692308,1.0,0.5176848874598071,0.32919254658385094,0.33125,0.9622641509433962,0.6060606060606061,0.06060606060606061,0.5,1.0,0.18181818181818182,0.3333333333333333,0.5,0.2289156626506024,0.5263157894736842,0.18072289156626506,0.4819277108433735,0.35,0.9067524115755627,0.32919254658385094,0.5637487138263667,0.6407166666666667,0.5516843373493977,0.0438871473354232,0.12264150943396226,0.10904255319148937,0.2872340425531915,4.489795918367347,25.24976525821597,0.27543931344503475,12.0,14.0,4.0,16.0,11.0,19.0,7.0,7.0,4.0,2.0,,5.0,8.0,21.0,15.0,21.0,11.0,,6.0,0.56,0.11666666666666667,0.03225806451612903,0.058823529411764705,0.012658227848101266,0.010309278350515464,0.032397408207343416,0.5238095238095238,1.0,0.6,1.0,7.0,6.0,,2.0,1.0,1.0,,,,6.0,1.0,3.0,0.004694835680751174,0.05263157894736842,0.006211180124223602,0.041666666666666664,0.6,0.004694835680751174,8.0,3.0,1.0,1.0,1.0,1.0,0.045454545454545456,0.25,0.5333333333333333,,,,,,,,,True
201580,1610612739,JaVale McGee,JaVale McGee,201580,CLE,9517.0,159,-25.0,325,329,106.0,90.0,27,654,21.0,31.0,8.0,7.0,8.0,13.0,31.0,1.0,2.0,1.0,3.0,,1.0,1.0,,3.0,,,,,35.0,64,1.0,6.0,17.0,90,367,9.0,,1.0,13.0,9.0,18.0,,1.0,3.0,21.0,36.0,34.0,3.0,,3.0,,4.0,6.0,5.0,11.0,5.0,,4.0,,27.0,2.0,19.0,12.0,36.0,13.0,49,5.0,3.0,5.0,,4.0,4.0,9.0,4.0,11.0,24.0,18.0,21.0,1.0,9.0,21.0,106.0,0.5142857142857142,0.5625,1.0,0.16666666666666666,,,0.16666666666666666,0.546875,0.5,0.5214285714285715,0.5,0.47368421052631576,0.5625,0.5416666666666666,0.5,0.08571428571428572,0.0625,0.03225806451612903,24.653739612188367,0.5555555555555556,0.14457831325301204,0.30158730158730157,0.028985507246376812,0.21232876712328766,0.08333333333333333,,0.10526315789473684,0.20689655172413793,0.125,0.34,0.15384615384615385,0.44285714285714284,0.6774193548387096,0.7,0.6666666666666666,0.44285714285714284,0.41935483870967744,0.4642857142857143,0.02857142857142857,0.5,0.5,0.04285714285714286,0.3333333333333333,0.3333333333333333,1.0,0.04285714285714286,,,,0.8,0.1,,,,,,0.42105263157894735,0.875,0.05263157894736842,,,0.5285714285714286,,0.5233557971014493,0.7287142857142858,0.4851157894736842,0.11538461538461539,0.125,0.14444444444444443,0.23333333333333334,5.104687499999999,26.700000000000003,0.3261538461538461,5.0,5.0,3.0,6.0,2.0,11.0,5.0,2.0,1.0,,,1.0,2.0,10.0,6.0,10.0,4.0,3.0,2.0,0.5555555555555556,0.7142857142857143,0.12643678160919541,0.2,0.07692307692307693,0.07692307692307693,0.03636363636363636,0.4,,0.625,,2.0,,,1.0,,,,,1.0,3.0,,2.0,,0.0967741935483871,,0.07142857142857142,0.3076923076923077,,,,,6.0,2.0,,,0.4,,1.0,1.0,,,,,,,True
1628422,1610612739,Damyean Dotson,Damyean Dotson,1628422,CLE,19227.0,320,-117.0,645,638,223.0,135.0,60,1283,8.0,12.0,,3.0,4.0,1.0,10.0,11.0,20.0,2.0,6.0,,,1.0,16.0,45.0,3.0,7.0,7.0,13.0,20.0,42,18.0,51.0,6.0,100,745,,3.0,7.0,9.0,7.0,14.0,8.0,14.0,2.0,40.0,22.0,18.0,42.0,12.0,44.0,16.0,3.0,17.0,9.0,26.0,5.0,4.0,12.0,2.0,61.0,1.0,19.0,16.0,36.0,1.0,37,9.0,6.0,12.0,3.0,7.0,7.0,19.0,9.0,6.0,13.0,13.0,13.0,2.0,6.0,40.0,221.0,0.55,0.55,0.7777777777777778,0.35294117647058826,0.42857142857142855,0.5714285714285714,0.36,0.47619047619047616,0.5,0.5053763440860215,0.6428571428571429,0.6785714285714286,0.5102040816326531,0.6428571428571429,0.6896551724137931,0.5483870967741935,0.07142857142857142,0.08333333333333333,16.455696202531644,0.631578947368421,0.10526315789473684,0.15833333333333333,0.006622516556291391,0.12867647058823528,0.003236245954692557,,0.136986301369863,0.05660377358490566,0.11538461538461539,0.1511627906976744,0.17647058823529413,0.12903225806451613,0.6666666666666666,0.7272727272727273,0.25,0.10752688172043011,0.1,0.1111111111111111,0.21505376344086022,0.55,0.5789473684210527,0.06451612903225806,0.3333333333333333,0.3333333333333333,1.0,0.4838709677419355,0.35555555555555557,0.36363636363636365,0.75,,,,,1.0,0.42857142857142855,1.0,0.14285714285714285,0.75,0.03571428571428571,0.4642857142857143,0.5384615384615384,0.6774193548387096,0.36363636363636365,0.5026929347826087,0.50445,0.4813428571428572,0.07142857142857142,0.13043478260869565,0.09,0.4,11.99047619047619,26.678431372549017,0.3457364341085271,,,,,3.0,,1.0,3.0,5.0,1.0,,1.0,,,,,,,,,0.08333333333333333,,,,,0.008,,0.8181818181818182,,1.0,,,,,,1.0,,,,,,2.0,0.0196078431372549,0.1,0.022222222222222223,,,0.019230769230769232,1.0,,1.0,1.0,2.0,,,,1.0,1.0,,1.0,0.05,,,,,True
1630271,1610612739,Brodric Thomas,Brodric Thomas,1630271,CLE,13090.0,218,-49.0,441,434,200.0,121.0,56,875,10.0,16.0,3.0,4.0,6.0,1.0,4.0,3.0,9.0,3.0,9.0,,,5.0,7.0,26.0,2.0,5.0,2.0,8.0,14.0,29,10.0,35.0,13.0,71,501,4.0,2.0,5.0,10.0,5.0,12.0,5.0,13.0,8.0,33.0,8.0,20.0,27.0,3.0,25.0,7.0,4.0,8.0,7.0,15.0,4.0,3.0,6.0,,37.0,2.0,9.0,10.0,23.0,6.0,29,8.0,5.0,8.0,3.0,3.0,5.0,13.0,8.0,15.0,24.0,16.0,20.0,,8.0,33.0,198.0,0.2857142857142857,0.3076923076923077,0.9,0.2857142857142857,0.4,0.38461538461538464,0.29411764705882354,0.4827586206896552,0.4166666666666667,0.453125,0.5555555555555556,0.5,0.4863013698630137,0.5555555555555556,0.532258064516129,0.546875,0.13793103448275862,0.1875,17.13147410358566,0.6153846153846154,0.09090909090909091,0.11538461538461539,0.0196078431372549,0.10106382978723404,0.027906976744186046,,0.058823529411764705,0.14893617021276595,,0.11290322580645161,0.125,0.25,0.625,0.7692307692307693,0.3,0.0625,0.25,0.25,0.140625,0.3333333333333333,0.375,0.140625,0.3333333333333333,0.375,1.0,0.40625,0.2692307692307692,0.28,0.8571428571428571,0.3333333333333333,,,,0.5555555555555556,0.4,0.5,0.24,0.6666666666666666,0.2,0.32,0.25,0.796875,0.28,0.531868253968254,0.52615,0.5477375,0.1111111111111111,0.21621621621621623,0.14084507042253522,0.4647887323943662,7.979310344827585,25.63714285714286,0.45351473922902497,2.0,2.0,,2.0,2.0,4.0,4.0,3.0,5.0,,1.0,1.0,1.0,4.0,3.0,5.0,5.0,,1.0,0.5,0.3076923076923077,0.035398230088495575,0.06521739130434782,,0.045454545454545456,0.023255813953488372,1.0,,0.6666666666666666,2.0,,,,,,,1.0,1.0,,1.0,,3.0,0.05714285714285714,,0.038461538461538464,,1.0,,3.0,,,1.0,1.0,,,,0.6,,,1.0,0.1111111111111111,0.1111111111111111,,,,True
1628386,1610612739,Jarrett Allen,Jarrett Allen,1628386,CLE,29145.0,486,-56.0,971,957,252.0,170.0,120,1928,52.0,78.0,17.0,8.0,15.0,13.0,34.0,,2.0,,2.0,,,1.0,3.0,7.0,,,,,65.0,114,3.0,9.0,42.0,181,1083,24.0,,,34.0,8.0,24.0,,1.0,15.0,31.0,100.0,30.0,9.0,,7.0,3.0,12.0,15.0,11.0,26.0,8.0,3.0,11.0,2.0,63.0,17.0,58.0,43.0,113.0,47.0,160,10.0,9.0,15.0,5.0,7.0,16.0,31.0,9.0,9.0,19.0,53.0,58.0,4.0,27.0,31.0,247.0,0.7692307692307693,0.9090909090909091,1.0,0.3333333333333333,,,0.3333333333333333,0.5701754385964912,0.3333333333333333,0.5650406504065041,0.5416666666666666,0.32,0.6033333333333334,0.6071428571428571,0.45588235294117646,0.07317073170731707,0.10526315789473684,0.10256410256410256,16.454545454545453,0.4838709677419355,0.17551020408163265,0.30687830687830686,0.08173076923076923,0.23271889400921658,0.10244988864142539,0.11764705882352941,0.11764705882352941,0.20238095238095238,0.2857142857142857,0.2706766917293233,0.39285714285714285,0.6341463414634146,0.6666666666666666,0.7428571428571429,0.7692307692307693,0.2764227642276423,0.38235294117647056,0.43333333333333335,0.016260162601626018,,,0.016260162601626018,,,,0.056910569105691054,0.42857142857142855,0.42857142857142855,1.0,0.7083333333333334,,,,,,,0.6,0.5333333333333333,0.04,,,0.7073170731707317,0.42857142857142855,0.548009756097561,0.6518631578947368,0.5590160000000001,0.18493150684931506,0.19708029197080293,0.1878453038674033,0.1712707182320442,3.6561403508771932,25.811111111111114,0.25952626158599384,11.0,13.0,8.0,20.0,2.0,29.0,12.0,1.0,8.0,3.0,2.0,3.0,4.0,15.0,12.0,15.0,8.0,,4.0,0.5416666666666666,0.5217391304347826,0.12033195020746888,0.14678899082568808,0.10869565217391304,0.075,0.07471264367816093,0.5333333333333333,,0.6470588235294118,,3.0,2.0,1.0,2.0,,,,,,3.0,,,,0.11764705882352941,,0.07142857142857142,0.7692307692307693,,,1.0,,2.0,4.0,,0.03571428571428571,0.18181818181818182,,1.0,1.0,,,,1.0,,,True
1630171,1610612739,Isaac Okoro,Isaac Okoro,1630171,CLE,45844.0,764,-111.0,1534,1531,383.0,253.0,166,3065,62.0,106.0,17.0,17.0,36.0,10.0,34.0,2.0,7.0,7.0,21.0,,2.0,7.0,16.0,68.0,2.0,5.0,2.0,17.0,74.0,147,23.0,89.0,59.0,276,1753,22.0,2.0,7.0,38.0,19.0,44.0,3.0,24.0,12.0,59.0,102.0,46.0,54.0,15.0,68.0,16.0,26.0,30.0,21.0,51.0,18.0,3.0,17.0,4.0,123.0,13.0,20.0,46.0,68.0,21.0,89,15.0,11.0,20.0,4.0,11.0,11.0,31.0,6.0,34.0,62.0,59.0,79.0,13.0,44.0,59.0,381.0,0.6891891891891891,0.7183098591549296,0.782608695652174,0.25842696629213485,0.2857142857142857,0.125,0.25842696629213485,0.5034013605442177,0.4318181818181818,0.4597457627118644,0.5172413793103449,0.34558823529411764,0.5130111524163569,0.5588235294117647,0.3881578947368421,0.3771186440677966,0.17687074829931973,0.16981132075471697,17.50291715285881,0.6451612903225806,0.12266666666666666,0.06944444444444445,0.037142857142857144,0.09954751131221719,0.02920723226703755,,0.0963855421686747,0.14383561643835616,0.14285714285714285,0.0660377358490566,0.07894736842105263,0.4491525423728814,0.5849056603773585,0.7045454545454546,0.6774193548387096,0.1440677966101695,0.29411764705882354,0.38461538461538464,0.029661016949152543,0.2857142857142857,0.2857142857142857,0.08898305084745763,0.3333333333333333,0.3333333333333333,1.0,0.288135593220339,0.23529411764705882,0.23529411764705882,0.6875,0.5862068965517241,0.06896551724137931,,,0.1724137931034483,0.4,0.5,0.5294117647058824,0.4722222222222222,0.10294117647058823,0.25,0.11764705882352941,0.826271186440678,0.23529411764705882,0.5413057203389829,0.5405735294117648,0.5413639705882354,0.1647940074906367,0.24719101123595505,0.13768115942028986,0.213768115942029,3.822448979591838,25.49550561797753,0.24967405475880053,11.0,12.0,8.0,6.0,9.0,8.0,2.0,4.0,9.0,3.0,3.0,2.0,2.0,9.0,4.0,9.0,4.0,,2.0,0.5454545454545454,0.0625,0.02168021680216802,0.023529411764705882,0.020833333333333332,0.01818181818181818,0.04391891891891892,0.4444444444444444,0.5,0.6470588235294118,,3.0,2.0,5.0,,,,,,1.0,4.0,1.0,2.0,,0.23529411764705882,,0.026785714285714284,0.8,,1.0,,1.0,3.0,1.0,,,0.5454545454545454,0.14285714285714285,,,,,,,,,True
1629012,1610612739,Collin Sexton,Collin Sexton,1629012,CLE,38868.0,648,-143.0,1312,1305,316.0,257.0,131,2617,70.0,116.0,9.0,12.0,20.0,53.0,106.0,13.0,40.0,2.0,7.0,,,3.0,22.0,76.0,1.0,8.0,5.0,20.0,136.0,262,24.0,83.0,111.0,455,1548,17.0,1.0,8.0,38.0,28.0,57.0,5.0,23.0,34.0,105.0,126.0,146.0,60.0,12.0,76.0,22.0,40.0,44.0,43.0,87.0,35.0,8.0,35.0,1.0,217.0,5.0,14.0,17.0,31.0,20.0,51,19.0,12.0,34.0,3.0,24.0,21.0,55.0,12.0,19.0,44.0,113.0,139.0,17.0,64.0,103.0,311.0,0.4632352941176471,0.48091603053435117,0.8333333333333334,0.2891566265060241,0.125,0.21739130434782608,0.2891566265060241,0.5190839694656488,0.49122807017543857,0.4985507246376812,0.5,0.44375,0.5609452736318408,0.5967741935483871,0.5151515151515151,0.24057971014492754,0.15267175572519084,0.25862068965517243,31.232876712328768,0.6181818181818182,0.054838709677419356,0.058577405857740586,0.018050541516245487,0.056466302367941715,0.03225806451612903,,0.02877697841726619,0.07894736842105263,0.07017543859649122,0.062146892655367235,0.04838709677419355,0.336231884057971,0.603448275862069,0.813953488372093,0.5571428571428572,0.3072463768115942,0.5,0.5408163265306123,0.11594202898550725,0.325,0.34210526315789475,0.020289855072463767,0.2857142857142857,0.2857142857142857,1.0,0.22028985507246376,0.2894736842105263,0.2894736842105263,0.8181818181818182,0.36,,,,0.32,0.125,1.0,0.25,0.6,0.0375,0.25,0.25,0.5768115942028985,0.2894736842105263,0.5128513043478261,0.5697361111111111,0.4922099999999999,0.16539440203562342,0.20711974110032363,0.08351648351648351,0.23076923076923078,6.979007633587784,25.895180722891563,0.24085365853658536,6.0,11.0,13.0,10.0,8.0,14.0,,7.0,10.0,5.0,3.0,4.0,9.0,2.0,1.0,2.0,1.0,,7.0,0.6470588235294118,,0.04487179487179487,0.046511627906976744,0.048,0.034482758620689655,0.021367521367521368,0.5,0.3076923076923077,0.6666666666666666,,4.0,6.0,2.0,1.0,6.0,1.0,,,,1.0,,3.0,,0.07547169811320754,,0.027777777777777776,0.37735849056603776,0.011904761904761904,,1.0,,3.0,1.0,,0.027777777777777776,0.16666666666666666,,3.0,1.0,,0.05,,,1.0,,True
