EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3A,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG3A,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,NonHeaveArc3FGA,Fg2aBlocked,TwoPtAssists,Assists,AtRimAssists,AssistPoints,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,DeadBallTurnovers,Turnovers,Fouls,Offensive Fouls,FoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,EfgPct,SecondChanceEfgPct,TsPct,SecondChanceTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,DefAtRimReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyAtRimFGM,PenaltyAtRimFGA,LongMidRangeFGA,Corner3FGM,Corner3FGA,Arc3FGM,PenaltyArc3FGM,FG3M,FtPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFtPoints,PenaltyPoints,PtsAssisted3s,PtsUnassisted3s,HeaveAttempts,NonHeaveArc3FGM,ThreePtAssists,Arc3Assists,Corner3Assists,LiveBallTurnovers,LostBallTurnovers,Travels,ShootingFouls,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,LiveBallTurnoverPct,DefLongMidRangeReboundPct,LongMidRangeFrequency,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,ShortMidRangeFGM,LongMidRangeFGM,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,OffThreePtRebounds,FTDefRebounds,PenaltyTurnovers,NonShootingFoulsDrawn,BlockedAtRim,RecoveredBlocks,Defensive 3 Seconds Violations,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg3Pct,DefFTReboundPct,OffThreePtReboundPct,OffArc3ReboundPct,DefShortMidRangeReboundPct,BlocksRecoveredPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,SelfOReb,BadPassOutOfBoundsTurnovers,BadPassTurnovers,LostBallOutOfBoundsTurnovers,Offensive Fouls Drawn,SelfORebPct,LongMidRangePctAssisted,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceFtPoints,SecondChanceTurnovers,OffensiveGoaltends,NonShootingPenaltyNonTakeFouls,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,OffCorner3ReboundPct,LongMidRangeAssists,Loose Ball Fouls Drawn,Technical Free Throw Trips,OffLongMidRangeReboundPct,on,SecondChanceCorner3FGM,SecondChanceCorner3FGA,ShortMidRangeAssists,StepOutOfBoundsTurnovers,Charge Fouls,Loose Ball Fouls,Blocked3s,BlockedArc3,ShortMidRangePctBlocked,LongMidRangePctBlocked,OffShortMidRangeReboundPct,ShortMidRangePctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Fg3aBlocked,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,DefensiveGoaltends,FG3APctBlocked,Arc3PctBlocked,SecondChanceAtRimPctAssisted,ThreePtShootingFoulsDrawnPct,Clear Path Fouls,Charge Fouls Drawn,BlockedCorner3,BlockedLongMidRange,3SecondViolations,Corner3PctBlocked
1626169,1610612761,Stanley Johnson,Stanley Johnson,1626169,TOR,1442.0,24.0,-2.0,52.0,53.0,15.0,14.0,4.0,105.0,2.0,3.0,1.0,1.0,1.0,2.0,1.0,2.0,4.0,2.0,4.0,46.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,3.0,2.0,5.0,2.0,7.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,15.0,0.5,1.0,0.5,1.0,0.3333333333333333,1.0,0.3333333333333333,1.0,0.3333333333333333,0.25,0.3333333333333333,12.499999999999998,1.0,0.1111111111111111,0.0833333333333333,0.25,0.1666666666666666,0.0357142857142857,0.1666666666666666,0.25,0.2222222222222222,0.3333333333333333,0.5,0.6666666666666666,1.0,0.5,0.1666666666666666,0.3333333333333333,1.0,1.0,1.0,0.8333333333333334,0.5641916666666668,0.5842,0.60585,0.5,2.825,24.85,0.2884615384615384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1626181,1610612761,Norman Powell,Norman Powell,1626181,TOR,2436.0,41.0,-22.0,88.0,89.0,30.0,28.0,5.0,177.0,2.0,3.0,,,,9.0,4.0,2.0,4.0,10.0,22.0,112.0,,,,4.0,2.0,2.0,,8.0,,,2.0,,6.0,,,1.0,1.0,2.0,,2.0,,,,1.0,2.0,2.0,,3.0,,,,30.0,0.5,0.5,0.5,,0.6785714285714286,,0.7333333333333333,,0.7142857142857143,,,18.27956989247312,,0.0588235294117647,,0.0625,0.0606060606060606,,,,0.0833333333333333,,0.2142857142857142,0.6666666666666666,0.6666666666666666,0.5,,0.6428571428571429,,,0.6666666666666666,0.9285714285714286,0.5092423076923077,,0.5279300000000001,,7.45,29.5,0.3409090909090909,2.0,2.0,1.0,1.0,1.0,4.0,1.0,5.0,3.0,2.0,2.0,1.0,3.0,10.0,12.0,3.0,1.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,2.0,10.0,0.8,0.5,0.25,0.5555555555555556,1.0,0.5833333333333334,0.7142857142857143,0.5,0.25,0.0714285714285714,0.0714285714285714,1.0,1.0,1.0,0.4444444444444444,0.4444444444444444,0.75,0.3333333333333333,1.0,0.25,0.5,0.1333333333333333,0.4,0.4545454545454545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1627783,1610612761,Pascal Siakam,Pascal Siakam,1627783,TOR,2728.0,45.0,-23.0,98.0,98.0,28.0,20.0,8.0,196.0,8.0,10.0,,,4.0,9.0,1.0,11.0,18.0,10.0,38.0,126.0,,,6.0,1.0,,22.0,,9.0,,,2.0,,6.0,,,3.0,4.0,8.0,1.0,9.0,2.0,2.0,,1.0,2.0,5.0,,7.0,2.0,,2.0,28.0,,,0.6111111111111112,,0.5535714285714286,1.0,0.59375,1.0,0.3571428571428571,,,32.38095238095238,,0.1739130434782608,,0.1875,0.1794871794871795,0.0238095238095238,,0.2,0.2142857142857142,,0.3571428571428571,0.8,0.8,,0.1428571428571428,0.3214285714285714,,,0.1111111111111111,0.7142857142857143,0.5283321428571429,0.573675,0.5410999999999999,0.1578947368421052,6.566666666666666,25.660000000000004,0.2857142857142857,4.0,5.0,4.0,,1.0,3.0,1.0,3.0,7.0,5.0,8.0,1.0,2.0,15.0,9.0,,,3.0,2.0,,2.0,1.0,1.0,1.0,3.0,9.0,1.0,4.0,15.0,1.0,0.3,1.0,0.3,0.625,0.7222222222222222,0.6818181818181818,0.5,0.1666666666666666,0.1428571428571428,0.0357142857142857,,,,0.3333333333333333,0.3333333333333333,1.0,0.5555555555555556,0.8,1.0,0.3333333333333333,0.1290322580645161,0.1904761904761904,0.3947368421052631,1.0,2.0,2.0,3.0,2.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,0.6666666666666666,0.5,0.0384615384615384,0.0476190476190476,0.1428571428571428,1.0,0.25,0.25,0.5,0.5,1.0,0.6666666666666666,1.0,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1627832,1610612761,Fred VanVleet,Fred VanVleet,1627832,TOR,3350.0,56.0,-20.0,120.0,121.0,42.0,25.0,11.0,241.0,3.0,4.0,,,2.0,11.0,4.0,4.0,8.0,11.0,23.0,151.0,1.0,1.0,2.0,4.0,4.0,4.0,,10.0,,3.0,7.0,3.0,18.0,1.0,,3.0,3.0,6.0,2.0,8.0,3.0,1.0,2.0,3.0,7.0,1.0,,9.0,2.0,2.0,2.0,42.0,0.5,0.5,0.5,1.0,0.4473684210526316,0.5,0.5,0.5,0.5789473684210527,,,23.07692307692308,,0.1153846153846153,0.0454545454545454,0.15,0.1304347826086956,0.037037037037037,0.1111111111111111,0.0909090909090909,0.1875,,0.2105263157894736,0.75,0.75,0.3333333333333333,0.1052631578947368,0.5789473684210527,,,0.5714285714285714,0.7894736842105263,0.5071666666666668,0.45015,0.4657,0.0869565217391304,6.949999999999999,28.91818181818182,0.35,2.0,2.0,2.0,,,3.0,3.0,3.0,6.0,2.0,3.0,3.0,5.0,18.0,9.0,,1.0,3.0,4.0,3.0,1.0,4.0,2.0,,1.0,8.0,,2.0,18.0,1.0,0.2727272727272727,0.75,0.3,0.6666666666666666,0.9285714285714286,0.9,0.5714285714285714,,0.1052631578947368,,,,,0.2727272727272727,0.2727272727272727,1.0,0.2857142857142857,1.0,0.75,0.3,0.0952380952380952,0.2,0.782608695652174,,1.0,,1.0,,1.0,1.0,,2.0,2.0,,1.0,,2.0,,,0.03125,0.0384615384615384,0.2222222222222222,0.5,,,0.5,0.5,0.5,,,1.0,2.0,2.0,1.0,1.0,0.0909090909090909,1.0,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203458,1610612761,Alex Len,Alex Len,203458,TOR,4547.0,76.0,-23.0,161.0,164.0,48.0,36.0,14.0,325.0,2.0,4.0,,1.0,,1.0,,2.0,4.0,6.0,16.0,188.0,,1.0,3.0,3.0,4.0,,,1.0,1.0,,3.0,,9.0,,,5.0,5.0,11.0,,11.0,1.0,1.0,,6.0,8.0,10.0,3.0,4.0,6.0,,6.0,48.0,1.0,1.0,0.5,,0.65,,0.6153846153846154,0.5,0.6,0.25,0.25,12.0,,0.1282051282051282,,0.1612903225806451,0.1428571428571428,,,0.1666666666666666,0.0833333333333333,0.4285714285714285,0.4,0.5,0.6666666666666666,1.0,,0.1,1.0,,,1.0,0.572055,0.4708,0.54685,0.1875,2.325,23.15,0.2981366459627329,,2.0,,3.0,5.0,,,3.0,3.0,,2.0,2.0,,6.0,9.0,,,,3.0,2.0,1.0,2.0,1.0,,6.0,6.0,,3.0,6.0,1.0,0.5,0.6666666666666666,0.5,,0.6,0.6,0.25,,,0.5,0.6,0.6,1.0,,,,0.4,,,,0.2307692307692307,0.4285714285714285,0.375,,,,,,,,1.0,2.0,,6.0,4.0,1.0,,,0.3333333333333333,,,0.1666666666666666,0.6666666666666666,,,,,,,,,,1.0,1.0,,,,2.0,3.0,3.0,2.0,1.0,1.0,0.6,0.6666666666666666,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1628384,1610612761,OG Anunoby,OG Anunoby,1628384,TOR,3332.0,56.0,-10.0,115.0,118.0,23.0,11.0,10.0,233.0,2.0,2.0,,,,5.0,1.0,2.0,2.0,10.0,14.0,134.0,,,,1.0,2.0,2.0,,5.0,,,3.0,,9.0,1.0,,4.0,2.0,6.0,2.0,8.0,2.0,2.0,,,,4.0,,5.0,1.0,,1.0,23.0,0.5,0.5,1.0,,0.4166666666666667,,0.4666666666666667,,0.8333333333333334,,,12.0,,0.0714285714285714,0.0555555555555555,0.1818181818181818,0.12,0.04,0.25,0.0714285714285714,0.1666666666666666,0.25,0.1666666666666666,1.0,1.0,0.5,,0.4166666666666667,,,1.0,1.0,0.584625,,0.38535,,1.75,24.43,0.2,,,,1.0,5.0,1.0,1.0,2.0,4.0,,,1.0,,3.0,6.0,,,1.0,3.0,3.0,,,,,2.0,7.0,1.0,4.0,3.0,1.0,0.2,1.0,0.2,,1.5,1.5,,0.1666666666666666,,0.4166666666666667,0.2,0.2,1.0,0.2,0.2,1.0,,,1.0,0.2,0.2666666666666666,0.8,0.2142857142857142,,,,,,,1.0,,,,1.0,1.0,,,,,0.03125,0.0384615384615384,,1.0,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1628449,1610612761,Chris Boucher,Chris Boucher,1628449,TOR,691.0,12.0,-6.0,26.0,27.0,13.0,11.0,3.0,53.0,2.0,5.0,1.0,1.0,,,,2.0,5.0,1.0,8.0,27.0,1.0,1.0,4.0,,,4.0,2.0,,2.0,,,,,1.0,,,3.0,3.0,2.0,5.0,,,,,1.0,,,2.0,,,,13.0,,,0.4,1.0,0.3333333333333333,1.0,0.5,1.0,0.1666666666666666,0.4,0.4,31.03448275862069,,0.6,0.1111111111111111,,0.3,0.1333333333333333,0.125,0.3333333333333333,,,0.8333333333333334,0.4,0.6666666666666666,,,,1.0,1.0,,1.0,0.5653166666666667,,0.5806,0.5,2.2,23.4,0.5,,2.0,,,1.0,,,,4.0,,2.0,,2.0,2.0,,,,,,,,1.0,1.0,,,4.0,,2.0,2.0,,,,,,,0.3333333333333333,1.0,1.0,,0.1666666666666666,,,,,,,1.0,,,,0.25,0.2857142857142857,0.25,,,,,,,1.0,,1.0,,,,,,,,0.1666666666666666,,1.0,,,,,,,,,,,,,,,,,,2.0,,,,,,0.5,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200768,1610612761,Kyle Lowry,Kyle Lowry,200768,TOR,3256.0,54.0,10.0,114.0,115.0,29.0,22.0,11.0,229.0,2.0,4.0,,,3.0,11.0,3.0,6.0,13.0,14.0,36.0,114.0,,,,3.0,,12.0,,11.0,,3.0,9.0,2.0,24.0,1.0,,7.0,5.0,12.0,1.0,13.0,2.0,,2.0,3.0,5.0,5.0,2.0,9.0,,,,29.0,,,0.4615384615384615,,0.5555555555555556,,0.603448275862069,,0.5185185185185185,,,27.2,,0.1724137931034483,0.0588235294117647,0.28,0.2222222222222222,0.02,,0.1333333333333333,0.2631578947368421,0.3333333333333333,0.1481481481481481,0.5,0.5,,0.1111111111111111,0.4074074074074074,,,1.0,0.6666666666666666,0.5123981481481481,,0.55335,,10.93846153846154,25.264285714285712,0.2543859649122807,,,6.0,2.0,3.0,4.0,2.0,6.0,6.0,,,2.0,2.0,8.0,12.0,6.0,,4.0,6.0,4.0,2.0,2.0,1.0,,1.0,6.0,1.0,2.0,8.0,0.6666666666666666,0.4285714285714285,0.6666666666666666,0.4285714285714285,,1.0,1.0,0.4,0.4285714285714285,0.2222222222222222,0.1111111111111111,0.6666666666666666,0.6666666666666666,1.0,0.3636363636363636,0.3636363636363636,0.5,,,0.6666666666666666,0.3636363636363636,0.0714285714285714,0.1428571428571428,0.2222222222222222,2.0,2.0,,,,,,,2.0,1.0,,,,1.0,,,,,,,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333,,,,,1.0,1.0,,2.0,,,,,,,,,,,,1.0,1.0,1.0,0.1111111111111111,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629744,1610612761,Matt Thomas,Matt Thomas,1629744,TOR,307.0,5.0,3.0,10.0,9.0,,1.0,1.0,19.0,,,,,1.0,2.0,,,1.0,2.0,4.0,6.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,0.5,,0.6666666666666666,,,27.272727272727277,,,,,,,,,,,,,,,0.3333333333333333,0.6666666666666666,,,,0.6666666666666666,0.4616666666666666,,,,8.1,27.3,,,,,,,1.0,,1.0,1.0,,,,,,3.0,,,1.0,,,,,,,,1.0,,,,1.0,0.5,,0.5,,,,,,,,,,,0.5,0.5,1.0,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629056,1610612761,Terence Davis,Terence Davis,1629056,TOR,330.0,6.0,-9.0,11.0,14.0,10.0,10.0,1.0,25.0,,1.0,,,,3.0,2.0,,1.0,3.0,,19.0,,,,2.0,,,,3.0,,,,,,,,1.0,,1.0,,1.0,,,,,,1.0,,,,,,10.0,,,,,,,,,0.75,,,33.333333333333336,,,,0.3333333333333333,0.2,,,,0.3333333333333333,,0.25,,,,,0.75,,,0.6666666666666666,1.0,0.4731,,0.44965,,3.1,25.2,0.9090909090909092,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
