EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,Arc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,NonHeaveArc3FGA,ThreePtAssists,Assists,Corner3Assists,AssistPoints,OffTwoPtRebounds,FTOffRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,Usage,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,Arc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,TwoPtAssists,AtRimAssists,DefThreePtRebounds,SelfOReb,DefThreePtReboundPct,OffShortMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,SecondChanceAtRimFGA,Corner3FGA,PenaltyCorner3FGA,SecondChanceFG2A,PenaltyFG3A,PenaltyFtPoints,Fg2aBlocked,ShortMidRangeAssists,Steals,LostBallSteals,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,Travels,Turnovers,PenaltyTurnovers,ShootingFouls,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,NonShootingPenaltyNonTakeFoulsDrawn,FG2APctBlocked,AtRimPctBlocked,BlocksRecoveredPct,Corner3Frequency,SecondChanceAtRimFrequency,PenaltyCorner3Frequency,SecondChanceShotQualityAvg,Arc3FGM,PenaltyArc3FGA,FG3M,PtsUnassisted3s,NonHeaveArc3FGM,Arc3Assists,BadPassSteals,Charge Fouls Drawn,ThreePtShootingFoulsDrawn,Blocked3s,BlockedArc3,Fg3Pct,NonHeaveFg3Pct,DefAtRimReboundPct,Arc3Accuracy,UnblockedArc3Accuracy,PenaltyArc3Frequency,NonHeaveArc3Accuracy,ThreePtShootingFoulsDrawnPct,LongMidRangeFGM,Corner3FGM,PenaltyCorner3FGM,PenaltyArc3FGM,PenaltyFG3M,PtsAssisted3s,OffThreePtRebounds,FTDefRebounds,LiveBallTurnovers,BadPassTurnovers,SecondChanceTurnovers,Assisted3sPct,PenaltyFg3Pct,LiveBallTurnoverPct,DefFTReboundPct,OffThreePtReboundPct,OffCorner3ReboundPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3PctAssisted,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,ShortMidRangePctBlocked,Loose Ball Fouls Drawn,Offensive Fouls Drawn,SecondChanceAtRimFGM,SecondChanceFG2M,SecondChanceFg2Pct,SecondChanceEfgPct,DefCorner3ReboundPct,SecondChanceAtRimAccuracy,SecondChanceCorner3FGA,SecondChanceFG3A,LongMidRangeAssists,SecondChanceCorner3Frequency,Technical Free Throw Trips,SecondChanceArc3FGA,PtsPutbacks,LostBallTurnovers,SecondChanceArc3Frequency,OffArc3ReboundPct,Defensive 3 Seconds Violations,SecondChanceAtRimPctAssisted,on,LostBallOutOfBoundsTurnovers,Charge Fouls,Loose Ball Fouls,Offensive Fouls,2pt And 1 Free Throw Trips,DefensiveGoaltends,OffensiveGoaltends,3SecondViolations,OffLongMidRangeReboundPct,SecondChanceCorner3FGM,SecondChanceArc3FGM,SecondChanceFG3M,HeaveAttempts,Fg3aBlocked,3pt And 1 Free Throw Trips,BlockedCorner3,SecondChanceFg3Pct,FG3APctBlocked,LongMidRangePctBlocked,Corner3PctBlocked,Arc3PctBlocked,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,StepOutOfBoundsTurnovers,HeaveMakes,Clear Path Fouls
1626195,1610612740,Willy Hernangomez,Willy Hernangomez,1626195,NOP,901.0,15,-4.0,32,32,14.0,19,3.0,64,2.0,3.0,1.0,2.0,3.0,4.0,1.0,1.0,5.0,8.0,1.0,4.0,14.0,34,4.0,4.0,3.0,5.0,6.0,8.0,2.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,2.0,2.0,2.0,4.0,1.0,2.0,4.0,2.0,6.0,14.0,1.0,0.8,0.8,0.625,0.6,0.5555555555555556,0.6,0.6363636363636364,1.0,0.6,0.1111111111111111,30.555555555555557,1.0,0.25,0.125,0.11764705882352941,0.06666666666666667,0.25,0.2,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,1.0,0.4444444444444444,0.75,0.75,0.6666666666666666,0.1111111111111111,0.1111111111111111,0.4,0.5,0.4444444444444444,0.4921277777777779,0.47198,0.18181818181818182,0.2,0.2857142857142857,0.42857142857142855,5.6375,26.0,0.4375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1628411,1610612740,Wes Iwundu,Wes Iwundu,1628411,NOP,783.0,13,5.0,28,27,18.0,16,7.0,55,,2.0,,1.0,,1.0,1.0,,,4.0,,1.0,1.0,31,,,,3.0,,,,,,2.0,,4.0,1.0,,2.0,4.0,1.0,5.0,1.0,1.0,2.0,1.0,,18.0,1.0,,,,,,,0.1,,,,13.513513513513514,,0.25,0.125,0.3076923076923077,0.07692307692307693,,0.2,0.3333333333333333,0.5,,,,0.25,,,,0.25,,0.3333333333333333,,0.5,0.389125,0.4089666666666667,0.2,0.2,,,8.45,,0.6428571428571429,2.0,2.0,2.0,1.0,0.4,1.0,0.5,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629117,1610612740,Wenyen Gabriel,Wenyen Gabriel,1629117,NOP,1180.0,20,16.0,42,40,28.0,24,8.0,82,1.0,3.0,1.0,2.0,,,,1.0,1.0,3.0,2.0,5.0,7.0,39,,,1.0,2.0,3.0,2.0,,1.0,,1.0,,2.0,1.0,,,2.0,1.0,3.0,4.0,2.0,6.0,2.0,3.0,28.0,,1.0,1.0,0.3333333333333333,0.5,0.2,0.3333333333333333,0.4375,,0.375,0.4,19.23076923076923,,,0.1,0.1,0.05263157894736842,0.14285714285714285,,,0.6,0.3333333333333333,0.5,1.0,,,,,,0.2,0.6666666666666666,0.5,1.0,0.5920400000000001,0.6339333333333333,0.2857142857142857,0.4,,0.42857142857142855,1.1333333333333333,23.8,0.6666666666666666,1.0,,2.0,,0.2,,0.25,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,3.0,2.0,1.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.2,1.0,0.3333333333333333,0.7022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630184,1610612740,Kira Lewis Jr.,Kira Lewis Jr.,1630184,NOP,1942.0,32,-2.0,70,69,28.0,29,11.0,139,1.0,6.0,,,2.0,2.0,1.0,6.0,3.0,9.0,6.0,4.0,13.0,75,,,,,4.0,,6.0,6.0,3.0,4.0,2.0,11.0,1.0,,1.0,1.0,1.0,2.0,1.0,4.0,5.0,,4.0,28.0,,,,0.3333333333333333,,0.3,,0.38235294117647056,,0.6666666666666666,0.4,20.481927710843376,,0.08333333333333333,0.047619047619047616,0.03125,0.02631578947368421,0.07142857142857142,,,0.4,0.16666666666666666,0.2,,0.13333333333333333,1.0,1.0,,0.06666666666666667,0.4,,,0.8,0.53501,0.47685,0.0625,,,0.3076923076923077,5.377777777777777,27.26666666666667,0.4,1.0,,,,,,,,1.0,,,1.0,1.0,4.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,,1.0,0.1111111111111111,0.16666666666666666,,,1.0,,0.8336,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.16666666666666666,0.16666666666666666,0.5,0.16666666666666666,0.16666666666666666,1.0,0.16666666666666666,0.14285714285714285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203263,1610612740,James Nunnally,James Nunnally,203263,NOP,2865.0,48,-4.0,100,99,35.0,36,16.0,199,,,,,,,1.0,6.0,1.0,1.0,12.0,1.0,15.0,107,1.0,1.0,1.0,1.0,15.0,2.0,,6.0,1.0,3.0,,7.0,,1.0,3.0,7.0,2.0,9.0,1.0,2.0,2.0,,15.0,35.0,,1.0,1.0,1.0,1.0,0.5384615384615384,1.0,0.5357142857142857,0.5,0.9375,0.9230769230769231,13.333333333333334,0.5,0.15,,0.13333333333333333,0.017241379310344827,,0.1111111111111111,0.16666666666666666,,,,,,,,,0.07692307692307693,0.46153846153846156,,,0.9230769230769231,0.5393923076923077,0.5084857142857143,,,0.06666666666666667,1.0,17.9,24.3,0.35,2.0,2.0,3.0,1.0,0.12,,0.15,0.125,,6.0,3.0,,6.0,1.0,,,,,,,,2.0,,1.0,1.0,,,,,,,1.0,,,,0.46153846153846156,,0.42857142857142855,,1.0,3.0,4.0,,1.0,1.0,,,,,,0.3333333333333333,0.3333333333333333,0.2,0.16666666666666666,0.16666666666666666,0.42857142857142855,0.16666666666666666,,1.0,3.0,3.0,1.0,4.0,12.0,1.0,1.0,2.0,2.0,1.0,1.0,0.6666666666666666,1.0,1.0,0.04,0.14285714285714285,1.0,1.0,1.0,0.5,0.5,1.0,1.0,1.0,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629638,1610612740,Nickeil Alexander-Walker,Nickeil Alexander-Walker,1629638,NOP,377.0,6,2.0,13,13,,2,,26,1.0,1.0,,,,1.0,,1.0,1.0,2.0,1.0,,2.0,9,,,,,,2.0,,1.0,,,,,,,,2.0,,2.0,,,,,,,,1.0,1.0,0.5,,0.3333333333333333,,0.3333333333333333,,,0.3333333333333333,23.076923076923077,,,,0.3333333333333333,,,,,0.3333333333333333,1.0,1.0,1.0,0.3333333333333333,,,,,0.3333333333333333,,,0.6666666666666666,0.5032333333333333,,,,,,4.45,26.9,,,,2.0,,0.3333333333333333,,0.3333333333333333,,,,,,,,1.0,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630230,1610612740,Naji Marshall,Naji Marshall,1630230,NOP,608.0,10,-9.0,21,20,1.0,6,2.0,41,1.0,2.0,,,2.0,2.0,,1.0,3.0,4.0,1.0,2.0,8.0,24,,,,,,4.0,2.0,1.0,,,,,,,1.0,1.0,,1.0,,1.0,2.0,1.0,,1.0,,0.6666666666666666,0.6666666666666666,0.75,,0.6,,0.6666666666666666,,,0.2,30.434782608695652,,0.25,,0.1111111111111111,,,,,0.4,0.5,1.0,1.0,0.4,1.0,1.0,0.5,,0.2,,,0.6,0.47752999999999995,0.53055,0.16666666666666666,0.2,,,5.325,25.5,0.047619047619047616,,,,,,,,,,,,,1.0,,1.0,,,,1.0,1.0,,1.0,,,,,,,,,,,0.25,0.5,,,,,,,1.0,,,,,,,,,,,,0.3333333333333333,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201949,1610612740,James Johnson,James Johnson,201949,NOP,639.0,11,-11.0,23,25,1.0,1,2.0,48,,,,,,,,2.0,,,3.0,2.0,5.0,28,,,,,,,,2.0,,1.0,,2.0,,,,2.0,,2.0,3.0,3.0,2.0,1.0,,1.0,,,,,,0.5,,0.625,,,1.0,16.0,,,,0.18181818181818182,,,,,,,,,,,,,,0.6666666666666666,,,1.0,0.5665,,0.25,1.0,,,,25.2,0.043478260869565216,1.0,1.0,2.0,,0.25,,0.3333333333333333,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,0.3333333333333333,,,,1.0,,1.0,,1.0,,,,,,,0.3333333333333333,0.3333333333333333,,0.5,0.5,,0.5,,,,,,,3.0,,,,,,1.0,,,,,,,,,,,,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629712,1610612740,Didi Louzada,Didi Louzada,1629712,NOP,298.0,5,6.0,11,11,11.0,9,1.0,22,1.0,2.0,1.0,2.0,,,,,1.0,2.0,,,2.0,6,,2.0,1.0,2.0,2.0,,2.0,,,,,,,,,1.0,,1.0,,,,,2.0,11.0,,,,0.5,0.5,0.5,0.5,0.5,1.0,0.5,,16.666666666666668,,,,0.14285714285714285,,,,,1.0,0.5,0.5,,,,,,,,1.0,0.5,1.0,0.5846,0.5846,,,1.0,1.0,2.5,,1.0,,,1.0,,0.2,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.7405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202339,1610612740,Eric Bledsoe,Eric Bledsoe,202339,NOP,923.0,15,-2.0,30,30,7.0,7,5.0,60,,1.0,,,1.0,2.0,,2.0,1.0,3.0,4.0,,5.0,32,,,,1.0,,2.0,,2.0,,3.0,,6.0,,,2.0,2.0,,2.0,,3.0,,,,7.0,,1.0,1.0,0.3333333333333333,,0.35714285714285715,,0.35714285714285715,,,0.5714285714285714,18.91891891891892,,0.25,,0.15384615384615385,,,0.25,,0.14285714285714285,,,,0.2857142857142857,0.5,1.0,1.0,,0.2857142857142857,,,0.7142857142857143,0.4941285714285714,0.3775,,,,,4.7,24.625,0.23333333333333334,3.0,1.0,,,,,,,,2.0,,1.0,,,2.0,1.0,,,,,,,,,,,,,,,,,0.6666666666666666,1.0,,0.2857142857142857,,,0.4799,1.0,,1.0,,1.0,,,,,,,0.25,0.25,0.3333333333333333,0.5,0.5,,0.5,,,,,,,3.0,,,,,,1.0,,,,,,,,,,,,1.0,,,0.5,,1.0,,,,,,,1.0,1.0,1.0,0.5,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,
