EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,NonHeaveArc3FGA,ThreePtAssists,Assists,Arc3Assists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,DeadBallTurnovers,Turnovers,SecondChanceTurnovers,ShootingFouls,Fouls,Charge Fouls,Offensive Fouls,FoulsDrawn,Offensive Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,Usage,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyCorner3FGA,Arc3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,FG3M,SecondChanceFG3M,SecondChanceFG3A,PtsAssisted3s,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,AtRimAssists,FTOffRebounds,FTDefRebounds,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,NonHeaveFg3Pct,FG2APctBlocked,AtRimPctBlocked,DefFTReboundPct,OffFTReboundPct,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,NonHeaveArc3Accuracy,ShortMidRangeFGM,Corner3FGM,PenaltyArc3FGM,PenaltyFG3M,PenaltyFtPoints,PtsUnassisted3s,Corner3Assists,ShortMidRangeAssists,LiveBallTurnovers,LostBallTurnovers,PenaltyTurnovers,Loose Ball Fouls,Loose Ball Fouls Drawn,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,PenaltyFg3Pct,LiveBallTurnoverPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyArc3Accuracy,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,Steals,LostBallSteals,BadPassTurnovers,Travels,BlockedLongMidRange,BlockedShortMidRange,RecoveredBlocks,DefensiveGoaltends,ShortMidRangePctBlocked,OffLongMidRangeReboundPct,BlocksRecoveredPct,ShortMidRangePctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Accuracy,LongMidRangeAssists,OffAtRimReboundPct,BadPassOutOfBoundsTurnovers,NonShootingPenaltyNonTakeFouls,OffCorner3ReboundPct,HeaveAttempts,BadPassSteals,LostBallOutOfBoundsTurnovers,2pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,Charge Fouls Drawn,LongMidRangePctBlocked,Defensive 3 Seconds Violations,on,Fg3aBlocked,StepOutOfBoundsTurnovers,OffensiveGoaltends,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked,SecondChanceAtRimPctAssisted,Blocked3s,BlockedArc3,BlockedCorner3,3pt And 1 Free Throw Trips,3SecondViolations,Technical Free Throw Trips,Clear Path Fouls,HeaveMakes
1626171,1610612749,Bobby Portis,Bobby Portis,1626171,MIL,2042.0,34,2.0,70,72,32.0,30,9.0,142,3.0,4.0,1.0,2.0,1.0,1.0,3.0,2.0,4.0,1.0,2.0,1.0,5.0,11.0,3.0,3.0,13.0,74,1.0,2.0,2.0,4.0,2.0,5.0,1.0,4.0,4.0,6.0,2.0,2.0,2.0,2.0,2.0,6.0,2.0,2.0,7.0,5.0,12.0,4.0,16.0,1.0,2.0,2.0,1.0,1.0,3.0,1.0,1.0,3.0,1.0,4.0,2.0,1.0,1.0,1.0,4.0,32.0,0.4,0.5,0.4545454545454545,0.5,0.4,0.3571428571428571,0.5,0.3333333333333333,0.40625,0.6666666666666666,0.3333333333333333,0.2142857142857142,22.78481012658228,0.25,0.125,0.3043478260869565,0.1111111111111111,0.2790697674418604,0.1176470588235294,0.3333333333333333,0.1538461538461538,0.25,0.3,0.1666666666666666,0.2631578947368421,0.5,0.125,0.2857142857142857,0.75,0.75,0.3333333333333333,0.2142857142857142,0.2857142857142857,0.5,0.5,0.5,0.0714285714285714,0.1428571428571428,1.0,0.5,0.1666666666666666,1.0,0.1666666666666666,0.5,0.5024178571428571,0.7804,0.4339666666666666,0.125,0.1538461538461538,0.3076923076923077,0.3076923076923077,9.345454545454546,25.466666666666665,0.4571428571428571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,
1626192,1610612749,Pat Connaughton,Pat Connaughton,1626192,MIL,1907.0,32,6.0,61,66,24.0,23,8.0,127,1.0,3.0,,,,,,,,1.0,5.0,1.0,1.0,3.0,6.0,,11.0,69,,,,3.0,,,2.0,,,2.0,,5.0,,1.0,,2.0,1.0,,2.0,3.0,8.0,2.0,10.0,,,,,2.0,2.0,,,2.0,,,,,,,,24.0,,,0.3333333333333333,,,0.6111111111111112,1.5,,0.6111111111111112,1.5,,0.6666666666666666,12.67605633802817,0.12,,0.1176470588235294,0.0625,0.119047619047619,0.0344827586206896,,0.0833333333333333,0.1666666666666666,0.1111111111111111,0.1,0.1538461538461538,,,0.3333333333333333,0.3333333333333333,0.5,,,,,,,0.1111111111111111,0.5555555555555556,,,,,0.5,1.0,0.4998722222222222,,0.3944999999999999,,,0.2727272727272727,,2.1,26.866666666666664,0.3934426229508196,1.0,3.0,1.0,1.0,3.0,1.0,1.0,9.0,3.0,1.0,1.0,1.0,1.0,3.0,1.0,0.5,1.0,0.5,0.3333333333333333,0.3333333333333333,0.75,0.5,0.6,0.6,1.0,1.0,1.0,1.0,0.5,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,
1627854,1610612749,Bryn Forbes,Bryn Forbes,1627854,MIL,4207.0,70,-25.0,148,150,54.0,42,13.0,298,1.0,2.0,,,,,4.0,5.0,8.0,3.0,15.0,6.0,7.0,14.0,18.0,2.0,37.0,159,,,,,3.0,5.0,6.0,14.0,6.0,8.0,,15.0,2.0,3.0,,8.0,,,,3.0,3.0,,3.0,,1.0,2.0,,,4.0,,1.0,1.0,,2.0,,,,,14.0,54.0,0.4285714285714285,0.4285714285714285,0.5,,0.6,0.546875,,0.5454545454545454,0.5606060606060606,,0.5833333333333334,0.5625,21.34146341463415,0.075,,,,0.0384615384615384,,,,0.0769230769230769,0.1333333333333333,,,,,0.0625,0.5,1.0,1.0,0.125,0.25,0.625,0.625,0.4,0.09375,0.46875,,,,,0.5454545454545454,0.625,0.477296875,,0.4717318181818182,,,,0.3783783783783784,14.392857142857142,26.07777777777778,0.3648648648648648,,6.0,,1.0,7.0,,1.0,18.0,6.0,1.0,1.0,,,,0.8571428571428571,0.3888888888888889,,0.3888888888888889,0.0714285714285714,0.5,,,0.4,0.4,0.8333333333333334,1.0,,,,0.4,1.0,1.0,2.0,2.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.5,0.25,0.25,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,
1628391,1610612749,D.J. Wilson,D.J. Wilson,1628391,MIL,6279.0,105,-35.0,217,222,71.0,84,23.0,439,1.0,4.0,,,,,4.0,3.0,7.0,12.0,16.0,6.0,6.0,15.0,28.0,1.0,43.0,243,2.0,4.0,1.0,8.0,,2.0,9.0,10.0,12.0,,,16.0,2.0,3.0,2.0,8.0,1.0,2.0,7.0,13.0,22.0,3.0,25.0,,2.0,4.0,1.0,10.0,13.0,1.0,,1.0,,2.0,1.0,4.0,,4.0,10.0,71.0,1.0,1.0,0.4,0.5,,0.4883720930232558,0.5833333333333334,0.4090909090909091,0.4886363636363636,0.5714285714285714,0.4166666666666667,0.6511627906976745,19.591836734693874,0.2096774193548387,0.0350877192982456,0.1186440677966101,0.0172413793103448,0.1652892561983471,0.0260869565217391,0.05,0.0222222222222222,0.1666666666666666,0.2592592592592592,0.1764705882352941,0.1276595744680851,0.0833333333333333,,0.0930232558139534,0.25,0.25,1.0,0.0930232558139534,0.1627906976744186,0.4285714285714285,0.4285714285714285,1.0,0.2790697674418604,0.3720930232558139,,,,,0.5454545454545454,0.7441860465116279,0.501896511627907,0.4475666666666666,0.5176409090909092,0.0227272727272727,0.0625,0.1860465116279069,0.2325581395348837,10.233333333333333,25.053571428571427,0.3271889400921659,3.0,4.0,,,10.0,1.0,2.0,27.0,4.0,2.0,1.0,,,2.0,0.9,0.3571428571428571,0.5,0.3571428571428571,0.1333333333333333,,0.2,,0.25,0.25,0.75,,,,0.2727272727272727,0.25,2.0,6.0,,3.0,1.0,3.0,,1.0,2.0,1.0,2.0,,,,,0.3333333333333333,0.5,0.5,1.0,0.5,0.5,1.0,,1.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,3.0,4.0,1.0,0.5,0.0588235294117647,1.0,1.0,0.3333333333333333,0.5,1.0,1.0,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,
201571,1610612749,D.J. Augustin,D.J. Augustin,201571,MIL,1314.0,22,4.0,38,42,8.0,8,7.0,80,2.0,5.0,1.0,2.0,1.0,1.0,,,,1.0,5.0,2.0,2.0,5.0,6.0,2.0,15.0,41,1.0,2.0,,2.0,1.0,1.0,2.0,4.0,,4.0,,5.0,2.0,4.0,1.0,10.0,1.0,1.0,,,,2.0,2.0,1.0,,1.0,,,1.0,,,3.0,,2.0,,,,,4.0,8.0,,,0.4,0.5,1.0,0.5909090909090909,0.5,0.3333333333333333,0.625,0.5,0.5,0.5454545454545454,26.0,,0.0714285714285714,,0.0909090909090909,,0.08,,0.1428571428571428,,,,,,0.25,0.4545454545454545,0.4,0.5,,,,,,,0.0909090909090909,0.4545454545454545,1.0,0.5,0.3333333333333333,1.0,0.6666666666666666,1.0,0.5660818181818181,0.542,0.4796499999999999,,,0.1333333333333333,0.2666666666666666,1.36,26.433333333333334,0.2105263157894736,,2.0,,,3.0,,,3.0,2.0,1.0,2.0,1.0,,,0.3333333333333333,0.5,,0.5,0.2,0.2,,,0.4,0.4,,,,,,0.4,,1.0,,,2.0,6.0,1.0,,1.0,1.0,,,,1.0,1.0,,1.0,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,1.0,0.125,,,,,,,,,,,,,True,,,,,,,,,,,,,,,
201950,1610612749,Jrue Holiday,Jrue Holiday,201950,MIL,1376.0,23,,46,49,19.0,22,7.0,95,3.0,5.0,2.0,2.0,,1.0,3.0,1.0,2.0,,3.0,2.0,7.0,10.0,3.0,1.0,15.0,50,2.0,2.0,,4.0,3.0,4.0,2.0,7.0,,14.0,2.0,3.0,2.0,2.0,1.0,6.0,1.0,1.0,2.0,2.0,4.0,2.0,6.0,,2.0,3.0,,1.0,4.0,,,3.0,1.0,2.0,,3.0,1.0,3.0,7.0,19.0,,,0.7,1.0,0.75,0.5384615384615384,1.0,0.5,0.5357142857142857,1.0,0.5,0.2307692307692307,32.075471698113205,0.1111111111111111,0.125,0.1333333333333333,0.0714285714285714,0.1212121212121212,0.0909090909090909,,,,0.125,0.1666666666666666,0.0909090909090909,0.25,,0.3846153846153846,0.6,0.75,,0.2307692307692307,0.1538461538461538,0.5,0.5,,,0.2307692307692307,1.0,1.0,0.1666666666666666,,0.3333333333333333,0.6153846153846154,0.5388115384615385,0.8445,0.4747083333333333,,,0.2666666666666666,0.4666666666666667,6.15,25.96666666666667,0.4130434782608695,,,,,,,,,,1.0,,,,,,,,,0.1,0.2,,,,,,,,,,,3.0,,,,1.0,,1.0,,1.0,,1.0,,,1.0,1.0,,0.3333333333333333,1.0,1.0,,,,,,,,2.0,2.0,1.0,,1.0,1.0,2.0,,,,0.6666666666666666,,,,,,,0.3333333333333333,1.0,1.0,0.2,,,,,,,,,,True,,,,,,,,,,,,,,,
1628978,1610612749,Donte DiVincenzo,Donte DiVincenzo,1628978,MIL,529.0,9,-16.0,19,22,2.0,6,2.0,41,1.0,2.0,,,,,,,,,2.0,1.0,1.0,2.0,2.0,,2.0,28,,,,,,,1.0,,2.0,,,1.0,,1.0,,2.0,,,,,,,,,,2.0,,,,,,1.0,,,,,,,,2.0,1.0,1.0,0.5,,,0.25,,,0.25,,,0.5,28.571428571428573,,,,,,,,,,,,,,,0.5,0.5,1.0,1.0,,,,,,,0.5,,,,,1.0,1.0,0.5104166666666666,0.54765,,,,,,3.15,40.25,0.1052631578947368,,,,1.0,,,1.0,,,1.0,1.0,1.0,,,,,,,0.5,0.5,,,,,,1.0,,,,,,,,,,,,,2.0,1.0,1.0,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,True,,,,,,,,,,,,,,,
203114,1610612749,Khris Middleton,Khris Middleton,203114,MIL,1211.0,20,7.0,39,40,9.0,12,9.0,79,3.0,3.0,1.0,1.0,1.0,1.0,4.0,,2.0,1.0,2.0,,6.0,9.0,3.0,6.0,18.0,42,1.0,2.0,2.0,4.0,1.0,1.0,,4.0,,12.0,2.0,2.0,1.0,3.0,,7.0,1.0,,2.0,5.0,7.0,1.0,8.0,,1.0,1.0,,1.0,1.0,,,4.0,,6.0,1.0,1.0,,1.0,4.0,9.0,,,0.6666666666666666,0.5,1.0,0.5,0.5,1.0,0.6428571428571429,0.6666666666666666,1.0,0.25,29.41176470588235,0.3333333333333333,,0.2,0.0714285714285714,0.28,0.0454545454545454,,0.1111111111111111,,0.375,0.5,0.25,,,0.25,1.0,1.0,,0.3333333333333333,0.1666666666666666,,,,0.0833333333333333,0.1666666666666666,0.5,1.0,1.0,1.0,,0.5,0.512625,0.3741,0.889,0.1538461538461538,0.1111111111111111,0.2222222222222222,0.2222222222222222,7.655555555555556,24.666666666666668,0.2307692307692307,,,,,,,,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,3.0,,,,2.0,,1.0,1.0,,,,,,1.0,1.0,,,0.75,0.75,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,0.25,,,,True,,,,,,,,,,,,,,,
203648,1610612749,Thanasis Antetokounmpo,Thanasis Antetokounmpo,203648,MIL,3189.0,53,-26.0,113,110,41.0,51,11.0,223,4.0,5.0,1.0,1.0,,,,,,,1.0,1.0,4.0,5.0,1.0,2.0,10.0,125,1.0,1.0,,2.0,,,1.0,2.0,2.0,6.0,2.0,1.0,4.0,7.0,2.0,18.0,3.0,,1.0,5.0,6.0,3.0,9.0,,3.0,5.0,1.0,4.0,6.0,,2.0,4.0,1.0,4.0,1.0,1.0,1.0,1.0,2.0,41.0,0.25,0.3333333333333333,0.8,1.0,,0.6666666666666666,1.0,,0.625,1.0,0.3333333333333333,0.1666666666666666,10.317460317460318,0.1851851851851851,,0.037037037037037,0.1111111111111111,0.1111111111111111,0.0517241379310344,,0.0869565217391304,0.2222222222222222,0.1666666666666666,0.1666666666666666,0.0454545454545454,,,0.8333333333333334,0.8,0.8,0.25,,,,,,,0.1666666666666666,1.0,1.0,,,1.0,1.0,0.6264333333333333,,0.4638,0.1428571428571428,0.1666666666666666,0.2,0.2,1.6200000000000003,26.2,0.3628318584070796,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,2.0,,2.0,,2.0,1.0,1.0,,,1.0,1.0,,0.4,,,,,,,,,,2.0,1.0,1.0,,,,1.0,,,,1.0,,,,,,3.0,,1.0,,0.25,,1.0,,,,,1.0,,,True,,,,,,,,,,,,,,,
1628470,1610612749,Torrey Craig,Torrey Craig,1628470,MIL,1977.0,33,-42.0,72,72,19.0,39,6.0,144,2.0,2.0,1.0,1.0,,,1.0,,2.0,,3.0,,2.0,5.0,3.0,,7.0,100,1.0,1.0,,2.0,,1.0,,,2.0,2.0,2.0,3.0,3.0,4.0,3.0,11.0,2.0,,3.0,3.0,6.0,2.0,8.0,,1.0,1.0,,3.0,5.0,1.0,,3.0,,,,1.0,,1.0,,19.0,0.5,1.0,0.4,1.0,,0.4375,1.0,,0.4375,1.0,,0.375,11.538461538461538,0.2727272727272727,,0.1666666666666666,0.1052631578947368,0.2068965517241379,0.0476190476190476,,0.0625,0.5,,0.5,0.1538461538461538,0.2,,0.25,1.0,1.0,0.5,0.125,0.25,,,,,0.375,1.0,1.0,,,,0.625,0.5069125000000001,,0.4237,,,0.2857142857142857,,8.66,27.0,0.2638888888888889,,1.0,,,1.0,,,3.0,1.0,2.0,1.0,,,,1.0,0.3333333333333333,,0.3333333333333333,0.4,,,,0.3333333333333333,0.3333333333333333,1.0,,,,,0.3333333333333333,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,2.0,1.0,,,,1.0,,,1.0,,,,,,,,1.0,,,1.0,0.3333333333333333,,1.0,,,,,,0.5,,True,,,,,,,,,,,,,,,
