EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Charge Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,BlockedCorner3,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Corner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGA,SecondChanceArc3FGA,SecondChanceFG3A,PtsUnassisted3s,Fg3aBlocked,Corner3Assists,BadPassOutOfBoundsTurnovers,Technical Free Throw Trips,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,FG3APctBlocked,Corner3PctBlocked,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,PenaltyCorner3Frequency,SecondChanceCorner3FGM,PenaltyCorner3FGM,SecondChanceArc3FGM,SecondChanceFG3M,StepOutOfBoundsTurnovers,Loose Ball Fouls Drawn,SecondChanceFg3Pct,ShortMidRangePctBlocked,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Accuracy,FTOffRebounds,Charge Fouls,Arc3PctBlocked,OffFTReboundPct,HeaveMakes,HeaveAttempts,ThreePtShootingFoulsDrawn,LongMidRangePctBlocked,ThreePtShootingFoulsDrawnPct,BlockedLongMidRange,3pt And 1 Free Throw Trips,DefensiveGoaltends,OffensiveGoaltends,Defensive 3 Seconds Violations,on,Clear Path Fouls,3SecondViolations
1626161,1610612742,Willie Cauley-Stein,Willie Cauley-Stein,1626161,DAL,17395.0,290,11.0,580,583,152,158,55,1163,35.0,57.0,8.0,14.0,6.0,15.0,1.0,2.0,1.0,3.0,1.0,1.0,6,1.0,4.0,37.0,62,1.0,7,8.0,85,655,8.0,14.0,1.0,17.0,6.0,15.0,1.0,4.0,2.0,17.0,58.0,16.0,3.0,14.0,6,1.0,7.0,6.0,6.0,12.0,6.0,2.0,1.0,3.0,30.0,13.0,14.0,30.0,21.0,7.0,58.0,27.0,85.0,2.0,11.0,8.0,3.0,7.0,5.0,4.0,1.0,2.0,1.0,11,1.0,6.0,35.0,43.0,1.0,2.0,14.0,1.0,1.0,17.0,1.0,9.0,8.0,2.0,1.0,5.0,1.0,3.0,10.0,6.0,17.0,152,3.0,0.7837837837837838,0.9666666666666667,1.0,0.14285714285714285,0.25,0.14285714285714285,0.5967741935483871,0.5714285714285714,0.4,0.5579710144927537,0.5714285714285714,0.39473684210526316,0.551948051948052,0.6071428571428571,0.40476190476190477,0.10144927536231885,0.11290322580645161,0.12280701754385964,13.707165109034268,0.6363636363636364,0.3333333333333333,0.1390728476821192,0.0945945945945946,0.234375,0.09352517985611511,0.1827956989247312,0.09407665505226481,0.12727272727272726,0.06557377049180328,0.09375,0.08490566037735849,0.12121212121212122,0.14,0.14705882352941177,0.12121212121212122,0.2403846153846154,0.20833333333333334,0.08695652173913043,0.6,0.8260869565217391,0.6140350877192983,0.7,0.7714285714285715,0.028985507246376812,0.5,0.5,1.0,0.043478260869565216,0.3333333333333333,0.3333333333333333,1.0,0.014492753623188406,0.08695652173913043,0.16666666666666666,0.16666666666666666,1.0,1.0,0.5714285714285714,0.7894736842105263,0.4,0.21052631578947367,0.25,0.927536231884058,0.16666666666666666,0.6425833333333334,0.7956,0.6385736842105264,0.11688311688311688,0.12857142857142856,0.2,0.2,2.204838709677419,25.2,0.2620689655172414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
1626196,1610612742,Josh Richardson,Josh Richardson,1626196,DAL,14656.0,244,-61.0,478,492,112,84,45,970,8.0,12.0,1.0,3.0,2.0,5.0,9.0,22.0,5.0,14.0,8.0,8.0,26,5.0,8.0,22.0,48,10.0,34,15.0,89,597,3.0,5.0,4.0,10.0,5.0,14.0,5.0,9.0,5.0,30.0,24.0,20.0,21.0,,26,8.0,,4.0,11.0,15.0,9.0,,2.0,2.0,41.0,,7.0,10.0,6.0,3.0,19.0,7.0,26.0,3.0,9.0,5.0,4.0,7.0,4.0,4.0,1.0,3.0,,11,1.0,2.0,8.0,22.0,3.0,,14.0,,3.0,17.0,1.0,7.0,4.0,1.0,1.0,3.0,,1.0,5.0,3.0,30.0,112,4.0,0.5454545454545454,0.5454545454545454,0.7,0.29411764705882354,0.5555555555555556,0.29411764705882354,0.4583333333333333,0.6,0.35714285714285715,0.45121951219512196,0.42857142857142855,0.5434782608695652,0.4887640449438202,0.5555555555555556,0.56,0.4146341463414634,,,18.76172607879925,0.6363636363636364,0.15789473684210525,0.05309734513274336,0.06363636363636363,0.08849557522123894,,0.07079646017699115,0.029914529914529916,0.03333333333333333,0.11764705882352941,,,,0.06382978723404255,,0.0967741935483871,0.09278350515463918,0.0625,0.0625,0.6,0.14634146341463414,0.6666666666666666,0.6666666666666666,0.375,0.2682926829268293,0.4090909090909091,0.4090909090909091,0.4444444444444444,0.17073170731707318,0.35714285714285715,0.35714285714285715,1.0,0.0975609756097561,0.3170731707317073,0.3076923076923077,0.3076923076923077,0.625,0.42857142857142855,0.3333333333333333,0.21739130434782608,0.4,0.34782608695652173,0.625,0.5609756097560976,0.3076923076923077,0.49159756097560986,0.4699,0.4779760869565217,0.07954545454545454,0.12962962962962962,0.11235955056179775,0.33707865168539325,9.843750000000002,25.494117647058832,0.23430962343096234,2.0,1.0,1.0,1.0,2.0,9.0,1.0,2.0,3.0,2.0,1.0,1.0,0.029411764705882353,0.125,0.25,0.2857142857142857,1.0,1.0,0.14285714285714285,0.14285714285714285,0.043478260869565216,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
1627827,1610612742,Dorian Finney-Smith,Dorian Finney-Smith,1627827,DAL,13992.0,233,44.0,469,482,82,94,45,951,10.0,14.0,4.0,6.0,1.0,1.0,3.0,5.0,,,10.0,8.0,26,,4.0,13.0,19,13.0,36,4.0,69,502,4.0,6.0,,14.0,1.0,1.0,1.0,6.0,,5.0,18.0,8.0,33.0,8.0,26,8.0,3.0,7.0,8.0,15.0,6.0,4.0,2.0,1.0,38.0,7.0,6.0,23.0,17.0,6.0,46.0,13.0,59.0,2.0,4.0,3.0,1.0,2.0,2.0,3.0,1.0,,1.0,5,,1.0,11.0,18.0,,,8.0,,1.0,4.0,,2.0,2.0,,,2.0,,,2.0,2.0,5.0,82,,0.6923076923076923,1.0,0.8461538461538461,0.3611111111111111,0.16666666666666666,0.3611111111111111,0.6842105263157895,0.6666666666666666,1.0,0.5909090909090909,0.7777777777777778,0.35714285714285715,0.6052631578947368,0.7777777777777778,0.35714285714285715,0.6545454545454545,0.15789473684210525,0.14285714285714285,11.854684512428298,0.4,0.2857142857142857,0.15454545454545454,0.05454545454545454,0.20909090909090908,0.058333333333333334,0.18181818181818182,0.05652173913043478,0.08695652173913043,0.02631578947368421,0.038461538461538464,0.053763440860215055,0.07407407407407407,0.13513513513513514,0.13043478260869565,0.2222222222222222,0.2159090909090909,0.18181818181818182,0.07692307692307693,1.0,0.2545454545454545,0.7142857142857143,0.8333333333333334,0.6,0.09090909090909091,0.6,0.75,1.0,,,,,0.18181818181818182,0.4727272727272727,0.3076923076923077,0.3076923076923077,0.75,0.6666666666666666,0.6666666666666666,0.14285714285714285,1.0,0.5714285714285714,,0.9090909090909091,0.3076923076923077,0.5600281818181818,0.68035,0.5834714285714285,0.03508771929824561,0.09523809523809523,0.2028985507246377,0.07246376811594203,2.578947368421053,25.308333333333337,0.17484008528784648,5.0,1.0,2.0,2.0,3.0,6.0,,2.0,,,,,,,0.5,0.5,1.0,,0.1111111111111111,0.2222222222222222,0.2857142857142857,1.0,1.0,1.0,2.0,1.0,1.0,0.6666666666666666,0.2,1.0,1.0,0.5,1.0,0.5,,,,,,,,,,,,,,,True,,
1628973,1610612742,Jalen Brunson,Jalen Brunson,1628973,DAL,22568.0,376,8.0,756,753,216,154,66,1509,25.0,37.0,1.0,2.0,5.0,12.0,21.0,44.0,12.0,21.0,15.0,20.0,41,6.0,10.0,58.0,102,28.0,56,29.0,229,835,4.0,8.0,2.0,19.0,16.0,32.0,10.0,18.0,10.0,72.0,28.0,88.0,69.0,4.0,41,20.0,8.0,32.0,27.0,59.0,23.0,16.0,7.0,9.0,145.0,2.0,2.0,27.0,17.0,1.0,45.0,5.0,50.0,1.0,10.0,9.0,1.0,14.0,12.0,9.0,1.0,2.0,2.0,23,,6.0,8.0,22.0,1.0,1.0,43.0,2.0,4.0,34.0,5.0,14.0,,,,,,,,,72.0,215,3.0,0.2413793103448276,0.25,0.8214285714285714,0.5,0.5555555555555556,0.5,0.5686274509803921,0.5,0.5,0.6329113924050633,0.6538461538461539,0.62,0.6637426900584795,0.6785714285714286,0.6545454545454545,0.35443037974683544,0.0784313725490196,0.13513513513513514,23.178016726403825,0.6086956521739131,0.041666666666666664,0.08854166666666667,0.011049723756906077,0.16875,0.011560693641618497,0.125,0.011299435028248588,0.015151515151515152,0.013333333333333334,,0.014598540145985401,,0.1,0.07526881720430108,0.10344827586206896,0.1732283464566929,0.15151515151515152,0.016129032258064516,,0.23417721518987342,0.6756756756756757,0.78125,0.24,0.27848101265822783,0.4772727272727273,0.5121951219512195,0.19047619047619047,0.13291139240506328,0.5714285714285714,0.5714285714285714,0.3333333333333333,0.0949367088607595,0.25949367088607594,0.4878048780487805,0.5,0.75,0.15384615384615385,0.5,0.24,0.4166666666666667,0.2,0.6,0.5886075949367089,0.4878048780487805,0.49520791139240516,0.4881777777777777,0.48471300000000006,0.08383233532934131,0.12612612612612611,0.08296943231441048,0.314410480349345,7.899019607843136,25.226785714285715,0.2857142857142857,8.0,,8.0,5.0,5.0,15.0,1.0,4.0,4.0,3.0,4.0,4.0,0.017857142857142856,,0.5333333333333333,0.5333333333333333,1.0,,,0.38461538461538464,0.16,,4.0,3.0,3.0,,1.0,0.6,0.06818181818181818,,,0.6,0.6666666666666666,0.5,1.0,1.0,0.024390243902439025,0.08333333333333333,,,,,,,,,,,True,,
203504,1610612742,Trey Burke,Trey Burke,203504,DAL,55203.0,920,16.0,1861,1851,486,456,191,3712,32.0,66.0,4.0,6.0,3.0,11.0,27.0,54.0,34.0,69.0,48.0,44.0,117,7.0,30.0,93.0,189,59.0,165,51.0,414,2121,10.0,15.0,7.0,36.0,20.0,43.0,9.0,43.0,25.0,92.0,58.0,128.0,159.0,4.0,115,43.0,14.0,41.0,42.0,83.0,30.0,30.0,6.0,5.0,208.0,3.0,7.0,23.0,21.0,,44.0,10.0,54.0,4.0,36.0,26.0,10.0,22.0,18.0,11.0,,4.0,2.0,33,,9.0,33.0,64.0,1.0,3.0,59.0,1.0,8.0,57.0,4.0,20.0,7.0,,,3.0,,4.0,7.0,4.0,92.0,484,5.0,0.3118279569892473,0.31868131868131866,0.8983050847457628,0.3575757575757576,0.20930232558139536,0.35365853658536583,0.49206349206349204,0.6666666666666666,0.46511627906976744,0.5127118644067796,0.48333333333333334,0.38953488372093026,0.5436507936507936,0.5625,0.45918367346938777,0.4661016949152542,0.07407407407407407,0.10606060606060606,19.712230215827336,0.6666666666666666,,0.045951859956236324,0.016091954022988506,0.05764411027568922,0.006711409395973154,0.0514018691588785,0.011337868480725623,0.012987012987012988,0.022099447513812154,0.01,0.0057306590257879654,0.01020408163265306,0.030864197530864196,0.03431372549019608,0.0989010989010989,0.050955414012738856,0.08235294117647059,0.022222222222222223,0.5714285714285714,0.1864406779661017,0.48484848484848486,0.5423728813559322,0.15625,0.15254237288135594,0.5,0.5625,0.2222222222222222,0.19491525423728814,0.4927536231884058,0.5,0.5294117647058824,0.13559322033898305,0.3305084745762712,0.37606837606837606,0.38596491228070173,0.8636363636363636,0.2,0.6666666666666666,0.12790697674418605,0.2727272727272727,0.3488372093023256,0.23333333333333334,0.652542372881356,0.3739130434782609,0.5072695156695161,0.5125575,0.4984345238095237,0.05913978494623656,0.0975609756097561,0.08695652173913043,0.2222222222222222,9.822751322751325,25.408484848484846,0.261149919398173,15.0,7.0,13.0,8.0,15.0,18.0,3.0,12.0,4.0,3.0,6.0,5.0,0.01818181818181818,,0.3125,0.3125,1.0,,0.23333333333333334,0.26666666666666666,0.1511627906976744,1.0,2.0,2.0,3.0,1.0,2.0,0.2,0.1111111111111111,0.14285714285714285,1.0,0.25,1.0,0.15384615384615385,,,0.02564102564102564,,1.0,1.0,2.0,0.014492753623188406,0.011976047904191617,,,,,,True,,
1629029,1610612742,Luka Doncic,Luka Doncic,1629029,DAL,27090.0,452,30.0,921,906,265,258,98,1827,41.0,61.0,4.0,8.0,12.0,20.0,44.0,84.0,17.0,36.0,2.0,36.0,109,8.0,30.0,102.0,181,37.0,111,71.0,386,1091,6.0,14.0,10.0,25.0,32.0,51.0,8.0,30.0,27.0,115.0,12.0,192.0,24.0,4.0,108,36.0,7.0,68.0,51.0,119.0,30.0,54.0,9.0,5.0,289.0,2.0,10.0,54.0,43.0,6.0,103.0,12.0,115.0,5.0,10.0,7.0,3.0,42.0,34.0,5.0,,8.0,,47,1.0,13.0,18.0,37.0,1.0,1.0,69.0,,1.0,91.0,11.0,39.0,7.0,,,4.0,,3.0,7.0,5.0,115.0,264,5.0,0.058823529411764705,0.06,0.21621621621621623,0.3333333333333333,0.26666666666666666,0.33636363636363636,0.56353591160221,0.42857142857142855,0.6274509803921569,0.5393835616438356,0.46875,0.5432098765432098,0.5820668693009119,0.5434782608695652,0.59375,0.3801369863013699,0.03867403314917127,0.04918032786885246,36.293436293436294,0.8936170212765957,0.1875,0.18777292576419213,0.04950495049504951,0.27979274611398963,0.008695652173913044,0.22985781990521326,0.027777777777777776,0.0641025641025641,0.05063291139240506,0.022222222222222223,,0.03333333333333333,0.14102564102564102,0.17142857142857143,0.30434782608695654,0.2905405405405405,0.24444444444444444,0.035211267605633804,0.7142857142857143,0.2089041095890411,0.6721311475409836,0.7068965517241379,0.12195121951219512,0.2876712328767123,0.5238095238095238,0.55,,0.1232876712328767,0.4722222222222222,0.4722222222222222,0.058823529411764705,0.00684931506849315,0.3732876712328767,0.3302752293577982,0.3333333333333333,0.19444444444444445,0.5,0.5,0.24691358024691357,0.6,0.37037037037037035,0.26666666666666666,0.589041095890411,0.3333333333333333,0.4849900343642612,0.5191333333333333,0.48844876543209875,0.12461059190031153,0.18660287081339713,0.06476683937823834,0.2979274611398964,8.323204419889503,26.968468468468462,0.28773072747014117,1.0,,,2.0,2.0,87.0,1.0,21.0,1.0,5.0,8.0,8.0,0.009009009009009009,,0.5,0.5,1.0,0.5,,0.125,,,,1.0,1.0,,1.0,0.5,0.047619047619047616,,,0.5,1.0,,,2.0,0.009174311926605505,,,1.0,1.0,,0.008928571428571428,,,,,,True,,
201949,1610612742,James Johnson,James Johnson,201949,DAL,17400.0,290,,601,595,161,150,56,1196,23.0,28.0,2.0,2.0,3.0,5.0,5.0,15.0,1.0,1.0,20.0,6.0,15,1.0,5.0,29.0,44,10.0,35,8.0,96,684,2.0,2.0,1.0,8.0,4.0,7.0,1.0,10.0,3.0,14.0,26.0,32.0,30.0,4.0,14,6.0,2.0,13.0,13.0,26.0,10.0,4.0,6.0,3.0,65.0,5.0,3.0,7.0,24.0,6.0,37.0,8.0,45.0,2.0,13.0,9.0,4.0,7.0,5.0,12.0,,2.0,1.0,19,,3.0,19.0,38.0,,4.0,11.0,,,15.0,3.0,6.0,17.0,5.0,5.0,9.0,,6.0,22.0,9.0,12.0,160,2.0,0.4482758620689655,0.48148148148148145,1.0,0.2857142857142857,0.1,0.29411764705882354,0.6590909090909091,1.0,0.5714285714285714,0.5569620253164557,0.5833333333333334,0.3235294117647059,0.5647058823529412,0.5714285714285714,0.35,0.4430379746835443,0.045454545454545456,,15.66265060240964,0.3684210526315789,0.2727272727272727,0.15483870967741936,0.02097902097902098,0.05511811023622047,0.040983606557377046,0.1099290780141844,0.03018867924528302,,0.029850746268656716,0.041666666666666664,0.03225806451612903,0.06896551724137931,0.15517241379310345,0.1527777777777778,0.16,0.0594059405940594,0.038461538461538464,0.05405405405405406,0.4090909090909091,0.35443037974683544,0.8214285714285714,0.8214285714285714,0.4782608695652174,0.189873417721519,0.3333333333333333,0.38461538461538464,0.4,0.012658227848101266,1.0,1.0,,0.25316455696202533,0.189873417721519,0.4,0.4,1.0,0.3333333333333333,1.0,0.29411764705882354,0.6,0.29411764705882354,0.2,0.7974683544303798,0.42857142857142855,0.5393240259740261,0.5678300000000001,0.54415625,0.07317073170731707,0.1276595744680851,0.08333333333333333,0.14583333333333334,3.8181818181818197,25.322857142857142,0.26788685524126454,4.0,,5.0,4.0,4.0,,,3.0,5.0,,3.0,2.0,,,0.2,0.2,1.0,,,0.6666666666666666,0.29411764705882354,,,1.0,1.0,,1.0,0.25,0.13333333333333333,,,0.25,1.0,,,1.0,,,,1.0,,,,2.0,,,,,True,,
203501,1610612742,Tim Hardaway Jr.,Tim Hardaway Jr.,203501,DAL,21624.0,360,56.0,717,705,145,168,66,1422,20.0,28.0,2.0,4.0,3.0,3.0,8.0,26.0,9.0,18.0,14.0,40.0,81,5.0,16.0,37.0,72,47.0,95,29.0,244,805,2.0,7.0,3.0,13.0,4.0,11.0,6.0,17.0,8.0,34.0,42.0,32.0,120.0,2.0,81,40.0,8.0,9.0,11.0,20.0,9.0,6.0,1.0,2.0,51.0,1.0,4.0,23.0,15.0,4.0,42.0,5.0,47.0,3.0,7.0,4.0,3.0,8.0,5.0,7.0,2.0,3.0,2.0,15,,3.0,7.0,23.0,1.0,1.0,30.0,3.0,3.0,35.0,3.0,13.0,1.0,,,1.0,,,1.0,1.0,34.0,143,1.0,0.5675675675675675,0.5833333333333334,0.851063829787234,0.49473684210526314,0.35294117647058826,0.49473684210526314,0.5138888888888888,0.2857142857142857,0.36363636363636365,0.6437125748502994,0.29411764705882354,0.4642857142857143,0.6703296703296703,0.34210526315789475,0.5151515151515151,0.5688622754491018,0.1111111111111111,0.10714285714285714,24.84237074401009,0.5333333333333333,0.14814814814814814,0.08152173913043478,0.025477707006369428,0.14285714285714285,0.005649717514124294,0.11014492753623188,0.014970059880239521,0.022727272727272728,0.04,,0.00684931506849315,,0.05970149253731343,0.08333333333333333,0.12121212121212122,0.14516129032258066,0.13513513513513514,0.04,1.0,0.16766467065868262,0.7142857142857143,0.8,0.6,0.15568862275449102,0.3076923076923077,0.36363636363636365,0.375,0.10778443113772455,0.5,0.5294117647058824,0.6666666666666666,0.08383233532934131,0.48502994011976047,0.49382716049382713,0.49382716049382713,0.85,0.23529411764705882,0.5,0.10714285714285714,1.0,0.5714285714285714,0.3125,0.7365269461077845,0.49382716049382713,0.5111850299401197,0.51596,0.5018071428571429,0.08379888268156424,0.15853658536585366,0.05327868852459016,0.13934426229508196,7.820833333333334,25.913684210526313,0.20223152022315202,7.0,1.0,1.0,9.0,10.0,21.0,,2.0,,,3.0,2.0,,,0.5,0.5,0.8571428571428571,,0.058823529411764705,0.5294117647058824,0.03571428571428571,,1.0,2.0,2.0,1.0,1.0,0.2,0.15384615384615385,,,0.2222222222222222,1.0,1.0,,1.0,,,,,2.0,0.05555555555555555,0.020618556701030927,,,,,,True,,
1628467,1610612742,Maxi Kleber,Maxi Kleber,1628467,DAL,16869.0,281,41.0,572,567,157,147,50,1139,2.0,3.0,,1.0,,,1.0,4.0,2.0,4.0,11.0,18.0,44,5.0,10.0,5.0,11,22.0,55,8.0,84,652,,3.0,,3.0,,1.0,6.0,13.0,4.0,22.0,8.0,2.0,66.0,,44,18.0,,4.0,7.0,11.0,6.0,4.0,,,29.0,6.0,1.0,30.0,22.0,5.0,57.0,7.0,64.0,2.0,3.0,2.0,1.0,2.0,,1.0,1.0,2.0,,3,,1.0,13.0,17.0,,,12.0,1.0,3.0,8.0,,2.0,7.0,,,7.0,,,7.0,3.0,22.0,157,1.0,0.8,0.8,1.0,0.4,0.46153846153846156,0.4,0.45454545454545453,,,0.5757575757575758,0.21428571428571427,0.6428571428571429,0.6,0.21428571428571427,0.6875,0.8333333333333334,,,11.496062992125985,0.6666666666666666,0.2631578947368421,0.15827338129496402,0.008264462809917356,0.23255813953488372,0.041666666666666664,0.19402985074626866,0.026415094339622643,0.027777777777777776,,,0.03361344537815126,0.08,0.13043478260869565,0.22727272727272727,0.037037037037037035,0.25,0.1724137931034483,0.05128205128205128,0.42857142857142855,0.045454545454545456,0.6666666666666666,0.6666666666666666,1.0,0.06060606060606061,0.25,0.25,1.0,0.06060606060606061,0.5,0.5,0.5,0.16666666666666666,0.6666666666666666,0.4090909090909091,0.4090909090909091,1.0,0.14285714285714285,,,,0.7142857142857143,0.5,0.8787878787878788,0.4090909090909091,0.5385499999999999,0.5228166666666666,0.5384071428571429,0.029411764705882353,0.15384615384615385,0.03571428571428571,0.2619047619047619,9.672727272727274,25.53090909090909,0.2744755244755245,4.0,,3.0,4.0,4.0,,,1.0,,,2.0,2.0,,,0.36363636363636365,0.36363636363636365,1.0,,,0.5714285714285714,0.21428571428571427,,1.0,1.0,1.0,,2.0,0.25,,,,0.25,1.0,0.3333333333333333,,,,,,,,,,,,,,,True,,
1629740,1610612742,Nicolo Melli,Nicolo Melli,1629740,DAL,5075.0,85,19.0,163,159,33,34,27,322,1.0,3.0,,2.0,,1.0,1.0,3.0,,2.0,4.0,5.0,14,3.0,5.0,2.0,8,6.0,18,4.0,26,192,,2.0,,,1.0,3.0,3.0,7.0,,11.0,2.0,2.0,18.0,,14,5.0,1.0,5.0,2.0,7.0,2.0,1.0,3.0,1.0,16.0,3.0,2.0,9.0,6.0,2.0,17.0,5.0,22.0,,,,,1.0,1.0,1.0,,,1.0,2,1.0,,5.0,8.0,,,6.0,,,4.0,,2.0,,,,,,,,,11.0,33,1.0,0.5,0.5,1.0,0.3333333333333333,0.42857142857142855,0.3333333333333333,0.25,,0.3333333333333333,0.4230769230769231,,0.55,0.4642857142857143,,0.55,0.6923076923076923,0.125,,15.463917525773196,0.5,0.3333333333333333,0.15384615384615385,0.041666666666666664,0.2903225806451613,0.075,0.21428571428571427,0.056818181818181816,,0.0625,0.058823529411764705,0.1,,0.13333333333333333,0.15789473684210525,0.2,0.19047619047619047,0.5,,,0.11538461538461539,0.3333333333333333,0.3333333333333333,1.0,0.11538461538461539,0.3333333333333333,0.5,,0.07692307692307693,,,,0.15384615384615385,0.5384615384615384,0.35714285714285715,0.35714285714285715,1.0,0.4,,0.1,,0.5,0.6,0.8076923076923077,0.35714285714285715,0.5114807692307692,0.4175166666666666,0.50532,0.07142857142857142,0.2,,0.4230769230769231,9.124999999999998,24.872222222222224,0.20245398773006135,1.0,2.0,2.0,1.0,3.0,,,,,,,,,,0.25,0.25,1.0,,0.4,0.2,0.2,,,,,,1.0,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,True,,
