EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Charge Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,LongMidRangeFGM,AtRimAssists,Loose Ball Fouls,NonShootingPenaltyNonTakeFoulsDrawn,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,BadPassOutOfBoundsTurnovers,SecondChanceTurnovers,Technical Free Throw Trips,Blocked3s,BlockedArc3,BlockedCorner3,LongMidRangePctBlocked,SecondChanceAtRimPctAssisted,Charge Fouls Drawn,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,OffLongMidRangeReboundPct,ThreePtShootingFoulsDrawnPct,Fg3aBlocked,StepOutOfBoundsTurnovers,FG3APctBlocked,Arc3PctBlocked,HeaveAttempts,BlockedLongMidRange,Clear Path Fouls,on,FTOffRebounds,OffFTReboundPct,3SecondViolations,Defensive 3 Seconds Violations,HeaveMakes,Corner3PctBlocked,OffensiveGoaltends
1626162,1610612744,Kelly Oubre Jr.,Kelly Oubre Jr.,1626162,GSW,9086.0,151,-72.0,330,332,107.0,93.0,19.0,662,12.0,26.0,1.0,6.0,4.0,8.0,6.0,14.0,4.0,4.0,8.0,1.0,1.0,2.0,5.0,8.0,23.0,1.0,1.0,1.0,4.0,18.0,44.0,12.0,31.0,11.0,83.0,412,1.0,8.0,2.0,2.0,2.0,10.0,6.0,15.0,3.0,9.0,4.0,25.0,24.0,12.0,33.0,3.0,2.0,23.0,8.0,3.0,4.0,5.0,9.0,4.0,1.0,3.0,1.0,23.0,2.0,6.0,16.0,8.0,2.0,26.0,8.0,34.0,1.0,9.0,3.0,6.0,6.0,2.0,7.0,2.0,4.0,2.0,13.0,2.0,8.0,17.0,1.0,2.0,13.0,2.0,1.0,16.0,1.0,8.0,1.0,7.0,5.0,2.0,7.0,5.0,1.0,25.0,107.0,1.0,0.6666666666666666,0.7058823529411765,0.9166666666666666,0.3870967741935484,1.0,0.3333333333333333,0.3870967741935484,0.4090909090909091,0.125,0.4,0.48,0.4,0.4375,0.5,0.45454545454545453,0.4807692307692308,0.41333333333333333,0.06818181818181818,0.07692307692307693,0.07142857142857142,27.220630372492835,0.46153846153846156,0.2,0.10666666666666667,0.09230769230769231,0.23880597014925373,0.023809523809523808,0.16901408450704225,0.053691275167785234,0.15625,0.05,0.015873015873015872,0.047619047619047616,0.1111111111111111,0.06896551724137931,0.15789473684210525,0.22807017543859648,0.3,0.024390243902439025,0.7142857142857143,0.3466666666666667,0.46153846153846156,0.5,0.8333333333333334,0.18666666666666668,0.42857142857142855,0.46153846153846156,0.3333333333333333,0.05333333333333334,0.10666666666666667,0.5,0.5,1.0,0.30666666666666664,0.34782608695652173,0.34782608695652173,0.875,0.6,0.16666666666666666,0.1,1.0,1.0,0.1,1.0,1.0,0.3333333333333333,0.5,0.20833333333333334,0.4,0.16666666666666666,0.25,0.76,0.34782608695652173,0.5541986666666666,0.5216071428571428,0.5499062499999999,0.0975609756097561,0.1568627450980392,0.12048192771084337,0.30120481927710846,5.427272727272729,25.758064516129032,0.3242424242424242,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
1626172,1610612744,Kevon Looney,Kevon Looney,1626172,GSW,11875.0,198,-2.0,416,418,115.0,109.0,42.0,834,13.0,23.0,7.0,12.0,2.0,6.0,1.0,5.0,3.0,,1.0,,,,,,2.0,,,,1.0,15.0,31.0,,3.0,8.0,38.0,467,7.0,12.0,,,3.0,17.0,2.0,6.0,,1.0,4.0,8.0,14.0,16.0,,,8.0,2.0,,5.0,10.0,10.0,20.0,8.0,2.0,3.0,4.0,50.0,4.0,12.0,11.0,28.0,3.0,42.0,16.0,58.0,6.0,4.0,2.0,2.0,1.0,,3.0,,1.0,,4.0,1.0,9.0,18.0,,3.0,10.0,4.0,,11.0,1.0,4.0,2.0,2.0,1.0,1.0,2.0,2.0,,8.0,115.0,2.0,0.4666666666666667,0.6363636363636364,,,,,,0.4838709677419355,0.5833333333333334,0.3333333333333333,0.4411764705882353,0.5833333333333334,0.2857142857142857,0.48717948717948717,0.6071428571428571,0.4444444444444444,0.08823529411764706,0.16129032258064516,0.13043478260869565,0.4,9.287257019438446,0.25,0.21428571428571427,0.2222222222222222,0.15584415584415584,0.14666666666666667,0.03418803418803419,0.19402985074626866,0.08247422680412371,0.23076923076923078,0.13636363636363635,0.0425531914893617,,0.2631578947368421,0.23333333333333334,0.14285714285714285,0.16666666666666666,0.06666666666666667,0.46153846153846156,1.0,0.6764705882352942,0.5652173913043478,0.65,0.46153846153846156,0.14705882352941177,0.2,0.3333333333333333,,0.08823529411764706,0.029411764705882353,,,,0.058823529411764705,,,,1.0,0.5833333333333334,,,,,,,0.8571428571428571,0.3333333333333333,,,0.14285714285714285,,0.7647058823529411,,0.5261926470588235,0.6471500000000001,0.5126571428571428,0.10810810810810811,0.11764705882352941,0.4473684210526316,0.21052631578947367,4.109677419354839,26.366666666666664,0.2764423076923077,1.0,3.0,2.0,2.0,0.3333333333333333,0.3333333333333333,1.0,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
1627780,1610612744,Gary Payton II,Gary Payton II,1627780,GSW,1387.0,23,8.0,54,53,20.0,11.0,4.0,107,5.0,6.0,1.0,1.0,1.0,2.0,,,,1.0,2.0,1.0,1.0,,,,,,,,,5.0,6.0,1.0,2.0,3.0,16.0,54,1.0,1.0,1.0,1.0,,5.0,1.0,2.0,,,2.0,4.0,6.0,4.0,3.0,,,,,,,1.0,1.0,1.0,,,,3.0,2.0,,2.0,,,2.0,2.0,4.0,,5.0,3.0,2.0,1.0,1.0,,,,,1.0,1.0,2.0,4.0,,,4.0,1.0,,4.0,2.0,2.0,1.0,1.0,1.0,,1.0,,,4.0,20.0,1.0,0.6,0.6,1.0,0.5,1.0,,0.5,0.8333333333333334,1.0,0.5,0.8125,1.25,0.5,0.8888888888888888,1.25,0.6666666666666666,0.25,,,,17.24137931034483,1.0,,,,0.15384615384615385,0.2222222222222222,0.08,0.09523809523809523,,,0.25,,,,,0.09090909090909091,0.5,,,0.75,0.8333333333333334,0.8333333333333334,0.6,,,,,,0.25,0.5,0.5,1.0,,,,,0.5,1.0,0.5,1.0,1.0,,,,1.0,0.5,,,,,1.0,,0.675775,0.8249,0.64125,0.25,0.3333333333333333,0.3125,0.25,1.1666666666666667,22.65,0.37037037037037035,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
1628539,1610612744,Mychal Mulder,Mychal Mulder,1628539,GSW,45938.0,766,64.0,1651,1644,508.0,579.0,124.0,3295,33.0,44.0,,,6.0,10.0,1.0,5.0,2.0,28.0,73.0,3.0,5.0,9.0,22.0,57.0,141.0,2.0,9.0,14.0,30.0,34.0,51.0,85.0,214.0,14.0,337.0,1823,,,5.0,14.0,,15.0,6.0,12.0,23.0,52.0,2.0,83.0,62.0,6.0,255.0,,,141.0,57.0,5.0,13.0,13.0,26.0,12.0,1.0,2.0,4.0,65.0,3.0,5.0,24.0,27.0,1.0,52.0,8.0,60.0,,12.0,7.0,5.0,9.0,5.0,7.0,2.0,4.0,3.0,16.0,7.0,30.0,56.0,,1.0,19.0,,6.0,22.0,1.0,10.0,1.0,10.0,8.0,2.0,12.0,4.0,,83.0,507.0,6.0,0.9117647058823529,0.9117647058823529,1.0,0.397196261682243,0.35714285714285715,0.4423076923076923,0.397196261682243,0.6666666666666666,,0.5,0.6094339622641509,0.5357142857142857,0.6328125,0.610909090909091,0.5357142857142857,0.6287878787878788,0.8075471698113208,0.09803921568627451,0.09090909090909091,0.2,16.30252100840336,0.5625,0.019230769230769232,0.06352941176470588,0.01730103806228374,0.06976744186046512,0.006928406466512702,0.06631989596879063,0.0110803324099723,0.03333333333333333,0.009615384615384616,0.008902077151335312,,0.07092198581560284,0.05555555555555555,0.06976744186046512,0.06115107913669065,0.10606060606060606,,0.3333333333333333,0.1660377358490566,0.75,0.825,0.9090909090909091,0.018867924528301886,0.2,0.25,1.0,0.007547169811320755,0.27547169811320754,0.3835616438356164,0.3835616438356164,1.0,0.5320754716981132,0.40425531914893614,0.40425531914893614,1.0,,,0.35714285714285715,0.6,1.0,0.6428571428571429,0.2222222222222222,1.0,0.15625,0.6,0.34375,0.4090909090909091,0.46875,0.4666666666666667,0.9735849056603774,0.40425531914893614,0.5538550943396228,0.505485,0.556546875,0.0364963503649635,0.16666666666666666,0.04451038575667656,0.24629080118694363,3.045098039215686,25.270093457943926,0.3076923076923077,,7.0,6.0,1.0,,,,1.0,3.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,True,,,,,,,
203145,1610612744,Kent Bazemore,Kent Bazemore,203145,GSW,12319.0,205,90.0,449,442,175.0,200.0,35.0,891,13.0,20.0,3.0,4.0,6.0,8.0,4.0,4.0,6.0,11.0,16.0,1.0,2.0,3.0,6.0,6.0,15.0,,,3.0,4.0,18.0,30.0,17.0,31.0,12.0,99.0,451,5.0,6.0,1.0,2.0,,13.0,10.0,13.0,6.0,10.0,7.0,45.0,30.0,6.0,39.0,12.0,,15.0,6.0,3.0,7.0,7.0,14.0,5.0,2.0,2.0,,35.0,3.0,,13.0,15.0,6.0,34.0,3.0,37.0,,14.0,8.0,6.0,4.0,4.0,8.0,3.0,,,12.0,4.0,12.0,26.0,,1.0,14.0,3.0,1.0,15.0,1.0,5.0,3.0,6.0,5.0,1.0,8.0,3.0,,45.0,174.0,8.0,0.8333333333333334,0.8333333333333334,0.7647058823529411,0.5483870967741935,0.5,0.6,0.5483870967741935,0.6,0.8333333333333334,0.7692307692307693,0.7131147540983607,0.8125,0.8260869565217391,0.7279411764705882,0.8125,0.8333333333333334,0.5081967213114754,0.1,0.1,,16.59751037344398,0.3333333333333333,0.35294117647058826,0.11450381679389313,,0.1368421052631579,0.02459016393442623,0.12389380530973451,0.016216216216216217,,,0.03260869565217391,,0.11627906976744186,0.1,0.14285714285714285,0.14473684210526316,0.10526315789473684,,0.375,0.32786885245901637,0.65,0.7222222222222222,0.9230769230769231,0.06557377049180328,1.0,1.0,0.5,0.09836065573770492,0.26229508196721313,0.6875,0.6875,0.8181818181818182,0.2459016393442623,0.4,0.4,0.6666666666666666,0.5,0.75,0.25,0.5,1.0,,,,0.34782608695652173,0.75,0.2608695652173913,0.5,0.17391304347826086,0.75,0.8360655737704918,0.4,0.5516409836065574,0.49960000000000004,0.5587217391304348,0.07692307692307693,0.14705882352941177,0.13131313131313133,0.45454545454545453,5.876666666666666,24.480645161290322,0.3897550111358575,1.0,5.0,1.0,2.0,0.16666666666666666,0.2,1.0,4.0,,,2.0,2.0,,0.16666666666666666,1.0,,,,,,,,,,,,,True,,,,,,,
1627814,1610612744,Damion Lee,Damion Lee,1627814,GSW,12654.0,211,26.0,455,461,170.0,170.0,29.0,916,7.0,8.0,2.0,3.0,3.0,3.0,3.0,7.0,2.0,6.0,14.0,,,,4.0,10.0,27.0,1.0,1.0,2.0,10.0,10.0,17.0,16.0,41.0,15.0,83.0,519,2.0,3.0,1.0,1.0,,7.0,4.0,6.0,2.0,14.0,10.0,24.0,14.0,6.0,48.0,,4.0,27.0,10.0,,9.0,8.0,17.0,3.0,5.0,2.0,2.0,42.0,3.0,8.0,7.0,17.0,5.0,29.0,11.0,40.0,4.0,9.0,7.0,2.0,7.0,5.0,1.0,,2.0,,8.0,3.0,6.0,15.0,,,13.0,1.0,1.0,18.0,2.0,5.0,4.0,2.0,1.0,1.0,2.0,1.0,1.0,24.0,170.0,2.0,0.7,0.875,1.0,0.3902439024390244,1.0,0.14285714285714285,0.3902439024390244,0.5882352941176471,0.6666666666666666,0.6666666666666666,0.5862068965517241,0.875,0.35,0.6307692307692307,0.875,0.46,0.7068965517241379,,,,15.020576131687243,0.875,0.3125,0.1440677966101695,0.1,0.08536585365853659,0.030303030303030304,0.12,0.061452513966480445,0.08333333333333333,0.125,0.0379746835443038,,0.19444444444444445,0.08620689655172414,0.20833333333333334,0.0967741935483871,0.05,0.13333333333333333,0.5,0.13793103448275862,0.875,0.875,0.5714285714285714,0.1206896551724138,0.42857142857142855,0.42857142857142855,1.0,0.034482758620689655,0.2413793103448276,0.42857142857142855,0.42857142857142855,1.0,0.46551724137931033,0.37037037037037035,0.37037037037037035,1.0,0.75,0.6666666666666666,,,,0.25,1.0,1.0,0.15,1.0,0.2,,0.5,0.2,0.8448275862068966,0.37037037037037035,0.5471681034482757,0.668425,0.5459700000000001,0.09836065573770492,0.25,0.08433734939759036,0.2891566265060241,6.7941176470588225,25.409756097560976,0.37362637362637363,,5.0,,4.0,,,,1.0,,1.0,,,,,,1.0,1.0,1.0,0.08333333333333333,0.024390243902439025,,,,,,,,True,,,,,,,
1629673,1610612744,Jordan Poole,Jordan Poole,1629673,GSW,16358.0,273,31.0,584,582,141.0,226.0,39.0,1166,21.0,28.0,2.0,2.0,3.0,4.0,12.0,22.0,13.0,6.0,11.0,,,,2.0,19.0,64.0,1.0,2.0,5.0,18.0,38.0,63.0,25.0,75.0,39.0,190.0,624,2.0,2.0,1.0,2.0,,7.0,9.0,15.0,5.0,20.0,7.0,40.0,44.0,32.0,69.0,6.0,2.0,64.0,19.0,5.0,17.0,18.0,35.0,13.0,5.0,4.0,1.0,88.0,1.0,1.0,13.0,16.0,,29.0,2.0,31.0,1.0,8.0,5.0,3.0,11.0,4.0,13.0,4.0,7.0,1.0,24.0,4.0,11.0,20.0,1.0,1.0,36.0,1.0,1.0,44.0,3.0,12.0,4.0,3.0,1.0,2.0,3.0,2.0,,38.0,140.0,4.0,0.5789473684210527,0.5945945945945946,0.92,0.3333333333333333,0.5,0.25,0.3333333333333333,0.6031746031746031,1.0,0.6,0.5471014492753623,0.875,0.4714285714285714,0.6089743589743589,0.875,0.5128205128205128,0.5434782608695652,0.07936507936507936,0.10714285714285714,0.09090909090909091,28.8,0.4583333333333333,,0.10738255033557047,0.01098901098901099,0.10569105691056911,0.006535947712418301,0.10661764705882353,0.00819672131147541,,0.02564102564102564,0.007936507936507936,,0.057692307692307696,0.11428571428571428,0.18518518518518517,0.10204081632653061,0.12,0.014705882352941176,0.6666666666666666,0.2028985507246377,0.75,0.84,0.6190476190476191,0.15942028985507245,0.5454545454545454,0.6,0.4166666666666667,0.09420289855072464,0.07971014492753623,0.5454545454545454,0.5454545454545454,0.8333333333333334,0.463768115942029,0.296875,0.30158730158730157,0.9473684210526315,0.5,1.0,,,,0.5,0.5,1.0,0.11428571428571428,0.75,0.05714285714285714,,0.5142857142857142,0.2777777777777778,0.7463768115942029,0.296875,0.49937717391304337,0.8448,0.4666028571428571,0.1118421052631579,0.16666666666666666,0.03684210526315789,0.21052631578947367,7.261904761904763,26.567999999999998,0.24143835616438356,5.0,12.0,,2.0,0.38461538461538464,0.38461538461538464,0.8,4.0,1.0,,,,,,,2.0,,5.0,,0.0625,1.0,1.0,0.013333333333333334,0.015625,,,,True,,,,,,,
201939,1610612744,Stephen Curry,Stephen Curry,201939,GSW,23221.0,387,67.0,854,833,317.0,318.0,70.0,1687,39.0,63.0,1.0,4.0,19.0,27.0,23.0,36.0,23.0,4.0,12.0,,2.0,,3.0,60.0,165.0,,2.0,22.0,63.0,73.0,122.0,64.0,177.0,75.0,413.0,935,2.0,6.0,,4.0,4.0,8.0,35.0,54.0,22.0,66.0,36.0,172.0,62.0,84.0,84.0,108.0,,160.0,60.0,13.0,34.0,28.0,62.0,10.0,18.0,4.0,2.0,152.0,2.0,3.0,29.0,21.0,,50.0,5.0,55.0,1.0,13.0,11.0,2.0,19.0,9.0,11.0,3.0,10.0,3.0,30.0,9.0,9.0,21.0,,1.0,54.0,,1.0,80.0,10.0,28.0,6.0,1.0,,,1.0,1.0,,172.0,317.0,3.0,0.4246575342465753,0.4246575342465753,0.4375,0.3615819209039548,,0.3333333333333333,0.37209302325581395,0.5983606557377049,0.3333333333333333,0.6481481481481481,0.5652173913043478,0.2,0.5666666666666667,0.621580547112462,0.3181818181818182,0.6333333333333333,0.5919732441471572,0.10655737704918032,0.14285714285714285,0.1111111111111111,38.61920172599785,0.6333333333333333,,0.0958904109589041,0.02097902097902098,0.17058823529411765,0.00851063829787234,0.12853470437017994,0.013227513227513227,0.013157894736842105,0.05,0.005714285714285714,0.016666666666666666,0.05970149253731343,0.061855670103092786,0.2,0.1773049645390071,0.13793103448275862,0.007462686567164179,1.0,0.21070234113712374,0.6190476190476191,0.7222222222222222,0.4358974358974359,0.12040133779264214,0.6388888888888888,0.71875,0.4782608695652174,0.07692307692307693,0.04013377926421405,0.3333333333333333,0.3333333333333333,0.75,0.5518394648829431,0.36363636363636365,0.36809815950920244,0.4166666666666667,0.4,0.25,0.2,,,0.2,,,0.225,0.7037037037037037,0.025,,0.525,0.3492063492063492,0.802675585284281,0.375,0.513281615120275,0.49729999999999996,0.4975699999999999,0.10835913312693499,0.2,0.01937046004842615,0.41646489104116224,6.6245901639344265,28.2090395480226,0.3711943793911007,11.0,28.0,,5.0,0.4782608695652174,0.4782608695652174,0.2727272727272727,3.0,2.0,4.0,,,,,,,1.0,7.0,,0.03825136612021858,2.0,1.0,0.011299435028248588,0.012121212121212121,5.0,1.0,,True,,,,,,,
1629308,1610612744,Juan Toscano-Anderson,Juan Toscano-Anderson,1629308,GSW,20215.0,337,67.0,723,717,180.0,229.0,53.0,1440,17.0,22.0,2.0,4.0,7.0,10.0,3.0,5.0,1.0,4.0,12.0,1.0,1.0,1.0,4.0,4.0,20.0,,3.0,1.0,4.0,21.0,28.0,8.0,32.0,7.0,73.0,746,2.0,4.0,1.0,4.0,,7.0,8.0,11.0,2.0,8.0,4.0,26.0,36.0,6.0,21.0,3.0,2.0,19.0,4.0,6.0,34.0,26.0,60.0,19.0,7.0,5.0,1.0,146.0,4.0,3.0,26.0,36.0,8.0,70.0,7.0,77.0,,17.0,10.0,7.0,8.0,6.0,9.0,1.0,2.0,2.0,17.0,4.0,15.0,26.0,,3.0,13.0,3.0,2.0,10.0,,2.0,3.0,10.0,7.0,3.0,10.0,5.0,1.0,26.0,179.0,2.0,0.8571428571428571,0.9,0.875,0.25,0.25,0.25,0.25806451612903225,0.75,0.5,0.7272727272727273,0.55,0.4375,0.5789473684210527,0.5615384615384615,0.4375,0.5909090909090909,0.5333333333333333,0.21428571428571427,0.22727272727272727,0.2,10.580645161290322,0.47058823529411764,0.42105263157894735,0.20224719101123595,0.02631578947368421,0.15757575757575756,0.019138755980861243,0.18075801749271136,0.021671826625386997,0.057692307692307696,,0.024844720496894408,,0.15873015873015872,0.21951219512195122,0.24242424242424243,0.16793893129770993,0.11764705882352941,,0.5,0.36666666666666664,0.7727272727272727,1.0,0.8235294117647058,0.08333333333333333,0.6,0.75,1.0,0.016666666666666666,0.2,0.3333333333333333,0.3333333333333333,0.75,0.3333333333333333,0.2,0.2,1.0,0.5,0.5,0.125,1.0,,0.375,,,0.5263157894736842,0.7,0.21052631578947367,0.25,0.21052631578947367,0.25,0.9,0.21052631578947367,0.5700101694915253,0.5391625,0.5748416666666666,0.03225806451612903,0.06666666666666667,0.0958904109589041,0.3561643835616438,3.057142857142857,25.765625,0.24896265560165975,1.0,28.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,,,,,,0.5,1.0,,,,,,1.0,,,1.0,,,True,,,,,,,
1629672,1610612744,Eric Paschall,Eric Paschall,1629672,GSW,10322.0,172,50.0,375,372,110.0,145.0,28.0,747,18.0,26.0,6.0,8.0,6.0,7.0,6.0,16.0,24.0,2.0,6.0,1.0,1.0,2.0,3.0,8.0,16.0,,,2.0,3.0,42.0,66.0,10.0,22.0,20.0,134.0,412,6.0,8.0,1.0,1.0,1.0,16.0,12.0,17.0,4.0,6.0,6.0,42.0,44.0,40.0,27.0,3.0,10.0,16.0,8.0,7.0,4.0,13.0,17.0,9.0,4.0,,1.0,47.0,4.0,6.0,8.0,12.0,2.0,22.0,10.0,32.0,1.0,3.0,3.0,,3.0,,1.0,,3.0,,4.0,1.0,10.0,20.0,,1.0,23.0,1.0,1.0,24.0,8.0,14.0,2.0,1.0,1.0,,1.0,,,42.0,109.0,1.0,0.5238095238095238,0.5945945945945946,0.9,0.45454545454545453,1.0,0.6666666666666666,0.45454545454545453,0.6363636363636364,0.75,0.7058823529411765,0.6477272727272727,0.8333333333333334,0.782608695652174,0.6979166666666666,0.8888888888888888,0.8076923076923077,0.25,0.10606060606060606,0.15384615384615385,0.1875,24.570024570024568,0.75,0.14285714285714285,0.11428571428571428,0.08,0.10526315789473684,0.047058823529411764,0.11049723756906077,0.0625,0.037037037037037035,0.06666666666666667,,0.2222222222222222,0.16666666666666666,0.10869565217391304,0.043478260869565216,0.12698412698412698,,0.03571428571428571,,0.29545454545454547,0.6923076923076923,0.8181818181818182,0.5555555555555556,0.18181818181818182,0.375,0.46153846153846156,0.5,0.2727272727272727,0.06818181818181818,0.3333333333333333,0.3333333333333333,1.0,0.18181818181818182,0.5,0.5,0.875,0.8888888888888888,0.75,0.1111111111111111,1.0,1.0,,,,0.30434782608695654,0.8571428571428571,0.13043478260869565,0.6666666666666666,0.13043478260869565,0.6666666666666666,0.5454545454545454,0.5,0.5008647727272727,0.6962,0.4774108695652173,0.14893617021276595,0.19444444444444445,0.11940298507462686,0.31343283582089554,8.88939393939394,25.799999999999997,0.29333333333333333,18.0,3.0,2.0,2.0,0.75,0.75,0.5,,,,,,,,0.16666666666666666,,,,0.16666666666666666,,,,,,,,,True,,,,,,,
