EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChancePoints,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,OffThreePtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,FoulsDrawn,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,SecondChanceCorner3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFtPoints,PenaltyFG2M,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,OffTwoPtRebounds,FTOffRebounds,SelfOReb,BadPassOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,Charge Fouls,Loose Ball Fouls,Offensive Fouls,TwoPtShootingFoulsDrawn,BlockedLongMidRange,OffensiveGoaltends,NonShootingPenaltyNonTakeFouls,SecondChanceFg3Pct,PenaltyFg2Pct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,OffFTReboundPct,OffTwoPtReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,DefLongMidRangeReboundPct,SelfORebPct,AtRimPctAssisted,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,SecondChanceAtRimPctAssisted,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PtsUnassisted3s,Fg3aBlocked,LongMidRangeAssists,2pt And 1 Free Throw Trips,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked,LostBallOutOfBoundsTurnovers,DefensiveGoaltends,HeaveAttempts,3pt And 1 Free Throw Trips,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,LongMidRangePctBlocked,ThreePtShootingFoulsDrawnPct,Clear Path Fouls,Blocked3s,BlockedArc3,Defensive 3 Seconds Violations,BlockedCorner3,3SecondViolations,on
101141,1610612762,Ersan Ilyasova,Ersan Ilyasova,101141,UTA,4118.0,69,10.0,134,136,26,28.0,12.0,270,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,4.0,1.0,1.0,1.0,9.0,12.0,2.0,2.0,2.0,5.0,12.0,16.0,2.0,42.0,154,1.0,1.0,1.0,2.0,1.0,3.0,3.0,2.0,11.0,2.0,2.0,36.0,2.0,12.0,9.0,4.0,4.0,5.0,1.0,10.0,4.0,14.0,6.0,3.0,3.0,3.0,2.0,1.0,1.0,1.0,4.0,1.0,1.0,10.0,14.0,4.0,1.0,1.0,1.0,2.0,1.0,3.0,2.0,1.0,3.0,1.0,11.0,26,1.0,0.5,1.0,1.0,0.75,1.0,0.75,0.4,1.0,0.9523809523809523,0.5,1.125,0.9545454545454546,0.5,1.1,0.7619047619047619,17.687074829931973,0.75,0.3333333333333333,0.14705882352941177,0.17391304347826086,0.09090909090909091,0.15789473684210525,0.06666666666666667,0.10810810810810811,0.2,0.15384615384615385,0.15789473684210525,0.25,0.3333333333333333,0.047619047619047616,1.0,1.0,0.047619047619047616,0.14285714285714285,0.3333333333333333,0.3333333333333333,1.0,0.19047619047619047,0.75,0.75,1.0,0.5714285714285714,0.75,0.75,1.0,0.5,1.0,0.5,0.25,1.0,0.5,1.0,0.8095238095238095,0.75,0.5060452380952382,0.4502625,0.047619047619047616,0.2619047619047619,13.26,25.175,0.19402985074626866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1626220,1610612762,Royce O'Neale,Royce O'Neale,1626220,UTA,52816.0,880,43.0,1803,1816,441,418.0,213.0,3619,29.0,41.0,8.0,15.0,14.0,,2.0,20.0,40.0,8.0,4.0,8.0,18.0,61.0,2.0,14.0,35.0,57.0,38.0,101.0,13.0,197.0,2079,8.0,16.0,17.0,36.0,12.0,6.0,22.0,7.0,43.0,36.0,34.0,114.0,14.0,61.0,18.0,29.0,63.0,68.0,16.0,147.0,41.0,188.0,19.0,11.0,8.0,13.0,13.0,19.0,,3.0,32.0,8.0,4.0,35.0,70.0,30.0,,5.0,12.0,14.0,4.0,15.0,7.0,6.0,15.0,7.0,43.0,439,3.0,0.5142857142857142,0.6428571428571429,1.0,0.37623762376237624,0.2727272727272727,0.37623762376237624,0.6140350877192983,0.5,0.5822784810126582,0.5151515151515151,0.5294117647058824,0.5969696969696969,0.5294117647058824,0.5657894736842105,0.6392405063291139,9.60038986354776,0.40625,0.42105263157894735,0.13307240704500978,0.18155619596541786,0.0613107822410148,0.15268065268065267,0.046296296296296294,0.06976744186046512,0.12921348314606743,0.12556053811659193,0.1684981684981685,0.22972972972972974,0.4666666666666667,0.25949367088607594,0.7073170731707317,0.725,0.08860759493670886,0.012658227848101266,,,,0.25316455696202533,0.5,0.5,1.0,0.3860759493670886,0.29508196721311475,0.29508196721311475,1.0,0.45454545454545453,0.5333333333333333,0.24242424242424243,0.23529411764705882,0.5,0.4117647058823529,0.14285714285714285,0.8987341772151899,0.29508196721311475,0.5553667721518988,0.5561264705882352,0.18274111675126903,0.2182741116751269,3.514035087719298,25.16435643564357,0.24459234608985025,7.0,8.0,6.0,2.0,4.0,9.0,6.0,2.0,9.0,4.0,24.0,54.0,78.0,35.0,19.0,16.0,8.0,210.0,11.0,1.0,3.0,11.0,1.0,2.0,2.0,1.0,3.0,2.0,1.0,6.0,0.35294117647058826,0.75,0.07017543859649122,0.024390243902439025,0.21428571428571427,0.030303030303030304,0.028132992327365727,0.0136986301369863,0.03015075376884422,0.06521739130434782,0.03875968992248062,0.15454545454545454,0.0379746835443038,0.4827586206896552,0.42857142857142855,0.5454545454545454,0.6666666666666666,0.125,0.25,1.0,0.2727272727272727,0.4444444444444444,1.0,0.23529411764705882,0.875,0.5603733333333334,0.018633540372670808,0.05,,,,,,,,,,,,,,,,,,,,,,True
1627777,1610612762,Georges Niang,Georges Niang,1627777,UTA,52503.0,875,271.0,1817,1803,453,481.0,204.0,3620,14.0,28.0,5.0,9.0,46.0,,6.0,39.0,91.0,7.0,10.0,22.0,54.0,124.0,9.0,20.0,38.0,80.0,93.0,215.0,11.0,366.0,1884,6.0,12.0,25.0,38.0,19.0,19.0,42.0,3.0,76.0,50.0,26.0,276.0,8.0,124.0,54.0,17.0,48.0,58.0,4.0,110.0,25.0,135.0,15.0,8.0,7.0,21.0,15.0,16.0,6.0,4.0,37.0,2.0,7.0,42.0,93.0,13.0,,2.0,2.0,11.0,1.0,7.0,4.0,3.0,7.0,2.0,76.0,453,1.0,0.6578947368421053,0.7352941176470589,0.989247311827957,0.4325581395348837,0.4523809523809524,0.4325581395348837,0.475,0.5,0.6016949152542372,0.44594594594594594,0.5983606557377049,0.61,0.48717948717948717,0.6129032258064516,0.7288135593220338,16.503428011753183,0.5675675675675675,0.15384615384615385,0.10984848484848485,0.12631578947368421,0.03359683794466403,0.11674008810572688,0.030084235860409144,0.03571428571428571,0.11038961038961038,0.10358565737051793,0.11801242236024845,0.1724137931034483,0.2857142857142857,0.09491525423728814,0.5,0.56,0.15593220338983052,0.020338983050847456,,,,0.30847457627118646,0.42857142857142855,0.43820224719101125,1.0,0.42033898305084744,0.43548387096774194,0.4426229508196721,0.9814814814814815,0.24324324324324326,0.5555555555555556,0.1891891891891892,0.36065573770491804,0.45454545454545453,0.32786885245901637,0.45,0.823728813559322,0.43548387096774194,0.5293113559322034,0.5132213114754098,0.10382513661202186,0.20765027322404372,7.00625,24.64790697674419,0.24931205283434232,3.0,6.0,24.0,,7.0,18.0,7.0,5.0,8.0,4.0,29.0,13.0,42.0,11.0,2.0,23.0,5.0,97.0,8.0,,5.0,4.0,1.0,1.0,5.0,6.0,5.0,,,5.0,0.28,0.42105263157894735,0.05,0.10714285714285714,0.021739130434782608,,0.024615384615384615,0.035398230088495575,0.022222222222222223,,0.028169014084507043,0.12195121951219512,0.03225806451612903,0.5714285714285714,0.5217391304347826,0.5333333333333333,0.7083333333333334,,,,0.4864864864864865,0.3888888888888889,1.0,0.09836065573770492,0.5,0.5536119047619048,0.016722408026755852,0.05952380952380952,3.0,4.0,1.0,1.0,0.018604651162790697,0.02197802197802198,0.016129032258064516,,,,,,,,,,,,,,,True
1630235,1610612762,Trent Forrest,Trent Forrest,1630235,UTA,10300.0,172,-11.0,331,338,55,58.0,46.0,669,3.0,8.0,,3.0,14.0,1.0,1.0,3.0,14.0,2.0,,2.0,,6.0,,1.0,14.0,23.0,3.0,20.0,15.0,52.0,409,1.0,5.0,2.0,2.0,5.0,,3.0,3.0,11.0,8.0,20.0,9.0,,6.0,,6.0,7.0,14.0,,21.0,9.0,30.0,4.0,1.0,3.0,4.0,3.0,6.0,1.0,1.0,10.0,,1.0,6.0,15.0,10.0,,,,15.0,1.0,1.0,,1.0,1.0,,11.0,55,1.0,0.2857142857142857,0.2857142857142857,1.0,0.15,,0.15,0.6086956521739131,0.2,0.43023255813953487,0.14285714285714285,0.5,0.52,0.14285714285714285,0.6111111111111112,0.46511627906976744,15.706806282722514,0.4,,0.13861386138613863,0.1111111111111111,0.075,0.12804878048780488,0.050955414012738856,0.08928571428571429,0.08571428571428572,0.20930232558139536,0.14,,,0.18604651162790697,0.375,0.42857142857142855,0.32558139534883723,0.023255813953488372,1.0,1.0,1.0,0.32558139534883723,0.21428571428571427,0.21428571428571427,1.0,0.13953488372093023,,,,0.42857142857142855,,0.2857142857142857,0.25,,0.125,,0.6511627906976745,,0.5142244186046511,0.4834375,0.038461538461538464,0.21153846153846154,6.395652173913043,24.134999999999998,0.1661631419939577,,1.0,10.0,,,,,,4.0,1.0,8.0,18.0,26.0,13.0,5.0,3.0,5.0,70.0,2.0,1.0,,3.0,,,2.0,1.0,7.0,,,,,0.8,0.043478260869565216,0.125,,0.3333333333333333,0.025974025974025976,0.034482758620689655,0.024390243902439025,,0.041666666666666664,0.08695652173913043,,,0.7142857142857143,0.7142857142857143,0.3,,,,,,,0.125,,0.462925,0.14285714285714285,0.2413793103448276,,,,1.0,,,,1.0,1.0,,,,,,,,,,,,,True
203903,1610612762,Jordan Clarkson,Jordan Clarkson,203903,UTA,109055.0,1818,301.0,3750,3742,891,914.0,436.0,7492,82.0,134.0,9.0,15.0,327.0,4.0,15.0,31.0,108.0,15.0,5.0,27.0,177.0,491.0,41.0,114.0,249.0,476.0,208.0,599.0,129.0,1251.0,4122,20.0,41.0,45.0,97.0,114.0,46.0,141.0,40.0,292.0,82.0,416.0,393.0,18.0,490.0,177.0,21.0,93.0,131.0,3.0,227.0,47.0,274.0,61.0,37.0,24.0,67.0,29.0,48.0,38.0,11.0,115.0,8.0,32.0,37.0,110.0,126.0,1.0,5.0,3.0,144.0,6.0,10.0,5.0,4.0,10.0,7.0,292.0,889,5.0,0.1646586345381526,0.17083333333333334,0.6298076923076923,0.34724540901502504,0.3262411347517731,0.34782608695652173,0.523109243697479,0.4878048780487805,0.521860465116279,0.4941860465116279,0.49411764705882355,0.5515097690941385,0.5222222222222223,0.5330882352941176,0.5572093023255814,29.210836277974085,0.5826086956521739,0.04225352112676056,0.12062615101289134,0.12653061224489795,0.02108433734939759,0.12300933552992861,0.026750142287990893,0.016689847009735744,0.09482758620689655,0.11836734693877551,0.12151067323481117,0.15079365079365079,0.7,0.12465116279069767,0.6119402985074627,0.6833333333333333,0.3041860465116279,0.013953488372093023,0.26666666666666666,0.2857142857142857,0.25,0.10046511627906977,0.28703703703703703,0.29245283018867924,0.967741935483871,0.4567441860465116,0.3604887983706721,0.3619631901840491,0.5706214689265536,0.1744186046511628,0.6,0.1744186046511628,0.10588235294117647,0.18518518518518517,0.4470588235294118,0.35964912280701755,0.6818604651162791,0.36122448979591837,0.4987584264432028,0.47573208661417327,0.07753796962430055,0.23341326938449242,6.777100840336136,25.493823038397327,0.2376,19.0,30.0,163.0,5.0,10.0,30.0,15.0,12.0,57.0,35.0,86.0,82.0,168.0,54.0,28.0,60.0,20.0,418.0,26.0,,16.0,12.0,6.0,3.0,7.0,10.0,39.0,1.0,,7.0,0.3333333333333333,0.5,0.07352941176470588,0.1044776119402985,0.06116207951070336,,0.03416557161629435,0.03225806451612903,0.036855036855036855,0.02666666666666667,0.032490974729241874,0.16129032258064516,0.02877697841726619,0.17073170731707318,0.4984709480122324,0.5309446254071661,0.15950920245398773,,0.3333333333333333,0.8,0.3488372093023256,0.3333333333333333,0.7,0.11764705882352941,0.6333333333333333,0.5286973214285714,0.054464285714285715,0.07722772277227723,231.0,4.0,6.0,10.0,0.00667779632721202,0.018518518518518517,0.004073319755600814,4.0,,1.0,6.0,11.0,22.0,0.06666666666666667,0.03577235772357724,,,,,,,True
204060,1610612762,Joe Ingles,Joe Ingles,204060,UTA,63118.0,1052,162.0,2175,2176,543,562.0,245.0,4351,36.0,53.0,2.0,2.0,34.0,1.0,3.0,21.0,51.0,7.0,3.0,10.0,68.0,161.0,16.0,37.0,54.0,90.0,89.0,212.0,49.0,424.0,2380,3.0,4.0,21.0,32.0,14.0,19.0,47.0,29.0,96.0,32.0,76.0,174.0,2.0,161.0,68.0,10.0,61.0,71.0,2.0,134.0,16.0,150.0,29.0,15.0,14.0,44.0,36.0,28.0,8.0,4.0,72.0,4.0,18.0,11.0,75.0,71.0,1.0,2.0,5.0,58.0,11.0,7.0,4.0,2.0,8.0,5.0,95.0,541,10.0,0.2962962962962963,0.3018867924528302,0.651685393258427,0.419811320754717,0.40425531914893614,0.419811320754717,0.6,0.75,0.6208609271523179,0.6,0.5491803278688525,0.6463414634146342,0.6153846153846154,0.6153846153846154,0.7019867549668874,16.3265306122449,0.6111111111111112,0.05128205128205128,0.11181102362204724,0.14219114219114218,0.016638935108153077,0.12406015037593984,0.014734774066797643,0.016317016317016316,0.11794871794871795,0.08833922261484099,0.13445378151260504,0.18055555555555555,0.625,0.17549668874172186,0.6792452830188679,0.7346938775510204,0.11258278145695365,0.009933774834437087,0.3333333333333333,0.3333333333333333,,0.16887417218543047,0.4117647058823529,0.42,0.9523809523809523,0.5331125827814569,0.422360248447205,0.425,0.5588235294117647,0.08,1.0,0.28,0.16393442622950818,0.3,0.6065573770491803,0.43243243243243246,0.8774834437086093,0.422360248447205,0.5317654485049833,0.5208491666666667,0.07547169811320754,0.22641509433962265,4.962222222222222,25.378301886792457,0.2496551724137931,4.0,8.0,17.0,1.0,7.0,14.0,8.0,2.0,5.0,7.0,98.0,83.0,181.0,49.0,34.0,71.0,26.0,445.0,5.0,1.0,1.0,6.0,2.0,4.0,5.0,8.0,20.0,1.0,,8.0,0.38095238095238093,0.35714285714285715,0.07777777777777778,0.07547169811320754,0.08823529411764706,0.025,0.011990407673860911,0.01910828025477707,0.008620689655172414,,0.01744186046511628,0.1464968152866242,0.006756756756756757,0.2777777777777778,0.5,0.5483870967741935,0.35294117647058826,,0.14285714285714285,1.0,0.56,0.5,0.7142857142857143,0.13114754098360656,0.5,0.49872187500000004,0.06624605678233439,0.19047619047619047,93.0,2.0,1.0,5.0,0.009433962264150943,0.0196078431372549,0.006211180124223602,4.0,,,1.0,,1.0,,0.0047169811320754715,1.0,1.0,1.0,,,,True
1628378,1610612762,Donovan Mitchell,Donovan Mitchell,1628378,UTA,36494.0,608,-8.0,1263,1257,315,300.0,160.0,2520,39.0,73.0,6.0,11.0,102.0,23.0,44.0,3.0,14.0,3.0,,4.0,46.0,116.0,7.0,28.0,98.0,219.0,49.0,130.0,96.0,439.0,1484,9.0,20.0,15.0,42.0,57.0,7.0,32.0,44.0,117.0,28.0,168.0,78.0,10.0,114.0,46.0,7.0,25.0,27.0,3.0,55.0,19.0,74.0,19.0,16.0,3.0,45.0,26.0,14.0,19.0,2.0,59.0,4.0,17.0,17.0,41.0,86.0,,,3.0,113.0,12.0,4.0,1.0,3.0,5.0,2.0,117.0,315,11.0,0.14285714285714285,0.15053763440860216,0.5306122448979592,0.3769230769230769,0.21875,0.3828125,0.4474885844748858,0.45,0.49140401146131807,0.5142857142857142,0.4101123595505618,0.5515075376884422,0.5675675675675675,0.527027027027027,0.37249283667621774,31.560773480662984,0.7627118644067796,0.0967741935483871,0.07458563535911603,0.11574074074074074,0.0219435736677116,0.08996539792387544,0.03064516129032258,0.017094017094017096,0.05426356589147287,0.0641025641025641,0.11864406779661017,0.10256410256410256,0.4,0.20916905444126074,0.5342465753424658,0.5735294117647058,0.2922636103151863,0.12607449856733524,0.5227272727272727,0.5227272727272727,0.13043478260869565,0.04011461318051576,0.21428571428571427,0.21428571428571427,0.6666666666666666,0.332378223495702,0.39655172413793105,0.39655172413793105,0.5217391304347826,0.3142857142857143,0.5454545454545454,0.08571428571428572,0.0449438202247191,,0.3146067415730337,0.25,0.5816618911174785,0.40350877192982454,0.4851773775216138,0.47759482758620697,0.09567198177676538,0.26651480637813213,8.077625570776254,26.306923076923077,0.2494061757719715,11.0,22.0,36.0,1.0,5.0,12.0,6.0,6.0,26.0,17.0,56.0,51.0,107.0,34.0,17.0,41.0,15.0,265.0,12.0,,12.0,8.0,,2.0,3.0,,44.0,,,4.0,0.4,0.45614035087719296,0.0776255707762557,0.0684931506849315,0.11764705882352941,,0.03986710963455149,0.019230769230769232,0.06369426751592357,,0.03529411764705882,0.12987012987012986,0.06629834254143646,0.20512820512820512,0.35294117647058826,0.4,0.08333333333333333,0.16666666666666666,0.3333333333333333,,0.34285714285714286,0.4166666666666667,1.0,0.24719101123595505,0.5,0.5851428571428572,0.12435233160621761,0.1746031746031746,69.0,,,11.0,,,,2.0,,2.0,,,4.0,,0.029850746268656716,1.0,1.0,1.0,,,,True
202711,1610612762,Bojan Bogdanovic,Bojan Bogdanovic,202711,UTA,53128.0,885,26.0,1822,1825,371,406.0,210.0,3647,52.0,90.0,8.0,12.0,91.0,1.0,12.0,33.0,81.0,8.0,4.0,15.0,42.0,107.0,9.0,22.0,94.0,193.0,75.0,188.0,103.0,516.0,2104,13.0,23.0,24.0,54.0,29.0,13.0,37.0,44.0,109.0,72.0,116.0,210.0,8.0,107.0,42.0,11.0,36.0,46.0,6.0,88.0,16.0,104.0,22.0,16.0,6.0,30.0,14.0,22.0,16.0,3.0,52.0,5.0,10.0,15.0,49.0,84.0,1.0,1.0,1.0,120.0,12.0,1.0,,1.0,1.0,1.0,107.0,369,11.0,0.3829787234042553,0.4,0.9333333333333333,0.39893617021276595,0.35135135135135137,0.39893617021276595,0.48704663212435234,0.5652173913043478,0.541994750656168,0.5638297872340425,0.49242424242424243,0.5910138248847926,0.574468085106383,0.6123595505617978,0.49343832020997375,23.557925351429958,0.5769230769230769,0.15,0.08487084870848709,0.10682492581602374,0.024498886414253896,0.09328782707622298,0.018604651162790697,0.024922118380062305,0.055865921787709494,0.07755102040816327,0.10989010989010989,0.09375,1.0,0.23622047244094488,0.5777777777777777,0.7027027027027027,0.2388451443569554,0.031496062992125984,0.08333333333333333,0.09090909090909091,,0.2125984251968504,0.4074074074074074,0.4177215189873418,1.0,0.28083989501312334,0.3925233644859813,0.3925233644859813,0.8809523809523809,0.2553191489361702,0.6666666666666666,0.1702127659574468,0.22727272727272727,0.26666666666666666,0.3333333333333333,0.4090909090909091,0.7296587926509186,0.3925233644859813,0.5228778215223097,0.5171454545454546,0.10465116279069768,0.21124031007751937,6.098963730569948,24.80744680851064,0.203622392974753,7.0,17.0,41.0,3.0,6.0,16.0,9.0,1.0,13.0,28.0,21.0,28.0,49.0,16.0,12.0,14.0,5.0,126.0,5.0,,6.0,6.0,2.0,,1.0,2.0,48.0,,,4.0,0.375,0.4482758620689655,0.14507772020725387,0.17777777777777778,0.12087912087912088,,0.012165450121654502,0.018867924528301886,0.009389671361502348,,0.0234375,0.1440677966101695,0.03296703296703297,0.5192307692307693,0.45054945054945056,0.5125,0.21951219512195122,0.25,0.375,1.0,0.3404255319148936,0.375,1.0,0.25757575757575757,0.4117647058823529,0.5288055555555555,0.11848341232227488,0.20600858369098712,15.0,2.0,2.0,8.0,0.010638297872340425,0.024691358024691357,,8.0,,,1.0,4.0,2.0,0.08333333333333333,0.010582010582010581,,,,1.0,,,True
1629671,1610612762,Miye Oni,Miye Oni,1629671,UTA,18453.0,308,154.0,630,626,160,175.0,76.0,1256,2.0,4.0,1.0,2.0,,,,9.0,27.0,2.0,3.0,9.0,3.0,10.0,1.0,1.0,2.0,4.0,12.0,37.0,4.0,44.0,601,1.0,2.0,3.0,9.0,1.0,4.0,10.0,,14.0,2.0,2.0,36.0,2.0,10.0,3.0,15.0,16.0,11.0,1.0,28.0,18.0,46.0,5.0,2.0,3.0,6.0,5.0,4.0,1.0,,10.0,3.0,2.0,12.0,40.0,3.0,,,1.0,4.0,,3.0,2.0,1.0,5.0,1.0,14.0,160,,0.5,1.0,1.0,0.32432432432432434,0.4,0.32432432432432434,0.5,0.5,0.4878048780487805,0.5,0.6363636363636364,0.5116279069767442,0.6428571428571429,0.6363636363636364,0.9024390243902439,7.433380084151473,0.6,0.1,0.062146892655367235,0.10457516339869281,0.08522727272727272,0.08181818181818182,0.06428571428571428,0.09448818897637795,0.019230769230769232,0.037037037037037035,0.11940298507462686,,0.2,0.0975609756097561,0.5,0.5,,,,,,0.6585365853658537,0.3333333333333333,0.3333333333333333,1.0,0.24390243902439024,0.3,0.3,1.0,0.4,0.5,0.4,0.8181818181818182,0.3333333333333333,0.09090909090909091,1.0,1.0,0.3,0.5753463414634148,0.5692181818181818,0.20454545454545456,0.3181818181818182,1.6,23.84324324324324,0.25396825396825395,1.0,1.0,,,1.0,1.0,1.0,4.0,1.0,,2.0,10.0,12.0,5.0,5.0,,2.0,34.0,3.0,,2.0,2.0,1.0,,4.0,1.0,2.0,,,3.0,0.3333333333333333,1.0,,,,,0.028846153846153848,0.05405405405405406,0.017543859649122806,,0.061224489795918366,0.1590909090909091,0.07407407407407407,0.5,,,,,,,0.2,1.0,1.0,0.09090909090909091,1.0,0.658175,0.046511627906976744,0.3333333333333333,,,,,,,,,,,,,,,,,2.0,2.0,,,,True
203497,1610612762,Rudy Gobert,Rudy Gobert,203497,UTA,57575.0,960,267.0,1989,1983,523,529.0,218.0,3972,171.0,226.0,43.0,63.0,31.0,,4.0,,1.0,1.0,,,,3.0,,2.0,175.0,261.0,,4.0,105.0,455.0,2071,43.0,66.0,1.0,110.0,60.0,,2.0,34.0,116.0,270.0,80.0,,76.0,,,38.0,137.0,161.0,19.0,317.0,100.0,417.0,15.0,12.0,3.0,25.0,7.0,24.0,18.0,4.0,49.0,6.0,13.0,37.0,69.0,152.0,,15.0,3.0,174.0,7.0,76.0,40.0,33.0,82.0,53.0,116.0,521,7.0,0.7714285714285715,0.9854014598540146,,,,,0.6704980842911877,0.6515151515151515,0.660377358490566,0.6417910447761194,0.6612903225806451,0.6632653061224489,0.6626506024096386,0.6304347826086957,0.01509433962264151,17.515638963360143,0.5102040816326531,0.5428571428571428,0.2683333333333333,0.3325242718446602,0.07129455909943715,0.29446640316205536,0.11025358324145534,0.05333333333333334,0.22033898305084745,0.2962962962962963,0.33994334277620397,0.288135593220339,0.6463414634146342,0.8528301886792453,0.7566371681415929,0.7916666666666666,0.1169811320754717,0.01509433962264151,,,,0.0037735849056603774,,,,0.011320754716981131,,,,0.9402985074626866,0.6825396825396826,0.014925373134328358,,,0.03225806451612903,,0.8679245283018868,,0.5799788167938931,0.5997833333333333,0.24175824175824176,0.2549450549450549,2.4080459770114944,55.825,0.2629462041226747,41.0,54.0,4.0,,,,,24.0,41.0,17.0,14.0,23.0,37.0,15.0,8.0,10.0,3.0,97.0,62.0,,13.0,4.0,1.0,,17.0,10.0,89.0,3.0,,3.0,,0.6833333333333333,0.06513409961685823,0.04424778761061947,0.22580645161290322,,0.1657754010695187,0.2348993288590604,0.13,0.04,0.11392405063291139,0.27450980392156865,0.19402985074626866,0.7719298245614035,0.12903225806451613,0.16666666666666666,0.75,0.11627906976744186,,,,,,0.8709677419354839,0.7592592592592593,0.700915625,0.2648809523809524,0.2680722891566265,,,1.0,18.0,,,,1.0,3.0,3.0,,,,,,,6.0,5.0,5.0,1.0,4.0,True
