EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Turnovers,ShootingFouls,Fouls,Charge Fouls,FoulsDrawn,Charge Fouls Drawn,Offensive Fouls Drawn,FTA,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyAtRimFGM,PenaltyAtRimFGA,PenaltyCorner3FGM,PtsAssisted2s,Fg3aBlocked,OffTwoPtRebounds,FTDefRebounds,SelfOReb,Travels,PenaltyTurnovers,Loose Ball Fouls,Offensive Fouls,Loose Ball Fouls Drawn,2pt And 1 Free Throw Trips,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,FG3APctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,DefFTReboundPct,OffTwoPtReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,SelfORebPct,AtRimPctAssisted,ShortMidRangePctAssisted,LongMidRangePctAssisted,Corner3PctAssisted,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Accuracy,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceArc3FGM,SecondChanceFG3M,ThreePtShootingFoulsDrawn,SecondChanceFg3Pct,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,ThreePtShootingFoulsDrawnPct,3pt And 1 Free Throw Trips,Blocked3s,BlockedCorner3,FTOffRebounds,SecondChanceTurnovers,OffFTReboundPct,BlockedLongMidRange,OffensiveGoaltends,3SecondViolations,Corner3PctBlocked,DefensiveGoaltends,on,Clear Path Fouls,BlockedArc3
101108,1610612756,Chris Paul,Chris Paul,101108,PHX,20782.0,346,38,682,681,59,58,61,1363,6.0,8.0,1.0,1.0,12.0,31.0,21.0,41.0,1.0,5.0,1.0,14.0,36.0,2.0,2.0,3.0,39.0,80.0,15.0,41.0,21.0,144.0,758,2.0,3.0,2.0,4.0,8.0,3.0,8.0,2.0,4.0,12.0,24.0,78.0,12.0,33.0,2.0,1.0,35.0,14.0,1.0,59.0,36.0,95.0,28.0,8.0,35.0,19.0,5.0,226.0,2.0,23.0,19.0,42.0,2,44,11.0,8.0,3.0,19,1.0,15.0,5.0,1.0,4.0,1.0,24,12.0,22.0,2.0,22.0,1.0,2.0,21.0,3.0,3.0,6.0,4.0,1.0,3.0,4.0,4.0,1.0,24.0,59,6.0,0.26666666666666666,0.36585365853658536,0.5,0.375,0.4875,0.6666666666666666,0.375,0.5082644628099173,0.4,0.5,0.5423076923076923,0.5714285714285714,0.6666666666666666,0.33884297520661155,0.0125,0.125,20.47872340425532,0.7916666666666666,0.10734463276836158,0.13609467455621302,0.015503875968992248,0.12138728323699421,0.006600660066006601,0.021052631578947368,0.10714285714285714,0.11688311688311688,0.09090909090909091,0.14285714285714285,0.10344827586206896,1.0,0.06611570247933884,0.75,0.8571428571428571,0.256198347107438,0.3870967741935484,0.3870967741935484,0.33884297520661155,0.5121951219512195,0.5121951219512195,0.04132231404958678,0.2,0.2,0.2975206611570248,0.3888888888888889,0.3888888888888889,0.2857142857142857,0.2,1.0,0.4,0.08333333333333333,0.25,0.6666666666666666,0.4049586776859504,0.4,0.46482166666666663,0.50478,0.43260000000000004,0.024193548387096774,0.03614457831325301,0.05555555555555555,0.16666666666666666,13.070000000000002,26.378048780487806,0.08651026392961877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
1626163,1610612756,Frank Kaminsky,Frank Kaminsky,1626163,PHX,42893.1,715,56,1440,1441,321,331,152,2881,55.0,89.0,11.0,18.0,30.0,65.0,5.0,18.0,8.0,16.0,2.0,23.0,69.0,3.0,5.0,12.0,90.0,172.0,31.0,85.0,37.0,310.0,1621,13.0,22.0,3.0,3.0,29.0,20.0,34.0,7.0,14.0,8.0,69.0,42.0,93.0,,16.0,,69.0,23.0,20.0,49.0,30.0,79.0,16.0,14.0,27.0,14.0,8.0,188.0,13.0,65.0,84.0,152.0,36,188,14.0,7.0,7.0,12,5.0,8.0,10.0,2.0,4.0,,22,43.0,70.0,,48.0,1.0,6.0,60.0,,31.0,2.0,17.0,10.0,7.0,17.0,6.0,,69.0,321,2.0,1.0,0.36470588235294116,0.5,0.36470588235294116,0.5232558139534884,0.5909090909090909,0.5882352941176471,0.5311284046692607,0.52,0.6354166666666666,0.545774647887324,0.5576923076923077,0.6509433962264151,0.33073929961089493,0.11627906976744186,0.1348314606741573,19.077306733167084,0.5454545454545454,0.22163588390501318,0.21172638436482086,0.04406779661016949,0.21720116618075802,0.053973013493253376,0.027906976744186046,0.1834862385321101,0.27624309392265195,0.15730337078651685,0.1975806451612903,0.2711864406779661,0.35294117647058826,0.3463035019455253,0.6179775280898876,0.7142857142857143,0.2529182879377432,0.46153846153846156,0.5172413793103449,0.07003891050583658,0.2777777777777778,0.29411764705882354,0.0622568093385214,0.5,0.5,0.26848249027237353,0.3333333333333333,0.3382352941176471,1.0,0.72,0.6111111111111112,0.12,0.041666666666666664,0.25,0.4166666666666667,0.6770428015564203,0.3333333333333333,0.5127501945525292,0.6540705882352941,0.5368750000000001,0.1099290780141844,0.15736040609137056,0.0935483870967742,0.22258064516129034,5.536046511627907,25.592941176470585,0.22291666666666668,18.0,24.0,2.0,138.0,1.0,23.0,3.0,3.0,2.0,5.0,3.0,1.0,3.0,6.0,5.0,0.7666666666666667,0.8414634146341463,0.011764705882352941,0.1076923076923077,0.05555555555555555,0.014492753623188406,0.08823529411764706,0.06182795698924731,0.13821138211382114,0.025806451612903226,0.02127659574468085,0.0875,0.026785714285714284,0.7636363636363637,0.7333333333333333,1.0,1.0,0.2727272727272727,0.5,0.75,1.0,,,,,,,,,,,,,,,,,,,,,,,,True,,
1626164,1610612756,Devin Booker,Devin Booker,1626164,PHX,24796.0,413,68,839,836,214,222,81,1675,34.0,53.0,3.0,3.0,46.0,83.0,19.0,45.0,3.0,7.0,3.0,17.0,54.0,6.0,8.0,20.0,99.0,181.0,20.0,61.0,51.0,309.0,947,8.0,12.0,8.0,2.0,30.0,18.0,40.0,10.0,23.0,23.0,89.0,116.0,42.0,18.0,2.0,,54.0,17.0,8.0,30.0,23.0,53.0,14.0,9.0,17.0,10.0,3.0,129.0,2.0,21.0,29.0,52.0,5,57,4.0,3.0,1.0,23,4.0,18.0,19.0,4.0,5.0,2.0,42,15.0,28.0,,60.0,,,56.0,4.0,22.0,6.0,3.0,1.0,2.0,3.0,1.0,,89.0,214,6.0,0.7,0.32786885245901637,0.43478260869565216,0.32786885245901637,0.5469613259668509,0.6666666666666666,0.45,0.5330578512396694,0.7,0.5238095238095238,0.5776515151515151,0.7142857142857143,0.5945945945945946,0.25206611570247933,0.04419889502762431,0.07547169811320754,33.04535637149028,0.5476190476190477,0.12236286919831224,0.11351351351351352,0.012738853503184714,0.11848341232227488,0.01358695652173913,0.018018018018018018,0.1388888888888889,0.12380952380952381,0.1,0.10810810810810811,0.13513513513513514,0.3333333333333333,0.2190082644628099,0.6415094339622641,0.6938775510204082,0.34297520661157027,0.5542168674698795,0.5822784810126582,0.1859504132231405,0.4222222222222222,0.4222222222222222,0.028925619834710745,0.42857142857142855,0.42857142857142855,0.2231404958677686,0.3148148148148148,0.3148148148148148,0.7058823529411765,0.15,1.0,0.3,0.047619047619047616,0.31746031746031744,0.4,0.47107438016528924,0.3148148148148148,0.4868896265560165,0.48924285714285715,0.48878650793650785,0.08914728682170543,0.11224489795918367,0.0970873786407767,0.28802588996763756,9.454143646408836,26.25409836065574,0.2550655542312277,7.0,13.0,2.0,82.0,,3.0,2.0,3.0,4.0,12.0,1.0,5.0,,7.0,2.0,0.41414141414141414,0.41836734693877553,,0.04819277108433735,,,0.11764705882352941,0.014218009478672985,,0.03260869565217391,,,0.02631578947368421,0.4411764705882353,0.391304347826087,0.42105263157894735,0.6666666666666666,0.3333333333333333,0.20634920634920634,0.5384615384615384,0.6666666666666666,2.0,2.0,2.0,4.0,1.0,0.5,0.1,1.0,0.5,0.3333333333333333,1.0,0.016129032258064516,,,,,,,,,,,,True,,
1626166,1610612756,Cameron Payne,Cameron Payne,1626166,PHX,15491.0,258,60,527,531,172,200,55,1058,14.0,23.0,1.0,2.0,8.0,22.0,3.0,6.0,1.0,6.0,3.0,19.0,35.0,2.0,5.0,9.0,25.0,51.0,20.0,41.0,19.0,129.0,585,2.0,3.0,2.0,,7.0,7.0,8.0,6.0,12.0,14.0,46.0,36.0,39.0,21.0,2.0,1.0,34.0,19.0,2.0,30.0,25.0,55.0,17.0,8.0,20.0,8.0,2.0,135.0,,20.0,13.0,34.0,2,36,12.0,4.0,8.0,8,,6.0,1.0,,2.0,,9,11.0,22.0,,23.0,3.0,7.0,21.0,,6.0,3.0,6.0,2.0,4.0,6.0,3.0,,46.0,172,3.0,0.65,0.4878048780487805,0.5,0.5,0.49019607843137253,0.6666666666666666,0.875,0.5978260869565217,0.7,0.8,0.6386138613861386,0.7,0.8518518518518519,0.44565217391304346,0.0392156862745098,0.043478260869565216,18.771331058020476,0.8888888888888888,0.09848484848484848,0.18181818181818182,,0.13636363636363635,0.008064516129032258,,0.030303030303030304,0.1044776119402985,0.15625,0.18888888888888888,0.15,0.5,0.25,0.6086956521739131,0.6363636363636364,0.2391304347826087,0.36363636363636365,0.38095238095238093,0.06521739130434782,0.5,0.5,0.06521739130434782,0.16666666666666666,0.16666666666666666,0.3804347826086957,0.5428571428571428,0.5428571428571428,0.631578947368421,0.4,0.5,0.4,0.15,0.45,0.5555555555555556,0.6956521739130435,0.5588235294117647,0.4975192307692307,0.61531,0.5090394736842105,0.08163265306122448,0.10714285714285714,0.05426356589147287,0.35658914728682173,6.282352941176472,26.546341463414635,0.32637571157495254,4.0,4.0,1.0,14.0,,2.0,1.0,,,4.0,1.0,1.0,,1.0,5.0,0.28,0.2916666666666667,,0.045454545454545456,,,0.07142857142857142,0.015873015873015872,0.05128205128205128,,,,,0.42857142857142855,0.125,,1.0,,0.2,1.0,0.3333333333333333,,,1.0,1.0,2.0,0.5,,,,0.5,1.0,0.047619047619047616,1.0,,,,,,,,,,,True,,
1627846,1610612756,Abdel Nader,Abdel Nader,1627846,PHX,7903.1,132,14,275,272,73,64,31,547,13.0,23.0,4.0,6.0,2.0,9.0,,2.0,4.0,6.0,1.0,4.0,11.0,2.0,2.0,4.0,15.0,34.0,8.0,17.0,9.0,63.0,281,4.0,6.0,2.0,,11.0,3.0,8.0,2.0,5.0,,12.0,8.0,24.0,,6.0,,11.0,4.0,3.0,5.0,1.0,6.0,,1.0,4.0,,1.0,13.0,1.0,13.0,8.0,23.0,5,28,3.0,3.0,,5,,3.0,5.0,2.0,2.0,,10,2.0,10.0,2.0,14.0,,2.0,13.0,,5.0,,2.0,,2.0,2.0,2.0,,12.0,73,,1.0,0.47058823529411764,0.4,0.47058823529411764,0.4411764705882353,0.6666666666666666,0.375,0.5294117647058824,0.6875,0.46153846153846156,0.5526315789473685,0.6875,0.46153846153846156,0.3333333333333333,0.08823529411764706,0.043478260869565216,21.895424836601308,0.5,0.1038961038961039,0.24074074074074073,0.016666666666666666,0.16030534351145037,0.03759398496240601,0.021739130434782608,0.04,0.03125,0.3,0.21739130434782608,0.375,1.0,0.45098039215686275,0.5652173913043478,0.5909090909090909,0.17647058823529413,0.2222222222222222,0.25,0.0392156862745098,,,0.11764705882352941,0.6666666666666666,0.6666666666666666,0.21568627450980393,0.36363636363636365,0.36363636363636365,1.0,0.75,0.6666666666666666,0.25,0.07692307692307693,0.3076923076923077,0.5,0.7843137254901961,0.36363636363636365,0.5480166666666667,0.64095,0.49915384615384617,0.10526315789473684,0.1282051282051282,0.1746031746031746,0.19047619047619047,3.7558823529411764,25.458823529411763,0.26545454545454544,2.0,4.0,,22.0,,4.0,2.0,3.0,,6.0,,1.0,1.0,,,0.7333333333333333,0.9166666666666666,,0.1111111111111111,0.5,,0.2857142857142857,0.0547945205479452,0.10714285714285714,0.03125,,,0.12,0.6923076923076923,1.0,,1.0,0.25,0.3076923076923077,0.5,,,,1.0,1.0,1.0,0.5,,,,0.5,1.0,0.05555555555555555,,,,,,,,,,,,True,,
1628470,1610612756,Torrey Craig,Torrey Craig,1628470,PHX,5496.0,92,-14,185,190,50,49,23,375,9.0,12.0,7.0,8.0,2.0,3.0,,,2.0,5.0,1.0,5.0,9.0,1.0,2.0,3.0,11.0,15.0,7.0,14.0,6.0,49.0,226,7.0,8.0,2.0,2.0,22.0,6.0,6.0,2.0,4.0,2.0,20.0,16.0,21.0,,14.0,,9.0,5.0,,1.0,2.0,3.0,2.0,,,1.0,,8.0,6.0,8.0,5.0,16.0,10,26,3.0,2.0,1.0,1,,,1.0,,1.0,,2,6.0,11.0,,4.0,,,6.0,,3.0,,2.0,1.0,1.0,3.0,2.0,,20.0,50,,1.0,0.5,0.5,0.5,0.7333333333333333,0.875,1.0,0.7413793103448276,1.0,0.9,0.765625,1.0,0.9090909090909091,0.4827586206896552,,,16.037735849056602,0.5,0.13157894736842105,0.21052631578947367,0.13953488372093023,0.17105263157894737,0.09803921568627451,0.10714285714285714,0.2222222222222222,,0.42857142857142855,0.1935483870967742,0.2857142857142857,0.6666666666666666,0.41379310344827586,0.75,0.75,0.10344827586206896,0.6666666666666666,0.6666666666666666,,,,0.1724137931034483,0.4,0.4,0.3103448275862069,0.5555555555555556,0.5555555555555556,1.0,0.8,0.875,0.1,0.1,0.3,0.6666666666666666,0.896551724137931,0.5555555555555556,0.5964793103448275,0.74575,0.6248199999999999,0.09375,0.16666666666666666,0.4489795918367347,0.40816326530612246,2.8,25.092857142857145,0.2702702702702703,4.0,4.0,,6.0,,4.0,3.0,1.0,1.0,,1.0,,,,1.0,0.2727272727272727,0.75,,,,,1.0,0.06779661016949153,0.1875,0.04,,0.2,0.09090909090909091,0.2222222222222222,0.5,,1.0,,0.4,1.0,,1.0,1.0,1.0,2.0,,1.0,0.1,1.0,1.0,1.0,1.0,,,1.0,1.0,,,,,,,,,True,,
1629661,1610612756,Cameron Johnson,Cameron Johnson,1629661,PHX,11653.0,194,18,383,387,85,100,36,770,5.0,11.0,,1.0,4.0,9.0,1.0,1.0,8.0,21.0,4.0,8.0,31.0,2.0,3.0,8.0,10.0,21.0,16.0,52.0,11.0,79.0,441,,1.0,5.0,,6.0,3.0,6.0,4.0,12.0,1.0,19.0,,48.0,,,,31.0,8.0,5.0,7.0,5.0,12.0,2.0,3.0,5.0,2.0,,29.0,2.0,10.0,10.0,22.0,4,26,4.0,3.0,1.0,3,,2.0,1.0,,1.0,,4,4.0,10.0,,10.0,1.0,1.0,13.0,,6.0,,,,,,,,19.0,85,,1.0,0.3076923076923077,0.3333333333333333,0.3076923076923077,0.47619047619047616,,0.5,0.4657534246575342,0.5,0.5,0.5064102564102564,0.5,0.5277777777777778,0.7123287671232876,0.23809523809523808,0.2727272727272727,19.477434679334916,0.75,0.10526315789473684,0.14925373134328357,0.021052631578947368,0.12345679012345678,0.011049723756906077,0.03125,,0.12244897959183673,0.19047619047619047,0.15384615384615385,0.13333333333333333,,0.1506849315068493,0.45454545454545453,0.625,0.1232876712328767,0.4444444444444444,0.5714285714285714,0.0136986301369863,1.0,1.0,0.2876712328767123,0.38095238095238093,0.38095238095238093,0.4246575342465753,0.25806451612903225,0.25806451612903225,1.0,0.16666666666666666,,0.3333333333333333,0.2222222222222222,0.4444444444444444,0.375,0.863013698630137,0.25806451612903225,0.530045890410959,0.5448625,0.4911611111111111,0.08974358974358974,0.24,0.0759493670886076,0.24050632911392406,6.033333333333333,25.036538461538466,0.22193211488250653,2.0,3.0,1.0,20.0,,,2.0,,1.0,,,,1.0,2.0,1.0,1.0,1.0,,0.2222222222222222,,,0.2222222222222222,,,,,,,1.0,1.0,1.0,1.0,,0.16666666666666666,0.6666666666666666,0.25,1.0,3.0,1.0,2.0,1.0,0.4,0.5,0.3333333333333333,1.0,0.5,1.0,0.018867924528301886,,,,2.0,2.0,0.3333333333333333,,,,,,True,,
1627745,1610612756,Damian Jones,Damian Jones,1627745,PHX,485.0,8,-18,15,15,4,14,4,30,,,,,,,,,,,,,,,,,,,,,,,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,3,3,,,,1,,1.0,,,,,1,,,,,,,,,,,1.0,1.0,,1.0,,,,4,,,,,,,,,,,,,,,,,,5.2631578947368425,1.0,,,0.5,,0.23076923076923078,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.26666666666666666,,,,,,1.0,,,,,,,,,,,,,,,,,0.1111111111111111,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
1628969,1610612756,Mikal Bridges,Mikal Bridges,1628969,PHX,23160.1,386,24,773,780,142,139,79,1553,40.0,46.0,,,13.0,20.0,,4.0,15.0,32.0,3.0,8.0,15.0,6.0,2.0,5.0,53.0,70.0,23.0,47.0,23.0,198.0,881,1.0,2.0,11.0,2.0,28.0,9.0,13.0,3.0,8.0,6.0,33.0,18.0,66.0,3.0,2.0,,15.0,8.0,1.0,19.0,11.0,30.0,9.0,2.0,12.0,5.0,2.0,71.0,7.0,26.0,22.0,49.0,15,64,10.0,8.0,2.0,7,1.0,5.0,3.0,2.0,2.0,,10,5.0,15.0,,22.0,,2.0,26.0,,14.0,1.0,10.0,7.0,2.0,10.0,5.0,,33.0,142,1.0,0.9565217391304348,0.48936170212765956,0.375,0.48936170212765956,0.7571428571428571,0.5,0.6923076923076923,0.7478632478632479,1.0,0.6428571428571429,0.7734375,1.0,0.66,0.4017094017094017,0.014285714285714285,,16.027874564459932,0.7,0.102803738317757,0.15384615384615385,0.0472972972972973,0.12532637075718014,0.0423728813559322,0.037037037037037035,0.04918032786885246,0.09090909090909091,0.18518518518518517,0.15555555555555556,0.14705882352941177,0.5,0.39316239316239315,0.8695652173913043,0.8695652173913043,0.17094017094017094,0.65,0.6842105263157895,0.03418803418803419,,,0.27350427350427353,0.46875,0.46875,0.1282051282051282,0.5333333333333333,0.5714285714285714,1.0,,,0.46153846153846156,0.14285714285714285,0.23809523809523808,0.4,0.7948717948717948,0.5333333333333333,0.5717679487179486,0.5201333333333333,0.5622571428571429,0.11023622047244094,0.175,0.1414141414141414,0.16666666666666666,4.414285714285715,24.165957446808505,0.18369987063389392,6.0,9.0,1.0,88.0,1.0,8.0,1.0,2.0,,1.0,,,,4.0,2.0,0.8301886792452831,0.8461538461538461,0.02127659574468085,0.05,,0.06666666666666667,0.058823529411764705,0.038834951456310676,0.04411764705882353,0.02247191011235955,0.061224489795918366,0.075,0.05128205128205128,0.9,0.6153846153846154,,0.9333333333333333,,0.42857142857142855,0.6666666666666666,0.3333333333333333,3.0,5.0,5.0,8.0,,0.7272727272727273,0.38461538461538464,0.6,1.0,0.8333333333333334,1.0,,,,,,,,1.0,,,,,True,,
1629028,1610612756,Deandre Ayton,Deandre Ayton,1629028,PHX,12932.0,216,7,430,429,31,38,41,859,29.0,40.0,11.0,14.0,7.0,17.0,3.0,7.0,,,,1.0,3.0,,,,39.0,64.0,1.0,3.0,7.0,88.0,509,12.0,18.0,,,24.0,1.0,2.0,,,,2.0,26.0,3.0,,22.0,,3.0,1.0,3.0,9.0,1.0,10.0,1.0,,2.0,6.0,1.0,21.0,,20.0,22.0,45.0,24,69,1.0,1.0,,3,1.0,1.0,5.0,,2.0,,8,14.0,15.0,,8.0,,,10.0,,5.0,,7.0,3.0,4.0,7.0,4.0,1.0,2.0,31,,1.0,0.3333333333333333,,0.3333333333333333,0.609375,0.6666666666666666,0.5,0.6044776119402985,0.6666666666666666,0.5,0.6111111111111112,0.6666666666666666,0.5,0.04477611940298507,0.046875,0.075,16.80672268907563,0.375,0.19130434782608696,0.18181818181818182,,0.18666666666666668,0.13872832369942195,,0.14705882352941177,0.18,0.25806451612903225,0.17777777777777778,0.2,0.5714285714285714,0.5970149253731343,0.725,0.7837837837837838,0.2537313432835821,0.4117647058823529,0.4117647058823529,0.1044776119402985,0.42857142857142855,0.42857142857142855,,,,0.04477611940298507,0.3333333333333333,0.3333333333333333,1.0,0.7777777777777778,0.7857142857142857,,,,,0.6417910447761194,0.3333333333333333,0.5765753731343284,0.6686882352941176,0.76625,0.06944444444444445,0.07246376811594203,0.2727272727272727,0.022727272727272728,4.7265625,25.133333333333336,0.07209302325581396,1.0,2.0,,52.0,,24.0,3.0,3.0,1.0,,,1.0,,,,0.6666666666666666,0.9285714285714286,,,,,0.3,0.22018348623853212,0.30303030303030304,0.23076923076923078,0.08333333333333333,,0.125,0.5862068965517241,0.8571428571428571,1.0,,0.09090909090909091,1.0,0.5,,,,,,,,,,,,,,,,,,3.0,,,1.0,1.0,,,True,,
