EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Offensive Fouls,FoulsDrawn,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,BlockedCorner3,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,LostBallOutOfBoundsTurnovers,Loose Ball Fouls,BlockedLongMidRange,3SecondViolations,Defensive 3 Seconds Violations,LongMidRangePctAssisted,SecondChanceCorner3FGM,Technical Free Throw Trips,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PtsUnassisted3s,Fg3aBlocked,FTOffRebounds,Charge Fouls,FG3APctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,OffFTReboundPct,HeaveAttempts,Clear Path Fouls,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,DefensiveGoaltends,ThreePtShootingFoulsDrawnPct,Corner3PctBlocked,OffensiveGoaltends,on,HeaveMakes
1626162,1610612744,Kelly Oubre Jr.,Kelly Oubre Jr.,1626162,GSW,20601.0,343,43,738.0,746,218.0,291.0,69.0,1484,40.0,57.0,10.0,16.0,13.0,17.0,15.0,36.0,2.0,7.0,6.0,19.0,2.0,3.0,4.0,15.0,35.0,1.0,1.0,3.0,7.0,57.0,100.0,21.0,54.0,32.0,209.0,791,12.0,20.0,1.0,3.0,4.0,31.0,17.0,25.0,6.0,11.0,11.0,63.0,74.0,40.0,63.0,10.0,35.0,15.0,11.0,9.0,6.0,15.0,3.0,3.0,1.0,3.0,5.0,36.0,12.0,12.0,18.0,27.0,6.0,51.0,24.0,75.0,6.0,12.0,4.0,8.0,7.0,1.0,4.0,4.0,3.0,1.0,1.0,11.0,1.0,1.0,13.0,21.0,1.0,34.0,2.0,2.0,2.0,43.0,3.0,20.0,3.0,9.0,2.0,1.0,3.0,1.0,6.0,11.0,4.0,61.0,210.0,1.0,2.0,0.6491228070175439,0.7115384615384616,1.0,0.3888888888888889,0.3333333333333333,0.5454545454545454,0.3888888888888889,0.57,0.6,0.68,0.5746753246753247,0.5869565217391305,0.7222222222222222,0.6005747126436781,0.62,0.7325581395348837,0.35064935064935066,0.11,0.08771929824561403,0.16666666666666666,22.5609756097561,0.6363636363636364,0.24,0.1291866028708134,0.07453416149068323,0.14285714285714285,0.06741573033707865,0.13432835820895522,0.07079646017699115,0.038461538461538464,0.12,0.029411764705882353,0.06153846153846154,0.08333333333333333,0.11538461538461539,0.1,0.21951219512195122,0.15,0.11538461538461539,0.09375,0.36363636363636365,0.37012987012987014,0.7017543859649122,0.7692307692307693,0.725,0.23376623376623376,0.4166666666666667,0.5,0.5333333333333333,0.045454545454545456,0.2857142857142857,0.2857142857142857,0.12337662337662338,0.3157894736842105,0.3157894736842105,1.0,0.22727272727272727,0.42857142857142855,0.42857142857142855,1.0,0.6956521739130435,0.625,0.1,0.08695652173913043,0.043478260869565216,1.0,1.0,0.4722222222222222,0.7647058823529411,0.1111111111111111,0.75,0.19444444444444445,0.42857142857142855,0.7207792207792207,0.42857142857142855,0.5337269480519481,0.5851821428571429,0.53355,0.11695906432748537,0.17094017094017094,0.14832535885167464,0.3014354066985646,4.8709999999999996,25.377777777777776,0.2953929539295393,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
1626172,1610612744,Kevon Looney,Kevon Looney,1626172,GSW,35785.0,596,79,1225.0,1241,280.0,321.0,137.0,2466,50.0,69.0,17.0,29.0,12.0,19.0,8.0,23.0,3.0,11.0,,3.0,,,,,4.0,,,,1.0,61.0,103.0,,7.0,19.0,141.0,1321,18.0,32.0,,,3.0,39.0,14.0,22.0,,1.0,8.0,36.0,74.0,48.0,,36.0,4.0,,9.0,32.0,27.0,59.0,21.0,6.0,16.0,9.0,7.0,145.0,26.0,44.0,37.0,56.0,8.0,101.0,70.0,171.0,4.0,10.0,7.0,3.0,7.0,4.0,4.0,16.0,3.0,,2.0,23.0,4.0,4.0,40.0,70.0,7.0,29.0,2.0,6.0,,35.0,3.0,14.0,5.0,14.0,,,5.0,,8.0,14.0,12.0,36.0,279.0,7.0,5.0,0.6065573770491803,0.8604651162790697,,,,,,0.5922330097087378,0.5625,0.6363636363636364,0.5545454545454546,0.5625,0.6086956521739131,0.5595238095238095,0.5571428571428572,0.6206896551724138,0.06363636363636363,0.08737864077669903,0.057971014492753624,0.21739130434782608,10.81277213352685,0.30434782608695654,0.24242424242424243,0.16326530612244897,0.15384615384615385,0.15352697095435686,0.08754208754208755,0.15924657534246575,0.12006861063464837,0.24175824175824176,0.1565217391304348,0.05,0.08333333333333333,0.10144927536231885,0.19047619047619047,0.16551724137931034,0.1111111111111111,0.1658291457286432,0.09523809523809523,0.10526315789473684,0.8571428571428571,0.6272727272727273,0.7246376811594203,0.7692307692307693,0.62,0.20909090909090908,0.34782608695652173,0.4444444444444444,0.625,0.1,0.2727272727272727,0.2727272727272727,0.02727272727272727,,,,0.03636363636363636,,,,0.90625,0.5862068965517241,,,,,,0.8260869565217391,0.631578947368421,,,0.043478260869565216,,0.6909090909090909,,0.5577777272727272,0.6761846153846154,0.623904347826087,0.11570247933884298,0.12280701754385964,0.2765957446808511,0.2553191489361702,4.833009708737864,25.042857142857144,0.22857142857142856,1.0,8.0,1.0,1.0,1.0,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,True,
1627780,1610612744,Gary Payton II,Gary Payton II,1627780,GSW,41.0,1,-5,,4,,4.0,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
1628539,1610612744,Mychal Mulder,Mychal Mulder,1628539,GSW,12319.0,205,90,449.0,442,175.0,200.0,35.0,891,10.0,13.0,,,2.0,5.0,,1.0,,1.0,10.0,23.0,2.0,2.0,6.0,19.0,43.0,1.0,3.0,10.0,14.0,10.0,15.0,29.0,66.0,3.0,110.0,451,,,2.0,5.0,,6.0,2.0,6.0,12.0,20.0,,40.0,18.0,2.0,87.0,,43.0,19.0,2.0,2.0,3.0,5.0,3.0,,1.0,1.0,,13.0,3.0,1.0,7.0,11.0,,18.0,4.0,22.0,,4.0,2.0,2.0,4.0,,,2.0,4.0,,1.0,6.0,1.0,2.0,12.0,18.0,,3.0,,,,6.0,1.0,3.0,,3.0,,,3.0,,,3.0,1.0,40.0,174.0,2.0,,0.9,0.9,1.0,0.4393939393939394,0.4,0.6,0.4393939393939394,0.6666666666666666,,0.3333333333333333,0.6604938271604939,0.6,0.7692307692307693,0.6566265060240963,0.6,0.7692307692307693,0.8148148148148148,0.13333333333333333,0.15384615384615385,,18.46473029045643,0.6666666666666666,,0.08396946564885496,0.015873015873015872,0.07368421052631578,0.02459016393442623,0.07964601769911504,0.021621621621621623,0.03333333333333333,,,0.03260869565217391,,0.11627906976744186,0.06666666666666667,0.07142857142857142,0.05263157894736842,0.15789473684210525,,0.3333333333333333,0.16049382716049382,0.7692307692307693,0.9090909090909091,0.9,0.012345679012345678,,,,0.012345679012345678,,,0.2839506172839506,0.43478260869565216,0.43478260869565216,1.0,0.5308641975308642,0.4418604651162791,0.4418604651162791,1.0,,,,0.4,0.6,0.3333333333333333,1.0,0.19230769230769232,0.4,0.23076923076923078,0.3333333333333333,0.5384615384615384,0.7142857142857143,0.9753086419753086,0.4418604651162791,0.5575172839506173,0.3818,0.5506884615384616,0.03614457831325301,0.17647058823529413,0.05454545454545454,0.36363636363636365,3.333333333333334,25.287878787878793,0.3897550111358575,1.0,2.0,,,,,1.0,1.0,0.5,1.0,,,,,,,,,,,,,,,,,True,
203145,1610612744,Kent Bazemore,Kent Bazemore,203145,GSW,80011.0,1334,166,2811.0,2829,725.0,940.0,247.0,5640,65.0,105.0,7.0,14.0,20.0,28.0,26.0,61.0,10.0,42.0,41.0,103.0,15.0,10.0,29.0,34.0,81.0,6.0,8.0,6.0,20.0,101.0,208.0,75.0,184.0,54.0,481.0,3017,16.0,29.0,10.0,23.0,4.0,66.0,31.0,57.0,16.0,49.0,15.0,125.0,126.0,76.0,204.0,12.0,81.0,34.0,13.0,63.0,45.0,108.0,35.0,10.0,41.0,12.0,10.0,261.0,8.0,17.0,105.0,83.0,15.0,203.0,26.0,229.0,6.0,69.0,36.0,33.0,47.0,12.0,28.0,35.0,19.0,6.0,2.0,82.0,1.0,23.0,75.0,158.0,6.0,100.0,5.0,13.0,14.0,78.0,8.0,34.0,9.0,29.0,4.0,4.0,16.0,,12.0,33.0,16.0,125.0,711.0,26.0,7.0,0.6237623762376238,0.6631578947368421,0.9066666666666666,0.4076086956521739,0.43478260869565216,0.32653061224489793,0.4076086956521739,0.4855769230769231,0.5517241379310345,0.543859649122807,0.5446428571428571,0.5961538461538461,0.5188679245283019,0.563231850117096,0.6111111111111112,0.5387931034482759,0.46938775510204084,0.0625,0.06666666666666667,0.08196721311475409,16.44545160246034,0.573170731707317,0.189873417721519,0.10906701708278581,0.02866779089376054,0.18388791593695272,0.012102874432677761,0.14114114114114115,0.019936204146730464,0.056074766355140186,0.017167381974248927,0.00684931506849315,0.0163265306122449,,0.10038610038610038,0.08484848484848485,0.1686046511627907,0.1939655172413793,0.14018691588785046,0.030456852791878174,0.48484848484848486,0.26785714285714285,0.6190476190476191,0.6632653061224489,0.7076923076923077,0.1556122448979592,0.4262295081967213,0.4642857142857143,0.5384615384615384,0.10714285714285714,0.23809523809523808,0.24390243902439024,0.2627551020408163,0.39805825242718446,0.39805825242718446,0.9512195121951219,0.2066326530612245,0.41975308641975306,0.425,0.8529411764705882,0.2692307692307692,0.5,0.42857142857142855,0.28846153846153844,0.15384615384615385,0.75,1.0,0.2641509433962264,0.7142857142857143,0.27358490566037735,0.3448275862068966,0.18867924528301888,0.3,0.7372448979591837,0.41975308641975306,0.5255264030612246,0.56457,0.5095504716981133,0.08133971291866028,0.1452991452991453,0.13721413721413722,0.2598752598752599,6.938461538461539,24.671195652173918,0.25791533262184274,5.0,4.0,1.0,,,0.3,4.0,,0.26666666666666666,1.0,21.0,1.0,1.0,3.0,0.005434782608695652,0.023809523809523808,0.012345679012345678,0.015625,,,,,,,,,True,
203110,1610612744,Draymond Green,Draymond Green,203110,GSW,45653.0,761,147,1620.0,1631,412.0,515.0,138.0,3251,47.0,67.0,4.0,12.0,14.0,19.0,10.0,29.0,2.0,9.0,2.0,6.0,,,,16.0,38.0,1.0,1.0,3.0,7.0,59.0,105.0,18.0,44.0,38.0,210.0,1770,4.0,13.0,1.0,1.0,4.0,15.0,17.0,30.0,3.0,7.0,15.0,58.0,74.0,44.0,51.0,6.0,37.0,16.0,5.0,135.0,88.0,223.0,66.0,22.0,107.0,18.0,10.0,534.0,11.0,10.0,60.0,73.0,18.0,151.0,22.0,173.0,1.0,49.0,33.0,16.0,35.0,22.0,32.0,36.0,3.0,,5.0,71.0,3.0,18.0,38.0,72.0,3.0,51.0,8.0,6.0,4.0,44.0,8.0,20.0,6.0,18.0,1.0,1.0,10.0,,8.0,19.0,12.0,54.0,400.0,5.0,4.0,0.6271186440677966,0.6607142857142857,0.9444444444444444,0.4090909090909091,1.0,0.42857142857142855,0.4186046511627907,0.5619047619047619,0.3076923076923077,0.5666666666666667,0.5771812080536913,0.39285714285714285,0.581081081081081,0.6287425149700598,0.46875,0.6444444444444445,0.2953020134228188,0.047619047619047616,0.05970149253731343,0.034482758620689655,13.438735177865611,0.49295774647887325,0.45,0.17548076923076922,0.033112582781456956,0.16759776536312848,0.028795811518324606,0.17183462532299743,0.03070175438596491,0.056910569105691054,0.01904761904761905,0.013513513513513514,0.03690036900369004,0.009009009009009009,0.10294117647058823,0.2057142857142857,0.21904761904761905,0.15333333333333332,0.2413793103448276,0.015873015873015872,0.631578947368421,0.44966442953020136,0.7014925373134329,0.746031746031746,0.6382978723404256,0.19463087248322147,0.3448275862068966,0.35714285714285715,0.5,0.06040268456375839,0.2222222222222222,0.2222222222222222,0.040268456375838924,0.3333333333333333,0.3333333333333333,1.0,0.2550335570469799,0.42105263157894735,0.42105263157894735,0.9375,0.8571428571428571,0.3333333333333333,,,0.07142857142857142,1.0,1.0,0.5135135135135135,0.7368421052631579,,,0.1891891891891892,0.42857142857142855,0.7449664429530202,0.43243243243243246,0.5519229729729731,0.7007722222222222,0.5318499999999999,0.12422360248447205,0.17094017094017094,0.07142857142857142,0.2761904761904762,4.772380952380952,26.652272727272727,0.254320987654321,,2.0,,1.0,,1.0,,,,,3.0,,1.0,3.0,,,,0.03333333333333333,1.0,1.0,,,,,,,True,
1627814,1610612744,Damion Lee,Damion Lee,1627814,GSW,24185.0,403,7,833.0,840,261.0,338.0,66.0,1673,8.0,11.0,,,4.0,6.0,7.0,9.0,3.0,5.0,8.0,25.0,2.0,4.0,8.0,16.0,45.0,,1.0,1.0,8.0,18.0,25.0,24.0,70.0,14.0,122.0,895,1.0,2.0,,3.0,2.0,4.0,7.0,9.0,5.0,16.0,7.0,36.0,32.0,4.0,72.0,,45.0,16.0,1.0,17.0,11.0,28.0,6.0,5.0,9.0,6.0,2.0,67.0,2.0,,20.0,37.0,7.0,64.0,2.0,66.0,,14.0,12.0,2.0,4.0,,1.0,5.0,3.0,,1.0,9.0,,3.0,18.0,35.0,3.0,25.0,1.0,,8.0,14.0,3.0,5.0,3.0,5.0,,,3.0,,2.0,5.0,5.0,36.0,261.0,1.0,3.0,0.8888888888888888,0.8888888888888888,1.0,0.34285714285714286,,0.3125,0.34285714285714286,0.72,0.5,0.7777777777777778,0.5684210526315789,0.2,0.58,0.61,0.3333333333333333,0.6428571428571429,0.7368421052631579,0.04,,0.1111111111111111,11.991199119911991,0.4444444444444444,0.28,0.15948275862068967,,0.13986013986013987,0.0106951871657754,0.152,0.005319148936170213,,,,0.013986013986013986,,0.19117647058823528,0.16822429906542055,0.10526315789473684,0.14678899082568808,0.11764705882352941,,1.0,0.11578947368421053,0.7272727272727273,0.7272727272727273,0.75,0.09473684210526316,0.7777777777777778,0.875,1.0,0.05263157894736842,0.6,0.6,0.2631578947368421,0.32,0.32,1.0,0.47368421052631576,0.35555555555555557,0.35555555555555557,1.0,,,,0.4,0.2,,,0.24,0.6666666666666666,0.32,0.5,0.32,0.125,0.8526315789473684,0.35555555555555557,0.5190126315789473,0.47625,0.52857,0.061855670103092786,0.18518518518518517,0.03278688524590164,0.29508196721311475,8.868,25.189999999999998,0.3133253301320528,1.0,2.0,,,,1.0,,,,,,,,,,,,,,,1.0,1.0,1.0,0.014285714285714285,,,True,
1629673,1610612744,Jordan Poole,Jordan Poole,1629673,GSW,15730.0,262,32,542.0,540,75.0,127.0,47.0,1082,20.0,27.0,1.0,2.0,2.0,2.0,8.0,18.0,4.0,12.0,9.0,13.0,1.0,1.0,1.0,24.0,77.0,2.0,5.0,2.0,6.0,32.0,57.0,33.0,90.0,31.0,194.0,553,2.0,5.0,3.0,6.0,,13.0,3.0,6.0,3.0,7.0,8.0,23.0,36.0,28.0,81.0,,77.0,24.0,3.0,15.0,14.0,29.0,13.0,1.0,11.0,4.0,,72.0,4.0,3.0,6.0,9.0,1.0,16.0,7.0,23.0,4.0,8.0,4.0,4.0,10.0,1.0,4.0,5.0,6.0,,1.0,15.0,,2.0,13.0,24.0,1.0,28.0,1.0,1.0,,36.0,4.0,14.0,2.0,4.0,,,3.0,,1.0,4.0,3.0,21.0,72.0,1.0,1.0,0.5625,0.5625,0.8181818181818182,0.36666666666666664,0.5,0.42857142857142855,0.36666666666666664,0.5614035087719298,0.4,0.5,0.5544217687074829,0.5909090909090909,0.5769230769230769,0.6024844720496895,0.5909090909090909,0.6764705882352942,0.6122448979591837,0.05263157894736842,0.07407407407407407,0.05555555555555555,29.53020134228188,0.6666666666666666,0.08333333333333333,0.054878048780487805,0.022900763358778626,0.05555555555555555,0.02962962962962963,0.05514705882352941,0.02631578947368421,0.05,0.017857142857142856,,0.035398230088495575,,0.06451612903225806,0.04225352112676056,0.06451612903225806,0.06818181818181818,,0.05063291139240506,0.75,0.1836734693877551,0.7407407407407407,0.8,0.7,0.12244897959183673,0.4444444444444444,0.47058823529411764,0.125,0.08163265306122448,0.3333333333333333,0.3333333333333333,0.08843537414965986,0.6923076923076923,0.6923076923076923,0.7777777777777778,0.5238095238095238,0.3116883116883117,0.3116883116883117,0.8333333333333334,0.18181818181818182,0.5,1.0,0.09090909090909091,0.45454545454545453,0.4,1.0,0.15384615384615385,1.0,0.07692307692307693,1.0,0.46153846153846156,0.3333333333333333,0.7959183673469388,0.3116883116883117,0.5122612244897959,0.4646277777777778,0.5127807692307693,0.11320754716981132,0.208955223880597,0.06701030927835051,0.11855670103092783,7.2105263157894735,26.282222222222217,0.13837638376383765,1.0,1.0,,,,0.75,1.0,,1.0,,18.0,,,,,,,,,,2.0,4.0,,0.043478260869565216,,,True,
1630185,1610612744,Nico Mannion,Nico Mannion,1630185,GSW,4795.0,80,-40,170.0,171,51.0,62.0,12.0,341,,2.0,,1.0,,,3.0,4.0,,4.0,,,,,,3.0,10.0,,1.0,2.0,4.0,3.0,10.0,3.0,10.0,6.0,21.0,212,,1.0,,1.0,,,,2.0,2.0,4.0,3.0,9.0,4.0,2.0,6.0,,10.0,3.0,3.0,9.0,4.0,13.0,4.0,,6.0,2.0,1.0,30.0,,2.0,5.0,2.0,,7.0,2.0,9.0,1.0,4.0,2.0,2.0,3.0,,3.0,2.0,,1.0,,5.0,,,3.0,4.0,,9.0,,,1.0,7.0,1.0,4.0,,1.0,,,1.0,,,1.0,,9.0,51.0,,,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.3,,0.5,0.3,0.3,,,0.375,,0.5,0.45652173913043476,,0.5625,0.5,0.3,1.0,,15.384615384615383,0.6,,0.04878048780487805,0.05714285714285714,0.18518518518518517,,0.10294117647058823,0.030303030303030304,,0.05555555555555555,0.1,,,,,0.2857142857142857,0.23809523809523808,,0.1,,0.1,,,,0.2,0.75,0.75,0.6666666666666666,0.2,,,,,,,0.5,0.3,0.3,0.6666666666666666,0.5,,,,0.5,,,,,,,0.6666666666666666,0.5,0.6,0.3,0.46938500000000005,0.5418999999999999,0.4112916666666668,0.17391304347826086,0.3076923076923077,,0.42857142857142855,10.500000000000002,26.45,0.3,1.0,,,,1.0,,,,,,3.0,,,,,0.25,,,,,,,,,,,True,
201939,1610612744,Stephen Curry,Stephen Curry,201939,GSW,50683.0,845,147,1813.0,1809,552.0,695.0,170.0,3622,76.0,115.0,4.0,7.0,31.0,46.0,43.0,82.0,22.0,43.0,10.0,30.0,3.0,1.0,8.0,123.0,323.0,8.0,12.0,44.0,102.0,141.0,240.0,133.0,353.0,131.0,812.0,1992,8.0,13.0,9.0,15.0,2.0,45.0,48.0,84.0,45.0,110.0,77.0,308.0,106.0,176.0,231.0,2.0,316.0,123.0,17.0,96.0,50.0,146.0,25.0,25.0,76.0,14.0,6.0,342.0,5.0,8.0,55.0,65.0,2.0,122.0,13.0,135.0,4.0,25.0,13.0,12.0,52.0,6.0,35.0,31.0,17.0,3.0,5.0,83.0,3.0,23.0,20.0,51.0,6.0,122.0,5.0,1.0,1.0,150.0,21.0,44.0,17.0,1.0,,,,,1.0,1.0,,291.0,539.0,9.0,7.0,0.375886524822695,0.37857142857142856,0.5789473684210527,0.37677053824362605,0.6,0.4090909090909091,0.38439306358381503,0.5875,0.6153846153846154,0.5714285714285714,0.5741989881956155,0.7678571428571429,0.595360824742268,0.6238390092879257,0.8035714285714286,0.6733333333333333,0.5952782462057336,0.07083333333333333,0.0782608695652174,0.08536585365853659,36.36363636363637,0.6265060240963856,0.034482758620689655,0.13978494623655913,0.02318840579710145,0.14705882352941177,0.011467889908256881,0.1430274135876043,0.016645326504481434,0.014084507042253521,0.03968253968253968,0.012987012987012988,0.006349206349206349,0.024793388429752067,0.1,0.13432835820895522,0.20175438596491227,0.13548387096774195,0.203125,0.014035087719298246,,0.19392917369308602,0.6608695652173913,0.7169811320754716,0.42105263157894735,0.13827993254637436,0.524390243902439,0.5733333333333334,0.3488372093023256,0.07251264755480608,0.5116279069767442,0.5238095238095238,0.050590219224283306,0.3333333333333333,0.3333333333333333,0.9,0.5446880269814502,0.38080495356037153,0.38317757009345793,0.5528455284552846,0.25,0.5714285714285714,0.25,0.10714285714285714,0.42857142857142855,0.6666666666666666,0.875,0.23711340206185566,0.6739130434782609,0.041237113402061855,0.125,0.5257731958762887,0.43137254901960786,0.7892074198988196,0.38924050632911394,0.5106912780656303,0.49893437500000004,0.5043247340425533,0.0985691573926868,0.16730038022813687,0.05541871921182266,0.3793103448275862,7.298749999999997,27.829745042492917,0.30446773303916164,9.0,1.0,,,,0.2727272727272727,1.0,6.0,0.3333333333333333,1.0,168.0,2.0,,1.0,0.0056657223796034,0.023255813953488372,0.006191950464396285,,7.0,,5.0,18.0,,0.04918032786885246,,,True,
