EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,3pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,BlockedCorner3,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Corner3PctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Charge Fouls,OffCorner3ReboundPct,Loose Ball Fouls,FTOffRebounds,Charge Fouls Drawn,Defensive 3 Seconds Violations,LongMidRangePctBlocked,OffFTReboundPct,SecondChanceAtRimPctAssisted,StepOutOfBoundsTurnovers,DefensiveGoaltends,3SecondViolations,on,HeaveAttempts,OffensiveGoaltends,Arc3PctBlocked,Clear Path Fouls
1627750,1610612743,Jamal Murray,Jamal Murray,1627750,DEN,27703.0,462.0,93.0,911.0,905,217.0,234.0,111.0,1816,32.0,43.0,1.0,3.0,6.0,9.0,22.0,41.0,17.0,48.0,5.0,12.0,1.0,1.0,1.0,1.0,24.0,67.0,2.0,7.0,7.0,19.0,71.0,132.0,29.0,79.0,44.0,273.0,1022.0,4.0,10.0,3.0,8.0,2.0,19.0,17.0,33.0,8.0,20.0,9.0,67.0,56.0,86.0,48.0,39.0,2.0,67.0,24.0,5.0,1.0,33.0,21.0,54.0,18.0,3.0,21.0,7.0,5.0,129.0,4.0,4.0,26.0,14.0,3.0,43.0,8.0,51.0,1.0,16.0,9.0,7.0,13.0,4.0,6.0,11.0,2.0,7.0,1.0,24.0,1.0,6.0,14.0,29.0,3.0,46.0,1.0,7.0,51.0,2.0,1.0,4.0,18.0,2.0,5.0,4.0,2.0,1.0,1.0,1.0,1.0,2.0,6.0,3.0,67.0,213.0,3.0,4.0,0.3943661971830985,0.4,0.5517241379310345,0.3670886075949367,0.375,0.4,0.3670886075949367,0.5378787878787878,0.4,0.5151515151515151,0.542654028436019,0.4722222222222222,0.5471698113207547,0.5772532188841202,0.5,0.5689655172413793,0.3744075829383886,0.0126582278481012,0.0378787878787878,0.0930232558139534,0.024390243902439,0.0833333333333333,24.686595949855352,0.5416666666666666,0.1111111111111111,0.0642201834862385,0.0179372197309417,0.1287128712871287,0.0216216216216216,0.0952380952380952,0.0196078431372549,0.0131578947368421,0.0108695652173913,0.0363636363636363,0.0258064516129032,0.0454545454545454,0.0833333333333333,0.0535714285714285,0.1156462585034013,0.1636363636363636,0.0099009900990099,0.5,0.2037914691943128,0.7441860465116279,0.8205128205128205,0.5625,0.1943127962085308,0.5365853658536586,0.55,0.2272727272727272,0.2274881516587677,0.3541666666666667,0.3541666666666667,0.2941176470588235,0.0568720379146919,0.4166666666666667,0.4545454545454545,1.0,0.3175355450236967,0.3582089552238806,0.3582089552238806,0.4583333333333333,0.1666666666666666,0.3333333333333333,0.0555555555555555,1.0,1.0,0.3888888888888889,0.2857142857142857,1.0,0.1698113207547169,0.6666666666666666,0.0188679245283018,1.0,0.3584905660377358,0.3684210526315789,0.5781990521327014,0.3582089552238806,0.4826919047619047,0.50437,0.4649384615384615,0.087719298245614,0.1216216216216216,0.025,0.0695970695970696,0.2454212454212454,10.647727272727272,25.655696202531644,0.2381997804610318,,,,,,,,,,,,,True,,,,
1628392,1610612743,Isaiah Hartenstein,Isaiah Hartenstein,1628392,DEN,338.0,6.0,9.0,13.0,13,5.0,7.0,2.0,26,2.0,2.0,,,1.0,1.0,,,,,,,,,,,,,,,,,2.0,2.0,,,1.0,5.0,7.0,,,,,1.0,1.0,1.0,1.0,,,1.0,3.0,2.0,2.0,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,1.0,2.0,3.0,,,,,,,,1.0,,,,1.0,1.0,,,1.0,,3.0,,2.0,2.0,,,,1.0,,,1.0,,,,,,1.0,1.0,,3.0,5.0,,,0.5,0.5,,,,,,1.0,,1.0,1.0,,1.0,0.8333333333333334,0.5,0.75,,,,,,,26.666666666666668,,,,0.5,1.0,0.3333333333333333,0.25,0.4,,0.5,,,,,,1.0,,,,1.0,1.0,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,1.0,,0.46305,,0.5271,0.3333333333333333,0.3333333333333333,,0.2,0.6,2.6500000000000004,,0.3846153846153846,1.0,0.5,,,,,,,,,,,True,,,,
1628408,1610612743,PJ Dozier,PJ Dozier,1628408,DEN,3296.0,55.0,-12.0,112.0,122,43.0,60.0,16.0,234,4.0,6.0,1.0,1.0,1.0,2.0,,3.0,1.0,1.0,,1.0,,,,,1.0,3.0,,,,,5.0,10.0,1.0,4.0,5.0,18.0,132.0,1.0,1.0,,,1.0,3.0,1.0,3.0,,,4.0,6.0,4.0,6.0,3.0,,2.0,3.0,1.0,3.0,,,1.0,1.0,1.0,,,,,3.0,3.0,1.0,6.0,3.0,,9.0,4.0,13.0,,,,,2.0,,1.0,,,1.0,,2.0,1.0,1.0,4.0,7.0,,7.0,,1.0,7.0,1.0,,,4.0,,,1.0,,,,,,1.0,1.0,1.0,6.0,41.0,2.0,,0.4,0.5,1.0,0.25,,,0.25,0.5,1.0,0.3333333333333333,0.4642857142857143,1.0,0.3333333333333333,0.5294117647058824,1.5,0.5,0.2857142857142857,,0.3,,1.0,,14.728682170542635,1.0,,0.1666666666666666,0.0303030303030303,0.1935483870967742,0.1363636363636363,0.1836734693877551,0.0727272727272727,,0.0769230769230769,,0.1176470588235294,0.2,0.1111111111111111,0.25,0.25,0.0909090909090909,,1.0,0.4285714285714285,0.6666666666666666,0.6666666666666666,0.5,0.2142857142857142,,,,0.0714285714285714,1.0,1.0,,0.0714285714285714,,,,0.2142857142857142,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,,,,,,,0.6666666666666666,0.5,,,,,0.7142857142857143,0.3333333333333333,0.5179535714285716,0.4979,0.5056666666666666,0.2352941176470588,0.3076923076923077,,0.1666666666666666,0.3333333333333333,5.44,25.05,0.3839285714285714,,0.2,1.0,,,,,,,,,,True,,,,
1628420,1610612743,Monte Morris,Monte Morris,1628420,DEN,11228.0,187.0,47.0,376.0,368,133.0,129.0,44.0,744,10.0,14.0,,1.0,2.0,4.0,6.0,8.0,4.0,5.0,1.0,4.0,,,,1.0,9.0,17.0,,,1.0,3.0,20.0,27.0,10.0,21.0,11.0,81.0,412.0,,1.0,,,,,5.0,8.0,1.0,4.0,5.0,18.0,16.0,24.0,21.0,9.0,,17.0,9.0,2.0,,10.0,12.0,22.0,10.0,2.0,6.0,1.0,3.0,56.0,1.0,1.0,7.0,5.0,,12.0,2.0,14.0,,7.0,6.0,1.0,2.0,,1.0,1.0,,1.0,1.0,3.0,,,6.0,6.0,,11.0,,1.0,18.0,2.0,,2.0,7.0,,2.0,1.0,,,,,,1.0,1.0,,17.0,129.0,,1.0,0.4,0.4,0.7,0.4761904761904761,,0.25,0.4761904761904761,0.7407407407407407,,0.625,0.7291666666666666,,0.5416666666666666,0.7181818181818181,,0.53125,0.4375,,0.074074074074074,0.1428571428571428,,,13.647058823529411,0.6666666666666666,,0.0549450549450549,0.0111111111111111,0.0875,0.015625,0.0701754385964912,0.0129870129870129,,,0.0666666666666666,0.0208333333333333,0.125,0.025,0.037037037037037,0.1,0.05,,,0.2916666666666667,0.7142857142857143,0.8333333333333334,0.6,0.1666666666666666,0.75,0.75,0.1666666666666666,0.1041666666666666,0.8,0.8,0.25,0.0833333333333333,0.25,0.25,1.0,0.3541666666666667,0.5294117647058824,0.5294117647058824,0.6666666666666666,1.0,,,,,,,,0.3333333333333333,0.5,0.0833333333333333,,0.25,0.3333333333333333,0.7291666666666666,0.5294117647058824,0.5104239583333333,,0.4872458333333334,0.1320754716981132,0.21875,,,0.2222222222222222,6.574074074074074,25.1047619047619,0.3537234042553192,,,,,,,,,,,,,True,,,,
203914,1610612743,Gary Harris,Gary Harris,203914,DEN,34886.0,581.0,98.0,1161.0,1158,314.0,297.0,134.0,2319,37.0,54.0,3.0,5.0,7.0,12.0,5.0,17.0,3.0,10.0,18.0,38.0,,1.0,7.0,15.0,6.0,37.0,2.0,4.0,3.0,9.0,45.0,81.0,24.0,75.0,22.0,184.0,1313.0,4.0,7.0,2.0,5.0,,14.0,9.0,15.0,10.0,24.0,14.0,62.0,66.0,24.0,72.0,,2.0,37.0,6.0,6.0,,15.0,17.0,32.0,11.0,6.0,10.0,3.0,2.0,81.0,7.0,5.0,15.0,18.0,1.0,34.0,13.0,47.0,3.0,17.0,7.0,10.0,6.0,2.0,4.0,8.0,1.0,2.0,4.0,14.0,1.0,2.0,22.0,37.0,,31.0,,2.0,30.0,4.0,,,13.0,,4.0,4.0,,,1.0,,,3.0,4.0,3.0,61.0,309.0,4.0,3.0,0.7333333333333333,0.75,1.0,0.32,0.4,0.4166666666666667,0.32,0.5555555555555556,0.5714285714285714,0.6,0.5192307692307693,0.5833333333333334,0.6153846153846154,0.5443786982248521,0.5833333333333334,0.6595744680851063,0.4807692307692308,,0.074074074074074,0.0555555555555555,0.1176470588235294,,13.937547600913936,0.4285714285714285,0.03125,0.0652173913043478,0.0182481751824817,0.0579150579150579,0.0301724137931034,0.0616822429906542,0.0237154150197628,0.0303030303030303,0.0087719298245614,0.0163934426229508,0.0326086956521739,0.0625,0.0806451612903225,0.0416666666666666,0.0631578947368421,0.0434782608695652,0.0384615384615384,0.75,0.3461538461538461,0.6851851851851852,0.7254901960784313,0.7567567567567568,0.1089743589743589,0.2941176470588235,0.3333333333333333,0.6,0.0641025641025641,0.3,0.3333333333333333,0.6666666666666666,0.2435897435897435,0.4736842105263157,0.4736842105263157,1.0,0.2371794871794871,0.1621621621621621,0.1621621621621621,1.0,0.4166666666666667,0.6,0.0833333333333333,,,0.3333333333333333,0.5,1.0,0.3076923076923077,0.5833333333333334,0.3846153846153846,0.4666666666666667,0.2307692307692307,0.3333333333333333,0.8269230769230769,0.1621621621621621,0.5411679487179486,0.50894375,0.5582807692307692,0.0787878787878787,0.1444444444444444,,0.0760869565217391,0.3369565217391304,4.971604938271604,24.521333333333327,0.2704565030146425,1.0,0.0208333333333333,1.0,1.0,2.0,1.0,0.1,0.0384615384615384,0.3333333333333333,,,,True,,,,
203115,1610612743,Will Barton,Will Barton,203115,DEN,22235.0,371.0,60.0,736.0,741,201.0,186.0,83.0,1477,28.0,45.0,4.0,5.0,8.0,14.0,5.0,17.0,3.0,8.0,4.0,5.0,,,1.0,1.0,13.0,44.0,3.0,12.0,1.0,8.0,36.0,70.0,17.0,49.0,18.0,141.0,834.0,5.0,7.0,3.0,12.0,,19.0,10.0,22.0,2.0,9.0,12.0,38.0,38.0,34.0,39.0,12.0,8.0,44.0,13.0,6.0,,32.0,14.0,46.0,10.0,4.0,17.0,12.0,3.0,106.0,,6.0,26.0,16.0,5.0,47.0,6.0,53.0,1.0,9.0,4.0,5.0,15.0,1.0,11.0,4.0,,4.0,1.0,19.0,,2.0,9.0,22.0,,16.0,1.0,1.0,22.0,,,,5.0,,6.0,6.0,1.0,,4.0,1.0,,2.0,7.0,2.0,34.0,198.0,3.0,4.0,0.5277777777777778,0.59375,0.7647058823529411,0.3469387755102041,0.25,0.2222222222222222,0.3469387755102041,0.5142857142857142,0.7142857142857143,0.4545454545454545,0.5168067226890757,0.5,0.4193548387096774,0.5423076923076923,0.5,0.5,0.4117647058823529,,0.0857142857142857,0.0222222222222222,0.2941176470588235,,17.951807228915662,0.7894736842105263,0.2631578947368421,0.0869565217391304,0.0335195530726257,0.1595092024539877,,0.1210374639769452,0.0185185185185185,0.0625,0.0246913580246913,,,0.0545454545454545,0.050632911392405,0.18,0.1764705882352941,0.1136363636363636,0.0172413793103448,0.2857142857142857,0.3781512605042016,0.6222222222222222,0.6363636363636364,0.5,0.1428571428571428,0.2941176470588235,0.4166666666666667,0.4,0.0672268907563025,0.375,0.375,1.0,0.042016806722689,0.8,0.8,0.75,0.3697478991596639,0.2954545454545454,0.2954545454545454,0.7692307692307693,0.2631578947368421,0.8,,,,0.631578947368421,0.25,1.0,0.4516129032258064,0.5714285714285714,0.032258064516129,1.0,0.2580645161290322,0.125,0.7899159663865546,0.2954545454545454,0.5385726890756302,0.5867,0.5186903225806452,0.0403225806451612,0.0666666666666666,,0.1347517730496454,0.2695035460992908,4.990000000000001,25.55102040816326,0.2730978260869565,1.0,,1.0,,,,,,,1.0,1.0,,True,,,,
203210,1610612743,JaMychal Green,JaMychal Green,203210,DEN,6785.0,113.0,28.0,233.0,228,54.0,83.0,24.0,461,5.0,9.0,2.0,3.0,1.0,3.0,,,,1.0,2.0,5.0,,,,1.0,6.0,11.0,,,1.0,1.0,5.0,10.0,8.0,16.0,6.0,40.0,253.0,2.0,3.0,,,6.0,10.0,1.0,3.0,1.0,2.0,,5.0,6.0,4.0,24.0,,4.0,11.0,6.0,1.0,,2.0,3.0,5.0,3.0,,2.0,,,13.0,3.0,3.0,18.0,8.0,4.0,30.0,6.0,36.0,,1.0,1.0,,3.0,,3.0,3.0,,,,6.0,1.0,,8.0,17.0,2.0,5.0,,,6.0,2.0,,,4.0,,,3.0,,,,,,3.0,3.0,2.0,5.0,54.0,4.0,,0.6,1.0,1.0,0.5,,0.5,0.5,0.5,0.6666666666666666,0.3333333333333333,0.6538461538461539,0.6666666666666666,0.5,0.7142857142857143,1.0,0.5,0.6153846153846154,,0.1,0.1111111111111111,,,13.076923076923077,0.5,0.5,0.1428571428571428,0.06,0.3272727272727272,0.0588235294117647,0.2342342342342342,0.0594059405940594,0.0454545454545454,0.0588235294117647,0.0909090909090909,0.05,0.1875,0.1379310344827586,0.0909090909090909,0.325,0.3333333333333333,,0.6666666666666666,0.3461538461538461,0.5555555555555556,0.625,0.6,,,,,0.0384615384615384,,,,0.1923076923076923,0.4,0.4,1.0,0.4230769230769231,0.5454545454545454,0.5454545454545454,1.0,1.0,0.6666666666666666,,,,,,,0.6,0.3333333333333333,0.2,,0.2,1.0,0.9615384615384616,0.5454545454545454,0.573625,0.7715,0.6735500000000001,0.1428571428571428,0.3333333333333333,,0.25,0.125,3.69,25.15625,0.2317596566523605,1.0,0.0909090909090909,,,,,,,,,,,True,,,,
203999,1610612743,Nikola Jokic,Nikola Jokic,203999,DEN,32464.0,541.0,112.0,1080.0,1073,293.0,256.0,125.0,2153,62.0,93.0,26.0,40.0,21.0,30.0,46.0,88.0,22.0,38.0,,3.0,,,,2.0,23.0,53.0,,3.0,4.0,11.0,130.0,219.0,23.0,56.0,63.0,392.0,1217.0,29.0,46.0,,3.0,12.0,70.0,37.0,58.0,4.0,13.0,40.0,126.0,124.0,136.0,69.0,,44.0,53.0,23.0,10.0,,82.0,47.0,129.0,26.0,21.0,64.0,11.0,7.0,305.0,12.0,37.0,45.0,69.0,11.0,125.0,50.0,175.0,13.0,20.0,14.0,6.0,38.0,6.0,27.0,19.0,3.0,11.0,1.0,57.0,4.0,21.0,21.0,44.0,8.0,99.0,10.0,3.0,79.0,13.0,,,24.0,,22.0,10.0,,,4.0,,,6.0,10.0,6.0,124.0,288.0,2.0,21.0,0.4769230769230769,0.5740740740740741,1.0,0.4107142857142857,,0.3076923076923077,0.4107142857142857,0.593607305936073,0.6304347826086957,0.6379310344827587,0.5981818181818181,0.5918367346938775,0.6056338028169014,0.6363636363636364,0.6481481481481481,0.6702127659574468,0.2036363636363636,,0.045662100456621,0.053763440860215,0.0568181818181818,,29.89352989352989,0.6666666666666666,0.3666666666666666,0.2727272727272727,0.14453125,0.1867219917012448,0.055813953488372,0.2307692307692307,0.1040339702760085,0.2150537634408602,0.1226415094339622,0.0701754385964912,0.0414201183431952,0.2394366197183098,0.2743362831858407,0.3043478260869565,0.1741573033707865,0.2222222222222222,0.1160714285714285,0.6,0.3381818181818182,0.6666666666666666,0.7045454545454546,0.4193548387096774,0.32,0.5227272727272727,0.5542168674698795,0.4782608695652174,0.1381818181818181,0.5789473684210527,0.5789473684210527,0.6363636363636364,0.0109090909090909,,,,0.1927272727272727,0.4339622641509434,0.4339622641509434,1.0,0.8163265306122449,0.65,,,,0.0612244897959183,,,0.4225352112676056,0.7,0.028169014084507,,0.1549295774647887,0.3636363636363636,0.5418181818181819,0.4339622641509434,0.4988556363636364,0.6496953488372093,0.5276823943661971,0.0839160839160839,0.1043478260869565,,0.1785714285714285,0.3214285714285714,6.740639269406392,25.45892857142857,0.2712962962962963,1.0,0.108695652173913,4.0,1.0,,,,0.0416666666666666,0.0769230769230769,,,,True,,,,
200794,1610612743,Paul Millsap,Paul Millsap,200794,DEN,22883.0,381.0,17.0,757.0,760,190.0,131.0,88.0,1517,34.0,45.0,7.0,9.0,7.0,10.0,6.0,25.0,,,4.0,9.0,,,2.0,3.0,13.0,33.0,1.0,3.0,2.0,7.0,40.0,70.0,17.0,42.0,25.0,156.0,905.0,8.0,11.0,1.0,3.0,4.0,23.0,7.0,14.0,4.0,10.0,7.0,33.0,48.0,32.0,48.0,3.0,10.0,33.0,13.0,6.0,,14.0,10.0,24.0,6.0,4.0,8.0,2.0,4.0,58.0,10.0,15.0,33.0,27.0,3.0,63.0,25.0,88.0,4.0,12.0,8.0,4.0,9.0,2.0,5.0,7.0,1.0,4.0,,16.0,2.0,3.0,21.0,32.0,,27.0,3.0,,36.0,2.0,,,13.0,2.0,3.0,4.0,,,2.0,,,2.0,4.0,1.0,33.0,190.0,,2.0,0.6,0.6857142857142857,0.9411764705882352,0.4047619047619047,0.3333333333333333,0.4,0.4047619047619047,0.5714285714285714,0.7272727272727273,0.5,0.5848214285714286,0.6785714285714286,0.5416666666666666,0.609375,0.6764705882352942,0.5689655172413793,0.375,,0.0857142857142857,0.0444444444444444,0.16,,16.783216783216783,0.5625,0.1666666666666666,0.1508379888268156,0.0867052023121387,0.1976047904191616,0.065359477124183,0.1734104046242774,0.0766871165644171,0.0806451612903225,0.081081081081081,0.1081081081081081,0.0555555555555555,0.1153846153846153,0.1481481481481481,0.1956521739130435,0.1983471074380165,0.1956521739130435,0.0816326530612244,0.25,0.4017857142857143,0.7555555555555555,0.7906976744186046,0.6470588235294118,0.2232142857142857,0.24,0.2857142857142857,0.3333333333333333,,,,,0.0803571428571428,0.4444444444444444,0.4444444444444444,1.0,0.2946428571428571,0.3939393939393939,0.3939393939393939,0.9230769230769232,0.6428571428571429,0.7777777777777778,,,,0.2142857142857142,0.3333333333333333,1.0,0.4166666666666667,0.7,0.125,0.6666666666666666,0.2916666666666667,0.2857142857142857,0.7767857142857143,0.3939393939393939,0.5312558035714285,0.6009590909090909,0.5067395833333334,0.12,0.1604938271604938,0.0454545454545454,0.1474358974358974,0.2115384615384615,4.225714285714286,25.152380952380955,0.2509907529722589,1.0,0.1111111111111111,2.0,,1.0,,,,0.1428571428571428,2.0,,1.0,True,,,,
1629008,1610612743,Michael Porter Jr.,Michael Porter Jr.,1629008,DEN,10525.0,175.0,24.0,355.0,349,91.0,70.0,35.0,704,16.0,19.0,3.0,4.0,1.0,1.0,4.0,8.0,2.0,4.0,5.0,10.0,,1.0,3.0,5.0,13.0,31.0,,1.0,2.0,6.0,22.0,31.0,18.0,41.0,8.0,106.0,407.0,3.0,4.0,,2.0,2.0,8.0,2.0,3.0,5.0,11.0,2.0,21.0,28.0,16.0,51.0,3.0,4.0,31.0,13.0,,,6.0,1.0,7.0,1.0,,2.0,2.0,2.0,15.0,2.0,2.0,16.0,17.0,3.0,36.0,6.0,42.0,,11.0,7.0,4.0,2.0,1.0,1.0,6.0,,1.0,3.0,8.0,2.0,1.0,11.0,18.0,,7.0,,,9.0,3.0,,,5.0,,1.0,4.0,1.0,,3.0,1.0,,1.0,5.0,4.0,21.0,89.0,2.0,1.0,0.6363636363636364,0.7,0.9444444444444444,0.4390243902439024,,0.4545454545454545,0.4390243902439024,0.7096774193548387,0.75,0.6666666666666666,0.6805555555555556,0.5,0.6785714285714286,0.7066666666666667,0.5714285714285714,0.7,0.5694444444444444,,,,,,21.065989847715738,0.25,0.3,0.1931818181818181,0.0285714285714285,0.2105263157894736,0.0273972602739726,0.2012195121951219,0.0279720279720279,0.05,0.0333333333333333,,0.0188679245283018,0.1538461538461538,0.225,0.1818181818181818,0.2321428571428571,0.15,,0.8,0.2638888888888889,0.8421052631578947,0.8421052631578947,0.625,0.1111111111111111,0.5,0.5,0.75,0.0555555555555555,0.5,0.5,0.5,0.1388888888888889,0.5,0.5,1.0,0.4305555555555556,0.4193548387096774,0.4193548387096774,0.9230769230769232,0.6666666666666666,0.75,0.1666666666666666,,,0.1666666666666666,,,0.0714285714285714,1.0,0.3571428571428571,0.6,0.4285714285714285,0.3333333333333333,0.8333333333333334,0.4193548387096774,0.5389506944444444,0.5356299999999999,0.52625,0.0675675675675675,0.1515151515151515,,0.0754716981132075,0.1981132075471698,5.548387096774193,25.382926829268293,0.2563380281690141,2.0,0.05,1.0,2.0,,,,0.1666666666666666,0.3333333333333333,,,,True,,,,
