EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Offensive Fouls,FoulsDrawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyAtRimFGM,PenaltyAtRimFGA,SecondChanceFtPoints,Fg2aBlocked,FTDefRebounds,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,FG2APctBlocked,ShortMidRangePctBlocked,DefFTReboundPct,OffShortMidRangeReboundPct,BlocksRecoveredPct,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,Corner3Assists,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,SecondChanceTurnovers,Loose Ball Fouls,BlockedShortMidRange,OffCorner3ReboundPct,SecondChanceCorner3FGM,SecondChanceFG3M,HeaveAttempts,Travels,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,NonShootingPenaltyNonTakeFouls,SecondChanceFg3Pct,OffLongMidRangeReboundPct,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,ThreePtShootingFoulsDrawnPct,Loose Ball Fouls Drawn,Blocked3s,BlockedArc3,SecondChanceArc3FGM,AtRimPctBlocked,SecondChanceAtRimPctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,Technical Free Throw Trips,LongMidRangePctBlocked,Charge Fouls,DefensiveGoaltends,Defensive 3 Seconds Violations,Charge Fouls Drawn,on,PenaltyCorner3FGM,FTOffRebounds,OffFTReboundPct,PenaltyCorner3Accuracy,OffensiveGoaltends,3SecondViolations,Fg3aBlocked,FG3APctBlocked,Corner3PctBlocked,BlockedLongMidRange,Arc3PctBlocked,HeaveMakes,BlockedCorner3
1628382,1610612760,Justin Jackson,Justin Jackson,1628382,OKC,8210.0,137,9.0,286,287,73,49,21,573,7.0,10.0,2.0,2.0,4.0,8.0,1.0,3.0,1.0,6.0,1.0,1.0,11.0,28.0,1.0,6.0,13.0,12.0,21,12.0,34.0,9.0,69,300,2.0,2.0,2.0,4.0,1.0,2.0,6.0,14.0,3.0,23.0,16.0,8.0,24.0,12.0,4.0,28.0,11.0,8.0,3.0,11.0,3.0,6.0,1.0,1.0,25.0,1.0,2.0,5.0,5.0,10,3.0,13,1.0,4.0,2.0,2.0,6.0,3.0,4.0,4.0,2.0,10.0,1.0,5.0,9.0,1.0,13.0,2.0,12.0,2.0,5.0,2.0,23.0,73,2.0,0.6666666666666666,0.8,0.6666666666666666,0.35294117647058826,0.42857142857142855,0.35294117647058826,0.5714285714285714,1.0,0.5,0.5454545454545454,0.5,0.625,0.575,0.5,0.6388888888888888,0.6181818181818182,22.727272727272727,0.6,0.07246376811594203,0.03636363636363636,0.07142857142857142,0.014285714285714285,0.07194244604316546,0.024,0.1111111111111111,0.017543859649122806,0.08,0.058823529411764705,0.1,0.06666666666666667,0.1,0.03225806451612903,0.18181818181818182,0.7,0.7,0.7142857142857143,0.14545454545454545,0.5,0.5,0.5,0.05454545454545454,0.3333333333333333,0.3333333333333333,1.0,0.10909090909090909,0.16666666666666666,0.16666666666666666,1.0,0.509090909090909,0.39285714285714285,0.39285714285714285,0.6363636363636364,0.5,1.0,0.25,0.25,0.0625,0.8125,0.46153846153846156,0.8,0.39285714285714285,0.511601818181818,0.46185,0.5075562499999999,0.08620689655172414,0.20833333333333334,0.057971014492753624,0.3333333333333333,6.047619047619047,25.494117647058825,0.25524475524475526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,
1628396,1610612760,Tony Bradley,Tony Bradley,1628396,OKC,2490.0,42,,86,86,36,25,7,172,5.0,5.0,1.0,1.0,1.0,5.0,,,,,,,,1.0,,,1.0,6.0,10,,1.0,4.0,16,95,2.0,2.0,,5.0,3.0,3.0,,1.0,,6.0,10.0,2.0,,,2.0,1.0,,1.0,,1.0,,1.0,,,2.0,1.0,2.0,3.0,6.0,10,3.0,13,,1.0,1.0,,1.0,,1.0,1.0,,2.0,1.0,1.0,3.0,1.0,6.0,,6.0,,3.0,,6.0,36,,0.8333333333333334,1.0,,,,,0.6,1.0,1.0,0.5454545454545454,1.0,0.75,0.5714285714285714,0.8333333333333334,0.75,0.09090909090909091,16.666666666666668,0.5,0.2727272727272727,0.10526315789473684,0.2,0.043478260869565216,0.24324324324324326,0.07142857142857142,,0.058823529411764705,0.3333333333333333,0.3333333333333333,,0.16666666666666666,0.3333333333333333,,0.45454545454545453,1.0,1.0,0.8,0.45454545454545453,0.2,0.3333333333333333,1.0,,,,,,,,,0.09090909090909091,,,,0.5,1.0,,,,0.25,,0.5454545454545454,,0.5608181818181819,0.4544,0.6712750000000001,0.21428571428571427,0.23076923076923078,0.3125,0.375,4.34,25.1,0.4186046511627907,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,0.2,0.4,1.0,0.15384615384615385,0.5,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,
1629004,1610612760,Svi Mykhailiuk,Svi Mykhailiuk,1629004,OKC,567.0,9,-3.0,19,20,5,4,1,39,2.0,2.0,,,1.0,1.0,,,,,,,1.0,1.0,,,,3.0,3,1.0,1.0,,9,23,,,,,1.0,1.0,,,,2.0,4.0,2.0,,3.0,,1.0,1.0,,,,,,,,,,,,1.0,1,,1,,,,,,,,,,,,,,,,,,,,,2.0,5,,0.6666666666666666,0.6666666666666666,,1.0,,1.0,1.0,,1.0,1.125,,1.0,1.125,,1.0,0.25,20.0,,0.2,,,,0.09090909090909091,,,,0.25,,,,,,0.5,1.0,1.0,1.0,0.25,1.0,1.0,,,,,,,,,,0.25,1.0,1.0,,,,,,,,,0.75,1.0,0.6002875,,0.4244,,,,0.2222222222222222,4.0,25.9,0.2631578947368421,,,,,,1.0,1.0,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,
1629676,1610612760,Isaiah Roby,Isaiah Roby,1629676,OKC,4980.0,83,31.0,170,171,63,42,19,341,11.0,15.0,2.0,2.0,3.0,5.0,,,,1.0,,1.0,1.0,4.0,,1.0,3.0,14.0,20,1.0,5.0,3.0,34,162,2.0,2.0,,4.0,4.0,7.0,1.0,4.0,2.0,13.0,10.0,18.0,3.0,,4.0,4.0,1.0,6.0,3.0,9.0,1.0,3.0,1.0,2.0,21.0,1.0,2.0,9.0,8.0,17,3.0,20,,2.0,2.0,,3.0,,2.0,6.0,1.0,9.0,4.0,1.0,4.0,1.0,5.0,1.0,6.0,,3.0,,13.0,63,,0.35714285714285715,0.4166666666666667,1.0,0.2,0.25,0.2,0.7,1.0,0.5714285714285714,0.62,1.0,0.5,0.6071428571428571,1.0,0.5,0.2,19.57671957671958,0.3333333333333333,0.1702127659574468,0.06896551724137931,0.1956521739130435,0.03125,0.1827956989247312,0.04918032786885246,0.14285714285714285,,0.23076923076923078,0.20833333333333334,,0.1891891891891892,0.2222222222222222,,0.6,0.7333333333333333,0.7333333333333333,0.36363636363636365,0.2,0.6,0.6,0.3333333333333333,,,,,0.04,,,,0.16,0.25,0.25,1.0,1.0,1.0,,,0.09090909090909091,0.2727272727272727,0.3333333333333333,0.8,0.25,0.521646,0.7057,0.55065,0.10714285714285714,0.13043478260869565,0.11764705882352941,0.38235294117647056,3.185,26.1,0.37058823529411766,3.0,5.0,,,,5.0,2.0,5.0,3.0,,,,,0.6,0.45454545454545453,0.6,2.0,3.0,2.0,1.0,1.0,3.0,0.16666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,
203121,1610612760,Darius Miller,Darius Miller,203121,OKC,11809.0,197,37.0,413,413,128,96,34,826,,,,,,1.0,5.0,5.0,3.0,7.0,1.0,2.0,14.0,35.0,,2.0,10.0,5.0,6,17.0,42.0,12.0,73,419,,,1.0,3.0,,,2.0,12.0,4.0,10.0,6.0,4.0,39.0,12.0,,34.0,14.0,12.0,9.0,21.0,7.0,9.0,2.0,1.0,51.0,,2.0,13.0,9.0,22,2.0,24,1.0,13.0,8.0,5.0,5.0,,2.0,3.0,3.0,8.0,4.0,5.0,13.0,,7.0,,12.0,,2.0,,10.0,128,,0.6,0.6,0.7647058823529411,0.40476190476190477,0.16666666666666666,0.4146341463414634,0.8333333333333334,,,0.6354166666666666,1.5,0.25,0.7019230769230769,1.5,0.35714285714285715,0.875,13.363028953229398,0.625,0.08256880733944955,0.02564102564102564,0.13829787234042554,,0.10837438423645321,0.012048192771084338,,,0.05263157894736842,0.11764705882352941,0.05,0.14473684210526316,0.1111111111111111,0.043478260869565216,,,,,0.020833333333333332,,,,0.10416666666666667,1.0,1.0,0.6,0.14583333333333334,0.42857142857142855,0.42857142857142855,1.0,0.7291666666666666,0.4,0.4,0.7142857142857143,,,1.0,,0.16666666666666666,0.8333333333333334,0.2,0.875,0.4117647058823529,0.5144297872340428,0.5304,0.48106249999999995,0.11538461538461539,0.25,0.0410958904109589,0.136986301369863,14.733333333333333,26.457142857142852,0.3099273607748184,,,,,,5.0,3.0,5.0,2.0,,,,0.027777777777777776,0.4,,,2.0,,2.0,1.0,1.0,2.0,,1.0,1.0,1.0,1.0,2.0,4.0,1.0,1.0,0.08333333333333333,1.0,1.0,0.09090909090909091,,,,,,,,,,,,,,,True,,,,,,,,,,,,,
1630177,1610612760,Theo Maledon,Theo Maledon,1630177,OKC,1995.0,33,12.0,69,70,25,17,8,139,1.0,2.0,,,,2.0,,2.0,,,,,1.0,5.0,1.0,1.0,3.0,1.0,6,1.0,5.0,2.0,7,72,,,1.0,,,2.0,1.0,3.0,,3.0,,2.0,,3.0,,5.0,1.0,2.0,3.0,5.0,1.0,1.0,,1.0,13.0,,1.0,,2.0,2,1.0,3,1.0,1.0,1.0,,2.0,,2.0,,,2.0,,1.0,5.0,,3.0,,2.0,,1.0,,3.0,25,,,,,0.2,0.3333333333333333,0.2,0.16666666666666666,,,0.22727272727272727,,0.3,0.2916666666666667,,0.3,0.45454545454545453,17.72151898734177,1.0,0.13333333333333333,0.0625,,,0.06451612903225806,0.03571428571428571,,,,0.14285714285714285,0.5,,,0.125,0.18181818181818182,0.5,0.5,,0.18181818181818182,,,,0.18181818181818182,,,,,,,,0.45454545454545453,0.2,0.2,,,,,1.0,,0.6,0.3333333333333333,0.6363636363636364,0.2,0.44950454545454543,,0.44594000000000006,0.08333333333333333,0.14285714285714285,,0.42857142857142855,10.283333333333333,26.080000000000002,0.36231884057971014,,,,,,,,,,,,,0.1111111111111111,,,,2.0,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,
1630221,1610612760,Josh Hall,Josh Hall,1630221,OKC,1850.0,31,24.0,69,68,42,17,5,137,,,,,,4.0,,,,1.0,,,,2.0,,,2.0,,4,,3.0,6.0,6,50,,1.0,,,,3.0,,2.0,3.0,3.0,,,,,,1.0,,4.0,1.0,5.0,1.0,2.0,1.0,1.0,11.0,1.0,,2.0,4.0,6,1.0,7,,,,,1.0,,,2.0,1.0,3.0,2.0,4.0,4.0,,4.0,,8.0,,4.0,,3.0,42,,,,,,,,,,,,,,0.2727272727272727,,0.21428571428571427,0.42857142857142855,18.42105263157895,0.3333333333333333,0.21052631578947367,,0.125,0.058823529411764705,0.17142857142857143,0.03571428571428571,,0.06666666666666667,0.2,0.16666666666666666,0.3333333333333333,0.13333333333333333,,,,,,,0.5714285714285714,,,,,,,,0.14285714285714285,,,,0.2857142857142857,,,,,,,,,0.4,,0.42857142857142855,,0.4417249999999999,0.3645,0.42585,0.36363636363636365,0.5,,0.5,7.375,30.933333333333334,0.6086956521739131,,,,2.0,,,,,,0.5,0.5,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,
1629026,1610612760,Kenrich Williams,Kenrich Williams,1629026,OKC,5575.0,93,24.0,200,197,61,56,14,397,8.0,11.0,1.0,1.0,5.0,10.0,5.0,6.0,2.0,2.0,,,3.0,4.0,,,,18.0,27,5.0,6.0,9.0,60,195,1.0,1.0,,2.0,4.0,8.0,,,2.0,10.0,18.0,18.0,15.0,,2.0,4.0,3.0,3.0,8.0,11.0,6.0,1.0,2.0,,30.0,1.0,4.0,4.0,9.0,14,5.0,19,1.0,3.0,1.0,2.0,5.0,1.0,2.0,3.0,3.0,8.0,2.0,6.0,12.0,,10.0,,13.0,1.0,6.0,1.0,10.0,61,1.0,0.5,0.5294117647058824,1.0,0.8333333333333334,,0.8333333333333334,0.6666666666666666,1.0,0.5,0.7727272727272727,1.0,0.5,0.7692307692307693,0.5,0.5555555555555556,0.18181818181818182,21.86046511627907,0.625,0.15789473684210525,0.11428571428571428,0.09302325581395349,0.023255813953488372,0.13,0.0641025641025641,0.23076923076923078,0.030303030303030304,0.07692307692307693,0.09375,0.4166666666666667,0.12121212121212122,,0.14285714285714285,0.3333333333333333,0.7272727272727273,0.7272727272727273,0.625,0.30303030303030304,0.5,0.7142857142857143,,0.18181818181818182,0.8333333333333334,0.8333333333333334,0.8,0.06060606060606061,1.0,1.0,1.0,0.12121212121212122,0.75,0.75,1.0,1.0,1.0,,,,,,0.5151515151515151,0.75,0.4906121212121212,0.8407,0.47909999999999997,0.15789473684210525,0.1875,0.03333333333333333,0.16666666666666666,7.466666666666667,24.71666666666667,0.305,2.0,3.0,,3.0,1.0,,,1.0,1.0,0.1111111111111111,0.3,0.3333333333333333,0.05555555555555555,1.0,0.375,0.6666666666666666,2.0,,1.0,,,,,,,,1.0,,,2.0,,,,,,1.0,1.0,1.0,,,,,,,,,,,,True,,,,,,,,,,,,,
1629660,1610612760,Ty Jerome,Ty Jerome,1629660,OKC,2391.0,40,8.0,83,85,32,30,6,168,,,,,4.0,6.0,,,,,,,1.0,7.0,,,4.0,4.0,6,1.0,7.0,1.0,12,84,,1.0,,,2.0,3.0,,4.0,,4.0,,8.0,3.0,,,7.0,1.0,5.0,1.0,6.0,1.0,3.0,,2.0,13.0,1.0,,2.0,2.0,4,1.0,5,1.0,1.0,1.0,,1.0,,,,1.0,1.0,1.0,1.0,2.0,,2.0,1.0,2.0,,,1.0,4.0,32,,,,1.0,0.14285714285714285,,0.14285714285714285,0.6666666666666666,,0.6666666666666666,0.4230769230769231,,0.2857142857142857,0.42857142857142855,,0.2857142857142857,0.5384615384615384,15.384615384615383,1.0,0.07142857142857142,,0.15384615384615385,0.045454545454545456,0.0975609756097561,0.02564102564102564,,0.058823529411764705,0.125,0.07142857142857142,,,0.6666666666666666,0.16666666666666666,,,,,0.46153846153846156,0.6666666666666666,0.6666666666666666,,,,,,,,,,0.5384615384615384,0.14285714285714285,0.14285714285714285,1.0,,,,,,0.5714285714285714,,0.5384615384615384,0.14285714285714285,0.4369423076923077,0.4482,0.40702142857142853,,,,0.3333333333333333,7.566666666666666,26.657142857142862,0.3855421686746988,,,,,,1.0,,1.0,1.0,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,
1630197,1610612760,Aleksej Pokusevski,Aleksej Pokusevski,1630197,OKC,2139.0,36,10.0,77,77,47,16,7,154,,,,,,3.0,,2.0,,,,,2.0,3.0,,,1.0,,5,2.0,3.0,2.0,8,76,,1.0,,,,5.0,,1.0,,,,,6.0,,,3.0,2.0,4.0,1.0,5.0,1.0,1.0,1.0,2.0,11.0,,1.0,1.0,5.0,6,1.0,7,1.0,,,,3.0,1.0,2.0,3.0,1.0,6.0,3.0,1.0,1.0,,2.0,1.0,2.0,,1.0,,,47,,,,1.0,0.6666666666666666,,0.6666666666666666,,,,0.375,,,0.4444444444444444,,,0.375,17.857142857142858,0.5,0.2,0.07142857142857142,0.07692307692307693,,0.15789473684210525,0.03333333333333333,,,,0.26666666666666666,0.25,0.08333333333333333,,0.16666666666666666,,,,,0.375,,,,0.25,,,,,,,,0.375,0.6666666666666666,0.6666666666666666,1.0,,,,,,0.16666666666666666,,0.375,0.6666666666666666,0.43815,0.4782,0.3972,0.1111111111111111,0.16666666666666666,,,12.280000000000001,26.633333333333336,0.6103896103896104,,,,,,1.0,1.0,1.0,1.0,,,,0.14285714285714285,1.0,,,,,,1.0,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,
