EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,FG2M,FG2A,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PtsUnassisted2s,PtsPutbacks,ThreePtAssists,Assists,Arc3Assists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefRebounds,OffRebounds,Rebounds,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,Turnovers,Fg2Pct,SecondChanceFg2Pct,EfgPct,SecondChanceEfgPct,TsPct,SecondChanceTsPct,Usage,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,SecondChancePointsPct,Avg2ptShotDistance,PenaltyOffPoss,PenaltyDefPoss,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,FtPoints,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,DefTwoPtRebounds,Steals,BadPassSteals,StepOutOfBoundsTurnovers,ShootingFouls,Fouls,FoulsDrawn,Charge Fouls Drawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,FG3APct,DefTwoPtReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg3ptShotDistance,PenaltyOffPossPct,Fg2aBlocked,OffThreePtRebounds,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,LostBallOutOfBoundsTurnovers,Offensive Fouls,Offensive Fouls Drawn,RecoveredBlocks,FG2APctBlocked,ShortMidRangePctBlocked,LiveBallTurnoverPct,OffThreePtReboundPct,OffAtRimReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,BlocksRecoveredPct,Fg3aBlocked,Corner3Assists,SelfOReb,Loose Ball Fouls Drawn,DefensiveGoaltends,FG3APctBlocked,Arc3PctBlocked,OffShortMidRangeReboundPct,OffCorner3ReboundPct,SelfORebPct,SecondChanceAtRimPctAssisted,FTDefRebounds,LostBallTurnovers,SecondChanceTurnovers,PenaltyTurnovers,Loose Ball Fouls,AtRimPctBlocked,DefFTReboundPct,Corner3PctBlocked,SecondChanceCorner3FGA,SecondChanceCorner3Frequency,Blocked3s,BlockedArc3,NonShootingPenaltyNonTakeFoulsDrawn,BlockedLongMidRange,Travels,on,Charge Fouls,BlockedCorner3,OffensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,SecondChanceCorner3FGM,PenaltyCorner3FGM,HeaveAttempts,FTOffRebounds,ThreePtShootingFoulsDrawn,LongMidRangePctBlocked,OffFTReboundPct,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawnPct,Clear Path Fouls,3pt And 1 Free Throw Trips
1627732,1610612755,Ben Simmons,Ben Simmons,1627732,PHI,247.0,4.0,6.0,8.0,8,3.0,16,1.0,1.0,1.0,1.0,1.0,1.0,2.0,6,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,6.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,18.181818181818183,0.5,0.25,0.2,0.2,1.0,0.25,1.0,1.0,1.0,1.0,1.0,1.0,0.584,0.584,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,
1629751,1610612755,Dakota Mathias,Dakota Mathias,1629751,PHI,7407.0,123.0,-31.0,256.0,256,37.0,512,1.0,3.0,,,11.0,22.0,48.0,287,2.0,2.0,8.0,10.0,,3.0,13.0,3.0,29.0,1.0,4.0,6.0,1.0,7.0,,1.0,1.0,0.5,1.0,0.4791666666666667,1.1666666666666667,0.47,1.1666666666666667,17.05685618729097,0.014925373134328358,0.06451612903225806,0.043478260869565216,0.006944444444444444,0.03333333333333333,0.05660377358490566,0.0625,0.3333333333333333,0.3333333333333333,,,0.6041666666666666,0.4916927083333333,0.4579,0.16666666666666666,15.627272727272727,51.0,94.0,1.0,1.0,1.0,1.0,9.0,18.0,3.0,7.0,1.0,5.0,19.0,1.0,1.0,1.0,5.0,8.0,26.0,2.0,1.0,1.0,1.0,3.0,4.0,1.0,6.0,2.0,11.0,12.0,21.0,3.0,19.0,5.0,10.0,4.0,4.0,2.0,2.0,1.0,1.0,1.0,3.0,7.0,5.0,1.0,6.0,1.0,1.0,1.0,2.0,3.0,1.0,2.0,3.0,11.0,49.0,3.0,0.5454545454545454,0.5454545454545454,0.875,0.3076923076923077,1.0,0.16666666666666666,0.3076923076923077,0.75,0.45,0.4166666666666667,0.5416666666666666,0.02631578947368421,0.05263157894736842,0.07142857142857142,0.1111111111111111,1.0,0.020833333333333332,1.0,1.0,1.0,0.375,0.5,0.5,0.4444444444444444,0.14583333333333334,0.42857142857142855,0.42857142857142855,1.0,0.3958333333333333,0.2631578947368421,0.2631578947368421,0.8,0.3333333333333333,1.0,1.0,0.1,1.0,0.1,0.5,0.2,0.2631578947368421,0.503845,0.020833333333333332,0.045454545454545456,0.22916666666666666,25.549999999999997,0.19921875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,
1630198,1610612755,Isaiah Joe,Isaiah Joe,1630198,PHI,5519.0,92.0,-8.0,191.0,189,33.0,380,,,,,3.0,9.0,26.0,210,,,,2.0,,1.0,8.0,1.0,17.0,2.0,7.0,9.0,3.0,12.0,,2.0,3.0,0.3333333333333333,,0.328125,,0.37142857142857144,,16.29955947136564,0.041666666666666664,0.16279069767441862,0.09782608695652174,0.028037383177570093,0.045454545454545456,0.1891891891891892,,,,,,0.71875,0.4897390625,0.524025,,12.61111111111111,42.0,71.0,,,1.0,5.0,2.0,4.0,,5.0,1.0,5.0,18.0,,2.0,1.0,4.0,5.0,23.0,5.0,,2.0,,,2.0,1.0,5.0,3.0,6.0,4.0,15.0,,18.0,5.0,7.0,4.0,1.0,2.0,2.0,3.0,2.0,,4.0,9.0,6.0,,5.0,,,1.0,2.0,2.0,1.0,1.0,2.0,6.0,40.0,1.0,0.6666666666666666,0.6666666666666666,1.0,0.21739130434782608,,0.2,0.21739130434782608,,0.21428571428571427,0.3333333333333333,0.71875,0.04081632653061224,,0.1111111111111111,,,0.15625,0.2,0.25,1.0,0.125,0.5,0.5,0.5,0.15625,,,,0.5625,0.2777777777777778,0.2777777777777778,1.0,1.0,,,,,0.14285714285714285,0.5714285714285714,0.25,0.2777777777777778,0.47944285714285717,0.030303030303030304,0.1,0.23076923076923078,25.956521739130434,0.2198952879581152,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.1111111111111111,0.2,0.3333333333333333,0.01694915254237288,0.07692307692307693,0.025,0.03333333333333333,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,
201980,1610612755,Danny Green,Danny Green,201980,PHI,3488.0,58.0,-31.0,120.0,119,21.0,239,1.0,4.0,1.0,2.0,2.0,11.0,19.0,147,2.0,5.0,4.0,2.0,2.0,2.0,9.0,1.0,20.0,1.0,2.0,4.0,7.0,11.0,,1.0,4.0,0.18181818181818182,0.4,0.2857142857142857,0.2857142857142857,0.31666666666666665,0.2857142857142857,23.448275862068968,0.027777777777777776,0.08333333333333333,0.06779661016949153,0.0945945945945946,,0.08695652173913043,0.14285714285714285,0.25,0.25,0.2857142857142857,0.5,0.75,0.5134125,0.518575,0.21052631578947367,9.200000000000001,9.0,33.0,,,1.0,3.0,,4.0,,5.0,,4.0,12.0,,2.0,,1.0,4.0,17.0,3.0,,2.0,,,,,1.0,,,2.0,6.0,6.0,12.0,4.0,7.0,2.0,,5.0,2.0,2.0,1.0,,3.0,5.0,5.0,,5.0,,1.0,2.0,,,,,,,7.0,,0.5,1.0,0.5,0.23529411764705882,,,0.23529411764705882,,,,0.6071428571428571,0.05714285714285714,0.25,,,1.0,0.10714285714285714,0.3333333333333333,0.3333333333333333,,0.14285714285714285,,,,0.17857142857142858,,,,0.42857142857142855,0.3333333333333333,0.36363636363636365,0.5,0.2857142857142857,,,,,,1.0,,0.3333333333333333,0.5013,0.06666666666666667,0.15384615384615385,,25.352941176470587,0.075,,6.0,1.0,3.0,3.0,,1.0,,,,,0.75,0.15789473684210525,,,,,1.0,1.0,4.0,1.0,1.0,0.058823529411764705,0.08333333333333333,0.08333333333333333,0.42857142857142855,0.19047619047619047,1.0,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,
2730,1610612755,Dwight Howard,Dwight Howard,2730,PHI,3860.0,64.0,-19.0,133.0,131,21.0,264,8.0,12.0,4.0,6.0,9.0,14.0,25.0,158,4.0,6.0,12.0,8.0,8.0,1.0,4.0,1.0,9.0,2.0,8.0,23.0,8.0,31.0,,2.0,5.0,0.6428571428571429,0.6666666666666666,0.631578947368421,0.6875,0.6578947368421053,0.75,15.286624203821656,0.05555555555555555,0.24242424242424243,0.2916666666666667,0.10526315789473684,,0.25925925925925924,0.631578947368421,0.6666666666666666,0.7272727272727273,0.75,0.6666666666666666,0.8947368421052632,0.6094394736842105,0.6063875000000001,0.48,3.85,27.0,40.0,3.0,4.0,,,1.0,2.0,,1.0,,2.0,4.0,1.0,2.0,2.0,3.0,2.0,5.0,1.0,1.0,2.0,1.0,4.0,5.0,2.0,3.0,1.0,15.0,10.0,3.0,3.0,4.0,2.0,3.0,,,3.0,13.0,,,,3.0,10.0,2.0,,1.0,1.0,,1.0,,2.0,2.0,,2.0,15.0,27.0,2.0,0.5555555555555556,1.0,0.5,0.4,0.5,0.6666666666666666,0.4,0.8,0.875,0.9375,0.2631578947368421,0.3333333333333333,0.3333333333333333,0.5,0.16666666666666666,0.5,,,,,0.10526315789473684,0.5,0.5,1.0,0.05263157894736842,,,,0.21052631578947367,0.5,0.5,0.5,0.25,0.5,,0.5,0.75,,0.375,0.6666666666666666,0.5,0.60275625,0.05263157894736842,0.07142857142857142,0.6,25.02,0.20300751879699247,1.0,6.0,,3.0,1.0,1.0,1.0,,1.0,0.07142857142857142,,0.6,0.15,0.07692307692307693,0.13793103448275862,0.30434782608695654,0.5,,,1.0,1.0,,,,0.09090909090909091,0.18181818181818182,0.14285714285714285,,2.0,2.0,3.0,1.0,5.0,0.08333333333333333,0.6666666666666666,,,,,,,,,True,,,,,,,,,,,,,,,,,,
203118,1610612755,Mike Scott,Mike Scott,203118,PHI,1600.0,27.0,-22.0,58.0,58,6.0,116,1.0,1.0,,,1.0,3.0,2.0,64,,,,,,1.0,1.0,1.0,3.0,,2.0,4.0,,4.0,,,,0.3333333333333333,,0.1,,0.1,,15.384615384615383,,0.13333333333333333,0.12121212121212122,,,0.07692307692307693,0.1,1.0,1.0,,,0.8,0.55201,,,9.200000000000001,3.0,19.0,,,,1.0,,1.0,,4.0,,,3.0,,,,,,7.0,,,,,,,,,,,2.0,,,3.0,,,,,,2.0,,,,2.0,2.0,,,,,,,,1.0,1.0,,1.0,,1.0,,1.0,1.0,,,,,,,,,0.7,0.1111111111111111,0.25,,0.5,1.0,0.1,,,,0.1,,,,0.4,,,,0.3,,,,,,,,,,,,,,,,,24.071428571428566,0.05172413793103448,,,,,,,,,,,,,,,,0.09090909090909091,,1.0,,,,,0.14285714285714285,,,,,,,,,,,,,0.25,,,,,,,,True,,,,,,,,,,,,,,,,,,
1628390,1610612755,Terrance Ferguson,Terrance Ferguson,1628390,PHI,1042.0,17.0,-6.0,35.0,36,4.0,71,,,,,,,,36,,,,,,1.0,1.0,,3.0,,,1.0,,1.0,,,1.0,,,,,,,10.256410256410255,,,0.07142857142857142,,,,,,,,,1.0,0.54225,,,,13.0,21.0,,,,,,,,2.0,,,1.0,,,,,,3.0,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,1.0,2.0,,,,,,,,,,,,,13.0,,,,,,,,,,,,1.0,0.16666666666666666,0.3333333333333333,,,,,,,,,,,,0.6666666666666666,,,,0.3333333333333333,,,,,,,,,,,,,,,,,23.833333333333332,0.37142857142857144,,,,1.0,1.0,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,
1628396,1610612755,Tony Bradley,Tony Bradley,1628396,PHI,2574.0,43.0,22.0,82.0,86,14.0,168,7.0,9.0,5.0,6.0,8.0,12.0,16.0,76,5.0,6.0,10.0,6.0,6.0,,3.0,,6.0,7.0,9.0,16.0,9.0,25.0,1.0,1.0,1.0,0.6666666666666666,0.8333333333333334,0.6153846153846154,0.7142857142857143,0.6153846153846154,0.7142857142857143,14.285714285714286,0.3181818181818182,0.375,0.2962962962962963,0.20930232558139536,0.1,0.45,0.6923076923076923,0.7777777777777778,0.7777777777777778,0.8571428571428571,0.8333333333333334,0.7692307692307693,0.6699,0.7693166666666666,0.625,3.491666666666667,19.0,28.0,2.0,3.0,,2.0,1.0,1.0,,1.0,,,,,,,,,1.0,,,1.0,,3.0,4.0,,,,6.0,10.0,,,,,3.0,1.0,1.0,1.0,7.0,2.0,2.0,,2.0,2.0,3.0,,1.0,1.0,,1.0,,3.0,3.0,,3.0,6.0,19.0,,0.625,1.0,,,,,,0.75,0.75,0.75,0.07692307692307693,0.23333333333333334,0.3333333333333333,0.3333333333333333,,0.5714285714285714,0.15384615384615385,,,,0.07692307692307693,1.0,1.0,1.0,0.07692307692307693,,,,,,,,,,,0.75,0.6666666666666666,,,,,0.7565249999999999,0.07692307692307693,0.08333333333333333,0.375,23.2,0.23170731707317074,1.0,2.0,,,,,,,,0.08333333333333333,0.5,,0.09523809523809523,0.5714285714285714,0.11764705882352941,0.16666666666666666,,1.0,,1.0,,,1.0,,0.4,,0.3333333333333333,0.4,,,1.0,,,,,1.0,1.0,0.14285714285714285,,,,,,True,,,,,,,,,,,,,,,,,,
1630178,1610612755,Tyrese Maxey,Tyrese Maxey,1630178,PHI,5465.0,91.0,-57.0,191.0,192,22.0,383,6.0,10.0,,,24.0,42.0,67.0,230,2.0,2.0,4.0,28.0,,2.0,9.0,1.0,20.0,1.0,9.0,14.0,2.0,16.0,,,5.0,0.5714285714285714,1.0,0.5833333333333334,1.0,0.5982142857142857,1.0,27.853881278538815,0.018867924528301886,0.23076923076923078,0.14432989690721648,0.018867924528301886,0.04,0.21212121212121213,0.18518518518518517,0.6,0.6666666666666666,,,0.4074074074074074,0.4643324074074074,0.4117,0.05970149253731343,12.09047619047619,37.0,78.0,,1.0,10.0,13.0,8.0,19.0,,,,5.0,12.0,,,2.0,4.0,5.0,12.0,4.0,,,,1.0,4.0,2.0,4.0,2.0,10.0,20.0,6.0,9.0,12.0,5.0,7.0,4.0,1.0,2.0,5.0,4.0,2.0,,5.0,5.0,6.0,,5.0,1.0,,2.0,1.0,1.0,1.0,,2.0,10.0,37.0,,0.4166666666666667,0.4166666666666667,0.4,0.4166666666666667,,0.5,0.4166666666666667,0.25,0.5,0.5555555555555556,0.2222222222222222,0.08620689655172414,0.0625,0.15384615384615385,0.3333333333333333,0.3333333333333333,0.24074074074074073,0.7692307692307693,0.8333333333333334,0.3,0.35185185185185186,0.42105263157894735,0.42105263157894735,0.625,,,,,0.2222222222222222,0.4166666666666667,0.4166666666666667,0.4,,,,0.125,,,0.5,0.5,0.4166666666666667,0.39439375,0.03636363636363636,0.046511627906976744,0.14925373134328357,26.941666666666666,0.193717277486911,2.0,1.0,2.0,5.0,3.0,,,,1.0,0.047619047619047616,0.07692307692307693,1.0,0.018867924528301886,,0.02631578947368421,0.06896551724137931,0.5,,1.0,1.0,,,,,,,0.047619047619047616,,,2.0,,3.0,,0.1,,,,,1.0,1.0,1.0,,,True,,,,,,,,,,,,,,,,,,
1630194,1610612755,Paul Reed,Paul Reed,1630194,PHI,2556.0,43.0,12.0,86.0,88,13.0,174,2.0,5.0,,,6.0,11.0,12.0,85,,1.0,,,,2.0,3.0,2.0,8.0,1.0,1.0,3.0,3.0,6.0,,2.0,4.0,0.5454545454545454,,0.42857142857142855,,0.42857142857142855,,17.647058823529413,0.041666666666666664,0.034482758620689655,0.05263157894736842,0.06521739130434782,,,0.35714285714285715,0.4,0.6666666666666666,,,0.5714285714285714,0.5298428571428572,0.3714,,6.5,33.0,38.0,2.0,3.0,2.0,4.0,2.0,2.0,,1.0,,,2.0,,1.0,,1.0,,3.0,,,1.0,,4.0,5.0,,1.0,,8.0,12.0,,,2.0,,1.0,1.0,,,2.0,,,1.0,2.0,2.0,,,,,,,,3.0,2.0,,4.0,8.0,33.0,,1.0,1.0,,,,,,0.8,0.6666666666666666,0.6666666666666666,0.21428571428571427,0.07142857142857142,,,0.16666666666666666,1.0,0.2857142857142857,0.5,0.6666666666666666,1.0,0.14285714285714285,1.0,1.0,1.0,0.07142857142857142,,,,0.14285714285714285,,,,0.5,,,0.5,0.6666666666666666,,0.16666666666666666,,,0.5547666666666666,,,0.6666666666666666,24.900000000000002,0.38372093023255816,3.0,2.0,,2.0,1.0,1.0,,,2.0,0.2727272727272727,0.25,0.5,0.09090909090909091,,0.11764705882352941,0.11764705882352941,0.5,,,,,,,,0.16666666666666666,,,,,1.0,2.0,3.0,,0.4,,,,,1.0,1.0,,1.0,,True,,,,,,,,,,,,,,,,,,
