EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Charge Fouls,Clear Path Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,LongMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceFtPoints,ShortMidRangePctBlocked,AtRimPctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,Fg3aBlocked,Blocked3s,BlockedArc3,FG3APctBlocked,Arc3PctBlocked,SecondChanceAtRimPctAssisted,3pt And 1 Free Throw Trips,Defensive 3 Seconds Violations,Corner3PctBlocked,3SecondViolations,FTOffRebounds,OffFTReboundPct,OffensiveGoaltends,on,DefensiveGoaltends,BlockedCorner3
101108,1610612756,Chris Paul,Chris Paul,101108,PHX,72147.0,1202,210,2448,2447,392,524,198,4895,19,31,4.0,5.0,3.0,5.0,74.0,135.0,81.0,169.0,8.0,15.0,1.0,1.0,48.0,124.0,2.0,9.0,6.0,29.0,174,335,56.0,139.0,92.0,608,2667,12.0,20.0,3.0,10.0,33.0,22.0,49.0,6.0,29.0,61.0,123.0,24.0,324.0,81.0,87.0,6.0,3.0,121.0,48.0,4.0,208.0,138.0,346.0,95.0,43.0,112.0,70.0,26.0,830.0,6.0,11.0,79.0,87,4.0,170,17.0,187,10.0,57.0,31.0,26.0,49.0,8.0,39.0,26.0,4.0,10.0,2.0,2.0,75,5.0,13.0,32.0,94,4.0,1.0,6.0,4.0,105,1.0,4.0,5.0,98.0,2.0,7.0,14.0,2.0,30.0,10.0,4.0,2.0,4.0,10.0,6.0,107.0,380,7.0,20.0,0.06896551724137931,0.07017543859649122,0.48214285714285715,0.4028776978417266,0.3,0.20689655172413793,0.4117647058823529,0.5194029850746269,0.6,0.4489795918367347,0.5443037974683544,0.55,0.3974358974358974,0.5801158301158301,0.55,0.5495495495495496,0.29324894514767935,0.011940298507462687,0.0967741935483871,0.005917159763313609,22.14339058999253,0.6533333333333333,0.06153846153846154,0.14100486223662884,0.019332161687170474,0.1490566037735849,0.011583011583011582,0.14472537053182213,0.015639374425023,0.013333333333333334,0.021551724137931036,0.0213903743315508,0.012690355329949238,0.008064516129032258,0.13008130081300814,0.1446280991735537,0.15503875968992248,0.1585081585081585,0.10891089108910891,0.04329004329004329,0.6,0.06540084388185655,0.6129032258064516,0.6785714285714286,0.2848101265822785,0.5481481481481482,0.5481481481481482,0.13513513513513514,0.35654008438818563,0.47928994082840237,0.48214285714285715,0.024691358024691357,0.03164556962025317,0.5333333333333333,0.5333333333333333,0.875,0.2616033755274262,0.3870967741935484,0.3870967741935484,0.4166666666666667,0.16666666666666666,0.8,0.03333333333333333,1.0,1.0,0.3,0.2222222222222222,0.5,0.0641025641025641,0.6,0.3717948717948718,0.20689655172413793,0.35864978902953587,0.39669421487603307,0.4537791932059447,0.5034058823529411,0.42333157894736845,0.03278688524590164,0.040345821325648415,0.014184397163120567,0.054276315789473686,0.20230263157894737,12.826268656716419,26.630935251798565,0.16013071895424835,,,,,,,,,,,,,,,,,,,,,True,,
1626163,1610612756,Frank Kaminsky,Frank Kaminsky,1626163,PHX,10194.1,170,13,338,343,128,122,33,681,18,28,4.0,7.0,9.0,13.0,5.0,12.0,1.0,5.0,2.0,4.0,,,5.0,15.0,,1.0,2.0,6.0,24,45,7.0,19.0,14.0,83,369,4.0,7.0,,1.0,9.0,10.0,17.0,3.0,7.0,5.0,34.0,38.0,10.0,21.0,,8.0,,15.0,5.0,6.0,11.0,10.0,21.0,4.0,6.0,8.0,3.0,,52.0,3.0,9.0,15.0,16,2.0,33,12.0,45,1.0,1.0,1.0,,2.0,,,1.0,,2.0,,1.0,3,,1.0,11.0,21,,,2.0,,16,,2.0,3.0,19.0,1.0,,8.0,,2.0,8.0,5.0,,3.0,8.0,3.0,34.0,128,2.0,2.0,0.7916666666666666,0.95,1.0,0.3684210526315789,,0.42857142857142855,0.3684210526315789,0.5333333333333333,0.5714285714285714,0.5882352941176471,0.5390625,0.5,0.6041666666666666,0.5684931506849316,0.5625,0.6296296296296297,0.296875,0.13333333333333333,0.14285714285714285,0.2,20.43010752688172,0.6666666666666666,0.4,0.16666666666666666,0.10975609756097561,0.20270270270270271,0.03488372093023256,0.18235294117647058,0.07142857142857142,0.28125,,,0.014925373134328358,0.10526315789473684,0.1111111111111111,0.23684210526315788,0.13636363636363635,0.18333333333333332,0.2857142857142857,0.038461538461538464,0.375,0.4375,0.6428571428571429,0.75,0.1875,0.4166666666666667,0.45454545454545453,0.8,0.078125,0.2,0.25,1.0,0.0625,0.5,0.5,1.0,0.234375,0.3333333333333333,0.3333333333333333,1.0,0.875,0.5714285714285714,,,,0.125,,,0.5416666666666666,0.6923076923076923,0.25,0.3333333333333333,0.734375,0.3333333333333333,0.538184375,0.7631857142857142,0.5573,0.11267605633802817,0.15384615384615385,,0.10843373493975904,0.40963855421686746,4.742222222222222,25.05263157894737,0.378698224852071,1.0,1.0,1.0,0.08333333333333333,0.7777777777777778,0.041666666666666664,1.0,,,,,,,,,,,,,,True,,
1626164,1610612756,Devin Booker,Devin Booker,1626164,PHX,73117.0,1219,139,2491,2490,522,673,211,4981,82,144,5.0,8.0,20.0,33.0,85.0,175.0,74.0,150.0,15.0,22.0,4.0,5.0,59.0,191.0,6.0,17.0,7.0,31.0,241,469,74.0,213.0,189.0,893,2823,12.0,25.0,10.0,22.0,63.0,52.0,103.0,12.0,38.0,69.0,209.0,192.0,290.0,147.0,75.0,2.0,1.0,190.0,59.0,24.0,80.0,80.0,160.0,46.0,34.0,54.0,21.0,5.0,400.0,4.0,10.0,51.0,72,6.0,129,14.0,143,7.0,35.0,31.0,4.0,65.0,14.0,45.0,45.0,8.0,20.0,,6.0,110,2.0,27.0,43.0,105,3.0,,5.0,7.0,184,,3.0,9.0,214.0,23.0,9.0,93.0,2.0,18.0,9.0,5.0,1.0,3.0,10.0,5.0,204.0,512,12.0,12.0,0.3983402489626556,0.4,0.6621621621621622,0.3474178403755869,0.45454545454545453,0.3157894736842105,0.3490566037735849,0.5138592750533049,0.48,0.5048543689320388,0.5161290322580645,0.574468085106383,0.49645390070921985,0.5738341968911918,0.6078431372549019,0.5885714285714285,0.312316715542522,0.0511727078891258,0.08333333333333333,0.02666666666666667,32.248628884826324,0.5909090909090909,0.08955223880597014,0.10762331838565023,0.017094017094017096,0.10119047619047619,0.008016032064128256,0.10485933503836317,0.012915129151291513,0.0058823529411764705,0.017316017316017316,0.02717391304347826,0.010869565217391304,,0.112,0.10431654676258993,0.10638297872340426,0.09319899244332494,0.1308411214953271,0.020771513353115726,0.5,0.21114369501466276,0.5694444444444444,0.6212121212121212,0.2565982404692082,0.4857142857142857,0.5089820359281437,0.32941176470588235,0.21994134897360704,0.49333333333333335,0.5068493150684932,0.33783783783783783,0.03225806451612903,0.6818181818181818,0.6818181818181818,0.9333333333333333,0.28005865102639294,0.3089005235602094,0.3105263157894737,0.5932203389830508,0.1702127659574468,0.625,0.10638297872340426,0.8,1.0,0.3617021276595745,0.35294117647058826,0.6666666666666666,0.23404255319148937,0.6060606060606061,0.2198581560283688,0.22580645161290322,0.5234604105571847,0.3105263157894737,0.4914523564064801,0.5132629032258064,0.4788179856115107,0.1259946949602122,0.1725417439703154,0.009302325581395349,0.07054871220604703,0.23404255319148937,9.682942430703624,26.53333333333333,0.2095543958249699,5.0,7.0,9.0,0.045714285714285714,0.524390243902439,0.04964539007092199,0.7142857142857143,1.0,1.0,1.0,0.004694835680751174,0.005235602094240838,0.6,,,,,,,,True,,
1628470,1610612756,Torrey Craig,Torrey Craig,1628470,PHX,1975.0,33,-16,62,75,13,33,7,137,3,3,2.0,2.0,1.0,1.0,,2.0,,,1.0,3.0,,,,,,,,,3,5,1.0,3.0,,9,91,2.0,2.0,,,4.0,1.0,1.0,,1.0,,2.0,2.0,4.0,3.0,,4.0,,,,,2.0,1.0,3.0,1.0,,1.0,1.0,,7.0,1.0,1.0,3.0,1,1.0,5,2.0,7,,1.0,1.0,,,,,1.0,,,,1.0,1,,,3.0,9,,,2.0,,1,,1.0,,,,,,,,,,,,,,2.0,13,,,0.3333333333333333,1.0,1.0,0.3333333333333333,,,0.3333333333333333,0.6,1.0,1.0,0.5625,1.0,0.5,0.5625,1.0,0.5,0.375,,,,13.043478260869566,,0.5,0.09090909090909091,0.058823529411764705,0.17647058823529413,0.08333333333333333,0.14285714285714285,0.06896551724137931,0.5,,,,0.25,0.25,,,0.2,,,,0.375,1.0,1.0,0.25,,,,,,,,0.375,0.3333333333333333,0.3333333333333333,1.0,,,,,1.0,1.0,,,,,,,0.5,1.0,,,0.75,,0.5983375,0.8607,0.651825,,,,0.4444444444444444,0.2222222222222222,3.2600000000000002,23.53333333333333,0.20967741935483872,,1.0,,,0.3333333333333333,0.5,,,,,,,,,,,,,,,True,,
203109,1610612756,Jae Crowder,Jae Crowder,203109,PHX,98901.1,1648,218,3353,3358,661,814,285,6711,27,43,8.0,9.0,7.0,10.0,10.0,27.0,14.0,42.0,42.0,101.0,2.0,8.0,106.0,279.0,11.0,27.0,19.0,40.0,51,112,148.0,380.0,57.0,603,3707,10.0,12.0,13.0,35.0,67.0,10.0,24.0,29.0,64.0,8.0,115.0,82.0,20.0,426.0,18.0,10.0,,279.0,106.0,11.0,84.0,43.0,127.0,20.0,23.0,55.0,20.0,9.0,297.0,19.0,13.0,118.0,115,17.0,250,32.0,282,5.0,48.0,28.0,20.0,32.0,13.0,29.0,23.0,,3.0,,3.0,55,4.0,8.0,64.0,125,,,5.0,7.0,81,8.0,2.0,10.0,75.0,2.0,1.0,22.0,12.0,4.0,27.0,17.0,,10.0,27.0,14.0,115.0,649,11.0,3.0,0.803921568627451,0.8913043478260869,0.9594594594594594,0.3894736842105263,0.37142857142857144,0.453125,0.3894736842105263,0.45535714285714285,0.8333333333333334,0.4166666666666667,0.5548780487804879,0.6276595744680851,0.6079545454545454,0.5766283524904214,0.67,0.625,0.7723577235772358,0.09821428571428571,0.13953488372093023,0.023809523809523808,15.670831070070614,0.5818181818181818,0.20481927710843373,0.12877939529675253,0.016455696202531647,0.16526610644257703,0.026722925457102673,0.1449906658369633,0.021319120586275817,0.02575107296137339,0.012618296529968454,0.0125,0.029850746268656716,0.017142857142857144,0.11527377521613832,0.12849162011173185,0.15425531914893617,0.16666666666666666,0.1597222222222222,0.018115942028985508,0.5185185185185185,0.08739837398373984,0.627906976744186,0.7297297297297297,0.054878048780487805,0.37037037037037035,0.43478260869565216,0.9,0.08536585365853659,0.3333333333333333,0.34146341463414637,1.0,0.20528455284552846,0.4158415841584158,0.42424242424242425,0.9761904761904762,0.5670731707317073,0.37992831541218636,0.381294964028777,0.9528301886792453,0.19148936170212766,0.8888888888888888,0.1702127659574468,0.25,0.5,0.574468085106383,0.4074074074074074,0.7272727272727273,0.11363636363636363,0.7,0.45454545454545453,0.475,0.8597560975609756,0.37992831541218636,0.5355622967479674,0.5921124999999999,0.5234107954545455,0.06382978723404255,0.16666666666666666,0.02857142857142857,0.1111111111111111,0.19071310116086235,10.303571428571429,25.313684210526322,0.1971368923352222,10.0,24.0,8.0,0.14814814814814814,0.6666666666666666,0.2727272727272727,0.4166666666666667,3.0,,,0.007894736842105263,0.0035842293906810036,0.25,6.0,1.0,0.019801980198019802,,,,,True,,
1628969,1610612756,Mikal Bridges,Mikal Bridges,1628969,PHX,74416.1,1240,182,2515,2524,431,541,208,5039,67,93,8.0,11.0,11.0,13.0,27.0,58.0,7.0,16.0,50.0,112.0,6.0,8.0,22.0,64.0,4.0,6.0,,7.0,101,167,72.0,176.0,59.0,477,2809,11.0,16.0,10.0,14.0,56.0,14.0,22.0,4.0,18.0,21.0,61.0,162.0,40.0,210.0,6.0,12.0,,64.0,22.0,13.0,48.0,25.0,73.0,16.0,9.0,30.0,13.0,5.0,171.0,14.0,14.0,74.0,63,5.0,142,28.0,170,3.0,37.0,29.0,8.0,19.0,4.0,15.0,11.0,2.0,4.0,2.0,1.0,30,,2.0,39.0,69,,,3.0,2.0,58,,4.0,7.0,68.0,7.0,,31.0,1.0,5.0,35.0,24.0,,11.0,35.0,22.0,61.0,422,3.0,5.0,0.801980198019802,0.8526315789473684,0.9722222222222222,0.4090909090909091,0.7142857142857143,0.2222222222222222,0.4090909090909091,0.6047904191616766,0.6875,0.6363636363636364,0.60932944606414,0.8666666666666667,0.5,0.6394101876675603,0.8484848484848485,0.5980392156862745,0.5131195335276968,0.07784431137724551,0.053763440860215055,0.0625,14.622641509433963,0.6333333333333333,0.07936507936507936,0.09333333333333334,0.023688663282571912,0.13909774436090225,0.02702702702702703,0.11350455675227837,0.025247971145175834,0.029940119760479042,0.0205761316872428,0.022099447513812154,0.028423772609819122,0.022900763358778626,0.06015037593984962,0.1044776119402985,0.1347517730496454,0.13114754098360656,0.17142857142857143,0.01935483870967742,0.6285714285714286,0.27113702623906705,0.7204301075268817,0.7613636363636364,0.16909620991253643,0.46551724137931033,0.5294117647058824,0.6666666666666666,0.04664723032069971,0.4375,0.4666666666666667,0.7142857142857143,0.32653061224489793,0.44642857142857145,0.44642857142857145,0.98,0.18658892128279883,0.34375,0.3492063492063492,0.9545454545454546,0.36666666666666664,0.7272727272727273,0.26666666666666666,0.75,1.0,0.2,0.6666666666666666,1.0,0.325,0.8461538461538461,0.175,,0.7842565597667639,0.34375,0.5582435860058308,0.614452380952381,0.5517462499999999,0.08695652173913043,0.16230366492146597,0.005649717514124294,0.11740041928721175,0.1278825995807128,5.673652694610779,24.232954545454557,0.1713717693836978,4.0,11.0,4.0,0.1206896551724138,0.8656716417910447,0.275,0.36363636363636365,1.0,,,0.005681818181818182,0.015625,0.5,,,,,,,,True,,
1628975,1610612756,Jevon Carter,Jevon Carter,1628975,PHX,6238.0,104,-3,210,216,46,46,20,426,1,1,,,1.0,1.0,,3.0,3.0,5.0,1.0,6.0,,1.0,6.0,14.0,1.0,1.0,1.0,4.0,4,9,7.0,20.0,2.0,31,221,,,1.0,2.0,3.0,1.0,3.0,2.0,7.0,,8.0,4.0,4.0,21.0,,,1.0,13.0,6.0,1.0,2.0,3.0,5.0,2.0,1.0,,1.0,1.0,13.0,1.0,,9.0,5,,14,1.0,15,,3.0,1.0,2.0,1.0,1.0,,1.0,,1.0,,,2,,,3.0,8,,,1.0,,3,,1.0,,2.0,,,1.0,,,2.0,1.0,,1.0,2.0,1.0,8.0,46,,,0.5,0.5,1.0,0.35,0.5,0.2857142857142857,0.3684210526315789,0.4444444444444444,,0.3333333333333333,0.5,0.75,0.4,0.5166666666666667,0.75,0.4,0.6896551724137931,0.1111111111111111,,,13.973799126637555,0.5,,0.0847457627118644,,0.16666666666666666,0.017857142857142856,0.12389380530973451,0.00909090909090909,,,,,0.07142857142857142,0.17391304347826086,0.0625,,0.2,,,0.5,0.034482758620689655,1.0,1.0,0.10344827586206896,,,,0.1724137931034483,0.6,0.6,0.6666666666666666,0.20689655172413793,0.16666666666666666,0.2,1.0,0.4827586206896552,0.42857142857142855,0.42857142857142855,1.0,,,0.5,,,0.5,1.0,1.0,0.1,1.0,0.4,0.25,0.7241379310344828,0.46153846153846156,0.5134571428571428,0.54825,0.515738888888889,0.03333333333333333,0.1,,0.0967741935483871,0.25806451612903225,13.522222222222222,26.190000000000005,0.21904761904761905,1.0,3.0,,0.3333333333333333,,0.3,0.3333333333333333,1.0,,,0.05,,,,,0.16666666666666666,,,,,True,,
1629028,1610612756,Deandre Ayton,Deandre Ayton,1629028,PHX,70321.0,1172,162,2380,2366,401,472,199,4746,169,228,41.0,63.0,19.0,30.0,71.0,130.0,11.0,33.0,,,,,3.0,10.0,,,,,251,391,3.0,10.0,85.0,596,2652,45.0,74.0,,,107.0,29.0,46.0,,,14.0,72.0,370.0,132.0,9.0,,62.0,,10.0,3.0,28.0,24.0,26.0,50.0,17.0,9.0,11.0,9.0,4.0,126.0,38.0,81.0,110.0,139,28.0,277,119.0,396,11.0,24.0,19.0,5.0,32.0,2.0,9.0,32.0,3.0,23.0,,7.0,64,8.0,11.0,68.0,112,,,5.0,17.0,101,,5.0,3.0,108.0,20.0,,60.0,,4.0,40.0,22.0,,18.0,41.0,32.0,72.0,395,7.0,4.0,0.7370517928286853,0.8409090909090909,1.0,0.3,,,0.3,0.6419437340153452,0.6081081081081081,0.6304347826086957,0.6371571072319202,0.6081081081081081,0.6304347826086957,0.6696629213483146,0.6445783132530121,0.6428571428571429,0.02493765586034913,0.07161125319693094,0.07894736842105263,,19.472073450650345,0.5,0.4745762711864407,0.2192429022082019,0.1426056338028169,0.21868787276341947,0.0794979079497908,0.21899736147757257,0.11376673040152964,0.1917808219178082,0.15918367346938775,0.07909604519774012,0.07102272727272728,0.10317460317460317,0.22440944881889763,0.20318725099601595,0.24031007751937986,0.21303258145363407,0.2403846153846154,0.09322033898305085,0.7804878048780488,0.5685785536159601,0.7412280701754386,0.8047619047619048,0.32418952618453867,0.5461538461538461,0.5916666666666667,0.7746478873239436,0.08229426433915212,0.3333333333333333,0.3333333333333333,0.6363636363636364,,,,,0.02493765586034913,0.3,0.3,1.0,0.8513513513513513,0.6507936507936508,,,,,,,0.6521739130434783,0.6333333333333333,,,0.5935162094763092,0.3,0.5410941396508728,0.6657103448275862,0.5595369565217392,0.1360544217687075,0.13921113689095127,,0.17953020134228187,0.12080536912751678,5.089514066496163,25.860000000000003,0.1684873949579832,,,17.0,0.07692307692307693,0.727810650887574,,,,1.0,1.0,,,0.21951219512195122,,6.0,,2.0,,,,True,,
1629661,1610612756,Cameron Johnson,Cameron Johnson,1629661,PHX,24140.0,402,57,818,821,193,235,77,1639,11,20,2.0,5.0,2.0,5.0,10.0,15.0,2.0,8.0,19.0,40.0,2.0,4.0,11.0,50.0,2.0,3.0,2.0,13.0,23,43,30.0,90.0,12.0,148,840,2.0,5.0,4.0,7.0,16.0,2.0,6.0,8.0,25.0,2.0,30.0,38.0,8.0,90.0,,4.0,,50.0,11.0,6.0,5.0,8.0,13.0,2.0,6.0,2.0,3.0,,34.0,4.0,3.0,23.0,26,1.0,50,8.0,58,1.0,12.0,6.0,6.0,8.0,,6.0,6.0,2.0,2.0,1.0,2.0,14,1.0,3.0,10.0,25,1.0,,1.0,,17,,1.0,2.0,15.0,3.0,,6.0,2.0,1.0,5.0,3.0,,2.0,6.0,5.0,30.0,190,3.0,1.0,0.8260869565217391,0.9047619047619048,1.0,0.3333333333333333,0.5714285714285714,0.32,0.3333333333333333,0.5348837209302325,0.4,0.3333333333333333,0.5112781954887218,0.6666666666666666,0.45161290322580644,0.5362318840579711,0.6666666666666666,0.46875,0.6766917293233082,0.13953488372093023,0.25,0.125,16.666666666666668,0.5714285714285714,0.05263157894736842,0.11981566820276497,0.015151515151515152,0.11557788944723618,0.019801980198019802,0.11778846153846154,0.0175,0.04411764705882353,,,0.01948051948051948,0.020833333333333332,0.06741573033707865,0.14634146341463414,0.17391304347826086,0.1069182389937107,0.15,0.013888888888888888,0.8333333333333334,0.15037593984962405,0.55,0.7333333333333333,0.11278195488721804,0.6666666666666666,0.6666666666666666,1.0,0.06015037593984962,0.25,0.2857142857142857,1.0,0.3007518796992481,0.475,0.475,1.0,0.37593984962406013,0.22,0.22,1.0,0.4166666666666667,0.4,0.3333333333333333,0.5,1.0,0.25,0.6666666666666666,1.0,0.16129032258064516,0.4,0.41935483870967744,0.15384615384615385,0.8270676691729323,0.22,0.5384909774436089,0.6022357142857143,0.52855,0.058394160583941604,0.13043478260869565,0.02197802197802198,0.10810810810810811,0.20270270270270271,7.293023255813954,24.93222222222222,0.23594132029339854,6.0,12.0,,,0.6363636363636364,0.3870967741935484,0.5,,1.0,1.0,,,,1.0,,,,1.0,0.045454545454545456,,True,,
203967,1610612756,Dario Saric,Dario Saric,203967,PHX,17366.0,289,79,605,598,137,210,50,1203,29,48,5.0,7.0,7.0,8.0,12.0,25.0,,4.0,2.0,3.0,,,12.0,42.0,,,3.0,9.0,41,77,14.0,45.0,35.0,159,637,6.0,10.0,,,14.0,8.0,11.0,4.0,10.0,10.0,38.0,60.0,22.0,42.0,,6.0,,42.0,12.0,13.0,6.0,7.0,13.0,5.0,2.0,2.0,4.0,,33.0,5.0,11.0,19.0,26,5.0,50,16.0,66,1.0,11.0,6.0,5.0,11.0,4.0,5.0,12.0,2.0,6.0,,3.0,23,2.0,3.0,25.0,38,,,4.0,3.0,41,3.0,5.0,3.0,43.0,3.0,,19.0,,4.0,2.0,1.0,,1.0,2.0,1.0,37.0,130,4.0,3.0,0.7317073170731707,0.7894736842105263,1.0,0.3111111111111111,,0.4,0.3111111111111111,0.5324675324675324,0.6,0.7272727272727273,0.5081967213114754,0.6,0.6666666666666666,0.5598591549295775,0.6363636363636364,0.6785714285714286,0.36885245901639346,0.16883116883116883,0.1875,0.25,24.84939759036145,0.4782608695652174,0.2777777777777778,0.17105263157894737,0.08527131782945736,0.1557377049180328,0.03546099290780142,0.16423357664233576,0.05925925925925926,0.1346153846153846,0.04878048780487805,0.05555555555555555,0.017241379310344827,0.12,0.12,0.22388059701492538,0.14285714285714285,0.17525773195876287,0.08,0.018518518518518517,0.5,0.39344262295081966,0.6041666666666666,0.7435897435897436,0.20491803278688525,0.48,0.5454545454545454,0.6666666666666666,0.03278688524590164,,,,0.02459016393442623,0.6666666666666666,0.6666666666666666,1.0,0.3442622950819672,0.2857142857142857,0.2857142857142857,1.0,0.7,0.7142857142857143,,,,,,,0.38095238095238093,0.875,0.42857142857142855,0.3333333333333333,0.7622950819672131,0.2857142857142857,0.5233057377049181,0.7105857142857143,0.5452428571428571,0.13768115942028986,0.20430107526881722,,0.0880503144654088,0.2389937106918239,4.6467532467532475,26.144444444444446,0.22644628099173553,1.0,1.0,2.0,0.12,0.7586206896551724,0.047619047619047616,1.0,,,,,,,,1.0,,,,,,True,,
