EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,TotalPoss,ShortMidRangeFGA,FG2A,OpponentPoints,PenaltyFG2A,ThreePtAssists,Assists,Arc3Assists,AssistPoints,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,Rebounds,ShootingFouls,Fouls,PenaltyOffPossExcludingTakeFouls,Usage,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,ShortMidRangeFrequency,ShotQualityAvg,PenaltyShotQualityAvg,Avg2ptShotDistance,PenaltyOffPossPct,SecondChanceOffPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG3M,FG3A,FtPoints,Points,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,OffThreePtRebounds,OffTwoPtRebounds,FTDefRebounds,OffRebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,Charge Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,3pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,BlockedCorner3,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,OffensiveGoaltends,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Corner3PctBlocked,Arc3PctBlocked,LiveBallTurnoverPct,DefFTReboundPct,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg3ptShotDistance,StepOutOfBoundsTurnovers,FTOffRebounds,Clear Path Fouls,3SecondViolations,Defensive 3 Seconds Violations,OffFTReboundPct,HeaveMakes,on
1626195,1610612740,Willy Hernangomez,Willy Hernangomez,1626195,NOP,362.0,6.0,11.0,15.0,15.0,15.0,14.0,30.0,1.0,1.0,13.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,2.0,2.0,1.0,1.0,15.0,6.666666666666667,0.3333333333333333,0.5,0.4,0.5,0.5,1.0,0.4537,0.4537,5.3,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1627742,1610612740,Brandon Ingram,Brandon Ingram,1627742,NOP,86078.0,1435.0,60.0,2890.0,2882.0,680.0,412.0,5772.0,182.0,515.0,3360.0,104.0,78.0,215.0,56.0,508.0,125.0,61.0,189.0,212.0,35.0,68.0,672.0,28.87813728454793,0.08555399719495091,0.18545994065281898,0.13410237923576063,0.07407407407407407,0.20194174757281552,0.23667100130039012,0.48735876963350766,0.4623874999999999,10.941359223300969,0.23529411764705882,357.0,80.0,123.0,9.0,13.0,14.0,21.0,79.0,103.0,210.0,12.0,47.0,2.0,5.0,3.0,13.0,87.0,207.0,10.0,23.0,15.0,47.0,262.0,99.0,254.0,173.0,994.0,18.0,43.0,12.0,28.0,20.0,92.0,44.0,18.0,60.0,81.0,223.0,194.0,330.0,240.0,57.0,8.0,4.0,203.0,87.0,33.0,6.0,137.0,22.0,104.0,26.0,7.0,6.0,17.0,3.0,23.0,9.0,31.0,25.0,6.0,63.0,15.0,39.0,43.0,8.0,24.0,4.0,106.0,9.0,19.0,7.0,1.0,6.0,165.0,2.0,1.0,4.0,200.0,23.0,1.0,9.0,75.0,10.0,19.0,27.0,2.0,1.0,19.0,1.0,1.0,7.0,29.0,15.0,3.0,1.0,221.0,2.0,15.0,0.3702290076335878,0.375968992248062,0.8080808080808081,0.38976377952755903,0.42857142857142855,0.3,0.396,0.5087378640776699,0.4186046511627907,0.4230769230769231,0.5338101430429129,0.5070422535211268,0.4329268292682927,0.5818610129564193,0.5679012345679012,0.5388349514563107,0.33029908972691807,0.023622047244094488,0.06407766990291262,0.12195121951219512,0.08241758241758242,0.014285714285714285,0.02127659574468085,0.024154589371980676,0.5943396226415094,0.06818181818181818,0.022427440633245383,0.011342155009451797,0.017871017871017872,0.025157232704402517,0.010676156583629894,0.03773584905660377,0.00997506234413965,0.015625,0.058365758754863814,0.1509433962264151,0.1320754716981132,0.025,0.5172413793103449,0.1599479843953186,0.6504065040650406,0.7407407407407407,0.45,0.4340659340659341,0.47305389221556887,0.2911392405063291,0.27308192457737324,0.49047619047619045,0.4975845410628019,0.36893203883495146,0.0611183355006502,0.2553191489361702,0.2608695652173913,0.9166666666666666,0.26918075422626786,0.42028985507246375,0.4306930693069307,0.7931034482758621,0.18309859154929578,0.6923076923076923,0.4444444444444444,0.07042253521126761,0.4,0.5,0.323943661971831,0.43478260869565216,1.0,0.12804878048780488,0.6666666666666666,0.07926829268292683,0.23076923076923078,0.2865853658536585,0.3191489361702128,0.49024707412223667,0.42857142857142855,0.4995076923076923,0.10240963855421686,0.13227513227513227,0.03802281368821293,0.0925553319919517,0.2243460764587525,25.640944881889773,,,,,,,,True
1628411,1610612740,Wes Iwundu,Wes Iwundu,1628411,NOP,2514.0,42.0,3.0,93.0,92.0,31.0,29.0,185.0,,4.0,99.0,1.0,,1.0,,2.0,8.0,4.0,12.0,13.0,9.0,11.0,30.0,11.11111111111111,0.25,0.3076923076923077,0.2857142857142857,0.18181818181818182,0.34782608695652173,,0.6216875000000001,0.559175,1.625,0.3333333333333333,14.0,2.0,4.0,,,,1.0,,,,1.0,3.0,,,,1.0,,1.0,,,,,2.0,1.0,4.0,3.0,10.0,,,,,,,,,1.0,3.0,3.0,4.0,,3.0,,,,1.0,,,,1.0,,1.0,,,,1.0,,1.0,,,,,2.0,,1.0,,,1.0,,2.0,,,,,,3.0,,,1.0,4.0,,,,,,2.0,,,,,,,,,,,,2.0,,1.0,1.0,1.0,1.0,0.25,,,0.25,0.5,,,0.4375,,,0.5,,0.375,0.5,,,,,,,,1.0,,0.037037037037037035,,0.024390243902439025,,0.125,,,,0.25,1.0,,,,0.5,0.5,0.5,1.0,,,,,,,,0.375,0.3333333333333333,0.3333333333333333,1.0,0.125,,,,,,,,,,,,,0.5,,0.5,,,,1.0,,,,,,,0.3,24.0,,,,,,,,True
202339,1610612740,Eric Bledsoe,Eric Bledsoe,202339,NOP,76975.0,1283.0,22.0,2593.0,2604.0,577.0,355.0,5197.0,84.0,203.0,3058.0,46.0,54.0,146.0,37.0,346.0,55.0,72.0,129.0,150.0,35.0,68.0,570.0,17.87033926771918,0.1119751166407465,0.09274873524451939,0.10275080906148867,0.12096774193548387,0.09409190371991247,0.19811320754716982,0.5218758254716982,0.5242416666666668,8.032019704433498,0.22252217508677208,323.0,48.0,77.0,5.0,7.0,16.0,24.0,31.0,19.0,42.0,19.0,49.0,1.0,8.0,4.0,13.0,64.0,172.0,6.0,15.0,14.0,37.0,98.0,83.0,221.0,67.0,512.0,7.0,17.0,7.0,23.0,6.0,41.0,23.0,18.0,50.0,30.0,130.0,108.0,88.0,222.0,27.0,4.0,,172.0,64.0,14.0,,92.0,17.0,67.0,17.0,8.0,7.0,14.0,2.0,21.0,12.0,27.0,18.0,9.0,43.0,10.0,31.0,24.0,5.0,12.0,2.0,67.0,2.0,15.0,3.0,,3.0,88.0,6.0,,7.0,93.0,7.0,,,35.0,4.0,9.0,10.0,2.0,2.0,4.0,,2.0,4.0,12.0,6.0,1.0,,126.0,2.0,7.0,0.5510204081632653,0.5625,0.891566265060241,0.3755656108597285,0.30434782608695654,0.36,0.3755656108597285,0.4827586206896552,0.4117647058823529,0.5,0.5247641509433962,0.4375,0.5208333333333334,0.5505376344086022,0.4659090909090909,0.5652173913043478,0.5212264150943396,,0.06896551724137931,0.07792207792207792,0.09523809523809523,,,,0.6417910447761194,0.05,0.020497803806734993,0.014462809917355372,0.017994858611825194,0.020761245674740483,0.022641509433962263,0.015503875968992248,0.01358695652173913,0.017241379310344827,0.09243697478991597,0.12738853503184713,0.08823529411764706,0.05333333333333334,0.5,0.18160377358490565,0.6233766233766234,0.676056338028169,0.5625,0.36904761904761907,0.40789473684210525,0.5161290322580645,0.09905660377358491,0.4523809523809524,0.4523809523809524,0.5789473684210527,0.11556603773584906,0.3877551020408163,0.3877551020408163,0.9473684210526315,0.4056603773584906,0.37209302325581395,0.37209302325581395,0.875,0.175,0.7142857142857143,0.2,0.2,0.125,1.0,0.375,0.4,0.8333333333333334,0.25,0.6666666666666666,0.13541666666666666,0.3076923076923077,0.3854166666666667,0.3783783783783784,0.7028301886792453,0.37209302325581395,0.5099423076923076,0.08552631578947369,0.15151515151515152,0.017777777777777778,0.080078125,0.25390625,25.28506787330317,1.0,,,,,,,True
203500,1610612740,Steven Adams,Steven Adams,203500,NOP,96279.0,1605.0,14.0,3251.0,3247.0,792.0,487.0,6498.0,84.0,305.0,3800.0,71.0,34.0,111.0,31.0,256.0,130.0,162.0,301.0,514.0,46.0,113.0,784.0,12.043991416309012,0.2025,0.17687074829931973,0.19022801302931597,0.19875776397515527,0.17907801418439717,0.2727272727272727,0.5801783606557379,0.6135309859154929,3.1222950819672133,0.24361734850815134,409.0,149.0,220.0,63.0,101.0,38.0,57.0,40.0,,1.0,,,,,,,,3.0,,,,3.0,189.0,,3.0,59.0,437.0,66.0,109.0,,,18.0,150.0,45.0,,3.0,32.0,122.0,226.0,152.0,,,112.0,3.0,,,20.0,,77.0,3.0,39.0,12.0,26.0,71.0,132.0,9.0,213.0,14.0,54.0,41.0,13.0,37.0,10.0,15.0,40.0,5.0,22.0,1.0,77.0,19.0,18.0,1.0,15.0,18.0,129.0,2.0,26.0,3.0,133.0,6.0,,,53.0,,17.0,37.0,1.0,1.0,20.0,,1.0,16.0,38.0,24.0,2.0,,122.0,8.0,14.0,0.5978835978835979,0.849624060150376,,,,,,0.6196721311475409,0.6055045871559633,0.6338028169014085,0.6136363636363636,0.6055045871559633,0.6081081081081081,0.5873655913978495,0.5952380952380952,0.5980392156862745,0.00974025974025974,,0.06557377049180328,0.07272727272727272,0.047619047619047616,,,,0.4805194805194805,0.16666666666666666,0.15366705471478465,0.11735537190082644,0.13866120218579234,0.17983651226158037,0.153125,0.09883720930232558,0.0989010989010989,0.17333333333333334,0.19791666666666666,0.21578947368421053,0.1695906432748538,0.14583333333333334,0.631578947368421,0.7142857142857143,0.6772727272727272,0.7303921568627451,0.5570469798657718,0.47619047619047616,0.5,0.75,0.003246753246753247,,,,,,,,0.00974025974025974,,,,0.926605504587156,0.6237623762376238,0.047619047619047616,,,,,,,0.7702702702702703,0.6666666666666666,,,0.04054054054054054,,0.724025974025974,,0.6586865853658537,0.14929577464788732,0.15056818181818182,,0.34324942791762014,0.2791762013729977,78.23333333333333,,10.0,1.0,2.0,2.0,0.08403361344537816,,True
1630230,1610612740,Naji Marshall,Naji Marshall,1630230,NOP,8844.0,147.0,-14.0,310.0,310.0,104.0,53.0,620.0,9.0,21.0,380.0,7.0,4.0,19.0,4.0,42.0,11.0,18.0,33.0,34.0,10.0,13.0,103.0,15.044247787610619,0.21686746987951808,0.20754716981132076,0.21323529411764705,0.2,0.16279069767441862,0.24324324324324326,0.5588347222222222,0.581775,5.376190476190477,0.33548387096774196,29.0,7.0,11.0,,,3.0,4.0,4.0,,1.0,3.0,11.0,,1.0,,3.0,1.0,5.0,,,1.0,3.0,11.0,4.0,16.0,14.0,48.0,,,,1.0,2.0,2.0,5.0,1.0,6.0,6.0,19.0,12.0,10.0,12.0,,,1.0,4.0,1.0,1.0,,15.0,,11.0,1.0,3.0,,1.0,4.0,1.0,,3.0,,3.0,2.0,1.0,2.0,3.0,,,2.0,5.0,1.0,2.0,,,,12.0,,,,21.0,3.0,,,12.0,,,2.0,,,1.0,,1.0,,2.0,2.0,,,19.0,,,0.5454545454545454,0.5454545454545454,1.0,0.25,,0.16666666666666666,0.26666666666666666,0.5238095238095238,,0.7142857142857143,0.4594594594594595,,0.5,0.5217391304347826,0.5,0.59375,0.43243243243243246,,0.047619047619047616,,0.1111111111111111,,,,0.4,0.3076923076923077,0.013157894736842105,,0.007874015748031496,,0.034482758620689655,,,,0.12903225806451613,0.4117647058823529,0.4,,1.0,0.2972972972972973,0.6363636363636364,0.6363636363636364,0.5714285714285714,0.4444444444444444,0.5,0.5,0.02702702702702703,,,,0.2972972972972973,0.2727272727272727,0.2727272727272727,1.0,0.13513513513513514,0.2,0.2,1.0,,,,1.0,,,,,,0.3076923076923077,0.75,0.23076923076923078,,0.23076923076923078,0.3333333333333333,0.7297297297297297,0.25,0.60885,0.2608695652173913,0.4,,0.041666666666666664,0.3958333333333333,25.15625,,,,,,,,True
201949,1610612740,James Johnson,James Johnson,201949,NOP,7920.0,132.0,-19.0,274.0,276.0,89.0,38.0,550.0,12.0,32.0,319.0,10.0,5.0,9.0,4.0,23.0,11.0,5.0,18.0,22.0,13.0,17.0,89.0,17.891373801916934,0.06666666666666667,0.2391304347826087,0.1322314049586777,0.13636363636363635,0.24324324324324326,0.2608695652173913,0.5428065217391305,0.5040333333333334,4.387499999999999,0.3248175182481752,33.0,10.0,19.0,,4.0,2.0,5.0,5.0,1.0,1.0,1.0,3.0,,,,,3.0,11.0,,,1.0,2.0,16.0,4.0,14.0,12.0,56.0,,5.0,,,2.0,2.0,5.0,1.0,2.0,2.0,15.0,18.0,14.0,12.0,,,,11.0,3.0,4.0,,4.0,1.0,2.0,1.0,1.0,1.0,3.0,2.0,4.0,1.0,2.0,,2.0,3.0,,1.0,1.0,,2.0,,4.0,,2.0,,1.0,1.0,9.0,,1.0,,13.0,1.0,,,7.0,,,5.0,,,,,3.0,2.0,5.0,5.0,,,15.0,1.0,,0.5625,0.5625,1.0,0.2857142857142857,,0.5,0.2857142857142857,0.5,,0.5,0.4782608695652174,,0.5416666666666666,0.5384615384615384,0.16666666666666666,0.5769230769230769,0.30434782608695654,,0.125,,0.3333333333333333,,,,0.75,0.2222222222222222,0.0379746835443038,0.01818181818181818,0.029850746268656716,0.03125,0.02857142857142857,0.08333333333333333,,0.058823529411764705,0.03333333333333333,0.043478260869565216,0.2222222222222222,0.045454545454545456,1.0,0.41304347826086957,0.5263157894736842,0.5263157894736842,0.5,0.4166666666666667,0.625,0.6,0.021739130434782608,1.0,1.0,1.0,0.06521739130434782,0.3333333333333333,0.3333333333333333,1.0,0.2391304347826087,0.2727272727272727,0.2727272727272727,1.0,0.8,,,,,,,,,0.4166666666666667,0.4,,,0.16666666666666666,0.5,0.717391304347826,0.2727272727272727,0.6255666666666667,0.1346153846153846,0.18421052631578946,,0.03571428571428571,0.26785714285714285,25.271428571428572,,,,,,,,True
202738,1610612740,Isaiah Thomas,Isaiah Thomas,202738,NOP,516.0,9.0,,20.0,17.0,10.0,1.0,37.0,3.0,4.0,23.0,2.0,,1.0,,2.0,,1.0,1.0,2.0,,1.0,10.0,29.166666666666668,0.2,,0.2,,,0.6,0.42894000000000004,0.456,12.225000000000001,0.5,4.0,,,,,,,1.0,,1.0,,,,,,,,1.0,,,,,1.0,,1.0,,2.0,,,,,,,1.0,,,,2.0,2.0,,,,,,1.0,,,,1.0,,1.0,,,,1.0,,1.0,1.0,,,,1.0,1.0,1.0,1.0,,,,2.0,1.0,1.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,2.0,,,1.0,1.0,,,,,,0.25,,0.5,0.2,,0.5,0.2,,0.5,0.2,,,,,,,,0.5,,0.2,,0.125,,0.5,,,,,0.5,,0.25,,,,,,0.3333333333333333,0.3333333333333333,1.0,0.2,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,0.2,,,,,,,1.0,25.2,,,,,,,,True
1628366,1610612740,Lonzo Ball,Lonzo Ball,1628366,NOP,62419.0,1040.0,58.0,2109.0,2101.0,444.0,273.0,4210.0,37.0,150.0,2441.0,35.0,48.0,171.0,37.0,390.0,69.0,50.0,129.0,142.0,25.0,56.0,440.0,19.67145790554415,0.10101010101010101,0.1377245508982036,0.11947791164658635,0.09090909090909091,0.1345646437994723,0.08980582524271845,0.5437725060827251,0.5311380681818182,8.516666666666667,0.21052631578947367,274.0,41.0,68.0,3.0,6.0,6.0,13.0,14.0,19.0,45.0,27.0,60.0,4.0,8.0,8.0,16.0,74.0,202.0,6.0,21.0,11.0,38.0,74.0,101.0,262.0,16.0,467.0,6.0,12.0,10.0,29.0,,42.0,18.0,19.0,54.0,2.0,95.0,64.0,84.0,258.0,45.0,4.0,1.0,201.0,74.0,8.0,2.0,123.0,11.0,88.0,24.0,11.0,5.0,8.0,10.0,13.0,4.0,41.0,35.0,6.0,28.0,18.0,22.0,30.0,2.0,6.0,1.0,58.0,4.0,11.0,3.0,3.0,2.0,26.0,,,4.0,21.0,2.0,1.0,,10.0,1.0,1.0,21.0,,,10.0,,,11.0,21.0,12.0,,,94.0,5.0,,0.43243243243243246,0.4444444444444444,0.8514851485148515,0.38549618320610685,0.3448275862068966,0.35185185185185186,0.38697318007662834,0.49333333333333335,0.5,0.5142857142857142,0.5473300970873787,0.5121951219512195,0.5224719101123596,0.5546318289786223,0.5121951219512195,0.5277777777777778,0.6359223300970874,0.007633587786259542,0.05333333333333334,0.10294117647058823,0.02702702702702703,,0.016666666666666666,0.0049504950495049506,0.4827586206896552,0.3333333333333333,0.014466546112115732,0.01201923076923077,0.013415892672858616,0.016877637130801686,0.014634146341463415,0.009009009009009009,0.015822784810126583,,0.08955223880597014,0.14018691588785046,0.14754098360655737,0.017699115044247787,0.5714285714285714,0.1650485436893204,0.6029411764705882,0.6721311475409836,0.43902439024390244,0.3783783783783784,0.3888888888888889,0.35714285714285715,0.10922330097087378,0.4222222222222222,0.4222222222222222,0.47368421052631576,0.14563106796116504,0.45,0.4576271186440678,1.0,0.49029126213592233,0.36633663366336633,0.3681592039800995,0.7972972972972973,0.14634146341463414,0.5,0.3333333333333333,0.1951219512195122,0.5,1.0,0.5121951219512195,0.2857142857142857,0.8333333333333334,0.14606741573033707,0.46153846153846156,0.1797752808988764,0.5,0.42696629213483145,0.2894736842105263,0.8009708737864077,0.3681592039800995,0.5512903225806451,0.02619047619047619,0.06329113924050633,0.003816793893129771,0.08993576017130621,0.20342612419700215,25.26870229007633,2.0,,,,,,,True
1628404,1610612740,Josh Hart,Josh Hart,1628404,NOP,29925.0,499.0,-11.0,1002.0,994.0,314.0,211.0,1996.0,10.0,58.0,1147.0,16.0,15.0,34.0,9.0,83.0,54.0,63.0,124.0,149.0,17.0,40.0,310.0,13.59724612736661,0.26359832635983266,0.226890756302521,0.24528301886792453,0.26666666666666666,0.2222222222222222,0.08264462809917356,0.5679408333333333,0.5831500000000001,5.446551724137931,0.313373253493014,137.0,24.0,39.0,3.0,7.0,8.0,11.0,4.0,4.0,9.0,10.0,25.0,,,3.0,7.0,11.0,38.0,1.0,4.0,5.0,11.0,32.0,21.0,63.0,27.0,154.0,4.0,10.0,1.0,4.0,6.0,17.0,11.0,8.0,18.0,10.0,56.0,40.0,24.0,63.0,,6.0,,38.0,11.0,8.0,,19.0,6.0,10.0,7.0,2.0,14.0,9.0,7.0,25.0,2.0,10.0,7.0,3.0,15.0,2.0,9.0,8.0,1.0,6.0,1.0,23.0,3.0,9.0,2.0,2.0,,29.0,1.0,,2.0,35.0,5.0,,,18.0,,2.0,4.0,,,4.0,,,,4.0,2.0,,,56.0,8.0,,0.625,0.6896551724137931,1.0,0.3333333333333333,0.25,0.4444444444444444,0.3333333333333333,0.5517241379310345,0.4,0.6875,0.5247933884297521,0.39285714285714285,0.6764705882352942,0.5661764705882353,0.5,0.7368421052631579,0.5206611570247934,,0.13793103448275862,0.1282051282051282,0.2,0.1111111111111111,,,0.6521739130434783,0.4375,0.03515625,0.07253886010362694,0.051224944320712694,0.0392156862745098,0.03125,0.034482758620689655,0.05517241379310345,0.125,0.28,0.23728813559322035,0.2413793103448276,0.034482758620689655,0.5,0.32231404958677684,0.6153846153846154,0.7058823529411765,0.5416666666666666,0.4,0.5,0.75,0.0743801652892562,0.4444444444444444,0.5,1.0,0.2066115702479339,0.4,0.4,1.0,0.3140495867768595,0.2894736842105263,0.2894736842105263,1.0,0.5,0.42857142857142855,0.3333333333333333,,,,0.2857142857142857,0.25,1.0,0.3235294117647059,0.7272727272727273,0.20588235294117646,0.42857142857142855,0.3235294117647059,0.45454545454545453,0.8429752066115702,0.2894736842105263,0.6549611111111111,0.13432835820895522,0.2535211267605634,,0.11038961038961038,0.36363636363636365,24.90793650793651,2.0,2.0,,,,0.043478260869565216,,True
