EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,LongMidRangeFGA,FG2M,FG2A,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,Turnovers,PenaltyTurnovers,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,Usage,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,LongMidRangeFrequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,FtPoints,PenaltyFtPoints,FoulsDrawn,FTA,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,ShortMidRangeFGM,Arc3FGM,Arc3FGA,FG3M,FG3A,PtsAssisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,LiveBallTurnovers,LostBallTurnovers,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,FG3APct,LiveBallTurnoverPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,NonHeaveArc3Accuracy,Avg3ptShotDistance,TwoPtAssists,Assists,ShortMidRangeAssists,AssistPoints,OffThreePtRebounds,Steals,BadPassSteals,ShootingFouls,Fouls,Loose Ball Fouls Drawn,LongMidRangePctBlocked,OffThreePtReboundPct,OffCorner3ReboundPct,PenaltyArc3FGA,PenaltyFG3A,ThreePtAssists,Arc3Assists,AtRimAssists,DefCorner3ReboundPct,PenaltyArc3Frequency,LongMidRangeAssists,LostBallSteals,BadPassTurnovers,TwoPtShootingFoulsDrawn,AtRimPctAssisted,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,DefAtRimReboundPct,PenaltyArc3FGM,PenaltyFG3M,PtsUnassisted3s,PenaltyFg3Pct,PenaltyArc3Accuracy,LongMidRangeFGM,Corner3FGA,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,ShortMidRangePctBlocked,DefLongMidRangeReboundPct,BlocksRecoveredPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,on,Corner3FGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,Fg3aBlocked,Corner3Assists,FTOffRebounds,FTDefRebounds,SelfOReb,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,Travels,SecondChanceTurnovers,Charge Fouls,Loose Ball Fouls,Offensive Fouls,Charge Fouls Drawn,Offensive Fouls Drawn,2pt And 1 Free Throw Trips,BlockedAtRim,OffensiveGoaltends,Defensive 3 Seconds Violations,NonShootingPenaltyNonTakeFouls,SecondChanceFg3Pct,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked,DefFTReboundPct,OffFTReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,SelfORebPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,HeaveAttempts,ThreePtShootingFoulsDrawn,Blocked3s,BlockedArc3,BlockedCorner3,BlockedLongMidRange,ThreePtShootingFoulsDrawnPct,3pt And 1 Free Throw Trips,3SecondViolations,Technical Free Throw Trips,Clear Path Fouls
1626171,1610612749,Bobby Portis,Bobby Portis,1626171,MIL,459.0,8.0,7.0,18,15,18,9.0,1.0,33,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,4.0,2.0,8.0,1.0,1.0,2.0,1.0,4.0,2.0,2.0,2.0,1.0,1.0,4.0,1.0,5.0,1.0,6.0,1.0,1.0,1.0,1.0,2.0,18,0.25,1.0,0.25,0.25,1.0,0.25,0.25,1.0,0.25,0.25,0.5,26.31578947368421,0.2,0.2,0.5714285714285714,0.4166666666666667,0.16666666666666666,0.5,0.3333333333333333,0.5714285714285714,0.5,0.5,1.0,0.25,0.25,1.0,1.0,0.5,0.5,0.5,0.458,0.3977,0.458,1.0,1.0,7.800000000000001,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1626192,1610612749,Pat Connaughton,Pat Connaughton,1626192,MIL,249.0,4.0,5.0,9,8,9,5.0,1.0,17,,1.0,,,,1.0,,,,1.0,2.0,3.0,,,,,1.0,2.0,,,1.0,,,,,,,,,,,2.0,9,,,,,,,0.5,,0.5,1.0,1.0,20.0,,,,,,,,,1.0,,,,,,,1.0,,1.0,0.52,,0.52,,1.0,2.1,1.0,2.0,2.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1627854,1610612749,Bryn Forbes,Bryn Forbes,1627854,MIL,846.0,14.0,-14.0,33,31,13,17.0,2.0,64,,1.0,,,,,3.0,1.0,3.0,5.0,9.0,35.0,,,,2.0,2.0,4.0,4.0,,1.0,,1.0,1.0,2.0,,2.0,,,1.0,1.0,4.0,13,0.6,,1.0,0.6428571428571429,,1.0,0.6428571428571429,,1.0,0.2,1.0,22.857142857142858,0.25,,0.1,0.14285714285714285,,,0.3333333333333333,0.14285714285714285,0.14285714285714285,,,0.42857142857142855,0.14285714285714285,,,,,0.42857142857142855,0.4532928571428572,,0.42975,,0.4444444444444444,10.7,0.3939393939393939,,,,,,,3.0,1.0,2.0,1.0,2.0,2.0,3.0,2.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,0.5,0.5,0.2857142857142857,1.0,1.0,1.0,0.3333333333333333,0.2857142857142857,0.5,0.5,1.0,0.5,26.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1628470,1610612749,Torrey Craig,Torrey Craig,1628470,MIL,931.0,16.0,-13.0,36,34,16,19.0,3.0,70,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,3.0,5.0,39.0,1.0,1.0,2.0,,1.0,,2.0,2.0,1.0,,1.0,1.0,2.0,1.0,3.0,,,,,,16,0.3333333333333333,1.0,,0.625,1.0,,0.625,1.0,,0.3333333333333333,,10.256410256410255,0.25,,0.07692307692307693,0.11764705882352941,0.047619047619047616,,0.3333333333333333,0.1,0.25,1.0,1.0,0.25,0.25,1.0,1.0,,,0.5,0.47625,,0.3737,0.4,,7.5,0.4444444444444444,,,2.0,,,,,1.0,1.0,1.0,1.0,,3.0,1.0,1.0,,,,,1.0,1.0,1.0,0.25,,,,,0.25,1.0,1.0,1.0,1.0,28.7,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,0.14285714285714285,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629121,1610612749,Jaylen Adams,Jaylen Adams,1629121,MIL,1086.0,18.0,-12.0,42,39,22,23.0,3.0,81,,3.0,,1.0,,1.0,3.0,,1.0,6.0,2.0,41.0,,1.0,,1.0,3.0,2.0,2.0,,,,3.0,,3.0,,3.0,,,,,2.0,22,0.16666666666666666,,0.3333333333333333,0.125,,0.25,0.125,,0.25,,,17.77777777777778,,,0.21428571428571427,0.15,,,,0.18181818181818182,0.375,,,0.375,,1.0,,0.25,,0.625,0.48778750000000004,0.7473,0.4599,,1.0,5.466666666666666,0.5238095238095238,,,,,,,1.0,,2.0,,2.0,,,2.0,,,,,,,,,0.25,,0.3333333333333333,0.3333333333333333,,0.25,,,,,27.6,1.0,2.0,,5.0,,,,1.0,1.0,,,,,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201572,1610612749,Brook Lopez,Brook Lopez,201572,MIL,61.0,1.0,3.0,2,2,2,1.0,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203648,1610612749,Thanasis Antetokounmpo,Thanasis Antetokounmpo,203648,MIL,924.0,15.0,-19.0,36,34,16,22.0,3.0,70,1.0,2.0,,,,,,,1.0,2.0,4.0,41.0,,,,,,2.0,,,,,,,,,,,,1.0,,2.0,16,0.5,,,0.5,,,0.5,,0.5,,,12.82051282051282,,,,,,,,,1.0,0.5,0.5,,,,,,,1.0,0.55755,,,,0.5,2.1,0.4444444444444444,2.0,2.0,2.0,4.0,1.0,1.0,,,,,,2.0,,,,1.0,,1.0,1.0,,,,,1.0,,,,,,,,,,1.0,2.0,,5.0,,2.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,,,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201571,1610612749,D.J. Augustin,D.J. Augustin,201571,MIL,37.0,1.0,,1,1,1,1.0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629670,1610612749,Jordan Nwora,Jordan Nwora,1629670,MIL,57.0,1.0,-2.0,3,2,3,2.0,,5,,,,,,,,,,,,2.0,,,,,,,,,,,,1.0,1.0,,1.0,,,,,,3,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203114,1610612749,Khris Middleton,Khris Middleton,203114,MIL,29.0,,3.0,1,1,1,,,2,,,,,,,,,,,3.0,,,,,,,3.0,,,,,,,,,,,,,,3.0,1,,,,1.5,,1.5,1.5,,1.5,,,100.0,,,,,,,,,,,,,,,,,,1.0,0.52635,,0.52635,,1.0,,1.0,,,,,,,,1.0,1.0,1.0,1.0,,,1.0,1.0,,,,,,1.0,1.0,1.0,,,,,1.0,1.0,1.0,,1.0,25.4,,,,,,,,,,,,,,1.0,1.0,,,,,1.0,,,,,,,,,1.0,1.0,3.0,1.0,1.0,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
