EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2A,SecondChanceFG3A,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Travels,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,HeaveAttempts,Charge Fouls,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyAtRimFGM,PenaltyAtRimFGA,SecondChanceFtPoints,SecondChancePoints,LostBallOutOfBoundsTurnovers,Charge Fouls Drawn,BlockedShortMidRange,RecoveredBlocks,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceTsPct,ShortMidRangePctBlocked,BlocksRecoveredPct,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,SecondChancePointsPct,SecondChanceCorner3FGM,SecondChanceArc3FGM,SecondChanceFG3M,Fg3aBlocked,BadPassOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,Technical Free Throw Trips,SecondChanceFg3Pct,SecondChanceEfgPct,FG3APctBlocked,Arc3PctBlocked,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,SecondChanceAtRimFGM,SecondChanceAtRimFGA,SecondChanceFG2M,PtsPutbacks,FTOffRebounds,SecondChanceTurnovers,Offensive Fouls,DefensiveGoaltends,3SecondViolations,SecondChanceFg2Pct,OffFTReboundPct,OffCorner3ReboundPct,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,LongMidRangePctBlocked,Blocked3s,BlockedArc3,ThreePtShootingFoulsDrawn,Corner3PctBlocked,ThreePtShootingFoulsDrawnPct,on,BlockedLongMidRange,BlockedCorner3,OffensiveGoaltends,3pt And 1 Free Throw Trips,Defensive 3 Seconds Violations,HeaveMakes,Clear Path Fouls
1627756,1610612741,Denzel Valentine,Denzel Valentine,1627756,CHI,10579.0,176.0,21.0,360.0,362.0,85.0,107.0,37.0,722.0,1.0,4.0,7.0,16.0,5.0,8.0,2.0,9.0,3.0,1.0,2.0,12.0,34.0,1.0,4.0,8.0,13.0,28.0,14.0,43.0,2.0,70.0,385.0,1.0,4.0,2.0,2.0,5.0,10.0,2.0,21.0,10.0,16.0,36.0,6.0,34.0,12.0,1.0,6.0,8.0,14.0,5.0,3.0,4.0,1.0,1.0,36.0,3.0,3.0,14.0,19.0,2.0,35.0,6.0,41.0,1.0,6.0,4.0,2.0,2.0,1.0,1.0,1.0,1.0,3.0,2.0,7.0,12.0,1.0,7.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,21.0,85.0,1.0,0.3846153846153846,0.3846153846153846,0.8571428571428571,0.3255813953488372,0.5,0.3255813953488372,0.4642857142857143,1.0,0.4788732394366197,0.7916666666666666,0.4861111111111111,0.8076923076923077,0.6056338028169014,0.0357142857142857,0.25,18.610421836228287,0.6666666666666666,0.1666666666666666,0.1743119266055046,0.0337078651685393,0.1794871794871795,0.0379746835443038,0.1764705882352941,0.0357142857142857,0.032258064516129,0.0277777777777777,0.0454545454545454,0.05,0.1590909090909091,0.1860465116279069,0.1818181818181818,0.1846153846153846,0.1538461538461538,0.0232558139534883,0.056338028169014,0.25,0.3333333333333333,1.0,0.2253521126760563,0.4375,0.4375,0.4285714285714285,0.1126760563380281,0.625,0.625,0.2,0.1267605633802817,0.2222222222222222,0.2222222222222222,1.0,0.4788732394366197,0.3529411764705882,0.3529411764705882,0.8333333333333334,0.6,0.2,0.1666666666666666,0.5,0.6666666666666666,0.5,0.6619718309859155,0.3529411764705882,0.5079499999999999,0.5520875000000001,0.5091625,0.3,9.767857142857142,25.960465116279064,0.2361111111111111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
1627853,1610612741,Ryan Arcidiacono,Ryan Arcidiacono,1627853,CHI,3843.0,64.0,17.0,125.0,129.0,46.0,24.0,12.0,254.0,,,2.0,5.0,1.0,3.0,1.0,1.0,,,,1.0,9.0,,1.0,4.0,3.0,8.0,2.0,10.0,4.0,16.0,119.0,,,2.0,6.0,1.0,4.0,4.0,11.0,,6.0,6.0,,8.0,1.0,,8.0,3.0,11.0,3.0,,1.0,7.0,,25.0,,,3.0,6.0,,9.0,,9.0,,1.0,1.0,,,,1.0,,,1.0,,3.0,9.0,,7.0,,4.0,5.0,,,,,11.0,46.0,1.0,,,1.0,0.2,0.25,0.2222222222222222,0.375,0.3333333333333333,0.3333333333333333,0.35,0.4,0.4583333333333333,0.5555555555555556,,,15.217391304347828,,,0.12,,0.12,,0.12,,,,,,,0.1052631578947368,0.3636363636363636,0.1363636363636363,,,,,,,0.2777777777777778,0.4,0.4,,0.1666666666666666,0.3333333333333333,0.3333333333333333,,0.0555555555555555,1.0,1.0,1.0,0.5,0.1111111111111111,0.1111111111111111,1.0,,,,,0.4,0.25,0.5555555555555556,0.125,0.4635382352941176,,0.4201888888888889,0.6875,11.8875,27.65,0.368,1.0,1.0,1.0,3.0,0.15,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
1628374,1610612741,Lauri Markkanen,Lauri Markkanen,1628374,CHI,6596.0,110.0,-42.0,223.0,233.0,30.0,22.0,14.0,456.0,9.0,12.0,3.0,5.0,,,2.0,6.0,,,,7.0,19.0,2.0,,1.0,12.0,17.0,9.0,25.0,8.0,59.0,270.0,,2.0,1.0,1.0,,1.0,4.0,6.0,16.0,8.0,27.0,,19.0,7.0,2.0,4.0,,4.0,,,2.0,2.0,,8.0,,,6.0,14.0,1.0,21.0,,21.0,,2.0,2.0,,3.0,1.0,1.0,2.0,,4.0,,1.0,1.0,,10.0,1.0,1.0,9.0,2.0,2.0,1.0,2.0,6.0,30.0,,0.6666666666666666,0.6666666666666666,1.0,0.36,,0.36,0.7058823529411765,1.0,0.6071428571428571,0.5,0.6276595744680851,0.75,0.5952380952380952,0.1176470588235294,0.0833333333333333,21.16182572614108,0.75,0.1428571428571428,0.2,,0.1538461538461538,,0.1834862385321101,,,,,,0.2758620689655172,0.2222222222222222,,0.1470588235294117,0.2,,0.2857142857142857,0.75,0.8181818181818182,0.6666666666666666,0.119047619047619,0.6,0.75,0.6666666666666666,,,,,0.1428571428571428,0.3333333333333333,0.3333333333333333,1.0,0.4523809523809524,0.3684210526315789,0.3684210526315789,1.0,,1.0,,,0.5,,0.8809523809523809,0.3684210526315789,0.568475,0.58755,0.602525,0.1016949152542373,3.3588235294117648,25.256,0.1345291479820627,,,,3.0,0.0666666666666666,0.15,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.1666666666666666,0.2,0.5,0.5,1.0,0.0169491525423728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
1629632,1610612741,Coby White,Coby White,1629632,CHI,15550.0,259.0,-43.0,527.0,547.0,103.0,130.0,54.0,1074.0,9.0,26.0,7.0,18.0,7.0,16.0,4.0,12.0,1.0,1.0,3.0,25.0,55.0,6.0,8.0,14.0,23.0,60.0,29.0,67.0,15.0,148.0,641.0,1.0,7.0,2.0,12.0,9.0,17.0,4.0,35.0,8.0,38.0,69.0,18.0,55.0,25.0,11.0,28.0,18.0,46.0,14.0,4.0,19.0,7.0,2.0,110.0,2.0,2.0,15.0,18.0,1.0,34.0,4.0,38.0,2.0,6.0,3.0,3.0,14.0,9.0,8.0,5.0,2.0,22.0,3.0,12.0,23.0,,16.0,,1.0,20.0,1.0,,,,35.0,103.0,,0.1739130434782608,0.1739130434782608,0.7931034482758621,0.4328358208955223,0.5294117647058824,0.4328358208955223,0.3833333333333333,0.1666666666666666,0.5236220472440944,0.5344827586206896,0.5485074626865671,0.5483870967741935,0.5275590551181102,0.1833333333333333,0.3076923076923077,26.35135135135135,0.6363636363636364,0.0555555555555555,0.12,0.016260162601626,0.1388888888888889,0.017391304347826,0.127906976744186,0.0168067226890756,0.0425531914893617,,,0.0246913580246913,0.1142857142857142,0.1372549019607843,0.1034482758620689,0.1363636363636363,0.15,0.0327868852459016,0.2047244094488189,0.3461538461538461,0.5,0.3333333333333333,0.1417322834645669,0.3888888888888889,0.4666666666666667,,0.1259842519685039,0.4375,0.4375,0.1428571428571428,0.0944881889763779,0.3333333333333333,0.3333333333333333,1.0,0.4330708661417323,0.4545454545454545,0.4629629629629629,0.76,0.125,0.75,0.1034482758620689,0.3333333333333333,0.4827586206896552,0.5714285714285714,0.7322834645669292,0.4545454545454545,0.5201157480314962,0.542,0.4759844827586206,0.2364864864864864,8.040000000000001,25.6134328358209,0.1954459203036053,,1.0,3.0,9.0,0.0676691729323308,0.1363636363636363,1.0,4.0,2.0,14.0,1.0,,,,1.0,0.7777777777777778,0.1666666666666666,,0.1379310344827586,0.25,0.0945945945945946,1.0,3.0,4.0,1.0,3.0,1.0,3.0,0.5714285714285714,0.75,0.0149253731343283,0.0181818181818181,1.0,1.0,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
1629655,1610612741,Daniel Gafford,Daniel Gafford,1629655,CHI,22987.0,383.0,-12.0,781.0,802.0,190.0,218.0,75.0,1583.0,50.0,66.0,9.0,16.0,1.0,5.0,,,,,,,,,,,60.0,87.0,,,27.0,147.0,885.0,29.0,,13.0,20.0,,,13.0,39.0,78.0,42.0,,,,,5.0,11.0,6.0,17.0,6.0,,3.0,3.0,5.0,40.0,10.0,33.0,16.0,36.0,7.0,59.0,44.0,103.0,4.0,11.0,5.0,6.0,11.0,2.0,11.0,9.0,2.0,22.0,4.0,37.0,54.0,2.0,41.0,8.0,3.0,41.0,7.0,34.0,22.0,34.0,39.0,190.0,3.0,0.65,0.9285714285714286,,,,,0.6896551724137931,0.65,0.6896551724137931,0.65,0.6933962264150944,0.6290322580645161,,0.057471264367816,0.0454545454545454,14.72957422324511,0.5,0.2592592592592592,0.1518987341772152,0.1793478260869565,0.1032258064516129,0.0606060606060606,0.1326530612244898,0.1232091690544412,0.2352941176470588,0.1571428571428571,0.1304347826086956,0.0588235294117647,0.1530612244897959,0.1956521739130435,0.0638297872340425,0.1203007518796992,,0.1818181818181818,0.7586206896551724,0.7575757575757576,0.7936507936507936,0.64,0.1839080459770115,0.5625,0.6428571428571429,0.6666666666666666,0.057471264367816,0.2,0.2,1.0,,,,,,,,,,,,,,,0.7586206896551724,,0.6014114942528735,0.7349363636363638,0.5407350000000001,0.2653061224489796,3.210344827586207,,0.2432778489116517,,2.0,3.0,15.0,0.1515151515151515,0.1515151515151515,12.0,15.0,5.0,47.0,1.0,2.0,12.0,25.0,7.0,0.7121212121212122,0.125,0.7352941176470589,0.75,0.8,0.3197278911564626,,,,,2.0,,,,0.7241379310344828,,,,,,,18.0,25.0,21.0,36.0,1.0,3.0,2.0,2.0,1.0,0.7241379310344828,0.1111111111111111,0.0652173913043478,0.8620689655172413,0.72,0.0555555555555555,,,,,,,True,,,,,,,
203107,1610612741,Tomas Satoransky,Tomas Satoransky,203107,CHI,4657.0,78.0,1.0,162.0,160.0,45.0,40.0,14.0,322.0,1.0,1.0,5.0,14.0,2.0,4.0,,,,,,1.0,4.0,,,,8.0,19.0,1.0,4.0,5.0,24.0,162.0,1.0,,,5.0,,,,,4.0,12.0,3.0,,4.0,1.0,2.0,11.0,7.0,18.0,5.0,2.0,8.0,2.0,1.0,43.0,,1.0,1.0,3.0,,4.0,1.0,5.0,1.0,4.0,,4.0,5.0,5.0,3.0,,1.0,8.0,2.0,3.0,6.0,,4.0,,,5.0,,1.0,,1.0,,45.0,,0.25,0.25,1.0,0.25,,0.25,0.4210526315789473,,0.4130434782608695,,0.48,,0.1739130434782608,0.1052631578947368,,18.43575418994413,0.625,,0.0526315789473684,0.0263157894736842,0.037037037037037,,0.0476190476190476,0.0144927536231884,,0.0909090909090909,,,0.0952380952380952,0.0384615384615384,,0.0434782608695652,,0.1,0.0434782608695652,1.0,1.0,,0.6086956521739131,0.3571428571428571,0.3846153846153846,0.4,0.1739130434782608,0.5,0.6666666666666666,,,,,,0.1739130434782608,0.25,0.3333333333333333,1.0,,,,,,,0.217391304347826,0.25,0.4277804347826087,0.4159,0.4187999999999999,,9.373684210526315,26.35,0.2777777777777778,,,1.0,3.0,0.12,0.1428571428571428,,,2.0,2.0,,1.0,1.0,,,0.5,0.0714285714285714,,,,0.0833333333333333,,,,1.0,1.0,,,,,0.25,0.25,,,,,,,,,,1.0,1.0,,,,,,,,,0.25,,,,,,True,,,,,,,
1628990,1610612741,Chandler Hutchison,Chandler Hutchison,1628990,CHI,1194.0,20.0,1.0,40.0,42.0,33.0,17.0,3.0,82.0,,5.0,1.0,1.0,,,,,,,,,,,,,1.0,6.0,,,2.0,4.0,36.0,1.0,,1.0,5.0,,,2.0,4.0,2.0,,,,,,1.0,,,,,,,,,,,1.0,2.0,2.0,,4.0,1.0,5.0,1.0,,,,,,2.0,,,2.0,2.0,2.0,4.0,,1.0,,,2.0,,,,,4.0,33.0,1.0,1.0,1.0,,,,,0.1666666666666666,0.2,0.1666666666666666,0.2,0.2857142857142857,0.3333333333333333,,0.1666666666666666,0.2,20.930232558139537,,,0.1333333333333333,0.0909090909090909,0.2222222222222222,,0.1666666666666666,0.0526315789473684,0.1666666666666666,,,,0.1111111111111111,0.25,,0.2222222222222222,,0.25,0.8333333333333334,,,,0.1666666666666666,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,0.8333333333333334,,0.6223333333333333,0.6171,0.6136799999999999,1.0,1.8833333333333333,,0.825,,,,1.0,0.1428571428571428,0.1428571428571428,,4.0,,,,,,,,,,,0.8,,,,,,,1.0,1.0,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,True,,,,,,,
1629690,1610612741,Adam Mokoka,Adam Mokoka,1629690,CHI,1405.0,23.0,-7.0,46.0,54.0,32.0,21.0,4.0,100.0,2.0,3.0,,,,,1.0,3.0,,1.0,3.0,,2.0,1.0,,1.0,2.0,3.0,1.0,5.0,,7.0,47.0,,1.0,,,1.0,4.0,,3.0,,4.0,3.0,,2.0,,,1.0,,1.0,,,,,1.0,2.0,,,2.0,,,2.0,,2.0,,2.0,1.0,1.0,1.0,1.0,1.0,,,2.0,1.0,,2.0,,,,,,,,,,3.0,32.0,,,,1.0,0.2,0.25,0.2,0.6666666666666666,,0.4375,0.375,0.4375,0.375,0.625,,,20.0,0.5,,,,0.2222222222222222,,0.0869565217391304,,,,,,,,,0.2222222222222222,,,0.375,0.6666666666666666,0.6666666666666666,,,,,,,,,,0.375,0.3333333333333333,0.3333333333333333,1.0,0.25,,,,,1.0,0.75,0.3333333333333333,0.25,,1.0,,0.5580562499999999,,0.5470875000000001,0.4285714285714285,2.033333333333333,24.42,0.6956521739130435,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
201152,1610612741,Thaddeus Young,Thaddeus Young,201152,CHI,8271.0,138.0,25.0,284.0,292.0,100.0,132.0,34.0,576.0,8.0,13.0,18.0,28.0,,1.0,2.0,4.0,,1.0,2.0,,3.0,,,,26.0,42.0,2.0,7.0,3.0,61.0,316.0,7.0,,7.0,9.0,1.0,2.0,,17.0,28.0,24.0,6.0,,3.0,,1.0,8.0,5.0,13.0,1.0,4.0,7.0,1.0,,31.0,4.0,6.0,11.0,7.0,2.0,20.0,10.0,30.0,3.0,4.0,4.0,,8.0,5.0,4.0,3.0,1.0,12.0,6.0,10.0,15.0,1.0,5.0,1.0,1.0,3.0,,3.0,2.0,4.0,17.0,100.0,,0.5384615384615384,0.6086956521739131,1.0,0.2857142857142857,0.5,0.2857142857142857,0.6190476190476191,0.7777777777777778,0.5918367346938775,0.7727272727272727,0.6224489795918368,0.7727272727272727,0.1428571428571428,0.0238095238095238,,18.82716049382716,0.6666666666666666,0.1333333333333333,0.0813953488372093,0.088235294117647,0.1864406779661017,0.0677966101694915,0.1241379310344827,0.0787401574803149,0.2083333333333333,0.032258064516129,,0.0444444444444444,0.088235294117647,0.0689655172413793,0.0869565217391304,0.1632653061224489,0.3,0.1578947368421052,0.2653061224489796,0.6153846153846154,0.6153846153846154,0.375,0.5714285714285714,0.6428571428571429,0.6666666666666666,0.6111111111111112,0.0204081632653061,,,,0.0816326530612244,0.5,0.5,1.0,0.0612244897959183,,,,,,0.1818181818181818,0.5,,,0.4081632653061224,,0.473392857142857,0.5821833333333334,0.4315136363636364,0.2786885245901639,5.661904761904763,24.41428571428571,0.352112676056338,,,3.0,3.0,0.0612244897959183,0.0714285714285714,,1.0,1.0,9.0,,,1.0,3.0,,0.6428571428571429,0.0357142857142857,0.75,0.0909090909090909,,0.1475409836065573,,,,,3.0,,,,0.5714285714285714,,,,,,,2.0,4.0,4.0,6.0,,2.0,,,,0.5714285714285714,,0.1428571428571428,0.5714285714285714,0.5,,,1.0,1.0,,,,True,,,,,,,
203490,1610612741,Otto Porter Jr.,Otto Porter Jr.,203490,CHI,3846.0,64.0,11.0,130.0,133.0,61.0,51.0,17.0,263.0,1.0,3.0,3.0,8.0,3.0,5.0,1.0,2.0,,1.0,1.0,2.0,4.0,2.0,,2.0,7.0,16.0,3.0,6.0,5.0,28.0,127.0,3.0,2.0,2.0,3.0,1.0,3.0,5.0,12.0,4.0,10.0,9.0,,4.0,2.0,1.0,4.0,2.0,6.0,1.0,1.0,2.0,2.0,,14.0,1.0,2.0,6.0,5.0,4.0,15.0,3.0,18.0,1.0,6.0,5.0,1.0,4.0,3.0,1.0,1.0,,5.0,3.0,1.0,4.0,,9.0,3.0,,6.0,3.0,1.0,1.0,1.0,12.0,61.0,1.0,0.2857142857142857,0.2857142857142857,1.0,0.5,0.3333333333333333,0.5,0.4375,0.6666666666666666,0.5227272727272727,0.5833333333333334,0.56,0.6666666666666666,0.2727272727272727,0.0625,0.3333333333333333,19.73684210526316,0.8,0.5714285714285714,0.15625,0.0512820512820512,0.2142857142857142,0.0384615384615384,0.1833333333333333,0.0461538461538461,,0.1052631578947368,,0.0625,0.2,0.1052631578947368,0.25,0.2,0.3333333333333333,0.0909090909090909,0.1363636363636363,0.3333333333333333,0.5,,0.3636363636363636,0.375,0.375,0.6666666666666666,0.2272727272727272,0.6,0.6,,0.0909090909090909,0.5,0.5,1.0,0.1818181818181818,0.5,0.5,1.0,,0.4,0.1666666666666666,1.0,0.3333333333333333,,0.4090909090909091,0.5,0.4587636363636365,0.4136,0.5302083333333334,0.4285714285714285,11.30625,26.03333333333333,0.4692307692307692,,,,,,,1.0,1.0,1.0,7.0,,,,1.0,3.0,0.5833333333333334,,1.0,0.1666666666666666,1.0,0.25,,2.0,2.0,,1.0,,,1.0,0.6,,,,,1.0,1.0,,2.0,,,,,,,,,,,0.4,,,,,,,,,True,,,,,,,
