EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2A,SecondChanceFG3A,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LiveBallTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,ShootingFouls,Fouls,Offensive Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,LongMidRangeFGM,Corner3FGM,PenaltyCorner3FGM,SecondChanceArc3FGM,SecondChanceFG3M,SecondChancePoints,ShortMidRangeAssists,2pt And 1 Free Throw Trips,SecondChanceFg3Pct,SecondChanceEfgPct,SecondChanceTsPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Accuracy,SecondChancePointsPct,SecondChanceAtRimFGM,SecondChanceFG2M,SecondChanceFtPoints,PtsPutbacks,OffThreePtRebounds,FTDefRebounds,BadPassOutOfBoundsTurnovers,BadPassTurnovers,Travels,PenaltyTurnovers,Loose Ball Fouls Drawn,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg2Pct,DefFTReboundPct,OffThreePtReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3FGM,SecondChanceCorner3FGA,Fg3aBlocked,LostBallSteals,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,SecondChanceTurnovers,Loose Ball Fouls,Charge Fouls Drawn,Offensive Fouls Drawn,ThreePtShootingFoulsDrawn,FG3APctBlocked,LongMidRangePctBlocked,Corner3PctBlocked,OffCorner3ReboundPct,ShortMidRangePctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,ThreePtShootingFoulsDrawnPct,FTOffRebounds,Clear Path Fouls,3pt And 1 Free Throw Trips,Technical Free Throw Trips,Blocked3s,BlockedArc3,BlockedCorner3,DefensiveGoaltends,Arc3PctBlocked,OffFTReboundPct,HeaveAttempts,Charge Fouls,BlockedLongMidRange,OffensiveGoaltends,Defensive 3 Seconds Violations,on,3SecondViolations
1627747,1610612751,Caris LeVert,Caris LeVert,1627747,BKN,4776.0,80,32.0,179,175,69.0,51.0,24.0,354,6.0,12.0,1.0,3.0,4.0,3.0,11.0,1.0,2.0,1.0,6.0,10.0,1.0,3.0,4.0,9.0,24.0,6.0,12.0,3.0,39.0,188.0,2.0,1.0,4.0,9.0,3.0,5.0,3.0,20.0,6.0,12.0,3.0,15.0,10.0,6.0,3.0,7.0,6.0,13.0,5.0,1.0,6.0,1.0,32.0,1.0,1.0,4.0,5.0,1.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,4.0,1.0,2.0,4.0,2.0,2.0,1.0,1.0,2.0,2.0,20.0,69.0,1.0,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.5,0.6,0.5,0.375,0.4444444444444444,0.5,0.6071428571428571,0.5131578947368421,0.625,0.3333333333333333,0.125,0.16666666666666666,0.09090909090909091,19.704433497536947,0.5,0.08333333333333333,0.021739130434782608,0.025,0.056818181818181816,0.013333333333333334,0.07142857142857142,0.1,0.1,0.03125,0.05555555555555555,1.0,0.3333333333333333,0.5,0.6,0.5,0.3055555555555556,0.2727272727272727,0.3,0.027777777777777776,0.05555555555555555,0.2777777777777778,0.6,0.6,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.2857142857142857,0.75,0.07142857142857142,0.2857142857142857,0.75,0.6666666666666666,0.6,0.5157097222222222,0.5098750000000001,0.5161,0.05263157894736842,0.07692307692307693,0.5128205128205128,6.162499999999998,25.10833333333333,0.3854748603351955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
1627752,1610612751,Taurean Prince,Taurean Prince,1627752,BKN,2263.0,38,6.0,78,81,12.0,25.0,10.0,159,1.0,1.0,,,,1.0,4.0,2.0,1.0,1.0,3.0,8.0,1.0,,,3.0,7.0,4.0,9.0,3.0,21.0,97.0,,1.0,,2.0,1.0,1.0,,3.0,4.0,2.0,12.0,,8.0,3.0,1.0,2.0,1.0,3.0,,1.0,1.0,,7.0,,3.0,2.0,5.0,,5.0,,,,,,,,,3.0,,3.0,3.0,2.0,1.0,1.0,,1.0,1.0,3.0,12.0,1.0,0.6666666666666666,0.6666666666666666,1.0,0.4444444444444444,1.0,0.4444444444444444,0.42857142857142855,,0.5625,0.5,0.6176470588235294,0.5,0.5625,0.14285714285714285,,0.25,19.318181818181817,,0.08333333333333333,,0.13636363636363635,0.10869565217391304,,,,0.4,0.16666666666666666,,1.0,0.0625,1.0,1.0,1.0,0.25,0.25,0.3333333333333333,0.125,0.0625,0.5,0.375,0.375,1.0,,1.0,,,0.3333333333333333,,,0.625,0.375,0.501853125,0.5769,0.4765833333333333,0.11764705882352941,0.25,0.14285714285714285,9.700000000000001,24.944444444444443,0.15384615384615385,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.5,1.5,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.14285714285714285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
1628386,1610612751,Jarrett Allen,Jarrett Allen,1628386,BKN,6406.0,107,66.0,230,226,71.0,55.0,26.0,456,14.0,16.0,7.0,1.0,1.0,,3.0,,,,,,,,,14.0,19.0,,,15.0,43.0,236.0,9.0,,1.0,1.0,,,6.0,8.0,22.0,6.0,,,,,1.0,2.0,2.0,4.0,1.0,1.0,2.0,,10.0,12.0,16.0,16.0,35.0,18.0,53.0,1.0,5.0,5.0,2.0,3.0,,5.0,6.0,7.0,1.0,21.0,24.0,10.0,7.0,5.0,2.0,7.0,3.0,8.0,71.0,,0.7857142857142857,1.0,,,,,0.7368421052631579,1.0,0.7368421052631579,1.0,0.7166666666666667,0.6666666666666666,,0.05263157894736842,0.0625,,13.671875,0.4,0.2191780821917808,0.22641509433962265,0.2962962962962963,0.25196850393700787,0.18947368421052632,0.375,0.15151515151515152,0.13636363636363635,0.26666666666666666,0.25,0.42857142857142855,0.8421052631578947,0.875,0.9333333333333333,0.7857142857142857,0.15789473684210525,,,,,,,,,0.7777777777777778,,1.0,1.0,,,,0.8421052631578947,,0.6457368421052633,0.5960285714285715,0.7134,0.37037037037037035,0.37037037037037035,0.18604651162790697,2.005263157894737,,0.30869565217391304,,,,,,15.0,,2.0,,0.5555555555555556,0.5769230769230769,,,,,,,,,,0.3488372093023256,5.0,5.0,5.0,6.0,6.0,3.0,1.0,2.0,1.0,1.0,4.0,3.0,3.0,0.5555555555555556,0.375,0.14285714285714285,0.18518518518518517,0.1,0.16216216216216217,0.4444444444444444,0.4444444444444444,0.7142857142857143,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
1629013,1610612751,Landry Shamet,Landry Shamet,1629013,BKN,35720.0,595,54.0,1243,1228,364.0,407.0,112.0,2471,10.0,21.0,3.0,2.0,6.0,5.0,14.0,10.0,46.0,14.0,34.0,97.0,6.0,8.0,30.0,17.0,45.0,55.0,143.0,29.0,228.0,1442.0,4.0,8.0,3.0,13.0,11.0,44.0,9.0,48.0,26.0,8.0,165.0,,97.0,34.0,6.0,23.0,18.0,41.0,15.0,3.0,17.0,,100.0,1.0,20.0,19.0,42.0,3.0,45.0,,15.0,8.0,8.0,9.0,1.0,17.0,22.0,39.0,1.0,26.0,35.0,11.0,4.0,1.0,3.0,4.0,1.0,48.0,361.0,6.0,0.7647058823529411,0.7647058823529411,1.0,0.38461538461538464,0.25,0.38461538461538464,0.37777777777777777,0.23076923076923078,0.5292553191489362,0.34210526315789475,0.5615763546798029,0.3870967741935484,0.7606382978723404,0.13333333333333333,0.23809523809523808,,16.01164483260553,0.47058823529411764,0.06440677966101695,0.003937007874015748,0.0711743772241993,0.06770833333333333,0.0056179775280898875,0.010101010101010102,0.02127659574468085,0.07857142857142857,0.07582938388625593,,0.25,0.11170212765957446,0.47619047619047616,0.625,0.7,0.07446808510638298,0.35714285714285715,0.35714285714285715,0.05319148936170213,0.24468085106382978,0.5159574468085106,0.35051546391752575,0.35051546391752575,1.0,0.25,0.5,0.10526315789473684,0.3333333333333333,0.24561403508771928,0.5263157894736842,0.26666666666666666,0.8723404255319149,0.35051546391752575,0.5470858288770055,0.5458642857142857,0.5312794642857143,0.07,0.2037037037037037,0.21052631578947367,7.779999999999999,25.124475524475525,0.2928399034593725,2.0,21.0,3.0,2.0,3.0,14.0,6.0,2.0,0.375,0.4583333333333333,0.5,0.2,0.2222222222222222,1.0,0.45652173913043476,0.4666666666666667,1.0,0.3333333333333333,1.0,0.21428571428571427,0.06140350877192982,1.0,1.0,3.0,,2.0,3.0,2.0,7.0,3.0,6.0,,3.0,3.0,0.25,0.08571428571428572,0.007142857142857143,,,0.0045871559633027525,0.09836065573770492,0.05714285714285714,0.3333333333333333,,1.0,2.0,1.0,7.0,2.0,1.0,2.0,2.0,2.0,2.0,3.0,0.006993006993006993,0.1,0.021739130434782608,0.016129032258064516,0.8,0.16666666666666666,0.5,1.0,0.02054794520547945,,,,,,,,,,,,,,,,True,
202681,1610612751,Kyrie Irving,Kyrie Irving,202681,BKN,113173.0,1886,229.0,3919,3907,915.0,998.0,372.0,7826,154.0,254.0,21.0,31.0,57.0,159.0,298.0,156.0,27.0,7.0,142.0,351.0,26.0,32.0,77.0,397.0,708.0,152.0,378.0,201.0,1451.0,4519.0,40.0,31.0,93.0,175.0,34.0,84.0,80.0,368.0,186.0,608.0,264.0,192.0,351.0,142.0,54.0,192.0,132.0,324.0,94.0,38.0,140.0,16.0,780.0,31.0,103.0,97.0,205.0,52.0,257.0,15.0,76.0,36.0,79.0,51.0,31.0,130.0,62.0,140.0,6.0,186.0,218.0,82.0,35.0,13.0,22.0,37.0,23.0,362.0,906.0,15.0,0.23425692695214106,0.23846153846153847,0.5789473684210527,0.4021164021164021,0.40476190476190477,0.4021164021164021,0.5607344632768362,0.5314285714285715,0.5755064456721916,0.555984555984556,0.6115351993214588,0.6124161073825504,0.34806629834254144,0.07627118644067797,0.1141732283464567,0.0738255033557047,30.173010380622838,0.6076923076923076,0.09481915933528837,0.03494926719278467,0.119906868451688,0.10626992561105207,0.03001765744555621,0.03081232492997199,0.1008174386920981,0.07623318385650224,0.1265625,0.03171247357293869,0.6216216216216216,0.23388581952117865,0.6062992125984252,0.6844444444444444,0.2987012987012987,0.27440147329650094,0.5335570469798657,0.5760869565217391,0.143646408839779,0.024861878453038673,0.32320441988950277,0.4045584045584046,0.4057142857142857,0.5633802816901409,0.29577464788732394,0.36619718309859156,0.22007722007722008,0.543859649122807,0.02702702702702703,0.2972972972972973,0.4155844155844156,0.58195211786372,0.4045584045584046,0.5026733425414368,0.537461224489796,0.48126293436293427,0.07465277777777778,0.10635538261997406,0.253618194348725,8.340960451977399,26.267460317460323,0.23347792804286807,84.0,10.0,2.0,10.0,11.0,100.0,36.0,19.0,0.3548387096774194,0.6267605633802817,0.6447368421052632,0.5384615384615384,0.5490196078431373,0.20238095238095238,0.37037037037037035,0.37037037037037035,0.8,0.38461538461538464,0.9,0.2857142857142857,0.06891798759476224,14.0,28.0,11.0,14.0,20.0,5.0,33.0,48.0,4.0,35.0,3.0,27.0,21.0,0.7,0.04504504504504504,0.024630541871921183,0.04657534246575343,0.01818181818181818,0.02047244094488189,0.12380952380952381,0.1004566210045662,0.6666666666666666,0.14285714285714285,1.0,5.0,1.0,40.0,7.0,,6.0,6.0,4.0,3.0,4.0,0.0026455026455026454,0.019230769230769232,,0.03954802259887006,0.18867924528301888,0.07042253521126761,0.2,1.0,0.010498687664041995,1.0,1.0,1.0,10.0,2.0,1.0,1.0,1.0,0.002849002849002849,0.012048192771084338,,,,,,True,
201145,1610612751,Jeff Green,Jeff Green,201145,BKN,58370.0,973,53.0,2028,2026,490.0,600.0,176.0,4054,63.0,90.0,9.0,17.0,21.0,16.0,40.0,16.0,59.0,15.0,21.0,63.0,7.0,3.0,8.0,84.0,146.0,43.0,122.0,55.0,352.0,2372.0,10.0,12.0,20.0,35.0,8.0,23.0,14.0,78.0,120.0,48.0,129.0,,62.0,21.0,9.0,23.0,28.0,51.0,22.0,6.0,14.0,4.0,130.0,9.0,55.0,68.0,129.0,15.0,144.0,3.0,22.0,17.0,9.0,14.0,2.0,23.0,44.0,75.0,4.0,65.0,76.0,40.0,10.0,6.0,4.0,11.0,8.0,78.0,483.0,5.0,0.7142857142857143,0.75,1.0,0.3524590163934426,0.34782608695652173,0.35537190082644626,0.5753424657534246,0.5714285714285714,0.5541044776119403,0.5517241379310345,0.584717607973422,0.5735294117647058,0.4552238805970149,0.06164383561643835,0.1,,14.555256064690026,0.391304347826087,0.1295238095238095,0.019867549668874173,0.12415349887133183,0.12706611570247933,0.015748031496062992,0.021505376344086023,0.11702127659574468,0.1059322033898305,0.11728395061728394,0.023255813953488372,0.7272727272727273,0.3358208955223881,0.7,0.7777777777777778,0.7619047619047619,0.14925373134328357,0.4,0.4,0.05970149253731343,0.22014925373134328,0.23507462686567165,0.3333333333333333,0.3333333333333333,1.0,0.4090909090909091,0.3181818181818182,0.3620689655172414,0.8095238095238095,0.25862068965517243,0.13793103448275862,0.375,0.7910447761194029,0.3387096774193548,0.5630290262172283,0.6440166666666666,0.5801568965517241,0.1342281879194631,0.22727272727272727,0.2215909090909091,5.034931506849317,24.830327868852457,0.2416173570019724,5.0,22.0,5.0,2.0,3.0,29.0,5.0,10.0,0.25,0.5681818181818182,0.6041666666666666,0.3125,0.3125,0.8,0.3728813559322034,0.3793103448275862,1.0,0.2857142857142857,1.0,0.3333333333333333,0.08238636363636363,8.0,8.0,4.0,8.0,5.0,6.0,1.0,7.0,1.0,6.0,4.0,3.0,3.0,0.8,0.0967741935483871,0.011467889908256881,0.011363636363636364,0.03296703296703297,0.011627906976744186,0.2079207920792079,0.14285714285714285,0.8888888888888888,0.5,1.0,5.0,1.0,5.0,3.0,3.0,2.0,3.0,4.0,10.0,,0.00819672131147541,,0.01694915254237288,0.010869565217391304,0.5,0.22727272727272727,0.2,1.0,,1.0,,,,1.0,,1.0,,,0.02631578947368421,1.0,2.0,,,,True,
203925,1610612751,Joe Harris,Joe Harris,203925,BKN,77570.0,1293,196.0,2719,2681,537.0,585.0,255.0,5400,56.0,84.0,13.0,10.0,15.0,15.0,32.0,19.0,69.0,12.0,92.0,204.0,16.0,11.0,27.0,75.0,135.0,129.0,273.0,22.0,559.0,3082.0,19.0,22.0,12.0,22.0,20.0,39.0,6.0,90.0,118.0,32.0,387.0,,204.0,92.0,14.0,45.0,35.0,80.0,23.0,12.0,32.0,5.0,195.0,17.0,56.0,56.0,120.0,27.0,147.0,9.0,31.0,23.0,14.0,17.0,4.0,31.0,39.0,90.0,3.0,35.0,28.0,9.0,10.0,9.0,1.0,10.0,5.0,90.0,530.0,5.0,0.7866666666666666,0.8676470588235294,1.0,0.4725274725274725,0.5128205128205128,0.4725274725274725,0.5555555555555556,0.5454545454545454,0.6580882352941176,0.6885245901639344,0.6654761904761904,0.6818181818181818,0.6691176470588235,0.1037037037037037,0.11904761904761904,0.09375,15.073529411764705,0.45161290322580644,0.07909604519774012,0.026856240126382307,0.0975609756097561,0.0873634945397816,0.022920203735144314,0.03515625,0.0784313725490196,0.08090614886731391,0.11401425178147269,0.047872340425531915,0.5,0.20588235294117646,0.6666666666666666,0.7567567567567568,0.7678571428571429,0.0784313725490196,0.46875,0.5172413793103449,0.04656862745098039,0.16911764705882354,0.5,0.45098039215686275,0.45320197044334976,1.0,0.3170731707317073,0.3902439024390244,0.2459016393442623,0.6666666666666666,0.19672131147540983,0.4426229508196721,0.4074074074074074,0.875,0.45098039215686275,0.555210906862745,0.5601365384615385,0.5603155737704918,0.024096385542168676,0.06382978723404255,0.16100178890876565,5.934814814814815,25.22454212454213,0.19749908054431775,4.0,37.0,9.0,7.0,11.0,62.0,8.0,3.0,0.5,0.7439024390243902,0.7560975609756098,0.21052631578947367,0.2222222222222222,1.0,0.5362318840579711,0.5362318840579711,1.0,0.4375,1.0,0.75,0.11091234347048301,12.0,14.0,1.0,14.0,10.0,8.0,9.0,10.0,3.0,8.0,1.0,5.0,5.0,0.7368421052631579,0.1038961038961039,0.01834862385321101,0.015625,0.03305785123966942,0.02040816326530612,0.0763888888888889,0.05228758169934641,0.9230769230769231,0.5,4.0,6.0,1.0,8.0,,1.0,1.0,5.0,2.0,8.0,1.0,0.003663003663003663,0.05263157894736842,,0.009615384615384616,0.8,0.14634146341463414,0.6666666666666666,1.0,0.0036496350364963502,,,,,,,,,0.004901960784313725,,,1.0,,,,True,
201142,1610612751,Kevin Durant,Kevin Durant,201142,BKN,46315.0,772,157.0,1630,1624,382.0,428.0,147.0,3254,44.0,63.0,5.0,14.0,19.0,57.0,120.0,82.0,11.0,2.0,45.0,112.0,7.0,6.0,22.0,145.0,265.0,51.0,123.0,132.0,575.0,1852.0,19.0,9.0,28.0,54.0,6.0,24.0,70.0,144.0,158.0,132.0,111.0,42.0,112.0,45.0,19.0,79.0,44.0,123.0,33.0,11.0,53.0,3.0,290.0,6.0,68.0,77.0,159.0,11.0,170.0,6.0,18.0,15.0,48.0,30.0,16.0,78.0,32.0,49.0,3.0,116.0,151.0,47.0,26.0,13.0,13.0,29.0,15.0,141.0,378.0,4.0,0.5448275862068965,0.5563380281690141,0.7254901960784313,0.4146341463414634,0.25,0.4146341463414634,0.5471698113207547,0.5185185185185185,0.5708762886597938,0.47435897435897434,0.6321585903083701,0.6271929824561403,0.3170103092783505,0.07169811320754717,0.09523809523809523,0.08333333333333333,29.720670391061454,0.6153846153846154,0.1807511737089202,0.016666666666666666,0.18478260869565216,0.18261964735516373,0.016417910447761194,0.015625,0.13194444444444445,0.19680851063829788,0.18214285714285713,0.03488372093023256,0.5172413793103449,0.16237113402061856,0.6984126984126984,0.7719298245614035,0.5909090909090909,0.30927835051546393,0.475,0.5181818181818182,0.211340206185567,0.028350515463917526,0.28865979381443296,0.4017857142857143,0.4017857142857143,0.6888888888888889,0.17857142857142858,0.25,0.24358974358974358,0.7368421052631579,0.02564102564102564,0.28205128205128205,0.2727272727272727,0.4793814432989691,0.4017857142857143,0.4889457474226803,0.51228125,0.49755192307692325,0.12121212121212122,0.15562913907284767,0.25043478260869567,9.96075471698113,25.858536585365854,0.2343558282208589,44.0,6.0,,2.0,3.0,38.0,23.0,10.0,0.3333333333333333,0.48214285714285715,0.5757575757575758,0.5365853658536586,0.5569620253164557,0.5909090909090909,0.5454545454545454,0.5454545454545454,1.0,0.2857142857142857,0.5,,0.06608695652173913,5.0,9.0,11.0,6.0,5.0,14.0,9.0,32.0,2.0,13.0,5.0,25.0,23.0,0.47368421052631576,0.30434782608695654,0.016129032258064516,0.0064516129032258064,0.03896103896103896,0.0199203187250996,0.22340425531914893,0.19318181818181818,1.0,0.4,1.0,2.0,,3.0,8.0,7.0,3.0,1.0,1.0,1.0,5.0,,0.036585365853658534,,,0.47368421052631576,0.07142857142857142,0.5,1.0,0.03937007874015748,,,1.0,2.0,3.0,2.0,1.0,2.0,,,,1.0,,,,True,
201599,1610612751,DeAndre Jordan,DeAndre Jordan,201599,BKN,48766.0,813,16.0,1675,1679,334.0,277.0,148.0,3354,126.0,154.0,41.0,25.0,28.0,5.0,11.0,1.0,,,,1.0,,,,131.0,166.0,,1.0,32.0,294.0,1970.0,44.0,,27.0,33.0,,,5.0,59.0,214.0,48.0,,,1.0,,3.0,32.0,21.0,53.0,19.0,2.0,17.0,5.0,127.0,46.0,77.0,103.0,201.0,72.0,273.0,4.0,11.0,8.0,23.0,28.0,11.0,51.0,42.0,76.0,11.0,60.0,68.0,32.0,44.0,22.0,20.0,45.0,27.0,59.0,333.0,5.0,0.816793893129771,0.9907407407407407,,,,,0.7891566265060241,0.8181818181818182,0.7844311377245509,0.8181818181818182,0.7461928934010152,0.6704545454545454,0.005988023952095809,0.018072289156626505,0.006493506493506494,0.18181818181818182,13.434452871072589,0.45098039215686275,0.221505376344086,0.12299465240641712,0.21095890410958903,0.21686746987951808,0.09985935302390998,0.125,0.21428571428571427,0.22727272727272727,0.20973782771535582,0.125,0.6,0.9221556886227545,0.8181818181818182,0.8235294117647058,0.8174603174603174,0.0658682634730539,0.45454545454545453,0.5555555555555556,0.005988023952095809,,0.005988023952095809,,,,0.9318181818181818,,0.8484848484848485,0.8928571428571429,,,,0.9281437125748503,,0.6807116766467066,0.7289184210526316,0.6795212121212119,0.16753926701570682,0.16842105263157894,0.20068027210884354,1.3680722891566264,28.5,0.19940298507462687,,,,,,65.0,10.0,8.0,,0.6590909090909091,0.6372549019607843,,,,,,,,,,0.22108843537414966,27.0,29.0,7.0,46.0,25.0,21.0,5.0,12.0,2.0,12.0,6.0,6.0,5.0,0.6590909090909091,0.5384615384615384,0.07418397626112759,0.13548387096774195,0.09333333333333334,0.07171314741035857,0.22123893805309736,0.21428571428571427,0.6585365853658537,0.14814814814814814,,,,3.0,6.0,,5.0,6.0,1.0,1.0,,,,,0.08139534883720931,0.8,,,,,1.0,,,,1.0,1.0,,2.0,,0.024390243902439025,,,2.0,2.0,4.0,True,
1627789,1610612751,Timothe Luwawu-Cabarrot,Timothe Luwawu-Cabarrot,1627789,BKN,20871.0,348,33.0,743,738,213.0,250.0,81.0,1481,9.0,19.0,4.0,4.0,6.0,2.0,5.0,,36.0,11.0,14.0,37.0,5.0,4.0,10.0,11.0,24.0,25.0,73.0,5.0,102.0,870.0,4.0,9.0,4.0,6.0,7.0,21.0,2.0,31.0,20.0,2.0,75.0,,37.0,14.0,2.0,14.0,11.0,25.0,5.0,6.0,9.0,1.0,61.0,6.0,16.0,15.0,35.0,12.0,47.0,1.0,12.0,11.0,6.0,4.0,3.0,10.0,24.0,41.0,,8.0,7.0,3.0,4.0,2.0,2.0,4.0,1.0,31.0,209.0,5.0,0.9090909090909091,0.9090909090909091,1.0,0.3424657534246575,0.3333333333333333,0.3424657534246575,0.4583333333333333,0.6666666666666666,0.5,0.5370370370370371,0.51,0.5535714285714286,0.7525773195876289,0.08333333333333333,0.05263157894736842,0.2,13.095238095238095,0.6,0.07772020725388601,0.03821656050955414,0.11510791366906475,0.09337349397590361,0.03550295857988166,0.027777777777777776,0.11666666666666667,0.06060606060606061,0.14285714285714285,0.01694915254237288,0.25,0.1958762886597938,0.47368421052631576,0.5,0.8888888888888888,0.05154639175257732,0.4,0.5,,0.3711340206185567,0.38144329896907214,0.3783783783783784,0.3783783783783784,1.0,0.3076923076923077,0.38461538461538464,0.2222222222222222,0.6666666666666666,0.4074074074074074,0.37037037037037035,0.4,0.9484536082474226,0.3783783783783784,0.5646855670103091,0.5730928571428572,0.5746222222222223,0.04,0.1111111111111111,0.30392156862745096,3.333333333333334,24.354794520547948,0.28667563930013457,,11.0,3.0,,2.0,12.0,4.0,,0.2222222222222222,0.38461538461538464,0.42857142857142855,,,,0.3055555555555556,0.3055555555555556,1.0,,,0.2727272727272727,0.11764705882352941,2.0,2.0,2.0,,6.0,4.0,1.0,3.0,2.0,1.0,1.0,,,0.5,0.13793103448275862,0.03314917127071823,0.03333333333333333,0.08,0.038461538461538464,0.058823529411764705,0.029411764705882353,0.5,0.5,2.0,4.0,,1.0,,1.0,,2.0,,1.0,1.0,,,,0.0196078431372549,1.0,0.3076923076923077,0.5,1.0,0.0136986301369863,,,1.0,,,,,,,,,,,,,True,
