EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,Turnovers,ShootingFouls,Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,OffensiveGoaltends,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,LongMidRangeFGM,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,BadPassOutOfBoundsTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,PenaltyTurnovers,Loose Ball Fouls,Offensive Fouls,Loose Ball Fouls Drawn,Offensive Fouls Drawn,2pt And 1 Free Throw Trips,3pt And 1 Free Throw Trips,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APct,ShortMidRangePctBlocked,OffThreePtReboundPct,OffArc3ReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,SelfORebPct,ShortMidRangePctAssisted,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,ThreePtShootingFoulsDrawnPct,Avg3ptShotDistance,SecondChanceCorner3FGM,HeaveAttempts,StepOutOfBoundsTurnovers,Charge Fouls,Blocked3s,BlockedArc3,BlockedLongMidRange,OffLongMidRangeReboundPct,SecondChanceCorner3Accuracy,HeaveMakes,SecondChanceTurnovers,DefensiveGoaltends,Defensive 3 Seconds Violations,OffCorner3ReboundPct,SecondChanceAtRimPctAssisted,Fg3aBlocked,Charge Fouls Drawn,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked,Clear Path Fouls,SecondChanceCorner3PctAssisted,on,3SecondViolations,BlockedCorner3,LongMidRangePctBlocked
1626195,1610612740,Willy Hernangomez,Willy Hernangomez,1626195,NOP,2953.0,49,-20.0,103,105,20.0,35,9,208,9.0,12.0,1.0,2.0,1.0,1.0,2.0,3.0,1.0,11.0,16.0,2.0,24.0,126,1.0,2.0,2.0,4.0,1.0,1.0,2.0,14.0,8.0,2.0,3.0,3.0,1.0,5.0,5.0,3.0,13.0,4.0,17.0,2.0,2.0,1.0,3.0,2.0,4.0,3.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,20.0,1.0,0.6363636363636364,0.7,0.6875,0.5,1.0,0.6875,0.5,1.0,0.7058823529411765,0.6666666666666666,1.0,0.1875,0.25,17.857142857142854,0.6666666666666666,0.6,0.25,0.22727272727272727,0.13636363636363635,0.21739130434782608,0.2222222222222222,0.07692307692307693,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.2,0.2631578947368421,1.0,0.75,0.75,1.0,0.7777777777777778,0.1875,0.6666666666666666,0.6666666666666666,0.0625,1.0,0.5,1.0,1.0,0.75,0.5066875,0.6219,0.5077,0.058823529411764705,0.058823529411764705,0.16666666666666666,0.08333333333333333,4.46875,0.1941747572815534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
1627742,1610612740,Brandon Ingram,Brandon Ingram,1627742,NOP,15178.0,253,-43.0,531,541,185.0,129,51,1072,11.0,19.0,1.0,1.0,6.0,8.0,18.0,34.0,38.0,45.0,91.0,35.0,176.0,605,2.0,5.0,5.0,12.0,19.0,38.0,66.0,40.0,50.0,,5.0,2.0,,21.0,10.0,1.0,32.0,3.0,35.0,16.0,7.0,8.0,24.0,11.0,25.0,35.0,40.0,16.0,3.0,3.0,,3.0,1.0,,66.0,185.0,1.0,0.4444444444444444,0.4444444444444444,0.4945054945054945,0.4,0.5,0.5300751879699248,0.3888888888888889,0.5185185185185185,0.5838926174496645,0.5,0.5508474576271186,0.054945054945054944,0.21052631578947367,29.60413080895009,0.6666666666666666,0.07142857142857142,,0.07751937984496124,0.015384615384615385,0.18584070796460178,0.128099173553719,0.012295081967213115,0.020833333333333332,0.02040816326530612,0.06666666666666667,0.09090909090909091,0.16666666666666666,0.3333333333333333,0.14285714285714285,0.5789473684210527,0.7333333333333333,0.6363636363636364,0.2556390977443609,0.5294117647058824,0.5454545454545454,0.2857142857142857,0.1111111111111111,1.0,0.14814814814814814,0.75,0.45864661654135336,0.4769315789473683,0.45164999999999994,0.4703805555555555,0.11805555555555555,0.1568627450980392,0.06818181818181818,0.375,11.291208791208788,0.3483992467043315,16.0,3.0,9.0,1.0,1.0,3.0,14.0,33.0,1.0,3.0,5.0,13.0,17.0,42.0,1.0,4.0,6.0,16.0,10.0,39.0,12.0,33.0,14.0,22.0,10.0,32.0,5.0,5.0,20.0,1.0,1.0,74.0,1.0,2.0,8.0,3.0,5.0,3.0,2.0,9.0,1.0,6.0,1.0,2.0,1.0,1.0,5.0,1.0,3.0,1.0,5.0,2.0,0.7647058823529411,0.40476190476190477,0.25,0.375,0.40476190476190477,0.3157894736842105,0.029411764705882353,0.008771929824561403,0.011111111111111112,0.06896551724137931,0.2608695652173913,0.030303030303030304,0.16666666666666666,0.42105263157894735,0.42105263157894735,0.625,0.06766917293233082,0.3333333333333333,0.3333333333333333,1.0,0.24812030075187969,0.42424242424242425,0.42424242424242425,0.7142857142857143,0.1111111111111111,0.3333333333333333,0.3333333333333333,1.0,0.05555555555555555,0.3333333333333333,0.24074074074074073,0.38461538461538464,0.42424242424242425,0.023809523809523808,25.04285714285714,,,,,,,,,,,,,,,,,,,,,,,True,,,
1628366,1610612740,Lonzo Ball,Lonzo Ball,1628366,NOP,16035.0,267,-36.0,556,551,149.0,132,66,1107,10.0,16.0,2.0,3.0,2.0,4.0,2.0,8.0,9.0,15.0,33.0,12.0,138.0,612,2.0,3.0,4.0,11.0,4.0,7.0,24.0,14.0,16.0,4.0,1.0,7.0,,15.0,14.0,6.0,35.0,10.0,45.0,10.0,8.0,16.0,26.0,5.0,17.0,15.0,16.0,7.0,2.0,,1.0,3.0,2.0,,24.0,148.0,1.0,0.4666666666666667,0.5384615384615384,0.45454545454545453,0.6666666666666666,0.5714285714285714,0.5206611570247934,0.2692307692307692,0.34,0.5390625,0.34375,0.41379310344827586,0.030303030303030304,0.0625,24.56140350877193,0.38461538461538464,0.35294117647058826,,0.11475409836065574,0.04964539007092199,0.10869565217391304,0.11153846153846154,0.03690036900369004,0.06060606060606061,0.038461538461538464,0.043478260869565216,0.1276595744680851,0.10091743119266056,0.6666666666666666,0.1322314049586777,0.625,0.6666666666666666,0.4,0.06611570247933884,0.25,0.25,0.0743801652892562,0.23076923076923078,0.6666666666666666,0.16,0.5,0.859504132231405,0.5345620833333334,0.5044333333333333,0.52936,0.05555555555555555,0.18421052631578946,0.07971014492753623,0.17391304347826086,7.921212121212122,0.26798561151079137,3.0,9.0,18.0,2.0,1.0,4.0,23.0,70.0,,8.0,2.0,14.0,32.0,88.0,1.0,10.0,3.0,18.0,7.0,81.0,15.0,69.0,23.0,43.0,8.0,51.0,4.0,4.0,33.0,4.0,6.0,110.0,3.0,2.0,18.0,16.0,2.0,4.0,4.0,2.0,2.0,6.0,1.0,1.0,2.0,,2.0,,,,2.0,2.0,0.84375,0.36363636363636365,0.1,0.16666666666666666,0.367816091954023,0.7272727272727273,,0.023076923076923078,0.030927835051546393,0.20689655172413793,0.13793103448275862,0.02857142857142857,0.5,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.1487603305785124,0.5,0.5,0.8888888888888888,0.5785123966942148,0.32857142857142857,0.32857142857142857,0.8260869565217391,0.15384615384615385,0.6153846153846154,,,0.16,0.25,0.56,0.14285714285714285,0.3333333333333333,,25.838636363636372,1.0,1.0,1.0,4.0,1.0,1.0,1.0,0.043478260869565216,0.5,,,,,,,,,,,,,,True,,,
1629637,1610612740,Jaxson Hayes,Jaxson Hayes,1629637,NOP,57821.0,964,-18.0,2020,2022,568.0,440,245,4042,137.0,196.0,34.0,53.0,37.0,54.0,29.0,62.0,8.0,169.0,266.0,93.0,449.0,2194,41.0,66.0,20.0,108.0,43.0,71.0,119.0,258.0,80.0,56.0,20.0,56.0,1.0,80.0,75.0,10.0,165.0,92.0,257.0,18.0,11.0,21.0,39.0,57.0,101.0,96.0,120.0,62.0,38.0,19.0,17.0,38.0,21.0,2.0,119.0,567.0,6.0,0.7633136094674556,0.9148936170212766,0.6353383458646616,0.6212121212121212,0.6056338028169014,0.6357142857142857,0.6376811594202898,0.5933333333333334,0.6762048192771084,0.6835443037974683,0.6397849462365591,0.07518796992481203,0.07142857142857142,16.08846487424111,0.46153846153846156,0.18518518518518517,0.017543859649122806,0.16483516483516483,0.09876543209876543,0.16632016632016633,0.1655982905982906,0.09362139917695474,0.10283687943262411,0.10952380952380952,0.15294117647058825,0.17391304347826086,0.15760869565217392,0.5526315789473685,0.7,0.6989795918367347,0.7527472527472527,0.7737226277372263,0.22142857142857142,0.46774193548387094,0.5178571428571429,0.02857142857142857,0.7681159420289855,0.6415094339622641,0.72,0.6851851851851852,0.75,0.5979259856630824,0.6561990740740742,0.597297972972973,0.1901840490797546,0.1987179487179487,0.24053452115812918,0.2650334075723831,3.228947368421053,0.2811881188118812,3.0,2.0,5.0,,,1.0,4.0,9.0,2.0,3.0,1.0,3.0,6.0,14.0,2.0,3.0,1.0,4.0,30.0,18.0,,7.0,3.0,20.0,15.0,35.0,13.0,2.0,11.0,3.0,6.0,85.0,35.0,13.0,25.0,20.0,5.0,3.0,1.0,7.0,1.0,11.0,10.0,9.0,9.0,5.0,16.0,,,,6.0,6.0,1.0,0.42857142857142855,0.6666666666666666,0.25,0.38461538461538464,0.05,0.0967741935483871,0.08641975308641975,0.08389261744966443,0.16831683168316833,0.19469026548672566,0.15476190476190477,0.6896551724137931,0.375,0.375,1.0,0.017857142857142856,0.4,0.4,1.0,0.03214285714285714,0.4444444444444444,0.4444444444444444,1.0,,0.043478260869565216,0.6666666666666666,1.0,0.013333333333333334,,0.04,0.3333333333333333,0.42857142857142855,,27.557142857142853,,1.0,2.0,2.0,,,2.0,0.05333333333333334,,1.0,4.0,4.0,1.0,0.09345794392523364,0.20588235294117646,,,,,,,,True,,,
1630184,1610612740,Kira Lewis Jr.,Kira Lewis Jr.,1630184,NOP,29700.0,495,53.0,1037,1036,264.0,236,131,2073,29.0,57.0,1.0,3.0,4.0,8.0,11.0,51.0,7.0,40.0,115.0,28.0,153.0,1093,1.0,6.0,2.0,4.0,7.0,20.0,26.0,34.0,46.0,2.0,13.0,5.0,,26.0,13.0,,39.0,7.0,46.0,7.0,6.0,11.0,18.0,31.0,51.0,32.0,32.0,13.0,7.0,,6.0,7.0,4.0,,26.0,264.0,1.0,0.425,0.4358974358974359,0.34782608695652173,0.16666666666666666,0.35,0.35511363636363635,0.1111111111111111,0.2777777777777778,0.4,0.18181818181818182,0.3333333333333333,0.11304347826086956,0.12280701754385964,17.391304347826086,0.3888888888888889,,,0.05508474576271186,0.015527950310559006,0.10743801652892562,0.08158995815899582,0.013725490196078431,0.006289308176100629,0.031746031746031744,0.07407407407407407,0.03125,0.11764705882352941,0.5714285714285714,0.32386363636363635,0.5087719298245614,0.58,0.4482758620689655,0.2897727272727273,0.21568627450980393,0.24444444444444444,0.03977272727272727,0.3333333333333333,0.3333333333333333,0.2222222222222222,0.5,0.6704545454545454,0.5119425714285715,0.4994833333333333,0.4973728571428572,0.07894736842105263,0.10236220472440945,0.026143790849673203,0.16993464052287582,5.433913043478261,0.25458052073288334,,2.0,12.0,1.0,,2.0,13.0,49.0,,2.0,2.0,14.0,15.0,61.0,,3.0,2.0,16.0,6.0,36.0,9.0,48.0,13.0,53.0,23.0,76.0,16.0,7.0,44.0,7.0,2.0,175.0,2.0,5.0,23.0,13.0,10.0,4.0,,1.0,3.0,2.0,,,,4.0,1.0,,1.0,2.0,,,0.8,0.2459016393442623,,0.125,0.25,0.3465909090909091,0.11764705882352941,0.010638297872340425,0.014925373134328358,0.06779661016949153,0.07272727272727272,0.04950495049504951,0.36363636363636365,,,,0.06818181818181818,0.16666666666666666,0.18181818181818182,1.0,0.2784090909090909,0.2653061224489796,0.2653061224489796,0.7692307692307693,0.1111111111111111,0.2222222222222222,,,0.05555555555555555,,0.3888888888888889,0.14285714285714285,0.2708333333333333,0.031746031746031744,26.19180327868853,,1.0,2.0,1.0,,,1.0,,,,3.0,,,,,1.0,6.0,0.01639344262295082,0.08333333333333333,,,,True,,,
1630230,1610612740,Naji Marshall,Naji Marshall,1630230,NOP,17328.0,289,13.0,622,626,181.0,159,76,1248,14.0,30.0,3.0,5.0,3.0,8.0,1.0,14.0,3.0,15.0,47.0,22.0,94.0,643,3.0,6.0,,9.0,3.0,15.0,33.0,14.0,16.0,6.0,6.0,4.0,,31.0,22.0,4.0,57.0,6.0,63.0,11.0,8.0,6.0,17.0,17.0,28.0,17.0,28.0,11.0,4.0,3.0,1.0,4.0,1.0,,33.0,180.0,1.0,0.4666666666666667,0.5833333333333334,0.3191489361702128,0.5,0.2,0.4675324675324675,0.6428571428571429,0.48,0.5164835164835165,0.6428571428571429,0.532258064516129,0.1276595744680851,0.2,15.007012622720898,0.6470588235294118,0.23529411764705882,,0.15172413793103448,0.020512820512820513,0.21830985915492956,0.18466898954703834,0.020689655172413793,0.019417475728155338,0.014084507042253521,0.11864406779661017,0.12727272727272726,0.25217391304347825,0.25,0.38961038961038963,0.4666666666666667,0.5833333333333334,0.42857142857142855,0.18181818181818182,0.07142857142857142,0.07142857142857142,0.03896103896103896,0.7142857142857143,0.6,0.32,0.375,0.7792207792207793,0.5190785714285714,0.74372,0.46990800000000005,0.125,0.1896551724137931,0.09574468085106383,0.35106382978723405,4.8382978723404255,0.2909967845659164,,4.0,12.0,,2.0,2.0,10.0,18.0,1.0,1.0,4.0,8.0,14.0,30.0,1.0,1.0,6.0,10.0,9.0,39.0,3.0,18.0,10.0,29.0,9.0,38.0,6.0,3.0,20.0,7.0,2.0,85.0,2.0,2.0,13.0,7.0,6.0,2.0,1.0,3.0,2.0,4.0,1.0,,,,,,,,3.0,2.0,0.9285714285714286,0.4666666666666667,1.0,0.6,0.4666666666666667,0.38961038961038963,,0.021052631578947368,0.031746031746031744,0.25806451612903225,0.07407407407407407,0.05263157894736842,1.0,,,,0.15584415584415584,0.3333333333333333,0.3333333333333333,1.0,0.23376623376623376,0.5555555555555556,0.5882352941176471,0.9,,0.14285714285714285,1.0,1.0,0.08,1.0,0.32,0.5,0.5555555555555556,,25.636666666666667,,,,,,,,0.047619047619047616,,,2.0,,1.0,,,1.0,,0.03333333333333333,,0.05555555555555555,,,True,,,
201949,1610612740,James Johnson,James Johnson,201949,NOP,14183.0,236,-52.0,495,492,127.0,113,63,987,17.0,32.0,3.0,7.0,2.0,7.0,2.0,10.0,1.0,19.0,43.0,9.0,68.0,566,3.0,8.0,,6.0,3.0,11.0,12.0,18.0,20.0,6.0,2.0,6.0,,17.0,12.0,1.0,30.0,8.0,38.0,7.0,2.0,5.0,12.0,16.0,24.0,12.0,15.0,8.0,8.0,5.0,2.0,10.0,6.0,,12.0,127.0,,0.47368421052631576,0.5625,0.4418604651162791,0.375,0.2727272727272727,0.39864864864864863,0.3333333333333333,0.3,0.41975308641975306,0.3333333333333333,0.3,0.046511627906976744,0.0625,16.28721541155867,0.5833333333333334,0.07692307692307693,,0.10714285714285714,0.037037037037037035,0.1619047619047619,0.1336405529953917,0.03225806451612903,0.060240963855421686,0.01639344262295082,0.13157894736842105,0.08333333333333333,0.20253164556962025,0.6,0.43243243243243246,0.53125,0.5666666666666667,0.47058823529411764,0.13513513513513514,0.2,0.2,0.013513513513513514,0.7777777777777778,0.42857142857142855,0.35,0.2857142857142857,0.8513513513513513,0.5618864864864865,0.6908444444444445,0.583055,0.09876543209876543,0.16,0.08823529411764706,0.17647058823529413,3.4697674418604647,0.25656565656565655,,4.0,16.0,,1.0,3.0,3.0,15.0,,1.0,1.0,6.0,7.0,31.0,,1.0,2.0,9.0,,18.0,3.0,15.0,3.0,12.0,9.0,21.0,5.0,4.0,10.0,1.0,1.0,51.0,2.0,1.0,9.0,6.0,3.0,2.0,,5.0,1.0,2.0,1.0,1.0,,2.0,1.0,,,,,,0.8571428571428571,0.22580645161290322,,0.2222222222222222,0.22580645161290322,0.4189189189189189,,0.023255813953488372,0.037037037037037035,0.11538461538461539,0.038461538461538464,0.022222222222222223,0.5,,,,0.21621621621621623,0.25,0.26666666666666666,0.75,0.20270270270270271,0.2,0.2,1.0,,0.1111111111111111,,,0.15,0.3333333333333333,0.3,0.16666666666666666,0.2,,24.416129032258063,,,1.0,,2.0,2.0,1.0,,,,1.0,,,,,1.0,,0.03225806451612903,0.0625,,,,True,,,
202339,1610612740,Eric Bledsoe,Eric Bledsoe,202339,NOP,21198.0,353,-38.0,745,744,213.0,143,90,1489,11.0,21.0,,,4.0,9.0,10.0,31.0,20.0,31.0,72.0,31.0,153.0,829,2.0,4.0,4.0,14.0,8.0,21.0,38.0,16.0,46.0,2.0,4.0,3.0,,24.0,21.0,1.0,46.0,5.0,51.0,14.0,12.0,8.0,22.0,8.0,16.0,42.0,45.0,20.0,3.0,3.0,,4.0,3.0,,38.0,212.0,,0.25806451612903225,0.26666666666666666,0.4305555555555556,0.5,0.38095238095238093,0.42657342657342656,0.45454545454545453,0.2976190476190476,0.46646341463414637,0.5384615384615384,0.37254901960784315,0.05555555555555555,0.09523809523809523,21.88235294117647,0.6363636363636364,0.05,,0.1206896551724138,0.014705882352941176,0.1437125748502994,0.13196480938416422,0.013888888888888888,0.02127659574468085,0.013513513513513514,0.0958904109589041,0.08450704225352113,0.1386861313868613,0.75,0.14685314685314685,0.5238095238095238,0.5789473684210527,0.2727272727272727,0.21678321678321677,0.3225806451612903,0.3448275862068966,0.13986013986013987,,,0.21428571428571427,0.4444444444444444,0.6433566433566433,0.500488111888112,0.46593124999999996,0.4909166666666666,0.125,0.2247191011235955,0.0915032679738562,0.24836601307189543,9.247222222222224,0.2859060402684564,10.0,6.0,17.0,1.0,,3.0,14.0,54.0,2.0,6.0,3.0,18.0,20.0,71.0,2.0,7.0,3.0,21.0,13.0,45.0,15.0,54.0,14.0,32.0,13.0,45.0,8.0,5.0,18.0,13.0,1.0,103.0,2.0,1.0,15.0,12.0,3.0,3.0,1.0,2.0,1.0,6.0,,2.0,,4.0,3.0,,,,4.0,3.0,0.75,0.28169014084507044,0.2857142857142857,0.14285714285714285,0.28169014084507044,0.4965034965034965,0.06451612903225806,0.01282051282051282,0.017699115044247787,0.26666666666666666,0.16666666666666666,0.011363636363636364,0.2,0.5,0.5,0.3,0.11888111888111888,0.35294117647058826,0.35294117647058826,1.0,0.3776223776223776,0.25925925925925924,0.25925925925925924,0.6428571428571429,0.09090909090909091,0.5454545454545454,0.3333333333333333,1.0,0.07142857142857142,,0.42857142857142855,0.16666666666666666,0.25925925925925924,,25.17323943661972,,,1.0,,1.0,1.0,,,,,2.0,,,,,,2.0,,,,,,True,,,
1628411,1610612740,Wes Iwundu,Wes Iwundu,1628411,NOP,7903.0,132,-24.0,279,277,85.0,58,37,556,6.0,15.0,,2.0,3.0,9.0,,3.0,,6.0,18.0,8.0,20.0,297,,2.0,,,3.0,10.0,8.0,8.0,4.0,,2.0,5.0,,8.0,10.0,,18.0,6.0,24.0,6.0,3.0,2.0,8.0,4.0,9.0,5.0,8.0,4.0,1.0,,,1.0,1.0,,8.0,85.0,2.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,,0.3,0.23076923076923078,,0.2727272727272727,0.3275862068965517,,0.3333333333333333,0.1111111111111111,0.06666666666666667,11.178247734138973,0.75,,,0.14084507042253522,0.04950495049504951,0.13114754098360656,0.13636363636363635,0.03896103896103896,0.08,0.02702702702702703,0.07407407407407407,0.2,0.16666666666666666,1.0,0.5769230769230769,0.4,0.42857142857142855,0.6666666666666666,0.11538461538461539,,,,1.0,,0.8181818181818182,0.3333333333333333,0.8846153846153846,0.5875076923076923,0.88775,0.6548727272727273,0.13793103448275862,0.19047619047619047,,0.4,2.261111111111111,0.3046594982078853,,,3.0,,,,,5.0,,,,1.0,,8.0,,,,1.0,2.0,,,5.0,,3.0,,3.0,,,3.0,,,6.0,1.0,4.0,4.0,2.0,2.0,1.0,,3.0,,4.0,2.0,,1.0,,1.0,,1.0,,,,,,,,,0.3076923076923077,0.3333333333333333,0.018867924528301886,0.022222222222222223,0.14285714285714285,,0.23529411764705882,,,,,0.11538461538461539,,,,0.19230769230769232,,,,,,,,,,0.09090909090909091,,,,24.65,,,1.0,,,,1.0,,,,1.0,,,,,1.0,,0.125,0.3333333333333333,,,,True,,,
1629627,1610612740,Zion Williamson,Zion Williamson,1629627,NOP,27389.0,456,25.0,959,959,226.0,188,118,1918,138.0,208.0,26.0,42.0,37.0,49.0,21.0,55.0,,159.0,263.0,94.0,415.0,1058,27.0,45.0,19.0,73.0,41.0,60.0,107.0,162.0,156.0,40.0,39.0,36.0,1.0,35.0,19.0,9.0,63.0,55.0,118.0,32.0,18.0,16.0,48.0,16.0,27.0,96.0,131.0,70.0,9.0,6.0,3.0,9.0,4.0,,107.0,226.0,,0.5094339622641509,0.5827338129496403,0.6045627376425855,0.6,0.6833333333333333,0.5922509225092251,0.6,0.6967213114754098,0.6345565749235474,0.6517857142857143,0.7133333333333334,0.1482889733840304,0.11538461538461539,34.059945504087196,0.6666666666666666,0.5,0.030303030303030304,0.09178743961352658,0.138996138996139,0.14,0.11816192560175055,0.12413793103448276,0.14685314685314685,0.15384615384615385,0.0625,0.11688311688311688,0.13978494623655913,0.4444444444444444,0.7675276752767528,0.6634615384615384,0.75,0.5217391304347826,0.2029520295202952,0.38181818181818183,0.525,,0.9333333333333333,0.6190476190476191,0.8032786885245902,0.7551020408163265,0.7970479704797048,0.5499845018450186,0.5927805555555555,0.5775622950819673,0.21739130434782608,0.2229299363057325,0.17590361445783131,0.25783132530120484,2.780608365019011,0.23566214807090718,,,,,,,1.0,8.0,,,1.0,1.0,1.0,8.0,,,1.0,1.0,22.0,3.0,,8.0,1.0,36.0,26.0,62.0,18.0,8.0,26.0,4.0,6.0,150.0,18.0,15.0,14.0,9.0,5.0,3.0,3.0,14.0,2.0,10.0,2.0,1.0,3.0,1.0,19.0,,,,5.0,2.0,1.0,0.125,,1.0,0.125,0.02952029520295203,0.2727272727272727,0.10227272727272728,0.10743801652892562,0.1,0.140625,0.20833333333333334,0.42857142857142855,,,,,,,,0.02952029520295203,0.125,0.125,1.0,,,,,,,0.01639344262295082,1.0,0.125,,25.5125,,,1.0,5.0,,,,0.04,,,,1.0,1.0,0.09090909090909091,0.038461538461538464,,,,,,,,True,,,
