EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,AssistPoints,OffThreePtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,FoulsDrawn,Offensive Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,PenaltyAtRimFrequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,PenaltyAtRimFGM,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,SecondChanceFG2M,PenaltyFG2M,PtsUnassisted2s,ShortMidRangeAssists,OffTwoPtRebounds,FTDefRebounds,SelfOReb,SecondChanceTurnovers,Charge Fouls,Offensive Fouls,Loose Ball Fouls Drawn,2pt And 1 Free Throw Trips,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,SecondChanceFg2Pct,PenaltyFg2Pct,ShortMidRangePctBlocked,DefFTReboundPct,OffTwoPtReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,SelfORebPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimAccuracy,ThreePtShootingFoulsDrawnPct,PtsPutbacks,LostBallOutOfBoundsTurnovers,Blocked3s,BlockedArc3,OffAtRimReboundPct,SecondChanceArc3PctAssisted,SecondChanceFtPoints,Fg3aBlocked,Travels,Charge Fouls Drawn,BlockedCorner3,Defensive 3 Seconds Violations,FG3APctBlocked,Corner3PctBlocked,Clear Path Fouls,Arc3PctBlocked,LongMidRangePctBlocked,LongMidRangeAssists,FTOffRebounds,OffFTReboundPct,HeaveAttempts,BlockedLongMidRange,on,3pt And 1 Free Throw Trips,DefensiveGoaltends,OffensiveGoaltends,3SecondViolations
1626169,1610612761,Stanley Johnson,Stanley Johnson,1626169,TOR,9724.0,162,-9.0,337,347,121,120,32.0,684,2.0,8.0,2.0,1.0,6.0,11.0,1.0,1.0,2.0,5.0,4.0,11.0,1.0,3.0,1.0,5.0,2.0,8.0,10.0,22.0,7.0,41.0,391,2.0,2.0,4.0,6.0,1.0,3.0,10.0,4.0,13.0,4.0,27.0,3.0,11.0,4.0,2.0,4.0,9.0,13.0,7.0,2.0,4.0,35.0,4.0,8.0,11.0,19.0,4.0,23.0,5.0,4.0,1.0,3.0,2.0,2.0,3.0,1.0,1.0,6.0,2.0,4.0,13.0,2.0,9.0,2.0,8.0,2.0,2.0,3.0,2.0,1.0,3.0,3.0,13.0,120,3.0,1.0,1.0,1.0,0.9,0.4545454545454545,0.5,0.3,0.4545454545454545,0.25,0.5666666666666667,0.5,0.4090909090909091,0.6029411764705882,0.5,0.5,0.7333333333333333,0.25,0.25,10.427807486631016,0.5,0.1774193548387097,0.0987654320987654,0.0439560439560439,0.1328671328671328,0.0240963855421686,0.0454545454545454,0.04,0.12,0.2592592592592592,0.1,0.0967741935483871,0.1052631578947368,1.0,0.2666666666666666,0.25,0.3333333333333333,1.0,0.3666666666666666,0.5454545454545454,0.5454545454545454,1.0,0.3666666666666666,0.3636363636363636,0.3636363636363636,0.75,0.3333333333333333,0.1666666666666666,1.0,1.0,0.5,0.3333333333333333,0.0909090909090909,0.4545454545454545,0.4,0.4545454545454545,0.2,1.0,0.3636363636363636,0.5359913793103449,0.5328,0.54194,0.0625,0.2,0.1463414634146341,0.3170731707317073,2.825,25.277272727272727,0.3590504451038576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
1626181,1610612761,Norman Powell,Norman Powell,1626181,TOR,10994.0,183,-40.0,383,383,110,117,39.0,766,17.0,22.0,2.0,9.0,4.0,11.0,,1.0,,,6.0,22.0,,,1.0,2.0,24.0,36.0,10.0,33.0,25.0,103.0,449,3.0,,1.0,2.0,13.0,1.0,2.0,12.0,33.0,24.0,24.0,6.0,22.0,6.0,5.0,9.0,4.0,13.0,2.0,2.0,7.0,30.0,2.0,3.0,4.0,8.0,4.0,12.0,9.0,7.0,2.0,8.0,1.0,5.0,5.0,3.0,2.0,13.0,2.0,5.0,15.0,,25.0,,29.0,7.0,5.0,1.0,1.0,,1.0,,33.0,109,2.0,5.0,0.5,0.5,0.8,0.303030303030303,,0.5,0.303030303030303,0.6666666666666666,0.5652173913043478,0.25,0.7,0.63125,0.25,0.7857142857142857,0.4782608695652174,0.1388888888888889,0.0909090909090909,21.83098591549296,0.6153846153846154,0.0571428571428571,0.032258064516129,0.0192307692307692,0.0429447852760736,0.0216216216216216,0.0256410256410256,,0.074074074074074,0.0333333333333333,0.0769230769230769,0.0273972602739726,0.05,,0.3188405797101449,0.7727272727272727,0.85,0.5882352941176471,0.1594202898550724,0.3636363636363636,0.3636363636363636,1.0,0.3188405797101449,0.2727272727272727,0.2727272727272727,0.6666666666666666,0.5,0.25,,,,,0.6,,,0.1333333333333333,0.5,0.7971014492753623,0.2727272727272727,0.5472804347826087,0.5914,0.5271766666666667,0.12,0.175,0.0194174757281553,0.3203883495145631,5.650000000000001,24.86060606060606,0.2872062663185378,1.0,7.0,4.0,8.0,3.0,6.0,1.0,9.0,24.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,2.0,2.0,0.3333333333333333,0.6923076923076923,0.375,0.125,0.0246913580246913,0.0357142857142857,0.0833333333333333,0.0333333333333333,0.1159420289855072,0.5,0.8,0.25,0.0869565217391304,0.5,0.5,0.3333333333333333,0.5,1.0,0.7777777777777778,0.0571428571428571,,,,,,,,,,,,,,,,,,,,,,,True,,,,
1627761,1610612761,DeAndre' Bembry,DeAndre' Bembry,1627761,TOR,9539.0,159,-11.0,330,334,121,146,41.0,664,15.0,19.0,4.0,9.0,2.0,4.0,,,1.0,1.0,3.0,6.0,1.0,1.0,1.0,1.0,18.0,28.0,5.0,10.0,2.0,53.0,385,7.0,1.0,1.0,7.0,10.0,2.0,2.0,2.0,18.0,30.0,15.0,,6.0,3.0,4.0,8.0,8.0,16.0,6.0,2.0,8.0,40.0,2.0,10.0,8.0,20.0,6.0,26.0,5.0,3.0,2.0,4.0,5.0,4.0,6.0,,,10.0,4.0,3.0,12.0,,3.0,,2.0,1.0,,,,,1.0,1.0,18.0,121,3.0,,0.8333333333333334,0.8823529411764706,1.0,0.5,1.0,1.0,0.5,0.6428571428571429,0.6710526315789473,0.4375,0.6666666666666666,0.6794871794871795,0.4375,0.6923076923076923,0.2631578947368421,0.1428571428571428,0.1052631578947368,13.066666666666666,0.4,0.1290322580645161,0.119047619047619,0.0224719101123595,0.1232876712328767,0.0357142857142857,0.0273972602739726,,0.1666666666666666,0.037037037037037,0.2727272727272727,0.1724137931034483,,1.0,0.5,0.7894736842105263,0.8823529411764706,0.8666666666666667,0.1052631578947368,0.5,0.5,1.0,0.1578947368421052,0.5,0.5,1.0,0.5,,,,0.125,1.0,0.75,0.0833333333333333,1.0,0.0833333333333333,1.0,0.7631578947368421,0.5,0.576411842105263,0.5619600000000001,0.6341500000000001,0.0256410256410256,0.0344827586206896,0.1320754716981132,0.3396226415094339,3.392857142857143,24.55,0.3666666666666666,2.0,5.0,3.0,8.0,,1.0,2.0,5.0,6.0,,4.0,2.0,1.0,2.0,,,,,,,0.2857142857142857,0.5,0.25,0.3333333333333333,0.050632911392405,0.032258064516129,0.0833333333333333,0.1,0.2105263157894736,0.375,0.5,0.6666666666666666,0.0263157894736842,,,,0.5,0.5,0.5555555555555556,,2.0,1.0,1.0,1.0,0.0555555555555555,1.0,,,,,,,,,,,,,,,,,True,,,,
1628449,1610612761,Chris Boucher,Chris Boucher,1628449,TOR,17682.0,295,2.0,598,604,164,196,60.0,1202,34.0,55.0,18.0,12.0,1.0,5.0,,,,,19.0,45.0,2.0,5.0,5.0,11.0,37.0,65.0,20.0,50.0,41.0,175.0,697,18.0,2.0,5.0,34.0,13.0,5.0,11.0,8.0,37.0,52.0,60.0,,45.0,19.0,7.0,6.0,6.0,12.0,5.0,1.0,5.0,30.0,13.0,29.0,15.0,48.0,24.0,72.0,5.0,4.0,1.0,7.0,1.0,3.0,4.0,4.0,,11.0,3.0,23.0,34.0,5.0,36.0,3.0,46.0,23.0,1.0,17.0,9.0,8.0,23.0,17.0,37.0,164,3.0,,0.7027027027027027,0.9285714285714286,1.0,0.4,0.4,0.4545454545454545,0.4,0.5692307692307692,0.5826086956521739,0.6086956521739131,0.6041666666666666,0.6481481481481481,0.6538461538461539,0.6379310344827587,0.4347826086956521,0.1076923076923077,0.109090909090909,21.856287425149706,0.6363636363636364,0.1282051282051282,0.1920529801324503,0.0822784810126582,0.1641791044776119,0.0863309352517985,0.088,0.0606060606060606,0.0952380952380952,0.1428571428571428,0.1578947368421052,0.203883495145631,0.1666666666666666,0.7391304347826086,0.4782608695652174,0.6181818181818182,0.6938775510204082,0.6764705882352942,0.0434782608695652,0.2,0.25,1.0,0.391304347826087,0.4222222222222222,0.4222222222222222,1.0,0.782608695652174,,,,0.217391304347826,0.4,0.5,,,0.4583333333333333,0.4545454545454545,0.9130434782608696,0.4222222222222222,0.552615652173913,0.570825,0.5484229166666666,0.1791044776119403,0.2771084337349397,0.1942857142857142,0.2114285714285714,2.46923076923077,25.688,0.2742474916387959,11.0,7.0,3.0,10.0,,,11.0,7.0,22.0,1.0,11.0,4.0,3.0,,1.0,,5.0,5.0,,1.0,0.6111111111111112,0.5384615384615384,0.1,0.4444444444444444,0.0916666666666666,0.0697674418604651,0.0588235294117647,0.06,0.0869565217391304,0.3,0.3333333333333333,1.0,,,,,0.6111111111111112,0.0909090909090909,0.5833333333333334,0.0196078431372549,18.0,,6.0,4.0,0.1166666666666666,1.0,6.0,1.0,1.0,1.0,2.0,2.0,0.02,0.2,,,,,,,,,True,,,,
1629056,1610612761,Terence Davis,Terence Davis,1629056,TOR,29601.0,493,-4.0,1013,1023,291,349,110.0,2036,33.0,59.0,7.0,16.0,13.0,33.0,2.0,5.0,3.0,9.0,31.0,89.0,,4.0,8.0,23.0,43.0,88.0,44.0,122.0,16.0,234.0,1156,8.0,2.0,9.0,21.0,24.0,11.0,32.0,11.0,68.0,52.0,111.0,21.0,89.0,31.0,12.0,16.0,21.0,37.0,11.0,10.0,12.0,95.0,5.0,32.0,22.0,57.0,9.0,66.0,17.0,14.0,3.0,15.0,5.0,12.0,14.0,3.0,2.0,29.0,10.0,19.0,48.0,,19.0,,18.0,9.0,3.0,5.0,4.0,1.0,7.0,2.0,66.0,290,14.0,1.0,0.6046511627906976,0.65,0.8409090909090909,0.360655737704918,0.2222222222222222,0.34375,0.360655737704918,0.4886363636363636,0.5190476190476191,0.5882352941176471,0.5089285714285714,0.5416666666666666,0.6176470588235294,0.5666666666666667,0.580952380952381,0.1363636363636363,0.1694915254237288,21.51009657594381,0.5172413793103449,0.1067961165048543,0.1269841269841269,0.0189393939393939,0.1179039301310043,0.0181818181818181,0.0147058823529411,0.0333333333333333,0.054054054054054,0.1041666666666666,0.2222222222222222,0.1397849462365591,0.0909090909090909,0.2857142857142857,0.2809523809523809,0.559322033898305,0.673469387755102,0.6666666666666666,0.1571428571428571,0.3939393939393939,0.3939393939393939,1.0,0.4238095238095238,0.348314606741573,0.3522727272727273,0.7741935483870968,0.4117647058823529,0.2941176470588235,0.4,1.0,0.2352941176470588,,0.2857142857142857,0.1607142857142857,0.3333333333333333,0.4107142857142857,0.3478260869565217,0.861904761904762,0.348314606741573,0.534292142857143,0.5789000000000001,0.5000357142857144,0.0422535211267605,0.0989010989010989,0.0897435897435897,0.2905982905982906,4.2943181818181815,25.304098360655736,0.2872655478775913,6.0,9.0,8.0,23.0,2.0,6.0,7.0,12.0,34.0,4.0,4.0,3.0,3.0,2.0,2.0,1.0,,6.0,,,0.875,0.5,0.0869565217391304,0.1363636363636363,0.0173160173160173,,0.027027027027027,0.02803738317757,0.1095238095238095,0.3478260869565217,0.3809523809523809,0.5,0.0285714285714285,0.3333333333333333,0.3333333333333333,,0.8571428571428571,0.5,0.5625,,6.0,3.0,2.0,2.0,0.0272727272727272,,1.0,1.0,1.0,,,,0.0081967213114754,,1.0,0.0112359550561797,,,,,,,True,,,,
200768,1610612761,Kyle Lowry,Kyle Lowry,200768,TOR,13965.0,233,-45.0,485,489,111,125,48.0,974,7.0,12.0,,5.0,,3.0,,,,,20.0,44.0,2.0,3.0,3.0,8.0,14.0,46.0,20.0,47.0,31.0,119.0,585,2.0,2.0,3.0,10.0,15.0,3.0,8.0,18.0,35.0,6.0,33.0,27.0,44.0,20.0,7.0,35.0,25.0,60.0,16.0,9.0,26.0,145.0,,14.0,11.0,26.0,2.0,28.0,7.0,3.0,4.0,16.0,5.0,12.0,9.0,4.0,,25.0,7.0,5.0,16.0,1.0,43.0,3.0,36.0,14.0,4.0,2.0,2.0,,2.0,,35.0,111,3.0,4.0,0.2142857142857142,0.2142857142857142,0.55,0.425531914893617,0.6666666666666666,0.375,0.425531914893617,0.3043478260869565,0.4731182795698925,0.8,0.3695652173913043,0.5462962962962963,0.8333333333333334,0.546875,0.5053763440860215,0.1521739130434782,0.0833333333333333,24.67532467532468,0.64,0.1078431372549019,0.1296296296296296,,0.119047619047619,0.0084745762711864,,,0.0833333333333333,0.0869565217391304,0.2,0.1463414634146341,0.0769230769230769,,0.1290322580645161,0.5833333333333334,0.6363636363636364,0.1428571428571428,0.032258064516129,,,,0.4731182795698925,0.4545454545454545,0.4651162790697674,0.55,,,,,0.6,0.6666666666666666,0.217391304347826,,,0.3478260869565217,0.375,0.6344086021505376,0.4545454545454545,0.4837777173913043,0.46216,0.4258090909090909,0.1442307692307692,0.25,0.0840336134453781,0.2941176470588235,8.904347826086957,26.81914893617022,0.2288659793814433,,3.0,4.0,21.0,3.0,13.0,1.0,4.0,22.0,9.0,2.0,1.0,1.0,1.0,,1.0,,4.0,1.0,1.0,0.5,0.2666666666666666,0.238095238095238,0.0833333333333333,0.0175438596491228,,,0.0204081632653061,0.2258064516129032,0.1904761904761904,0.25,,0.1397849462365591,0.2307692307692307,0.25,0.6666666666666666,,,0.6,0.0208333333333333,,1.0,,,0.037037037037037,1.0,2.0,1.0,2.0,6.0,,,0.0212765957446808,,,0.0227272727272727,0.0769230769230769,,,,,,True,,,,
1627783,1610612761,Pascal Siakam,Pascal Siakam,1627783,TOR,10589.0,176,73.0,353,355,74,105,45.0,708,21.0,31.0,8.0,9.0,1.0,3.0,,,,,3.0,15.0,,2.0,,2.0,34.0,59.0,4.0,18.0,22.0,102.0,374,10.0,,2.0,12.0,16.0,,2.0,4.0,26.0,26.0,12.0,,15.0,3.0,5.0,13.0,16.0,29.0,14.0,2.0,11.0,74.0,6.0,16.0,7.0,24.0,13.0,37.0,7.0,3.0,4.0,4.0,,3.0,3.0,1.0,,7.0,,11.0,18.0,,21.0,,26.0,14.0,,3.0,2.0,1.0,5.0,4.0,26.0,73,2.0,,0.3823529411764705,0.4333333333333333,1.0,0.2222222222222222,,,0.2222222222222222,0.576271186440678,0.5194805194805194,0.3333333333333333,0.6111111111111112,0.5730337078651685,0.4285714285714285,0.65,0.2337662337662337,0.0847457627118644,0.0967741935483871,23.76237623762376,0.5714285714285714,0.0921052631578947,0.1649484536082474,0.0689655172413793,0.1329479768786127,0.0718562874251497,0.0597014925373134,0.1,0.12,0.1081081081081081,,0.1428571428571428,0.2222222222222222,0.8,0.4025974025974026,0.6774193548387096,0.75,0.3809523809523809,0.0389610389610389,0.3333333333333333,0.3333333333333333,1.0,0.1948051948051948,0.2,0.2,1.0,0.6666666666666666,,,,0.1666666666666666,,0.5,,,0.1111111111111111,,0.6363636363636364,0.2,0.514612987012987,0.6719222222222222,0.5684638888888889,0.1573033707865168,0.1971830985915492,0.1176470588235294,0.2549019607843137,5.964406779661019,25.177777777777777,0.2096317280453258,4.0,8.0,10.0,19.0,3.0,9.0,4.0,11.0,42.0,,6.0,1.0,2.0,1.0,,1.0,,2.0,,,0.4,0.6875,0.0526315789473684,0.1666666666666666,0.075,0.0357142857142857,,0.0588235294117647,0.2467532467532467,0.5263157894736842,0.5555555555555556,0.4,0.1168831168831168,0.3333333333333333,0.375,0.3333333333333333,0.5,,0.8888888888888888,,8.0,,2.0,1.0,0.1219512195121951,,4.0,,2.0,,1.0,1.0,,,,,0.1111111111111111,2.0,1.0,0.1111111111111111,,,True,,,,
1627832,1610612761,Fred VanVleet,Fred VanVleet,1627832,TOR,13628.0,227,47.0,455,454,121,172,58.0,909,9.0,21.0,2.0,6.0,3.0,7.0,1.0,1.0,,1.0,20.0,58.0,5.0,8.0,7.0,20.0,25.0,59.0,23.0,65.0,46.0,165.0,498,5.0,6.0,9.0,26.0,16.0,7.0,21.0,19.0,52.0,12.0,30.0,39.0,57.0,20.0,9.0,23.0,22.0,45.0,15.0,7.0,15.0,112.0,2.0,13.0,11.0,24.0,4.0,28.0,9.0,3.0,6.0,11.0,,7.0,6.0,4.0,,17.0,7.0,3.0,20.0,3.0,29.0,1.0,50.0,16.0,4.0,4.0,3.0,1.0,4.0,2.0,52.0,120,2.0,4.0,0.24,0.24,0.4347826086956521,0.3538461538461538,0.6666666666666666,0.3333333333333333,0.359375,0.423728813559322,0.4798387096774194,0.7142857142857143,0.4459459459459459,0.5513698630136986,0.78125,0.532608695652174,0.5241935483870968,0.1525423728813559,0.0476190476190476,31.106870229007637,0.6470588235294118,0.1145833333333333,0.1083333333333333,0.0168067226890756,0.1111111111111111,0.017391304347826,0.0217391304347826,,0.09375,0.108695652173913,0.1666666666666666,0.0919540229885057,0.1515151515151515,0.5,0.1693548387096774,0.4285714285714285,0.45,0.3333333333333333,0.0564516129032258,0.4285714285714285,0.4285714285714285,1.0,0.4677419354838709,0.3448275862068966,0.3571428571428571,0.35,0.1428571428571428,0.0714285714285714,1.0,1.0,0.5714285714285714,0.625,0.1621621621621621,0.027027027027027,,0.5405405405405406,0.35,0.6935483870967742,0.3508771929824561,0.4917111570247934,0.4924187499999999,0.4575749999999999,0.1267605633802817,0.2133333333333333,0.1575757575757575,0.3151515151515151,8.564406779661018,27.02153846153845,0.2659340659340659,,2.0,7.0,22.0,9.0,16.0,1.0,6.0,38.0,6.0,2.0,,1.0,3.0,2.0,1.0,1.0,,4.0,2.0,0.2,0.375,0.3181818181818182,,0.018018018018018,,0.0555555555555555,0.0169491525423728,0.1774193548387097,0.3181818181818182,0.4666666666666667,0.1428571428571428,0.1290322580645161,0.5625,0.6,0.2222222222222222,,,0.3333333333333333,0.0298507462686567,,3.0,,,0.0185185185185185,0.8,6.0,2.0,,,,,0.0307692307692307,,,0.0344827586206896,0.0625,2.0,,,1.0,,True,,,,
1629139,1610612761,Yuta Watanabe,Yuta Watanabe,1629139,TOR,7842.0,131,-19.0,275,276,73,83,33.0,551,2.0,6.0,3.0,2.0,1.0,8.0,,,,3.0,3.0,6.0,,1.0,1.0,1.0,4.0,15.0,4.0,14.0,2.0,22.0,309,4.0,,1.0,,4.0,1.0,4.0,,7.0,6.0,12.0,,6.0,3.0,2.0,3.0,5.0,8.0,4.0,1.0,2.0,21.0,6.0,26.0,9.0,36.0,9.0,45.0,3.0,3.0,,,,,5.0,,2.0,5.0,1.0,9.0,12.0,,4.0,,2.0,1.0,,3.0,2.0,1.0,3.0,3.0,7.0,73,2.0,,0.75,0.75,1.0,0.2857142857142857,,0.25,0.2857142857142857,0.2666666666666666,0.3448275862068966,,0.4375,0.3666666666666666,,0.4375,0.4827586206896552,0.1333333333333333,0.3333333333333333,11.041009463722398,,0.1636363636363636,0.3513513513513513,0.081081081081081,0.2713178294573643,0.0596026490066225,0.0677966101694915,0.1333333333333333,0.1304347826086956,0.1538461538461538,0.3333333333333333,0.293103448275862,0.5625,1.0,0.2068965517241379,0.3333333333333333,0.5,0.5,0.2758620689655172,0.125,0.125,1.0,0.2068965517241379,0.5,0.5,1.0,0.6,,,,0.2,,0.25,0.375,,0.125,1.0,0.6896551724137931,0.5,0.5221293103448276,0.6329833333333332,0.5444625000000001,0.0333333333333333,0.0625,,0.3181818181818182,6.646666666666666,24.37142857142857,0.2654545454545454,,2.0,2.0,7.0,,2.0,,2.0,2.0,1.0,3.0,1.0,,,,,,,,,,0.5,,0.125,0.0389610389610389,0.032258064516129,,,0.2413793103448276,0.2857142857142857,0.2857142857142857,1.0,0.0689655172413793,,,,,,1.0,,,1.0,,,0.0625,,,,1.0,,,,,,,,,,,,,,True,,,,
1628384,1610612761,OG Anunoby,OG Anunoby,1628384,TOR,7329.0,122,13.0,241,250,22,40,22.0,491,9.0,14.0,1.0,1.0,2.0,7.0,,,,1.0,5.0,10.0,,,1.0,2.0,9.0,18.0,7.0,17.0,7.0,46.0,263,1.0,,,2.0,1.0,1.0,3.0,2.0,7.0,14.0,21.0,,9.0,5.0,4.0,4.0,2.0,6.0,1.0,1.0,3.0,14.0,3.0,8.0,6.0,15.0,6.0,21.0,7.0,4.0,3.0,2.0,2.0,1.0,5.0,1.0,,7.0,1.0,4.0,7.0,,10.0,1.0,8.0,3.0,1.0,3.0,,2.0,3.0,2.0,7.0,22,,1.0,0.7777777777777778,0.7777777777777778,1.0,0.4117647058823529,,0.3333333333333333,0.4375,0.5,0.5571428571428572,1.0,0.625,0.5897435897435898,1.0,0.7,0.4857142857142857,0.2222222222222222,0.0714285714285714,17.293233082706767,0.2857142857142857,0.1111111111111111,0.1212121212121212,0.0545454545454545,0.1166666666666666,0.055045871559633,0.0769230769230769,,0.2,0.074074074074074,0.0833333333333333,0.1020408163265306,0.1764705882352941,0.6666666666666666,0.4,0.6428571428571429,0.6923076923076923,0.7777777777777778,0.2,0.2857142857142857,0.2857142857142857,1.0,0.2857142857142857,0.5,0.5,1.0,1.0,,,,,,0.25,0.25,,0.5,0.5,0.8857142857142857,0.5555555555555556,0.5208823529411766,0.4219,0.4961,0.0789473684210526,0.1428571428571428,0.0434782608695652,0.1521739130434782,3.8722222222222222,27.12941176470588,0.0912863070539419,1.0,1.0,,3.0,,1.0,1.0,1.0,4.0,1.0,3.0,1.0,,,2.0,,1.0,,,,1.0,1.0,1.0,0.25,0.0555555555555555,0.1052631578947368,0.1111111111111111,,0.0857142857142857,,,,0.0285714285714285,,,,1.0,1.0,1.0,,,,,,,,,,1.0,1.0,,,,,,,,,,,1.0,1.0,True,,,,
