EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyDefPoss,TotalPoss,Arc3FGA,FG3A,OpponentPoints,NonHeaveArc3FGA,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,Fouls,Offensive Fouls,FG3APct,Usage,LiveBallTurnoverPct,Arc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,Avg3ptShotDistance,PenaltyOffPoss,SecondChanceOffPoss,AtRimFGM,AtRimFGA,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,Arc3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FtPoints,Points,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2A,PenaltyFG3A,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,PenaltyTurnovers,ShootingFouls,Loose Ball Fouls,FoulsDrawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,NonHeaveFg3Pct,Fg2Pct,EfgPct,SecondChanceEfgPct,TsPct,SecondChanceTsPct,FG2APctBlocked,ShortMidRangePctBlocked,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Frequency,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,Avg2ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,PenaltyArc3FGM,SecondChanceFG2M,PenaltyFG2M,PenaltyFG3M,PenaltyFtPoints,PenaltyPoints,PtsPutbacks,ShortMidRangeAssists,OffThreePtRebounds,FTOffRebounds,LostBallSteals,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,Travels,SecondChanceTurnovers,Charge Fouls,Charge Fouls Drawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,PenaltyFg3Pct,SecondChanceFg2Pct,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,OffFTReboundPct,OffThreePtReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,BlocksRecoveredPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,PenaltyPointsPct,PtsUnassisted3s,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,LongMidRangePctBlocked,ThreePtShootingFoulsDrawnPct,Fg3aBlocked,FG3APctBlocked,Corner3PctBlocked,Loose Ball Fouls Drawn,BlockedLongMidRange,AtRimPctBlocked,SecondChanceFtPoints,SecondChanceAtRimPctAssisted,Defensive 3 Seconds Violations,Technical Free Throw Trips,Blocked3s,BlockedArc3,DefensiveGoaltends,HeaveAttempts,on,BlockedCorner3,Clear Path Fouls,Arc3PctBlocked,3SecondViolations,OffensiveGoaltends
1628394,1610612764,Anzejs Pasecniks,Anzejs Pasecniks,1628394,WAS,284.0,5,-13.0,10,10,3.0,20,1.0,1.0,19,1.0,2.0,1.0,1.0,2.0,1.0,4,1.0,1.0,1.0,50.0,0.5,1.0,1.0,0.45585,25.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
1629010,1610612764,Jerome Robinson,Jerome Robinson,1629010,WAS,4952.0,83,-35.0,172,175,36.0,347,8.0,11.0,207,8.0,4.0,,4.0,,,4,5.0,,0.4782608695652174,15.544041450777202,1.0,0.34782608695652173,0.5652173913043478,0.49855,24.990909090909096,29.0,19.0,2.0,2.0,6.0,2.0,4.0,2.0,3.0,2.0,1.0,2.0,2.0,4.0,12.0,4.0,5.0,25.0,1.0,1.0,2.0,3.0,2.0,2.0,4.0,4.0,12.0,2.0,1.0,5.0,5.0,10.0,4.0,1.0,3.0,2.0,25.0,2.0,8.0,4.0,1.0,13.0,2.0,15.0,1.0,1.0,1.0,1.0,3.0,1.0,5.0,1.0,7.0,1.0,4.0,29.0,1.0,0.5,0.5,1.0,0.36363636363636365,0.5,0.36363636363636365,0.3333333333333333,0.43478260869565216,0.5,0.4807692307692308,0.5,0.08333333333333333,0.16666666666666666,0.25,0.09302325581395349,0.043478260869565216,0.19047619047619047,0.1411764705882353,0.025,0.09090909090909091,0.05555555555555555,0.2,0.1891891891891892,0.2,0.07142857142857142,0.08695652173913043,1.0,1.0,0.5,0.2608695652173913,0.17391304347826086,0.5,0.5,0.5,0.13043478260869565,0.6666666666666666,0.6666666666666666,1.0,0.25,0.25,1.0,0.6666666666666666,0.5,1.0,0.5,0.25,0.520225,0.4788,0.15384615384615385,0.26666666666666666,0.12,10.075000000000001,0.1686046511627907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
1629067,1610612764,Isaac Bonga,Isaac Bonga,1629067,WAS,25913.0,432,-37.0,909,927,300.0,1836,15.0,47.0,971,15.0,12.0,,9.0,10.0,3.0,22,63.0,1.0,0.5802469135802469,10.526315789473683,0.5454545454545454,0.18518518518518517,0.7777777777777778,0.5546722222222222,24.229787234042558,255.0,90.0,10.0,16.0,18.0,,,10.0,32.0,3.0,,1.0,4.0,17.0,34.0,13.0,5.0,78.0,7.0,1.0,3.0,9.0,8.0,12.0,18.0,16.0,39.0,3.0,1.0,17.0,6.0,23.0,3.0,3.0,7.0,2.0,52.0,5.0,22.0,24.0,2.0,48.0,18.0,66.0,1.0,11.0,8.0,7.0,29.0,4.0,15.0,6.0,8.0,2.0,4.0,254.0,10.0,0.5294117647058824,0.6428571428571429,1.0,0.2765957446808511,0.3333333333333333,0.2765957446808511,0.5,0.4506172839506173,0.45,0.4642857142857143,0.45,0.029411764705882353,0.05555555555555555,0.08333333333333333,0.09523809523809523,0.021929824561403508,0.1134020618556701,0.1031390134529148,0.042606516290726815,0.020618556701030927,0.06451612903225806,0.08333333333333333,0.1095890410958904,0.125,0.02,0.19753086419753085,0.625,0.625,0.6,0.2222222222222222,,,,,0.3950617283950617,0.3125,0.3125,1.0,0.2,0.2,1.0,0.1,,,0.2,0.2,0.5989812499999999,0.56549,0.04819277108433735,0.1111111111111111,0.11538461538461539,4.670588235294118,0.28052805280528054,2.0,5.0,3.0,4.0,7.0,1.0,2.0,1.0,8.0,1.0,3.0,3.0,2.0,5.0,17.0,6.0,8.0,12.0,1.0,3.0,1.0,5.0,2.0,2.0,1.0,3.0,1.0,9.0,4.0,5.0,9.0,6.0,17.0,1.0,0.16666666666666666,0.42857142857142855,0.375,0.3,0.38636363636363635,0.045454545454545456,0.07017543859649122,0.017543859649122806,0.02702702702702703,0.072,0.06521739130434782,0.17857142857142858,0.6666666666666666,0.3888888888888889,0.4117647058823529,0.42857142857142855,0.5,0.4,0.2,0.5,1.0,0.2,0.75,0.4,0.125,0.25,0.21794871794871795,,,,,,,,,,,,,,,,,,,,True,,,,,
1629726,1610612764,Garrison Mathews,Garrison Mathews,1629726,WAS,7201.0,120,-34.0,256,258,95.0,514,21.0,27.0,288,21.0,,1.0,,2.0,,2,8.0,,0.7714285714285715,14.695340501792115,,0.6,0.8285714285714286,0.5128471428571428,26.037037037037035,90.0,20.0,2.0,2.0,3.0,1.0,3.0,3.0,6.0,8.0,,,5.0,4.0,8.0,11.0,12.0,53.0,2.0,1.0,1.0,5.0,2.0,7.0,6.0,2.0,24.0,8.0,3.0,1.0,2.0,3.0,2.0,,1.0,,8.0,2.0,6.0,3.0,1.0,10.0,4.0,14.0,,4.0,3.0,,3.0,,10.0,2.0,13.0,1.0,2.0,90.0,,0.75,1.0,0.7272727272727273,0.4074074074074074,1.0,0.4074074074074074,0.5,0.5857142857142857,0.8333333333333334,0.6794871794871795,0.8333333333333334,0.375,0.6666666666666666,0.125,0.046875,0.034482758620689655,0.1111111111111111,0.07627118644067797,0.03773584905660377,0.06451612903225806,0.07142857142857142,,0.10810810810810811,0.11764705882352941,,0.05714285714285714,1.0,1.0,0.5,0.08571428571428572,0.08571428571428572,0.3333333333333333,0.5,1.0,0.17142857142857143,0.5,0.5,0.6666666666666666,0.38095238095238093,0.38095238095238093,0.75,,,,0.5555555555555556,0.38095238095238093,0.364,0.5232777777777777,0.15789473684210525,0.2222222222222222,0.09433962264150944,10.3,0.3515625,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,5.0,15.0,2.0,,2.0,,1.0,1.0,,,,,1.0,1.0,1.0,,1.0,1.0,,15.0,1.0,0.2857142857142857,0.5,1.0,0.5555555555555556,0.6818181818181818,,0.041666666666666664,,,0.02564102564102564,0.1111111111111111,0.06666666666666667,,0.3333333333333333,1.0,1.0,0.3333333333333333,1.0,0.3333333333333333,1.0,,0.1111111111111111,1.0,0.2222222222222222,0.5,0.2,0.2830188679245283,9.0,2.0,4.0,0.3333333333333333,0.13793103448275862,,,,,,,,,,,,,,,True,,,,,
1630264,1610612764,Anthony Gill,Anthony Gill,1630264,WAS,3526.0,59,-9.0,122,119,61.0,241,3.0,6.0,122,3.0,,,,2.0,,2,5.0,,0.5,11.278195488721805,,0.25,0.9166666666666666,0.53485,25.066666666666666,56.0,10.0,5.0,5.0,1.0,,,,3.0,2.0,1.0,1.0,2.0,5.0,6.0,2.0,3.0,19.0,1.0,1.0,1.0,5.0,3.0,4.0,8.0,2.0,3.0,2.0,,6.0,,6.0,,,2.0,2.0,12.0,4.0,5.0,4.0,1.0,10.0,5.0,15.0,,4.0,,1.0,2.0,1.0,2.0,,3.0,1.0,1.0,56.0,3.0,0.8,0.8,0.5,0.3333333333333333,1.0,0.3333333333333333,0.8333333333333334,0.6666666666666666,1.25,0.7307692307692307,1.25,,,0.16666666666666666,0.14814814814814814,0.18181818181818182,0.16129032258064516,0.15517241379310345,0.09803921568627451,0.2222222222222222,0.1,0.2,0.13636363636363635,0.2222222222222222,,0.4166666666666667,1.0,1.0,0.8,0.08333333333333333,,,,,0.25,,,,0.6666666666666666,0.6666666666666666,0.5,0.5,1.0,,0.2857142857142857,0.6666666666666666,0.572275,0.535,0.08333333333333333,0.16666666666666666,0.2631578947368421,3.266666666666667,0.45901639344262296,1.0,1.0,3.0,3.0,,,,,2.0,2.0,1.0,3.0,2.0,3.0,15.0,,2.0,1.0,,4.0,2.0,,,,,,1.0,1.0,,1.0,1.0,,15.0,1.0,0.5,1.0,1.0,0.8571428571428571,0.9375,,0.034482758620689655,,0.2222222222222222,0.05,,0.14285714285714285,,,,,0.5,1.0,,,,0.42857142857142855,1.0,0.2857142857142857,,1.0,0.7894736842105263,3.0,,,,,1.0,0.16666666666666666,0.3333333333333333,,,,,,,,,,,,True,,,,,
1628395,1610612764,Jordan Bell,Jordan Bell,1628395,WAS,1901.0,32,-25.0,64,63,28.0,127,,,75,,2.0,,1.0,,1.0,2,2.0,,,11.267605633802818,1.0,,0.3333333333333333,0.5124833333333333,,13.0,6.0,1.0,2.0,3.0,1.0,1.0,,,,,,,2.0,6.0,,,4.0,1.0,,,,2.0,,4.0,,,,,2.0,1.0,3.0,,1.0,1.0,1.0,7.0,1.0,2.0,3.0,,5.0,1.0,6.0,,1.0,,,2.0,,2.0,,,,,13.0,,1.0,1.0,,,,,0.3333333333333333,0.3333333333333333,,0.3333333333333333,,,,,0.23076923076923078,0.04,0.1111111111111111,0.16129032258064516,0.02564102564102564,,,0.2,0.125,,,0.3333333333333333,0.5,0.5,1.0,0.5,0.16666666666666666,1.0,1.0,1.0,,,,,,,,,,,,,0.7302,0.59605,,,,6.400000000000001,0.203125,,1.0,1.0,1.0,,,,,,,,2.0,,,4.0,,,,,1.0,,,,,,,,2.0,1.0,,2.0,1.0,4.0,,,,1.0,1.0,1.0,,,0.2,,,,0.6666666666666666,0.5,,,,1.0,,,,,0.5,1.0,,,,1.0,,,,,,,,,1.0,1.0,,,,,,,,,,True,,,,,
1628990,1610612764,Chandler Hutchison,Chandler Hutchison,1628990,WAS,771.0,13,-2.0,27,27,15.0,54,,,29,,,,,1.0,,1,,,,12.903225806451614,,,0.3333333333333333,0.39376666666666665,,15.0,3.0,1.0,1.0,2.0,,,,,,,,,3.0,3.0,,,6.0,,,,,2.0,,6.0,,,,,1.0,1.0,2.0,1.0,,1.0,,5.0,,2.0,3.0,1.0,6.0,,6.0,,,,1.0,,,1.0,,,,,15.0,,1.0,1.0,,,,,1.0,1.0,,1.0,,,,1.0,0.5,,0.4,0.45454545454545453,,,0.6666666666666666,,0.25,1.0,,0.3333333333333333,1.0,1.0,1.0,0.6666666666666666,,,,,,,,,,,,,,,,,,0.403,,,,5.733333333333333,0.5555555555555556,,,1.0,1.0,2.0,,,,,,,2.0,,,4.0,,,,,,,,1.0,,,,,,,,,,4.0,,,,1.0,1.0,1.0,,,,,,,1.0,,1.0,1.0,1.0,,,,,,0.5,1.0,,,,0.6666666666666666,,,,,,,,,,,,,,,,,,,,True,,,,,
1630216,1610612764,Cassius Winston,Cassius Winston,1630216,WAS,3407.0,57,-24.0,120,122,56.0,242,9.0,9.0,140,9.0,3.0,1.0,1.0,1.0,2.0,4,5.0,,0.42857142857142855,20.610687022900763,0.75,0.42857142857142855,0.5238095238095238,0.44351428571428564,26.95555555555556,60.0,11.0,1.0,2.0,6.0,,4.0,,,4.0,,1.0,5.0,4.0,12.0,4.0,3.0,23.0,1.0,,1.0,2.0,7.0,5.0,2.0,6.0,9.0,4.0,1.0,9.0,1.0,10.0,1.0,,3.0,2.0,21.0,,2.0,3.0,,5.0,,5.0,,,,2.0,2.0,,4.0,,4.0,,1.0,60.0,1.0,0.25,0.25,0.75,0.4444444444444444,,0.4444444444444444,0.3333333333333333,0.47619047619047616,0.5,0.5,0.5,0.08333333333333333,,,0.0967741935483871,,0.08333333333333333,0.09090909090909091,,,,0.3333333333333333,0.1111111111111111,,,0.09523809523809523,0.5,1.0,,0.2857142857142857,0.19047619047619047,,,,,,,,0.4444444444444444,0.4444444444444444,0.75,0.5,,,0.4166666666666667,0.4444444444444444,,0.42821250000000005,0.045454545454545456,0.07692307692307693,0.08695652173913043,11.633333333333333,0.5,,,,1.0,3.0,,,,,2.0,1.0,1.0,2.0,3.0,11.0,,4.0,,,,,,,,,,1.0,,,,,,11.0,1.0,0.4,1.0,0.14285714285714285,0.3333333333333333,0.39285714285714285,,,,,,,,,0.5,0.5,0.3333333333333333,,,,,,0.08333333333333333,,,,0.4,0.4782608695652174,3.0,,,,,,,,,,0.5,,,,,,,,,True,,,,,
201566,1610612764,Russell Westbrook,Russell Westbrook,201566,WAS,12963.0,216,-17.0,469,476,149.0,945,18.0,23.0,490,18.0,30.0,10.0,24.0,15.0,6.0,45,16.0,1.0,0.20535714285714285,33.333333333333336,0.6666666666666666,0.16071428571428573,0.4732142857142857,0.47752589285714286,25.926086956521736,103.0,47.0,19.0,30.0,20.0,15.0,39.0,1.0,5.0,3.0,1.0,2.0,4.0,44.0,89.0,4.0,25.0,125.0,7.0,2.0,3.0,17.0,23.0,5.0,20.0,68.0,6.0,3.0,3.0,43.0,14.0,57.0,9.0,5.0,28.0,4.0,128.0,5.0,31.0,37.0,6.0,74.0,8.0,82.0,2.0,5.0,2.0,14.0,3.0,,30.0,,38.0,4.0,18.0,102.0,,0.22727272727272727,0.22727272727272727,0.5,0.17391304347826086,0.6666666666666666,0.17391304347826086,0.4943820224719101,0.44642857142857145,0.6,0.4844961240310077,0.6538461538461539,0.033707865168539325,0.05,0.5454545454545454,0.27611940298507465,0.040983606557377046,0.3263157894736842,0.29694323144104806,0.03940886699507389,0.06521739130434782,0.20833333333333334,0.42857142857142855,0.3181818181818182,0.3448275862068966,0.034482758620689655,0.26785714285714285,0.6333333333333333,0.6785714285714286,0.21052631578947367,0.17857142857142858,0.3482142857142857,0.38461538461538464,0.38461538461538464,0.2,0.044642857142857144,0.2,0.2,,0.16666666666666666,0.16666666666666666,0.6666666666666666,0.2,0.5,1.0,0.14285714285714285,0.16666666666666666,0.5656249999999999,0.5042678571428572,0.14285714285714285,0.17475728155339806,0.136,10.176404494382023,0.21961620469083157,2.0,5.0,6.0,11.0,10.0,1.0,1.0,,1.0,,3.0,11.0,,9.0,31.0,,11.0,3.0,,3.0,2.0,,1.0,2.0,1.0,1.0,3.0,1.0,,1.0,1.0,1.0,31.0,3.0,,0.42857142857142855,0.4782608695652174,0.39285714285714285,0.45588235294117646,,0.037037037037037035,0.06451612903225806,,0.034482758620689655,0.043478260869565216,0.25925925925925924,1.0,0.5,0.5263157894736842,0.3,0.5,0.4,0.1,1.0,,0.39285714285714285,0.5454545454545454,0.03571428571428571,,,0.248,6.0,,,,,,,,2.0,,0.06666666666666667,5.0,,,,,,,,True,,,,,
201577,1610612764,Robin Lopez,Robin Lopez,201577,WAS,10256.0,171,-30.0,360,363,95.0,723,,1.0,383,,5.0,,1.0,6.0,4.0,11,12.0,5.0,0.0196078431372549,16.543209876543212,0.45454545454545453,,0.39215686274509803,0.47413921568627443,22.8,96.0,41.0,15.0,19.0,31.0,,,,1.0,,,,,32.0,50.0,,10.0,74.0,8.0,,,12.0,11.0,,38.0,26.0,,,6.0,6.0,4.0,10.0,4.0,,2.0,1.0,24.0,14.0,2.0,11.0,,13.0,17.0,30.0,3.0,2.0,,2.0,3.0,2.0,14.0,1.0,12.0,2.0,7.0,96.0,2.0,0.59375,0.6785714285714286,,,,,0.64,0.6274509803921569,0.625,0.6607142857142857,0.6666666666666666,0.12,0.12903225806451613,,0.11702127659574468,0.13725490196078433,0.02631578947368421,0.07647058823529412,0.09523809523809523,0.19148936170212766,0.16279069767441862,0.07692307692307693,0.03571428571428571,,0.23076923076923078,0.37254901960784315,0.7894736842105263,0.8823529411764706,0.6,0.6078431372549019,,,,,0.0196078431372549,,,,,,,,,,,,0.6168999999999999,0.49701818181818175,0.125,0.12727272727272726,0.16216216216216217,4.764000000000001,0.26666666666666666,5.0,7.0,4.0,5.0,17.0,,,,,,5.0,7.0,,,14.0,8.0,3.0,2.0,1.0,2.0,1.0,,,,,,,6.0,2.0,4.0,6.0,3.0,14.0,,,0.625,0.6363636363636364,0.6363636363636364,0.6363636363636364,0.14285714285714285,0.030303030303030304,0.08,0.1,0.044444444444444446,,0.08,0.5,0.5483870967741935,0.6296296296296297,0.5882352941176471,0.875,0.7142857142857143,,,,0.45454545454545453,0.8,,,,0.1891891891891892,,,,,,,,,,,0.10526315789473684,2.0,0.2,,,,,,,True,,,,,
