EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyPoints,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LiveBallTurnovers,LostBallTurnovers,Turnovers,ShootingFouls,Fouls,FoulsDrawn,Loose Ball Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,SecondChanceFG2M,SecondChanceFG2A,PenaltyFtPoints,PtsAssisted2s,PtsPutbacks,ThreePtAssists,Arc3Assists,LongMidRangeAssists,OffThreePtRebounds,FTDefRebounds,DeadBallTurnovers,Loose Ball Fouls,Offensive Fouls,2pt And 1 Free Throw Trips,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,SecondChanceFg2Pct,DefFTReboundPct,OffThreePtReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefShortMidRangeReboundPct,AtRimPctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,Corner3FGA,PenaltyCorner3FGA,PenaltyArc3FGM,PenaltyFG3M,Fg2aBlocked,Corner3Assists,LostBallSteals,BadPassOutOfBoundsTurnovers,BadPassTurnovers,Charge Fouls,DefensiveGoaltends,PenaltyFg3Pct,FG2APctBlocked,AtRimPctBlocked,DefAtRimReboundPct,LongMidRangePctAssisted,Corner3Frequency,PenaltyCorner3Frequency,PenaltyArc3Accuracy,Corner3FGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,SecondChanceFtPoints,LostBallOutOfBoundsTurnovers,Travels,SecondChanceTurnovers,PenaltyTurnovers,Offensive Fouls Drawn,Blocked3s,BlockedArc3,3SecondViolations,ShortMidRangePctBlocked,ShortMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Accuracy,SecondChanceAtRimPctAssisted,ThreePtShootingFoulsDrawn,Defensive 3 Seconds Violations,ThreePtShootingFoulsDrawnPct,StepOutOfBoundsTurnovers,RecoveredBlocks,LongMidRangePctBlocked,OffCorner3ReboundPct,BlocksRecoveredPct,Fg3aBlocked,Technical Free Throw Trips,FG3APctBlocked,Arc3PctBlocked,SecondChanceArc3PctAssisted,OffensiveGoaltends,BlockedLongMidRange,BlockedShortMidRange,on,FTOffRebounds,Charge Fouls Drawn,3pt And 1 Free Throw Trips,BlockedCorner3,Corner3PctBlocked,OffFTReboundPct,Clear Path Fouls
1627750,1610612743,Jamal Murray,Jamal Murray,1627750,DEN,3119.0,52,-11.0,105,103,25,27,15.0,208,2.0,4.0,1.0,1.0,1.0,4.0,6.0,12.0,4.0,11.0,1.0,2.0,3.0,9.0,20.0,4.0,11.0,6.0,36.0,131,1.0,2.0,3.0,5.0,8.0,3.0,10.0,18.0,3.0,9.0,1.0,10.0,4.0,6.0,6.0,4.0,2.0,12.0,2.0,3.0,1.0,4.0,2.0,6.0,1.0,1.0,1.0,4.0,4.0,4.0,1.0,4.0,5.0,1.0,6.0,3.0,10.0,25,1.0,0.25,0.36363636363636365,0.5,0.4,0.45,0.625,0.4838709677419355,0.75,0.45454545454545453,0.5294117647058824,0.75,0.45454545454545453,0.3548387096774194,30.64516129032258,1.0,0.05555555555555555,0.07142857142857142,0.15,0.10526315789473684,0.04081632653061224,0.2,0.3333333333333333,0.125,0.25,0.0625,0.12903225806451613,0.5,0.5,0.12903225806451613,0.25,0.25,0.3870967741935484,0.5,0.5,0.3548387096774194,0.36363636363636365,0.36363636363636365,0.25,1.0,0.5,0.09090909090909091,1.0,0.2727272727272727,0.4838709677419355,0.4,0.4470216666666667,0.48967499999999997,0.409915,0.08823529411764706,0.13043478260869565,0.08333333333333333,0.2777777777777778,13.879999999999999,27.90909090909091,0.23809523809523808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
1628392,1610612743,Isaiah Hartenstein,Isaiah Hartenstein,1628392,DEN,2351.0,39,3.0,81,83,23,32,9.0,164,7.0,9.0,,,,2.0,,1.0,,,,,,7.0,12.0,,,3.0,17.0,86,,,2.0,,1.0,,2.0,2.0,,,,,,2.0,3.0,1.0,,7.0,4.0,5.0,5.0,12.0,7.0,19.0,,,,,,2.0,5.0,9.0,3.0,,3.0,1.0,2.0,23,1.0,,,,,0.5833333333333334,,0.5833333333333334,0.3333333333333333,,0.6538461538461539,0.3333333333333333,0.5,,16.483516483516482,,0.38461538461538464,0.25,0.21739130434782608,0.2777777777777778,0.21212121212121213,0.4,1.0,0.2,0.3333333333333333,,0.75,0.7777777777777778,0.7777777777777778,0.16666666666666666,,,0.08333333333333333,,,,,,,,,,,,0.75,,0.567425,0.59965,0.2791,0.08333333333333333,0.08333333333333333,0.11764705882352941,0.11764705882352941,3.5,,0.2839506172839506,1.0,2.0,1.0,3.0,2.0,12.0,2.0,1.0,1.0,1.0,3.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8571428571428571,1.0,0.3333333333333333,0.3333333333333333,0.17647058823529413,0.14285714285714285,0.25,0.17647058823529413,0.4444444444444444,0.8571428571428571,0.6666666666666666,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
1628408,1610612743,PJ Dozier,PJ Dozier,1628408,DEN,3548.0,59,25.0,123,115,28,45,10.0,238,2.0,5.0,1.0,1.0,,,6.0,8.0,4.0,10.0,,1.0,3.0,8.0,13.0,4.0,12.0,5.0,33.0,129,,1.0,,3.0,3.0,4.0,12.0,8.0,6.0,6.0,,10.0,4.0,4.0,7.0,3.0,1.0,17.0,,5.0,1.0,6.0,,6.0,,1.0,,1.0,,4.0,3.0,6.0,7.0,,10.0,6.0,12.0,28,,0.5,0.3333333333333333,,0.3333333333333333,0.6153846153846154,1.0,0.56,,0.6428571428571429,0.5689655172413793,,0.75,0.48,24.26470588235294,0.25,0.04,,0.16666666666666666,0.10909090909090909,,,,0.15384615384615385,0.25,,0.2,0.4,0.5,,,,0.32,0.75,0.75,0.4,0.4,0.4,0.5,1.0,,0.14285714285714285,1.0,0.42857142857142855,0.68,0.4,0.4695079999999999,0.52395,0.4740642857142857,0.20689655172413793,0.35294117647058826,,0.36363636363636365,11.476923076923075,25.933333333333334,0.22764227642276422,,,,,3.0,8.0,,3.0,1.0,,,,3.0,1.0,,2.0,,1.0,1.0,1.0,,0.5,0.5,,,,,,,,1.0,,,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,0.25,0.07692307692307693,0.2,0.07692307692307693,0.3333333333333333,0.08,0.14285714285714285,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
1628427,1610612743,Vlatko Cancar,Vlatko Cancar,1628427,DEN,16866.0,281,-104.0,609,599,200,279,63.0,1208,20.0,30.0,4.0,6.0,3.0,8.0,1.0,1.0,3.0,24.0,,2.0,8.0,24.0,39.0,9.0,33.0,10.0,85.0,703,1.0,3.0,16.0,4.0,8.0,13.0,27.0,12.0,27.0,,1.0,23.0,3.0,8.0,14.0,6.0,2.0,34.0,7.0,22.0,14.0,39.0,11.0,50.0,2.0,11.0,9.0,9.0,2.0,14.0,10.0,18.0,12.0,1.0,13.0,6.0,27.0,199,3.0,1.0,0.2727272727272727,0.3333333333333333,0.28125,0.6153846153846154,0.5,0.5208333333333334,0.5,0.5476190476190477,0.551948051948052,0.5333333333333333,0.5625,0.4583333333333333,13.441654357459381,0.6428571428571429,0.12844036697247707,0.047619047619047616,0.14473684210526316,0.13793103448275862,0.03754266211604096,0.06153846153846154,0.2916666666666667,0.13934426229508196,0.16666666666666666,0.06060606060606061,0.4166666666666667,0.6666666666666666,0.7692307692307693,0.1111111111111111,0.375,0.42857142857142855,0.013888888888888888,1.0,1.0,0.3333333333333333,0.125,0.125,1.0,0.15384615384615385,,0.2857142857142857,0.6666666666666666,0.38095238095238093,0.875,0.13043478260869565,0.5307556338028172,0.5921749999999999,0.5392999999999999,0.08,0.14285714285714285,0.18823529411764706,0.3176470588235294,3.71025641025641,26.318181818181824,0.3284072249589491,4.0,8.0,5.0,10.0,4.0,36.0,8.0,6.0,5.0,,4.0,3.0,5.0,,,3.0,2.0,1.0,1.0,2.0,2.0,0.75,0.9,0.5,0.14285714285714285,0.0273972602739726,0.04081632653061224,0.030303030303030304,0.031746031746031744,0.09090909090909091,0.75,0.6153846153846154,0.5,9.0,5.0,1.0,5.0,5.0,1.0,2.0,1.0,7.0,,,0.38461538461538464,0.1282051282051282,0.13333333333333333,0.07317073170731707,1.0,0.125,0.23809523809523808,0.125,6.0,1.0,1.0,4.0,3.0,1.0,1.0,1.0,6.0,1.0,1.0,1.0,1.0,0.125,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,0.07692307692307693,1.0,1.0,0.8,,,,,,,,,,,,,,,,,,True,,,,,,,
1630192,1610612743,Zeke Nnaji,Zeke Nnaji,1630192,DEN,8303.0,138,-62.0,315,306,132,192,27.0,621,8.0,13.0,4.0,7.0,2.0,7.0,2.0,6.0,4.0,12.0,1.0,1.0,6.0,12.0,26.0,8.0,19.0,5.0,53.0,354,1.0,1.0,9.0,5.0,12.0,6.0,24.0,6.0,21.0,3.0,,12.0,4.0,3.0,4.0,2.0,1.0,9.0,7.0,15.0,8.0,27.0,7.0,34.0,1.0,1.0,,1.0,1.0,2.0,6.0,8.0,4.0,,6.0,1.0,24.0,132,1.0,0.875,0.42105263157894735,1.0,0.42105263157894735,0.46153846153846156,0.4166666666666667,0.5333333333333333,0.9,0.5277777777777778,0.5520833333333334,0.9,0.5714285714285714,0.4222222222222222,14.492753623188404,0.5,0.14545454545454545,0.09090909090909091,0.189873417721519,0.17164179104477612,0.047619047619047616,0.03125,0.09090909090909091,0.19718309859154928,0.125,0.05,0.28888888888888886,0.6153846153846154,0.8,0.15555555555555556,0.2857142857142857,0.4,0.13333333333333333,0.3333333333333333,0.3333333333333333,0.26666666666666666,0.3333333333333333,0.3333333333333333,0.75,0.2,1.0,0.3888888888888889,0.5714285714285714,0.3333333333333333,0.7111111111111111,0.3333333333333333,0.5166022222222222,0.711425,0.49723611111111116,0.021739130434782608,0.037037037037037035,0.16981132075471697,0.4528301886792453,7.1230769230769235,24.900000000000002,0.41904761904761906,3.0,3.0,3.0,4.0,5.0,18.0,6.0,1.0,1.0,,,4.0,1.0,,,,2.0,2.0,2.0,2.0,2.0,0.75,1.0,0.75,0.3333333333333333,,0.2,0.05,,0.22727272727272727,0.625,0.6,1.0,7.0,,3.0,3.0,5.0,,1.0,1.0,,,,0.5,0.19230769230769232,0.23076923076923078,0.09090909090909091,1.0,0.15555555555555556,,0.5,4.0,,,,,,,1.0,2.0,,,,,0.2857142857142857,1.0,0.5714285714285714,0.5714285714285714,1.0,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
1628420,1610612743,Monte Morris,Monte Morris,1628420,DEN,2663.0,44,-28.0,89,96,7,24,10.0,185,4.0,5.0,,,,3.0,,3.0,1.0,4.0,,,,4.0,11.0,1.0,5.0,2.0,13.0,114,,,2.0,,,1.0,,4.0,3.0,,,4.0,1.0,3.0,5.0,1.0,2.0,12.0,,1.0,2.0,3.0,,3.0,,2.0,2.0,2.0,,4.0,1.0,2.0,3.0,,2.0,1.0,,7,,1.0,0.2,,0.2,0.36363636363636365,,0.34375,1.0,,0.38235294117647056,1.0,,0.3125,20.792079207920793,0.5,0.08695652173913043,,0.045454545454545456,0.06666666666666667,,,0.3333333333333333,,0.16666666666666666,,0.3125,0.8,0.8,0.1875,,,0.1875,,,0.25,0.25,0.25,1.0,,,,,,0.625,0.25,0.5202156250000001,0.6178,0.5973,0.058823529411764705,0.08333333333333333,0.15384615384615385,,7.572727272727274,25.6,0.07865168539325842,1.0,1.0,1.0,1.0,,4.0,,2.0,2.0,,,,2.0,,1.0,,,1.0,1.0,1.0,,0.5,0.5,1.0,,,,,,,0.5,1.0,1.0,1.0,1.0,,,,,,,2.0,,,,,,0.1,,0.0625,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,True,,,,,,,
203115,1610612743,Will Barton,Will Barton,203115,DEN,2524.0,42,-29.0,85,89,6,24,9.0,174,,1.0,,,3.0,5.0,1.0,1.0,1.0,5.0,,,,4.0,7.0,3.0,7.0,4.0,21.0,114,,,,,1.0,,,6.0,6.0,3.0,,5.0,1.0,6.0,7.0,5.0,1.0,15.0,,3.0,3.0,7.0,1.0,8.0,,2.0,2.0,2.0,1.0,2.0,2.0,3.0,2.0,,4.0,1.0,,6,,0.6666666666666666,0.42857142857142855,,0.42857142857142855,0.5714285714285714,,0.6071428571428571,,,0.7,,,0.5,17.708333333333336,1.0,0.15,,0.125,0.13636363636363635,0.02127659574468085,,,0.13333333333333333,0.1111111111111111,,0.07142857142857142,,,0.35714285714285715,0.6,0.75,0.07142857142857142,1.0,1.0,0.35714285714285715,0.2,0.2,1.0,,,,,,0.5714285714285714,0.2,0.5124500000000001,,0.4401,0.13333333333333333,0.14285714285714285,,,7.971428571428572,25.428571428571427,0.07058823529411765,,,,,,2.0,,1.0,1.0,,1.0,1.0,,1.0,,1.0,,,,,,0.25,0.25,,1.0,0.041666666666666664,,,0.05,0.2857142857142857,,,,2.0,,,,1.0,,,,1.0,,,,0.14285714285714285,,0.125,1.0,0.14285714285714285,,,2.0,,,,,,,,,,,,,0.2,,1.0,1.0,0.5,,,,,,1.0,1.0,0.125,,,,,,,,,,,,,,True,,,,,,,
1629008,1610612743,Michael Porter Jr.,Michael Porter Jr.,1629008,DEN,2977.0,50,-8.0,99,99,5,24,15.0,198,5.0,5.0,,,,3.0,1.0,2.0,3.0,12.0,,,,6.0,10.0,3.0,13.0,2.0,23.0,110,,,2.0,,,,,,6.0,3.0,,12.0,3.0,1.0,1.0,1.0,,2.0,2.0,4.0,3.0,7.0,3.0,10.0,,1.0,,2.0,,4.0,4.0,4.0,2.0,,2.0,1.0,,5,,0.6666666666666666,0.23076923076923078,,0.23076923076923078,0.6,,0.45652173913043476,0.5,,0.4791666666666667,0.5,,0.5652173913043478,24.56140350877193,0.5,0.13636363636363635,0.09090909090909091,0.16666666666666666,0.15217391304347827,0.061224489795918366,,,0.2,0.1111111111111111,,0.21739130434782608,1.0,1.0,0.13043478260869565,,,0.08695652173913043,0.5,1.0,0.5217391304347826,0.25,0.25,0.6666666666666666,,,,,,0.782608695652174,0.25,0.5481978260869564,0.4771,,0.041666666666666664,0.09090909090909091,0.08695652173913043,,7.68,25.97692307692308,0.050505050505050504,1.0,1.0,1.0,2.0,,12.0,,,,,1.0,,2.0,,,,,1.0,1.0,1.0,,1.0,1.0,0.5,,0.037037037037037035,,1.0,,0.1111111111111111,1.0,0.5,1.0,1.0,,,,1.0,,1.0,,2.0,,,,0.1,,0.2222222222222222,1.0,0.043478260869565216,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,1.0,1.0,0.5,0.25,1.0,,,,,,,,,True,,,,,,,
1630267,1610612743,Facundo Campazzo,Facundo Campazzo,1630267,DEN,4020.0,67,-33.0,141,145,63,72,17.0,286,,1.0,,,1.0,3.0,1.0,1.0,2.0,10.0,,,5.0,2.0,5.0,2.0,10.0,13.0,23.0,170,,,,,1.0,5.0,15.0,4.0,6.0,,,10.0,2.0,3.0,8.0,1.0,,21.0,1.0,4.0,4.0,8.0,2.0,10.0,,1.0,1.0,2.0,,4.0,6.0,9.0,10.0,,14.0,3.0,13.0,62,,1.0,0.2,,0.2,0.4,,0.3333333333333333,,0.5,0.5227272727272727,,0.6818181818181818,0.6666666666666666,16.666666666666668,0.5,0.18181818181818182,0.029411764705882353,0.125,0.14814814814814814,0.02857142857142857,0.05263157894736842,,0.11538461538461539,0.16666666666666666,,0.06666666666666667,,,0.2,0.3333333333333333,0.3333333333333333,0.06666666666666667,1.0,1.0,0.6666666666666666,0.2,0.2,1.0,,,,,0.8333333333333334,0.7333333333333333,0.2,0.5160333333333333,,0.4925083333333333,0.16666666666666666,0.375,,0.6521739130434783,10.36,25.599999999999998,0.44680851063829785,,,,,9.0,,,5.0,4.0,2.0,1.0,,2.0,,1.0,,4.0,,,,3.0,,,,,0.027777777777777776,,,0.03333333333333333,0.1111111111111111,,,,,,2.0,2.0,,1.0,,1.0,2.0,,,0.4,,,0.375,,,,0.4,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
1630210,1610612743,Markus Howard,Markus Howard,1630210,DEN,9229.0,154,-59.0,348,336,134,192,31.0,684,7.0,12.0,3.0,5.0,7.0,11.0,4.0,10.0,11.0,45.0,1.0,4.0,18.0,18.0,33.0,15.0,49.0,7.0,88.0,383,1.0,4.0,3.0,5.0,11.0,18.0,25.0,22.0,33.0,12.0,,45.0,11.0,10.0,16.0,5.0,3.0,38.0,,12.0,4.0,16.0,,16.0,,1.0,1.0,9.0,1.0,13.0,8.0,17.0,4.0,,9.0,1.0,25.0,134,8.0,0.7333333333333333,0.30612244897959184,0.25,0.30612244897959184,0.5454545454545454,0.45454545454545453,0.49390243902439024,0.375,0.3275862068965517,0.5117647058823529,0.375,0.390625,0.5975609756097561,25.654450261780106,0.6923076923076923,0.07142857142857142,,0.13186813186813187,0.10884353741496598,,,0.08333333333333333,0.12162162162162163,0.17647058823529413,,0.14634146341463414,0.5833333333333334,0.7777777777777778,0.13414634146341464,0.6363636363636364,0.7,0.12195121951219512,0.4,0.4,0.5487804878048781,0.24444444444444444,0.2558139534883721,0.7272727272727273,1.0,0.25,0.1724137931034483,0.6,0.6206896551724138,0.7439024390243902,0.24444444444444444,0.4977743902439024,0.5717625,0.4850241379310345,0.024096385542168676,0.030303030303030304,0.03409090909090909,0.2840909090909091,9.44848484848485,26.1734693877551,0.3850574712643678,,,,,6.0,14.0,,6.0,4.0,2.0,,,4.0,1.0,,1.0,2.0,1.0,1.0,1.0,1.0,0.3888888888888889,0.3888888888888889,,,,,,,0.045454545454545456,0.2857142857142857,,,4.0,,3.0,3.0,4.0,2.0,,2.0,8.0,,,0.16666666666666666,0.12121212121212122,0.25,0.09090909090909091,,0.04878048780487805,,0.16666666666666666,4.0,,,,,1.0,1.0,,6.0,,,,,0.09090909090909091,0.7142857142857143,1.0,1.0,0.75,,,,,,1.0,1.0,0.02,,,,,,2.0,1.0,0.04081632653061224,0.044444444444444446,1.0,,,,True,,,,,,,
