EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,OffPoss,DefPoss,PenaltyOffPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGA,FG2M,FG2A,FG3M,FG3A,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsAssisted3s,NonHeaveArc3FGA,Fg2aBlocked,TwoPtAssists,Assists,AtRimAssists,AssistPoints,LiveBallTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,LongMidRangeFrequency,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PlusMinus,PenaltyDefPoss,ShortMidRangeFGM,ShortMidRangeFGA,SecondChanceArc3FGA,SecondChanceFG3A,PenaltyFG2M,PtsUnassisted2s,PtsPutbacks,OffTwoPtRebounds,DefThreePtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,BlockedShortMidRange,PenaltyFg2Pct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,DefArc3ReboundPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,SecondChanceArc3Frequency,PenaltyAtRimFGA,Arc3FGM,PenaltyArc3FGM,PenaltyArc3FGA,PtsUnassisted3s,NonHeaveArc3FGM,DefTwoPtRebounds,FTDefRebounds,BadPassTurnovers,DefFTReboundPct,DefTwoPtReboundPct,DefAtRimReboundPct,DefCorner3ReboundPct,Arc3Accuracy,UnblockedArc3Accuracy,PenaltyAtRimFrequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,OffThreePtRebounds,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,ShootingFouls,Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,OffThreePtReboundPct,OffAtRimReboundPct,OffArc3ReboundPct,ShortMidRangePctAssisted,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChanceCorner3FGA,FtPoints,ShortMidRangeAssists,SecondChanceCorner3Frequency,OffCorner3ReboundPct,DefLongMidRangeReboundPct,LongMidRangeFGM,ThreePtAssists,Corner3Assists,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,PenaltyFtPoints,ThreePtShootingFoulsDrawn,DefensiveGoaltends,ThreePtShootingFoulsDrawnPct,PenaltyAtRimFGM,NonShootingPenaltyNonTakeFouls,PenaltyAtRimAccuracy,on,SecondChanceCorner3FGM,SecondChanceArc3FGM,SecondChanceFG3M,SecondChanceFtPoints,Arc3Assists,LongMidRangeAssists,FTOffRebounds,SelfOReb,LostBallSteals,BadPassOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,Travels,Charge Fouls,Loose Ball Fouls,Offensive Fouls,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,2pt And 1 Free Throw Trips,NonShootingFoulsDrawn,BlockedLongMidRange,OffensiveGoaltends,Defensive 3 Seconds Violations,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg3Pct,ShortMidRangePctBlocked,LongMidRangePctBlocked,OffFTReboundPct,OffShortMidRangeReboundPct,DefShortMidRangeReboundPct,SelfORebPct,LongMidRangePctAssisted,Arc3PctAssisted,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,HeaveMakes,HeaveAttempts,Fg3aBlocked,3pt And 1 Free Throw Trips,Technical Free Throw Trips,FG3APctBlocked,Corner3PctBlocked,Blocked3s,BlockedArc3,Arc3PctBlocked,BlockedCorner3,3SecondViolations,Clear Path Fouls
1627863,1610612745,Danuel House Jr.,Danuel House Jr.,1627863,HOU,579.0,10,21,21,3,5,42,1.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,2.0,5,22,1.0,2.0,2.0,1.0,1.0,1.0,3.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,3.0,3,1.0,1.0,1.0,0.5,1.0,0.5,0.25,0.5,0.4166666666666667,0.5,0.75,0.4166666666666667,0.5,0.75,0.3333333333333333,0.25,0.3333333333333333,26.923076923076923,1.0,0.5,0.5,0.3333333333333333,0.5,1.0,0.16666666666666666,0.16666666666666666,1.0,1.0,1.0,0.16666666666666666,1.0,0.5,1.0,0.5,1.0,0.8333333333333334,0.55035,0.5281,0.519725,0.4,0.6,6.075000000000001,24.5,0.14285714285714285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1628021,1610612745,David Nwaba,David Nwaba,1628021,HOU,722.0,12,28,26,11,4,54,,,,,,,,,,1.0,2.0,2.0,,1.0,4,37,1.0,1.0,2.0,2.0,,,4.0,,,1.0,,,,,,,,,,,1.0,,1.0,,4.0,11,,,,,,,1.0,1.0,0.6666666666666666,0.5,1.0,0.6666666666666666,0.5,1.0,0.3333333333333333,,,9.375,,,,,,,,,,,,0.3333333333333333,,,,,,0.3333333333333333,0.4565166666666667,0.484825,0.39864999999999995,0.5,1.0,4.75,26.8,0.39285714285714285,-10.0,5.0,2.0,2.0,1.0,1.0,2.0,4.0,2.0,1.0,3.0,3.0,1.0,4.0,1.0,1.0,1.0,1.0,0.14285714285714285,0.375,0.21428571428571427,0.08333333333333333,0.25,0.42857142857142855,0.6666666666666666,1.0,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1628425,1610612745,Sterling Brown,Sterling Brown,1628425,HOU,831.0,14,33,32,17,2,65,,2.0,,,,1.0,1.0,,,1.0,2.0,4.0,2.0,2.0,10,31,,,,2.0,1.0,1.0,5.0,,3.0,1.0,,,,,,1.0,,1.0,,,,,,,5.0,17,,,0.5,1.0,1.0,1.0,0.5,,0.8333333333333334,,0.8333333333333334,0.8333333333333334,,0.8333333333333334,0.3333333333333333,,,19.444444444444446,1.0,,0.3333333333333333,,,,,0.16666666666666666,1.0,1.0,1.0,0.16666666666666666,,,,,,0.6666666666666666,0.5186666666666667,,0.49618333333333337,,0.5,3.35,24.0,0.5151515151515151,-6.0,14.0,2.0,2.0,,,1.0,4.0,,,1.0,3.0,,3.0,,,,0.5,,0.1,0.1,,,,0.3333333333333333,1.0,1.0,,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,0.1,0.16666666666666666,0.3333333333333333,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629034,1610612745,Ray Spalding,Ray Spalding,1629034,HOU,1124.0,19,43,42,20,6,85,1.0,2.0,,,,,1.0,,,,2.0,3.0,,1.0,4,47,,,,1.0,,,2.0,4.0,,,,,,,,2.0,,3.0,1.0,,2.0,1.0,2.0,,2.0,20,1.0,1.0,,,,,0.6666666666666666,,0.5,,1.0,0.4,,0.5,0.25,,,16.0,0.6666666666666666,,0.5,0.5,0.5,1.0,,0.25,,,,,,,,,,0.75,0.5260875,,0.349,,0.5,2.7999999999999994,23.8,0.46511627906976744,-7.0,14.0,1.0,1.0,,,1.0,,,1.0,2.0,2.0,2.0,4.0,,,1.0,1.0,0.08333333333333333,0.16666666666666666,0.08695652173913043,0.09090909090909091,,0.1111111111111111,0.25,1.0,1.0,,,,,,,,,,2.0,,,,0.3333333333333333,,,,,,,1.0,1.0,1.0,2.0,3.0,1.0,2.0,1.0,0.1,0.14285714285714285,0.16666666666666666,1.0,0.2,0.25,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630222,1610612745,Mason Jones,Mason Jones,1630222,HOU,779.0,13,31,31,15,2,62,,,,,,,1.0,,1.0,3.0,,1.0,,4.0,3,29,,,,1.0,,3.0,,,,3.0,,2.0,2.0,1.0,4.0,1.0,,1.0,,1.0,,,,,,15,,,,,,,,,,,,0.21428571428571427,,,0.8,,,23.52941176470588,1.0,,,,,,,0.2,,,,0.6,,,,0.25,,0.8,0.49765,,0.4827125,,,13.4,25.525,0.4838709677419355,-4.0,14.0,,1.0,,1.0,,,,,2.0,4.0,,4.0,,,,,,0.2222222222222222,0.23529411764705882,,,0.3333333333333333,0.2,,,,,,,2.0,,,2.0,,1.0,,0.25,0.4,,,,,0.5,,,,,,1.0,1.0,2.0,4.0,2.0,,,,,0.2857142857142857,0.6666666666666666,1.0,3.0,1.0,1.0,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630256,1610612745,Jae'Sean Tate,Jae'Sean Tate,1630256,HOU,293.0,5,10,10,3,4,20,,,,,,1.0,1.0,,,,,,1.0,1.0,3,16,,,,,,,,,3.0,,,1.0,1.0,1.0,2.0,1.0,,1.0,,,,,,,,3,,,1.0,1.0,,1.0,,,1.5,,,1.5,,,1.0,,,14.285714285714285,1.0,,,,,,,1.0,1.0,1.0,1.0,,,,,,,1.0,0.59745,,,,,,24.5,0.3,-1.0,,,,,,,,,1.0,,1.0,2.0,3.0,,,,,0.5,,0.3333333333333333,0.5,0.5,,,,,,,,,,,,1.0,,1.0,,1.0,,,,,,,,,1.0,,,,1.0,,,,0.5,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202322,1610612745,John Wall,John Wall,202322,HOU,518.0,9,18,18,5,5,36,1.0,3.0,,,3.0,,,,,,2.0,6.0,,,6,20,,,,1.0,,,,,,,,,3.0,,9.0,,,,,,,,,,,5,,,,,,,0.3333333333333333,,0.3333333333333333,,,0.375,,,,,,34.78260869565217,,,0.5,0.3333333333333333,0.3333333333333333,,0.5,,,,,,,,,,,0.5,0.4371666666666667,,0.3129,,,11.516666666666666,,0.2777777777777778,,,,,,,,4.0,,,2.0,2.0,,2.0,,,,,,0.4,0.16666666666666666,,,0.25,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,2.0,4.0,2.0,,,,,0.25,0.25,,2.0,,,,,1.0,3.0,3.0,0.3333333333333333,0.3333333333333333,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203463,1610612745,Ben McLemore,Ben McLemore,203463,HOU,545.0,9,22,21,17,1,43,,,,,1.0,,1.0,,1.0,1.0,,1.0,,2.0,3,25,,,,1.0,,2.0,3.0,,,1.0,,,,,,1.0,1.0,1.0,,1.0,,,,,3.0,17,,,,,,,,,,,,0.3,,0.375,0.6666666666666666,,,25.0,1.0,,,,,,0.3333333333333333,0.3333333333333333,,,,0.3333333333333333,,,,0.3333333333333333,,0.6666666666666666,0.52435,,0.52435,,1.0,20.9,24.95,0.7727272727272727,-7.0,14.0,,,1.0,1.0,,,,,,,1.0,1.0,,,,,,,,0.1,,,,,,1.0,,,,1.0,,,,,,,,,,,,,0.3333333333333333,,,1.0,,,,,2.0,5.0,1.0,0.16666666666666666,,0.3333333333333333,,0.4,0.5,,3.0,,,,,,,,,,3.0,1.0,1.0,0.3333333333333333,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629066,1610612745,Rodions Kurucs,Rodions Kurucs,1629066,HOU,229.0,4,9,9,9,1,18,1.0,1.0,,,,,1.0,,1.0,,1.0,1.0,,1.0,2,8,,,,1.0,,1.0,2.0,2.0,,,,,,,,,,,,,,,,,2.0,9,1.0,1.0,,,,,1.0,,0.5,,0.5,0.5,,0.5,0.5,,,18.181818181818183,,,0.5,1.0,1.0,1.0,,0.5,,,,,,,,0.5,,1.0,0.664375,,0.664375,,1.0,0.8,22.7,1.0,,9.0,,,,,1.0,,,,,,1.0,1.0,1.0,1.0,,1.0,,,,0.16666666666666666,,,,,,,1.0,,,,,,,,,,,,,,,0.5,,,,1.0,,,,1.0,,,,0.2,,0.5,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1626174,1610612745,Christian Wood,Christian Wood,1626174,HOU,79557.0,1326,2786,2778,552,271,5564,184.0,241.0,29.0,42.0,59.0,16.0,38.0,4.0,8.0,168.0,252.0,434.0,77.0,206.0,860,3177,32.0,57.0,111.0,67.0,16.0,37.0,177.0,346.0,201.0,168.0,28.0,35.0,71.0,28.0,178.0,39.0,15.0,80.0,4.0,14.0,48.0,28.0,48.0,31.0,175.0,545,0.6865079365079365,0.7521739130434782,0.8701298701298701,0.3737864077669903,0.43243243243243246,0.3737864077669903,0.5806451612903226,0.5614035087719298,0.57421875,0.6025641025641025,0.6442307692307693,0.5939226519337016,0.6166666666666667,0.6704545454545454,0.321875,0.06451612903225806,0.04979253112033195,25.961849337213064,0.4875,0.6458333333333334,0.3765625,0.7634854771784232,0.8034934497816594,0.75,0.0921875,0.059375,0.42105263157894735,0.42105263157894735,1.0,0.2625,0.5384615384615384,0.6904761904761905,0.20689655172413793,0.07692307692307693,0.5,0.6984375,0.5260192187500004,0.5871862068965518,0.5292341346153846,0.12906976744186047,0.2058139534883721,5.91336405529954,25.602912621359213,0.1981335247666906,-98.0,570.0,49.0,134.0,17.0,21.0,43.0,158.0,44.0,45.0,137.0,319.0,76.0,395.0,34.0,25.0,19.0,0.6417910447761194,0.07142857142857142,0.22532894736842105,0.2196969696969697,0.059008654602675056,0.026785714285714284,0.22587719298245615,0.209375,0.3656716417910448,0.4117647058823529,0.21794871794871795,45.0,61.0,12.0,29.0,30.0,61.0,153.0,29.0,24.0,0.46774193548387094,0.2148876404494382,0.17708333333333334,0.2236842105263158,0.3630952380952381,0.3630952380952381,0.4326923076923077,0.27884615384615385,0.41379310344827586,0.3630952380952381,30.0,41.0,6.0,52.0,88.0,185.0,198.0,93.0,0.046801872074883,0.09712230215827339,0.0440251572327044,0.5714285714285714,0.13559322033898305,0.18637274549098196,4.0,125.0,6.0,0.05128205128205128,0.054878048780487805,0.20567375886524822,19.0,36.0,11.0,0.3220338983050847,0.3275862068965517,43.0,3.0,3.0,0.014354066985645933,31.0,4.0,0.6888888888888889,False,2.0,8.0,10.0,17.0,25.0,1.0,1.0,20.0,9.0,10.0,1.0,10.0,4.0,4.0,6.0,1.0,11.0,11.0,28.0,16.0,1.0,1.0,2.0,12.0,0.47619047619047616,0.11194029850746269,0.01694915254237288,0.011363636363636364,0.0625,0.2579505300353357,0.07380073800738007,0.3684210526315789,0.8360655737704918,0.5,1.0,0.47058823529411764,0.75,,,,,,,,,,,,,
