EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,Corner3FGA,PenaltyCorner3FGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3A,Points,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyPoints,PtsUnassisted2s,NonHeaveArc3FGA,ThreePtAssists,Assists,Arc3Assists,AssistPoints,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,Usage,LiveBallTurnoverPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,Corner3Frequency,Arc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,Arc3FGM,PenaltyArc3FGM,FG3M,FtPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG3M,PenaltyFtPoints,PtsAssisted2s,PtsUnassisted3s,NonHeaveArc3FGM,Fg2aBlocked,FoulsDrawn,FTA,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,FG2APctBlocked,AtRimPctBlocked,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,ShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,TwoPtAssists,AtRimAssists,ShortMidRangeAssists,OffThreePtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,LostBallSteals,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingPenaltyNonTakeFouls,DefTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffArc3ReboundPct,DefShortMidRangeReboundPct,DefCorner3ReboundPct,TwoPtShootingFoulsDrawnPct,PtsAssisted3s,FTDefRebounds,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,Assisted3sPct,DefFTReboundPct,DefAtRimReboundPct,DefArc3ReboundPct,Arc3PctAssisted,LongMidRangeFGA,SecondChanceArc3FGA,SecondChanceFG3A,Fg3aBlocked,Offensive Fouls,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,FG3APctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,OffCorner3ReboundPct,BlocksRecoveredPct,LongMidRangeFrequency,SecondChanceArc3Frequency,SecondChanceShotQualityAvg,BlockedLongMidRange,BadPassOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,PtsPutbacks,OffTwoPtRebounds,SecondChanceTurnovers,OffTwoPtReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,on,LongMidRangeFGM,Corner3FGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,SecondChanceArc3FGM,SecondChanceFG3M,SecondChanceFtPoints,HeaveAttempts,Corner3Assists,LongMidRangeAssists,FTOffRebounds,SelfOReb,LostBallTurnovers,Travels,Charge Fouls,Loose Ball Fouls,Loose Ball Fouls Drawn,Offensive Fouls Drawn,Blocked3s,BlockedArc3,BlockedShortMidRange,Defensive 3 Seconds Violations,SecondChanceFg3Pct,ShortMidRangePctBlocked,OffFTReboundPct,DefLongMidRangeReboundPct,SelfORebPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Accuracy,3pt And 1 Free Throw Trips,Technical Free Throw Trips,DefensiveGoaltends,OffLongMidRangeReboundPct,LongMidRangePctAssisted,Clear Path Fouls,Charge Fouls Drawn,BlockedCorner3,OffensiveGoaltends,3SecondViolations,Corner3PctBlocked
1626169,1610612761,Stanley Johnson,Stanley Johnson,1626169,TOR,883.0,15,-14,31,31,25,10,1.0,62,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1,3.0,2.0,44,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,25,1.0,1.0,0.25,0.3333333333333333,0.25,0.3333333333333333,0.75,15.625,1.0,0.25,1.0,1.0,0.25,0.5,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,1.0,0.6586875,0.68655,1.0,0.6,25.266666666666666,0.8064516129032258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1626181,1610612761,Norman Powell,Norman Powell,1626181,TOR,1080.0,18,-22,35,34,21,4,7.0,69,2.0,3.0,2.0,3.0,2.0,1.0,5.0,3.0,3.0,4,7.0,14.0,55,2.0,3.0,4.0,12.0,2.0,5.0,1.0,1.0,1.0,3.0,,,,,,,,,12.0,21,0.75,0.6666666666666666,0.4090909090909091,0.5,0.5384615384615384,0.6666666666666666,0.6363636363636364,30.232558139534884,,0.2727272727272727,0.6666666666666666,1.0,0.18181818181818182,0.45454545454545453,0.42857142857142855,0.6666666666666666,0.14285714285714285,0.42857142857142855,0.9090909090909091,0.5421818181818182,0.5474928571428571,0.8571428571428571,2.625,25.114285714285717,0.6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,2.0,2.0,4.0,1.0,5.0,4.0,3.0,1.0,1.0,2.0,5.0,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.14285714285714285,0.25,0.14285714285714285,1.0,1.0,1.0,0.25,0.3333333333333333,0.5,0.09090909090909091,1.0,1.0,1.0,0.2,0.2,0.5,1.0,1.0,0.3333333333333333,0.2,0.08333333333333333,0.125,0.2857142857142857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1627775,1610612761,Patrick McCaw,Patrick McCaw,1627775,TOR,2003.0,33,-18,65,64,42,18,8.0,129,1.0,1.0,,,,,,,1.0,1,,5.0,88,,,,,2.0,,2.0,4.0,2.0,10.0,2.0,1.0,,,,,2.0,6.0,,42,1.0,,1.0,,1.25,,,2.7027027027027026,,1.0,1.0,1.0,,,,,,,1.0,0.8234,,,1.4,,0.6461538461538462,,,,,,,,3.0,,,,,,,,,,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,2.0,1.0,0.07692307692307693,0.09090909090909091,0.05263157894736842,0.08333333333333333,0.030303030303030304,0.07142857142857142,0.3333333333333333,0.25,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1627783,1610612761,Pascal Siakam,Pascal Siakam,1627783,TOR,554.0,9,-15,18,19,11,4,3.0,37,1.0,1.0,1.0,1.0,,,3.0,2.0,2.0,3,3.0,8.0,33,2.0,3.0,2.0,8.0,2.0,3.0,,,,,1.0,1.0,,,1.0,1.0,1.0,1.0,8.0,11,0.6666666666666666,0.6666666666666666,0.5833333333333334,0.7,0.6666666666666666,0.8,0.5,35.0,,0.16666666666666666,1.0,1.0,,0.5,0.2,1.0,,0.4,0.6666666666666666,0.47015,0.46233,1.0,7.099999999999999,26.066666666666666,0.6111111111111112,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,,1.0,,1.0,1.0,,,,0.5,0.5,0.3333333333333333,0.5,0.3333333333333333,1.0,1.0,1.0,,,1.0,0.3333333333333333,0.5,0.5,,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,0.5,0.3333333333333333,0.16666666666666666,,0.25,,,,,1.0,1.0,3.0,,3.0,,1.0,1.0,,0.3333333333333333,0.5,,0.4,,,,,0.3333333333333333,3.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1627832,1610612761,Fred VanVleet,Fred VanVleet,1627832,TOR,1782.0,30,-9,59,57,40,18,6.0,116,,2.0,,1.0,2.0,1.0,8.0,5.0,1.0,7,10.0,18.0,74,,3.0,6.0,11.0,2.0,8.0,2.0,2.0,2.0,6.0,,,,,1.0,1.0,,2.0,11.0,40,0.14285714285714285,,0.4117647058823529,0.5,0.47368421052631576,0.55,0.5882352941176471,30.769230769230766,,0.11764705882352941,,,0.11764705882352941,0.47058823529411764,0.1111111111111111,,0.1111111111111111,0.5555555555555556,0.7058823529411765,0.47545624999999997,0.46607499999999996,0.6111111111111112,12.071428571428571,29.23,0.6779661016949152,,,1.0,2.0,4.0,3.0,4.0,4.0,,,,3.0,2.0,,3.0,4.0,1.0,4.0,4.0,,,,,,0.4,0.5,0.4,,,,0.14285714285714285,,,0.11764705882352941,0.5,0.5,,0.5,0.5714285714285714,,,,0.6,0.5,0.10526315789473684,,,,,,1.0,,1.0,1.0,1.0,2.0,,,2.0,,0.07692307692307693,,0.0625,0.043478260869565216,0.037037037037037035,,,,0.2222222222222222,9.0,,1.0,,0.75,,0.125,,0.75,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1,0.3333333333333333,0.125,0.25,1.0,0.17647058823529413,1.0,0.4503,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1628384,1610612761,OG Anunoby,OG Anunoby,1628384,TOR,788.0,13,4,27,27,16,6,3.0,54,1.0,1.0,,,,,2.0,1.0,2.0,2,2.0,8.0,26,1.0,1.0,1.0,6.0,4.0,2.0,,,,,1.0,1.0,,,1.0,1.0,,,6.0,16,1.0,1.0,0.875,1.25,0.8,1.0,0.5,20.689655172413794,,0.25,1.0,1.0,,0.5,,,,0.5,0.75,0.5369625,0.420525,0.75,2.7,28.55,0.5925925925925926,,,1.0,1.0,1.0,1.0,1.0,1.0,,,,1.0,1.0,,,1.0,,1.0,2.0,,,,,,0.5,1.0,0.5,,,,,,,0.25,1.0,1.0,,0.5,0.5,,,,1.0,0.5,0.2,,,,,,,,1.0,2.0,,2.0,,,1.0,,0.1,,,0.06666666666666667,,,0.3333333333333333,,0.3333333333333333,3.0,1.0,1.0,1.0,1.0,0.5,,,1.0,,,,,,1.0,,1.0,,,,,,,,,,1.0,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200768,1610612761,Kyle Lowry,Kyle Lowry,200768,TOR,916.0,15,-2,30,31,21,10,4.0,61,1.0,1.0,1.0,1.0,,,2.0,2.0,1.0,2,2.0,7.0,41,1.0,1.0,2.0,7.0,2.0,2.0,,1.0,,2.0,,,,,2.0,2.0,1.0,2.0,7.0,21,0.5,1.0,0.625,0.8333333333333334,0.7,0.875,0.5,20.588235294117645,,0.25,1.0,1.0,,0.5,0.3333333333333333,1.0,,0.6666666666666666,0.75,0.47780000000000006,0.5028333333333334,1.0,3.3,32.15,0.7,,,,1.0,1.0,1.0,1.0,2.0,,,,1.0,2.0,,,1.0,,2.0,2.0,,,,,,0.5,0.5,0.5,,,,,,,0.25,,,,0.5,0.5,,,,0.5,0.5,0.2,,,1.0,1.0,,,2.0,1.0,3.0,,3.0,,,1.0,,0.125,0.5,,0.25,,,,0.5,0.3333333333333333,3.0,,2.0,,1.0,,0.25,0.5,1.0,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630201,1610612761,Malachi Flynn,Malachi Flynn,1630201,TOR,168.0,3,-9,6,6,5,4,,12,1.0,2.0,1.0,1.0,,,,,1.0,2,,2.0,11,1.0,1.0,,2.0,2.0,,,,,,,,,,,,,,2.0,5,0.5,1.0,0.5,1.0,0.5,1.0,,28.57142857142857,,1.0,0.5,0.5,,,1.0,1.0,,,1.0,0.69165,0.6849,1.0,1.7000000000000002,,0.8333333333333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203382,1610612761,Aron Baynes,Aron Baynes,203382,TOR,870.0,14,-15,26,26,17,8,3.0,52,1.0,1.0,1.0,1.0,,,,,1.0,1,,2.0,41,1.0,1.0,,2.0,2.0,,,,,,,,,,1.0,1.0,,1.0,2.0,17,1.0,1.0,1.0,1.0,1.0,1.0,,6.25,,1.0,1.0,1.0,,,1.0,1.0,,,1.0,0.8155,0.8155,1.0,,,0.6538461538461539,1.0,1.0,,,,,,,1.0,1.0,2.0,,,,,,,1.0,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,1.0,1.0,,,,,,1.0,,,,1.0,1.0,,1.0,4.0,5.0,,,,,,0.2,0.16666666666666666,0.16666666666666666,0.25,0.25,,,,,,1.0,,,,,0.25,,,,,,1.0,,,,,,,,,,,,0.8155,,,,2.0,3.0,1.0,0.3,0.2,0.5,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1627761,1610612761,DeAndre' Bembry,DeAndre' Bembry,1627761,TOR,402.0,7,4,11,10,7,4,2.0,21,,1.0,,,,,1.0,,,2,1.0,,13,,,,,,1.0,1.0,1.0,1.0,3.0,,,,,,,,2.0,,7,,,,,,,0.3333333333333333,20.0,,0.3333333333333333,,,,0.3333333333333333,,,,,0.6666666666666666,0.48905,,,4.6,25.6,0.6363636363636364,,1.0,,1.0,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,0.5,1.0,,0.3333333333333333,,,,,,0.5,,,,,,,,,,,1.0,,,,1.0,1.0,,,,2.0,,,0.3333333333333333,,0.14285714285714285,0.5,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,0.5,0.51615,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
