EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,ShortMidRangeFGA,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,FoulsDrawn,Charge Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,LongMidRangeFrequency,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,LongMidRangeFGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyArc3FGM,PenaltyArc3FGA,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PtsAssisted2s,PtsUnassisted3s,PtsPutbacks,HeaveAttempts,Fg3aBlocked,Corner3Assists,ShortMidRangeAssists,FTOffRebounds,FTDefRebounds,SelfOReb,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Charge Fouls,Loose Ball Fouls,Offensive Fouls,Loose Ball Fouls Drawn,Offensive Fouls Drawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,BlockedShortMidRange,RecoveredBlocks,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,SecondChanceFg2Pct,PenaltyFg2Pct,FG3APctBlocked,AtRimPctBlocked,Corner3PctBlocked,DefFTReboundPct,OffFTReboundPct,OffAtRimReboundPct,OffCorner3ReboundPct,DefShortMidRangeReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimPctAssisted,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,ThreePtShootingFoulsDrawnPct,Blocked3s,BlockedArc3,3pt And 1 Free Throw Trips,Technical Free Throw Trips,Arc3PctBlocked,BlockedCorner3,BlockedLongMidRange,DefensiveGoaltends,Defensive 3 Seconds Violations,Clear Path Fouls,on,OffensiveGoaltends,3SecondViolations
1628373,1610612752,Frank Ntilikina,Frank Ntilikina,1628373,NYK,6695.0,112,16,218,219,34.0,55.0,15,437,2.0,2.0,4.0,5.0,4.0,8.0,1.0,1.0,2.0,10.0,1.0,1.0,2.0,11.0,6.0,18.0,1.0,23.0,236,1.0,1.0,3.0,1.0,1.0,3.0,4.0,18.0,10.0,2.0,2.0,6.0,3.0,9.0,3.0,5.0,1.0,21.0,1.0,2.0,7.0,2.0,9.0,3.0,12.0,9.0,6.0,3.0,3.0,3.0,3.0,1.0,1.0,3.0,14.0,4.0,1.0,3.0,1.0,2.0,3.0,3.0,3.0,3.0,34.0,2.0,1.0,0.3333333333333333,1.0,1.0,0.3333333333333333,0.18181818181818182,0.3793103448275862,1.5,1.5,0.38333333333333336,1.5,1.5,0.6206896551724138,0.18181818181818182,0.25,0.2,13.983050847457628,1.0,0.03636363636363636,0.04,0.14583333333333334,0.02,0.08737864077669903,0.03,0.034482758620689655,0.08333333333333333,0.02631578947368421,0.045454545454545456,0.0625,0.17142857142857143,0.07692307692307693,0.06896551724137931,1.0,1.0,0.13793103448275862,0.1724137931034483,0.27586206896551724,0.5,0.5,1.0,0.3448275862068966,0.2,0.2,1.0,1.0,1.0,1.0,1.0,1.0,0.6896551724137931,0.2,0.5191344827586207,0.57105,0.64845,0.06666666666666667,0.16666666666666666,0.13043478260869565,0.13043478260869565,11.627272727272729,24.694444444444443,0.1559633027522936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
1629628,1610612752,RJ Barrett,RJ Barrett,1629628,NYK,32173.0,536,75,1066,1084,258.0,399.0,116,2150,38.0,75.0,53.0,17.0,16.0,34.0,7.0,13.0,14.0,39.0,1.0,1.0,60.0,145.0,30.0,73.0,40.0,250.0,1144,2.0,6.0,20.0,8.0,25.0,65.0,78.0,84.0,38.0,14.0,18.0,30.0,16.0,46.0,8.0,15.0,6.0,108.0,6.0,9.0,45.0,26.0,79.0,16.0,95.0,11.0,5.0,6.0,18.0,14.0,36.0,5.0,5.0,18.0,37.0,44.0,,50.0,5.0,24.0,3.0,1.0,3.0,65.0,252.0,3.0,0.9333333333333333,0.410958904109589,0.3333333333333333,0.32,0.4166666666666667,0.41379310344827586,0.481651376146789,0.45,0.4444444444444444,0.5208333333333334,0.5,0.5158730158730159,0.3348623853211009,0.12413793103448276,0.1509433962264151,0.058823529411764705,22.923588039867113,0.5,0.08904109589041095,0.026785714285714284,0.18072289156626506,0.032432432432432434,0.13123844731977818,0.028790786948176585,0.02127659574468085,0.011111111111111112,0.02962962962962963,0.06818181818181818,0.11290322580645161,0.2154696132596685,0.08823529411764706,0.3440366972477064,0.5066666666666667,0.5757575757575758,0.24311926605504589,0.0779816513761468,0.1559633027522936,0.47058823529411764,0.48484848484848486,1.0,0.17889908256880735,0.358974358974359,0.358974358974359,0.8571428571428571,0.05,1.0,1.0,0.24074074074074073,0.5384615384615384,0.6788990825688074,0.3684210526315789,0.5199129032258064,0.5763133333333333,0.5357935185185185,0.10504201680672269,0.14634146341463414,0.08,0.26,5.921379310344828,25.150684931506845,0.24202626641651032,6.0,10.0,10.0,19.0,16.0,6.0,1.0,5.0,1.0,12.0,6.0,14.0,2.0,12.0,29.0,17.0,42.0,6.0,8.0,1.0,1.0,8.0,9.0,1.0,8.0,7.0,6.0,18.0,2.0,4.0,2.0,1.0,2.0,3.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,0.35,0.375,0.42857142857142855,0.41379310344827586,0.0136986301369863,0.12,0.029411764705882353,0.3076923076923077,0.0625,0.047619047619047616,0.04,0.09154929577464789,0.06796116504854369,0.6666666666666666,0.3684210526315789,0.3018867924528302,0.35555555555555557,0.3125,0.35294117647058826,0.375,0.3333333333333333,0.5,0.6,0.16666666666666666,0.25,0.2,1.0,0.35185185185185186,0.5263157894736842,0.2222222222222222,0.08333333333333333,0.013513513513513514,,,,,,,,,,,True,,
1630167,1610612752,Obi Toppin,Obi Toppin,1630167,NYK,21289.0,355,59,681,686,76.0,65.0,82,1367,29.0,44.0,13.0,3.0,8.0,20.0,,1.0,7.0,25.0,1.0,4.0,39.0,60.0,15.0,45.0,8.0,131.0,763,1.0,4.0,18.0,1.0,4.0,20.0,32.0,42.0,25.0,7.0,6.0,6.0,7.0,13.0,6.0,2.0,4.0,33.0,8.0,8.0,21.0,26.0,56.0,17.0,73.0,12.0,10.0,2.0,2.0,1.0,8.0,,1.0,22.0,29.0,7.0,,10.0,2.0,5.0,7.0,4.0,8.0,20.0,76.0,1.0,0.9333333333333333,0.3333333333333333,0.25,0.25,0.3333333333333333,0.65,0.5857142857142857,0.4473684210526316,0.7083333333333334,0.6009174311926605,0.45,0.7692307692307693,0.42857142857142855,0.1,,,15.096774193548388,0.25,0.14606741573033707,0.0427807486631016,0.12804878048780488,0.052980132450331126,0.13742690058479531,0.047337278106508875,0.05333333333333334,0.05,0.042735042735042736,0.08450704225352113,0.14893617021276595,0.13761467889908258,0.10909090909090909,0.41904761904761906,0.6590909090909091,0.7631578947368421,0.12380952380952381,0.02857142857142857,0.19047619047619047,0.4,0.4,0.875,0.23809523809523808,0.28,0.28,1.0,0.21052631578947367,0.25,1.0,0.08333333333333333,,0.8476190476190476,0.28,0.5674466666666667,0.6334916666666667,0.5497458333333334,0.046296296296296294,0.07936507936507936,0.13740458015267176,0.15267175572519084,3.4283333333333332,24.566666666666666,0.11160058737151249,7.0,14.0,3.0,4.0,8.0,2.0,,,1.0,3.0,7.0,15.0,1.0,7.0,8.0,3.0,46.0,3.0,10.0,,,1.0,,1.0,9.0,1.0,1.0,6.0,,1.0,,1.0,,,4.0,,1.0,,1.0,3.0,3.0,1.0,0.5897435897435898,0.6764705882352942,0.4666666666666667,0.875,,0.13636363636363635,,0.391304347826087,0.14285714285714285,0.027777777777777776,0.08823529411764706,0.21666666666666667,0.022222222222222223,0.375,0.6896551724137931,0.6153846153846154,0.6153846153846154,0.25,0.6666666666666666,0.6666666666666666,0.5,0.7368421052631579,0.5,0.2857142857142857,,,,0.3333333333333333,0.75,0.25,0.3333333333333333,,1.0,1.0,,,,,,,,,True,,
1630193,1610612752,Immanuel Quickley,Immanuel Quickley,1630193,NYK,30313.0,505,125,992,983,212.0,219.0,115,1975,14.0,22.0,52.0,25.0,3.0,10.0,,,47.0,123.0,5.0,15.0,40.0,99.0,50.0,133.0,61.0,291.0,1028,5.0,15.0,25.0,11.0,25.0,59.0,62.0,93.0,123.0,47.0,8.0,23.0,22.0,45.0,18.0,15.0,4.0,112.0,3.0,4.0,24.0,18.0,45.0,7.0,52.0,11.0,8.0,3.0,11.0,4.0,20.0,1.0,5.0,16.0,38.0,55.0,1.0,67.0,6.0,23.0,3.0,2.0,3.0,57.0,209.0,1.0,0.62,0.37593984962406013,0.3333333333333333,0.44,0.37593984962406013,0.40404040404040403,0.4956896551724138,0.5,0.5222222222222223,0.5562015503875969,0.5208333333333334,0.5673076923076923,0.5732758620689655,0.08080808080808081,0.057692307692307696,0.12,24.73309608540925,0.55,0.07058823529411765,0.015209125475285171,0.10619469026548672,0.01293103448275862,0.08731808731808732,0.014141414141414142,0.02,0.014492753623188406,0.0111731843575419,0.04040404040404041,0.15873015873015872,0.12162162162162163,0.07692307692307693,0.09482758620689655,0.6363636363636364,0.7,0.22413793103448276,0.10775862068965517,0.04310344827586207,0.3,0.3333333333333333,1.0,0.5301724137931034,0.3821138211382114,0.38524590163934425,0.5957446808510638,0.6521739130434783,0.3333333333333333,1.0,,,0.6681034482758621,0.3821138211382114,0.48421918103448286,0.48794375,0.45551222222222226,0.11067193675889328,0.19827586206896552,0.0859106529209622,0.2027491408934708,9.454545454545457,26.46766917293233,0.21370967741935484,1.0,1.0,2.0,3.0,20.0,6.0,,,11.0,25.0,4.0,8.0,2.0,7.0,20.0,12.0,18.0,57.0,2.0,,2.0,4.0,4.0,,3.0,5.0,3.0,9.0,,7.0,,3.0,2.0,2.0,1.0,3.0,,5.0,5.0,1.0,2.0,4.0,0.225,0.23076923076923078,0.5,0.35,0.015037593984962405,0.09090909090909091,0.1,0.08571428571428572,,0.010638297872340425,0.018867924528301886,0.043010752688172046,0.03875968992248062,0.6666666666666666,0.07142857142857142,0.38461538461538464,0.40816326530612246,0.35,0.24,0.2727272727272727,0.16666666666666666,0.043478260869565216,1.0,,,,,0.06666666666666667,0.6666666666666666,0.5555555555555556,0.44,0.0364963503649635,,,1.0,4.0,0.008130081300813009,,,,,,True,,
201959,1610612752,Taj Gibson,Taj Gibson,201959,NYK,56142.0,936,129,1849,1860,404.0,567.0,202,3709,81.0,106.0,25.0,12.0,2.0,7.0,,,1.0,8.0,,,96.0,143.0,3.0,15.0,40.0,241.0,1969,,,66.0,,,32.0,76.0,9.0,8.0,1.0,14.0,22.0,14.0,36.0,9.0,11.0,5.0,86.0,28.0,70.0,57.0,83.0,151.0,99.0,250.0,31.0,15.0,16.0,11.0,9.0,22.0,6.0,3.0,50.0,99.0,53.0,4.0,55.0,4.0,24.0,44.0,20.0,49.0,30.0,398.0,11.0,1.0,0.2,,,0.2,0.6713286713286714,0.6360759493670886,0.6,0.5263157894736842,0.654891304347826,0.6,0.5517241379310345,0.0949367088607595,0.0979020979020979,0.2,,9.832134292565947,0.5,0.16869918699186992,0.12844036697247707,0.13380281690140844,0.07446808510638298,0.15250544662309368,0.10640608034744843,0.11894273127753303,0.08904109589041095,0.0711743772241993,0.18823529411764706,0.168141592920354,0.1054421768707483,0.19696969696969696,0.6708860759493671,0.7641509433962265,0.8350515463917526,0.15822784810126583,0.0759493670886076,0.04430379746835443,0.2857142857142857,0.2857142857142857,1.0,0.05063291139240506,0.125,0.125,1.0,,,,,,0.7658227848101266,0.125,0.5680990506329114,0.6260694444444446,0.5748210526315789,0.1348314606741573,0.147239263803681,0.27385892116182575,0.13278008298755187,3.8503496503496497,24.433333333333337,0.21849648458626283,26.0,41.0,8.0,14.0,9.0,6.0,,,,,27.0,45.0,12.0,10.0,19.0,12.0,116.0,,42.0,,,5.0,6.0,1.0,11.0,6.0,3.0,11.0,3.0,2.0,,1.0,1.0,11.0,3.0,5.0,5.0,,6.0,22.0,27.0,4.0,0.6041666666666666,0.7733333333333333,0.6,0.5263157894736842,,0.08490566037735849,,0.2,0.04,0.1744186046511628,0.08421052631578947,0.15311004784688995,0.13333333333333333,0.5510204081632653,0.6049382716049383,0.36,0.45,0.4444444444444444,0.5,0.5,0.8333333333333334,0.9111111111111111,0.6341463414634146,0.038461538461538464,,,,0.7368421052631579,0.5714285714285714,,,,5.0,2.0,,,,3.0,2.0,1.0,3.0,,True,,
201565,1610612752,Derrick Rose,Derrick Rose,201565,NYK,32771.0,546,100,1073,1079,257.0,347.0,113,2152,34.0,70.0,86.0,61.0,2.0,8.0,1.0,2.0,18.0,41.0,2.0,4.0,102.0,217.0,20.0,49.0,45.0,309.0,1124,2.0,5.0,20.0,5.0,12.0,67.0,160.0,60.0,40.0,18.0,12.0,41.0,40.0,81.0,27.0,29.0,4.0,202.0,5.0,6.0,29.0,22.0,53.0,11.0,64.0,12.0,9.0,3.0,13.0,9.0,20.0,1.0,5.0,14.0,23.0,43.0,1.0,49.0,4.0,25.0,4.0,2.0,8.0,67.0,256.0,3.0,1.0,0.40816326530612246,0.4,0.4166666666666667,0.4166666666666667,0.4700460829493088,0.49624060150375937,0.47368421052631576,0.49107142857142855,0.5364583333333334,0.5,0.5491803278688525,0.18421052631578946,0.055299539170506916,0.09302325581395349,,25.51781275890638,0.65,0.07508532423208192,0.018691588785046728,0.10820895522388059,0.023923444976076555,0.09090909090909091,0.020754716981132074,0.014598540145985401,,0.012738853503184714,0.08571428571428572,0.07352941176470588,0.09289617486338798,0.1411764705882353,0.2631578947368421,0.4857142857142857,0.5151515151515151,0.3233082706766917,0.22932330827067668,0.03007518796992481,0.25,0.25,1.0,0.15413533834586465,0.43902439024390244,0.45,1.0,0.21052631578947367,0.5,1.0,0.03571428571428571,0.5,0.4473684210526316,0.45,0.4722737735849057,0.5098966666666667,0.46324363636363636,0.09027777777777778,0.10504201680672269,0.06472491909385113,0.2168284789644013,9.015668202764976,25.785714285714285,0.23951537744641194,2.0,7.0,8.0,12.0,40.0,28.0,,1.0,4.0,10.0,6.0,14.0,2.0,20.0,44.0,12.0,44.0,,,1.0,1.0,13.0,8.0,,2.0,2.0,6.0,7.0,1.0,4.0,,,,1.0,,1.0,6.0,1.0,,1.0,2.0,,0.21568627450980393,0.21568627450980393,0.42857142857142855,0.45454545454545453,0.02040816326530612,0.05714285714285714,,0.05714285714285714,,0.038461538461538464,0.057692307692307696,0.06666666666666667,0.015748031496062992,0.25,0.29411764705882354,0.46511627906976744,0.5128205128205128,0.15,0.45901639344262296,0.45901639344262296,0.21428571428571427,0.3684210526315789,0.2857142857142857,0.5,0.05263157894736842,,,0.21428571428571427,0.6666666666666666,0.17857142857142858,0.4,0.02,4.0,1.0,,,0.024390243902439025,3.0,1.0,1.0,,1.0,True,,
202692,1610612752,Alec Burks,Alec Burks,202692,NYK,33281.0,555,72,1088,1091,238.0,321.0,128,2179,11.0,27.0,30.0,42.0,14.0,34.0,,3.0,30.0,80.0,2.0,8.0,44.0,99.0,44.0,114.0,35.0,255.0,1151,3.0,12.0,16.0,3.0,20.0,36.0,54.0,78.0,80.0,30.0,6.0,20.0,19.0,39.0,11.0,11.0,5.0,97.0,3.0,7.0,52.0,42.0,97.0,10.0,107.0,10.0,7.0,3.0,10.0,9.0,14.0,2.0,1.0,23.0,39.0,29.0,,36.0,3.0,14.0,8.0,8.0,8.0,28.0,233.0,,0.5909090909090909,0.38596491228070173,0.25,0.15,0.38596491228070173,0.4444444444444444,0.5164319248826291,0.4411764705882353,0.3382352941176471,0.5548245614035088,0.4411764705882353,0.45,0.5352112676056338,0.06060606060606061,0.03333333333333333,,19.642857142857142,0.7142857142857143,0.15053763440860216,0.022653721682847898,0.21138211382113822,0.012396694214876033,0.17904761904761904,0.018148820326678767,0.00819672131147541,0.07058823529411765,0.016483516483516484,0.1320754716981132,0.2028985507246377,0.20958083832335328,0.21518987341772153,0.1267605633802817,0.4074074074074074,0.5,0.14084507042253522,0.19718309859154928,0.1596244131455399,0.4117647058823529,0.42424242424242425,0.6428571428571429,0.3755868544600939,0.375,0.379746835443038,0.5666666666666667,0.47058823529411764,0.25,0.5,0.08823529411764706,,0.6619718309859155,0.375,0.5058253521126762,0.5291041666666666,0.48995147058823535,0.06696428571428571,0.12727272727272726,0.06274509803921569,0.1411764705882353,11.117171717171717,25.028070175438604,0.21875,3.0,3.0,,3.0,12.0,21.0,1.0,4.0,3.0,17.0,3.0,5.0,1.0,7.0,14.0,13.0,34.0,54.0,4.0,,2.0,8.0,4.0,,3.0,5.0,,4.0,,1.0,1.0,,2.0,4.0,,1.0,3.0,1.0,4.0,,6.0,,0.38636363636363635,0.40476190476190477,0.6,0.5,0.017543859649122806,0.18518518518518517,0.029411764705882353,0.08108108108108109,,,,0.1346153846153846,0.042735042735042736,0.75,0.45454545454545453,0.4,0.41379310344827586,0.25,0.5,0.5,0.42857142857142855,0.17647058823529413,1.0,,0.23529411764705882,0.25,,0.08823529411764706,,0.5,0.17647058823529413,0.008771929824561403,,,1.0,2.0,0.0125,,,,,,True,,
203493,1610612752,Reggie Bullock,Reggie Bullock,203493,NYK,21562.0,359,23,719,727,144.0,231.0,64,1446,6.0,10.0,9.0,10.0,14.0,25.0,4.0,7.0,15.0,54.0,1.0,4.0,17.0,29.0,29.0,79.0,15.0,136.0,769,1.0,4.0,6.0,6.0,16.0,25.0,6.0,84.0,54.0,15.0,1.0,13.0,5.0,18.0,3.0,8.0,2.0,41.0,,3.0,20.0,27.0,47.0,3.0,50.0,14.0,5.0,9.0,6.0,5.0,7.0,,3.0,10.0,24.0,7.0,,15.0,,,1.0,,1.0,25.0,141.0,1.0,0.9655172413793104,0.3670886075949367,0.25,0.375,0.3670886075949367,0.5862068965517241,0.5601851851851852,0.35714285714285715,0.5238095238095238,0.581081081081081,0.35714285714285715,0.5454545454545454,0.7314814814814815,0.034482758620689655,,,14.786967418546364,0.8571428571428571,0.14285714285714285,0.012987012987012988,0.12048192771084337,,0.1323943661971831,0.008241758241758242,0.02,,,0.08928571428571429,0.20588235294117646,0.1282051282051282,0.10204081632653061,0.09259259259259259,0.6,0.6666666666666666,0.08333333333333333,0.09259259259259259,0.23148148148148148,0.56,0.56,1.0,0.5,0.2777777777777778,0.2777777777777778,0.9333333333333333,0.5714285714285714,0.25,1.0,0.3333333333333333,0.5714285714285714,0.8240740740740741,0.2777777777777778,0.5401217592592592,0.5009333333333333,0.5135571428571428,0.01818181818181818,,0.04411764705882353,0.18382352941176472,9.862068965517242,24.99493670886076,0.20027816411682892,,1.0,,2.0,5.0,6.0,,,2.0,9.0,1.0,3.0,1.0,2.0,5.0,3.0,28.0,3.0,2.0,,,2.0,3.0,,,1.0,,1.0,,1.0,,,,,,,1.0,2.0,1.0,,1.0,1.0,0.8235294117647058,0.875,0.3333333333333333,0.4,,0.1,,,,0.016129032258064516,,0.15151515151515152,0.01639344262295082,1.0,0.6666666666666666,0.5555555555555556,0.5555555555555556,0.8,0.6,0.6,1.0,0.14285714285714285,,,,,,0.09523809523809523,,0.42857142857142855,0.2222222222222222,0.024691358024691357,,,,7.0,,,1.0,,,,True,,
203944,1610612752,Julius Randle,Julius Randle,203944,NYK,32150.0,536,62,1080,1088,325.0,487.0,106,2168,33.0,52.0,89.0,73.0,7.0,15.0,,6.0,25.0,60.0,,5.0,97.0,214.0,32.0,75.0,73.0,363.0,1119,,8.0,28.0,7.0,31.0,119.0,134.0,78.0,59.0,25.0,16.0,30.0,50.0,80.0,27.0,15.0,7.0,210.0,4.0,14.0,57.0,72.0,140.0,18.0,158.0,13.0,8.0,5.0,29.0,12.0,55.0,3.0,20.0,19.0,50.0,71.0,,88.0,9.0,37.0,1.0,1.0,1.0,119.0,319.0,3.0,0.8125,0.4266666666666667,,0.22580645161290322,0.43243243243243246,0.4532710280373832,0.5017301038062284,0.37037037037037035,0.48404255319148937,0.5521472392638037,0.45161290322580644,0.5458715596330275,0.25951557093425603,0.07476635514018691,0.06741573033707865,0.0410958904109589,31.618257261410786,0.5272727272727272,0.24742268041237114,0.04154302670623145,0.23651452282157676,0.019704433497536946,0.2424812030075188,0.03333333333333333,0.027972027972027972,0.04081632653061224,0.02666666666666667,0.32222222222222224,0.2033898305084746,0.20238095238095238,0.3150684931506849,0.17993079584775087,0.6346153846153846,0.7333333333333333,0.3079584775086505,0.25259515570934254,0.05190311418685121,0.4666666666666667,0.4666666666666667,0.8571428571428571,0.20761245674740483,0.4166666666666667,0.4166666666666667,0.8,0.18518518518518517,,,0.06382978723404255,,0.43944636678200694,0.423728813559322,0.4705092013888888,0.5454954545454546,0.46242473118279576,0.12225705329153605,0.15289256198347106,0.07713498622589532,0.3278236914600551,10.181308411214955,25.397333333333332,0.30092592592592593,6.0,9.0,12.0,17.0,36.0,28.0,,3.0,7.0,25.0,10.0,19.0,8.0,35.0,63.0,28.0,60.0,18.0,12.0,1.0,,23.0,8.0,,11.0,4.0,8.0,26.0,3.0,17.0,1.0,4.0,2.0,2.0,7.0,2.0,,2.0,7.0,,1.0,7.0,0.30927835051546393,0.32967032967032966,0.5263157894736842,0.5555555555555556,,0.1346153846153846,,0.36666666666666664,,0.0625,,0.21830985915492956,0.028985507246376812,1.0,0.30303030303030304,0.4044943820224719,0.43373493975903615,0.25,0.3835616438356164,0.4,0.39285714285714285,0.3333333333333333,0.6666666666666666,,0.1111111111111111,,,0.18085106382978725,0.7058823529411765,0.26595744680851063,0.28,0.025974025974025976,,,,3.0,,,,,,,True,,
203901,1610612752,Elfrid Payton,Elfrid Payton,203901,NYK,7883.0,131,-22,269,276,34.0,113.0,38,545,15.0,27.0,19.0,5.0,2.0,3.0,,,1.0,4.0,,,25.0,51.0,3.0,7.0,6.0,65.0,311,,,7.0,,,1.0,36.0,9.0,4.0,1.0,5.0,11.0,9.0,20.0,8.0,5.0,5.0,49.0,1.0,3.0,9.0,8.0,17.0,4.0,21.0,5.0,4.0,1.0,4.0,2.0,7.0,3.0,,1.0,8.0,12.0,,10.0,2.0,5.0,1.0,,1.0,1.0,34.0,1.0,1.0,0.42857142857142855,,,0.42857142857142855,0.49019607843137253,0.5086206896551724,0.42857142857142855,,0.5241935483870968,0.4375,0.125,0.1206896551724138,0.09803921568627451,0.10526315789473684,,22.115384615384613,0.5714285714285714,0.10526315789473684,0.03125,0.15254237288135594,0.023255813953488372,0.1259259259259259,0.02877697841726619,0.023809523809523808,0.07407407407407407,0.03333333333333333,0.08695652173913043,0.2,0.20454545454545456,,0.46551724137931033,0.5555555555555556,0.625,0.3275862068965517,0.08620689655172414,0.05172413793103448,0.6666666666666666,0.6666666666666666,1.0,0.06896551724137931,0.25,0.25,1.0,,,,,,0.5862068965517241,0.25,0.5138844827586208,0.5367333333333333,0.48456666666666665,0.08196721311475409,0.09259259259259259,0.1076923076923077,0.015384615384615385,5.6117647058823525,24.828571428571426,0.12639405204460966,2.0,4.0,,2.0,9.0,1.0,,,,,3.0,7.0,1.0,,3.0,1.0,14.0,,4.0,,,1.0,1.0,,,,1.0,3.0,1.0,2.0,,,1.0,1.0,,,2.0,,1.0,1.0,,1.0,0.28,0.30434782608695654,0.42857142857142855,,,0.1111111111111111,,,,,,0.07894736842105263,,,0.2,0.47368421052631576,0.5294117647058824,0.3333333333333333,0.2,0.2,1.0,0.5714285714285714,0.5,,,,,0.6666666666666666,,,,,,,,,,,,,,,True,,
