EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Charge Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceFtPoints,Fg3aBlocked,3pt And 1 Free Throw Trips,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,BlockedLongMidRange,FG3APctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,OffAtRimReboundPct,OffLongMidRangeReboundPct,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,ThreePtShootingFoulsDrawnPct,DefensiveGoaltends,HeaveAttempts,StepOutOfBoundsTurnovers,Charge Fouls Drawn,Loose Ball Fouls Drawn,Blocked3s,BlockedCorner3,OffensiveGoaltends,SecondChanceCorner3PctAssisted,BlockedArc3,Defensive 3 Seconds Violations,FTOffRebounds,OffFTReboundPct,on,Corner3PctBlocked,3SecondViolations
202684,1610612738,Tristan Thompson,Tristan Thompson,202684,BOS,11384.0,190,23.0,383,388,100,120,59,771,17.0,30,7.0,17.0,2.0,6.0,6.0,10.0,,,,,,,,2.0,,,,1.0,23.0,40,,2.0,10.0,56,425,8.0,18.0,,,20.0,2.0,8.0,,1.0,2.0,6.0,28.0,18.0,,,12.0,1.0,,3.0,3.0,5.0,8.0,5.0,,1.0,2.0,,21.0,7.0,20.0,20,24,2.0,46,27.0,73,2.0,6.0,6.0,,4.0,2.0,1.0,7.0,,3.0,1.0,11.0,3.0,1.0,5.0,12,1.0,2.0,2.0,21,,23.0,,8.0,4.0,7.0,6.0,1.0,7.0,3.0,6.0,99,1.0,4.0,0.6086956521739131,0.8235294117647058,,,,,,0.575,0.4444444444444444,0.25,0.5476190476190477,0.4444444444444444,0.2222222222222222,0.5185185185185185,0.43478260869565216,0.2,0.047619047619047616,0.075,0.06666666666666667,0.1,14.573991031390134,0.36363636363636365,0.15384615384615385,0.21238938053097345,0.21978021978021978,0.3076923076923077,0.07777777777777778,0.24719101123595505,0.14917127071823205,0.3023255813953488,0.0547945205479452,0.17647058823529413,0.15625,0.2033898305084746,0.3181818181818182,0.3333333333333333,0.18181818181818182,0.15384615384615385,0.42857142857142855,0.7142857142857143,0.5666666666666667,0.6071428571428571,0.5882352941176471,0.23809523809523808,0.6,0.6666666666666666,0.6666666666666666,,,,,,,,,0.047619047619047616,,,,0.9444444444444444,0.4117647058823529,0.14285714285714285,,,,0.6666666666666666,0.3333333333333333,,,0.1111111111111111,,0.7619047619047619,,0.5916670731707317,0.7404333333333335,0.5835277777777779,0.16,0.16666666666666666,0.35714285714285715,0.10714285714285714,2.6975,46.75,0.26109660574412535,,,4.0,,,,,,,,,0.17647058823529413,0.07142857142857142,,,,1.0,1.0,,,4.0,,,1.0,,,,,,True,,
203095,1610612738,Evan Fournier,Evan Fournier,203095,BOS,5738.0,96,-13.0,198,196,45,99,26,394,1.0,2,,,,,3.0,9.0,4.0,7.0,1.0,2.0,1.0,1.0,7.0,20.0,,,1.0,6.0,8.0,18,8.0,22.0,1.0,41,234,2.0,2.0,,,4.0,,1.0,2.0,7.0,,6.0,8.0,8.0,24.0,,2.0,19.0,7.0,1.0,8.0,5.0,13.0,3.0,2.0,3.0,3.0,2.0,31.0,1.0,,3,4,1.0,8,1.0,9,,3.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,,4.0,,1.0,5.0,8,,,,1,,2.0,,1.0,,5.0,3.0,2.0,5.0,2.0,6.0,43,2.0,,0.5,0.5714285714285714,1.0,0.36363636363636365,,0.2857142857142857,0.38095238095238093,0.4444444444444444,1.0,,0.5,1.0,0.375,0.5,1.0,0.375,0.55,0.05555555555555555,,0.1111111111111111,19.823788546255507,0.5,0.125,0.08,,0.08571428571428572,0.02040816326530612,0.08235294117647059,0.009708737864077669,,0.02702702702702703,,0.1111111111111111,0.08695652173913043,,0.1,,,0.4,0.05,0.5,0.5,1.0,0.225,0.3333333333333333,0.375,0.6666666666666666,0.175,0.5714285714285714,0.5714285714285714,0.25,0.05,0.5,0.5,1.0,0.5,0.35,0.35,1.0,,,,,,,,,0.125,1.0,0.75,0.16666666666666666,0.6,0.3684210526315789,0.48159487179487176,0.4011,0.4982857142857143,0.024390243902439025,0.05263157894736842,0.0975609756097561,0.14634146341463414,11.033333333333333,27.313636363636363,0.22727272727272727,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,True,,
1628400,1610612738,Semi Ojeleye,Semi Ojeleye,1628400,BOS,9964.0,166,-35.0,330,330,84,117,34,660,3.0,4,,,1.0,2.0,2.0,4.0,1.0,3.0,4.0,8.0,1.0,1.0,6.0,16.0,,2.0,1.0,5.0,6.0,11,10.0,24.0,6.0,48,361,,1.0,,2.0,,3.0,4.0,2.0,6.0,4.0,16.0,12.0,,30.0,,,16.0,6.0,1.0,5.0,1.0,6.0,1.0,,3.0,2.0,,13.0,2.0,1.0,12,9,3.0,24,3.0,27,,4.0,4.0,,2.0,,2.0,,,,,2.0,,,9.0,11,,2.0,,7,1.0,8.0,2.0,4.0,1.0,,,,,,16.0,84,1.0,1.0,1.0,1.0,1.0,0.4166666666666667,,0.3333333333333333,0.4166666666666667,0.5454545454545454,,0.75,0.6,,0.6,0.631578947368421,,0.6666666666666666,0.6857142857142857,0.09090909090909091,0.25,,10.869565217391305,1.0,0.3333333333333333,0.10344827586206896,0.013333333333333334,0.1935483870967742,0.022988505747126436,0.14093959731543623,0.018518518518518517,,0.028169014084507043,,0.08695652173913043,0.09302325581395349,0.14285714285714285,0.20408163265306123,0.15384615384615385,,,0.11428571428571428,0.75,1.0,1.0,0.11428571428571428,0.5,0.5,1.0,0.08571428571428572,0.3333333333333333,0.3333333333333333,1.0,0.22857142857142856,0.5,0.5,1.0,0.45714285714285713,0.375,0.375,1.0,,,,0.6666666666666666,,,0.2,0.5,0.1,1.0,0.5,0.2,0.8,0.375,0.5097714285714287,0.603375,0.48207000000000005,0.10810810810810811,0.3076923076923077,,0.3333333333333333,10.027272727272727,25.470833333333335,0.2545454545454545,,,,,,,,,,,,0.041666666666666664,,,,,,,,,,,,,,,,,,True,,
201952,1610612738,Jeff Teague,Jeff Teague,201952,BOS,2486.0,41,-3.0,79,76,23,10,9,155,2.0,4,,,,,2.0,5.0,1.0,1.0,,,,,1.0,2.0,,,,,5.0,10,1.0,2.0,10.0,23,98,,1.0,,,,1.0,1.0,,,2.0,4.0,4.0,6.0,3.0,,,2.0,1.0,,2.0,2.0,4.0,2.0,,,,2.0,10.0,,,3,1,,4,,4,,,,,2.0,,1.0,,,1.0,,2.0,,1.0,,3,,,,8,,13.0,1.0,6.0,1.0,,,,,,4.0,23,1.0,1.0,0.4,0.4,1.0,0.5,,,0.5,0.5,,1.0,0.5416666666666666,,1.0,0.6388888888888888,,0.6666666666666666,0.16666666666666666,,,,21.978021978021978,1.0,,0.07142857142857142,,0.14285714285714285,,0.11428571428571428,,,,,,0.2,,0.16666666666666666,,,,0.3333333333333333,0.5,0.5,,0.4166666666666667,0.4,0.4,1.0,0.08333333333333333,1.0,1.0,,,,,,0.16666666666666666,0.5,0.5,1.0,,,,,,,,,,,,,0.5,0.5,0.469675,,0.4338,0.35294117647058826,0.4,,0.17391304347826086,6.530000000000001,26.4,0.2911392405063291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
1628436,1610612738,Luke Kornet,Luke Kornet,1628436,BOS,4633.0,77,17.0,157,154,28,65,10,311,8.0,10,2.0,4.0,,,,3.0,,,,1.0,,1.0,4.0,6.0,,,1.0,2.0,8.0,13,4.0,7.0,,28,174,2.0,5.0,,,4.0,,1.0,1.0,3.0,,3.0,12.0,4.0,12.0,,2.0,6.0,4.0,,3.0,2.0,5.0,1.0,1.0,1.0,2.0,,12.0,4.0,,4,8,,12,5.0,17,,1.0,1.0,,2.0,1.0,2.0,1.0,,,,3.0,1.0,,3.0,6,,,,2,,,,,,6.0,2.0,4.0,7.0,3.0,3.0,28,,,0.75,0.8571428571428571,1.0,0.5714285714285714,,0.3333333333333333,0.5714285714285714,0.6153846153846154,0.4,,0.7,0.4,0.375,0.7,0.4,0.375,0.35,,,,13.690476190476192,0.6666666666666666,,0.19047619047619047,,0.12903225806451613,0.125,0.1643835616438356,0.06557377049180328,,0.043478260869565216,0.3333333333333333,0.23076923076923078,0.13636363636363635,0.2857142857142857,0.12,0.16666666666666666,,0.42857142857142855,0.5,0.8,0.8,0.75,0.15,,,,,,,,0.05,,,,0.3,0.6666666666666666,0.6666666666666666,1.0,0.8,0.5,,,,,,,0.25,,0.5,0.5,0.85,0.6666666666666666,0.5904674999999999,0.55245,0.4689,,,0.14285714285714285,0.10714285714285714,2.3000000000000003,25.87142857142857,0.17834394904458598,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,1.0,0.5,True,,
1629641,1610612738,Romeo Langford,Romeo Langford,1629641,BOS,4141.0,69,-2.0,134,139,19,41,18,273,5.0,7,1.0,2.0,,,,3.0,,2.0,2.0,3.0,1.0,1.0,,1.0,,,,,5.0,12,2.0,4.0,1.0,17,158,1.0,2.0,1.0,2.0,5.0,,2.0,1.0,1.0,,3.0,2.0,8.0,6.0,,2.0,1.0,,1.0,4.0,1.0,5.0,1.0,,2.0,2.0,,11.0,1.0,1.0,2,1,,3,2.0,5,,2.0,2.0,,1.0,,1.0,,,,,1.0,,,4.0,7,,,,7,2.0,2.0,,1.0,,2.0,1.0,1.0,2.0,2.0,3.0,19,1.0,,0.2,0.25,1.0,0.5,0.5,1.0,0.5,0.4166666666666667,0.5,,0.5,0.625,0.5,0.5,0.625,0.5,0.25,0.08333333333333333,,0.3333333333333333,11.688311688311687,1.0,,0.027777777777777776,0.037037037037037035,0.06451612903225806,0.034482758620689655,0.04477611940298507,0.03571428571428571,0.07692307692307693,,0.14285714285714285,0.07692307692307693,,,0.037037037037037035,0.25,,1.0,0.4375,0.7142857142857143,0.7142857142857143,0.2,0.1875,,,,0.125,,,,0.1875,0.6666666666666666,0.6666666666666666,1.0,0.0625,,,,0.5,0.5,,,,,,,0.3333333333333333,1.0,,,0.6875,,0.526859375,0.49171666666666664,0.4487333333333334,0.058823529411764705,0.07692307692307693,0.29411764705882354,0.17647058823529413,5.283333333333332,24.375,0.1417910447761194,1.0,2.0,,,,,,,,,,,,0.5,0.5,,,,,2.0,1.0,,,,1.0,,,,,True,,
1629035,1610612738,Carsen Edwards,Carsen Edwards,1629035,BOS,6877.0,115,-8.0,243,243,65,134,25,486,10.0,14,,,,2.0,2.0,3.0,4.0,8.0,2.0,10.0,1.0,2.0,7.0,18.0,1.0,3.0,1.0,5.0,16.0,25,9.0,28.0,5.0,64,268,1.0,1.0,1.0,3.0,5.0,,4.0,2.0,7.0,1.0,7.0,16.0,16.0,18.0,9.0,,18.0,7.0,2.0,3.0,5.0,8.0,1.0,4.0,1.0,1.0,1.0,21.0,1.0,1.0,6,3,1.0,10,2.0,12,,1.0,,1.0,3.0,,2.0,2.0,,1.0,1.0,5.0,,1.0,5.0,7,,,,5,1.0,7.0,1.0,4.0,,,,,1.0,,7.0,65,,,0.5,0.5,0.6666666666666666,0.32142857142857145,0.3333333333333333,0.2857142857142857,0.32142857142857145,0.64,1.0,,0.5566037735849056,0.625,0.2727272727272727,0.5714285714285714,0.625,0.2916666666666667,0.5283018867924528,0.08,0.14285714285714285,,22.509225092250922,0.6,0.14285714285714285,0.05555555555555555,0.020833333333333332,0.10526315789473684,0.01818181818181818,0.08108108108108109,0.019417475728155338,0.05,,0.05555555555555555,0.1,0.08333333333333333,,0.11363636363636363,0.07692307692307693,,,0.2641509433962264,0.7142857142857143,0.8333333333333334,0.5,0.05660377358490566,0.6666666666666666,0.6666666666666666,,0.1509433962264151,0.5,0.5,0.75,0.18867924528301888,0.2,0.2,1.0,0.33962264150943394,0.3888888888888889,0.3888888888888889,0.5714285714285714,,,,0.75,0.3333333333333333,1.0,0.18181818181818182,,0.18181818181818182,0.5,0.45454545454545453,0.2,0.7924528301886793,0.3888888888888889,0.5298452830188679,0.44871666666666665,0.5054090909090909,0.07142857142857142,0.14285714285714285,0.078125,0.109375,8.011999999999999,25.075000000000006,0.2674897119341564,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,True,,
1629750,1610612738,Javonte Green,Javonte Green,1629750,BOS,4086.0,68,13.0,135,136,54,70,14,271,4.0,4,1.0,1.0,1.0,1.0,,1.0,,,,2.0,,2.0,1.0,3.0,,,,1.0,4.0,5,1.0,5.0,8.0,19,151,1.0,1.0,,,3.0,1.0,1.0,,3.0,6.0,8.0,4.0,4.0,3.0,,2.0,3.0,1.0,,,1.0,1.0,1.0,,,,,3.0,2.0,1.0,3,2,1.0,6,3.0,9,,2.0,2.0,,4.0,,3.0,,,1.0,,4.0,,2.0,1.0,6,,,,6,,12.0,,4.0,2.0,,,,,,8.0,54,,2.0,0.5,0.6666666666666666,1.0,0.2,,,0.2,0.8,1.0,1.0,0.55,1.0,0.25,0.59375,0.75,0.5,0.5,,,,13.245033112582782,1.0,0.16666666666666666,0.06666666666666667,0.047619047619047616,0.10344827586206896,0.05405405405405406,0.0847457627118644,0.05172413793103448,,0.06896551724137931,,0.125,0.07692307692307693,,0.09090909090909091,0.14285714285714285,,,0.4,1.0,1.0,0.5,0.1,,,,,,,,0.2,,,,0.3,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,,,,,0.25,1.0,0.5,,0.25,,0.9,0.3333333333333333,0.5963999999999999,0.6189,0.5987750000000001,0.2857142857142857,0.4444444444444444,0.15789473684210525,0.42105263157894735,3.04,25.58,0.4,,,1.0,,,,,,,,,0.125,,,,,,,,,,,,,,,,,,True,,
203953,1610612738,Jabari Parker,Jabari Parker,203953,BOS,2827.0,47,-25.0,93,93,24,33,14,186,4.0,4,,,,,4.0,5.0,1.0,7.0,,1.0,,,2.0,4.0,,,1.0,1.0,9.0,16,2.0,5.0,4.0,28,112,,2.0,,,,,4.0,1.0,1.0,1.0,4.0,12.0,6.0,6.0,,,4.0,2.0,,2.0,1.0,3.0,,1.0,2.0,,,7.0,1.0,,4,5,,9,1.0,10,,,,,,1.0,,1.0,,,,1.0,,1.0,1.0,1,,,,4,,5.0,1.0,3.0,,1.0,1.0,,1.0,1.0,4.0,24,,,0.6666666666666666,0.6666666666666666,1.0,0.4,,1.0,0.4,0.5625,,,0.5714285714285714,,0.3,0.6086956521739131,,0.3333333333333333,0.23809523809523808,,,,22.01834862385321,,,0.22727272727272727,,0.17391304347826086,0.05,0.2,0.021739130434782608,,0.07142857142857142,,0.125,0.2222222222222222,0.4,0.1111111111111111,0.4,,1.0,0.19047619047619047,1.0,1.0,0.25,0.23809523809523808,0.8,0.8,1.0,0.3333333333333333,0.14285714285714285,0.14285714285714285,1.0,0.047619047619047616,,,,0.19047619047619047,0.5,0.5,1.0,,,,,,,,,,,0.2,1.0,0.42857142857142855,0.5,0.4741261904761905,0.165,0.40112000000000003,0.13043478260869565,0.16666666666666666,,0.14285714285714285,9.98125,24.3,0.25806451612903225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
1629021,1610612738,Moritz Wagner,Moritz Wagner,1629021,BOS,1933.0,32,-23.0,70,68,16,40,8,138,,1,,1.0,,,,,,,,,,,1.0,3.0,,,,,,1,1.0,3.0,1.0,4,67,,1.0,,,,,,,,,,,,3.0,,,3.0,1.0,,2.0,1.0,3.0,1.0,,1.0,1.0,,7.0,,1.0,6,2,1.0,9,1.0,10,,,,,2.0,,1.0,4.0,,1.0,2.0,6.0,,,3.0,7,,2.0,2.0,2,,2.0,,1.0,,1.0,1.0,,1.0,,,16,1.0,,,,1.0,0.3333333333333333,,,0.3333333333333333,,,,0.375,,,0.4,,,0.75,,,,14.102564102564102,0.3333333333333333,0.3333333333333333,0.10526315789473684,0.06666666666666667,0.2727272727272727,,0.1951219512195122,0.02702702702702703,,,,0.16666666666666666,,0.14285714285714285,0.29411764705882354,0.2,,,0.25,,,,,,,,,,,,,,,,0.75,0.3333333333333333,0.3333333333333333,1.0,1.0,,,,,,,,,,,,1.0,0.3333333333333333,0.5527124999999999,0.8136,,0.2,0.5,,,,25.133333333333336,0.22857142857142856,,,,,,,,,,,,,0.5,,,,,,,1.0,,,,,,,,,,True,,
1629605,1610612738,Tacko Fall,Tacko Fall,1629605,BOS,5110.0,85,10.0,179,176,56,108,22,355,13.0,17,2.0,4.0,8.0,9.0,1.0,2.0,1.0,1.0,,,,,,,,,,,15.0,20,,,5.0,35,194,3.0,6.0,,,8.0,9.0,10.0,,,1.0,19.0,18.0,12.0,,,4.0,,,2.0,,3.0,3.0,2.0,1.0,,,,9.0,6.0,7.0,11,10,1.0,22,13.0,35,1.0,,,,1.0,1.0,,5.0,1.0,1.0,1.0,6.0,1.0,2.0,10.0,15,1.0,,1.0,10,,13.0,1.0,7.0,,11.0,3.0,8.0,11.0,5.0,19.0,56,1.0,,0.6,0.6923076923076923,,,,,,0.75,0.5,0.9,0.75,0.5,0.9,0.6730769230769231,0.4444444444444444,0.7916666666666666,,0.1,0.11764705882352941,,15.686274509803921,0.16666666666666666,0.16666666666666666,0.25,0.21212121212121213,0.24444444444444444,0.14634146341463414,0.24705882352941178,0.17567567567567569,0.25,0.14814814814814814,0.14285714285714285,0.16666666666666666,0.2,0.35714285714285715,0.2571428571428571,0.2,0.3333333333333333,0.45454545454545453,0.85,0.7647058823529411,0.8666666666666667,0.6153846153846154,0.1,0.5,0.5,,0.05,1.0,1.0,1.0,,,,,,,,,0.6666666666666666,0.5,,,,,0.9,0.8888888888888888,,,,,0.85,,0.60477,0.7481666666666666,0.578,0.2692307692307692,0.2692307692307692,0.22857142857142856,0.5428571428571428,3.2,,0.3128491620111732,,,2.0,,,,,,,,,0.23076923076923078,0.125,,,,,,,,,,,,,,,,,True,,
1627759,1610612738,Jaylen Brown,Jaylen Brown,1627759,BOS,108624.0,1810,11.0,3723,3722,849,882,422,7445,181.0,264,22.0,45.0,37.0,54.0,101.0,235.0,56.0,122.0,27.0,68.0,9.0,18.0,106.0,280.0,6.0,26.0,19.0,71.0,338.0,621,133.0,348.0,173.0,1248,4250,31.0,75.0,9.0,30.0,102.0,63.0,114.0,28.0,89.0,53.0,263.0,310.0,366.0,333.0,66.0,30.0,278.0,106.0,53.0,105.0,63.0,168.0,40.0,23.0,69.0,27.0,9.0,399.0,18.0,47.0,138,91,12.0,241,67.0,308,26.0,67.0,33.0,34.0,70.0,10.0,37.0,61.0,17.0,33.0,8.0,131.0,10.0,23.0,51.0,148,6.0,7.0,12.0,216,6.0,227.0,31.0,101.0,20.0,29.0,16.0,12.0,29.0,14.0,259.0,835,13.0,15.0,0.45857988165680474,0.47987616099071206,0.8345864661654135,0.382183908045977,0.3,0.3146067415730337,0.38439306358381503,0.5442834138486312,0.41333333333333333,0.5526315789473685,0.5546955624355006,0.4238095238095238,0.5172413793103449,0.5851364063969896,0.45535714285714285,0.5527426160337553,0.3591331269349845,0.0853462157809984,0.09090909090909091,0.11914893617021277,28.38126931304968,0.5343511450381679,0.1348314606741573,0.10236220472440945,0.049473684210526316,0.16747572815533981,0.02328589909443726,0.1336835960303561,0.03772489843296576,0.049773755656108594,0.027419354838709678,0.006535947712418301,0.08360128617363344,0.0985576923076923,0.14814814814814814,0.16875,0.16304347826086957,0.06018518518518518,0.4827586206896552,0.2724458204334365,0.6856060606060606,0.7541666666666667,0.49171270718232046,0.24251805985552116,0.4297872340425532,0.48792270531400966,0.40594059405940597,0.1259029927760578,0.45901639344262296,0.4628099173553719,0.44642857142857145,0.07017543859649122,0.39705882352941174,0.40298507462686567,1.0,0.2889576883384933,0.37857142857142856,0.381294964028777,0.7924528301886793,0.42857142857142855,0.4888888888888889,0.13636363636363635,0.24761904761904763,0.23076923076923078,1.0,0.2660098522167488,0.6851851851851852,0.08866995073891626,0.5,0.3497536945812808,0.2676056338028169,0.631578947368421,0.381294964028777,0.5084428053830229,0.551683125,0.5093172500000002,0.10067114093959731,0.14616497829232997,0.08173076923076923,0.2107371794871795,7.378421900161028,25.791379310344826,0.22804190169218372,3.0,4.0,13.0,3.0,,4.0,4.0,1.0,0.008620689655172414,0.00819672131147541,0.007142857142857143,0.05921052631578947,0.03431372549019608,0.0380952380952381,0.75,0.011363636363636364,,2.0,7.0,,,,,,1.0,,,2.0,0.022222222222222223,False,0.014705882352941176,
1628369,1610612738,Jayson Tatum,Jayson Tatum,1628369,BOS,119250.0,1988,173.0,4058,4043,916,906,489,8101,181.0,267,16.0,24.0,45.0,69.0,103.0,273.0,66.0,164.0,21.0,59.0,2.0,10.0,138.0,349.0,7.0,19.0,38.0,95.0,350.0,704,159.0,408.0,237.0,1414,4604,30.0,50.0,11.0,30.0,100.0,79.0,154.0,40.0,105.0,105.0,383.0,268.0,432.0,234.0,243.0,24.0,348.0,138.0,51.0,114.0,122.0,236.0,83.0,39.0,66.0,33.0,15.0,594.0,16.0,24.0,173,170,27.0,370,41.0,411,11.0,66.0,42.0,24.0,85.0,20.0,56.0,60.0,6.0,29.0,8.0,145.0,9.0,30.0,34.0,100,8.0,4.0,10.0,224,4.0,273.0,25.0,103.0,28.0,23.0,10.0,10.0,24.0,11.0,380.0,897,11.0,26.0,0.38285714285714284,0.39644970414201186,0.49056603773584906,0.3897058823529412,0.36666666666666664,0.38095238095238093,0.3906633906633907,0.4971590909090909,0.6,0.512987012987013,0.529226618705036,0.58125,0.5366795366795367,0.5725938009787929,0.5952380952380952,0.6063492063492063,0.3669064748201439,0.07244318181818182,0.08239700374531835,0.0989010989010989,29.6817492963845,0.5862068965517241,0.2967032967032967,0.17616580310880828,0.023575638506876228,0.20210280373831777,0.0182648401826484,0.18835804503020318,0.021119324181626188,0.02301255230125523,0.015873015873015872,0.0273224043715847,0.1388888888888889,0.18055555555555555,0.22488038277511962,0.21343283582089553,0.16129032258064516,0.020754716981132074,0.4583333333333333,0.24010791366906475,0.6779026217228464,0.7387755102040816,0.4419889502762431,0.24550359712230216,0.3772893772893773,0.4186991869918699,0.27184466019417475,0.1474820143884892,0.4024390243902439,0.4074074074074074,0.3939393939393939,0.053057553956834536,0.3559322033898305,0.3559322033898305,0.7142857142857143,0.31384892086330934,0.3954154727793696,0.3988439306358382,0.45652173913043476,0.3,0.6666666666666666,0.25,0.2375,0.3684210526315789,0.42857142857142855,0.26640926640926643,0.6521739130434783,0.03861003861003861,0.2,0.3667953667953668,0.4,0.6070143884892086,0.39655172413793105,0.49359121621621616,0.5245552631578947,0.47461517509727635,0.09432387312186978,0.13171355498721227,0.07072135785007072,0.2708628005657709,8.002556818181823,26.037745098039206,0.22572695909314933,4.0,11.0,7.0,3.0,2.0,10.0,10.0,3.0,0.007352941176470588,0.012195121951219513,0.008595988538681949,0.033950617283950615,0.009259259259259259,0.1375,0.36363636363636365,0.02403846153846154,,1.0,5.0,,8.0,1.0,,,0.75,1.0,,1.0,0.010869565217391304,False,,1.0
