EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGA,LongMidRangeFGA,FG2A,OpponentPoints,ThreePtAssists,Assists,Arc3Assists,AssistPoints,DefTwoPtRebounds,FTDefRebounds,DefRebounds,Rebounds,Steals,BadPassSteals,DeadBallTurnovers,Travels,Turnovers,PenaltyTurnovers,FoulsDrawn,PenaltyOffPossExcludingTakeFouls,Usage,DefFTReboundPct,DefTwoPtReboundPct,DefFGReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,AtRimFrequency,LongMidRangeFrequency,AtRimFG3AFrequency,ShotQualityAvg,Avg2ptShotDistance,PenaltyOffPossPct,AtRimFGM,PenaltyAtRimFGM,PenaltyAtRimFGA,Corner3FGA,SecondChanceCorner3FGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG3A,Points,SecondChanceFG3A,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,NonHeaveArc3FGA,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,ShootingFouls,Fouls,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,LiveBallTurnoverPct,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,Corner3Frequency,Arc3Frequency,SecondChanceCorner3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg3ptShotDistance,PtsUnassisted2s,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,FtPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFtPoints,PtsPutbacks,Fg2aBlocked,TwoPtAssists,AtRimAssists,OffTwoPtRebounds,DefThreePtRebounds,OffRebounds,SelfOReb,LostBallTurnovers,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,FG2APctBlocked,AtRimPctBlocked,OffTwoPtReboundPct,DefThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,BlocksRecoveredPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,LongMidRangeFGM,Arc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,FG3M,PenaltyFG3M,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGM,Corner3Assists,ShortMidRangeAssists,LostBallSteals,SecondChanceTurnovers,BlockedLongMidRange,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,ShortMidRangePctBlocked,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,Corner3FGM,SecondChanceCorner3FGM,SecondChanceFG3M,Offensive Fouls,Offensive Fouls Drawn,SecondChanceFg3Pct,DefLongMidRangeReboundPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Loose Ball Fouls Drawn,ShortMidRangePctAssisted,on,SecondChanceArc3FGM,SecondChanceFtPoints,LongMidRangeAssists,OffThreePtRebounds,LostBallOutOfBoundsTurnovers,Charge Fouls,Loose Ball Fouls,Charge Fouls Drawn,2pt And 1 Free Throw Trips,Blocked3s,BlockedArc3,BlockedCorner3,OffensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,OffThreePtReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefCorner3ReboundPct,LongMidRangePctAssisted,SecondChanceAtRimPctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3FGM,PenaltyCorner3FGA,HeaveAttempts,Fg3aBlocked,FTOffRebounds,StepOutOfBoundsTurnovers,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,FG3APctBlocked,LongMidRangePctBlocked,Corner3PctBlocked,Arc3PctBlocked,OffFTReboundPct,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawnPct,Clear Path Fouls,3pt And 1 Free Throw Trips
1627788,1610612755,Furkan Korkmaz,Furkan Korkmaz,1627788,PHI,683.0,11,7.0,27,27,12,5,2.0,54,1.0,1.0,2.0,20,2.0,2.0,2.0,6.0,2.0,1.0,3.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,12,10.344827586206897,0.5,0.4,0.2222222222222222,1.0,0.25,0.5,0.5,0.5,0.4013,10.049999999999999,0.4444444444444444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1628390,1610612755,Terrance Ferguson,Terrance Ferguson,1628390,PHI,1621.0,27,-17.0,60,58,24,46,7.0,118,1.0,1.0,2.0,64,,,,,1.0,,1.0,1.0,1.0,1.0,1.0,,2.0,1.0,,24,10.294117647058822,,0.1111111111111111,0.05555555555555555,,0.3333333333333333,0.2,0.2,0.8,0.51909,8.65,0.4,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,4.0,5.0,2.0,1.0,1.0,1.0,0.5,1.0,0.2,0.5,0.2,0.5,0.6,0.5,1.0,1.0,1.0,0.2,0.4,1.0,0.5,1.0,0.5,0.41865,0.62885,1.0,25.03333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1628396,1610612755,Tony Bradley,Tony Bradley,1628396,PHI,663.0,11,-2.0,27,26,10,11,,53,2.0,,2.0,28,,,,,1.0,1.0,2.0,2.0,,,,,,,,10,7.4074074074074066,1.0,0.25,0.125,,0.3333333333333333,1.0,,1.0,0.5376000000000001,2.5,0.37037037037037035,2.0,1.0,1.0,,,,,2.0,,4.0,,1.0,1.0,,2.0,2.0,,,,,1.0,1.0,2.0,,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,0.5,,,,1.0,1.0,,,0.6951,0.5,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629738,1610612755,Vincent Poirier,Vincent Poirier,1629738,PHI,2348.0,39,-16.0,88,85,37,52,9.0,173,6.0,2.0,11.0,91,1.0,2.0,1.0,5.0,2.0,2.0,8.0,14.0,,,1.0,1.0,4.0,1.0,3.0,37,19.387755102040817,0.3333333333333333,0.11764705882352941,0.2,,0.2857142857142857,0.5,0.16666666666666666,0.5833333333333334,0.5230791666666667,6.863636363636363,0.42045454545454547,2.0,1.0,3.0,,,1.0,,3.0,1.0,8.0,,1.0,4.0,,4.0,,1.0,3.0,,1.0,7.0,8.0,4.0,1.0,,,0.2727272727272727,0.25,0.25,0.25,0.26666666666666666,0.2857142857142857,0.08333333333333333,0.75,0.3333333333333333,0.5,,,0.08333333333333333,,0.75,0.3333333333333333,,0.6340333333333333,0.521625,0.5,27.3,6.0,2.0,5.0,1.0,3.0,2.0,3.0,6.0,6.0,2.0,6.0,2.0,1.0,1.0,6.0,4.0,6.0,1.0,2.0,6.0,1.0,2.0,3.0,1.0,2.0,3.0,1.0,1.0,2.0,0.5,0.5,0.5,0.18181818181818182,0.3333333333333333,0.25,0.3076923076923077,0.14634146341463414,0.4166666666666667,0.125,0.3076923076923077,0.14285714285714285,0.3333333333333333,0.25,0.3333333333333333,0.3333333333333333,0.8333333333333334,0.4,0.07692307692307693,0.08333333333333333,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630178,1610612755,Tyrese Maxey,Tyrese Maxey,1630178,PHI,2130.0,36,-20.0,78,76,27,43,9.0,154,8.0,4.0,16.0,85,3.0,6.0,2.0,15.0,,,2.0,2.0,2.0,,,,2.0,1.0,2.0,27,27.272727272727273,,,0.07692307692307693,,,0.4,0.2,0.6,0.4832725,8.35,0.34615384615384615,2.0,,2.0,,,4.0,2.0,7.0,4.0,25.0,1.0,,3.0,2.0,6.0,2.0,4.0,2.0,,2.0,3.0,3.0,6.0,,0.14285714285714285,0.14285714285714285,0.4375,,0.575,0.6,0.5681818181818182,0.6,0.2,1.0,0.25,0.3333333333333333,0.5,,0.2,,0.4,,0.4,,0.52712,0.24,26.175,12.0,,,3.0,4.0,2.0,,,,,,3.0,3.0,2.0,,2.0,,,,4.0,2.0,,1.0,,,1.0,1.0,,,,,,0.1875,0.25,,0.2,,,,0.2,,1.0,0.2,0.75,1.0,,,0.09090909090909091,0.1111111111111111,,2.0,3.0,1.0,2.0,3.0,2.0,6.0,3.0,3.0,1.0,1.0,2.0,1.0,1.0,0.6666666666666666,0.75,1.0,0.75,0.25,0.5,0.5,0.75,0.75,0.6666666666666666,1.0,1.0,0.75,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203118,1610612755,Mike Scott,Mike Scott,203118,PHI,495.0,8,-4.0,18,17,8,4,3.0,35,,,2.0,19,,,,,,,,,,,,,,,,8,15.0,,,,,,,,0.3333333333333333,0.4176,8.899999999999999,0.4444444444444444,,,,,,1.0,,1.0,1.0,2.0,,1.0,1.0,,2.0,,1.0,,,,,,2.0,,,,0.5,1.0,0.3333333333333333,1.0,0.3333333333333333,1.0,0.3333333333333333,,,,,,0.3333333333333333,,,,,,0.3763,1.0,26.1,2.0,,,1.0,2.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,0.6666666666666666,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630198,1610612755,Isaiah Joe,Isaiah Joe,1630198,PHI,1854.0,31,-7.0,68,66,27,45,7.0,134,1.0,1.0,2.0,70,,3.0,,6.0,2.0,1.0,7.0,8.0,,,2.0,,2.0,1.0,1.0,27,20.77922077922078,0.2,0.125,0.2222222222222222,0.3333333333333333,,0.07142857142857142,0.07142857142857142,0.9285714285714286,0.49504999999999993,11.049999999999999,0.39705882352941174,1.0,,,3.0,1.0,9.0,4.0,1.0,12.0,14.0,1.0,,1.0,4.0,3.0,,9.0,,1.0,,1.0,5.0,3.0,1.0,,,0.5,,0.5,0.3,0.5,0.3,0.8571428571428571,,1.0,1.0,,0.21428571428571427,0.6428571428571429,1.0,,,0.8,0.37665,0.45940000000000003,0.21428571428571427,25.849999999999998,2.0,,,,,,,,3.0,,,,3.0,2.0,1.0,4.0,1.0,,,,,,,,,,,,,,1.5,1.5,,,0.05555555555555555,0.36363636363636365,0.03125,,0.16666666666666666,0.36363636363636365,,,,,,,,,,0.21428571428571427,,3.0,,1.0,4.0,1.0,12.0,,3.0,,1.0,,,,1.0,0.3333333333333333,0.25,0.3333333333333333,,,,0.3333333333333333,0.3333333333333333,1.0,,0.25,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,0.14285714285714285,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629003,1610612755,Shake Milton,Shake Milton,1629003,PHI,198.0,3,-7.0,9,8,8,4,2.0,17,1.0,,1.0,12,,,,,,,,,,,,,,,1.0,8,20.0,,,,,,1.0,,1.0,0.4885,2.8,0.8888888888888888,,,1.0,,,,,,,2.0,,,1.0,,2.0,,,,,,,,2.0,,,,,,,,0.5,0.5,,,,,,,,,1.0,,,,0.4885,1.0,,,,,,,2.0,,,,2.0,,,,,,,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629730,1610612755,Rayjon Tucker,Rayjon Tucker,1629730,PHI,208.0,3,3.0,8,8,8,8,,16,,,,3,,1.0,,2.0,,,,,,,,,,,2.0,8,25.0,,,,,,,,,,,1.0,,,,,,,,,,4.0,,,,,4.0,,,,,,2.0,2.0,4.0,,,,,,,,1.0,1.0,,,,,,,,,,,,,,1.0,,,,,,,4.0,,,,4.0,,,1.0,,,,,,,4.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630194,1610612755,Paul Reed,Paul Reed,1630194,PHI,600.0,10,1.0,23,21,10,21,3.0,44,1.0,,3.0,18,,,,,2.0,,2.0,2.0,,,,,,,1.0,10,10.714285714285714,,0.5,0.25,,,0.3333333333333333,,0.3333333333333333,0.42250000000000004,8.533333333333333,0.43478260869565216,1.0,1.0,1.0,,,,,3.0,,6.0,,2.0,2.0,,4.0,6.0,,,,,1.0,1.0,4.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,,,,0.5,1.0,,,0.46085,0.6666666666666666,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,1.0,,,,,,,,,,,,,,,1.0,0.6666666666666666,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
