EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,LongMidRangeFGA,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,ThreePtAssists,Assists,Arc3Assists,AssistPoints,OffTwoPtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,FoulsDrawn,Offensive Fouls Drawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,DefAtRimReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,LongMidRangeFrequency,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,ShortMidRangeFGA,LongMidRangeFGM,FtPoints,PenaltyFtPoints,PtsAssisted2s,PtsUnassisted3s,Fg3aBlocked,TwoPtAssists,AtRimAssists,ShortMidRangeAssists,DefThreePtRebounds,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,Assisted2sPct,NonPutbacksAssisted2sPct,FG3APctBlocked,Arc3PctBlocked,DefThreePtReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,BlocksRecoveredPct,ShortMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ShortMidRangeFGM,SelfOReb,LostBallSteals,OffShortMidRangeReboundPct,SelfORebPct,AtRimPctAssisted,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,SecondChanceArc3FGA,SecondChanceFG3A,Corner3Assists,OffThreePtRebounds,DeadBallTurnovers,StepOutOfBoundsTurnovers,Offensive Fouls,Technical Free Throw Trips,NonShootingPenaltyNonTakeFouls,ShortMidRangePctBlocked,OffThreePtReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefShortMidRangeReboundPct,ShortMidRangePctAssisted,SecondChanceArc3Frequency,FTOffRebounds,LostBallOutOfBoundsTurnovers,OffFTReboundPct,Corner3FGM,PenaltyCorner3FGM,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3Accuracy,LostBallTurnovers,SecondChanceTurnovers,LongMidRangeAssists,BlockedShortMidRange,DefCorner3ReboundPct,on,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceArc3FGM,SecondChanceFG3M,BadPassOutOfBoundsTurnovers,SecondChanceFg3Pct,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,SecondChanceFtPoints,Travels,Charge Fouls,Loose Ball Fouls,Charge Fouls Drawn,Loose Ball Fouls Drawn,NonShootingFoulsDrawn,DefensiveGoaltends,OffensiveGoaltends,NonShootingPenaltyNonTakeFoulsDrawn,OffLongMidRangeReboundPct,SecondChanceAtRimPctAssisted,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,Blocked3s,BlockedCorner3,BlockedLongMidRange,Defensive 3 Seconds Violations,ThreePtShootingFoulsDrawnPct,3SecondViolations,Clear Path Fouls,LongMidRangePctBlocked,BlockedArc3,HeaveAttempts,Corner3PctBlocked,HeaveMakes
1626204,1610612739,Larry Nance Jr.,Larry Nance Jr.,1626204,CLE,1080.0,18,-13,38,39,19.0,11.0,3.0,77,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,3.0,1.0,3.0,5.0,44,1.0,1.0,2.0,1.0,1.0,1.0,3.0,5.0,2.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,3.0,1.0,4.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,19.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,1.0,0.4166666666666667,1.0,0.625,0.4166666666666667,1.0,0.625,0.5,0.3333333333333333,0.5,16.666666666666668,1.0,1.0,0.1818181818181818,0.1,0.1333333333333333,0.0555555555555555,0.25,0.2857142857142857,0.3333333333333333,0.5,1.0,0.1666666666666666,0.1666666666666666,0.3333333333333333,0.5,0.5,1.0,1.0,1.0,0.25,1.0,0.25,0.5,0.5,0.8333333333333334,0.5,0.6255999999999999,0.909,0.669675,0.4,1.0,6.4,26.03333333333333,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1626224,1610612739,Cedi Osman,Cedi Osman,1626224,CLE,1401.0,23,-4,49,50,17.0,4.0,4.0,99,2.0,4.0,,,2.0,2.0,1.0,,,2.0,6.0,1.0,3.0,3.0,6.0,2.0,6.0,14.0,51,,,,3.0,4.0,1.0,3.0,11.0,4.0,3.0,,6.0,2.0,1.0,2.0,4.0,2.0,10.0,,2.0,,3.0,,3.0,1.0,1.0,1.0,1.0,1.0,,,1.0,2.0,,11.0,17.0,0.5,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5,,0.75,0.5,,0.6428571428571429,0.5833333333333334,,0.7857142857142857,0.5,0.1666666666666666,0.25,24.074074074074076,1.0,,0.1428571428571428,,0.125,,,0.0909090909090909,0.3333333333333333,0.5,0.6666666666666666,0.0833333333333333,,0.5,0.3333333333333333,0.4,0.5,,,0.2857142857142857,1.0,,0.4285714285714285,0.3333333333333333,0.8333333333333334,0.3333333333333333,0.5373249999999999,,0.5250571428571429,,0.7857142857142857,5.766666666666666,27.15,0.3469387755102041,1.0,1.0,2.0,2.0,2.0,3.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.1666666666666666,0.1666666666666666,0.1,1.0,0.125,1.0,0.0833333333333333,1.0,1.0,1.0,0.1666666666666666,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1627748,1610612739,Thon Maker,Thon Maker,1627748,CLE,541.0,9,-5,17,19,3.0,,2.0,36,2.0,3.0,,1.0,2.0,3.0,,,,,,,,3.0,5.0,,,9.0,19,,1.0,,2.0,4.0,,,5.0,2.0,,,,,1.0,,,,,1.0,,,1.0,1.0,2.0,1.0,,,,,,,1.0,3.0,,5.0,3.0,,,,,0.6,,0.5,0.6,,0.5,0.75,,0.625,,0.2,0.3333333333333333,30.0,,,,0.25,0.1,0.1111111111111111,,,0.6,0.6666666666666666,1.0,,,,,,,1.0,,0.75,0.6666666666666666,,,,0.6,,0.57164,0.6605,0.617725,,0.5555555555555556,2.94,,0.1764705882352941,2.0,,3.0,1.0,4.0,,,,,,1.0,3.0,1.0,2.0,1.0,1.0,1.0,,0.6666666666666666,0.6666666666666666,,,0.1666666666666666,,0.1666666666666666,,0.4,,,,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,0.5,1.0,1.0,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1627812,1610612739,Yogi Ferrell,Yogi Ferrell,1627812,CLE,2429.0,40,-11,83,85,30.0,11.0,8.0,168,1.0,2.0,,,,,4.0,,,3.0,9.0,1.0,5.0,5.0,12.0,3.0,9.0,19.0,90,1.0,2.0,2.0,1.0,3.0,1.0,5.0,5.0,6.0,9.0,,9.0,3.0,1.0,1.0,5.0,,11.0,,2.0,,4.0,3.0,7.0,3.0,2.0,1.0,1.0,3.0,,1.0,4.0,5.0,1.0,5.0,30.0,1.0,0.3333333333333333,0.2,0.3333333333333333,0.4166666666666667,0.5,0.3333333333333333,0.4523809523809524,0.25,0.3125,0.4523809523809524,0.25,0.3125,0.4285714285714285,0.0833333333333333,,25.806451612903224,0.3333333333333333,,0.0952380952380952,,0.1111111111111111,0.073170731707317,,0.0714285714285714,0.0952380952380952,0.5,0.5,0.1904761904761904,,0.4285714285714285,0.3333333333333333,0.375,1.0,,,,,,0.625,0.2,0.5238095238095238,0.3333333333333333,0.4737619047619048,0.474,0.4376312499999999,0.1052631578947368,0.2631578947368421,9.925,27.499999999999996,0.3614457831325301,6.0,1.0,,,4.0,,1.0,4.0,4.0,,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4,0.4,0.1111111111111111,0.1111111111111111,0.1333333333333333,,0.1538461538461538,1.0,0.2857142857142857,0.25,0.25,,0.0476190476190476,0.0833333333333333,3.0,,1.0,,,1.0,0.5,0.6,2.0,2.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,0.1666666666666666,0.1764705882352941,0.1333333333333333,0.5,0.1666666666666666,0.3333333333333333,0.5,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630171,1610612739,Isaac Okoro,Isaac Okoro,1630171,CLE,1260.0,21,-12,43,45,15.0,8.0,2.0,88,2.0,4.0,,1.0,,2.0,,,,2.0,3.0,,,2.0,5.0,2.0,3.0,10.0,54,,1.0,,,2.0,,,,2.0,6.0,,3.0,2.0,1.0,2.0,2.0,2.0,6.0,,,,,2.0,2.0,,,2.0,2.0,3.0,,1.0,2.0,,,,15.0,1.0,0.6666666666666666,,0.6666666666666666,0.4,,,0.625,,,0.625,,,0.375,0.2,0.25,23.913043478260867,0.6666666666666666,,,,,0.0555555555555555,,,0.5,0.5,0.6666666666666666,,,0.375,0.6666666666666666,0.6666666666666666,1.0,1.0,,1.0,,,,,0.875,0.6666666666666666,0.5643312500000001,,0.7061999999999999,,,2.4,26.2,0.3488372093023256,1.0,,,,2.0,,,,,,,,,,,,,,0.5,0.5,,,,,,,0.125,,,,,,,,,,,0.5,,,,,,1.0,1.0,,,,,,0.1428571428571428,0.1666666666666666,,,,,1.0,1.0,0.5,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1628422,1610612739,Damyean Dotson,Damyean Dotson,1628422,CLE,899.0,15,-1,31,31,10.0,2.0,3.0,62,,,,,,,,2.0,1.0,,1.0,,1.0,,,1.0,3.0,3.0,25,,,,,,1.0,2.0,3.0,,3.0,,1.0,,,1.0,1.0,1.0,3.0,,,,2.0,,2.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,,,3.0,10.0,1.0,0.3333333333333333,0.5,0.3333333333333333,,,,0.5,,0.75,0.5,,0.75,1.0,,,14.705882352941176,1.0,,,,0.1428571428571428,,,,,,,,0.6666666666666666,0.3333333333333333,,,,,,,,0.5,0.5,,1.0,,0.5790000000000001,,0.6,,1.0,,24.0,0.3225806451612903,,,,,,,,,,,2.0,,,,,,,,,,,,0.3333333333333333,,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.5,0.5,1.0,1.0,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629716,1610612739,Marques Bolden,Marques Bolden,1629716,CLE,566.0,9,-2,19,20,3.0,,3.0,39,,,,,,,1.0,,,,,,,,1.0,,,,16,,,,,,,,,,,,,,,,,,,2.0,,,,2.0,2.0,,,1.0,,2.0,1.0,,,,,,3.0,,,,,,,,,,,,,,,,,13.043478260869565,0.5,,,0.25,,0.1538461538461538,0.6666666666666666,,,,,1.0,,,,,,,,,,,,,,,0.4378,,,,,15.1,,0.1578947368421052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629731,1610612739,Dean Wade,Dean Wade,1629731,CLE,1192.0,20,-6,41,42,18.0,9.0,5.0,83,,,,,,,2.0,,,2.0,5.0,2.0,3.0,,2.0,2.0,5.0,6.0,56,,,,,1.0,2.0,3.0,6.0,,6.0,,5.0,2.0,,1.0,2.0,1.0,5.0,,1.0,,3.0,,3.0,1.0,,,,,,,,,,6.0,18.0,1.0,0.4,0.6666666666666666,0.4,,,,0.4285714285714285,,0.75,0.4285714285714285,,0.75,0.7142857142857143,,,14.583333333333334,,,0.125,,0.2307692307692307,,,0.2,,,,0.2857142857142857,,0.7142857142857143,0.4,0.4,1.0,,,,,,0.75,0.6666666666666666,0.7142857142857143,0.4,0.5011642857142856,,0.50195,,1.0,17.450000000000003,26.5,0.4390243902439024,,,,,,,,1.0,1.0,,2.0,,,,,,,,,,,,0.4,,0.4,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630205,1610612739,Lamar Stevens,Lamar Stevens,1630205,CLE,1636.0,27,1,56,55,22.0,9.0,7.0,111,2.0,3.0,,1.0,,,1.0,,,,1.0,,,5.0,7.0,,1.0,11.0,59,,1.0,,,,,,,4.0,,,1.0,,,1.0,2.0,1.0,5.0,,1.0,1.0,3.0,,3.0,1.0,,,,,,,,1.0,,,22.0,,,,,0.7142857142857143,,,0.625,,,0.6111111111111112,,,0.125,,,14.0625,,1.0,0.0833333333333333,,0.0869565217391304,,,0.125,0.375,0.6666666666666666,0.6666666666666666,0.125,,0.125,,,,1.0,,,,,,,0.5,,0.4967812499999999,0.4129,,,,7.071428571428571,27.6,0.3928571428571428,3.0,1.0,1.0,,6.0,,,1.0,,,1.0,2.0,,1.0,,,,,0.6,0.6,,,0.0909090909090909,,0.1,,0.375,1.0,1.0,1.0,0.1111111111111111,0.125,2.0,,1.0,,,1.0,0.6666666666666666,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201580,1610612739,JaVale McGee,JaVale McGee,201580,CLE,634.0,11,5,22,22,11.0,,1.0,44,1.0,2.0,,,,,,,,,1.0,,,1.0,3.0,,1.0,2.0,18,,,,,,,,,2.0,,,1.0,,1.0,1.0,2.0,1.0,5.0,,2.0,,6.0,,6.0,,,1.0,1.0,1.0,,1.0,2.0,,,,11.0,,,,,0.3333333333333333,,,0.25,,,0.25,,,0.25,0.3333333333333333,,21.73913043478261,1.0,,0.3333333333333333,,0.6,,,0.25,0.5,0.5,0.5,,,0.25,,,,,,,,,,,0.75,,0.50925,0.471,,,,2.9333333333333336,25.6,0.5,1.0,,,,,,,1.0,,,4.0,,,,2.0,1.0,2.0,,,,,,1.0,,1.0,,0.25,,,,,,,,,,,,,,1.0,1.0,,,,,,,,1.0,,,,0.5,,1.0,,,,,,,,,,,,1.0,1.0,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
