EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,FoulsDrawn,Charge Fouls Drawn,Offensive Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedShortMidRange,Blocks,RecoveredBlocks,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,Arc3PctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyCorner3FGA,SecondChanceFG2M,PtsPutbacks,Fg2aBlocked,FTOffRebounds,FTDefRebounds,LostBallOutOfBoundsTurnovers,SecondChanceTurnovers,Offensive Fouls,2pt And 1 Free Throw Trips,Technical Free Throw Trips,SecondChanceFg2Pct,FG2APctBlocked,AtRimPctBlocked,LongMidRangePctBlocked,DefFTReboundPct,OffFTReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,AtRimPctAssisted,Corner3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyCorner3Frequency,Charge Fouls,BlockedAtRim,ShortMidRangePctBlocked,SecondChanceCorner3FGA,Travels,Loose Ball Fouls,SecondChanceCorner3Frequency,Loose Ball Fouls Drawn,DefensiveGoaltends,SecondChanceCorner3FGM,PenaltyCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Accuracy,HeaveAttempts,StepOutOfBoundsTurnovers,on,3pt And 1 Free Throw Trips,BlockedCorner3,3SecondViolations,SecondChanceAtRimPctAssisted,Corner3PctBlocked,BlockedLongMidRange,OffensiveGoaltends,Clear Path Fouls
1626156,1610612750,D'Angelo Russell,D'Angelo Russell,1626156,MIN,10513.0,175,-62.0,362,358.0,56.0,99.0,44.0,720,5.0,9.0,1.0,2.0,9.0,22.0,10.0,26.0,1.0,1.0,19.0,49.0,2.0,6.0,2.0,7.0,24.0,57.0,20.0,50.0,22.0,130.0,436.0,1.0,2.0,6.0,1.0,7.0,3.0,8.0,2.0,7.0,9.0,21.0,4.0,44.0,24.0,36.0,49.0,19.0,1.0,16.0,13.0,29.0,12.0,1.0,8.0,5.0,3.0,71.0,1.0,2.0,5.0,5.0,10.0,3.0,13.0,2.0,12.0,7.0,5.0,11.0,3.0,7.0,3.0,4.0,14.0,4.0,4.0,10.0,20.0,1.0,1.0,27.0,9.0,1.0,3.0,2.0,1.0,1.0,2.0,3.0,1.0,1.0,21.0,56.0,1.0,3.0,0.08333333333333333,0.08333333333333333,0.4,0.4,0.3333333333333333,0.2857142857142857,0.4,0.42105263157894735,0.375,0.5046728971962616,0.42857142857142855,0.4,0.5416666666666666,0.4375,0.525,0.4672897196261682,0.02,0.02040816326530612,32.60340632603406,0.7857142857142857,0.052083333333333336,0.017241379310344827,0.09259259259259259,0.012345679012345678,0.06666666666666667,0.015228426395939087,0.06451612903225806,0.08333333333333333,0.07894736842105263,0.025,0.05555555555555555,0.06382978723404255,0.2857142857142857,0.03225806451612903,0.3333333333333333,0.08411214953271028,0.5555555555555556,0.5555555555555556,0.205607476635514,0.4090909090909091,0.4090909090909091,0.1111111111111111,0.24299065420560748,0.38461538461538464,0.38461538461538464,0.1,0.009345794392523364,1.0,1.0,0.45794392523364486,0.3877551020408163,0.3958333333333333,0.42105263157894735,0.8571428571428571,0.3333333333333333,1.0,0.13333333333333333,0.5,0.4666666666666667,0.2857142857142857,0.5514018691588785,0.3877551020408163,0.4984313084112149,0.4950333333333334,0.5116966666666668,0.08547008547008547,0.13636363636363635,0.0196078431372549,0.05384615384615385,0.16153846153846155,12.014035087719298,26.014,0.15469613259668508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,
1627736,1610612750,Malik Beasley,Malik Beasley,1627736,MIN,10213.0,170,-35.0,341,346.0,68.0,86.0,44.0,687,12.0,22.0,4.0,8.0,8.0,13.0,4.0,13.0,4.0,15.0,11.0,31.0,,3.0,3.0,8.0,24.0,48.0,15.0,46.0,14.0,107.0,396.0,5.0,,3.0,1.0,7.0,5.0,10.0,3.0,14.0,5.0,24.0,24.0,24.0,42.0,3.0,31.0,11.0,,6.0,2.0,8.0,2.0,,5.0,1.0,,18.0,2.0,5.0,10.0,9.0,22.0,8.0,30.0,4.0,4.0,4.0,,5.0,4.0,1.0,9.0,4.0,14.0,2.0,5.0,9.0,11.0,,1.0,17.0,8.0,1.0,,2.0,,,2.0,2.0,1.0,,24.0,68.0,2.0,,0.5,0.5454545454545454,0.9333333333333333,0.32608695652173914,,0.21428571428571427,0.32608695652173914,0.5,0.5,0.4946808510638298,0.375,0.3958333333333333,0.5353535353535354,0.4375,0.46,0.48936170212765956,,,28.68020304568528,0.35714285714285715,0.10227272727272728,0.050505050505050504,0.19230769230769232,0.022727272727272728,0.1357142857142857,0.0374331550802139,0.037037037037037035,0.05555555555555555,,0.17142857142857143,0.15,0.2222222222222222,,0.08163265306122448,0.5,0.23404255319148937,0.5454545454545454,0.7058823529411765,0.13829787234042554,0.6153846153846154,0.6153846153846154,0.375,0.13829787234042554,0.3076923076923077,0.3333333333333333,0.75,0.1595744680851064,0.26666666666666666,0.26666666666666666,0.32978723404255317,0.3548387096774194,0.3548387096774194,1.0,0.375,,,0.3333333333333333,0.5,0.3333333333333333,0.375,0.723404255319149,0.3548387096774194,0.5407457446808511,0.49141,0.5764354166666666,0.09090909090909091,0.15384615384615385,0.02127659574468085,0.06542056074766354,0.22429906542056074,7.877083333333335,24.634782608695648,0.19941348973607037,3.0,3.0,6.0,3.0,4.0,6.0,1.0,3.0,3.0,3.0,1.0,4.0,2.0,0.6,0.125,0.22727272727272727,0.07692307692307693,0.21428571428571427,0.14285714285714285,0.04,0.09090909090909091,0.014285714285714285,0.5,0.75,0.375,1.0,0.25,,,,,,,,,,,,,,,,,True,,,,,,,,
1627774,1610612750,Jake Layman,Jake Layman,1627774,MIN,4539.0,76,-14.0,158,152.0,47.0,70.0,18.0,310,6.0,10.0,1.0,2.0,1.0,2.0,2.0,2.0,,1.0,4.0,10.0,1.0,2.0,,,9.0,14.0,4.0,11.0,8.0,38.0,158.0,1.0,1.0,2.0,,3.0,2.0,4.0,,1.0,4.0,8.0,14.0,4.0,12.0,,10.0,4.0,,3.0,3.0,6.0,2.0,1.0,1.0,2.0,,15.0,1.0,,2.0,1.0,6.0,1.0,7.0,1.0,5.0,3.0,2.0,1.0,,,1.0,1.0,2.0,,6.0,11.0,7.0,,,11.0,6.0,,,6.0,,,4.0,6.0,5.0,,8.0,47.0,1.0,,0.7777777777777778,0.7777777777777778,1.0,0.36363636363636365,0.5,,0.36363636363636365,0.6428571428571429,0.5,0.6,0.5,0.4,0.6333333333333333,0.5,0.5714285714285714,0.44,,,17.486338797814206,0.5,0.02564102564102564,,0.06896551724137931,0.0196078431372549,0.04411764705882353,0.011494252873563218,,,0.09090909090909091,,,0.08333333333333333,,0.125,0.8333333333333334,0.4,0.6,0.8571428571428571,0.08,0.5,1.0,1.0,0.08,1.0,1.0,0.5,0.04,,,0.4,0.4,0.4,1.0,0.6666666666666666,0.5,1.0,0.4,0.5,,,0.84,0.4,0.518262,,0.48088,0.2,0.3157894736842105,,0.07894736842105263,0.21052631578947367,5.121428571428572,25.690909090909088,0.2974683544303797,,1.0,1.0,,,4.0,,3.0,,1.0,,1.0,,,0.2857142857142857,0.3,,0.25,,,,0.025,0.8333333333333334,,0.3333333333333333,,0.2,1.0,2.0,0.5,,,,,,,,,,,,,,True,,,,,,,,
1629633,1610612750,Jarrett Culver,Jarrett Culver,1629633,MIN,8220.0,137,8.0,283,281.0,59.0,67.0,35.0,564,14.0,24.0,2.0,4.0,6.0,9.0,,1.0,,3.0,3.0,12.0,1.0,3.0,,2.0,20.0,34.0,3.0,15.0,7.0,56.0,289.0,5.0,1.0,4.0,,7.0,4.0,6.0,,2.0,,8.0,26.0,14.0,9.0,,12.0,3.0,,4.0,5.0,9.0,5.0,,1.0,3.0,,23.0,1.0,5.0,13.0,7.0,21.0,6.0,27.0,1.0,5.0,2.0,3.0,3.0,3.0,1.0,9.0,2.0,12.0,3.0,8.0,16.0,10.0,,2.0,10.0,5.0,,,4.0,,,,4.0,4.0,,8.0,59.0,1.0,,0.65,0.6842105263157895,1.0,0.2,0.25,,0.2,0.5882352941176471,0.6666666666666666,0.5,0.3888888888888889,0.5,0.5185185185185185,0.3888888888888889,0.5,0.30612244897959184,,,20.37037037037037,0.25,0.10606060606060606,0.0641025641025641,0.20967741935483872,0.014285714285714285,0.15625,0.04054054054054054,,,0.13333333333333333,0.1,0.0625,0.21568627450980393,0.18181818181818182,0.05,1.0,0.4897959183673469,0.5833333333333334,0.7,0.1836734693877551,0.6666666666666666,0.6666666666666666,0.5,0.02040816326530612,,,,0.061224489795918366,,,0.24489795918367346,0.25,0.25,1.0,0.3333333333333333,0.3333333333333333,1.0,0.5,0.5,0.25,,0.7959183673469388,0.25,0.5324265306122449,0.50145,0.5182,0.09259259259259259,0.1282051282051282,,0.125,0.14285714285714285,3.4941176470588244,25.093333333333337,0.20848056537102475,1.0,4.0,,2.0,2.0,4.0,,1.0,1.0,1.0,1.0,,,0.4,0.11764705882352941,0.16666666666666666,,0.07692307692307693,,0.1,0.047619047619047616,0.01818181818181818,0.7142857142857143,,0.4444444444444444,0.25,,1.0,4.0,,1.0,3.0,2.0,0.1111111111111111,,,,,,,,,,True,,,,,,,,
202334,1610612750,Ed Davis,Ed Davis,202334,MIN,17936.0,299,-47.0,618,613.0,149.0,203.0,78.0,1231,17.0,39.0,4.0,12.0,2.0,5.0,,,,,,,,,,,19.0,44.0,,,10.0,48.0,687.0,26.0,,,3.0,27.0,4.0,12.0,,,3.0,11.0,14.0,24.0,,,,,,10.0,11.0,21.0,10.0,1.0,5.0,1.0,4.0,53.0,18.0,28.0,19.0,40.0,69.0,46.0,115.0,3.0,13.0,8.0,5.0,1.0,,1.0,6.0,,7.0,2.0,36.0,56.0,12.0,,2.0,12.0,6.0,,,13.0,,,2.0,13.0,8.0,,11.0,149.0,5.0,,0.3684210526315789,0.6363636363636364,,,,,,0.4318181818181818,0.3333333333333333,0.4318181818181818,0.46153846153846156,0.3333333333333333,0.48,0.48214285714285715,0.39285714285714285,,,,7.983193277310924,0.14285714285714285,0.2684563758389262,0.15469613259668508,0.16666666666666666,0.11392405063291139,0.22433460076045628,0.13569321533923304,0.15217391304347827,0.16129032258064516,0.2542372881355932,0.27586206896551724,0.28125,0.1702127659574468,0.15,0.1875,0.6153846153846154,0.8863636363636364,0.4358974358974359,0.53125,0.11363636363636363,0.4,0.5,1.0,,,,,,,,,,,,,,,1.0,0.3333333333333333,,,0.8863636363636364,,0.6044636363636362,0.6558739130434782,0.654925,0.12,0.12,,0.5625,0.22916666666666666,1.9090909090909092,,0.24110032362459546,11.0,23.0,,12.0,16.0,8.0,,10.0,,,6.0,,,0.46153846153846156,0.18181818181818182,0.1794871794871795,,0.4,,0.12941176470588237,0.2,0.10236220472440945,0.29411764705882354,,0.8846153846153846,0.4782608695652174,,,11.0,0.2,,,3.0,,1.0,1.0,,,,,,,,True,,,,,,,,
1630183,1610612750,Jaden McDaniels,Jaden McDaniels,1630183,MIN,6175.0,103,20.0,209,208.0,56.0,68.0,31.0,417,2.0,6.0,,1.0,2.0,5.0,,,2.0,5.0,6.0,12.0,,,2.0,4.0,4.0,11.0,8.0,17.0,1.0,33.0,212.0,2.0,,,1.0,3.0,1.0,2.0,2.0,6.0,1.0,9.0,8.0,,24.0,,12.0,6.0,,3.0,4.0,7.0,4.0,,1.0,2.0,,18.0,2.0,2.0,7.0,9.0,19.0,4.0,23.0,,,,,,,,2.0,,2.0,2.0,12.0,20.0,2.0,,,2.0,,,1.0,6.0,1.0,1.0,1.0,7.0,2.0,,9.0,56.0,4.0,1.0,1.0,1.0,1.0,0.47058823529411764,,0.3333333333333333,0.47058823529411764,0.36363636363636365,0.5,0.5714285714285714,0.5,0.5,0.5689655172413793,0.5,0.5,0.6071428571428571,,,12.601626016260163,,0.15254237288135594,0.03076923076923077,0.14893617021276595,0.037037037037037035,0.1509433962264151,0.03361344537815126,0.09090909090909091,,,0.2,0.3333333333333333,0.16216216216216217,0.1,,0.2857142857142857,0.21428571428571427,0.3333333333333333,0.4,0.17857142857142858,0.4,0.6666666666666666,1.0,,,,,0.17857142857142858,0.4,0.4,0.42857142857142855,0.5,0.5,1.0,,,,0.125,,0.5,0.5,0.8214285714285714,0.5,0.5607035714285714,0.4064,0.565175,,,,0.09090909090909091,0.2727272727272727,3.0454545454545454,25.135294117647057,0.2679425837320574,,1.0,2.0,1.0,,3.0,,3.0,1.0,,1.0,,,0.5,0.2727272727272727,0.16666666666666666,,0.3333333333333333,,,0.041666666666666664,0.05,1.0,1.0,0.5,,0.25,,5.0,0.4,,,,,1.0,1.0,,,,,,,,True,,,,,,,,
201937,1610612750,Ricky Rubio,Ricky Rubio,201937,MIN,3084.0,51,-20.0,107,111.0,39.0,36.0,13.0,218,2.0,4.0,,1.0,2.0,4.0,,2.0,,1.0,1.0,8.0,1.0,1.0,1.0,5.0,4.0,10.0,1.0,9.0,2.0,13.0,121.0,,1.0,1.0,,3.0,,3.0,1.0,6.0,2.0,5.0,4.0,4.0,3.0,,8.0,1.0,,6.0,3.0,9.0,2.0,1.0,6.0,,,21.0,2.0,1.0,4.0,6.0,11.0,3.0,14.0,,3.0,1.0,2.0,3.0,,1.0,1.0,2.0,4.0,,,4.0,2.0,,1.0,2.0,,,1.0,,,,,,,,5.0,39.0,1.0,1.0,0.5,0.5,1.0,0.1111111111111111,1.0,0.16666666666666666,0.1111111111111111,0.4,,0.2894736842105263,1.5,0.16666666666666666,0.325,1.5,0.25,0.47368421052631576,,,19.047619047619047,0.75,0.25,0.034482758620689655,0.16,0.05714285714285714,0.20408163265306123,0.046875,,0.1111111111111111,0.36363636363636365,0.125,0.2,0.2,,,,0.21052631578947367,0.5,0.6666666666666666,0.21052631578947367,0.5,0.5,,0.10526315789473684,,,,0.05263157894736842,,,0.42105263157894735,0.125,0.125,1.0,1.0,1.0,1.0,0.1111111111111111,,0.5555555555555556,0.2,0.6842105263157895,0.125,0.5084289473684211,0.49365,0.52175,,,,0.23076923076923078,0.38461538461538464,7.38,24.822222222222226,0.3644859813084112,,,1.0,,,2.0,,1.0,,,1.0,,,,0.2,0.25,0.5,0.125,,,0.14285714285714285,0.038461538461538464,1.0,,,,0.1111111111111111,,,,,,,,,,,,,,,,,True,,,,,,,,
1627823,1610612750,Juancho Hernangomez,Juancho Hernangomez,1627823,MIN,5069.0,84,-39.0,175,174.0,40.0,30.0,21.0,349,6.0,11.0,1.0,1.0,,1.0,,,1.0,2.0,3.0,10.0,1.0,2.0,1.0,4.0,6.0,12.0,4.0,12.0,7.0,31.0,223.0,3.0,1.0,2.0,,7.0,1.0,1.0,1.0,4.0,3.0,8.0,6.0,6.0,12.0,,10.0,3.0,,,2.0,2.0,2.0,,,,,6.0,1.0,2.0,9.0,11.0,20.0,3.0,23.0,1.0,1.0,1.0,,,,,1.0,,1.0,,3.0,3.0,8.0,,,10.0,5.0,,1.0,,,,,,,,8.0,40.0,,1.0,0.5,0.75,1.0,0.3333333333333333,0.5,0.25,0.3333333333333333,0.5,1.0,0.5,0.7,0.5,0.5535714285714286,0.7,0.5714285714285714,0.5,,,14.5,,0.2682926829268293,0.03389830508474576,0.28125,0.030303030303030304,0.273972602739726,0.03260869565217391,,,0.2222222222222222,0.25,0.42857142857142855,0.27586206896551724,0.3333333333333333,0.08333333333333333,,0.4583333333333333,0.5454545454545454,0.6666666666666666,0.041666666666666664,,,,,,,,0.08333333333333333,0.5,0.5,0.4166666666666667,0.3,0.3,1.0,0.4,0.5,1.0,0.2,1.0,0.8,0.25,0.9583333333333334,0.3,0.5426458333333333,0.484425,0.57423,0.18518518518518517,0.3333333333333333,,0.22580645161290322,0.25806451612903225,2.558333333333333,25.099999999999998,0.22857142857142856,2.0,3.0,,2.0,4.0,2.0,,,,,,2.0,,0.6666666666666666,0.16666666666666666,0.18181818181818182,,,,0.06666666666666667,,0.03571428571428571,0.5,1.0,0.6,0.6666666666666666,,,,,,1.0,,,,,,,,,,,,True,,,,,,,,
1629006,1610612750,Josh Okogie,Josh Okogie,1629006,MIN,4183.0,70,3.0,146,143.0,22.0,52.0,16.0,289,3.0,5.0,,,,4.0,,2.0,2.0,4.0,,4.0,,,,1.0,3.0,11.0,2.0,8.0,9.0,21.0,172.0,,,1.0,2.0,2.0,,,,1.0,2.0,2.0,4.0,2.0,6.0,,4.0,,,3.0,2.0,5.0,1.0,1.0,2.0,,1.0,12.0,2.0,1.0,1.0,1.0,3.0,3.0,6.0,1.0,2.0,1.0,1.0,2.0,,2.0,,,2.0,1.0,1.0,3.0,7.0,1.0,,11.0,4.0,1.0,,1.0,,,,1.0,,,2.0,22.0,,,0.6666666666666666,0.6666666666666666,1.0,0.25,,,0.25,0.2727272727272727,,0.3157894736842105,,,0.4375,0.5,0.5,0.42105263157894735,,,15.950920245398773,1.0,0.029411764705882353,0.02631578947368421,0.0625,0.058823529411764705,0.04,0.041666666666666664,0.09090909090909091,0.2,,0.05263157894736842,,0.07692307692307693,,0.08333333333333333,,0.2631578947368421,0.6,0.75,0.21052631578947367,,,,0.10526315789473684,,,,0.21052631578947367,0.5,0.5,0.21052631578947367,,,,,,,,,1.0,,0.6842105263157895,,0.47966842105263163,,0.3345,0.20833333333333334,0.26666666666666666,0.1111111111111111,0.09523809523809523,0.09523809523809523,7.5,24.4375,0.1506849315068493,,,,,,2.0,,1.0,,,,,,,0.18181818181818182,0.2,,0.25,,,,0.034482758620689655,0.6666666666666666,1.0,,,,,1.0,0.25,1.0,,,1.0,,,,,,,,,,True,,,,,,,,
1630162,1610612750,Anthony Edwards,Anthony Edwards,1630162,MIN,11815.0,197,-49.0,408,405.0,109.0,139.0,53.0,813,8.0,27.0,2.0,10.0,5.0,14.0,6.0,21.0,2.0,9.0,16.0,44.0,2.0,5.0,3.0,11.0,19.0,62.0,18.0,53.0,20.0,112.0,468.0,5.0,3.0,8.0,1.0,12.0,5.0,20.0,5.0,15.0,6.0,31.0,22.0,16.0,42.0,12.0,44.0,16.0,,5.0,7.0,12.0,3.0,4.0,5.0,,,31.0,,3.0,7.0,8.0,15.0,3.0,18.0,1.0,6.0,4.0,2.0,7.0,,4.0,4.0,3.0,11.0,1.0,4.0,10.0,16.0,,1.0,24.0,9.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,,,31.0,109.0,1.0,2.0,0.5789473684210527,0.5789473684210527,0.7777777777777778,0.33962264150943394,0.375,0.3333333333333333,0.33962264150943394,0.3064516129032258,0.25,0.4,0.4230769230769231,0.35714285714285715,0.4444444444444444,0.46153846153846156,0.3974358974358974,0.4608695652173913,,,28.842105263157894,0.6363636363636364,0.09090909090909091,0.023255813953488372,0.0875,,0.08928571428571429,0.012875536480686695,,,0.08108108108108109,0.12121212121212122,0.05555555555555555,0.046875,0.25,0.014925373134328358,,0.23478260869565218,0.2962962962962963,0.38095238095238093,0.12173913043478261,0.35714285714285715,0.45454545454545453,0.8,0.1826086956521739,0.2857142857142857,0.2857142857142857,0.5,0.0782608695652174,0.2222222222222222,0.2222222222222222,0.3826086956521739,0.36363636363636365,0.36363636363636365,0.75,0.38461538461538464,0.4,1.0,0.2857142857142857,0.2,0.3142857142857143,0.2727272727272727,0.6956521739130435,0.36363636363636365,0.5142656521739131,0.5739949999999999,0.4842314285714286,0.08064516129032258,0.12857142857142856,0.018518518518518517,0.10714285714285714,0.2767857142857143,8.845161290322581,25.33396226415095,0.26715686274509803,1.0,3.0,4.0,1.0,,9.0,,,2.0,,,1.0,,0.2,0.14516129032258066,0.2222222222222222,,,,0.03389830508474576,0.02702702702702703,,0.5,1.0,0.23076923076923078,0.3333333333333333,0.11428571428571428,,,0.21428571428571427,3.0,2.0,,0.23076923076923078,,,1.0,2.0,0.3333333333333333,1.0,0.5,,,True,,,,,,,,
