EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG3A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,OffThreePtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,FoulsDrawn,Loose Ball Fouls Drawn,FTA,NonShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,AtRimFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,AtRimFGM,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,SecondChanceCorner3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PtsUnassisted2s,PtsUnassisted3s,PtsPutbacks,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,OffTwoPtRebounds,FTOffRebounds,SelfOReb,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,Travels,Charge Fouls,Loose Ball Fouls,Offensive Fouls,Offensive Fouls Drawn,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked3s,BlockedArc3,BlockedAtRim,BlockedLongMidRange,RecoveredBlocks,Defensive 3 Seconds Violations,NonShootingPenaltyNonTakeFouls,SecondChanceFg3Pct,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,ShortMidRangePctBlocked,OffFTReboundPct,OffTwoPtReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,HeaveAttempts,LongMidRangeAssists,Charge Fouls Drawn,BlockedCorner3,DefensiveGoaltends,OffensiveGoaltends,3SecondViolations,LongMidRangePctBlocked,Fg3aBlocked,3pt And 1 Free Throw Trips,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked,ThreePtShootingFoulsDrawnPct,on,Clear Path Fouls
101141,1610612762,Ersan Ilyasova,Ersan Ilyasova,101141,UTA,2347.0,39,18,79,81,21,21,8,160,1.0,1.0,2.0,2.0,4.0,1.0,1.0,1.0,4.0,7.0,2.0,2.0,1,3,6.0,11.0,2.0,22,86,1.0,3.0,3.0,2.0,11.0,2,18.0,7.0,4.0,1.0,1.0,1.0,5.0,1.0,7.0,1.0,8,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,4.0,6.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,11.0,21,1.0,1.0,1.0,1.0,0.5454545454545454,1.0,0.5454545454545454,0.3333333333333333,0.7142857142857143,1.5,0.7333333333333333,1.375,0.7857142857142857,0.3333333333333333,1.0,19.10112359550562,1.0,0.5,0.18518518518518517,0.08333333333333333,0.043478260869565216,0.15384615384615385,0.02857142857142857,0.058823529411764705,0.2,0.15384615384615385,0.25,0.1,0.07142857142857142,0.14285714285714285,0.5,0.5,1.0,0.2857142857142857,0.5,0.5,1.0,0.5,0.5714285714285714,0.5714285714285714,1.0,1.0,0.3333333333333333,1.0,0.6666666666666666,1.0,0.8571428571428571,0.5714285714285714,0.5018499999999999,0.45265,0.5,14.4,24.818181818181817,0.26582278481012656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
1626220,1610612762,Royce O'Neale,Royce O'Neale,1626220,UTA,81851.0,1364,442,2777,2794,662,584,293,5571,48.0,,2.0,25.0,57.0,6.0,3.0,11.0,47.0,116.0,6.0,18.0,36,61,72.0,173.0,26.0,314,2915,17.0,9.0,29.0,17.0,60.0,40,210.0,116.0,47.0,5.0,41.0,96.0,117.0,12.0,225.0,53.0,278,41.0,33.0,8.0,21.0,15.0,6.0,46.0,2.0,10.0,55.0,113.0,39.0,2.0,30.0,6.0,15.0,8.0,16.0,56.0,641,3.0,0.5555555555555556,0.7407407407407407,0.9722222222222222,0.4161849710982659,0.3103448275862069,0.4161849710982659,0.5901639344262295,0.6153846153846154,0.4673913043478261,0.6330645161290323,0.5454545454545454,0.7393162393162394,0.08196721311475409,0.041666666666666664,9.41101152368758,0.45652173913043476,0.23529411764705882,0.13250283125707815,0.15483870967741936,0.06146926536731634,0.14171656686626746,0.042105263157894736,0.06504065040650407,0.13240418118466898,0.1323529411764706,0.13297872340425532,0.13972055888223553,0.20512820512820512,0.008547008547008548,,,,0.24358974358974358,0.43859649122807015,0.43859649122807015,1.0,0.49572649572649574,0.4051724137931034,0.4051724137931034,0.9574468085106383,0.17142857142857143,0.2391304347826087,0.2727272727272727,0.391304347826087,0.3333333333333333,0.9444444444444444,0.4051724137931034,0.5616594017094017,0.5497119565217391,0.1910828025477707,3.345901639344262,25.35722543352601,0.23838674828952106,33.0,11.0,16.0,8.0,11.0,3.0,11.0,1.0,3.0,11.0,11.0,18.0,4.0,1.0,35.0,8.0,17.0,32.0,6.0,18.0,39.0,69.0,108.0,45.0,24.0,36.0,3.0,285.0,11.0,1.0,1.0,12.0,25.0,1.0,1.0,5.0,2.0,8.0,1.0,13.0,2.0,10.0,1.0,1.0,6.0,1.0,8.0,1.0,8.0,0.23529411764705882,0.6111111111111112,0.47058823529411764,0.4857142857142857,0.5,0.2727272727272727,0.014285714285714285,0.01936619718309859,0.0125,0.02734375,0.013888888888888888,0.05142857142857143,0.2184873949579832,0.008403361344537815,0.5,0.6875,0.717391304347826,0.5151515151515151,0.04700854700854701,0.2727272727272727,0.375,1.0,0.45714285714285713,0.6875,0.18181818181818182,0.16666666666666666,1.0,0.3142857142857143,0.2727272727272727,1.0,0.2391304347826087,0.7272727272727273,0.57518,0.04132231404958678,0.14492753623188406,0.11146496815286625,,,,,,,,,,,,,,,,,True,
203497,1610612762,Rudy Gobert,Rudy Gobert,203497,UTA,131202.0,2187,727,4484,4489,1086,997,489,8973,502.0,1.0,7.0,,1.0,1.0,,,,3.0,,2.0,391,575,,4.0,233.0,1015,4660,1.0,,2.0,71.0,231.0,600,,,,41.0,92.0,301.0,377.0,42.0,720.0,240.0,960,40.0,30.0,10.0,45.0,15.0,30.0,118.0,17.0,28.0,81.0,163.0,347.0,30.0,374.0,26.0,182.0,73.0,190.0,224.0,1060,19.0,0.7672634271099744,0.970873786407767,,,,,0.68,0.6753022452504318,0.7142857142857143,0.6821236559139785,0.6754385964912281,0.0069084628670120895,0.07130434782608695,0.045816733067729085,17.063020214030914,0.3813559322033898,0.5185185185185185,0.2704447632711621,0.3106295149638803,0.08063102541630149,0.286923402454507,0.11878727634194831,0.06796116504854369,0.2224824355971897,0.29892141756548535,0.27672955974842767,0.3216520650813517,0.8670120898100173,0.012089810017271158,0.14285714285714285,0.16666666666666666,1.0,0.0017271157167530224,,,,0.0051813471502590676,,,,0.006756756756756757,,,0.017857142857142856,,0.8739205526770294,,0.5840268229166669,0.600818181818182,0.22758620689655173,2.2966956521739132,55.825,0.24219446922390722,379.0,94.0,138.0,80.0,101.0,11.0,66.0,,,,96.0,147.0,,54.0,246.0,80.0,110.0,182.0,,164.0,34.0,55.0,89.0,32.0,23.0,19.0,12.0,233.0,147.0,1.0,21.0,11.0,73.0,7.0,3.0,13.0,3.0,32.0,24.0,10.0,43.0,182.0,8.0,6.0,103.0,6.0,125.0,9.0,16.0,,0.6530612244897959,0.7272727272727273,0.6486486486486487,0.6721311475409836,0.25757575757575757,0.009259259259259259,0.1687715269804822,0.22562674094707522,0.13875598086124402,0.0851063829787234,0.11356466876971609,0.25882352941176473,0.14893617021276595,0.6578947368421053,0.7549800796812749,0.791231732776618,0.7651715039577837,0.11398963730569948,0.16666666666666666,0.22448979591836735,0.8181818181818182,0.9324324324324325,0.6811594202898551,0.09574468085106383,,,,,,0.9017857142857143,0.7920792079207921,0.6925212264150943,0.25348189415041783,0.2549019607843137,0.24236453201970443,3.0,3.0,4.0,2.0,5.0,2.0,9.0,0.14285714285714285,,,,,,,,,True,
203903,1610612762,Jordan Clarkson,Jordan Clarkson,203903,UTA,57575.0,960,267,1989,1983,523,529,218,3972,75.0,,5.0,12.0,55.0,8.0,4.0,16.0,96.0,263.0,21.0,68.0,128,260,108.0,318.0,70.0,650,2071,20.0,25.0,84.0,25.0,170.0,46,204.0,263.0,96.0,17.0,16.0,49.0,67.0,1.0,117.0,28.0,145,32.0,19.0,13.0,38.0,19.0,19.0,65.0,6.0,16.0,14.0,45.0,71.0,3.0,78.0,3.0,5.0,2.0,5.0,170.0,521,2.0,0.1796875,0.18699186991869918,0.6296296296296297,0.33962264150943394,0.2976190476190476,0.33962264150943394,0.49230769230769234,0.5017301038062284,0.4738562091503268,0.5313014827018122,0.5153374233128835,0.5501730103806228,0.06538461538461539,0.08,29.98212689901698,0.5846153846153846,0.02857142857142857,0.11166666666666666,0.11893203883495146,0.0300187617260788,0.11462450592885376,0.030871003307607496,0.018666666666666668,0.07344632768361582,0.11481481481481481,0.1503267973856209,0.11898016997167139,0.12975778546712802,0.00865051903114187,,,,0.09515570934256055,0.21818181818181817,0.2222222222222222,0.9166666666666666,0.45501730103806226,0.3650190114068441,0.367816091954023,0.59375,0.17777777777777778,0.10457516339869281,0.25,0.4444444444444444,0.3088235294117647,0.6799307958477508,0.3650190114068441,0.49708650519031145,0.47578758169934643,0.26153846153846155,6.724615384615386,25.380503144654085,0.2629462041226747,44.0,5.0,7.0,12.0,19.0,84.0,180.0,3.0,6.0,12.0,13.0,25.0,9.0,6.0,59.0,35.0,69.0,210.0,120.0,10.0,43.0,48.0,91.0,29.0,19.0,35.0,6.0,230.0,12.0,,13.0,7.0,27.0,3.0,3.0,6.0,2.0,2.0,6.0,1.0,5.0,22.0,,,2.0,1.0,3.0,,3.0,0.45,0.52,0.5072463768115942,0.5888888888888889,0.6170212765957447,0.06111111111111111,,0.03208556149732621,0.040268456375838924,0.03,,0.056962025316455694,0.11864406779661017,0.04234527687296417,0.6,0.5866666666666667,0.6376811594202898,0.1590909090909091,0.31141868512110726,0.4666666666666667,0.4970414201183432,0.19047619047619047,0.15555555555555556,0.7142857142857143,,0.375,0.6666666666666666,0.26666666666666666,0.5,0.8333333333333334,0.12418300653594772,0.631578947368421,0.5059103448275861,0.057947019867549666,0.07942238267148015,0.09076923076923077,,2.0,,,,,,,3.0,4.0,5.0,13.0,0.009433962264150943,0.01818181818181818,0.0076045627376425855,0.039755351681957186,True,
204060,1610612762,Joe Ingles,Joe Ingles,204060,UTA,76841.0,1281,486,2640,2647,720,656,287,5287,64.0,2.0,3.0,32.0,67.0,10.0,6.0,14.0,93.0,215.0,22.0,60.0,74,114,125.0,282.0,62.0,585,2735,35.0,28.0,74.0,33.0,139.0,46,255.0,214.0,93.0,11.0,7.0,66.0,83.0,1.0,150.0,17.0,167,29.0,17.0,12.0,51.0,40.0,11.0,77.0,2.0,24.0,18.0,78.0,81.0,1.0,73.0,13.0,3.0,,6.0,136.0,704,11.0,0.3108108108108108,0.3150684931506849,0.68,0.4432624113475177,0.3783783783783784,0.44483985765124556,0.6491228070175439,0.6603535353535354,0.5698924731182796,0.6818181818181818,0.6205357142857143,0.7121212121212122,0.09649122807017543,0.09375,17.014122394082044,0.6623376623376623,0.0196078431372549,0.10506329113924051,0.11785714285714285,0.009971509971509971,0.11037037037037037,0.01288659793814433,0.00796812749003984,0.1278538812785388,0.09090909090909091,0.1065989847715736,0.11324786324786325,0.16161616161616163,0.007575757575757576,0.6666666666666666,0.6666666666666666,0.5,0.1691919191919192,0.47761194029850745,0.47761194029850745,0.96875,0.5429292929292929,0.4325581395348837,0.43457943925233644,0.5806451612903226,0.24390243902439024,0.15053763440860216,0.42857142857142855,0.6451612903225806,0.36666666666666664,0.8737373737373737,0.43457943925233644,0.5288689086294416,0.5138653846153847,0.2376068376068376,5.095614035087719,25.410283687943267,0.2727272727272727,44.0,1.0,3.0,7.0,10.0,28.0,47.0,4.0,12.0,25.0,4.0,6.0,16.0,5.0,61.0,11.0,19.0,102.0,120.0,2.0,122.0,100.0,222.0,60.0,40.0,100.0,21.0,544.0,8.0,2.0,2.0,8.0,26.0,4.0,2.0,3.0,2.0,4.0,7.0,4.0,7.0,27.0,3.0,3.0,3.0,,6.0,,7.0,0.45714285714285713,0.6666666666666666,0.5789473684210527,0.6829268292682927,0.7093023255813954,0.10638297872340426,0.03125,0.017316017316017316,0.019801980198019802,0.017857142857142856,,0.015,0.14130434782608695,0.011049723756906077,1.0,0.6875,0.7586206896551724,0.2727272727272727,0.11868686868686869,0.5957446808510638,0.6666666666666666,0.35714285714285715,0.07317073170731707,0.3333333333333333,,0.4,1.0,0.6097560975609756,0.48,0.8333333333333334,0.10752688172043011,0.7,0.5109625000000001,0.06490384615384616,0.20149253731343283,0.10427350427350428,1.0,1.0,1.0,,,,,,1.0,,,,0.0035460992907801418,,0.004651162790697674,,True,
1627777,1610612762,Georges Niang,Georges Niang,1627777,UTA,52238.0,871,366,1797,1787,423,389,192,3584,21.0,,2.0,42.0,93.0,5.0,9.0,22.0,57.0,127.0,10.0,18.0,31,62,99.0,220.0,14.0,373,1807,19.0,19.0,40.0,3.0,76.0,44,294.0,127.0,57.0,3.0,14.0,44.0,63.0,5.0,112.0,18.0,130,17.0,9.0,8.0,20.0,16.0,4.0,33.0,1.0,7.0,38.0,94.0,20.0,3.0,15.0,,5.0,2.0,5.0,76.0,420,,0.7096774193548387,0.7857142857142857,0.98989898989899,0.45,0.475,0.45,0.5,0.6365248226950354,0.6293103448275862,0.6453287197231834,0.6440677966101694,0.7801418439716312,0.04838709677419355,0.14285714285714285,15.988083416087388,0.6060606060606061,0.1724137931034483,0.11623616236162361,0.11671087533156499,0.027944111776447105,0.11643090315560392,0.02269861286254729,0.02865329512893983,0.1390728476821192,0.1015625,0.11851851851851852,0.11320754716981132,0.07446808510638298,0.0070921985815602835,,,,0.32978723404255317,0.45161290322580644,0.46153846153846156,1.0,0.450354609929078,0.44881889763779526,0.4523809523809524,0.9824561403508771,0.19230769230769232,0.3793103448275862,0.4090909090909091,0.3103448275862069,0.5555555555555556,0.8546099290780141,0.44881889763779526,0.5345301418439715,0.5066112068965518,0.2037533512064343,6.841935483870967,24.672272727272727,0.2353923205342237,10.0,4.0,6.0,2.0,5.0,21.0,39.0,,7.0,14.0,5.0,7.0,7.0,3.0,34.0,8.0,18.0,18.0,3.0,6.0,28.0,15.0,43.0,13.0,2.0,23.0,5.0,101.0,4.0,,2.0,3.0,13.0,,1.0,3.0,2.0,5.0,4.0,3.0,1.0,8.0,,,3.0,,2.0,,5.0,0.3684210526315789,0.7142857142857143,0.4444444444444444,0.5961538461538461,0.6296296296296297,,,0.0136986301369863,0.027777777777777776,0.006172839506172839,,0.02631578947368421,0.13559322033898305,0.013793103448275862,0.4,0.47619047619047616,0.5555555555555556,0.7,0.13829787234042554,0.5384615384615384,0.5384615384615384,0.7142857142857143,0.23076923076923078,0.6666666666666666,0.25,,,0.5384615384615384,0.5,1.0,0.08620689655172414,0.4,0.5537799999999999,0.02768166089965398,0.11594202898550725,0.09115281501340483,,,,,,,,,3.0,,,,0.013636363636363636,0.021505376344086023,0.007874015748031496,,True,
1629744,1610612762,Matt Thomas,Matt Thomas,1629744,UTA,2545.0,42,-1,83,85,15,4,9,168,,2.0,3.0,,3.0,,,,1.0,8.0,1.0,3.0,3,5,1.0,11.0,6.0,15,94,1.0,1.0,3.0,,3.0,4,3.0,7.0,1.0,,,3.0,3.0,,6.0,1.0,7,,,,,,,,,,1.0,1.0,3.0,,7.0,,,,,3.0,15,,0.6666666666666666,1.0,1.0,0.09090909090909091,0.3333333333333333,0.1,0.6,0.28125,0.5,0.4166666666666667,0.5,0.6875,,,19.565217391304348,,,0.14285714285714285,0.15789473684210525,,0.15,0.02702702702702703,,,0.2222222222222222,0.14285714285714285,0.14285714285714285,,0.1875,0.6666666666666666,0.6666666666666666,0.5,0.1875,,,,0.5,0.125,0.125,1.0,,,,1.0,0.3333333333333333,0.6875,0.14285714285714285,0.51519,0.5649,0.2,13.88,27.227272727272727,0.18072289156626506,,,,,,1.0,2.0,,,1.0,1.0,1.0,,,2.0,,,2.0,,2.0,,2.0,2.0,1.0,1.0,,,6.0,1.0,,1.0,,,,,,,,,,1.0,1.0,,,,,,,,,1.0,,0.5,0.5,,,0.09090909090909091,,0.14285714285714285,,,0.2,0.09090909090909091,,,,,0.125,0.5,0.5,1.0,,,,,,0.5,,,,,0.4825,0.16666666666666666,0.2,0.13333333333333333,1.0,,,,,,,,,,,2.0,,,,0.15384615384615385,True,
1630235,1610612762,Trent Forrest,Trent Forrest,1630235,UTA,3137.0,52,-14,96,99,5,13,12,195,1.0,,,,2.0,,,,,2.0,,,4,5,,4.0,4.0,12,114,,,,,2.0,2,,2.0,,,,1.0,4.0,,5.0,,5,1.0,,1.0,4.0,3.0,1.0,4.0,,,2.0,4.0,5.0,,4.0,,2.0,1.0,2.0,2.0,5,,0.25,0.25,,,,,0.8,0.4444444444444444,1.0,0.5454545454545454,1.0,0.4444444444444444,,,14.018691588785046,1.0,,0.17391304347826086,0.05263157894736842,,0.11904761904761904,,,0.125,0.3333333333333333,,0.05555555555555555,0.1111111111111111,,,,,0.2222222222222222,,,,0.2222222222222222,,,,,,,,,0.5555555555555556,,0.4691944444444444,0.2803,0.16666666666666666,9.040000000000001,25.05,0.052083333333333336,1.0,,,,,3.0,4.0,,,,1.0,1.0,,,2.0,1.0,1.0,6.0,,,2.0,2.0,4.0,2.0,,2.0,,10.0,,,,,,,,,,1.0,,,,2.0,,,1.0,,1.0,,,,1.0,1.0,1.0,1.0,,,,,,,,,,0.5,1.0,1.0,,0.4444444444444444,0.75,0.75,0.3333333333333333,,,,,,,,,,,0.3712,0.18181818181818182,0.2857142857142857,0.16666666666666666,,,,,,,,,,,,,,,,,True,
201144,1610612762,Mike Conley,Mike Conley,201144,UTA,82061.0,1368,520,2811,2793,645,584,306,5604,89.0,19.0,42.0,25.0,60.0,12.0,4.0,12.0,104.0,248.0,22.0,64.0,135,278,129.0,308.0,107.0,764,2861,26.0,26.0,76.0,44.0,174.0,68,219.0,245.0,104.0,15.0,20.0,72.0,59.0,2.0,133.0,35.0,168,62.0,35.0,27.0,61.0,48.0,13.0,86.0,5.0,24.0,27.0,89.0,117.0,1.0,124.0,14.0,8.0,5.0,9.0,165.0,626,9.0,0.2518518518518518,0.2556390977443609,0.5658914728682171,0.41883116883116883,0.34210526315789475,0.42295081967213116,0.4856115107913669,0.560580204778157,0.4961832061068702,0.5942367601246106,0.564935064935065,0.5255972696245734,0.0539568345323741,0.07865168539325842,23.037974683544302,0.7093023255813954,0.045454545454545456,0.06789413118527042,0.11428571428571428,0.02812939521800281,0.08739159439626418,0.027365129007036748,0.023032629558541268,0.07636363636363637,0.06220095693779904,0.06818181818181818,0.11650485436893204,0.15187713310580206,0.07167235494880546,0.4523809523809524,0.4523809523809524,0.10526315789473684,0.10238907849829351,0.4166666666666667,0.423728813559322,0.96,0.4232081911262799,0.41935483870967744,0.42276422764227645,0.47115384615384615,0.24489795918367346,0.0916030534351145,0.3333333333333333,0.48854961832061067,0.34375,0.6774744027303754,0.42448979591836733,0.50269974271012,0.483515625,0.22774869109947643,7.952158273381294,25.637012987012987,0.2294557097118463,49.0,3.0,9.0,8.0,18.0,67.0,147.0,5.0,6.0,14.0,9.0,23.0,11.0,,51.0,26.0,55.0,202.0,168.0,4.0,139.0,142.0,281.0,93.0,49.0,111.0,23.0,704.0,15.0,,11.0,15.0,25.0,7.0,,,2.0,3.0,,20.0,6.0,44.0,1.0,,3.0,,8.0,,7.0,0.4230769230769231,0.391304347826087,0.4727272727272727,0.5204081632653061,0.5204081632653061,0.05442176870748299,,0.02640845070422535,0.030973451327433628,0.022222222222222223,0.027777777777777776,0.042105263157894736,0.10434782608695652,0.03741496598639456,0.8888888888888888,0.550561797752809,0.5975609756097561,0.42857142857142855,0.2508532423208191,0.4557823129251701,0.48201438848920863,0.16417910447761194,0.1836734693877551,0.3333333333333333,0.6666666666666666,0.4166666666666667,1.0,0.2857142857142857,0.42857142857142855,0.3333333333333333,0.13740458015267176,0.4444444444444444,0.5436179999999999,0.07802547770700637,0.13924050632911392,0.06675392670157068,3.0,5.0,2.0,1.0,,,,,3.0,1.0,1.0,5.0,0.00974025974025974,0.016666666666666666,0.008064516129032258,0.016025641025641024,True,
202711,1610612762,Bojan Bogdanovic,Bojan Bogdanovic,202711,UTA,82173.0,1370,401,2805,2807,612,535,310,5612,119.0,6.0,13.0,57.0,131.0,9.0,12.0,30.0,52.0,154.0,11.0,33.0,126,253,109.0,285.0,126.0,705,2950,27.0,23.0,63.0,50.0,143.0,112,321.0,154.0,52.0,20.0,16.0,65.0,93.0,4.0,162.0,24.0,186,27.0,22.0,5.0,45.0,23.0,22.0,77.0,6.0,9.0,22.0,64.0,109.0,6.0,145.0,23.0,2.0,1.0,2.0,131.0,587,17.0,0.4444444444444444,0.4666666666666667,0.981651376146789,0.3824561403508772,0.36507936507936506,0.3824561403508772,0.4980237154150198,0.5381040892193308,0.484375,0.5794701986754967,0.5772357723577236,0.5297397769516728,0.07905138339920949,0.07563025210084033,21.557454890788225,0.5844155844155844,0.0784313725490196,0.10152838427947598,0.10998307952622674,0.024205748865355523,0.10484406104844061,0.019002375296912115,0.029166666666666667,0.07534246575342465,0.0924170616113744,0.15841584158415842,0.11434511434511435,0.2211895910780669,0.024163568773234202,0.46153846153846156,0.46153846153846156,0.3333333333333333,0.24349442379182157,0.4351145038167939,0.44881889763779526,1.0,0.2862453531598513,0.33766233766233766,0.33766233766233766,0.9615384615384616,0.1836734693877551,0.3125,0.4,0.34375,0.3333333333333333,0.7509293680297398,0.33766233766233766,0.5230413568773236,0.5237932291666667,0.2028368794326241,6.0956521739130425,24.684912280701752,0.21818181818181817,64.0,8.0,11.0,6.0,13.0,56.0,121.0,2.0,7.0,18.0,12.0,22.0,9.0,15.0,66.0,12.0,33.0,140.0,6.0,12.0,36.0,55.0,91.0,33.0,22.0,30.0,6.0,237.0,8.0,,7.0,5.0,32.0,8.0,4.0,5.0,2.0,1.0,6.0,5.0,7.0,50.0,,,1.0,,1.0,,3.0,0.3333333333333333,0.5454545454545454,0.36363636363636365,0.5204081632653061,0.5892857142857143,0.09090909090909091,,0.013289036544850499,0.019083969465648856,0.007434944237918215,0.014084507042253521,0.011049723756906077,0.09090909090909091,0.025089605734767026,0.5,0.5378151260504201,0.5818181818181818,0.578125,0.22490706319702602,0.4628099173553719,0.509090909090909,0.30357142857142855,0.22448979591836735,0.7272727272727273,0.25,0.2222222222222222,1.0,0.3673469387755102,0.3888888888888889,1.0,0.13541666666666666,0.46153846153846156,0.539735185185185,0.08605851979345955,0.16891891891891891,0.09361702127659574,,,2.0,,,,,,4.0,,6.0,,0.014035087719298246,0.030534351145038167,,,True,
