EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Charge Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,OffTwoPtRebounds,ShortMidRangePctBlocked,OffTwoPtReboundPct,OffShortMidRangeReboundPct,ShortMidRangePctAssisted,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,PenaltyArc3FGM,PenaltyFG3M,PtsPutbacks,Fg3aBlocked,SelfOReb,LostBallOutOfBoundsTurnovers,Travels,3pt And 1 Free Throw Trips,PenaltyFg3Pct,FG3APctBlocked,LongMidRangePctBlocked,Corner3PctBlocked,OffAtRimReboundPct,SelfORebPct,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,SecondChanceCorner3FGM,StepOutOfBoundsTurnovers,OffLongMidRangeReboundPct,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,3SecondViolations,Defensive 3 Seconds Violations,DefensiveGoaltends,Blocked3s,BlockedArc3,BlockedLongMidRange,Arc3PctBlocked,FTOffRebounds,OffFTReboundPct,on,Clear Path Fouls,BlockedCorner3,OffensiveGoaltends
101108,1610612756,Chris Paul,Chris Paul,101108,PHX,23386.0,390,94,795,788,133.0,175,76.0,1583,8.0,11.0,1.0,1.0,2.0,2.0,13.0,27.0,42.0,70.0,1.0,2.0,22.0,44.0,2.0,4.0,6.0,63.0,108.0,23.0,46.0,48.0,243.0,862,5.0,7.0,2.0,4.0,2.0,18.0,4.0,12.0,6.0,26.0,34.0,10.0,116.0,30.0,39.0,1.0,43.0,22.0,1.0,61.0,45.0,106.0,32.0,13.0,35.0,15.0,11.0,257.0,4.0,29.0,18.0,1.0,48,4.0,52,13.0,5.0,8.0,12.0,3.0,8.0,7.0,4.0,19,2.0,2.0,6.0,21,1.0,1.0,1.0,43.0,1.0,2.0,2.0,53.0,3.0,4.0,10.0,2.0,13.0,4.0,1.0,3.0,4.0,4.0,24.0,126.0,3.0,8.0,0.07936507936507936,0.07936507936507936,0.43478260869565216,0.5,0.5,0.5111111111111111,0.5833333333333334,0.7142857142857143,0.3333333333333333,0.6331168831168831,0.7272727272727273,0.2222222222222222,0.6789772727272727,0.75,0.515625,0.2987012987012987,0.009259259259259259,0.09090909090909091,22.234891676168758,0.631578947368421,0.045454545454545456,0.10465116279069768,0.17575757575757575,0.022099447513812154,0.1394658753709199,0.0111731843575419,0.02097902097902098,0.02631578947368421,0.10526315789473684,0.08450704225352113,0.13636363636363635,0.19696969696969696,0.09090909090909091,1.0,0.07142857142857142,0.7272727272727273,0.8,0.125,0.17532467532467533,0.48148148148148145,0.48148148148148145,0.45454545454545453,0.6,0.6,0.09523809523809523,0.012987012987012988,0.5,0.5,1.0,0.2857142857142857,0.5,0.5,0.4090909090909091,0.09090909090909091,1.0,0.36363636363636365,0.5,0.5,0.1111111111111111,1.0,0.3333333333333333,0.37012987012987014,0.5116279069767442,0.46170686274509803,0.49296999999999996,0.4452027777777778,0.0736196319018405,0.08695652173913043,0.041666666666666664,0.07407407407407407,0.13991769547325103,14.053703703703706,27.37173913043478,0.16729559748427672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
1626163,1610612756,Frank Kaminsky,Frank Kaminsky,1626163,PHX,4957.0,83,43,174,169,35.0,39,22.0,343,11.0,12.0,,,2.0,3.0,8.0,13.0,1.0,1.0,,,,4.0,,,,20.0,26.0,,4.0,4.0,44.0,181,1.0,1.0,,,,2.0,2.0,3.0,,2.0,6.0,32.0,8.0,,,,4.0,,3.0,4.0,2.0,6.0,1.0,1.0,2.0,,2.0,14.0,2.0,9.0,11.0,,20,3.0,23,2.0,,2.0,,1.0,,1.0,,1,,1.0,7.0,8,,,,6.0,,,1.0,7.0,1.0,,3.0,,1.0,2.0,1.0,1.0,2.0,,6.0,35.0,,1.0,0.8,0.8,,,,,0.7692307692307693,1.0,0.6666666666666666,0.6666666666666666,1.0,0.6666666666666666,0.6666666666666666,1.0,0.75,0.13333333333333333,0.11538461538461539,0.08333333333333333,17.08542713567839,,,0.28205128205128205,0.2571428571428571,0.05714285714285714,0.2702702702702703,0.039473684210526314,,0.18181818181818182,0.14285714285714285,0.37037037037037035,,0.23333333333333334,0.4,,0.4,0.9166666666666666,1.0,0.8181818181818182,0.43333333333333335,0.6153846153846154,0.7272727272727273,0.03333333333333333,1.0,1.0,1.0,,,,,0.13333333333333333,,,,,,,,,1.0,0.6666666666666666,,0.5333333333333333,,0.4572733333333333,0.3828,0.38066666666666665,0.09375,0.10714285714285714,,0.045454545454545456,0.13636363636363635,5.180769230769231,27.799999999999997,0.20114942528735633,1.0,0.15384615384615385,0.024390243902439025,0.05263157894736842,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
1626164,1610612756,Devin Booker,Devin Booker,1626164,PHX,24329.0,405,140,850,829,259.0,331,79.0,1679,40.0,67.0,6.0,8.0,13.0,24.0,27.0,44.0,21.0,47.0,5.0,11.0,21.0,60.0,1.0,1.0,16.0,88.0,158.0,26.0,71.0,80.0,334.0,865,11.0,13.0,1.0,2.0,10.0,35.0,29.0,50.0,20.0,36.0,130.0,60.0,116.0,48.0,30.0,,60.0,21.0,10.0,24.0,34.0,58.0,21.0,13.0,17.0,4.0,3.0,150.0,4.0,15.0,30.0,3.0,48,6.0,54,3.0,2.0,1.0,21.0,4.0,14.0,15.0,7.0,36,1.0,11.0,14.0,36,2.0,3.0,5.0,70.0,,,2.0,90.0,11.0,3.0,39.0,2.0,8.0,3.0,2.0,1.0,3.0,,128.0,252.0,4.0,5.0,0.3409090909090909,0.3448275862068966,0.6153846153846154,0.36619718309859156,0.5,0.36619718309859156,0.5569620253164557,0.8461538461538461,0.58,0.5545851528384279,0.8333333333333334,0.6714285714285714,0.6221804511278195,0.8947368421052632,0.75,0.31004366812227074,0.06329113924050633,0.11940298507462686,32.33404710920771,0.5833333333333334,0.1,0.14423076923076922,0.09259259259259259,0.020942408376963352,0.12162162162162163,0.016216216216216217,0.02112676056338028,0.02040816326530612,0.10344827586206896,0.16326530612244897,0.15384615384615385,0.09230769230769231,0.09375,,0.2925764192139738,0.5970149253731343,0.6779661016949152,0.425,0.19213973799126638,0.6136363636363636,0.6136363636363636,0.2052401746724891,0.44680851063829785,0.4666666666666667,0.38095238095238093,0.048034934497816595,0.45454545454545453,0.5,0.8,0.26200873362445415,0.35,0.35,0.5714285714285714,0.5333333333333333,0.75,0.06666666666666667,1.0,,0.34285714285714286,0.5416666666666666,0.22857142857142856,0.6026200873362445,0.35,0.4995171052631579,0.5579,0.47774057971014483,0.15891472868217055,0.20967741935483872,0.027777777777777776,0.10479041916167664,0.38922155688622756,8.248734177215189,26.250704225352116,0.30470588235294116,2.0,,0.0111731843575419,0.01694915254237288,0.18518518518518517,1.0,1.0,4.0,11.0,12.0,2.0,1.0,2.0,1.0,1.0,1.0,0.6,0.014084507042253521,0.0425531914893617,0.09090909090909091,0.0136986301369863,0.019230769230769232,0.6666666666666666,0.06666666666666667,0.05714285714285714,0.25,0.6875,,,,,,,,,,,,,,,True,,,
1628969,1610612756,Mikal Bridges,Mikal Bridges,1628969,PHX,19074.0,318,129,656,647,121.0,185,62.0,1303,29.0,38.0,6.0,8.0,3.0,4.0,4.0,8.0,4.0,7.0,12.0,21.0,4.0,8.0,,1.0,2.0,37.0,53.0,16.0,29.0,21.0,143.0,669,6.0,8.0,2.0,3.0,2.0,20.0,4.0,6.0,3.0,9.0,26.0,48.0,26.0,48.0,,,8.0,4.0,3.0,18.0,10.0,28.0,3.0,7.0,10.0,5.0,3.0,66.0,9.0,25.0,13.0,3.0,41,15.0,56,15.0,7.0,8.0,2.0,,2.0,2.0,,4,,,6.0,10,,,,18.0,,,2.0,23.0,3.0,,11.0,,2.0,5.0,3.0,2.0,5.0,5.0,26.0,117.0,1.0,2.0,0.6486486486486487,0.7741935483870968,1.0,0.5517241379310345,0.6666666666666666,0.5517241379310345,0.6981132075471698,0.75,0.6666666666666666,0.7439024390243902,0.8181818181818182,0.9444444444444444,0.7771739130434783,0.8333333333333334,0.9285714285714286,0.35365853658536583,0.05660377358490566,0.02631578947368421,13.333333333333332,0.5,0.17647058823529413,0.08904109589041095,0.17006802721088435,0.06428571428571428,0.1296928327645051,0.05434782608695652,0.08256880733944955,,0.0851063829787234,0.06349206349206349,0.1388888888888889,0.13333333333333333,0.3333333333333333,1.0,0.4634146341463415,0.7631578947368421,0.7837837837837838,0.6206896551724138,0.0975609756097561,0.5,0.5714285714285714,0.08536585365853659,0.5714285714285714,0.6666666666666666,0.75,0.25609756097560976,0.5714285714285714,0.5714285714285714,1.0,0.0975609756097561,0.5,0.5,1.0,0.7272727272727273,0.75,0.09090909090909091,,,0.4444444444444444,0.75,0.2222222222222222,0.8170731707317073,0.5,0.5867054878048781,0.76615,0.5426777777777778,0.12222222222222222,0.18032786885245902,,0.13986013986013987,0.18181818181818182,4.535849056603774,23.979310344827585,0.18445121951219512,6.0,0.125,0.04411764705882353,,0.75,2.0,1.0,1.0,2.0,3.0,12.0,,1.0,1.0,,,1.0,,0.14285714285714285,,0.07547169811320754,0.038461538461538464,,0.18181818181818182,0.1111111111111111,1.0,1.0,2.0,1.0,0.05128205128205128,1.0,1.0,,,,,,,,,,True,,,
203967,1610612756,Dario Saric,Dario Saric,203967,PHX,52232.0,871,219,1782,1766,384.0,504,173.0,3548,69.0,114.0,12.0,23.0,15.0,19.0,34.0,77.0,3.0,16.0,11.0,18.0,36.0,117.0,1.0,2.0,24.0,106.0,207.0,47.0,135.0,84.0,437.0,1914,15.0,29.0,1.0,2.0,9.0,42.0,21.0,33.0,30.0,29.0,104.0,156.0,56.0,141.0,,,117.0,36.0,30.0,39.0,26.0,65.0,17.0,9.0,21.0,10.0,8.0,156.0,15.0,58.0,76.0,10.0,144,46.0,190,30.0,16.0,14.0,28.0,9.0,14.0,29.0,14.0,57,4.0,9.0,59.0,95,1.0,7.0,8.0,88.0,5.0,8.0,4.0,99.0,7.0,,44.0,,9.0,4.0,1.0,3.0,4.0,2.0,103.0,377.0,10.0,7.0,0.7358490566037735,0.78,1.0,0.34814814814814815,0.5,0.34814814814814815,0.5120772946859904,0.5172413793103449,0.6363636363636364,0.5160818713450293,0.532258064516129,0.5952380952380952,0.5631443298969072,0.5833333333333334,0.6419753086419753,0.39473684210526316,0.14492753623188406,0.17543859649122806,22.565922920892497,0.49122807017543857,0.19607843137254902,0.18269230769230768,0.16022099447513813,0.03537735849056604,0.17223650385604114,0.057571964956195244,0.02786377708978328,0.0594059405940594,0.14393939393939395,0.2127659574468085,0.17708333333333334,0.1644295302013423,0.140625,0.5,0.3333333333333333,0.6052631578947368,0.7340425531914894,0.7101449275362319,0.22514619883040934,0.44155844155844154,0.5,0.04678362573099415,0.1875,0.2,1.0,0.05263157894736842,0.6111111111111112,0.6111111111111112,1.0,0.34210526315789475,0.3076923076923077,0.3076923076923077,1.0,0.7419354838709677,0.5217391304347826,0.06451612903225806,0.5,1.0,0.30158730158730157,0.7894736842105263,0.38095238095238093,0.7280701754385965,0.3076923076923077,0.5129064327485379,0.5946136363636364,0.525257142857143,0.11609498680738786,0.18032786885245902,,0.09610983981693363,0.2379862700228833,5.379710144927536,25.88888888888889,0.21548821548821548,31.0,0.11688311688311688,0.08266666666666667,0.1111111111111111,0.7647058823529411,,4.0,6.0,7.0,11.0,12.0,,3.0,3.0,7.0,,0.36666666666666664,,0.0625,,0.09859154929577464,0.01910828025477707,0.25,,0.09523809523809523,0.6666666666666666,0.2916666666666667,,,0.02040816326530612,,,1.0,1.0,,,,,,,,True,,,
203109,1610612756,Jae Crowder,Jae Crowder,203109,PHX,17366.0,289,79,605,598,137.0,210,50.0,1203,8.0,11.0,3.0,3.0,2.0,3.0,1.0,4.0,4.0,11.0,7.0,17.0,16.0,48.0,1.0,3.0,9.0,13.0,26.0,23.0,65.0,1.0,96.0,637,4.0,4.0,2.0,4.0,,14.0,2.0,9.0,12.0,,25.0,18.0,8.0,63.0,6.0,,48.0,16.0,2.0,9.0,7.0,16.0,3.0,4.0,7.0,2.0,,39.0,8.0,22.0,19.0,4.0,45,8.0,53,7.0,4.0,3.0,8.0,3.0,7.0,4.0,1.0,12,2.0,3.0,7.0,16,,,,7.0,,1.0,2.0,2.0,,,1.0,,,5.0,2.0,3.0,5.0,2.0,25.0,130.0,2.0,,0.6923076923076923,0.75,0.9130434782608695,0.35384615384615387,0.5,0.35384615384615387,0.5,1.0,0.2222222222222222,0.521978021978022,0.875,0.5952380952380952,0.5217391304347826,0.875,0.5952380952380952,0.7142857142857143,0.07692307692307693,0.09090909090909091,15.66265060240964,0.6666666666666666,0.2222222222222222,0.125,0.18032786885245902,0.05673758865248227,0.14963503649635038,0.02962962962962963,0.0603448275862069,0.04,0.06,0.11940298507462686,0.22857142857142856,0.18556701030927836,0.16,0.4,0.12087912087912088,0.7272727272727273,0.8,0.5,0.04395604395604396,0.25,0.3333333333333333,0.12087912087912088,0.36363636363636365,0.36363636363636365,1.0,0.18681318681318682,0.4117647058823529,0.4117647058823529,0.8571428571428571,0.5274725274725275,0.3333333333333333,0.3333333333333333,0.9375,0.375,1.0,0.375,0.3333333333333333,1.0,0.14285714285714285,0.6666666666666666,0.42857142857142855,0.8351648351648352,0.3333333333333333,0.5341368131868132,0.5969166666666667,0.5192785714285714,0.010869565217391304,0.037037037037037035,,0.14583333333333334,0.2604166666666667,10.207692307692307,25.304615384615385,0.22644628099173553,,0.25,,,1.0,1.0,2.0,3.0,5.0,7.0,2.0,,1.0,,1.0,,0.5833333333333334,,,,,0.019230769230769232,0.3333333333333333,0.125,0.14285714285714285,0.6666666666666666,0.5555555555555556,1.0,,,1.0,,,1.0,,,,,,,,True,,,
1627846,1610612756,Abdel Nader,Abdel Nader,1627846,PHX,7201.0,120,25,248,251,67.0,41,21.0,499,11.0,21.0,5.0,8.0,1.0,4.0,2.0,6.0,,,4.0,4.0,5.0,10.0,,,1.0,13.0,27.0,9.0,14.0,8.0,61.0,268,5.0,8.0,1.0,1.0,5.0,18.0,1.0,4.0,2.0,2.0,7.0,14.0,12.0,27.0,,,10.0,5.0,3.0,1.0,2.0,3.0,1.0,1.0,1.0,,,8.0,2.0,7.0,8.0,1.0,16,7.0,23,4.0,2.0,2.0,1.0,,1.0,8.0,,9,,3.0,7.0,15,5.0,,1.0,12.0,,2.0,1.0,12.0,2.0,,6.0,,1.0,5.0,4.0,1.0,5.0,3.0,7.0,67.0,1.0,1.0,0.5384615384615384,0.875,1.0,0.6428571428571429,1.0,0.6428571428571429,0.48148148148148145,0.625,0.25,0.6463414634146342,0.7222222222222222,0.4166666666666667,0.6630434782608695,0.8181818181818182,0.5,0.34146341463414637,0.1111111111111111,0.047619047619047616,20.37037037037037,0.1111111111111111,0.16666666666666666,0.13114754098360656,0.14,0.05714285714285714,0.13513513513513514,0.06930693069306931,0.03571428571428571,0.14285714285714285,0.058823529411764705,0.09375,0.3333333333333333,0.11627906976744186,0.2857142857142857,0.6,0.5121951219512195,0.5238095238095238,0.55,0.45454545454545453,0.14634146341463414,0.3333333333333333,0.5,,,,,0.0975609756097561,1.0,1.0,1.0,0.24390243902439024,0.5,0.5,1.0,0.8888888888888888,0.625,,,,0.6666666666666666,0.25,0.16666666666666666,0.8536585365853658,0.5,0.5605524390243902,0.7137285714285715,0.5571333333333334,0.13333333333333333,0.1935483870967742,,0.29508196721311475,0.11475409836065574,2.644444444444445,25.807142857142857,0.2701612903225806,5.0,0.3333333333333333,0.07575757575757576,0.03571428571428571,1.0,1.0,1.0,1.0,,1.0,10.0,,3.0,1.0,1.0,,0.5,,,,0.14814814814814814,0.1875,,0.1111111111111111,0.16666666666666666,1.0,,1.0,,,1.0,1.0,,1.0,1.0,,,,,,,True,,,
204038,1610612756,Langston Galloway,Langston Galloway,204038,PHX,8597.0,143,15,305,296,59.0,83,29.0,601,,,,,,,7.0,9.0,3.0,8.0,4.0,19.0,9.0,15.0,1.0,1.0,3.0,10.0,17.0,13.0,34.0,5.0,64.0,335,,,1.0,2.0,2.0,5.0,3.0,5.0,7.0,,12.0,16.0,4.0,39.0,,1.0,14.0,9.0,1.0,5.0,1.0,6.0,,1.0,4.0,1.0,,13.0,,7.0,6.0,,13,2.0,15,1.0,1.0,,1.0,1.0,1.0,3.0,,4,,,6.0,9,1.0,,,5.0,,,,6.0,,,1.0,2.0,,,,,,,12.0,59.0,,,0.8,0.8,1.0,0.38235294117647056,0.5,0.3939393939393939,0.5882352941176471,,0.6,0.5784313725490197,0.75,0.5,0.6037735849056604,0.8333333333333334,0.5,0.6666666666666666,0.058823529411764705,,17.117117117117118,0.25,,0.08,0.125,,0.09923664122137404,0.014814814814814815,,,0.11538461538461539,0.02702702702702703,0.16666666666666666,0.13043478260869565,0.1,,,,,,0.17647058823529413,0.7777777777777778,0.875,0.1568627450980392,0.375,0.375,0.6666666666666666,0.37254901960784315,0.21052631578947367,0.21052631578947367,1.0,0.29411764705882354,0.6,0.6,1.0,,,0.5,1.0,1.0,,,0.25,0.6666666666666666,0.6428571428571429,0.51098,0.62775,0.4808090909090909,0.05660377358490566,0.05555555555555555,0.05714285714285714,0.078125,0.1875,12.441176470588236,25.023529411764706,0.19344262295081968,2.0,0.1111111111111111,0.03278688524590164,0.041666666666666664,0.8571428571428571,1.0,,4.0,2.0,2.0,,,1.0,,1.0,1.0,0.2857142857142857,,,,,0.038461538461538464,,0.5,0.3333333333333333,,0.6666666666666666,,,0.058823529411764705,,,,,,,,,,,,True,,,
1628470,1610612756,Torrey Craig,Torrey Craig,1628470,PHX,14619.0,244,19,466,474,101.0,100,58.0,940,22.0,29.0,9.0,10.0,5.0,7.0,5.0,7.0,,1.0,4.0,10.0,6.0,21.0,,3.0,5.0,27.0,37.0,10.0,31.0,3.0,87.0,555,9.0,10.0,,3.0,,18.0,5.0,8.0,6.0,,19.0,28.0,26.0,30.0,,,21.0,6.0,3.0,9.0,9.0,18.0,8.0,1.0,5.0,3.0,1.0,45.0,10.0,27.0,12.0,10.0,49,16.0,65,11.0,6.0,5.0,6.0,,4.0,2.0,2.0,8,1.0,2.0,18.0,29,2.0,4.0,,5.0,,,1.0,6.0,,,3.0,,,5.0,2.0,1.0,6.0,2.0,19.0,101.0,2.0,,0.5185185185185185,0.6086956521739131,1.0,0.3225806451612903,,0.3225806451612903,0.7297297297297297,0.9,0.625,0.6176470588235294,0.6923076923076923,0.6785714285714286,0.6126760563380281,0.6923076923076923,0.6785714285714286,0.45588235294117646,0.08108108108108109,0.10344827586206896,14.849624060150376,0.75,0.7692307692307693,0.14285714285714285,0.25961538461538464,0.07462686567164178,0.2074468085106383,0.06986899563318777,0.08247422680412371,0.05405405405405406,0.2,0.08823529411764706,0.15,0.2727272727272727,0.1875,0.3333333333333333,0.4264705882352941,0.7586206896551724,0.8461538461538461,0.5909090909090909,0.10294117647058823,0.7142857142857143,0.7142857142857143,0.014705882352941176,,,,0.14705882352941177,0.4,0.4,1.0,0.3088235294117647,0.2857142857142857,0.3,1.0,0.7692307692307693,0.9,0.23076923076923078,,,0.5,0.7142857142857143,0.35714285714285715,0.8823529411764706,0.2857142857142857,0.5583169117647059,0.5937857142857143,0.5789642857142857,0.04225352112676056,0.075,,0.20689655172413793,0.21839080459770116,3.9324324324324325,25.21612903225807,0.2167381974248927,6.0,,0.06315789473684211,0.0625,0.2,,,1.0,3.0,3.0,8.0,1.0,1.0,,,,0.5,0.03225806451612903,,,0.07894736842105263,0.037037037037037035,0.3333333333333333,,0.07142857142857142,,0.6,,,0.04,,,,,,1.0,1.0,2.0,0.047619047619047616,,,True,,,
1628975,1610612756,Jevon Carter,Jevon Carter,1628975,PHX,16921.0,282,70,566,573,70.0,125,53.0,1139,4.0,7.0,,1.0,,1.0,3.0,6.0,10.0,12.0,9.0,18.0,16.0,45.0,3.0,10.0,7.0,17.0,25.0,25.0,63.0,1.0,110.0,632,,1.0,6.0,15.0,,18.0,,1.0,9.0,,18.0,24.0,10.0,69.0,6.0,,45.0,16.0,3.0,16.0,13.0,29.0,12.0,1.0,8.0,5.0,3.0,71.0,8.0,9.0,11.0,3.0,23,10.0,33,12.0,7.0,5.0,3.0,,3.0,1.0,,4,,,13.0,24,,,,6.0,,,1.0,2.0,,,1.0,,,4.0,2.0,2.0,4.0,1.0,18.0,70.0,1.0,,0.7058823529411765,0.7058823529411765,0.92,0.3968253968253968,0.4,0.3968253968253968,0.68,,,0.6193181818181818,0.5625,0.9,0.6179775280898876,0.5625,0.9,0.7159090909090909,0.12,0.2857142857142857,14.78537360890302,0.75,0.15789473684210525,0.08527131782945736,0.075,0.050955414012738856,0.08032128514056225,0.038461538461538464,0.064,,0.043478260869565216,0.08163265306122448,0.14705882352941177,0.06,0.15,0.25,0.07954545454545454,0.5714285714285714,0.8,0.75,0.06818181818181818,0.5,0.6,0.13636363636363635,0.8333333333333334,0.8333333333333334,0.7,0.20454545454545456,0.5,0.5,0.7777777777777778,0.5113636363636364,0.35555555555555557,0.35555555555555557,1.0,0.0625,,0.625,0.3,1.0,0.1,,0.7,0.7954545454545454,0.35555555555555557,0.5244960227272727,0.545325,0.5327,0.011235955056179775,0.038461538461538464,,0.16363636363636364,0.16363636363636364,11.671999999999999,25.68253968253968,0.12367491166077739,2.0,0.16666666666666666,0.019417475728155338,0.023255813953488372,0.6666666666666666,5.0,2.0,2.0,4.0,6.0,,,1.0,,,,0.6666666666666666,,,,0.029411764705882353,0.023809523809523808,,0.3125,0.2,1.0,0.5714285714285714,3.0,1.0,,0.6,0.6666666666666666,,,,,,,,,,True,,,
