EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,OffThreePtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffArc3ReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,LongMidRangeFrequency,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PtsUnassisted2s,Fg2aBlocked,Offensive Fouls Drawn,2pt And 1 Free Throw Trips,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,NonShootingPenaltyNonTakeFouls,FG2APctBlocked,AtRimPctBlocked,DefAtRimReboundPct,BlocksRecoveredPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,SecondChanceArc3FGA,PenaltyArc3FGM,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChancePoints,PtsUnassisted3s,PtsPutbacks,LongMidRangeAssists,OffTwoPtRebounds,FTOffRebounds,SelfOReb,BadPassOutOfBoundsTurnovers,LostBallOutOfBoundsTurnovers,Charge Fouls,Charge Fouls Drawn,ThreePtShootingFoulsDrawn,Blocked3s,BlockedArc3,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,ShortMidRangePctBlocked,OffFTReboundPct,OffTwoPtReboundPct,OffShortMidRangeReboundPct,SelfORebPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,PenaltyArc3Accuracy,SecondChanceShotQualityAvg,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,SecondChanceFtPoints,Travels,OffAtRimReboundPct,OffCorner3ReboundPct,Loose Ball Fouls,BlockedShortMidRange,OffensiveGoaltends,Defensive 3 Seconds Violations,SecondChanceAtRimPctAssisted,SecondChanceCorner3FGA,SecondChanceCorner3Frequency,StepOutOfBoundsTurnovers,Clear Path Fouls,3SecondViolations,on,SecondChanceCorner3FGM,SecondChanceArc3FGM,SecondChanceFG3M,SecondChanceFg3Pct,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,DefensiveGoaltends,OffLongMidRangeReboundPct,Fg3aBlocked,3pt And 1 Free Throw Trips,Technical Free Throw Trips,BlockedCorner3,BlockedLongMidRange,FG3APctBlocked,Arc3PctBlocked,LongMidRangePctBlocked,HeaveAttempts,Corner3PctBlocked
1626204,1610612739,Larry Nance Jr.,Larry Nance Jr.,1626204,CLE,4351.0,73,-34,138,139,47,49,8,277,4.0,4.0,1.0,1.0,1.0,2.0,7.0,1.0,3.0,1.0,4.0,1.0,4.0,5.0,3.0,11.0,3.0,20.0,169,1.0,2.0,1.0,4.0,3.0,8.0,8.0,9.0,4.0,1.0,6.0,2.0,8.0,1.0,1.0,4.0,2.0,18.0,1.0,4.0,5.0,1.0,10.0,1.0,11.0,6.0,4.0,2.0,4.0,2.0,1.0,2.0,5.0,1.0,1.0,2.0,4.0,1.0,8,1.0,6.0,2.0,1.0,8.0,47,1.0,1.0,1.0,1.0,0.2727272727272727,0.25,0.2727272727272727,0.8,0.5,0.53125,0.4166666666666667,0.5263157894736842,0.5,0.6875,16.216216216216218,0.8,0.125,0.17857142857142858,0.14285714285714285,0.03571428571428571,0.16071428571428573,0.018518518518518517,0.058823529411764705,0.125,0.4444444444444444,0.09523809523809523,0.2857142857142857,0.25,1.0,1.0,1.0,0.0625,0.4375,0.2857142857142857,0.2857142857142857,1.0,0.25,0.25,0.25,1.0,0.16666666666666666,1.0,0.5,0.3333333333333333,0.16666666666666666,0.9375,0.25,0.5903531249999999,0.5998,0.1111111111111111,0.2857142857142857,0.4,3.9,24.227272727272727,0.34057971014492755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,
1626224,1610612739,Cedi Osman,Cedi Osman,1626224,CLE,3169.0,53,-20,108,110,45,43,8,218,5.0,8.0,3.0,5.0,1.0,1.0,1.0,,,,3.0,,5.0,9.0,1.0,4.0,3.0,16.0,121,3.0,5.0,,,,6.0,8.0,3.0,3.0,,3.0,2.0,5.0,2.0,,3.0,,12.0,,3.0,1.0,,4.0,,4.0,,,,2.0,1.0,,1.0,2.0,,1.0,2.0,6.0,,6,1.0,5.0,3.0,,6.0,45,,0.8,0.8,1.0,0.25,,0.25,0.5555555555555556,0.6,0.5,0.6,0.5333333333333333,0.6,0.3076923076923077,14.655172413793105,1.0,,0.037037037037037035,0.125,,0.0784313725490196,,,,,0.11764705882352941,0.14285714285714285,0.6153846153846154,0.625,0.7142857142857143,0.8,0.07692307692307693,0.07692307692307693,1.0,1.0,1.0,0.23076923076923078,,,,1.0,0.6,,,,0.9230769230769231,,0.6191192307692307,0.65566,0.2,0.2727272727272727,0.375,2.755555555555556,25.974999999999998,0.4166666666666667,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1111111111111111,0.125,0.07142857142857142,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,
1627752,1610612739,Taurean Prince,Taurean Prince,1627752,CLE,9419.0,157,-2,317,323,117,109,30,640,8.0,12.0,3.0,4.0,3.0,6.0,11.0,2.0,4.0,8.0,17.0,4.0,19.0,41.0,14.0,28.0,10.0,90.0,369,9.0,18.0,4.0,8.0,3.0,33.0,18.0,36.0,17.0,8.0,11.0,5.0,16.0,3.0,2.0,9.0,1.0,37.0,,9.0,10.0,,19.0,4.0,23.0,7.0,5.0,2.0,5.0,2.0,4.0,3.0,9.0,,1.0,6.0,12.0,,12,,12.0,6.0,,33.0,117,,0.47368421052631576,0.5625,0.8571428571428571,0.5,0.5,0.5,0.4634146341463415,0.5,0.5797101449275363,0.5769230769230769,0.6164383561643836,0.6111111111111112,0.4057971014492754,23.428571428571427,0.5555555555555556,,0.15151515151515152,0.13432835820895522,,0.14285714285714285,0.02127659574468085,,0.18518518518518517,0.2222222222222222,0.1568627450980392,0.0625,0.17391304347826086,0.6666666666666666,0.7272727272727273,0.5,0.043478260869565216,0.15942028985507245,0.5454545454545454,0.5454545454545454,1.0,0.2463768115942029,0.47058823529411764,0.47058823529411764,0.75,0.15384615384615385,0.75,0.15384615384615385,0.5,0.15384615384615385,0.5797101449275363,0.47058823529411764,0.504858695652174,0.49522692307692306,0.0958904109589041,0.13636363636363635,0.36666666666666664,7.765853658536585,24.739285714285717,0.36908517350157727,20.0,3.0,2.0,3.0,1.0,1.0,4.0,2.0,2.0,0.07317073170731707,0.08333333333333333,0.1,0.5,3.0,3.0,9.0,26.0,2.0,1.0,2.0,3.0,4.0,1.0,6.0,6.0,6.0,1.0,3.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,3.0,3.0,0.75,0.6,0.6,0.07692307692307693,0.2,0.038461538461538464,0.06382978723404255,0.09090909090909091,0.37681159420289856,0.34615384615384615,0.375,0.4444444444444444,0.6666666666666666,0.6666666666666666,0.5,0.6,1.0,0.2,0.5,0.58185,0.034482758620689655,0.06666666666666667,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,
1628386,1610612739,Jarrett Allen,Jarrett Allen,1628386,CLE,1747.0,29,-20,59,61,28,22,3,120,6.0,8.0,4.0,5.0,,,,,,,,,7.0,9.0,,,7.0,21.0,78,4.0,5.0,,,5.0,13.0,8.0,,,,1.0,,1.0,,,1.0,,2.0,1.0,4.0,3.0,3.0,10.0,3.0,13.0,1.0,1.0,,3.0,1.0,1.0,2.0,4.0,,4.0,3.0,3.0,,5,,7.0,3.0,1.0,13.0,28,1.0,0.5714285714285714,0.8,,,,,0.7777777777777778,0.8,0.7777777777777778,0.8,0.875,0.9285714285714286,,25.806451612903228,0.75,0.75,0.2727272727272727,0.5,0.1,0.3684210526315789,0.13636363636363635,,0.3333333333333333,,0.6666666666666666,,0.8888888888888888,0.75,0.8571428571428571,0.5,,,,,,,,,,1.0,0.8,,,,0.8888888888888888,,0.5475222222222222,0.5969599999999999,0.2727272727272727,0.2727272727272727,0.6190476190476191,2.3333333333333335,,0.4745762711864407,6.0,1.0,,1.0,1.0,1.0,1.0,,,0.1111111111111111,0.125,0.2857142857142857,,2.0,3.0,1.0,1.0,,,,2.0,3.0,,5.0,,4.0,,2.0,,,,,,,,,,0.6666666666666666,0.6666666666666666,0.8333333333333334,,,0.16666666666666666,0.14285714285714285,,0.1111111111111111,1.0,1.0,1.0,,,,1.0,0.6666666666666666,,,0.52745,,0.23809523809523808,1.0,1.0,0.2,0.2,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,
203521,1610612739,Matthew Dellavedova,Matthew Dellavedova,203521,CLE,13446.0,224,-18,452,453,136,136,38,905,4.0,13.0,1.0,2.0,,,4.0,,2.0,4.0,21.0,5.0,10.0,31.0,4.0,25.0,4.0,36.0,525,3.0,8.0,1.0,7.0,2.0,11.0,8.0,9.0,21.0,4.0,34.0,24.0,58.0,17.0,7.0,22.0,11.0,140.0,1.0,9.0,9.0,,18.0,6.0,24.0,4.0,3.0,1.0,5.0,4.0,1.0,1.0,6.0,,3.0,7.0,21.0,,4,,4.0,1.0,1.0,11.0,136,,0.4,0.4444444444444444,0.75,0.16,0.14285714285714285,0.16,0.3225806451612903,0.375,0.2857142857142857,0.3,0.3103448275862069,0.34375,0.44642857142857145,12.955465587044534,0.8333333333333334,,0.09183673469387756,0.09782608695652174,0.01020408163265306,0.09473684210526316,0.029850746268656716,0.013888888888888888,0.05714285714285714,0.05555555555555555,0.09722222222222222,0.1,0.23214285714285715,0.3076923076923077,0.4,0.25,,0.07142857142857142,,,,0.375,0.19047619047619047,0.19047619047619047,0.75,0.13333333333333333,0.5,0.13333333333333333,,0.3333333333333333,0.6785714285714286,0.19047619047619047,0.4977232142857142,0.49644,0.017543859649122806,0.03125,0.3055555555555556,5.345161290322582,25.384,0.3008849557522124,12.0,5.0,1.0,,1.0,1.0,1.0,1.0,1.0,0.16129032258064516,0.23076923076923078,0.13333333333333333,1.0,1.0,1.0,6.0,18.0,,,1.0,1.0,1.0,,2.0,3.0,2.0,1.0,5.0,,3.0,1.0,,,,,,,1.0,1.0,1.0,0.1111111111111111,,0.04854368932038835,0.05454545454545454,0.08333333333333333,0.32142857142857145,0.3333333333333333,0.375,0.5,,,,1.0,1.0,,0.2,0.771,,0.05555555555555555,,,0.05,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,
1628392,1610612739,Isaiah Hartenstein,Isaiah Hartenstein,1628392,CLE,8376.0,140,15,285,281,78,83,29,566,18.0,25.0,1.0,4.0,1.0,,,,,,,,27.0,41.0,,,14.0,68.0,322,4.0,9.0,,,5.0,13.0,48.0,,,,11.0,3.0,14.0,2.0,1.0,5.0,6.0,31.0,5.0,15.0,16.0,7.0,38.0,13.0,51.0,3.0,3.0,,4.0,3.0,10.0,1.0,14.0,,4.0,9.0,22.0,3.0,15,2.0,18.0,8.0,2.0,13.0,78,2.0,0.8888888888888888,0.9230769230769231,,,,,0.6585365853658537,0.4444444444444444,0.6585365853658537,0.4444444444444444,0.6938775510204082,0.5416666666666666,,19.873817034700316,0.2857142857142857,0.6363636363636364,0.25396825396825395,0.26785714285714285,0.09090909090909091,0.2605042016806723,0.1015625,0.05263157894736842,0.4,0.21428571428571427,0.25,0.3333333333333333,0.6097560975609756,0.72,0.782608695652174,0.8888888888888888,0.024390243902439025,,,,,,,,,0.4444444444444444,0.25,,,,0.6097560975609756,,0.5586097560975609,0.4815666666666666,0.1702127659574468,0.1702127659574468,0.19117647058823528,3.8292682926829267,,0.2736842105263158,6.0,2.0,1.0,2.0,9.0,6.0,9.0,4.0,2.0,0.04878048780487805,0.08,0.1724137931034483,0.4444444444444444,3.0,5.0,9.0,15.0,,,,3.0,8.0,,8.0,,2.0,,8.0,,,3.0,1.0,1.0,1.0,,,,0.375,0.375,0.4444444444444444,,,0.1095890410958904,0.13157894736842105,,0.36585365853658536,0.6,0.6,0.8888888888888888,,,,0.625,0.6,,,0.5948285714285714,,0.11764705882352941,2.0,1.0,0.10344827586206896,0.17647058823529413,1.0,3.0,1.0,1.0,0.3333333333333333,,,,,,True,,,,,,,,,,,,,,,,,,,,
1629636,1610612739,Darius Garland,Darius Garland,1629636,CLE,3604.0,60,9,118,112,31,27,9,230,6.0,7.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,2.0,8.0,3.0,12.0,17.0,3.0,11.0,4.0,37.0,126,2.0,3.0,2.0,4.0,2.0,12.0,18.0,3.0,8.0,2.0,7.0,3.0,10.0,1.0,2.0,6.0,1.0,23.0,,2.0,2.0,,4.0,,4.0,2.0,1.0,1.0,5.0,4.0,1.0,1.0,6.0,,1.0,1.0,2.0,,5,,4.0,2.0,,12.0,31,,0.75,0.75,0.3333333333333333,0.2727272727272727,0.5,0.2727272727272727,0.7058823529411765,0.6666666666666666,0.5892857142857143,0.7142857142857143,0.6166666666666667,0.75,0.39285714285714285,28.346456692913385,0.8333333333333334,,0.06896551724137931,0.07407407407407407,,0.07142857142857142,,,,,0.09523809523809523,,0.25,0.8571428571428571,0.8571428571428571,0.8333333333333334,0.03571428571428571,0.10714285714285714,0.3333333333333333,0.3333333333333333,,0.2857142857142857,0.25,0.25,0.5,0.14285714285714285,1.0,0.14285714285714285,1.0,0.42857142857142855,0.6428571428571429,0.25,0.5055160714285715,0.4851142857142857,0.06666666666666667,0.10526315789473684,0.32432432432432434,6.752941176470588,25.754545454545454,0.2627118644067797,6.0,,2.0,,2.0,2.0,2.0,2.0,1.0,,,0.15384615384615385,1.0,,,5.0,9.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,6.0,,,,,,,,,,,,,1.0,0.3333333333333333,0.3333333333333333,,,,,,0.32142857142857145,0.5555555555555556,0.5555555555555556,0.6,1.0,1.0,1.0,,,0.3333333333333333,0.3333333333333333,0.6507,,0.05405405405405406,,1.0,,,1.0,,,,,1.0,0.3333333333333333,,,,True,,,,,,,,,,,,,,,,,,,,
1630171,1610612739,Isaac Okoro,Isaac Okoro,1630171,CLE,4507.0,75,1,151,147,44,41,18,298,9.0,14.0,3.0,3.0,,2.0,4.0,,1.0,3.0,4.0,,9.0,16.0,5.0,8.0,5.0,38.0,168,3.0,4.0,,1.0,,6.0,12.0,15.0,4.0,3.0,2.0,1.0,3.0,1.0,,2.0,,7.0,2.0,,2.0,,2.0,4.0,6.0,1.0,1.0,,,,1.0,,1.0,,1.0,2.0,6.0,,5,1.0,5.0,3.0,,6.0,44,,0.6666666666666666,0.8571428571428571,1.0,0.625,,0.625,0.5625,0.75,0.6875,0.6,0.7307692307692307,0.6,0.3333333333333333,15.976331360946746,,,0.05714285714285714,,0.05263157894736842,0.029411764705882353,0.05128205128205128,0.06896551724137931,0.18181818181818182,,,,0.5833333333333334,0.6428571428571429,0.6923076923076923,0.6666666666666666,,0.16666666666666666,0.5,0.5,1.0,0.16666666666666666,0.75,0.75,1.0,0.6,1.0,0.2,,,0.9166666666666666,0.75,0.5609437500000001,0.58473,0.11538461538461539,0.16666666666666666,0.15789473684210525,2.35,24.650000000000002,0.2913907284768212,6.0,2.0,1.0,1.0,,,,,1.0,0.125,0.07142857142857142,,,2.0,2.0,,2.0,,,,2.0,2.0,,7.0,,4.0,,2.0,,,,,,,,,,1.0,1.0,1.1666666666666667,0.5,,0.05,0.11764705882352941,,0.08333333333333333,,,,,,,1.0,1.0,,,0.512,,0.18421052631578946,3.0,,,,2.0,,,,,,,1.0,,,True,,,,,,,,,,,,,,,,,,,,
1630271,1610612739,Brodric Thomas,Brodric Thomas,1630271,CLE,302.0,5,-5,9,11,1,7,1,20,,,,,1.0,,,,,,,,,1.0,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,,,,,,,10.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,0.4006,,,,,16.1,,0.1111111111111111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,
1629012,1610612739,Collin Sexton,Collin Sexton,1629012,CLE,5930.0,99,-4,201,200,61,43,15,401,16.0,20.0,2.0,2.0,4.0,2.0,2.0,1.0,1.0,1.0,9.0,,26.0,39.0,3.0,11.0,18.0,79.0,250,6.0,9.0,1.0,1.0,8.0,23.0,36.0,9.0,9.0,1.0,8.0,5.0,13.0,3.0,2.0,6.0,2.0,31.0,,4.0,2.0,,6.0,3.0,9.0,2.0,1.0,1.0,1.0,,5.0,1.0,6.0,1.0,2.0,3.0,9.0,1.0,14,,19.0,9.0,1.0,23.0,61,,0.6923076923076923,0.72,1.0,0.2727272727272727,1.0,0.2727272727272727,0.6666666666666666,0.6666666666666666,0.61,0.75,0.6694915254237288,0.8214285714285714,0.22,29.545454545454543,0.16666666666666666,,0.05714285714285714,0.12121212121212122,,0.08823529411764706,0.037037037037037035,,0.06666666666666667,0.14285714285714285,0.15384615384615385,,0.4,0.8,0.9411764705882353,0.6875,0.08,0.04,1.0,1.0,1.0,0.18,0.1111111111111111,0.1111111111111111,1.0,0.2,1.0,0.1,1.0,,0.62,0.1111111111111111,0.49624500000000005,0.4447249999999999,0.15517241379310345,0.19148936170212766,0.2911392405063291,6.2,25.472727272727273,0.3034825870646766,16.0,3.0,1.0,1.0,1.0,,1.0,1.0,1.0,0.07692307692307693,0.15,,1.0,2.0,3.0,9.0,15.0,1.0,1.0,,3.0,4.0,1.0,6.0,,2.0,,3.0,,3.0,,,1.0,1.0,,,,0.75,0.6,0.6,,,0.058823529411764705,0.08333333333333333,0.17647058823529413,0.3,0.6,0.6,0.7777777777777778,0.25,0.25,,0.6,0.6666666666666666,0.2,,0.461925,,0.0759493670886076,,,0.047619047619047616,,,1.0,,,,,,,1.0,1.0,True,,,,,,,,,,,,,,,,,,,,
