EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,FG2M,FG2A,FG3M,FG3A,Points,OpponentPoints,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,AssistPoints,OffTwoPtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,SecondChanceArc3FGM,PenaltyArc3FGM,PenaltyArc3FGA,FtPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,PenaltyFG3M,PenaltyFtPoints,PtsPutbacks,Corner3Assists,ShortMidRangeAssists,LongMidRangeAssists,OffThreePtRebounds,FTOffRebounds,DefThreePtRebounds,FTDefRebounds,LostBallSteals,LostBallTurnovers,Travels,SecondChanceTurnovers,Charge Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,PenaltyFg3Pct,SecondChanceFg2Pct,ShortMidRangePctBlocked,DefFTReboundPct,OffFTReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,ShortMidRangePctAssisted,LongMidRangePctAssisted,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Frequency,PenaltyArc3Accuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyCorner3FGM,Fg3aBlocked,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,3pt And 1 Free Throw Trips,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,Blocked3s,BlockedCorner3,BlockedLongMidRange,DefensiveGoaltends,Defensive 3 Seconds Violations,FG3APctBlocked,Arc3PctBlocked,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawnPct,OffensiveGoaltends,3SecondViolations,LongMidRangePctBlocked,HeaveAttempts,Corner3PctBlocked,BlockedArc3,on,Clear Path Fouls
1626188,1610612739,Quinn Cook,Quinn Cook,1626188,CLE,3053.0,51,13,102,102,27.0,28.0,18.0,204,2.0,6.0,1.0,3.0,1.0,2.0,1.0,5.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,4.0,13,2.0,4.0,14.0,105,1.0,2.0,3.0,2.0,4.0,1.0,4.0,2.0,6.0,3.0,3.0,2.0,1.0,2.0,3.0,3.0,6.0,3.0,3.0,15.0,1.0,5.0,5.0,1.0,6,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,4.0,6.0,4.0,27.0,0.25,0.25,0.5,0.5,0.5,0.5,0.3076923076923077,0.5,0.4117647058823529,0.75,0.4,0.4117647058823529,0.75,0.4,0.23529411764705882,0.15384615384615385,0.3333333333333333,15.573770491803279,0.5,0.16666666666666666,0.03125,0.10869565217391304,0.018867924528301886,0.058823529411764705,0.16666666666666666,0.09090909090909091,0.2857142857142857,0.1111111111111111,0.35294117647058826,0.3333333333333333,0.5,0.5,0.11764705882352941,0.5,0.5,0.29411764705882354,0.2,0.2,0.11764705882352941,0.5,0.5,1.0,0.11764705882352941,0.5,0.5,0.5,1.0,1.0,0.5,0.6,0.3333333333333333,0.2,0.5882352941176471,0.5,0.5375235294117647,0.608475,0.5813,0.21428571428571427,0.2857142857142857,9.207692307692309,24.125,0.2647058823529412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
1626204,1610612739,Larry Nance Jr.,Larry Nance Jr.,1626204,CLE,30170.0,503,-52,1006,992,197.0,186.0,117.0,1998,32.0,46.0,6.0,8.0,6.0,20.0,3.0,9.0,2.0,15.0,,3.0,2.0,15.0,39.0,4.0,41.0,75,17.0,54.0,147.0,1074,3.0,7.0,35.0,9.0,12.0,15.0,33.0,56.0,26.0,48.0,3.0,39.0,15.0,8.0,27.0,22.0,49.0,12.0,19.0,120.0,14.0,37.0,67.0,23.0,90,3.0,32.0,24.0,11.0,4.0,9.0,13.0,24.0,7.0,16.0,34.0,33.0,195.0,0.6829268292682927,0.7777777777777778,0.9411764705882353,0.3148148148148148,0.42857142857142855,0.3148148148148148,0.5466666666666666,0.75,0.5155038759689923,0.5740740740740741,0.5,0.5212765957446809,0.5645161290322581,0.515625,0.4186046511627907,0.10666666666666667,0.15217391304347827,14.397905759162303,0.4583333333333333,0.14566929133858267,0.04666666666666667,0.13657407407407407,0.043121149897330596,0.051470588235294115,0.15454545454545454,0.08602150537634409,0.23529411764705882,0.04918032786885246,0.35658914728682173,0.6956521739130435,0.8205128205128205,0.71875,0.15503875968992248,0.3,0.3157894736842105,0.06976744186046512,0.3333333333333333,0.3333333333333333,0.11627906976744186,0.13333333333333333,0.13333333333333333,1.0,0.3023255813953488,0.38461538461538464,0.38461538461538464,0.1111111111111111,,,0.14814814814814814,0.2962962962962963,0.75,0.07407407407407407,0.7751937984496124,0.38461538461538464,0.5408631782945736,0.5491666666666666,0.5538388888888889,0.23809523809523808,0.22448979591836735,5.028,25.33703703703704,0.19582504970178927,11.0,14.0,3.0,3.0,13.0,14.0,11.0,20.0,4.0,3.0,6.0,10.0,10.0,5.0,3.0,7.0,2.0,22.0,8.0,8.0,2.0,3.0,1.0,1.0,2.0,5.0,28.0,1.0,2.0,1.0,25.0,1.0,8.0,5.0,5.0,3.0,2.0,5.0,4.0,3.0,5.0,0.2,0.55,0.05,0.32,0.0625,0.12359550561797752,0.0374331550802139,0.037037037037037035,0.06896551724137931,0.041666666666666664,0.023255813953488372,0.12781954887218044,0.1111111111111111,0.8,0.6666666666666666,0.3333333333333333,0.9333333333333333,0.5185185185185185,0.7857142857142857,0.45454545454545453,0.75,1.0,0.48148148148148145,0.23076923076923078,0.058823529411764705,0.0975609756097561,,,,,,,,,,,,,,,,,,,,,,,True,
1626224,1610612739,Cedi Osman,Cedi Osman,1626224,CLE,90631.0,1511,-323,3040,3051,702.0,677.0,353.0,6091,85.0,155.0,23.0,43.0,31.0,91.0,4.0,16.0,21.0,64.0,1.0,6.0,8.0,78.0,260.0,28.0,120.0,262,99.0,324.0,613.0,3549,9.0,34.0,54.0,31.0,61.0,69.0,148.0,148.0,92.0,255.0,42.0,260.0,78.0,28.0,107.0,67.0,174.0,43.0,80.0,415.0,20.0,74.0,163.0,38.0,201,12.0,53.0,35.0,58.0,10.0,42.0,22.0,80.0,20.0,54.0,119.0,148.0,700.0,0.6166666666666667,0.6548672566371682,0.8585858585858586,0.3055555555555556,0.2647058823529412,0.3055555555555556,0.4580152671755725,0.5081967213114754,0.45819112627986347,0.4112903225806452,0.46923076923076923,0.48881789137380194,0.421875,0.5104166666666666,0.552901023890785,0.10687022900763359,0.12903225806451613,20.3757225433526,0.725,0.09426751592356689,0.023894862604540025,0.11786786786786786,0.025867937372362152,0.02710027100271003,0.08857142857142856,0.08304498269896193,0.13013698630136986,0.03625377643504532,0.2645051194539249,0.5483870967741935,0.6296296296296297,0.6823529411764706,0.1552901023890785,0.34065934065934067,0.37349397590361444,0.027303754266211604,0.25,0.25,0.10921501706484642,0.328125,0.328125,0.9523809523809523,0.44368600682593856,0.3,0.3058823529411765,0.0967741935483871,0.16666666666666666,1.0,0.45161290322580644,0.33076923076923076,0.5348837209302325,0.06153846153846154,0.8174061433447098,0.3,0.5434293515358363,0.5843333333333333,0.5380288461538463,0.08809135399673736,0.24143556280587275,4.751908396946562,25.62808641975307,0.23092105263157894,9.0,21.0,8.0,18.0,61.0,76.0,12.0,28.0,3.0,20.0,26.0,14.0,24.0,25.0,2.0,18.0,,83.0,6.0,18.0,16.0,5.0,5.0,,3.0,3.0,97.0,6.0,10.0,8.0,95.0,9.0,36.0,9.0,8.0,5.0,2.0,9.0,6.0,11.0,9.0,0.2898550724637681,0.42857142857142855,0.08791208791208792,0.07894736842105263,,0.15173674588665448,0.028481012658227847,0.02680965147453083,,0.028985507246376812,0.026845637583892617,0.1475,0.16326530612244897,0.6666666666666666,0.45161290322580644,0.5,0.8333333333333334,0.3387096774193548,0.42857142857142855,0.2222222222222222,0.2857142857142857,0.75,0.46923076923076923,0.29508196721311475,0.06645056726094004,0.1245674740484429,2.0,5.0,3.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,2.0,1.0,0.015432098765432098,0.019230769230769232,0.25,0.01524390243902439,,,,,,,True,
1628386,1610612739,Jarrett Allen,Jarrett Allen,1628386,CLE,37524.0,625,-139,1256,1271,312.0,262.0,144.0,2527,90.0,121.0,20.0,31.0,17.0,45.0,3.0,9.0,2.0,2.0,,,,,2.0,,110.0,175,2.0,4.0,284.0,1512,,,66.0,25.0,41.0,,77.0,152.0,68.0,6.0,,2.0,,13.0,24.0,16.0,40.0,14.0,11.0,96.0,41.0,67.0,135.0,63.0,198,1.0,15.0,14.0,15.0,5.0,9.0,20.0,35.0,9.0,23.0,38.0,77.0,311.0,0.6909090909090909,0.8539325842696629,1.0,0.5,,0.5,0.6285714285714286,0.6097560975609756,0.6312849162011173,0.6744186046511628,0.6097560975609756,0.6604651162790698,0.6875,0.6637931034482759,0.0223463687150838,0.07428571428571429,0.0743801652892562,17.5561797752809,0.42857142857142855,0.20489296636085627,0.12615384615384614,0.22568807339449543,0.10824742268041238,0.1357142857142857,0.1678832116788321,0.23622047244094488,0.2222222222222222,0.018518518518518517,0.6759776536312849,0.743801652892562,0.8035714285714286,0.6444444444444445,0.25139664804469275,0.37777777777777777,0.4146341463414634,0.05027932960893855,0.3333333333333333,0.3333333333333333,0.0111731843575419,1.0,1.0,1.0,0.0111731843575419,,,,,,,0.7560975609756098,0.6451612903225806,,0.6983240223463687,,0.5580567039106146,0.6875030303030302,0.5800951219512195,0.2323943661971831,0.2711267605633803,3.589714285714286,25.15,0.2484076433121019,28.0,39.0,,,,58.0,29.0,43.0,8.0,,27.0,42.0,2.0,6.0,7.0,22.0,,56.0,12.0,1.0,6.0,2.0,2.0,1.0,3.0,6.0,87.0,,7.0,5.0,82.0,10.0,35.0,11.0,35.0,27.0,7.0,35.0,21.0,1.0,11.0,,0.6744186046511628,0.08888888888888889,0.41379310344827586,,0.25688073394495414,0.08560311284046693,0.11888111888111888,0.11904761904761904,0.06532663316582915,0.15517241379310345,0.23026315789473684,0.3181818181818182,0.6,0.8823529411764706,1.0,,0.9069767441860465,0.717948717948718,0.17857142857142858,,,,,0.1715686274509804,0.175,,,1.0,1.0,,,,,,1.0,,,,,,,1.0,2.0,,,,,True,
1629012,1610612739,Collin Sexton,Collin Sexton,1629012,CLE,43283.0,721,-189,1456,1454,311.0,284.0,171.0,2910,63.0,103.0,10.0,18.0,68.0,141.0,7.0,34.0,2.0,6.0,,,3.0,37.0,83.0,4.0,138.0,278,39.0,89.0,480.0,1742,1.0,4.0,48.0,24.0,47.0,18.0,98.0,100.0,176.0,78.0,39.0,83.0,37.0,29.0,59.0,35.0,94.0,25.0,38.0,223.0,13.0,15.0,32.0,20.0,52,6.0,22.0,15.0,36.0,3.0,23.0,20.0,56.0,13.0,22.0,57.0,96.0,309.0,0.36231884057971014,0.3816793893129771,0.6666666666666666,0.43820224719101125,0.25,0.43820224719101125,0.49640287769784175,0.5106382978723404,0.5354223433242506,0.55,0.5538461538461539,0.5778588807785888,0.6527777777777778,0.6,0.24250681198910082,0.10431654676258993,0.1262135922330097,28.014397120575882,0.6428571428571429,0.03865979381443299,0.030660377358490566,0.05055292259083728,0.02812939521800281,0.01744186046511628,0.03428571428571429,0.028985507246376812,0.06666666666666667,0.038461538461538464,0.28065395095367845,0.6116504854368932,0.7,0.47619047619047616,0.38419618528610355,0.48226950354609927,0.5396825396825397,0.09264305177111716,0.20588235294117646,0.21212121212121213,0.01634877384196185,0.3333333333333333,0.3333333333333333,1.0,0.22615803814713897,0.4457831325301205,0.45121951219512196,,,,0.13333333333333333,0.27692307692307694,0.5555555555555556,0.046153846153846156,0.5231607629427792,0.4457831325301205,0.5101008196721313,0.5494722222222221,0.48185000000000006,0.1,0.20416666666666666,7.190647482014392,26.08539325842696,0.2135989010989011,11.0,15.0,1.0,8.0,15.0,87.0,15.0,26.0,15.0,8.0,26.0,14.0,10.0,17.0,4.0,7.0,,17.0,,7.0,13.0,2.0,2.0,3.0,1.0,5.0,113.0,,3.0,9.0,110.0,14.0,50.0,8.0,3.0,3.0,,3.0,2.0,4.0,7.0,0.4444444444444444,0.5769230769230769,0.10638297872340426,,,0.06938775510204082,0.024390243902439025,0.04568527918781726,0.01818181818181818,0.02358490566037736,0.02666666666666667,0.07253886010362694,0.057692307692307696,0.6666666666666666,0.27941176470588236,0.14285714285714285,0.6486486486486487,0.5,0.7333333333333333,0.2727272727272727,0.25,1.0,0.23076923076923078,0.5333333333333333,0.12406947890818859,0.1592356687898089,,1.0,4.0,1.0,,8.0,,,,,,,0.011235955056179775,0.012048192771084338,,,,,0.029411764705882353,,,,True,
201580,1610612739,JaVale McGee,JaVale McGee,201580,CLE,20710.0,345,-39,683,690,164.0,192.0,87.0,1373,52.0,75.0,11.0,13.0,23.0,60.0,3.0,5.0,,1.0,,1.0,,2.0,9.0,2.0,78.0,140,2.0,10.0,189.0,773,,3.0,35.0,18.0,26.0,2.0,46.0,90.0,66.0,6.0,,9.0,2.0,7.0,16.0,10.0,26.0,9.0,11.0,62.0,34.0,30.0,84.0,46.0,130,8.0,11.0,7.0,17.0,1.0,15.0,14.0,31.0,11.0,27.0,59.0,46.0,164.0,0.5769230769230769,0.6923076923076923,1.0,0.2,,0.2,0.5571428571428572,0.6923076923076923,0.54,0.42857142857142855,0.6964285714285714,0.5625,0.4605263157894737,0.6764705882352942,0.06666666666666667,0.05,0.04,24.90613266583229,0.5483870967741935,0.1694915254237288,0.1708542713567839,0.24600638977635783,0.12921348314606743,0.25,0.14606741573033707,0.1774193548387097,0.23076923076923078,0.12903225806451613,0.5,0.6933333333333334,0.7222222222222222,0.6153846153846154,0.4,0.38333333333333336,0.4107142857142857,0.03333333333333333,0.6,0.6,0.006666666666666667,,,,0.06,0.2222222222222222,0.2222222222222222,0.02857142857142857,,,0.05714285714285714,0.4642857142857143,0.8461538461538461,,0.5666666666666667,0.2222222222222222,0.538216,0.6620259259259259,0.5379053571428571,0.18518518518518517,0.24338624338624337,4.489285714285715,25.79,0.24011713030746706,14.0,26.0,,1.0,2.0,27.0,15.0,32.0,5.0,1.0,7.0,26.0,1.0,4.0,1.0,12.0,,47.0,7.0,4.0,2.0,,3.0,1.0,6.0,9.0,40.0,,4.0,1.0,40.0,4.0,17.0,5.0,33.0,22.0,10.0,33.0,16.0,4.0,5.0,0.5,0.46875,0.06666666666666667,0.5,,0.34558823529411764,0.07643312101910828,0.1111111111111111,0.12,0.07964601769911504,0.06818181818181818,0.3619047619047619,0.2903225806451613,0.48484848484848486,0.5217391304347826,0.3333333333333333,1.0,0.7428571428571429,0.5384615384615384,0.14285714285714285,,,0.07142857142857142,0.5,0.10429447852760736,0.1111111111111111,,,,1.0,,,,,,1.0,1.0,,,,,,,2.0,,,,,True,
1629731,1610612739,Dean Wade,Dean Wade,1629731,CLE,24389.0,406,-119,817,816,243.0,164.0,84.0,1633,15.0,21.0,3.0,5.0,3.0,5.0,2.0,3.0,17.0,31.0,,,9.0,15.0,56.0,1.0,20.0,29,32.0,87.0,148.0,984,1.0,1.0,15.0,5.0,8.0,22.0,40.0,26.0,14.0,93.0,3.0,56.0,15.0,,16.0,8.0,24.0,7.0,11.0,56.0,8.0,24.0,46.0,14.0,60,3.0,8.0,7.0,6.0,1.0,6.0,3.0,9.0,5.0,16.0,21.0,40.0,243.0,0.65,0.8125,0.96875,0.367816091954023,1.0,0.367816091954023,0.6896551724137931,0.625,0.5862068965517241,0.7222222222222222,0.5666666666666667,0.6016260162601627,0.75,0.5882352941176471,0.75,,,14.442013129102843,0.6666666666666666,0.12060301507537688,0.045454545454545456,0.12571428571428572,0.03636363636363636,0.08433734939759036,0.1125,0.13157894736842105,0.11627906976744186,0.046875,0.1810344827586207,0.7142857142857143,0.7142857142857143,0.5333333333333333,0.04310344827586207,0.6,0.6,0.02586206896551724,0.6666666666666666,0.6666666666666666,0.2672413793103448,0.5483870967741935,0.5483870967741935,1.0,0.4827586206896552,0.26785714285714285,0.26785714285714285,,,,0.1111111111111111,0.16666666666666666,0.6,0.3,0.9310344827586207,0.26785714285714285,0.5723090517241379,0.722075,0.5599566666666668,0.10135135135135136,0.2702702702702703,3.627586206896552,24.989655172413787,0.2974296205630355,4.0,7.0,1.0,3.0,13.0,12.0,5.0,8.0,2.0,8.0,6.0,8.0,1.0,3.0,2.0,6.0,,20.0,2.0,1.0,,,,,1.0,,13.0,,1.0,3.0,15.0,1.0,5.0,3.0,10.0,6.0,4.0,10.0,6.0,1.0,3.0,0.36363636363636365,0.625,,0.08333333333333333,,0.13245033112582782,0.028708133971291867,0.0136986301369863,,0.029585798816568046,0.025,0.13043478260869565,0.1388888888888889,0.6,1.0,1.0,0.9333333333333333,0.7777777777777778,0.5714285714285714,,1.0,1.0,0.43333333333333335,0.23076923076923078,0.041666666666666664,0.15151515151515152,5.0,,2.0,,,,,,,,,,,,0.5555555555555556,,,,,,,,True,
1628422,1610612739,Damyean Dotson,Damyean Dotson,1628422,CLE,23673.0,395,-73,785,780,182.0,174.0,96.0,1565,20.0,28.0,2.0,3.0,7.0,15.0,10.0,18.0,4.0,15.0,,,2.0,15.0,59.0,5.0,37.0,61,19.0,74.0,145.0,873,2.0,5.0,13.0,5.0,9.0,16.0,28.0,32.0,42.0,51.0,6.0,58.0,15.0,5.0,27.0,16.0,43.0,13.0,22.0,102.0,,19.0,34.0,2.0,36,,4.0,3.0,6.0,2.0,2.0,5.0,11.0,4.0,7.0,22.0,28.0,182.0,0.43243243243243246,0.4444444444444444,0.8947368421052632,0.25675675675675674,0.4,0.2602739726027397,0.6065573770491803,0.5555555555555556,0.48518518518518516,0.6666666666666666,0.5,0.4965753424657534,0.65,0.5,0.5481481481481482,0.08196721311475409,0.10714285714285714,17.333333333333332,0.5454545454545454,0.084070796460177,,0.08638743455497382,0.005115089514066497,,0.07407407407407407,0.05747126436781609,0.1935483870967742,,0.2074074074074074,0.7142857142857143,0.8,0.25,0.1111111111111111,0.4666666666666667,0.5384615384615384,0.13333333333333333,0.5555555555555556,0.5555555555555556,0.1111111111111111,0.26666666666666666,0.2857142857142857,1.0,0.43703703703703706,0.2542372881355932,0.2631578947368421,,,,0.5555555555555556,0.12,0.6666666666666666,0.08,0.7555555555555555,0.25862068965517243,0.5263350746268659,0.5058,0.4826940000000001,0.0896551724137931,0.19310344827586207,8.240983606557375,26.31351351351351,0.2318471337579618,1.0,1.0,2.0,4.0,14.0,14.0,3.0,4.0,1.0,5.0,3.0,2.0,3.0,5.0,,2.0,,14.0,1.0,1.0,4.0,,,,1.0,2.0,19.0,,,1.0,22.0,,9.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,0.3125,0.75,0.13333333333333333,0.05263157894736842,,0.08974358974358974,0.01092896174863388,,,0.013605442176870748,,0.09259259259259259,0.08333333333333333,0.5,0.2857142857142857,0.9,0.8666666666666667,0.1111111111111111,1.0,,0.4,1.0,0.56,0.2857142857142857,0.0625,0.12857142857142856,1.0,3.0,1.0,,,,,,,,,,0.04054054054054054,0.03389830508474576,0.5,,,,,1.0,0.06666666666666667,,True,
1630171,1610612739,Isaac Okoro,Isaac Okoro,1630171,CLE,48166.0,803,-220,1607,1617,312.0,208.0,180.0,3224,53.0,96.0,14.0,27.0,15.0,36.0,2.0,4.0,13.0,41.0,1.0,2.0,6.0,12.0,40.0,6.0,70.0,136,25.0,81.0,261.0,1935,2.0,8.0,29.0,18.0,36.0,13.0,55.0,78.0,62.0,66.0,9.0,40.0,12.0,21.0,25.0,27.0,52.0,21.0,13.0,131.0,10.0,24.0,47.0,31.0,78,4.0,29.0,18.0,23.0,5.0,15.0,15.0,38.0,5.0,32.0,63.0,55.0,312.0,0.5571428571428572,0.582089552238806,0.88,0.30864197530864196,0.25,0.30864197530864196,0.5147058823529411,0.5,0.49539170506912444,0.41935483870967744,0.45918367346938777,0.5392561983471075,0.453125,0.5288461538461539,0.37327188940092165,0.15441176470588236,0.13541666666666666,15.426997245179065,0.6052631578947368,0.06557377049180328,0.023094688221709007,0.06855439642324888,0.04078947368421053,0.03414634146341464,0.09154929577464789,0.05517241379310345,0.0379746835443038,0.04040404040404041,0.4423963133640553,0.5520833333333334,0.6385542168674698,0.5283018867924528,0.16589861751152074,0.4166666666666667,0.5357142857142857,0.018433179723502304,0.5,0.5,0.1889400921658986,0.3170731707317073,0.325,0.9230769230769231,0.18433179723502305,0.3,0.3,0.06451612903225806,0.5,,0.1935483870967742,0.5510204081632653,0.5185185185185185,0.12244897959183673,0.815668202764977,0.3,0.5588115207373272,0.6001083333333334,0.5495836734693877,0.1111111111111111,0.210727969348659,3.574264705882353,24.634567901234565,0.194150591163659,8.0,18.0,1.0,1.0,7.0,46.0,10.0,23.0,3.0,3.0,10.0,6.0,6.0,11.0,1.0,21.0,,22.0,1.0,11.0,8.0,1.0,5.0,1.0,4.0,1.0,43.0,,2.0,3.0,58.0,8.0,32.0,1.0,7.0,3.0,3.0,7.0,4.0,4.0,1.0,0.23076923076923078,0.43478260869565216,0.2222222222222222,0.030303030303030304,,0.07213114754098361,0.06422018348623854,0.015957446808510637,,0.058823529411764705,0.08333333333333333,0.06976744186046512,0.07777777777777778,0.5714285714285714,0.6666666666666666,0.5,0.8333333333333334,0.5806451612903226,0.4444444444444444,0.375,0.16666666666666666,1.0,0.14285714285714285,0.14285714285714285,0.13278008298755187,0.2,2.0,1.0,3.0,4.0,,,,,,1.0,,,0.012345679012345678,,0.3333333333333333,,,,,,0.024390243902439025,,True,
1629636,1610612739,Darius Garland,Darius Garland,1629636,CLE,33020.0,550,-148,1116,1116,259.0,286.0,130.0,2232,38.0,68.0,13.0,19.0,38.0,90.0,8.0,18.0,6.0,17.0,,2.0,3.0,20.0,57.0,5.0,84.0,176,26.0,74.0,283.0,1316,1.0,7.0,13.0,23.0,50.0,17.0,86.0,62.0,106.0,66.0,12.0,57.0,20.0,12.0,80.0,27.0,107.0,18.0,61.0,241.0,6.0,14.0,31.0,10.0,41,1.0,20.0,9.0,34.0,10.0,23.0,24.0,58.0,14.0,20.0,41.0,86.0,258.0,0.36904761904761907,0.3780487804878049,0.8461538461538461,0.35135135135135137,0.14285714285714285,0.35135135135135137,0.4772727272727273,0.46,0.492,0.3055555555555556,0.5,0.5262172284644194,0.3157894736842105,0.5657894736842105,0.296,0.06818181818181818,0.07352941176470588,25.45311268715524,0.5862068965517241,0.054901960784313725,0.01948051948051948,0.0684326710816777,0.01855287569573284,0.02158273381294964,0.07017543859649122,0.05102040816326531,0.023255813953488372,0.007874015748031496,0.272,0.5588235294117647,0.6031746031746031,0.42105263157894735,0.36,0.4222222222222222,0.4578313253012048,0.072,0.4444444444444444,0.4444444444444444,0.068,0.35294117647058826,0.35294117647058826,1.0,0.228,0.3508771929824561,0.3508771929824561,0.1111111111111111,,,0.2777777777777778,0.2835820895522388,0.6842105263157895,0.04477611940298507,0.568,0.3508771929824561,0.5075441999999999,0.49666250000000006,0.501279104477612,0.045936395759717315,0.303886925795053,6.607386363636362,25.904054054054054,0.23207885304659498,2.0,3.0,1.0,6.0,14.0,37.0,4.0,11.0,2.0,7.0,19.0,4.0,9.0,17.0,2.0,4.0,,17.0,,11.0,11.0,5.0,2.0,,2.0,4.0,41.0,1.0,,2.0,38.0,3.0,12.0,7.0,1.0,1.0,,1.0,,7.0,4.0,0.4117647058823529,0.36363636363636365,0.07777777777777778,,,0.08585858585858586,0.017316017316017316,0.02127659574468085,,0.024691358024691357,,0.1037037037037037,0.047619047619047616,,0.3157894736842105,0.375,0.8,0.16666666666666666,0.6666666666666666,,0.2,1.0,0.208955223880597,0.42857142857142855,0.05,0.06486486486486487,1.0,,,3.0,,2.0,1.0,,,,,,,,0.3333333333333333,0.013333333333333334,,,,,,,True,
