EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Charge Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceArc3FGM,HeaveAttempts,Loose Ball Fouls Drawn,ThreePtShootingFoulsDrawn,SecondChanceAtRimPctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,ThreePtShootingFoulsDrawnPct,Charge Fouls Drawn,3SecondViolations,DefensiveGoaltends,Defensive 3 Seconds Violations,Blocked3s,BlockedArc3,BlockedCorner3,on,Corner3PctBlocked,3pt And 1 Free Throw Trips,OffensiveGoaltends
1627759,1610612738,Jaylen Brown,Jaylen Brown,1627759,BOS,29294.0,488,10.0,992,994,208,246,110.0,1986,38.0,58.0,4.0,5.0,7.0,11.0,36.0,86.0,19.0,49.0,5.0,13.0,1.0,1.0,2.0,2.0,33.0,78.0,4.0,9.0,19.0,93.0,193.0,38.0,91.0,49.0,349.0,1103,8.0,17.0,1.0,5.0,3.0,22.0,17.0,30.0,11.0,21.0,18.0,85.0,66.0,120.0,87.0,27.0,8.0,78.0,33.0,15.0,1.0,28.0,25.0,53.0,16.0,9.0,18.0,8.0,2.0,131.0,5.0,9.0,2.0,48.0,24.0,1.0,73,16.0,89,8.0,17.0,7.0,10.0,24.0,3.0,10.0,17.0,4.0,14.0,1.0,3.0,41.0,4.0,8.0,12,43,1.0,2.0,5.0,60.0,1.0,69.0,7.0,2.0,30.0,7.0,8.0,4.0,1.0,3.0,8.0,5.0,85.0,205,1.0,6.0,0.3548387096774194,0.3707865168539326,0.7631578947368421,0.4175824175824176,0.2,0.5238095238095238,0.4175824175824176,0.48186528497409326,0.47058823529411764,0.5666666666666667,0.528169014084507,0.4318181818181818,0.6568627450980392,0.552547770700637,0.4583333333333333,0.6774193548387096,0.3204225352112676,0.01098901098901099,0.07772020725388601,0.15517241379310345,0.05813953488372093,0.02040816326530612,0.01282051282051282,31.781557743957027,0.5853658536585366,0.05263157894736842,0.07407407407407407,0.09523809523809523,0.03614457831325301,0.2096069868995633,0.02577319587628866,0.1496881496881497,0.03160270880361174,0.06153846153846154,0.0234375,0.03571428571428571,0.025806451612903226,0.02564102564102564,0.11538461538461539,0.0743801652892562,0.11320754716981132,0.2222222222222222,0.1724137931034483,0.05925925925925926,0.625,0.20422535211267606,0.6551724137931034,0.7755102040816326,0.3157894736842105,0.3028169014084507,0.4186046511627907,0.4444444444444444,0.3333333333333333,0.17253521126760563,0.3877551020408163,0.3958333333333333,0.47368421052631576,0.045774647887323945,0.38461538461538464,0.38461538461538464,1.0,0.2746478873239437,0.4230769230769231,0.42857142857142855,0.7272727272727273,0.22727272727272727,0.8,0.045454545454545456,1.0,1.0,0.18181818181818182,0.21568627450980393,0.6363636363636364,0.0392156862745098,1.0,0.37254901960784315,0.47368421052631576,0.5246478873239436,0.4230769230769231,0.4867919014084508,0.49916428571428567,0.5133323529411765,0.09771986970684039,0.1388888888888889,0.06303724928366762,0.24355300859598855,8.874611398963731,25.602197802197804,0.20967741935483872,,,,,,,,,,,,,,,,True,,,
1628369,1610612738,Jayson Tatum,Jayson Tatum,1628369,BOS,33171.0,553,79.0,1101,1109,201,253,136.0,2210,49.0,74.0,6.0,9.0,11.0,16.0,41.0,104.0,16.0,35.0,3.0,11.0,,3.0,1.0,3.0,40.0,112.0,7.0,10.0,21.0,106.0,213.0,43.0,123.0,74.0,415.0,1192,9.0,15.0,2.0,10.0,5.0,29.0,19.0,32.0,11.0,24.0,30.0,101.0,82.0,130.0,45.0,84.0,8.0,111.0,40.0,14.0,1.0,32.0,41.0,73.0,24.0,17.0,16.0,14.0,2.0,187.0,5.0,8.0,,49.0,48.0,4.0,101,13.0,114,5.0,21.0,13.0,8.0,24.0,6.0,13.0,13.0,,11.0,,2.0,37.0,4.0,7.0,11,34,2.0,1.0,3.0,67.0,,81.0,10.0,4.0,31.0,8.0,8.0,4.0,2.0,2.0,8.0,2.0,101.0,195,6.0,8.0,0.3867924528301887,0.4019607843137255,0.3488372093023256,0.34959349593495936,0.2,0.4583333333333333,0.3524590163934426,0.49765258215962443,0.6,0.59375,0.5074404761904762,0.48,0.6339285714285714,0.5597826086956522,0.5178571428571429,0.7214285714285714,0.36607142857142855,0.008130081300813009,0.06572769953051644,0.0945945945945946,0.057692307692307696,0.02857142857142857,0.008928571428571428,32.041139240506325,0.6486486486486487,0.17391304347826086,,0.17142857142857143,0.03007518796992481,0.21973094170403587,0.01893939393939394,0.19284294234592445,0.024528301886792454,0.056338028169014086,0.02702702702702703,,0.019704433497536946,0.01639344262295082,0.11764705882352941,0.17567567567567569,0.21875,0.21637426900584794,0.23076923076923078,0.029585798816568046,0.25,0.22023809523809523,0.6621621621621622,0.7313432835820896,0.4897959183673469,0.30952380952380953,0.3942307692307692,0.41836734693877553,0.24390243902439024,0.10416666666666667,0.45714285714285713,0.47058823529411764,0.4375,0.03273809523809524,0.2727272727272727,0.2727272727272727,0.3333333333333333,0.3333333333333333,0.35714285714285715,0.36036036036036034,0.35,0.36,0.6666666666666666,0.12,,,0.28,0.2857142857142857,0.6875,0.05357142857142857,0.3333333333333333,0.375,0.47619047619047616,0.5863095238095238,0.36036036036036034,0.49511731343283605,0.5491205882352941,0.4990245454545455,0.09444444444444444,0.13247863247863248,0.06987951807228916,0.2433734939759036,7.280281690140845,26.41951219512195,0.18256130790190736,2.0,1.0,3.0,3.0,0.16666666666666666,0.2857142857142857,0.5,0.023809523809523808,,,,,,,,True,,,
1628400,1610612738,Semi Ojeleye,Semi Ojeleye,1628400,BOS,56990.0,950,5.0,1908,1917,390,489,224.0,3825,19.0,29.0,9.0,10.0,2.0,3.0,10.0,26.0,2.0,8.0,27.0,76.0,2.0,6.0,5.0,10.0,31.0,82.0,12.0,3.0,9.0,31.0,63.0,58.0,158.0,24.0,260.0,2107,9.0,11.0,7.0,18.0,6.0,45.0,7.0,12.0,8.0,19.0,11.0,49.0,38.0,24.0,171.0,3.0,16.0,82.0,31.0,10.0,,25.0,12.0,37.0,10.0,2.0,14.0,9.0,2.0,86.0,15.0,15.0,1.0,54.0,48.0,14.0,116,31.0,147,4.0,17.0,10.0,7.0,8.0,,8.0,13.0,2.0,,2.0,2.0,21.0,2.0,3.0,34,56,1.0,7.0,3.0,36.0,4.0,32.0,4.0,,15.0,3.0,,,,,,,49.0,384,5.0,3.0,0.6129032258064516,0.8260869565217391,0.9827586206896551,0.3670886075949367,0.3888888888888889,0.42105263157894735,0.3670886075949367,0.49206349206349204,0.8181818181818182,0.5833333333333334,0.5339366515837104,0.6724137931034483,0.6129032258064516,0.5531914893617021,0.6818181818181818,0.6447368421052632,0.7149321266968326,,0.15873015873015872,0.1724137931034483,0.19230769230769232,,,11.824480369515012,0.38095238095238093,0.34146341463414637,0.022222222222222223,0.09561752988047809,0.032467532467532464,0.13399503722084366,0.033860045146726865,0.112707182320442,0.03314917127071823,0.044444444444444446,0.030303030303030304,0.020833333333333332,0.03954802259887006,0.011235955056179775,0.07407407407407407,0.08764940239043825,0.13793103448275862,0.14802631578947367,0.09090909090909091,0.03278688524590164,,0.13122171945701358,0.6551724137931034,0.7916666666666666,0.5263157894736842,0.11764705882352941,0.38461538461538464,0.47619047619047616,0.7,0.03619909502262444,0.25,0.25,1.0,0.3438914027149321,0.35526315789473684,0.35526315789473684,1.0,0.37104072398190047,0.3780487804878049,0.3780487804878049,0.967741935483871,0.3448275862068966,0.9,0.20689655172413793,0.3333333333333333,1.0,0.41379310344827586,0.0967741935483871,0.6666666666666666,0.3225806451612903,0.5,0.2903225806451613,0.3333333333333333,0.8461538461538461,0.3780487804878049,0.5330450226244343,0.5701666666666667,0.5009951612903225,0.06465517241379311,0.20270270270270271,0.17307692307692307,0.18846153846153846,6.785714285714286,24.837974683544306,0.20440251572327045,5.0,,1.0,,0.1111111111111111,0.4166666666666667,1.0,,7.0,2.0,,,,,,True,,,
1628436,1610612738,Luke Kornet,Luke Kornet,1628436,BOS,3349.0,56,-8.0,112,114,20,37,7.0,226,4.0,5.0,2.0,2.0,2.0,2.0,,1.0,,,,,,,,,2.0,10.0,,,1.0,4.0,6.0,2.0,10.0,,14.0,122,2.0,2.0,,,,4.0,2.0,2.0,,1.0,,4.0,4.0,4.0,6.0,,4.0,10.0,2.0,,,1.0,1.0,2.0,1.0,,1.0,,,5.0,1.0,1.0,,2.0,4.0,,6,2.0,8,,,,,,,,1.0,1.0,,,,1.0,,,5,5,,,,2.0,1.0,,,,,,8.0,5.0,1.0,2.0,8.0,5.0,4.0,20,,,0.5,1.0,1.0,0.2,,,0.2,0.6666666666666666,1.0,1.0,0.4375,1.0,0.6666666666666666,0.4375,1.0,0.6666666666666666,0.625,,,,,,,14.285714285714286,,,,0.12903225806451613,0.043478260869565216,0.09523809523809523,0.03333333333333333,0.11538461538461539,0.03773584905660377,,0.14285714285714285,,,0.14285714285714285,,0.2,0.14285714285714285,0.0625,0.2,,0.625,0.3125,0.8,0.8,0.5,0.0625,,,,,,,,,,,,0.625,0.2,0.2,1.0,1.0,1.0,,,,,0.6666666666666666,1.0,,,0.3333333333333333,,0.9375,0.2,0.5750875000000001,0.564,0.71545,,,0.2857142857142857,0.2857142857142857,2.05,25.93,0.17857142857142858,,,1.0,,,,,,,,,,,,,True,,,
203935,1610612738,Marcus Smart,Marcus Smart,203935,BOS,16047.0,267,1.0,538,543,119,137,57.0,1081,7.0,16.0,,,3.0,7.0,13.0,23.0,4.0,5.0,1.0,5.0,1.0,2.0,,,11.0,41.0,6.0,2.0,7.0,24.0,44.0,12.0,46.0,27.0,111.0,597,,1.0,2.0,8.0,,6.0,7.0,12.0,2.0,7.0,9.0,29.0,12.0,36.0,33.0,3.0,,39.0,11.0,2.0,,16.0,17.0,33.0,17.0,,10.0,3.0,3.0,83.0,1.0,2.0,,7.0,12.0,1.0,20,3.0,23,,14.0,7.0,7.0,16.0,4.0,7.0,7.0,1.0,9.0,1.0,,23.0,2.0,5.0,9,19,1.0,1.0,,28.0,3.0,36.0,2.0,1.0,14.0,,3.0,1.0,,2.0,3.0,1.0,29.0,119,,,0.25,0.25,0.9166666666666666,0.2608695652173913,0.25,0.2857142857142857,0.2727272727272727,0.5454545454545454,,0.5833333333333334,0.4666666666666667,0.3333333333333333,0.5263157894736842,0.5238095238095238,0.3333333333333333,0.58,0.5111111111111111,,0.045454545454545456,0.125,,,,21.297836938435942,0.6956521739130435,0.09090909090909091,,0.08163265306122448,0.015503875968992248,0.06666666666666667,0.008064516129032258,0.07539682539682539,0.011857707509881422,0.023809523809523808,0.017241379310344827,,,0.037037037037037035,0.15,0.06329113924050633,0.03571428571428571,0.06097560975609756,0.08695652173913043,,0.3333333333333333,0.17777777777777778,0.4375,0.5,0.2857142857142857,0.25555555555555554,0.5652173913043478,0.5652173913043478,0.15384615384615385,0.05555555555555555,0.8,0.8,0.5,0.05555555555555555,0.2,0.2,1.0,0.45555555555555555,0.2682926829268293,0.2682926829268293,0.9090909090909091,,,0.2222222222222222,0.5,1.0,0.6666666666666666,0.3684210526315789,0.42857142857142855,,,0.3684210526315789,0.2857142857142857,0.6888888888888889,0.28205128205128205,0.4966306818181818,0.4977571428571429,0.48986764705882363,0.1619047619047619,0.25,0.05405405405405406,0.26126126126126126,7.411363636363638,27.067391304347826,0.2211895910780669,1.0,2.0,1.0,3.0,,0.16666666666666666,1.0,0.061224489795918366,2.0,,,,,,,True,,,
1628464,1610612738,Daniel Theis,Daniel Theis,1628464,BOS,18257.0,304,54.0,603,601,138,150,66.0,1204,21.0,27.0,9.0,12.0,4.0,5.0,9.0,15.0,10.0,17.0,3.0,3.0,,,1.0,1.0,5.0,16.0,3.0,,1.0,40.0,59.0,8.0,19.0,15.0,119.0,656,10.0,14.0,,3.0,4.0,24.0,7.0,10.0,1.0,2.0,8.0,25.0,62.0,18.0,24.0,,16.0,16.0,5.0,6.0,,15.0,17.0,32.0,13.0,4.0,6.0,5.0,4.0,81.0,12.0,13.0,,20.0,33.0,4.0,57,25.0,82,1.0,6.0,4.0,2.0,8.0,1.0,7.0,7.0,1.0,1.0,,2.0,15.0,3.0,3.0,24,37,,3.0,3.0,24.0,,25.0,1.0,,9.0,4.0,9.0,5.0,,4.0,9.0,8.0,23.0,136,1.0,3.0,0.775,0.96875,1.0,0.42105263157894735,,0.5,0.42105263157894735,0.6779661016949152,0.7142857142857143,0.7,0.6666666666666666,0.5882352941176471,0.7083333333333334,0.6611111111111111,0.5714285714285714,0.7352941176470589,0.24358974358974358,,0.1016949152542373,0.14814814814814814,0.13333333333333333,,,15.418502202643174,0.5333333333333333,0.3076923076923077,,0.20121951219512196,0.08904109589041095,0.15037593984962405,0.08888888888888889,0.17845117845117844,0.08896797153024912,0.08823529411764706,0.0945945945945946,0.07894736842105263,0.07207207207207207,0.16666666666666666,0.1111111111111111,0.3076923076923077,0.09375,0.15306122448979592,0.14285714285714285,0.045454545454545456,0.8888888888888888,0.34615384615384615,0.7777777777777778,0.9130434782608695,0.6190476190476191,0.19230769230769232,0.6,0.6923076923076923,1.0,0.21794871794871795,0.5882352941176471,0.5882352941176471,0.9,0.038461538461538464,1.0,1.0,1.0,0.20512820512820512,0.3125,0.3125,1.0,0.7058823529411765,0.75,,,,0.17647058823529413,0.4166666666666667,0.8,0.08333333333333333,1.0,0.08333333333333333,,0.5897435897435898,0.3125,0.5195858974358973,0.5719636363636365,0.5016375,0.10465116279069768,0.13432835820895522,0.20168067226890757,0.21008403361344538,7.701694915254237,25.847368421052636,0.22885572139303484,,,4.0,,0.1111111111111111,,,,1.0,,1.0,1.0,,,,True,,,
1629682,1610612738,Tremont Waters,Tremont Waters,1629682,BOS,3632.0,61,-21.0,133,130,33,74,12.0,263,2.0,5.0,,,,1.0,1.0,4.0,,2.0,,,,,,,2.0,9.0,,1.0,1.0,3.0,11.0,2.0,9.0,5.0,17.0,155,,,,,,,,1.0,1.0,1.0,2.0,5.0,2.0,4.0,,6.0,,9.0,2.0,2.0,,17.0,4.0,21.0,1.0,3.0,11.0,3.0,3.0,46.0,,,,1.0,2.0,,3,,3,,5.0,2.0,3.0,5.0,3.0,4.0,3.0,,1.0,,,8.0,,2.0,1,5,,,,3.0,,6.0,,,2.0,1.0,,,,,,,5.0,33,3.0,1.0,0.3333333333333333,0.3333333333333333,,0.2222222222222222,,1.0,0.2222222222222222,0.2727272727272727,,,0.3,,0.75,0.3695652173913043,,0.8333333333333334,0.45,,0.18181818181818182,0.2,0.25,,,21.379310344827587,0.625,,,0.05,,0.041666666666666664,,0.046875,,,,,,,0.14285714285714285,,0.08333333333333333,0.058823529411764705,,,,0.25,0.4,0.5,,0.2,0.25,0.3333333333333333,1.0,0.1,,,,,,,,0.45,0.2222222222222222,0.2222222222222222,,,,,,,,0.5,,,,0.5,1.0,0.7,0.2222222222222222,0.48495499999999997,,0.477225,0.09090909090909091,0.15384615384615385,,0.29411764705882354,6.827272727272727,27.11111111111111,0.24812030075187969,,,,,,,,,,,,,,,,True,,,
1629684,1610612738,Grant Williams,Grant Williams,1629684,BOS,6843.0,114,16.0,238,237,71,93,27.0,475,5.0,8.0,3.0,4.0,1.0,1.0,4.0,8.0,,,2.0,3.0,,,,,4.0,9.0,1.0,1.0,3.0,9.0,16.0,6.0,12.0,5.0,41.0,225,4.0,5.0,1.0,1.0,1.0,12.0,3.0,3.0,1.0,3.0,4.0,13.0,10.0,8.0,18.0,,6.0,9.0,4.0,1.0,1.0,4.0,4.0,8.0,3.0,1.0,3.0,1.0,,20.0,2.0,3.0,1.0,7.0,11.0,,18,6.0,24,,3.0,2.0,1.0,4.0,3.0,4.0,7.0,,,,,11.0,,3.0,7,19,,1.0,3.0,13.0,2.0,6.0,2.0,,2.0,2.0,1.0,1.0,,,1.0,1.0,11.0,68,4.0,1.0,0.5555555555555556,0.8333333333333334,1.0,0.5,1.0,0.3333333333333333,0.5,0.5625,0.8,1.0,0.6428571428571429,0.9166666666666666,0.75,0.6833333333333333,1.0,0.8125,0.42857142857142855,0.08333333333333333,0.0625,,0.125,,0.1111111111111111,15.413533834586465,0.36363636363636365,,0.14285714285714285,0.15942028985507245,0.075,0.14285714285714285,0.02857142857142857,0.15254237288135594,0.045454545454545456,0.07692307692307693,0.08695652173913043,,0.03571428571428571,,0.16666666666666666,0.08823529411764706,0.29411764705882354,0.15,0.1111111111111111,,1.0,0.2857142857142857,0.625,0.625,0.2,0.2857142857142857,0.5,0.5714285714285714,1.0,,,,,0.10714285714285714,0.6666666666666666,0.6666666666666666,1.0,0.32142857142857145,0.4444444444444444,0.5,1.0,0.6666666666666666,0.75,,,,0.16666666666666666,0.16666666666666666,1.0,,,0.5,0.3333333333333333,0.7142857142857143,0.4444444444444444,0.5161785714285715,0.53989,0.46717499999999995,0.07142857142857142,0.125,0.2926829268292683,0.3170731707317073,4.45,25.091666666666665,0.29831932773109243,1.0,,1.0,,,1.0,1.0,,,,,,,,,True,,,
1630202,1610612738,Payton Pritchard,Payton Pritchard,1630202,BOS,25753.0,429,-5.0,846,848,150,219,115.0,1694,10.0,13.0,1.0,2.0,1.0,1.0,12.0,28.0,4.0,9.0,5.0,11.0,,,2.0,5.0,29.0,76.0,6.0,7.0,12.0,26.0,50.0,34.0,87.0,4.0,158.0,957,6.0,9.0,3.0,6.0,,21.0,3.0,4.0,9.0,17.0,2.0,35.0,24.0,28.0,81.0,21.0,2.0,76.0,29.0,3.0,,21.0,24.0,45.0,18.0,6.0,5.0,11.0,5.0,114.0,2.0,5.0,,18.0,22.0,1.0,41,7.0,48,,10.0,8.0,2.0,12.0,1.0,5.0,12.0,,7.0,5.0,5.0,24.0,1.0,6.0,16,36,,2.0,1.0,8.0,1.0,4.0,,,2.0,,2.0,,,2.0,2.0,1.0,35.0,150,3.0,,0.46153846153846156,0.48,0.7941176470588235,0.39080459770114945,0.5,0.5294117647058824,0.39080459770114945,0.52,0.6666666666666666,0.75,0.5620437956204379,0.7,0.7857142857142857,0.5683453237410072,0.7,0.7954545454545454,0.635036496350365,,0.06,,0.10714285714285714,,,16.683725690890483,0.5,0.05,,0.0990990990990991,0.023696682464454975,0.10227272727272728,0.009433962264150943,0.10050251256281408,0.016548463356973995,0.038461538461538464,0.008771929824561403,0.044444444444444446,0.011695906432748537,,0.109375,0.06060606060606061,0.15254237288135594,0.1037037037037037,0.0975609756097561,,0.5,0.0948905109489051,0.7692307692307693,0.7692307692307693,0.2,0.20437956204379562,0.42857142857142855,0.48,0.5833333333333334,0.06569343065693431,0.4444444444444444,0.4444444444444444,0.75,0.08029197080291971,0.45454545454545453,0.45454545454545453,1.0,0.5547445255474452,0.3815789473684211,0.3815789473684211,0.7586206896551724,0.13333333333333333,0.5,,,,0.4,0.047619047619047616,1.0,0.23809523809523808,0.4,0.5714285714285714,0.5833333333333334,0.7299270072992701,0.3815789473684211,0.49976948529411763,0.5022111111111112,0.5362475,0.014388489208633094,0.038461538461538464,0.13291139240506328,0.22151898734177214,8.580000000000002,26.528735632183913,0.1773049645390071,3.0,,1.0,,,0.5,1.0,,1.0,,,,,,,True,,,
202689,1610612738,Kemba Walker,Kemba Walker,202689,BOS,17405.0,290,-5.0,582,589,127,129,61.0,1171,16.0,24.0,,,4.0,5.0,7.0,27.0,9.0,23.0,,3.0,,,,2.0,27.0,73.0,5.0,4.0,12.0,32.0,74.0,27.0,76.0,32.0,177.0,634,,2.0,3.0,5.0,,9.0,7.0,13.0,4.0,14.0,14.0,40.0,12.0,52.0,33.0,48.0,,73.0,27.0,13.0,2.0,34.0,16.0,50.0,13.0,3.0,18.0,10.0,6.0,116.0,1.0,,,13.0,16.0,,29,1.0,30,,9.0,2.0,7.0,13.0,6.0,10.0,12.0,3.0,3.0,1.0,1.0,25.0,1.0,6.0,6,14,,,1.0,38.0,2.0,34.0,3.0,1.0,8.0,7.0,1.0,,1.0,,1.0,1.0,37.0,121,1.0,5.0,0.1875,0.1875,0.4074074074074074,0.35526315789473684,0.6,0.2857142857142857,0.35526315789473684,0.43243243243243246,,0.5384615384615384,0.48333333333333334,0.6428571428571429,0.48148148148148145,0.5365853658536586,0.6428571428571429,0.5735294117647058,0.5066666666666667,0.02631578947368421,0.17567567567567569,0.125,0.25925925925925924,0.13043478260869565,0.0273972602739726,28.767123287671232,0.52,,,0.1103448275862069,,0.09558823529411764,0.007407407407407408,0.10320284697508897,0.0037593984962406013,,,,0.009523809523809525,,0.13157894736842105,0.07042253521126761,0.16666666666666666,0.07368421052631578,0.14634146341463414,,1.0,0.16,0.6666666666666666,0.7619047619047619,0.1875,0.18,0.25925925925925924,0.35,0.2857142857142857,0.15333333333333332,0.391304347826087,0.45,0.1111111111111111,0.02,,,,0.4866666666666667,0.3698630136986301,0.38028169014084506,0.4074074074074074,,,,,,0.7142857142857143,0.18518518518518517,0.8,0.07407407407407407,,0.4444444444444444,0.3333333333333333,0.6666666666666666,0.3698630136986301,0.4868949999999999,0.4310500000000001,0.484775925925926,0.06369426751592357,0.10126582278481013,0.05084745762711865,0.22598870056497175,9.514864864864863,26.03289473684211,0.218213058419244,3.0,,1.0,2.0,,0.6,0.3333333333333333,0.02564102564102564,1.0,,,,,,,True,,,
