EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,NonHeaveArc3FGA,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,Turnovers,PenaltyTurnovers,Fouls,Charge Fouls,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Corner3FGA,Arc3FGM,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,AssistPoints,NonShootingFoulsDrawn,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG2APctBlocked,AtRimPctBlocked,Corner3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,PenaltyAtRimFGM,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,FTDefRebounds,Steals,LostBallSteals,Charge Fouls Drawn,DefensiveGoaltends,SecondChanceFg3Pct,DefFTReboundPct,OffArc3ReboundPct,DefCorner3ReboundPct,LongMidRangePctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimAccuracy,Corner3FGM,PenaltyCorner3FGA,Fg3aBlocked,Corner3Assists,ShortMidRangeAssists,LongMidRangeAssists,BadPassSteals,BadPassOutOfBoundsTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,ShootingFouls,BlockedAtRim,NonShootingPenaltyNonTakeFoulsDrawn,FG3APctBlocked,ShortMidRangePctBlocked,Arc3PctBlocked,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3Frequency,FTOffRebounds,NonShootingPenaltyNonTakeFouls,OffFTReboundPct,SecondChanceTurnovers,Loose Ball Fouls,OffLongMidRangeReboundPct,SelfOReb,Offensive Fouls,SelfORebPct,Blocked3s,BlockedCorner3,SecondChanceFtPoints,StepOutOfBoundsTurnovers,on,HeaveAttempts,Loose Ball Fouls Drawn,Offensive Fouls Drawn,BlockedArc3,BlockedLongMidRange,Defensive 3 Seconds Violations,DefLongMidRangeReboundPct,SecondChanceAtRimPctAssisted,PenaltyCorner3FGM,PenaltyCorner3Accuracy,SecondChanceCorner3FGM,SecondChanceCorner3FGA,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,LongMidRangePctBlocked,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,ThreePtShootingFoulsDrawnPct,3pt And 1 Free Throw Trips,OffensiveGoaltends,3SecondViolations,Corner3PctBlocked
1626149,1610612747,Montrezl Harrell,Montrezl Harrell,1626149,LAL,1860.0,31.0,-8.0,62,59.0,20.0,16.0,11.0,121,6.0,9.0,2.0,4.0,1.0,4.0,8.0,1.0,1.0,1.0,11.0,18.0,1.0,4.0,26.0,73.0,2.0,5.0,4.0,2.0,4.0,4.0,8.0,14.0,8.0,4.0,1.0,1.0,4.0,2.0,4.0,6.0,5.0,11.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,4.0,5.0,1.0,3.0,1.0,1.0,1.0,1.0,8.0,20.0,0.6363636363636364,0.7777777777777778,0.6111111111111112,0.4,0.5,0.5789473684210527,0.4,0.5,0.6190476190476191,0.4,0.6666666666666666,0.05263157894736842,30.666666666666668,0.5,0.3333333333333333,0.17391304347826086,0.2,0.1,0.2727272727272727,0.15151515151515152,0.3333333333333333,0.2,0.5,0.25,0.42857142857142855,0.2222222222222222,1.0,0.47368421052631576,0.6666666666666666,0.6666666666666666,0.5,0.42105263157894735,0.5,0.5,1.0,0.05263157894736842,1.0,1.0,0.05263157894736842,0.8,0.5,0.25,0.5263157894736842,0.5122289473684211,0.5919749999999999,0.452875,0.14285714285714285,0.15,0.15384615384615385,0.3076923076923077,5.677777777777778,25.2,0.3225806451612903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,
1626188,1610612747,Quinn Cook,Quinn Cook,1626188,LAL,1061.0,18.0,18.0,39,39.0,16.0,19.0,4.0,78,1.0,2.0,,,,,,1.0,2.0,5.0,2.0,4.0,6.0,3.0,16.0,34.0,,,,,1.0,2.0,8.0,,4.0,,5.0,,,,1.0,1.0,,1.0,,,,,,,,2.0,3.0,1.0,1.0,,,,,6.0,15.0,,,0.5,,,0.65,,1.0,0.7272727272727273,,1.0,0.6,25.58139534883721,,0.07692307692307693,,,,0.045454545454545456,,,,,0.1111111111111111,,,,0.2,0.5,1.0,,,,,,0.2,0.5,0.5,0.5,,,,0.8,0.45897,,0.4084833333333333,0.1,0.25,,0.5,10.475,26.599999999999998,0.41025641025641024,1.0,3.0,2.0,2.0,3.0,2.0,2.0,3.0,6.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,0.3333333333333333,0.5,1.0,0.5,0.25,0.5,0.1,0.6,0.6,0.3333333333333333,0.6666666666666666,1.0,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,
1628035,1610612747,Alfonzo McKinnie,Alfonzo McKinnie,1628035,LAL,3145.0,52.0,1.0,113,111.0,27.0,50.0,13.0,224,6.0,6.0,2.0,2.0,1.0,1.0,3.0,1.0,2.0,5.0,8.0,11.0,8.0,5.0,30.0,114.0,2.0,2.0,7.0,1.0,1.0,,8.0,10.0,6.0,2.0,5.0,1.0,1.0,6.0,1.0,8.0,2.0,10.0,1.0,1.0,,1.0,,4.0,,6.0,6.0,,3.0,,,,,8.0,26.0,0.625,0.7142857142857143,0.7272727272727273,1.0,1.0,0.6578947368421053,1.1666666666666667,1.3333333333333333,0.6818181818181818,1.1666666666666667,1.3333333333333333,0.42105263157894735,18.11023622047244,1.0,0.043478260869565216,0.03225806451612903,0.24,0.05,0.14583333333333334,0.0392156862745098,0.1111111111111111,,,,0.09090909090909091,0.23809523809523808,,0.3157894736842105,1.0,1.0,0.6666666666666666,0.15789473684210525,0.3333333333333333,0.3333333333333333,,0.10526315789473684,0.5,0.5,0.2631578947368421,0.6666666666666666,1.0,0.3333333333333333,0.7368421052631579,0.5315131578947367,0.6528499999999999,0.5391,0.13636363636363635,0.21428571428571427,0.23333333333333334,0.26666666666666666,6.281818181818181,24.475,0.23893805309734514,3.0,3.0,2.0,2.0,3.0,2.0,2.0,9.0,,3.0,,,,,,,,,1.0,0.375,1.0,0.375,,,0.15789473684210525,0.6,0.6,1.0,0.6666666666666666,1.0,0.6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,0.16666666666666666,0.06666666666666667,0.25,1.0,0.3333333333333333,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,
1629659,1610612747,Talen Horton-Tucker,Talen Horton-Tucker,1629659,LAL,4499.0,75.0,1.0,157,153.0,29.0,60.0,20.0,310,11.0,18.0,1.0,1.0,2.0,2.0,9.0,,3.0,9.0,13.0,30.0,12.0,9.0,47.0,154.0,2.0,4.0,7.0,1.0,4.0,2.0,7.0,2.0,24.0,2.0,9.0,,2.0,4.0,2.0,9.0,2.0,11.0,3.0,1.0,4.0,7.0,1.0,3.0,,7.0,11.0,1.0,5.0,1.0,,1.0,,7.0,28.0,0.07692307692307693,0.08333333333333333,0.43333333333333335,0.5,0.25,0.4523809523809524,0.7,0.3125,0.5,0.7,0.3888888888888889,0.2857142857142857,30.337078651685392,0.42857142857142855,0.05714285714285714,0.043478260869565216,0.11764705882352941,,0.08695652173913043,0.02666666666666667,0.058823529411764705,0.05555555555555555,,0.05555555555555555,0.0625,0.13333333333333333,,0.42857142857142855,0.6111111111111112,0.6111111111111112,0.09090909090909091,0.21428571428571427,0.2222222222222222,0.2857142857142857,,0.07142857142857142,,,0.21428571428571427,0.2,1.0,0.25,0.7142857142857143,0.5013642857142857,0.42361000000000004,0.51531875,0.10869565217391304,0.14705882352941177,0.14893617021276595,0.14893617021276595,5.49,25.241666666666664,0.18471337579617833,3.0,3.0,1.0,3.0,4.0,1.0,4.0,6.0,6.0,3.0,2.0,10.0,3.0,13.0,2.0,5.0,29.0,1.0,0.5,0.3333333333333333,0.25,0.3333333333333333,0.06666666666666667,,0.07142857142857142,0.3333333333333333,0.375,0.3333333333333333,0.375,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,3.0,7.0,4.0,,,1.0,0.42857142857142855,,,,0.2,1.0,,0.5,1.0,1.0,1.0,1.0,4.0,1.0,3.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,0.08333333333333333,0.2222222222222222,0.1111111111111111,0.3333333333333333,0.3333333333333333,1.0,0.125,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,
201162,1610612747,Jared Dudley,Jared Dudley,201162,LAL,4839.0,81.0,2.0,167,162.0,35.0,62.0,23.0,329,,1.0,,,1.0,,1.0,,1.0,6.0,,3.0,6.0,,6.0,165.0,,,3.0,,1.0,,3.0,,,,6.0,,2.0,7.0,9.0,17.0,4.0,21.0,1.0,1.0,1.0,2.0,,7.0,,,,,,1.0,,1.0,1.0,3.0,34.0,,,,,,0.3333333333333333,1.5,0.5,0.3333333333333333,1.5,0.5,0.6666666666666666,5.729166666666667,0.5,0.25,0.04,0.2,,0.22535211267605634,0.024691358024691357,,0.09523809523809523,,0.2222222222222222,0.29411764705882354,0.22580645161290322,1.0,0.1111111111111111,,,,0.1111111111111111,,,,0.1111111111111111,,,0.6666666666666666,,,0.3333333333333333,0.7777777777777778,0.4729055555555555,0.55545,0.4504333333333333,,,0.5,0.5,12.366666666666665,26.083333333333332,0.20958083832335328,,2.0,1.0,2.0,2.0,1.0,2.0,3.0,3.0,2.0,1.0,2.0,3.0,5.0,2.0,2.0,13.0,,0.5,0.3333333333333333,0.5,0.3333333333333333,0.3333333333333333,1.0,,0.3333333333333333,0.3333333333333333,0.5,0.6666666666666666,0.5,0.3333333333333333,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,0.14285714285714285,,,,1.0,1.0,,,,,,1.0,,,,1.0,,,,3.0,1.0,,,,,,,,,2.0,1.0,0.5,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,
202083,1610612747,Wesley Matthews,Wesley Matthews,202083,LAL,2275.0,38.0,-18.0,76,71.0,9.0,15.0,10.0,147,,2.0,,1.0,,,1.0,,1.0,3.0,,4.0,5.0,,3.0,91.0,,1.0,,,,,,,,,3.0,1.0,1.0,1.0,,1.0,2.0,3.0,1.0,,2.0,3.0,,3.0,,,,,,,,,,,9.0,,,,,,0.16666666666666666,,,0.16666666666666666,,,0.5555555555555556,14.117647058823529,0.3333333333333333,,0.038461538461538464,0.1,0.09090909090909091,0.041666666666666664,0.05405405405405406,,,,,,0.1111111111111111,,0.2222222222222222,,,,0.1111111111111111,,,,0.1111111111111111,,,0.3333333333333333,1.0,,,0.7777777777777778,0.5116277777777778,,,,,,,8.5,24.3,0.11842105263157894,2.0,1.0,,,1.0,,,,3.0,1.0,,2.0,,2.0,,2.0,4.0,,,0.2,,0.2,,,0.2222222222222222,0.3333333333333333,0.3333333333333333,,,,0.3333333333333333,,,,,,,1.0,1.0,,,,,0.125,,,,,,,,,,,,,,1.0,1.0,1.0,,2.0,,,,,,,,,,,,,1.0,1.0,0.125,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,
1627936,1610612747,Alex Caruso,Alex Caruso,1627936,LAL,1197.0,20.0,17.0,38,33.0,8.0,9.0,8.0,71,,,,,,,2.0,1.0,1.0,2.0,1.0,3.0,5.0,,8.0,27.0,1.0,1.0,2.0,,,,,,2.0,,2.0,1.0,1.0,2.0,3.0,5.0,2.0,7.0,,,1.0,1.0,,1.0,,2.0,,,,,,,,,8.0,,,0.3333333333333333,1.0,,0.5,0.3333333333333333,,0.5,0.3333333333333333,,0.625,18.75,,0.375,0.09090909090909091,0.3333333333333333,0.125,0.35714285714285715,0.10526315789473684,,0.25,,0.4,0.5,0.3333333333333333,,,,,,0.25,,,,0.125,1.0,1.0,0.25,,,,0.625,0.5030749999999999,0.5024000000000001,0.5541,,,0.25,,9.033333333333333,23.9,0.21052631578947367,3.0,,,2.0,2.0,,2.0,6.0,,,,2.0,1.0,3.0,1.0,1.0,7.0,,1.0,0.4,,0.4,,,0.375,,,,1.0,,,,,2.0,,2.0,,,,1.0,,,,0.16666666666666666,,,0.6666666666666666,,,,2.0,,,,1.0,,,,,,,,,,,,,0.6666666666666666,0.6666666666666666,1.0,,,,,,,,1.0,1.0,0.2,,,,,True,,,,,,,,,,,,,,,,,,,,,,,
1628398,1610612747,Kyle Kuzma,Kyle Kuzma,1628398,LAL,1092.0,18.0,4.0,34,34.0,14.0,10.0,5.0,68,1.0,1.0,,,,,1.0,,1.0,4.0,1.0,3.0,4.0,,5.0,25.0,,,,,,,,,2.0,,4.0,,1.0,1.0,3.0,4.0,1.0,5.0,,,,,,,,1.0,,,,,,1.0,,,13.0,,,0.3333333333333333,,,0.35714285714285715,,,0.35714285714285715,,,0.5714285714285714,17.5,,0.3333333333333333,0.08333333333333333,0.08333333333333333,,0.19047619047619047,0.047619047619047616,0.3333333333333333,,,0.3333333333333333,0.3333333333333333,0.09090909090909091,,0.14285714285714285,1.0,1.0,,0.14285714285714285,,,,0.14285714285714285,,,0.5714285714285714,,,,0.7142857142857143,0.5361071428571428,,0.54855,,,,,6.866666666666667,25.575,0.4117647058823529,,1.0,,1.0,1.0,,1.0,3.0,,1.0,,,,,,,,,1.0,0.25,,0.25,,,,0.25,0.25,1.0,1.0,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,True,,,,,,,,,,,,,,,,,,,,,,,
203484,1610612747,Kentavious Caldwell-Pope,Kentavious Caldwell-Pope,203484,LAL,18.0,,,1,,,,1.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,
2544,1610612747,LeBron James,LeBron James,2544,LAL,937.0,16.0,-2.0,28,29.0,3.0,5.0,5.0,57,3.0,3.0,1.0,1.0,,2.0,4.0,,3.0,,5.0,10.0,,1.0,11.0,35.0,2.0,2.0,5.0,,1.0,,,4.0,6.0,,,,,1.0,,1.0,,1.0,1.0,,1.0,2.0,1.0,,,2.0,1.0,1.0,1.0,,,,,,3.0,0.4,0.4,0.5,1.0,,0.5,1.0,,0.55,1.25,,,35.29411764705882,0.5,,,0.25,,0.09090909090909091,,,,,,,0.25,,0.3,1.0,1.0,0.6666666666666666,0.4,0.5,0.5,,0.3,,,,0.5,1.0,,0.3,0.4633999999999999,0.4516,0.4379,0.1,0.1,0.45454545454545453,,10.06,,0.10714285714285714,,,,,,,,,,,,,2.0,2.0,1.0,,6.0,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,1.0,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,True,,,,,,,,,,,,,,,,,,,,,,,
