EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,SecondChanceCorner3FGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3A,Points,OpponentPoints,SecondChanceFG3A,PenaltyFG2A,PenaltyFG3A,PtsAssisted2s,PtsUnassisted2s,NonHeaveArc3FGA,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,Rebounds,Steals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,EfgPct,TsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefAtRimReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,AtRimFrequency,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3Frequency,SecondChanceCorner3Frequency,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,AtRimFGM,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,Corner3FGM,FG3M,FtPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyPoints,PtsAssisted3s,PtsPutbacks,LongMidRangeAssists,OffThreePtRebounds,OffTwoPtRebounds,FTDefRebounds,OffRebounds,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,PenaltyTsPct,DefFTReboundPct,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefLongMidRangeReboundPct,BlocksRecoveredPct,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Arc3FGM,PenaltyArc3FGM,PenaltyFG3M,PenaltyFtPoints,NonHeaveArc3FGM,SelfOReb,BadPassSteals,BadPassOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Offensive Fouls Drawn,Technical Free Throw Trips,NonShootingPenaltyNonTakeFouls,PenaltyFg3Pct,ShortMidRangePctBlocked,OffCorner3ReboundPct,DefShortMidRangeReboundPct,SelfORebPct,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFtPoints,HeaveAttempts,SecondChanceTurnovers,Charge Fouls,Loose Ball Fouls,Offensive Fouls,Loose Ball Fouls Drawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,BlockedLongMidRange,DefensiveGoaltends,3SecondViolations,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg3Pct,OffAtRimReboundPct,OffLongMidRangeReboundPct,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawnPct,PtsUnassisted3s,OffensiveGoaltends,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,FTOffRebounds,OffFTReboundPct,SecondChanceAtRimPctAssisted,on,Charge Fouls Drawn,LongMidRangePctBlocked,Corner3PctBlocked,3pt And 1 Free Throw Trips,Blocked3s,BlockedArc3,Defensive 3 Seconds Violations,BlockedCorner3,HeaveMakes
1626145,1610612763,Tyus Jones,Tyus Jones,1626145,MEM,3322.0,55,-23,111,111,22,19,13.0,222,1.0,3.0,5.0,1.0,2.0,2.0,1.0,1.0,1.0,4.0,8.0,3.0,8,132,1.0,1.0,1.0,4.0,4.0,1.0,1.0,4.0,6.0,10.0,4.0,2.0,2.0,2.0,26.0,4.0,1.0,5.0,5.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,4,22,0.5,0.5,0.5,0.36363636363636365,0.36363636363636365,0.2727272727272727,0.125,1.0,10.483870967741936,1.0,0.041666666666666664,0.16,0.10204081632653061,0.08333333333333333,0.13636363636363635,0.3333333333333333,0.09090909090909091,0.45454545454545453,0.6,0.6,0.3333333333333333,0.18181818181818182,0.5,0.5,1.0,0.18181818181818182,0.09090909090909091,1.0,0.5,0.36363636363636365,0.4381727272727272,0.40874999999999995,10.6375,24.133333333333336,0.1981981981981982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
1626159,1610612763,Justise Winslow,Justise Winslow,1626159,MEM,1747.0,29,-22,61,59,20,18,13.0,120,4.0,1.0,3.0,,2.0,2.0,1.0,,,3.0,9.0,2.0,11,79,1.0,3.0,,2.0,4.0,,1.0,2.0,,2.0,,,1.0,,4.0,2.0,2.0,6.0,8.0,,,1.0,1.0,2.0,,1.0,2,20,0.3333333333333333,0.5,0.3333333333333333,0.4090909090909091,0.4583333333333333,0.18181818181818182,0.1111111111111111,0.25,18.91891891891892,0.5,0.18181818181818182,0.2222222222222222,0.2,0.3333333333333333,0.2857142857142857,,0.36363636363636365,0.2727272727272727,0.3333333333333333,0.3333333333333333,,0.18181818181818182,,,,0.18181818181818182,,0.25,,0.5454545454545454,0.47657272727272737,0.5562,6.811111111111112,23.75,0.32786885245901637,2.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,2.0,2.0,4.0,3.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,3.0,1.0,2.0,3.0,2.0,1.0,3.0,3.0,4.0,1.0,0.5,0.5,0.3333333333333333,0.6666666666666666,0.25,0.6666666666666666,0.25,0.6666666666666666,0.5,0.047619047619047616,0.07142857142857142,0.05714285714285714,0.09090909090909091,0.1,0.3333333333333333,1.0,0.5,0.6666666666666666,0.5,0.5,0.5,1.0,0.5,0.5,0.3333333333333333,1.0,0.6204166666666667,0.16666666666666666,0.2,0.18181818181818182,0.36363636363636365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
1628415,1610612763,Dillon Brooks,Dillon Brooks,1628415,MEM,9471.0,158,-5,327,327,88,76,36.0,654,20.0,10.0,26.0,7.0,15.0,2.0,,23.0,6.0,32.0,61.0,25.0,101,388,,16.0,6.0,34.0,30.0,23.0,2.0,8.0,3.0,11.0,3.0,,5.0,3.0,25.0,7.0,5.0,12.0,15.0,4.0,,2.0,1.0,5.0,2.0,7.0,20,86,0.53125,0.5483870967741935,0.5245901639344263,0.47674418604651164,0.5208333333333334,0.29069767441860467,0.03278688524590164,,27.37127371273713,0.4,0.049019607843137254,0.11290322580645161,0.07317073170731707,0.07894736842105263,0.12962962962962962,,0.23255813953488372,0.3023255813953488,0.38461538461538464,0.4166666666666667,0.4,0.1744186046511628,0.4666666666666667,0.4666666666666667,0.5714285714285714,0.023255813953488372,0.26744186046511625,,0.2727272727272727,0.5232558139534884,0.49355930232558143,0.5157,9.036065573770493,25.636000000000003,0.2691131498470948,15.0,1.0,1.0,5.0,6.0,2.0,6.0,19.0,1.0,5.0,2.0,10.0,27.0,18.0,2.0,,1.0,2.0,,3.0,3.0,,16.0,25.0,1.0,11.0,,,,,,27.0,1.0,0.24,0.24,0.2,0.625,0.2,0.5227272727272727,0.2,0.5625,,0.02531645569620253,0.01639344262295082,0.02142857142857143,0.041666666666666664,,,,0.75,0.75,0.6,1.0,1.0,1.0,0.2,1.0,0.2727272727272727,0.8333333333333334,0.40305,0.11458333333333333,0.15492957746478872,0.019801980198019802,0.26732673267326734,4.0,1.0,1.0,4.0,4.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,5.0,0.16666666666666666,0.07692307692307693,0.07692307692307693,0.046511627906976744,0.043478260869565216,0.17391304347826086,0.17391304347826086,1.0,0.16666666666666666,0.17391304347826086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
1628991,1610612763,Jaren Jackson Jr.,Jaren Jackson Jr.,1628991,MEM,15508.0,258,-64,533,534,190,162,68.0,1067,33.0,13.0,31.0,,1.0,17.0,,43.0,17.0,36.0,65.0,60.0,158,648,3.0,15.0,25.0,48.0,24.0,42.0,7.0,6.0,6.0,12.0,3.0,3.0,4.0,2.0,30.0,14.0,27.0,45.0,62.0,12.0,5.0,9.0,5.0,15.0,4.0,28.0,42,188,0.6666666666666666,0.8571428571428571,0.5538461538461539,0.492,0.5524475524475524,0.48,0.1076923076923077,0.06060606060606061,25.901639344262296,0.6,0.17763157894736842,0.13861386138613863,0.16205533596837945,0.13793103448275862,0.12359550561797752,0.25,0.264,0.248,0.41935483870967744,0.5,0.9230769230769231,0.008,,,,0.136,0.344,,0.425,0.744,0.5258580645161289,0.51353375,4.403076923076923,25.75166666666667,0.35647279549718575,23.0,8.0,8.0,5.0,10.0,5.0,17.0,35.0,9.0,11.0,24.0,7.0,48.0,51.0,16.0,,7.0,10.0,4.0,17.0,6.0,,35.0,42.0,5.0,18.0,18.0,7.0,10.0,18.0,12.0,46.0,1.0,0.2833333333333333,0.288135593220339,0.8181818181818182,0.4666666666666667,0.75,0.4,0.8,0.4897959183673469,0.23529411764705882,0.07407407407407407,0.056451612903225805,0.06563706563706563,0.05333333333333334,0.0625,0.18518518518518517,0.6666666666666666,0.696969696969697,0.7419354838709677,0.5217391304347826,0.29411764705882354,0.29411764705882354,1.0,0.5714285714285714,1.0,0.25,0.5,0.5963849999999999,0.1366906474820144,0.23076923076923078,0.1518987341772152,0.3037974683544304,12.0,4.0,6.0,16.0,12.0,5.0,7.0,,4.0,1.0,1.0,3.0,,3.0,0.24,0.16129032258064516,0.03571428571428571,0.208955223880597,0.08064516129032258,0.27906976744186046,0.27906976744186046,1.0,0.23529411764705882,0.2857142857142857,2.0,8.0,1.0,3.0,1.0,3.0,1.0,1.0,2.0,2.0,1.0,3.0,1.0,4.0,1.0,2.0,1.0,3.0,0.3333333333333333,0.06976744186046512,0.17647058823529413,0.21428571428571427,0.3333333333333333,1.0,0.2,0.25,0.01639344262295082,,,,,,,,,,,,True,,,,,,,,,
1629634,1610612763,Brandon Clarke,Brandon Clarke,1629634,MEM,5793.0,97,-43,199,198,72,59,23.0,397,15.0,3.0,10.0,1.0,2.0,3.0,,3.0,,14.0,27.0,6.0,34,245,,13.0,,18.0,10.0,3.0,2.0,5.0,3.0,8.0,2.0,1.0,2.0,3.0,19.0,8.0,7.0,16.0,26.0,5.0,3.0,2.0,,2.0,1.0,5.0,6,72,0.6428571428571429,0.75,0.5185185185185185,0.42424242424242425,0.4722222222222222,0.18181818181818182,0.07407407407407407,0.13333333333333333,16.96428571428571,1.0,0.1346153846153846,0.24242424242424243,0.17647058823529413,0.05,0.20689655172413793,0.5,0.45454545454545453,0.30303030303030304,0.3,0.3,0.6666666666666666,0.06060606060606061,0.5,0.5,1.0,0.09090909090909091,0.09090909090909091,,,0.6363636363636364,0.5524530303030303,0.5207923076923077,4.518518518518518,23.899999999999995,0.36180904522613067,10.0,3.0,5.0,4.0,6.0,,,6.0,3.0,6.0,8.0,6.0,14.0,,4.0,,5.0,5.0,1.0,10.0,,,6.0,9.0,3.0,6.0,6.0,5.0,1.0,6.0,5.0,14.0,,,,0.5,0.46153846153846156,0.5,0.46153846153846156,0.5714285714285714,0.5,0.25,0.09615384615384616,0.10638297872340426,0.10101010101010101,0.07407407407407407,0.10526315789473684,0.25,0.8333333333333334,0.6666666666666666,0.7692307692307693,0.6,,,,0.8333333333333334,0.6,0.46153846153846156,0.6666666666666666,0.773,0.16666666666666666,0.2,0.23529411764705882,0.4117647058823529,,,,2.0,,1.0,2.0,,2.0,,,,,,,,0.1111111111111111,0.17857142857142858,0.058823529411764705,,,,,,,,,,,2.0,,,,,,,,,,,,,,0.15789473684210525,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
1629001,1610612763,De'Anthony Melton,De'Anthony Melton,1629001,MEM,7007.0,117,-68,244,244,118,98,36.0,488,3.0,4.0,8.0,,1.0,2.0,1.0,19.0,8.0,6.0,12.0,21.0,24,315,3.0,4.0,9.0,6.0,6.0,19.0,1.0,7.0,4.0,11.0,2.0,2.0,4.0,2.0,26.0,3.0,9.0,12.0,14.0,3.0,,6.0,4.0,9.0,4.0,4.0,7,117,0.5,0.5,0.5,0.36363636363636365,0.36363636363636365,0.6363636363636364,0.08333333333333333,,14.893617021276597,0.6666666666666666,0.14754098360655737,0.07317073170731707,0.11764705882352941,0.2,0.08823529411764706,,0.09090909090909091,0.24242424242424243,0.5,0.5714285714285714,0.5,0.030303030303030304,,,,0.06060606060606061,0.5757575757575758,0.16666666666666666,0.6153846153846154,0.7272727272727273,0.4997772727272727,0.5084000000000001,7.3999999999999995,25.914285714285718,0.48360655737704916,2.0,1.0,1.0,2.0,2.0,,4.0,,2.0,3.0,4.0,2.0,10.0,9.0,,1.0,2.0,,,2.0,3.0,,4.0,,,,4.0,,4.0,4.0,1.0,10.0,0.75,0.19047619047619047,0.19047619047619047,0.6666666666666666,0.5,0.3333333333333333,0.38461538461538464,0.3333333333333333,0.38461538461538464,,,0.03125,0.015267175572519083,,0.04081632653061224,,0.25,0.6666666666666666,0.6666666666666666,0.5,,,,0.16666666666666666,1.0,0.15384615384615385,1.0,0.47705,,,0.16666666666666666,0.4166666666666667,4.0,2.0,2.0,,4.0,,3.0,1.0,2.0,,1.0,,,1.0,0.2222222222222222,0.125,,0.14705882352941177,,0.21052631578947367,0.21052631578947367,0.75,0.25,0.21052631578947367,,1.0,,2.0,,,,1.0,,1.0,,,,,,,,,,,,0.3333333333333333,,,0.07692307692307693,,,3.0,1.0,,,,,,,,,,True,,,,,,,,,
1630214,1610612763,Xavier Tillman,Xavier Tillman,1630214,MEM,1656.0,28,-15,56,59,32,30,6.0,115,1.0,4.0,5.0,,,1.0,1.0,1.0,,5.0,6.0,2.0,11,76,1.0,4.0,1.0,8.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,,,1.0,5.0,1.0,2.0,4.0,5.0,,,1.0,1.0,2.0,1.0,3.0,3,31,0.8,0.8,0.8333333333333334,0.625,0.6875,0.25,0.16666666666666666,,15.625,0.5,0.14285714285714285,0.09090909090909091,0.12,,0.1,,0.125,0.625,0.8,1.0,0.75,,,,,0.125,0.125,0.5,,0.375,0.46055625,0.46708999999999995,5.833333333333333,24.55,0.5714285714285714,1.0,,,1.0,1.0,,,1.0,,1.0,,3.0,7.0,,,,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,,,,,7.0,,,,,0.75,,0.6,,0.7,0.2,0.09090909090909091,,0.037037037037037035,0.1111111111111111,,,,1.0,1.0,1.0,,,,,,0.2,1.0,0.3973,0.125,0.16666666666666666,,0.6363636363636364,,,,1.0,,,,1.0,,,,,,,,0.2,,0.2857142857142857,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,True,,,,,,,,,
1628960,1610612763,Grayson Allen,Grayson Allen,1628960,MEM,2626.0,44,-6,87,87,14,28,10.0,174,2.0,,1.0,,,1.0,,6.0,,1.0,3.0,7.0,11,117,,1.0,1.0,,2.0,6.0,,3.0,2.0,5.0,1.0,1.0,2.0,1.0,12.0,3.0,1.0,4.0,4.0,,,1.0,,1.0,,1.0,4,14,,,0.3333333333333333,0.4,0.4583333333333333,0.7,,,13.26530612244898,1.0,0.05263157894736842,0.16666666666666666,0.10810810810810811,,0.2,,0.2,0.1,,,,,,,,0.1,0.6,,,0.9,0.52205,0.44825,2.433333333333333,25.428571428571427,0.16091954022988506,1.0,,,,1.0,,2.0,3.0,,1.0,1.0,,2.0,6.0,,,,,,,,,2.0,4.0,,1.0,,,,,,2.0,1.0,0.2857142857142857,0.2857142857142857,,,,,0.25,0.3333333333333333,,,,,,,0.2,,0.5,0.5,,,,,,,0.5,,0.3341,0.09090909090909091,0.25,0.09090909090909091,0.18181818181818182,2.0,,,2.0,2.0,,,,1.0,,,,,,,,,,,0.3333333333333333,0.3333333333333333,1.0,,0.3333333333333333,,1.0,,,,1.0,,,,,,,,1.0,,,,1.0,,,,,,,0.5,,,,,,,,,,,,,,True,,,,,,,,,
203937,1610612763,Kyle Anderson,Kyle Anderson,203937,MEM,5960.0,99,-5,207,207,50,65,26.0,414,8.0,1.0,3.0,1.0,2.0,5.0,2.0,7.0,2.0,5.0,13.0,12.0,32,247,3.0,1.0,4.0,2.0,8.0,7.0,2.0,14.0,4.0,18.0,3.0,1.0,5.0,8.0,40.0,5.0,2.0,8.0,10.0,2.0,2.0,5.0,4.0,7.0,2.0,2.0,8,49,0.2,0.2,0.38461538461538464,0.5,0.5517241379310345,0.48,0.15384615384615385,0.25,15.319148936170212,0.7142857142857143,0.028169014084507043,0.11627906976744186,0.06140350877192982,0.03125,0.13157894736842105,,0.32,0.12,0.3333333333333333,0.3333333333333333,1.0,0.08,0.5,0.5,,0.2,0.28,0.6666666666666666,0.4,0.8,0.52533,0.5216100000000001,6.323076923076924,24.858333333333334,0.24154589371980675,3.0,,,,,3.0,5.0,7.0,,,4.0,1.0,3.0,12.0,,1.0,1.0,1.0,1.0,2.0,2.0,,5.0,10.0,1.0,3.0,5.0,3.0,1.0,5.0,3.0,2.0,0.8,0.4166666666666667,0.4166666666666667,,1.0,0.5,0.2,0.5,0.25,0.14285714285714285,0.020833333333333332,0.02040816326530612,0.020618556701030927,0.04,0.025,0.07692307692307693,0.6,0.375,0.5,,0.6,0.6,1.0,,,,,0.4842,0.14285714285714285,0.2,0.125,0.09375,2.0,,,1.0,2.0,,,,1.0,,,,,2.0,,,,,,0.2857142857142857,0.2857142857142857,0.5,,0.2857142857142857,,2.0,,1.0,1.0,1.0,,2.0,,,1.0,,1.0,1.0,1.0,,,,0.3333333333333333,,,0.3333333333333333,,,0.4,,0.07692307692307693,3.0,,1.0,0.5,1.0,,,,,,,True,,,,,,,,,
1629723,1610612763,John Konchar,John Konchar,1629723,MEM,2097.0,35,-12,71,71,23,7,6.0,142,5.0,2.0,2.0,,,2.0,,3.0,,7.0,7.0,5.0,20,80,,1.0,1.0,12.0,2.0,3.0,,,2.0,2.0,2.0,,,,6.0,5.0,6.0,11.0,14.0,,,,,,,1.0,1,23,0.8571428571428571,1.0,1.0,0.8333333333333334,0.8333333333333334,0.4166666666666667,,,15.189873417721518,,0.25,0.29411764705882354,0.2682926829268293,0.23076923076923078,0.3125,,0.4166666666666667,0.16666666666666666,1.0,1.0,0.5,,,,,0.16666666666666666,0.25,,,0.8333333333333334,0.5729249999999999,0.6071500000000001,3.585714285714286,24.5,0.323943661971831,5.0,,,1.0,1.0,1.0,2.0,,1.0,1.0,2.0,1.0,2.0,6.0,2.0,,1.0,2.0,,3.0,,,,,,,2.0,,2.0,2.0,1.0,2.0,1.0,0.4,0.4,1.0,1.0,1.0,0.5,1.0,0.5,,0.15384615384615385,0.041666666666666664,0.08108108108108109,0.2,0.047619047619047616,0.6666666666666666,0.5,1.0,1.0,1.0,0.5,0.5,1.0,,,0.5,1.0,,,,0.1,0.1,1.0,,,,1.0,,,,,,,,,,,,,0.125,,0.3333333333333333,0.3333333333333333,1.0,,0.3333333333333333,,1.0,,,,,,,,,,,,,,,,,,0.14285714285714285,,,,,0.5,,,,,,,,,,,,,,True,,,,,,,,,
