EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChancePoints,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Offensive Fouls,FoulsDrawn,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,LongMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,PenaltyFG2M,Corner3Assists,OffTwoPtRebounds,BadPassOutOfBoundsTurnovers,PenaltyFg2Pct,OffTwoPtReboundPct,OffLongMidRangeReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,SecondChanceArc3FGM,SecondChanceFG3M,SecondChanceFtPoints,Fg3aBlocked,SelfOReb,TwoPtShootingFoulsDrawn,SecondChanceFg3Pct,FG3APctBlocked,Arc3PctBlocked,OffAtRimReboundPct,OffShortMidRangeReboundPct,SelfORebPct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,TwoPtShootingFoulsDrawnPct,ShortMidRangePctBlocked,PtsUnassisted3s,ShortMidRangeAssists,Technical Free Throw Trips,Loose Ball Fouls,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,2pt And 1 Free Throw Trips,SecondChanceAtRimPctAssisted,DefensiveGoaltends,on,SecondChanceCorner3FGM,FTOffRebounds,Charge Fouls,Blocked3s,BlockedArc3,BlockedLongMidRange,OffensiveGoaltends,Defensive 3 Seconds Violations,OffFTReboundPct,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Corner3PctBlocked,HeaveAttempts,Clear Path Fouls,3pt And 1 Free Throw Trips,BlockedCorner3,3SecondViolations
101141,1610612762,Ersan Ilyasova,Ersan Ilyasova,101141,UTA,8853.0,148,15,295,291,55,68,29,586,2.0,6.0,1.0,2.0,1.0,1.0,6.0,3.0,12.0,2.0,1.0,3.0,15.0,29.0,1.0,5.0,7.0,3.0,13.0,18.0,41.0,5.0,65.0,314,1.0,2.0,3.0,2.0,1.0,6.0,10.0,2.0,20.0,4.0,2.0,54.0,2.0,29.0,15.0,4.0,2.0,2.0,4.0,2.0,1.0,1.0,10.0,7.0,8.0,12.0,2.0,22,7.0,29,10.0,6.0,4.0,5.0,3.0,3.0,2.0,1.0,8.0,2.0,1.0,16.0,29.0,2.0,9.0,2.0,1.0,1.0,5.0,1.0,1.0,3.0,2.0,1.0,3.0,1.0,20.0,55,2.0,1.0,0.6666666666666666,1.0,1.0,0.43902439024390244,0.6,0.43902439024390244,0.23076923076923078,0.5,0.5555555555555556,0.2,0.8181818181818182,0.5803571428571429,0.2,0.8333333333333334,0.7592592592592593,0.3076923076923077,0.5,0.16666666666666666,19.45288753799392,0.625,0.25,0.15,0.12698412698412698,0.0673076923076923,0.13986013986013987,0.047619047619047616,0.07407407407407407,0.043478260869565216,0.15625,0.14705882352941177,0.14285714285714285,0.1320754716981132,0.1,0.3333333333333333,0.1111111111111111,0.3333333333333333,0.6666666666666666,0.5,0.018518518518518517,0.1111111111111111,0.16666666666666666,0.2,1.0,0.2222222222222222,0.25,0.25,1.0,0.5370370370370371,0.5172413793103449,0.5172413793103449,1.0,0.4,0.5,0.4,0.2,0.2727272727272727,0.3333333333333333,0.6363636363636364,0.7142857142857143,0.8703703703703703,0.5172413793103449,0.5189388888888888,0.56415,0.4937863636363636,0.01818181818181818,0.023809523809523808,0.03076923076923077,0.3076923076923077,10.107692307692307,25.258536585365857,0.1864406779661017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,
1626220,1610612762,Royce O'Neale,Royce O'Neale,1626220,UTA,2356.0,39,2,73,74,7,15,5,147,3.0,3.0,,,1.0,,,,,,,,2.0,7.0,,,1.0,4.0,4.0,2.0,7.0,,14.0,82,,,,,2.0,,1.0,,4.0,8.0,,6.0,,7.0,2.0,,,4.0,4.0,3.0,,,12.0,1.0,4.0,3.0,,7,2.0,9,,,,1.0,1.0,1.0,,,2.0,,,,1.0,,2.0,,1.0,,,,,,,,,,4.0,7,,,1.0,1.0,1.0,0.2857142857142857,,0.2857142857142857,1.0,,0.6363636363636364,,0.6666666666666666,0.6363636363636364,,0.6666666666666666,0.6363636363636364,,,,15.853658536585368,0.5,,0.16666666666666666,0.25,0.041666666666666664,0.20588235294117646,0.05555555555555555,0.043478260869565216,,0.2222222222222222,,0.25,0.3333333333333333,,,0.2727272727272727,1.0,1.0,1.0,0.09090909090909091,,,,,,,,,0.6363636363636364,0.2857142857142857,0.2857142857142857,1.0,,,,,,,0.3333333333333333,,0.9090909090909091,0.2857142857142857,0.4572909090909091,,0.3928333333333333,,,,0.2857142857142857,3.0749999999999997,27.985714285714288,0.0958904109589041,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.08333333333333333,0.2,1.0,1.0,1.0,0.3333333333333333,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,
1627777,1610612762,Georges Niang,Georges Niang,1627777,UTA,4240.0,71,12,139,140,35,24,15,279,3.0,4.0,1.0,2.0,5.0,,1.0,2.0,4.0,1.0,1.0,1.0,3.0,14.0,2.0,,1.0,6.0,10.0,5.0,18.0,4.0,31.0,151,1.0,3.0,3.0,7.0,1.0,1.0,2.0,2.0,5.0,8.0,4.0,15.0,2.0,14.0,3.0,,3.0,2.0,5.0,1.0,1.0,2.0,12.0,2.0,2.0,4.0,1.0,7,5.0,12,2.0,1.0,1.0,1.0,,1.0,1.0,,2.0,,,6.0,9.0,1.0,4.0,,1.0,,4.0,,1.0,,,,,,5.0,35,1.0,1.0,0.6666666666666666,0.8,1.0,0.2777777777777778,0.5,0.2777777777777778,0.6,0.3333333333333333,0.48214285714285715,0.4166666666666667,0.5,0.5166666666666667,0.5,0.625,0.6428571428571429,,,,20.12578616352201,0.5,0.5,0.09523809523809523,0.08333333333333333,0.0425531914893617,0.09090909090909091,0.07352941176470588,0.027777777777777776,0.09090909090909091,0.11764705882352941,0.058823529411764705,0.125,0.1,,,0.14285714285714285,0.75,0.75,0.6666666666666666,0.17857142857142858,0.03571428571428571,,,,0.14285714285714285,0.5,0.5,1.0,0.5,0.21428571428571427,0.23076923076923078,1.0,0.3333333333333333,0.5,0.16666666666666666,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,,0.7857142857142857,0.21428571428571427,0.5228267857142858,0.585225,0.49695,0.034482758620689655,,0.22580645161290322,0.16129032258064516,7.469999999999999,24.744444444444447,0.2517985611510791,,,3.0,,1.0,3.0,,,0.14285714285714285,,0.6,0.6,0.6666666666666666,,,1.0,1.0,2.0,1.0,2.0,1.0,0.3333333333333333,0.05555555555555555,0.07142857142857142,0.125,0.2857142857142857,0.125,0.5,1.0,0.09090909090909091,,,,,,,,,,,True,,,,,,,,,,,,,,,,,
1629714,1610612762,Jarrell Brantley,Jarrell Brantley,1629714,UTA,2405.0,40,23,88,84,18,23,11,172,2.0,3.0,1.0,1.0,2.0,,,2.0,5.0,,,1.0,2.0,4.0,1.0,,1.0,2.0,5.0,4.0,9.0,,16.0,75,1.0,1.0,1.0,5.0,1.0,,2.0,,2.0,2.0,2.0,12.0,2.0,4.0,2.0,2.0,3.0,3.0,6.0,2.0,2.0,1.0,15.0,2.0,5.0,5.0,,10,2.0,12,2.0,1.0,1.0,1.0,,2.0,1.0,,3.0,,1.0,1.0,2.0,1.0,,,,,,,,,,,,,2.0,18,,,0.5,1.0,1.0,0.4444444444444444,,0.4444444444444444,0.4,1.0,0.5714285714285714,1.25,0.3333333333333333,0.5714285714285714,1.25,0.3333333333333333,0.6428571428571429,0.4,,,17.346938775510203,0.3333333333333333,,0.2,0.2777777777777778,0.058823529411764705,0.23255813953488372,0.043478260869565216,0.041666666666666664,0.1,,0.18181818181818182,0.6,0.29411764705882354,,,0.21428571428571427,0.6666666666666666,0.6666666666666666,0.5,0.14285714285714285,,,,,0.35714285714285715,0.4,0.4,1.0,0.2857142857142857,0.5,0.5,1.0,0.5,1.0,,0.5,0.3333333333333333,,0.3333333333333333,,0.8571428571428571,0.5,0.5104678571428571,,0.5972166666666666,,,0.3125,0.125,3.3200000000000003,24.11111111111111,0.20454545454545456,1.0,1.0,,1.0,1.0,,,1.0,,,,,,0.3333333333333333,1.0,1.0,1.0,,,1.0,,1.0,,,,,0.16666666666666666,1.0,1.0,,1.0,,,,,,,,,,True,,,,,,,,,,,,,,,,,
204060,1610612762,Joe Ingles,Joe Ingles,204060,UTA,3844.0,64,21,126,129,24,23,11,255,1.0,1.0,,,2.0,,2.0,1.0,2.0,,,,6.0,13.0,,1.0,2.0,1.0,5.0,7.0,15.0,7.0,30.0,138,,1.0,,,,1.0,2.0,3.0,6.0,,2.0,3.0,,13.0,6.0,,7.0,12.0,19.0,9.0,6.0,,50.0,,1.0,4.0,,5,1.0,6,3.0,2.0,1.0,7.0,6.0,2.0,1.0,,9.0,,2.0,1.0,6.0,1.0,6.0,,,,7.0,,1.0,,,,,,6.0,24,,1.0,,,0.14285714285714285,0.4666666666666667,0.5,0.4666666666666667,0.2,,0.575,,0.75,0.6304347826086957,,0.8333333333333334,0.75,,,,23.021582733812952,0.7777777777777778,,0.10256410256410256,0.047619047619047616,,0.08333333333333333,0.018518518518518517,,,,0.11764705882352941,0.2857142857142857,,0.16666666666666666,,0.05,1.0,1.0,,0.1,0.1,,,,0.1,0.5,0.5,1.0,0.65,0.46153846153846156,0.46153846153846156,,,,,,,,1.0,0.5,0.8,0.46153846153846156,0.512145,0.3304,0.52935,0.09090909090909091,,,0.2,10.74,25.720000000000002,0.19047619047619047,,,,,3.0,1.0,1.0,,0.047619047619047616,0.14285714285714285,,,,,,,,,,1.0,2.0,,,,,,0.08333333333333333,,,0.2857142857142857,,18.0,1.0,1.0,,,,,,,True,,,,,,,,,,,,,,,,,
1629744,1610612762,Matt Thomas,Matt Thomas,1629744,UTA,3233.0,54,-5,109,106,19,32,10,215,3.0,3.0,,,1.0,5.0,7.0,,,,,,2.0,13.0,,,1.0,8.0,11.0,2.0,13.0,3.0,25.0,110,1.0,2.0,,2.0,2.0,,1.0,,2.0,14.0,2.0,6.0,,13.0,2.0,,3.0,1.0,4.0,,3.0,,9.0,1.0,4.0,4.0,,8,2.0,10,1.0,1.0,,3.0,2.0,2.0,1.0,1.0,5.0,,2.0,3.0,4.0,,1.0,,,,3.0,1.0,,,,,,,2.0,19,,,0.875,0.875,1.0,0.15384615384615385,,0.15384615384615385,0.7272727272727273,0.5,0.4583333333333333,0.5,0.3333333333333333,0.5,0.5,0.3333333333333333,0.5416666666666666,,,,24.793388429752067,0.6,,0.14814814814814814,0.13333333333333333,0.02127659574468085,0.14035087719298245,0.03225806451612903,0.029411764705882353,,0.1111111111111111,0.25,,0.15384615384615385,,,0.125,1.0,1.0,1.0,0.041666666666666664,0.2916666666666667,0.7142857142857143,0.7142857142857143,0.8,,,,,0.5416666666666666,0.15384615384615385,0.16666666666666666,1.0,,,,,,,0.3333333333333333,,0.6666666666666666,0.15384615384615385,0.44636666666666663,0.3306,0.40435,0.04,0.07142857142857142,0.08,0.08,13.163636363636364,26.276923076923076,0.1743119266055046,,,,1.0,1.0,1.0,1.0,0.5,0.06666666666666667,,,,,,,,,,1.0,,,,0.07692307692307693,0.07692307692307693,0.2,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,
1630235,1610612762,Trent Forrest,Trent Forrest,1630235,UTA,3739.0,62,-2,124,122,21,41,11,246,4.0,7.0,,1.0,7.0,,,,,,,,1.0,2.0,,,,9.0,14.0,1.0,2.0,2.0,23.0,130,1.0,2.0,,2.0,3.0,,,,4.0,4.0,14.0,3.0,,2.0,1.0,2.0,5.0,9.0,14.0,7.0,3.0,,37.0,,2.0,6.0,,8,1.0,9,2.0,2.0,,1.0,,,1.0,,1.0,,,1.0,3.0,,4.0,,,,2.0,,,1.0,,1.0,1.0,,4.0,21,,,0.2222222222222222,0.2222222222222222,1.0,0.5,,0.5,0.6428571428571429,0.5,0.65625,0.5,0.6666666666666666,0.6764705882352942,0.5,0.6666666666666666,0.125,0.14285714285714285,0.14285714285714285,,13.13868613138686,1.0,,0.1935483870967742,0.05714285714285714,,0.12121212121212122,0.014925373134328358,,,,0.35714285714285715,0.14285714285714285,0.0625,,,0.4375,0.5714285714285714,0.6666666666666666,0.5,0.4375,,,,,,,,,0.125,0.5,0.5,1.0,0.5,,,,,,,,0.5625,0.5,0.4882656249999999,,0.4208,0.058823529411764705,,0.08695652173913043,0.17391304347826086,6.028571428571429,25.3,0.1693548387096774,,1.0,5.0,2.0,2.0,1.0,,0.6666666666666666,0.06666666666666667,,0.7142857142857143,0.8333333333333334,,0.3333333333333333,,,,,,,1.0,,,,0.14285714285714285,,,,,0.06666666666666667,0.14285714285714285,,2.0,,1.0,,,,,,True,,,,,,,,,,,,,,,,,
203903,1610612762,Jordan Clarkson,Jordan Clarkson,203903,UTA,4118.0,69,10,134,136,26,28,12,270,3.0,3.0,,,13.0,,1.0,2.0,3.0,,,,4.0,20.0,2.0,1.0,3.0,11.0,17.0,6.0,23.0,,40.0,154,,1.0,2.0,,4.0,1.0,3.0,,7.0,6.0,16.0,12.0,,20.0,4.0,1.0,4.0,5.0,9.0,4.0,2.0,1.0,23.0,1.0,,3.0,,3,1.0,4,,,,2.0,,,2.0,,2.0,,,1.0,4.0,,4.0,,,1.0,1.0,,,,,,,,7.0,26,,,0.2727272727272727,0.2727272727272727,0.6666666666666666,0.2608695652173913,0.3333333333333333,0.2608695652173913,0.6470588235294118,,0.5,,0.5,0.5,,0.5,0.575,0.058823529411764705,,1.0,28.571428571428573,1.0,,0.08823529411764706,,0.022727272727272728,0.05263157894736842,0.016666666666666666,0.02702702702702703,,0.06666666666666667,0.07692307692307693,0.16666666666666666,,,,0.075,1.0,1.0,0.6666666666666666,0.325,0.025,,,,0.075,0.6666666666666666,0.6666666666666666,1.0,0.5,0.2,0.2,0.5,,,,0.6666666666666666,,,0.42857142857142855,0.3333333333333333,0.65,0.2,0.485685,0.49938333333333335,0.44484285714285715,,,,0.175,7.423529411764707,25.63478260869565,0.19402985074626866,,,8.0,2.0,1.0,,,0.5,,,0.6153846153846154,0.6153846153846154,0.125,,,,,,,,,,,,,,,,,,,6.0,1.0,1.0,,,,,,,True,,,,,,,,,,,,,,,,,
202324,1610612762,Derrick Favors,Derrick Favors,202324,UTA,821.0,14,-2,28,27,5,2,4,55,2.0,2.0,1.0,1.0,,,1.0,,,,,,,,,,,2.0,3.0,,,,4.0,30,1.0,1.0,,2.0,,,,,,2.0,2.0,,,,,,,,,,,,,1.0,2.0,,1.0,3,3.0,6,,,,1.0,,,1.0,,1.0,1.0,,,,,,,,,,,,2.0,1.0,1.0,2.0,1.0,,5,,,0.5,0.5,,,,,0.6666666666666666,1.0,0.6666666666666666,1.0,,0.6666666666666666,1.0,,,,,,11.76470588235294,1.0,0.5,,0.25,0.125,0.125,0.2,0.14285714285714285,,,,,0.3333333333333333,,0.5,0.6666666666666666,1.0,1.0,0.5,,0.3333333333333333,,,,,,,,,,,,1.0,1.0,,,,,,,0.6666666666666666,,0.5586666666666668,0.8382,,,,0.5,,7.2,,0.17857142857142858,,,,,,2.0,,,0.2857142857142857,,,,,,,,,,,,,,,,0.6666666666666666,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,
1628378,1610612762,Donovan Mitchell,Donovan Mitchell,1628378,UTA,971.0,16,-7,35,32,5,4,4,67,,,,,1.0,1.0,2.0,,,,,,2.0,5.0,,1.0,1.0,2.0,3.0,2.0,5.0,,10.0,38,,,,,,1.0,1.0,,3.0,,4.0,3.0,,5.0,2.0,,1.0,1.0,2.0,1.0,1.0,,5.0,,,3.0,,3,,3,,,,2.0,2.0,,,,2.0,,,1.0,2.0,,3.0,,,,,,,,,,,,3.0,5,,,,,0.5,0.4,1.0,0.4,0.6666666666666666,,0.625,,1.5,0.625,,1.5,0.625,,,,25.64102564102564,1.0,,0.25,,,0.16666666666666666,,,,0.25,0.25,,,,,,,,,0.125,0.25,0.5,0.5,,,,,,0.625,0.4,0.4,0.5,,,,,,,1.0,1.0,0.625,0.4,0.48701249999999996,,0.56535,,,,0.3,15.733333333333334,26.119999999999997,0.14285714285714285,,,1.0,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,True,,,,,,,,,,,,,,,,,
