EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Charge Fouls,Offensive Fouls,FoulsDrawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,LongMidRangeFGA,SecondChanceFG2M,SecondChanceFG2A,PtsUnassisted3s,Corner3Assists,LostBallSteals,LiveBallTurnovers,LostBallTurnovers,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,BlockedShortMidRange,RecoveredBlocks,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg2Pct,LiveBallTurnoverPct,DefCorner3ReboundPct,BlocksRecoveredPct,ShortMidRangePctAssisted,LongMidRangeFrequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceShotQualityAvg,ThreePtShootingFoulsDrawnPct,OffThreePtRebounds,FTDefRebounds,BadPassTurnovers,SecondChanceTurnovers,DefFTReboundPct,OffThreePtReboundPct,OffShortMidRangeReboundPct,OffCorner3ReboundPct,LongMidRangeFGM,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFtPoints,PtsPutbacks,Charge Fouls Drawn,Loose Ball Fouls Drawn,Blocked3s,BlockedCorner3,BlockedLongMidRange,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefLongMidRangeReboundPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,Fg3aBlocked,LongMidRangeAssists,StepOutOfBoundsTurnovers,Travels,Loose Ball Fouls,FG3APctBlocked,Corner3PctBlocked,LostBallOutOfBoundsTurnovers,HeaveAttempts,Technical Free Throw Trips,Arc3PctBlocked,Defensive 3 Seconds Violations,on,FTOffRebounds,BlockedArc3,LongMidRangePctBlocked,OffFTReboundPct,3pt And 1 Free Throw Trips,DefensiveGoaltends,Clear Path Fouls,OffensiveGoaltends,3SecondViolations
1626169,1610612761,Stanley Johnson,Stanley Johnson,1626169,TOR,3733.0,62,-28.0,128,130,60,82.0,13,258,3.0,7,1.0,4.0,1.0,2.0,3.0,7.0,1.0,1.0,1.0,3.0,3.0,7.0,1.0,3.0,4.0,9,6.0,14.0,3.0,29,182,1.0,1.0,3.0,1.0,4.0,2.0,6.0,2.0,10.0,4.0,4.0,18.0,7.0,3.0,3.0,2.0,4.0,6.0,4.0,1.0,1.0,16.0,1.0,1.0,2.0,3,1.0,4,1.0,2.0,2.0,2.0,4.0,4.0,2.0,2.0,9,1.0,1.0,4.0,2.0,3.0,1.0,2.0,1.0,1.0,1.0,10.0,60,2.0,0.5,0.5,1.0,0.42857142857142855,1.0,0.3333333333333333,0.42857142857142855,0.4444444444444444,0.25,0.5652173913043478,1.5,0.4,0.6041666666666666,1.5,0.45454545454545453,0.6086956521739131,0.3333333333333333,0.2857142857142857,0.5,19.858156028368796,0.06451612903225806,0.05,0.058823529411764705,0.0625,0.017857142857142856,0.1111111111111111,0.05263157894736842,0.09090909090909091,0.08333333333333333,0.125,0.30434782608695654,0.42857142857142855,0.6,0.6666666666666666,0.08695652173913043,0.5,1.0,0.30434782608695654,0.42857142857142855,0.42857142857142855,1.0,0.30434782608695654,0.42857142857142855,0.42857142857142855,1.0,1.0,1.0,1.0,0.4,0.25,0.3,0.3333333333333333,0.3,0.3333333333333333,0.9130434782608695,0.42857142857142855,0.5310409090909091,0.5423888888888888,0.08333333333333333,0.2,0.10344827586206896,0.3448275862068966,2.533333333333333,25.800000000000004,0.46875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
1626181,1610612761,Norman Powell,Norman Powell,1626181,TOR,6042.0,101,-15.0,214,205,90,87.0,17,419,16.0,22,8.0,11.0,5.0,7.0,4.0,7.0,,,,,8.0,20.0,2.0,8.0,21.0,31,12.0,27.0,11.0,89,263,,,2.0,9.0,13.0,2.0,8.0,4.0,28.0,16.0,26.0,21.0,20.0,8.0,5.0,3.0,5.0,8.0,4.0,2.0,1.0,21.0,,9.0,1.0,10,,10,,4.0,3.0,1.0,3.0,6.0,1.0,,10,1.0,1.0,10.0,,12.0,1.0,3.0,1.0,,1.0,28.0,90,2.0,0.38095238095238093,0.38095238095238093,0.5833333333333334,0.4444444444444444,,0.25,0.4444444444444444,0.6774193548387096,0.6923076923076923,0.6724137931034483,0.5,0.5714285714285714,0.7063492063492064,0.5,0.6086956521739131,0.46551724137931033,0.16129032258064516,0.18181818181818182,0.14285714285714285,29.87012987012987,0.02040816326530612,,0.19148936170212766,0.10416666666666667,,,,0.058823529411764705,0.17142857142857143,,0.3793103448275862,0.7272727272727273,0.8888888888888888,0.375,0.1206896551724138,0.7142857142857143,0.8333333333333334,0.1206896551724138,0.5714285714285714,0.5714285714285714,1.0,0.3448275862068966,0.4,0.4,0.375,,,,0.5238095238095238,0.7272727272727273,,,0.38095238095238093,0.25,0.8448275862068966,0.4,0.5391577586206897,0.5517904761904763,0.06557377049180328,0.09090909090909091,0.02247191011235955,0.3146067415730337,4.051612903225806,25.20370370370371,0.4205607476635514,1.0,1.0,2.0,1.0,2.0,15.0,1.0,1.0,3.0,3.0,1.0,2.0,1.0,1.0,2.0,0.5,0.5,0.25,1.0,0.4,0.034482758620689655,0.5,1.0,1.0,0.52865,0.03571428571428571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
1627761,1610612761,DeAndre' Bembry,DeAndre' Bembry,1627761,TOR,5727.0,95,39.0,200,200,69,83.0,19,400,7.0,10,1.0,2.0,2.0,5.0,,,,,,,1.0,4.0,1.0,2.0,9.0,16,1.0,4.0,3.0,24,208,,,2.0,2.0,3.0,1.0,2.0,,7.0,4.0,14.0,3.0,4.0,1.0,4.0,5.0,10.0,15.0,7.0,4.0,1.0,40.0,2.0,8.0,5.0,14,3.0,17,,7.0,6.0,3.0,3.0,9.0,4.0,4.0,7,,,5.0,,5.0,1.0,3.0,,,,7.0,69,1.0,0.2222222222222222,0.2222222222222222,1.0,0.25,,0.5,0.25,0.5625,0.6666666666666666,0.525,1.0,0.7,0.5454545454545454,1.0,0.7,0.2,0.25,0.3,0.2,14.155251141552512,0.11363636363636363,0.05405405405405406,0.16,0.13829787234042554,0.03614457831325301,0.05263157894736842,0.2,,0.175,,0.5,0.7,1.0,0.2857142857142857,0.25,0.4,0.5,,,,,0.2,0.25,0.25,1.0,,,,0.4,0.5,,,0.4,0.5,0.7,0.25,0.5036525,0.4748,0.13636363636363635,0.16666666666666666,0.08333333333333333,0.2916666666666667,3.9875000000000003,25.825,0.345,1.0,1.0,1.0,1.0,1.0,,3.0,1.0,6.0,1.0,,,,,,1.0,0.6666666666666666,0.1,,,0.05,1.0,1.0,,0.3594,,1.0,1.0,5.0,1.0,0.125,0.021739130434782608,0.07142857142857142,0.07692307692307693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
1628449,1610612761,Chris Boucher,Chris Boucher,1628449,TOR,11614.0,194,-3.0,395,394,112,142.0,42,789,27.0,36,9.0,13.0,3.0,4.0,,3.0,,,,,15.0,31.0,2.0,7.0,31.0,44,15.0,34.0,27.0,134,469,2.0,3.0,29.0,10.0,16.0,2.0,7.0,8.0,34.0,46.0,16.0,42.0,31.0,15.0,6.0,3.0,4.0,7.0,3.0,3.0,,18.0,11.0,21.0,11.0,37,17.0,54,,2.0,1.0,,,5.0,1.0,19.0,24,,,27.0,,32.0,5.0,16.0,13.0,8.0,15.0,34.0,112,2.0,0.7419354838709677,0.92,0.9333333333333333,0.4411764705882353,0.6666666666666666,0.2857142857142857,0.4411764705882353,0.7045454545454546,0.625,0.6858974358974359,0.7333333333333333,0.5652173913043478,0.7362637362637363,0.8055555555555556,0.6296296296296297,0.4358974358974359,0.13636363636363635,0.16666666666666666,,21.71945701357466,0.11702127659574468,0.11458333333333333,0.21212121212121213,0.16580310880829016,0.08717948717948718,0.10869565217391304,0.13043478260869565,0.10714285714285714,0.2375,,0.46153846153846156,0.75,0.9,0.7037037037037037,0.05128205128205128,0.75,0.75,0.038461538461538464,,,,0.3974358974358974,0.4838709677419355,0.4838709677419355,0.9333333333333333,,,,0.5652173913043478,0.6923076923076923,,,0.30434782608695654,0.2857142857142857,0.8974358974358975,0.4838709677419355,0.5454173076923076,0.5290934782608696,0.18888888888888888,0.2909090909090909,0.21641791044776118,0.2537313432835821,3.738636363636363,25.829411764705885,0.28354430379746837,8.0,12.0,4.0,8.0,12.0,3.0,1.0,1.0,5.0,3.0,1.0,1.0,4.0,7.0,1.0,0.6666666666666666,1.0,0.10526315789473684,0.4666666666666667,1.0,0.05128205128205128,0.8,0.6666666666666666,0.125,0.680911111111111,0.02857142857142857,6.0,5.0,2.0,1.0,0.3333333333333333,0.06060606060606061,0.10344827586206896,0.1,1.0,2.0,3.0,7.0,12.0,1.0,4.0,2.0,2.0,1.0,0.14285714285714285,0.05063291139240506,0.1,0.25,0.25,1.0,0.2,0.6666666666666666,1.0,,,,,,,,,,,,,True,,,,,,,,,
1628778,1610612761,Paul Watson,Paul Watson,1628778,TOR,17798.0,297,-4.0,616,612,200,239.0,69,1228,7.0,11,1.0,1.0,1.0,7.0,13.0,26.0,1.0,3.0,5.0,8.0,17.0,38.0,6.0,14.0,8.0,18,30.0,64.0,5.0,111,705,2.0,6.0,10.0,1.0,2.0,11.0,22.0,1.0,36.0,6.0,10.0,78.0,38.0,17.0,8.0,7.0,10.0,17.0,7.0,3.0,3.0,44.0,1.0,25.0,12.0,41,4.0,45,,6.0,1.0,1.0,7.0,9.0,3.0,19.0,36,1.0,3.0,9.0,,8.0,,3.0,3.0,2.0,3.0,36.0,200,2.0,0.375,0.375,0.8666666666666667,0.46875,0.3333333333333333,0.5,0.46875,0.4444444444444444,0.5,0.6463414634146342,0.5714285714285714,0.7291666666666666,0.6453488372093024,0.625,0.72,0.7804878048780488,0.4444444444444444,0.36363636363636365,0.5714285714285714,13.728323699421965,0.08450704225352113,0.006896551724137931,0.176056338028169,0.13028169014084506,0.013245033112582781,,0.07042253521126761,0.07142857142857142,0.16964285714285715,,0.13414634146341464,0.6363636363636364,1.0,0.2857142857142857,0.08536585365853659,0.14285714285714285,0.3333333333333333,0.3170731707317073,0.5,0.52,1.0,0.4634146341463415,0.4473684210526316,0.4473684210526316,0.7647058823529411,0.42857142857142855,0.3333333333333333,1.0,0.041666666666666664,1.0,0.3333333333333333,0.625,0.5833333333333334,0.42857142857142855,0.9146341463414634,0.4473684210526316,0.5357664634146342,0.5102749999999999,0.03529411764705882,0.14285714285714285,0.09009009009009009,0.32432432432432434,4.761111111111111,24.970312500000002,0.3246753246753247,1.0,1.0,,1.0,1.0,12.0,3.0,5.0,2.0,1.0,,1.0,1.0,2.0,1.0,1.0,0.2222222222222222,0.2,0.6666666666666666,1.0,,0.14285714285714285,1.0,,0.577575,,3.0,4.0,1.0,2.0,0.17391304347826086,0.01910828025477707,,,,1.0,3.0,2.0,,1.0,1.0,,,,0.037037037037037035,0.024390243902439025,0.13793103448275862,,,,0.42857142857142855,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,3.0,0.015625,0.038461538461538464,,,,,,True,,,,,,,,,
200768,1610612761,Kyle Lowry,Kyle Lowry,200768,TOR,7440.0,124,,264,251,81,82.0,28,515,5.0,9,1.0,1.0,,8.0,1.0,2.0,,,,,7.0,23.0,3.0,8.0,8.0,25,8.0,25.0,14.0,54,309,,1.0,4.0,2.0,6.0,3.0,8.0,8.0,21.0,8.0,8.0,15.0,23.0,7.0,1.0,19.0,19.0,38.0,14.0,16.0,3.0,95.0,2.0,4.0,10.0,14,3.0,17,2.0,,,1.0,3.0,11.0,1.0,5.0,15,,,17.0,1.0,14.0,,4.0,1.0,,1.0,21.0,81,2.0,0.5,0.5,0.625,0.32,,0.375,0.32,0.32,0.3333333333333333,0.4,0.5,0.4642857142857143,0.47368421052631576,0.6666666666666666,0.5833333333333334,0.5,0.04,,0.125,23.20819112627986,0.1694915254237288,0.03389830508474576,0.057971014492753624,0.109375,0.023622047244094488,0.034482758620689655,0.07142857142857142,0.3333333333333333,0.061224489795918366,0.0625,0.18,0.5555555555555556,0.5555555555555556,0.6,0.16,,,0.04,0.5,0.5,1.0,0.46,0.30434782608695654,0.30434782608695654,0.5714285714285714,,,,0.07142857142857142,1.0,,,0.5714285714285714,0.375,0.68,0.30434782608695654,0.5159663265306121,0.47204999999999997,0.07407407407407407,0.13793103448275862,0.07407407407407407,0.3888888888888889,9.191999999999998,26.967999999999993,0.3068181818181818,1.0,1.0,8.0,1.0,1.0,9.0,5.0,,8.0,2.0,,3.0,1.0,,2.0,1.0,0.7272727272727273,0.05,,,0.16,0.5,1.0,1.0,0.531,,1.0,,6.0,1.0,,0.014705882352941176,0.05263157894736842,0.0625,3.0,,1.0,2.0,,3.0,,,,,,,0.15384615384615385,0.375,0.375,0.3333333333333333,0.5,,,,,1.0,,1.0,,,1.0,,,,,True,,,,,,,,,
1627832,1610612761,Fred VanVleet,Fred VanVleet,1627832,TOR,4741.0,79,-27.0,155,157,45,67.0,17,312,5.0,7,1.0,2.0,3.0,7.0,,2.0,,,,,4.0,23.0,1.0,6.0,9.0,16,4.0,25.0,5.0,35,179,1.0,3.0,3.0,3.0,5.0,1.0,6.0,4.0,13.0,,18.0,9.0,22.0,4.0,2.0,7.0,7.0,14.0,4.0,6.0,,35.0,,,2.0,3,1.0,4,,3.0,1.0,1.0,2.0,8.0,4.0,2.0,6,,,11.0,1.0,6.0,,2.0,2.0,2.0,2.0,13.0,45,1.0,,,0.75,0.16,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.5625,0.6,0.36585365853658536,0.3,0.4090909090909091,0.3977272727272727,0.3,0.5,0.6097560975609756,0.125,0.14285714285714285,0.14285714285714285,30.057803468208093,0.045454545454545456,,,0.025974025974025976,0.012048192771084338,,0.10526315789473684,,,,0.17073170731707318,0.7142857142857143,0.8333333333333334,,0.17073170731707318,0.42857142857142855,0.5,0.04878048780487805,,,,0.5609756097560976,0.17391304347826086,0.17391304347826086,0.75,,,,0.18181818181818182,0.5,,,0.5454545454545454,0.16666666666666666,0.7804878048780488,0.18181818181818182,0.48822948717948716,0.44120499999999996,0.046511627906976744,0.1111111111111111,0.08571428571428572,0.37142857142857144,7.1,28.771999999999995,0.2903225806451613,,,2.0,,2.0,3.0,3.0,2.0,6.0,3.0,,1.0,,2.0,1.0,,0.75,,1.0,,0.04878048780487805,,,,0.5379999999999999,,1.0,1.0,3.0,,0.3333333333333333,0.022222222222222223,,,1.0,1.0,3.0,,,,,,,,,0.027777777777777776,,0.5,0.5,,0.6,0.3333333333333333,1.0,,1.0,,,,,,1.0,1.0,,,,True,,,,,,,,,
203382,1610612761,Aron Baynes,Aron Baynes,203382,TOR,4627.0,77,-24.0,167,158,53,52.0,15,325,6.0,12,4.0,5.0,2.0,5.0,,1.0,,,,1.0,2.0,7.0,,1.0,8.0,17,2.0,8.0,2.0,24,197,,,2.0,4.0,6.0,,2.0,2.0,10.0,14.0,2.0,6.0,7.0,2.0,2.0,1.0,,1.0,,1.0,,2.0,3.0,6.0,9.0,15,6.0,21,2.0,1.0,1.0,1.0,2.0,4.0,2.0,3.0,8,,1.0,2.0,,2.0,,1.0,5.0,4.0,5.0,10.0,53,1.0,0.875,1.0,1.0,0.25,,,0.25,0.47058823529411764,0.6666666666666666,0.44,0.3333333333333333,0.5,0.46153846153846156,0.3333333333333333,0.5555555555555556,0.32,0.11764705882352941,0.08333333333333333,0.2,16.483516483516482,0.28125,0.08333333333333333,0.18181818181818182,0.23076923076923078,0.07692307692307693,0.05555555555555555,0.2857142857142857,0.38461538461538464,0.21739130434782608,0.15384615384615385,0.48,0.5,0.5454545454545454,0.8333333333333334,0.2,0.4,0.5,0.04,,,,0.28,0.2857142857142857,0.2857142857142857,1.0,,,,0.625,0.8,0.125,,0.125,,0.8,0.2857142857142857,0.520722,0.48200625,0.038461538461538464,0.05555555555555555,0.08333333333333333,0.4166666666666667,2.994117647058824,25.475,0.31736526946107785,1.0,3.0,,1.0,3.0,,,,2.0,,,,1.0,5.0,,0.3333333333333333,0.5,0.1,1.0,1.0,,1.0,0.3333333333333333,,0.6807,,3.0,,2.0,,,0.07142857142857142,0.1111111111111111,0.1,,,,,2.0,,,,,,0.1111111111111111,0.0625,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
1629056,1610612761,Terence Davis,Terence Davis,1629056,TOR,3403.0,57,,121,117,62,72.0,12,238,5.0,9,4.0,6.0,1.0,3.0,,3.0,,,,2.0,5.0,13.0,2.0,5.0,7.0,13,5.0,16.0,5.0,34,137,,1.0,2.0,6.0,8.0,2.0,7.0,5.0,23.0,2.0,12.0,9.0,13.0,5.0,2.0,4.0,3.0,7.0,1.0,3.0,1.0,17.0,,1.0,1.0,3,1.0,4,1.0,2.0,2.0,1.0,2.0,4.0,1.0,2.0,6,,,5.0,,6.0,2.0,2.0,,,,23.0,62,4.0,0.14285714285714285,0.16666666666666666,0.6,0.3125,,0.2857142857142857,0.3125,0.5384615384615384,0.75,0.5,0.5,0.6,0.5483870967741935,0.5,0.6764705882352942,0.5517241379310345,0.15384615384615385,0.2222222222222222,,26.119402985074625,0.038461538461538464,,0.038461538461538464,0.038461538461538464,0.018867924528301886,,0.07692307692307693,,0.045454545454545456,0.06666666666666667,0.3103448275862069,0.5555555555555556,0.7142857142857143,0.2,0.10344827586206896,0.3333333333333333,0.3333333333333333,0.10344827586206896,,,,0.4482758620689655,0.38461538461538464,0.38461538461538464,0.6,,,,0.4,0.6666666666666666,0.13333333333333333,,0.3333333333333333,0.4,0.8620689655172413,0.38461538461538464,0.5248344827586207,0.5250600000000001,0.06896551724137931,0.15384615384615385,0.058823529411764705,0.6764705882352942,4.3769230769230765,25.45625,0.512396694214876,1.0,1.0,1.0,1.0,1.0,6.0,2.0,,2.0,,,2.0,,,1.0,1.0,0.5,,,,0.034482758620689655,0.5,1.0,,0.5565,,1.0,1.0,2.0,,0.14285714285714285,0.029411764705882353,,,1.0,,1.0,,2.0,,,,,,,0.038461538461538464,,1.0,1.0,,0.5,,,,,1.0,,,,,,,,,,True,,,,,,,,,
1629139,1610612761,Yuta Watanabe,Yuta Watanabe,1629139,TOR,3191.0,53,10.0,112,114,41,46.0,16,226,2.0,5,1.0,3.0,1.0,4.0,2.0,3.0,,,1.0,1.0,2.0,3.0,,,3.0,10,4.0,6.0,2.0,20,118,,,2.0,2.0,5.0,1.0,1.0,2.0,9.0,6.0,,12.0,3.0,2.0,,4.0,2.0,6.0,1.0,4.0,,14.0,2.0,5.0,5.0,11,3.0,14,1.0,2.0,1.0,,,2.0,1.0,3.0,6,,,3.0,,3.0,1.0,2.0,1.0,1.0,1.0,9.0,41,1.0,1.0,1.0,1.0,0.6666666666666666,,1.0,0.6666666666666666,0.3,0.4,0.5625,0.3333333333333333,0.5833333333333334,0.5882352941176471,0.3333333333333333,0.6428571428571429,0.375,,,,14.50381679389313,0.16666666666666666,0.06666666666666667,0.2,0.18181818181818182,0.05660377358490566,0.06666666666666667,0.07142857142857142,0.2,0.22727272727272727,0.1111111111111111,0.3125,0.4,0.4,1.0,0.25,0.25,0.25,0.1875,0.6666666666666666,0.6666666666666666,1.0,0.1875,0.6666666666666666,0.6666666666666666,1.0,,,,0.5,0.3333333333333333,0.16666666666666666,1.0,,,0.6875,0.6666666666666666,0.56855,0.61,0.11764705882352941,0.18181818181818182,0.1,0.45,5.220000000000001,24.21666666666667,0.36607142857142855,1.0,3.0,1.0,1.0,3.0,,1.0,1.0,2.0,2.0,,,,1.0,,0.3333333333333333,1.0,,1.0,1.0,0.0625,1.0,0.3333333333333333,1.0,0.8261000000000001,,1.0,1.0,,,0.14285714285714285,0.043478260869565216,0.07692307692307693,,,,,,,,,,,,,0.0625,0.3333333333333333,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
