EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,TotalPoss,OpponentPoints,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,AssistPoints,ShootingFouls,Fouls,PenaltyOffPossExcludingTakeFouls,PenaltyOffPossPct,PenaltyDefPoss,SecondChanceOffPoss,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,Arc3FGM,Arc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,LongMidRangeAssists,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,FoulsDrawn,Offensive Fouls Drawn,FTA,Technical Free Throw Trips,PenaltyPointsExcludingTakeFouls,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,Usage,LiveBallTurnoverPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,Corner3FGA,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,OffTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,DefFTReboundPct,OffTwoPtReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,Corner3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,SecondChanceShotQualityAvg,SecondChancePointsPct,PenaltyArc3FGA,PenaltyFG3A,DefThreePtRebounds,DefTwoPtRebounds,Charge Fouls Drawn,BlockedShortMidRange,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefAtRimReboundPct,DefArc3ReboundPct,PenaltyArc3Frequency,LongMidRangeFGM,PenaltyCorner3FGA,SecondChanceFtPoints,PtsAssisted2s,Fg2aBlocked,OffThreePtRebounds,SelfOReb,Loose Ball Fouls Drawn,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,OffThreePtReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefShortMidRangeReboundPct,DefCorner3ReboundPct,SelfORebPct,AtRimPctAssisted,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,PenaltyCorner3Frequency,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChanceArc3FGA,PenaltyArc3FGM,SecondChanceFG3A,PenaltyFG3M,PtsUnassisted3s,Steals,LostBallSteals,PenaltyFg3Pct,SecondChanceArc3Frequency,PenaltyArc3Accuracy,SecondChanceArc3FGM,SecondChanceFG3M,BadPassSteals,Travels,SecondChanceTurnovers,SecondChanceFg3Pct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PtsPutbacks,HeaveAttempts,on,Corner3FGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,Corner3Assists,OffCorner3ReboundPct,DefLongMidRangeReboundPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3FGM,ShortMidRangeAssists,FTOffRebounds,Charge Fouls,Loose Ball Fouls,Offensive Fouls,DefensiveGoaltends,OffensiveGoaltends,NonShootingPenaltyNonTakeFouls,OffFTReboundPct,ShortMidRangePctAssisted,SecondChanceAtRimPctAssisted,PenaltyCorner3Accuracy,Fg3aBlocked,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,Blocked3s,BlockedCorner3,BlockedLongMidRange,Defensive 3 Seconds Violations,FG3APctBlocked,Arc3PctBlocked,ThreePtShootingFoulsDrawnPct,3SecondViolations,Clear Path Fouls,BlockedArc3,Corner3PctBlocked
1626224,1610612739,Cedi Osman,Cedi Osman,1626224,CLE,233.0,4,-2,6,8,4,14,10,1.0,1.0,2.0,1.0,1.0,5.0,1.0,1.0,4,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629012,1610612739,Collin Sexton,Collin Sexton,1629012,CLE,457.0,8,-15,17,17,13,34,27,2.0,,2.0,,1.0,4.0,,,13,0.7647058823529411,3.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,6.0,1.0,4.0,1.0,3.0,2.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,0.25,0.25,0.5,0.25,0.5,0.25,0.2,40.0,0.6666666666666666,0.6,0.3333333333333333,0.3333333333333333,0.2,0.2,1.0,1.0,1.0,0.2,1.0,0.38588999999999996,0.34492500000000004,0.5,9.7,25.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629662,1610612739,Mfiondu Kabengele,Mfiondu Kabengele,1629662,CLE,1348.0,22,-27,51,53,29,104,67,,1.0,1.0,1.0,,3.0,1.0,1.0,29,0.5686274509803921,16.0,8.0,,,,,3.0,1.0,3.0,,5.0,,2.0,1.0,2.0,,2.0,2.0,,3.0,,,1.0,,1.0,,,1.0,1.0,,,,,2.0,,,,0.3333333333333333,0.5,0.125,0.5,0.125,0.5,0.625,15.0,1.0,,,,,0.375,,,,1.0,,0.58725,0.69585,1.0,0.6333333333333333,25.04,1.0,3.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,0.25,0.047619047619047616,0.03125,0.25,1.0,0.375,0.3333333333333333,0.3333333333333333,0.25,1.0,1.0,1.0,0.5,0.7049,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630171,1610612739,Isaac Okoro,Isaac Okoro,1630171,CLE,1173.0,20,-15,42,42,20,84,54,,1.0,1.0,1.0,,3.0,1.0,3.0,20,0.47619047619047616,4.0,5.0,,2.0,,,2.0,1.0,6.0,,2.0,,2.0,,3.0,,,2.0,,2.0,,,,,,,,,,1.0,,,,,,,,0.16666666666666666,,0.125,,0.125,,0.25,17.02127659574468,,0.25,,,,0.25,,,,0.75,,0.55725,0.499125,,3.216666666666667,27.4,1.0,4.0,,1.0,,2.0,,,1.0,,,,2.0,,2.0,1.0,,1.0,,,,,,,,,,0.5,0.25,0.25,,1.0,,0.5,,,,1.0,1.0,1.0,1.0,1.0,1.0,0.1111111111111111,0.14285714285714285,0.125,0.25,0.2,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2760,1610612739,Anderson Varejao,Anderson Varejao,2760,CLE,2156.0,36,-33,78,80,44,158,100,1.0,2.0,3.0,2.0,1.0,8.0,3.0,3.0,44,0.5641025641025641,16.0,11.0,,3.0,5.0,,,4.0,15.0,,1.0,5.0,13.0,1.0,6.0,3.0,5.0,2.0,,,,,1.0,,,,1.0,1.0,,5.0,,9.0,,5.0,,,,0.26666666666666666,0.16666666666666666,0.25,0.14285714285714285,0.325,0.25,0.0625,23.333333333333332,1.0,0.1875,,,0.3125,,,,,0.5,,0.51686875,0.5126999999999999,0.38461538461538464,7.986666666666666,23.0,2.0,7.0,,4.0,,4.0,1.0,,5.0,1.0,5.0,2.0,13.0,7.0,20.0,2.0,1.0,2.0,,,,0.08333333333333333,0.5,0.1724137931034483,0.16279069767441862,0.16666666666666666,,0.4375,0.2857142857142857,0.3333333333333333,0.0625,0.8,,0.5714285714285714,,0.62444,0.07692307692307693,,1.0,3.0,8.0,,1.0,0.38095238095238093,0.23076923076923078,0.3235294117647059,0.3333333333333333,0.2222222222222222,,2.0,1.0,1.0,6.0,3.0,2.0,2.0,1.0,1.0,3.0,2.0,2.0,0.75,0.75,0.2,0.14285714285714285,0.3333333333333333,0.2,0.14285714285714285,0.14285714285714285,0.2222222222222222,0.2222222222222222,0.5,0.25,0.2222222222222222,0.5,0.4,0.5,1.0,0.14285714285714285,0.16666666666666666,0.17647058823529413,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630271,1610612739,Brodric Thomas,Brodric Thomas,1630271,CLE,1922.0,32,-36,71,72,42,143,92,2.0,,2.0,,,4.0,1.0,1.0,42,0.5915492957746479,16.0,11.0,,,2.0,3.0,4.0,3.0,4.0,3.0,5.0,4.0,19.0,2.0,3.0,4.0,11.0,6.0,6.0,4.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,3.0,1.0,3.0,,4.0,,11.0,0.6666666666666666,0.6,0.6,0.75,0.6666666666666666,0.8333333333333334,0.7,0.8636363636363636,0.7857142857142857,0.5555555555555556,16.867469879518072,0.6666666666666666,,,,0.2222222222222222,0.4444444444444444,0.75,0.75,0.6666666666666666,0.7777777777777778,0.75,0.56245,0.5856899999999999,0.5789473684210527,9.649999999999999,25.380000000000003,2.0,2.0,,,2.0,2.0,1.0,,,,,,4.0,,4.0,2.0,2.0,2.0,1.0,,,,,,,,0.5,0.2222222222222222,1.0,1.0,0.1111111111111111,,,0.4,1.0,0.4737,,2.0,2.0,1.0,3.0,,,0.16666666666666666,0.09090909090909091,0.13793103448275862,0.25,0.14285714285714285,0.4,1.0,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,0.5,0.5,,,0.1,0.2,1.0,1.0,1.0,1.0,3.0,1.0,1.0,0.5,1.0,0.5,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629636,1610612739,Darius Garland,Darius Garland,1629636,CLE,114.0,2,4,3,4,2,7,2,,,,,,,,,2,0.6666666666666666,,,,1.0,,1.0,1.0,,1.0,1.0,1.0,,3.0,,1.0,,3.0,,3.0,1.0,1.0,,,,,,,,,,,,,3.0,1.0,1.0,1.0,,,0.75,0.75,0.75,0.75,0.5,66.66666666666667,,0.5,,,,0.5,1.0,1.0,1.0,0.5,1.0,0.48015,0.48015,1.0,6.7,27.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,1.0,,1.0,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629731,1610612739,Dean Wade,Dean Wade,1629731,CLE,640.0,11,-4,22,22,12,44,23,,,,,,,,2.0,12,0.5454545454545454,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,,,0.25,0.3333333333333333,0.3,,0.5,,,,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629725,1610612739,Jeremiah Martin,Jeremiah Martin,1629725,CLE,872.0,15,-9,33,34,21,67,35,,,,,,,,,21,0.6363636363636364,9.0,5.0,,1.0,,2.0,6.0,1.0,6.0,2.0,6.0,,8.0,,5.0,,3.0,2.0,3.0,6.0,2.0,,2.0,,2.0,1.0,,3.0,2.0,1.0,,,,3.0,0.5,0.3333333333333333,0.3333333333333333,0.16666666666666666,,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.5,39.473684210526315,0.6666666666666666,0.08333333333333333,,,,0.5,0.3333333333333333,0.3333333333333333,0.5,0.9166666666666666,0.3333333333333333,0.553175,0.5345388888888889,0.375,2.9166666666666665,26.016666666666666,1.0,5.0,,,,4.0,,,,3.0,,,3.0,,3.0,,,,,,1.5,1.5,,,,,,0.4166666666666667,0.2,0.2,,,,0.4444444444444444,,,0.375,4.0,4.0,2.0,1.0,,,0.08333333333333333,0.3333333333333333,0.16666666666666666,,0.5,0.4444444444444444,,,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,,,,,,,,,,1.0,1.0,1.0,1.0,3.0,1.0,,0.25,1.0,0.25,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1628386,1610612739,Jarrett Allen,Jarrett Allen,1628386,CLE,411.0,7,-2,13,13,2,26,18,,,,,,,,,2,0.15384615384615385,,2.0,,,,,,2.0,2.0,,,1.0,5.0,1.0,1.0,,2.0,2.0,,,,,,,,,,,,3.0,,4.0,,2.0,,,,1.0,1.0,1.0,1.0,0.625,1.0,,26.666666666666668,,,,,,,,,,1.0,,0.7845,0.865,0.4,0.4,,2.0,2.0,1.0,1.0,1.0,1.0,,1.0,1.0,2.0,1.0,,1.0,1.0,2.0,,,,,1.0,1.0,1.0,,0.3333333333333333,0.25,,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,0.865,0.4,,,1.0,,,,,0.25,0.25,,,,,,,2.0,,,,,,2.0,,,0.5,1.0,,,,,,0.5,,,,0.5,,0.5,,,,,0.5,0.5,,,,,,,,,,,,,,,,,,,2.0,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
