EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,SecondChanceOffPoss,TotalPoss,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGA,FG3A,OpponentPoints,SecondChanceFG3A,PenaltyFG3A,NonHeaveArc3FGA,Steals,BadPassSteals,PenaltyOffPossExcludingTakeFouls,FG3APct,Usage,Arc3Frequency,SecondChanceArc3Frequency,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyDefPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,FG2M,FG2A,FG3M,FtPoints,Points,SecondChanceFG2A,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyPoints,PtsAssisted2s,PtsAssisted3s,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Offensive Fouls,FoulsDrawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,SecondChanceAtRimFGM,SecondChanceAtRimFGA,SecondChanceFG2M,SecondChanceFtPoints,SecondChancePoints,PenaltyFtPoints,PtsUnassisted2s,PtsPutbacks,OffTwoPtRebounds,FTOffRebounds,LostBallSteals,SecondChanceTurnovers,Loose Ball Fouls Drawn,Blocked3s,BlockedArc3,BlockedLongMidRange,DefensiveGoaltends,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,OffFTReboundPct,OffTwoPtReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChancePointsPct,ShortMidRangeFGM,SecondChanceCorner3FGA,PenaltyArc3FGM,Fg3aBlocked,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFouls,FG3APctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,SecondChanceCorner3Frequency,PenaltyArc3Accuracy,SecondChanceCorner3FGM,SecondChanceArc3FGM,SecondChanceFG3M,PtsUnassisted3s,HeaveAttempts,StepOutOfBoundsTurnovers,Charge Fouls,Loose Ball Fouls,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg3Pct,SecondChanceCorner3Accuracy,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,Charge Fouls Drawn,BlockedCorner3,on,Defensive 3 Seconds Violations,SecondChanceCorner3PctAssisted,OffensiveGoaltends,3SecondViolations,Clear Path Fouls,3pt And 1 Free Throw Trips,Corner3PctBlocked
1628372,1610612752,Dennis Smith Jr.,Dennis Smith Jr.,1628372,NYK,158.0,3,-1,5,4,5.0,1.0,9,1.0,1.0,1.0,1.0,5,1.0,1.0,1.0,1.0,1.0,5.0,1.0,16.666666666666668,1.0,1.0,1.0,1.0,0.52455,0.52455,24.7,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
1628995,1610612752,Kevin Knox II,Kevin Knox II,1628995,NYK,11828.0,197,-74,388,391,70.0,44.0,779,17.0,1.0,1.0,36.0,455,1.0,9.0,17.0,3.0,3.0,70.0,0.6545454545454545,15.632183908045976,0.3090909090909091,0.5,0.0909090909090909,0.7818181818181819,0.5201372727272727,0.5545318181818182,24.58611111111111,0.1804123711340206,93.0,3.0,7.0,1.0,1.0,5.0,1.0,7.0,10.0,19.0,6.0,8.0,4.0,4.0,19.0,14.0,8.0,58.0,1.0,1.0,2.0,6.0,20.0,8.0,42.0,4.0,3.0,6.0,3.0,9.0,2.0,1.0,4.0,1.0,1.0,21.0,3.0,12.0,12.0,1.0,25.0,3.0,28.0,1.0,2.0,2.0,1.0,7.0,1.0,1.0,3.0,9.0,3.0,7.0,13.0,1.0,8.0,2.0,9.0,1.0,5.0,3.0,1.0,2.0,3.0,2.0,20.0,1.0,1.0,1.0,0.3888888888888889,0.6666666666666666,0.3888888888888889,0.2105263157894736,0.5,0.4545454545454545,0.9090909090909092,0.4915254237288136,0.9090909090909092,0.1578947368421052,0.2857142857142857,0.2,0.2222222222222222,0.1,0.12,0.1318681318681318,0.0319148936170212,0.1256544502617801,0.0150753768844221,0.0434782608695652,0.1,0.15,0.1,0.1,0.238095238095238,0.0303030303030303,0.6666666666666666,0.1272727272727272,0.4285714285714285,0.6,1.0,0.0909090909090909,0.1272727272727272,0.1428571428571428,0.1428571428571428,1.0,0.3454545454545454,0.5263157894736842,0.5263157894736842,1.0,0.2352941176470588,0.2352941176470588,1.0,0.0909090909090909,1.0,0.7272727272727273,0.75,0.2352941176470588,0.420525,0.0847457627118644,0.217391304347826,0.3448275862068966,9.710526315789474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
1629011,1610612752,Mitchell Robinson,Mitchell Robinson,1629011,NYK,10298.0,172,-15,328,329,80.0,53.0,657,,,,,369,,,,6.0,4.0,79.0,,11.825192802056556,,,,0.9393939393939394,0.7091878787878787,0.7176100000000001,,0.2439024390243902,67.0,27.0,31.0,6.0,8.0,2.0,,,,,,,,27.0,33.0,,9.0,63.0,20.0,6.0,10.0,,14.0,32.0,,,1.0,2.0,1.0,3.0,1.0,,1.0,,1.0,7.0,10.0,13.0,12.0,,25.0,30.0,55.0,2.0,1.0,,,3.0,2.0,1.0,,4.0,,7.0,11.0,1.0,13.0,1.0,18.0,,9.0,9.0,5.0,3.0,10.0,5.0,14.0,0.5925925925925926,0.8888888888888888,,,,,0.8181818181818182,0.6,0.8181818181818182,0.6,0.75,0.5833333333333334,0.0303030303030303,,0.5,0.25,,0.1621621621621621,0.1604938271604938,0.1388888888888889,0.1612903225806451,0.1705882352941176,0.1272727272727272,0.1212121212121212,0.2608695652173913,0.1111111111111111,0.1428571428571428,0.2222222222222222,0.4,0.5,0.9393939393939394,0.8709677419354839,0.8709677419354839,0.5925925925925926,0.0606060606060606,,,,,,,,,,,,0.8,0.75,,,,0.7435071428571429,0.2142857142857142,0.2142857142857142,0.2222222222222222,0.8818181818181816,14.0,18.0,14.0,7.0,35.0,2.0,22.0,18.0,19.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,0.7,0.7,0.6730769230769231,0.0833333333333333,0.1938775510204081,0.282051282051282,0.0833333333333333,0.3636363636363636,0.1764705882352941,0.9,0.7777777777777778,0.2142857142857142,0.5555555555555556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
1629628,1610612752,RJ Barrett,RJ Barrett,1629628,NYK,13782.0,230,15,456,449,140.0,63.0,905,16.0,2.0,3.0,30.0,485,6.0,8.0,16.0,6.0,3.0,136.0,0.2912621359223301,24.00756143667297,0.1553398058252427,0.1052631578947368,0.1071428571428571,0.7087378640776699,0.5415364077669902,0.5021214285714285,24.709999999999997,0.3070175438596491,100.0,25.0,43.0,5.0,9.0,17.0,5.0,13.0,1.0,14.0,1.0,5.0,4.0,36.0,73.0,5.0,27.0,114.0,13.0,10.0,20.0,2.0,38.0,30.0,15.0,4.0,9.0,17.0,5.0,22.0,3.0,2.0,13.0,3.0,1.0,49.0,7.0,11.0,12.0,1.0,24.0,13.0,37.0,4.0,6.0,,4.0,1.0,1.0,2.0,,7.0,3.0,6.0,16.0,,25.0,1.0,37.0,3.0,17.0,2.0,,1.0,2.0,2.0,34.0,0.4166666666666667,0.46875,1.0,0.1666666666666666,0.25,0.1666666666666666,0.4931506849315068,0.5,0.4223300970873786,0.4642857142857143,0.475,0.5428571428571428,0.1232876712328767,0.1627906976744186,0.0588235294117647,0.8571428571428571,0.125,0.1008403361344537,0.1170212765957446,0.0673076923076923,0.107981220657277,0.0562770562770562,0.0789473684210526,0.0363636363636363,0.1162790697674418,0.238095238095238,0.1081081081081081,0.15,0.0784313725490196,1.0,0.4174757281553398,0.5813953488372093,0.6944444444444444,0.44,0.1650485436893204,0.1262135922330097,0.3846153846153846,0.4166666666666667,0.4,0.1359223300970873,0.0714285714285714,0.0714285714285714,1.0,0.25,0.2666666666666666,1.0,0.3214285714285714,0.5555555555555556,0.1785714285714285,0.2,0.25,0.5473458333333334,0.1452991452991453,0.1954022988505747,0.3333333333333333,6.023287671232877,6.0,11.0,6.0,5.0,17.0,12.0,42.0,8.0,6.0,,3.0,,,,,1.0,,0.4615384615384615,0.3157894736842105,0.4047619047619047,,0.0472440944881889,0.0943396226415094,,0.0555555555555555,0.0357142857142857,0.5789473684210527,0.5454545454545454,0.1666666666666666,0.1491228070175438,6.0,4.0,1.0,1.0,3.0,2.0,0.0333333333333333,0.0769230769230769,0.0625,0.3529411764705882,0.375,0.3333333333333333,0.2105263157894736,0.3333333333333333,,,,,,,,,,,,,,,,,,,True,,,,,,,
203085,1610612752,Austin Rivers,Austin Rivers,203085,NYK,26526.0,442,-44,872,868,204.0,104.0,1740,59.0,4.0,12.0,77.0,983,5.0,16.0,58.0,12.0,5.0,200.0,0.5703703703703704,16.63286004056795,0.437037037037037,0.4,0.4444444444444444,0.7925925925925926,0.5135891791044774,0.5277673076923077,26.011688311688317,0.2339449541284403,196.0,20.0,30.0,5.0,7.0,24.0,2.0,4.0,6.0,18.0,,4.0,22.0,30.0,58.0,28.0,10.0,154.0,5.0,5.0,11.0,4.0,23.0,18.0,54.0,22.0,6.0,19.0,23.0,42.0,15.0,8.0,9.0,5.0,5.0,107.0,1.0,20.0,21.0,1.0,42.0,5.0,47.0,2.0,9.0,2.0,5.0,13.0,1.0,4.0,1.0,22.0,3.0,12.0,32.0,4.0,21.0,8.0,14.0,,6.0,,,,,,23.0,0.3,0.3103448275862069,0.6428571428571429,0.3636363636363636,0.25,0.3684210526315789,0.5172413793103449,0.4545454545454545,0.5333333333333333,0.4074074074074074,0.5422535211267606,0.4107142857142857,0.1034482758620689,0.1333333333333333,0.0833333333333333,0.4090909090909091,0.0555555555555555,0.0958904109589041,0.0980392156862745,0.0051282051282051,0.0969267139479905,0.0116279069767441,0.0069444444444444,0.0686274509803921,0.1333333333333333,0.0952380952380952,0.1038961038961039,0.08,0.0289855072463768,,0.2222222222222222,0.6666666666666666,0.7692307692307693,0.3,0.1777777777777777,0.0296296296296296,0.5,0.5,,0.1333333333333333,0.3333333333333333,0.3333333333333333,0.5,0.3728813559322034,0.3728813559322034,0.6818181818181818,0.2592592592592592,0.7142857142857143,0.1481481481481481,,0.3793103448275862,0.4709214285714286,0.0425531914893617,0.09375,0.1493506493506493,5.0793103448275865,1.0,1.0,2.0,,10.0,1.0,42.0,2.0,4.0,,7.0,,,,,,,0.4,0.5,0.5,,0.0170212765957446,,0.029126213592233,0.0238095238095238,,0.1,1.0,,0.0649350649350649,8.0,1.0,4.0,,1.0,3.0,,,,0.3333333333333333,0.3636363636363636,0.375,0.1,0.3333333333333333,1.0,1.0,2.0,30.0,1.0,2.0,1.0,1.0,1.0,0.4,1.0,0.25,1.0,,,,,,True,,,,,,,
1630193,1610612752,Immanuel Quickley,Immanuel Quickley,1630193,NYK,15789.0,263,-33,517,513,104.0,55.0,1030,61.0,3.0,10.0,67.0,600,3.0,13.0,61.0,6.0,6.0,101.0,0.475177304964539,29.49389179755672,0.4326241134751773,0.3333333333333333,0.3846153846153846,0.5531914893617021,0.4789085106382977,0.4973596153846153,26.39402985074627,0.2011605415860735,95.0,6.0,11.0,3.0,5.0,51.0,4.0,12.0,2.0,6.0,1.0,3.0,23.0,33.0,74.0,25.0,32.0,173.0,6.0,6.0,13.0,5.0,42.0,14.0,39.0,23.0,3.0,21.0,12.0,33.0,9.0,3.0,17.0,1.0,3.0,78.0,2.0,13.0,16.0,,29.0,6.0,35.0,4.0,7.0,3.0,6.0,10.0,1.0,1.0,3.0,17.0,3.0,9.0,32.0,1.0,34.0,,33.0,4.0,9.0,4.0,3.0,1.0,4.0,2.0,41.0,0.2121212121212121,0.21875,0.52,0.373134328358209,0.3846153846153846,0.373134328358209,0.4459459459459459,0.4615384615384615,0.5,0.5192307692307693,0.555921052631579,0.65625,0.0405405405405405,0.0909090909090909,0.0392156862745098,0.4117647058823529,,0.1088435374149659,0.1130434782608695,0.017094017094017,0.1106870229007633,0.0245901639344262,0.0227272727272727,0.081081081081081,0.0816326530612244,0.25,0.1149425287356321,0.1071428571428571,0.050632911392405,0.5,0.0780141843971631,0.5454545454545454,0.6,,0.3617021276595745,0.0851063829787234,0.3333333333333333,0.3333333333333333,0.5,0.0425531914893617,0.3333333333333333,0.3333333333333333,0.5,0.3770491803278688,0.3833333333333333,0.5217391304347826,0.1923076923076923,0.6,0.1153846153846153,0.3333333333333333,0.3770491803278688,0.4936642857142858,0.0805369127516778,0.1139240506329113,0.2427745664739884,9.391891891891897,1.0,2.0,3.0,5.0,14.0,15.0,52.0,2.0,4.0,,,,1.0,,,,,0.5,0.5,0.6363636363636364,,0.0314960629921259,0.0232558139534883,0.0344827586206896,0.0384615384615384,,0.2222222222222222,0.5,,0.0809248554913294,23.0,,4.0,1.0,3.0,1.0,0.0149253731343283,,0.0163934426229508,0.4509803921568627,0.4693877551020408,0.217391304347826,,0.4,,1.0,1.0,36.0,,,1.0,1.0,1.0,0.3333333333333333,,0.3333333333333333,,4.0,3.0,0.0428571428571428,,,True,,,,,,,
203493,1610612752,Reggie Bullock,Reggie Bullock,203493,NYK,3913.0,65,-16,133,132,19.0,11.0,265,6.0,1.0,,9.0,153,1.0,,6.0,2.0,,17.0,0.4736842105263157,15.068493150684931,0.3157894736842105,1.0,,0.5789473684210527,0.5174305555555556,0.49895,27.077777777777776,0.1428571428571428,40.0,1.0,2.0,1.0,1.0,1.0,3.0,7.0,1.0,3.0,,,1.0,4.0,10.0,2.0,1.0,15.0,,1.0,2.0,,3.0,8.0,6.0,1.0,1.0,5.0,,5.0,,,4.0,1.0,,10.0,,8.0,4.0,,12.0,1.0,13.0,,,1.0,,2.0,1.0,,,2.0,1.0,4.0,7.0,,1.0,,2.0,,,,,,,,2.0,1.0,1.0,1.0,0.2222222222222222,,0.2222222222222222,0.4,0.5,0.3684210526315789,0.5,0.375,0.5,0.1,0.5,,,,0.2,0.1951219512195122,,0.1967213114754098,0.0163934426229508,,0.25,0.1428571428571428,,0.1333333333333333,0.3636363636363636,,,0.1052631578947368,0.5,1.0,1.0,0.0526315789473684,0.3684210526315789,0.4285714285714285,0.4285714285714285,1.0,0.1578947368421052,0.3333333333333333,0.3333333333333333,1.0,0.1666666666666666,0.1666666666666666,1.0,0.5,1.0,,,0.1666666666666666,,,,0.2,13.529999999999998,,,,,,1.0,,,1.0,,2.0,,,,,,,,,,,0.0333333333333333,0.0909090909090909,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
203901,1610612752,Elfrid Payton,Elfrid Payton,203901,NYK,8695.0,145,-20,284,287,75.0,40.0,571,7.0,1.0,4.0,7.0,326,1.0,4.0,7.0,3.0,3.0,73.0,0.1186440677966101,21.51515151515152,0.1186440677966101,0.1666666666666666,0.2352941176470588,0.5423728813559322,0.5127813559322033,0.5939235294117647,25.67142857142857,0.2640845070422535,71.0,10.0,25.0,4.0,9.0,23.0,4.0,4.0,,,,,1.0,22.0,52.0,1.0,5.0,52.0,5.0,7.0,13.0,1.0,21.0,14.0,3.0,1.0,8.0,12.0,4.0,16.0,4.0,,11.0,,1.0,36.0,,5.0,4.0,,9.0,3.0,12.0,2.0,6.0,,4.0,3.0,,2.0,1.0,9.0,2.0,5.0,16.0,1.0,8.0,1.0,6.0,,2.0,2.0,1.0,1.0,2.0,2.0,21.0,0.3181818181818182,0.3333333333333333,1.0,0.1428571428571428,0.25,0.1428571428571428,0.4230769230769231,0.5384615384615384,0.3983050847457627,0.5,0.4193548387096774,0.5526315789473685,0.1538461538461538,0.16,0.1739130434782608,0.6666666666666666,,0.0701754385964912,0.0757575757575757,,0.073170731707317,0.0204081632653061,,0.0952380952380952,,0.1333333333333333,0.0961538461538461,,0.074074074074074,1.0,0.423728813559322,0.4,0.4761904761904761,0.4,0.3898305084745763,0.0677966101694915,1.0,1.0,0.5,,,,,0.1428571428571428,0.1428571428571428,1.0,0.5294117647058824,0.4444444444444444,,,0.1428571428571428,0.6060916666666666,0.0327868852459016,0.037037037037037,0.4038461538461538,5.701923076923077,1.0,3.0,1.0,,5.0,4.0,30.0,2.0,3.0,,,,,,,,,0.2,0.4166666666666667,0.4166666666666667,,0.031578947368421,0.048780487804878,0.025,,,0.5,0.3333333333333333,,0.0961538461538461,8.0,,1.0,,1.0,3.0,,,,0.3478260869565217,0.4210526315789473,0.125,,0.25,,1.0,1.0,,,,1.0,,1.0,1.0,,1.0,1.0,,,,,,True,,,,,,,
203944,1610612752,Julius Randle,Julius Randle,203944,NYK,15413.0,257,6,507,505,148.0,63.0,1012,30.0,1.0,8.0,36.0,562,1.0,9.0,29.0,11.0,7.0,144.0,0.2727272727272727,29.706390328151983,0.2272727272727272,0.1111111111111111,0.2105263157894736,0.5833333333333334,0.5013095419847328,0.5458148648648649,25.95833333333333,0.291913214990138,130.0,24.0,41.0,12.0,17.0,33.0,12.0,22.0,2.0,6.0,,1.0,8.0,49.0,96.0,10.0,40.0,168.0,8.0,14.0,29.0,2.0,47.0,36.0,27.0,8.0,14.0,21.0,20.0,41.0,13.0,7.0,10.0,4.0,7.0,102.0,2.0,27.0,28.0,6.0,61.0,11.0,72.0,3.0,9.0,3.0,5.0,10.0,,4.0,3.0,19.0,6.0,6.0,27.0,3.0,42.0,,53.0,8.0,21.0,3.0,2.0,,3.0,2.0,47.0,0.3673469387755102,0.391304347826087,0.9,0.2777777777777778,0.2222222222222222,0.2857142857142857,0.5104166666666666,0.4827586206896552,0.4848484848484848,0.4473684210526316,0.5490196078431373,0.5108695652173914,0.1458333333333333,0.2195121951219512,0.1515151515151515,0.4736842105263157,0.5454545454545454,0.2258064516129032,0.2177419354838709,0.0196078431372549,0.2217741935483871,0.0452674897119341,0.0263157894736842,0.2692307692307692,0.2127659574468085,0.16,0.2424242424242424,0.12,0.0545454545454545,0.6666666666666666,0.3106060606060606,0.5853658536585366,0.75,0.3333333333333333,0.25,0.1666666666666666,0.5454545454545454,0.5454545454545454,0.6666666666666666,0.0454545454545454,0.3333333333333333,0.3333333333333333,1.0,0.2666666666666666,0.2666666666666666,0.875,0.4473684210526316,0.7058823529411765,0.0263157894736842,,0.2758620689655172,0.6141142857142857,0.1506849315068493,0.1926605504587156,0.2797619047619047,8.030208333333334,5.0,7.0,6.0,11.0,23.0,13.0,62.0,6.0,9.0,,4.0,4.0,3.0,,,1.0,,0.75,0.6666666666666666,0.8214285714285714,,0.0638297872340425,0.0847457627118644,0.0714285714285714,,,0.7777777777777778,0.7142857142857143,0.2,0.1369047619047619,13.0,,2.0,,7.0,5.0,,,,0.3939393939393939,0.4642857142857143,0.1538461538461538,,0.25,,,,3.0,1.0,,1.0,4.0,6.0,,,,,2.0,1.0,0.027027027027027,,,True,,,,,,,
1630167,1610612752,Obi Toppin,Obi Toppin,1630167,NYK,7069.0,118,-12,237,231,33.0,19.0,468,11.0,,2.0,19.0,261,,2.0,11.0,1.0,1.0,33.0,0.4634146341463415,19.291338582677167,0.2682926829268293,,0.3333333333333333,0.8780487804878049,0.5655621951219513,0.5540333333333334,24.742105263157896,0.1392405063291139,37.0,13.0,17.0,2.0,3.0,3.0,2.0,2.0,1.0,8.0,,,4.0,17.0,22.0,5.0,4.0,53.0,1.0,3.0,4.0,1.0,11.0,24.0,15.0,4.0,1.0,1.0,2.0,3.0,2.0,,1.0,,,8.0,1.0,8.0,9.0,3.0,20.0,2.0,22.0,1.0,2.0,2.0,2.0,4.0,,,,6.0,1.0,3.0,9.0,1.0,3.0,,4.0,,2.0,3.0,2.0,1.0,3.0,1.0,11.0,0.7058823529411765,0.7058823529411765,1.0,0.2631578947368421,0.5,0.2631578947368421,0.7727272727272727,0.75,0.5975609756097561,0.75,0.6162790697674418,0.7857142857142857,0.0454545454545454,0.0588235294117647,,0.3333333333333333,0.6,0.1363636363636363,0.1403508771929824,0.0169491525423728,0.1382113821138211,0.018018018018018,,0.15625,0.1578947368421052,0.0666666666666666,0.1388888888888889,0.1428571428571428,0.0555555555555555,0.3333333333333333,0.4146341463414634,0.7647058823529411,0.8125,0.6923076923076923,0.073170731707317,0.048780487804878,1.0,1.0,1.0,0.1951219512195122,0.125,0.125,1.0,0.3636363636363636,0.3636363636363636,1.0,0.5,0.6666666666666666,,,0.3636363636363636,,0.0465116279069767,0.0833333333333333,0.2075471698113207,4.2681818181818185,,1.0,,,,2.0,10.0,,1.0,,,,,,,,,,,,,0.0192307692307692,0.0588235294117647,,,0.0625,1.0,,,,2.0,,1.0,,,1.0,,,,0.6666666666666666,0.6666666666666666,0.5,,0.5,,,,,,1.0,,1.0,,,,,,,,,,,True,,,,,,,
