EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG3A,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,Turnovers,PenaltyTurnovers,Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFtPoints,PtsPutbacks,LostBallTurnovers,SecondChanceTurnovers,Charge Fouls,Charge Fouls Drawn,Offensive Fouls Drawn,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFouls,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,AtRimPctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChancePointsPct,FTDefRebounds,LostBallOutOfBoundsTurnovers,ShootingFouls,Loose Ball Fouls Drawn,Blocked3s,BlockedArc3,Blocks,DefFTReboundPct,PenaltyCorner3FGA,SecondChanceFtPoints,Fg2aBlocked,Fg3aBlocked,Loose Ball Fouls,2pt And 1 Free Throw Trips,Blocked2s,BlockedAtRim,BlockedShortMidRange,RecoveredBlocks,FG3APctBlocked,FG2APctBlocked,ShortMidRangePctBlocked,Arc3PctBlocked,OffCorner3ReboundPct,BlocksRecoveredPct,PenaltyCorner3Frequency,FTOffRebounds,StepOutOfBoundsTurnovers,Offensive Fouls,Defensive 3 Seconds Violations,NonShootingPenaltyNonTakeFoulsDrawn,OffFTReboundPct,OffAtRimReboundPct,LongMidRangeAssists,AtRimPctBlocked,SecondChanceAtRimPctAssisted,PenaltyCorner3FGM,SecondChanceArc3FGM,SecondChanceFG3M,SecondChanceFg3Pct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Accuracy,Travels,Technical Free Throw Trips,BlockedLongMidRange,LongMidRangePctBlocked,OffLongMidRangeReboundPct,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,on,Corner3PctBlocked,DefensiveGoaltends,3pt And 1 Free Throw Trips,HeaveAttempts,3SecondViolations,OffensiveGoaltends,BlockedCorner3,HeaveMakes
1628960,1610612763,Grayson Allen,Grayson Allen,1628960,MEM,727.0,12,4,27,27,8.0,6.0,3.0,54,,,,,,1.0,,,,,,1.0,3.0,1.0,,,,1,1.0,3.0,4.0,7,22,1.0,,,,,2.0,,,3.0,,3.0,1.0,1.0,1.0,2.0,1.0,,,1.0,5.0,,,3.0,,3.0,,3.0,,,,,,,,,,,1.0,3.0,4.0,1.0,2.0,8.0,,,1.0,0.3333333333333333,,0.3333333333333333,,,0.375,,0.5833333333333334,1.0,0.75,20.0,,,,0.75,,0.21428571428571427,,,,,,,0.6666666666666666,1.0,,,,,0.25,,,,,,,,,,,,0.75,0.3333333333333333,0.3333333333333333,1.0,,1.0,,,,,0.75,0.3333333333333333,0.5429375000000001,0.61545,,0.2,0.5,0.2857142857142857,6.9,25.666666666666668,0.2962962962962963,,,,,,2.0,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,
1629634,1610612763,Brandon Clarke,Brandon Clarke,1629634,MEM,403.0,7,11,12,13,,,3.0,25,1.0,2.0,,,1.0,2.0,,,,,,,,,,,2.0,4,,,2.0,6,11,,,,,,,2.0,2.0,,,,,,,,,,,,,,2.0,1.0,2.0,3.0,2.0,5.0,,,,,,,,,,,1.0,1.0,2.0,1.0,,,0.5,1.0,,,,,0.5,,0.5,,0.6,,,31.25,,0.3333333333333333,0.4,0.2,,0.2727272727272727,0.2857142857142857,0.5,,0.3333333333333333,0.5,,,0.5,,0.5,0.5,0.5,0.5,0.5,0.5,1.0,,,,,,,,,,,,,,,,,,,0.5,,0.6141749999999999,0.7896000000000001,,0.2,0.2,,4.45,,,1.0,2.0,1.0,2.0,4.0,,2.0,,,,,,,,0.5,0.5,0.6666666666666666,,1.0,0.5,0.6666666666666666,,,1.0,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,
1628991,1610612763,Jaren Jackson Jr.,Jaren Jackson Jr.,1628991,MEM,398.0,7,4,15,13,8.0,3.0,,28,,,,,,1.0,,,,,,2.0,5.0,,1.0,3.0,,1,2.0,5.0,2.0,8,14,,,,1.0,3.0,4.0,,,6.0,,5.0,2.0,1.0,,1.0,,,,1.0,2.0,,,1.0,,2.0,,2.0,,,,,,,,,,,1.0,2.0,4.0,2.0,4.0,8.0,,,1.0,0.4,0.3333333333333333,0.4,,,0.5,0.5,0.5,0.5,0.8333333333333334,53.333333333333336,,,,0.16666666666666666,,0.1111111111111111,,,,,,,0.16666666666666666,,,,,,0.16666666666666666,,,,,,,,,,,,0.8333333333333334,0.4,0.4,1.0,,,,,1.0,0.3333333333333333,0.8333333333333334,0.4,0.4591666666666667,,0.4758,0.25,0.6666666666666666,0.5,7.5,27.68,0.5333333333333333,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,
1629007,1610612763,Jontay Porter,Jontay Porter,1629007,MEM,2635.0,44,13,92,92,54.0,55.0,13.0,184,,1.0,,1.0,2.0,2.0,1.0,2.0,,,,3.0,8.0,,2.0,4.0,3.0,5,3.0,8.0,3.0,18,76,,1.0,2.0,2.0,4.0,11.0,4.0,2.0,9.0,,8.0,3.0,1.0,,1.0,,,1.0,,2.0,3.0,,3.0,6.0,10.0,3.0,13.0,,2.0,2.0,,4.0,1.0,3.0,2.0,6.0,3.0,10.0,1.0,3.0,,11.0,52.0,0.6666666666666666,1.0,1.0,0.375,0.5,0.375,0.6,0.5,0.5769230769230769,0.6666666666666666,0.6428571428571429,0.7857142857142857,0.6153846153846154,18.867924528301884,0.6666666666666666,0.21428571428571427,,0.13043478260869565,0.10714285714285714,0.17647058823529413,0.07317073170731707,,0.08,0.3,0.2,,0.11764705882352941,0.16666666666666666,,0.07692307692307693,,,0.15384615384615385,1.0,1.0,1.0,0.15384615384615385,0.5,0.5,,,,,,0.6153846153846154,0.375,0.375,1.0,,,0.16666666666666666,,0.6666666666666666,0.5,0.6923076923076923,0.375,0.4679653846153846,,0.47999166666666665,0.07142857142857142,,0.6111111111111112,13.4,26.299999999999997,0.5869565217391305,,,1.0,1.0,2.0,3.0,2.0,1.0,,,,,,2.0,1.0,1.0,1.0,,,,0.1111111111111111,1.0,,5.0,,,,,0.5,,,,,1.0,,,,,,,,,,0.3333333333333333,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,0.1111111111111111,,,,True,,,,,,,,
1629630,1610612763,Ja Morant,Ja Morant,1629630,MEM,1293.0,22,8,45,46,17.0,15.0,3.0,91,,1.0,,1.0,1.0,4.0,,,1.0,1.0,1.0,1.0,4.0,,,1.0,1.0,5,2.0,5.0,8.0,16,41,1.0,1.0,2.0,,1.0,10.0,,2.0,3.0,3.0,4.0,1.0,3.0,1.0,4.0,,1.0,2.0,1.0,9.0,,,3.0,2.0,5.0,,5.0,,1.0,1.0,,2.0,,1.0,2.0,4.0,3.0,,5.0,9.0,3.0,10.0,17.0,,,0.5,0.4,,0.4,0.2,0.5,0.4,0.3333333333333333,0.5714285714285714,0.7142857142857143,0.5,36.734693877551024,0.5,0.13333333333333333,,0.25,,0.18518518518518517,,,,,0.18181818181818182,,0.2,0.5,,0.1,,,0.4,0.25,0.25,,,,,,0.1,1.0,1.0,1.0,0.4,0.25,0.25,,1.0,,0.3333333333333333,,0.3333333333333333,,0.6,0.25,0.50157,0.63285,0.5079833333333333,0.25,0.42857142857142855,0.625,6.779999999999999,25.5,0.37777777777777777,,,,,5.0,8.0,,1.0,,,,,2.0,,,1.5,1.25,,,,0.3125,,,,,,,,,,2.0,,,,1.0,,,,,,,,,,,,,,,,2.0,,,,,,,,1.0,1.0,,,,2.0,,,,,,,1.0,1.0,1.0,True,,,,,,,,
1630253,1610612763,Sean McDermott,Sean McDermott,1630253,MEM,1767.0,29,-14,61,60,40.0,38.0,11.0,121,2.0,2.0,1.0,1.0,1.0,1.0,,,,2.0,,,5.0,,,3.0,3.0,3,,7.0,2.0,8,54,,2.0,2.0,,5.0,6.0,,6.0,,,5.0,,,,,,,,,,1.0,1.0,2.0,3.0,5.0,2.0,7.0,,1.0,1.0,,,,,,,,2.0,1.0,2.0,1.0,6.0,40.0,,,,,,,1.0,1.0,0.3,0.2857142857142857,0.36363636363636365,0.375,0.7,15.068493150684931,,0.16666666666666666,0.09090909090909091,0.2,0.04,0.17857142857142858,0.05555555555555555,0.14285714285714285,0.05,0.16666666666666666,0.1111111111111111,0.3333333333333333,0.16666666666666666,0.25,,0.2,1.0,1.0,0.1,1.0,1.0,,,,,,0.2,,,,0.5,,,,,,0.14285714285714285,1.0,0.42857142857142855,,0.9,,0.58187,0.8405,0.5734714285714286,0.09090909090909091,0.25,0.75,2.1999999999999997,25.2,0.6557377049180327,1.0,1.0,1.0,1.0,2.0,2.0,2.0,,,,,,,,1.0,1.0,1.0,,1.0,1.0,0.25,,,,,,,1.0,,2.0,,,,,,1.0,,1.0,,,,,,,,0.2857142857142857,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,
204025,1610612763,Tim Frazier,Tim Frazier,204025,MEM,1164.0,19,11,43,43,14.0,31.0,4.0,86,1.0,1.0,,,,1.0,,1.0,,,,,3.0,,,,1.0,3,,3.0,2.0,4,40,,,,,,2.0,,2.0,,,3.0,,5.0,2.0,7.0,2.0,,4.0,,16.0,,,3.0,,3.0,,3.0,,1.0,,1.0,,,,,,,3.0,4.0,6.0,,2.0,12.0,,,,,,,0.3333333333333333,,0.16666666666666666,,0.2222222222222222,0.3333333333333333,0.5,19.148936170212767,,,,0.21428571428571427,,0.125,,,,,,,0.23076923076923078,,,0.16666666666666666,1.0,1.0,0.16666666666666666,,,,0.16666666666666666,,,,,,,,0.5,,,,,,,,,,0.6666666666666666,,0.49516666666666675,,,,,0.5,11.799999999999999,25.53333333333333,0.32558139534883723,,,,,,2.0,,,,,,,3.0,1.0,,,,,,,,,,1.0,,,,1.0,,,,,,,,1.0,,1.0,,,,,,,,,,,,,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,True,,,,,,,,
1626145,1610612763,Tyus Jones,Tyus Jones,1626145,MEM,65612.0,1094,-93,2237,2251,415.0,455.0,250.0,4488,33.0,62.0,4.0,12.0,78.0,153.0,11.0,27.0,10.0,38.0,7.0,29.0,88.0,9.0,7.0,18.0,122.0,242,39.0,126.0,35.0,396,2505,16.0,20.0,48.0,10.0,28.0,78.0,72.0,172.0,108.0,9.0,88.0,29.0,143.0,84.0,227.0,51.0,33.0,71.0,63.0,538.0,4.0,14.0,68.0,37.0,105.0,18.0,123.0,4.0,55.0,43.0,12.0,31.0,9.0,27.0,14.0,45.0,13.0,27.0,43.0,39.0,16.0,78.0,412.0,0.29508196721311475,0.2975206611570248,0.9230769230769231,0.30952380952380953,0.35714285714285715,0.30952380952380953,0.5041322314049587,0.4166666666666667,0.4904891304347826,0.4605263157894737,0.512987012987013,0.4875,0.3423913043478261,16.88976377952756,0.6888888888888889,0.06642728904847396,0.021671826625386997,0.14107883817427386,0.008620689655172414,0.10105871029836382,0.016216216216216217,0.025069637883008356,0.00911854103343465,0.056768558951965066,0.0782608695652174,0.061224489795918366,0.14766839378238342,0.11458333333333333,0.021164021164021163,0.16847826086956522,0.532258064516129,0.6,0.4157608695652174,0.5098039215686274,0.527027027027027,0.21794871794871795,0.07336956521739131,0.4074074074074074,0.4230769230769231,0.45454545454545453,0.10326086956521739,0.2631578947368421,0.2702702702702703,1.0,0.2391304347826087,0.32954545454545453,0.32954545454545453,0.896551724137931,0.20588235294117646,0.2647058823529412,0.15789473684210525,0.3333333333333333,0.23684210526315788,0.3888888888888889,0.5108695652173914,0.32954545454545453,0.48917486413043465,0.509341304347826,0.48766776315789495,0.04699738903394256,0.06274509803921569,0.19696969696969696,8.573553719008267,25.09047619047619,0.18551631649530623,,4.0,7.0,18.0,38.0,8.0,2.0,4.0,2.0,2.0,1.0,4.0,2.0,1.0,0.3888888888888889,0.5588235294117647,0.5588235294117647,0.42424242424242425,0.11764705882352941,,0.09595959595959595,,2.0,10.0,,,,6.0,,10.0,,13.0,1.0,2.0,3.0,6.0,1.0,5.0,4.0,0.007936507936507936,0.05371900826446281,0.032679738562091505,,0.007407407407407408,0.6666666666666666,0.13157894736842105,,,1.0,,1.0,,0.005208333333333333,9.0,0.11290322580645161,,3.0,5.0,8.0,0.5,0.5555555555555556,1.0,0.3,,1.0,,0.037037037037037035,0.042105263157894736,2.0,0.015625,3.0,0.42857142857142855,1.0,False,0.02631578947368421,,,,,,,
1626159,1610612763,Justise Winslow,Justise Winslow,1626159,MEM,27645.0,461,-80,973,981,329.0,303.0,105.0,1954,28.0,52.0,9.0,14.0,23.0,64.0,6.0,25.0,4.0,23.0,1.0,2.0,25.0,1.0,,9.0,57.0,141,6.0,48.0,17.0,149,1095,2.0,13.0,37.0,2.0,18.0,35.0,62.0,52.0,18.0,,25.0,2.0,31.0,14.0,45.0,10.0,4.0,17.0,10.0,104.0,6.0,9.0,38.0,42.0,87.0,16.0,103.0,5.0,15.0,9.0,6.0,19.0,3.0,13.0,14.0,33.0,5.0,42.0,23.0,29.0,14.0,35.0,329.0,0.543859649122807,0.5636363636363636,1.0,0.125,0.1111111111111111,0.125,0.40425531914893614,0.35135135135135137,0.3492063492063492,0.2909090909090909,0.3669950738916256,0.3017241379310345,0.25396825396825395,21.493624772313296,0.5757575757575758,0.18502202643171806,0.03180212014134275,0.18536585365853658,0.03260869565217391,0.18518518518518517,0.032119914346895075,0.038461538461538464,0.031496062992125984,0.18181818181818182,0.16831683168316833,0.22448979591836735,0.16279069767441862,0.30303030303030304,0.0423728813559322,0.2751322751322751,0.5384615384615384,0.5714285714285714,0.3386243386243386,0.359375,0.3770491803278688,0.4782608695652174,0.13227513227513227,0.24,0.24,0.5,0.12169312169312169,0.17391304347826086,0.17391304347826086,1.0,0.13227513227513227,0.08,0.08,1.0,0.07692307692307693,0.07692307692307693,0.2545454545454545,0.6428571428571429,0.16363636363636364,,0.5291005291005291,0.08,0.509320634920635,0.6374500000000001,0.5273836363636364,0.06930693069306931,0.09090909090909091,0.2348993288590604,7.651773049645392,24.349999999999998,0.3381294964028777,3.0,9.0,3.0,11.0,6.0,3.0,4.0,6.0,1.0,2.0,1.0,2.0,1.0,7.0,0.2727272727272727,0.23076923076923078,0.21428571428571427,0.6071428571428571,0.6923076923076923,0.3333333333333333,0.040268456375838924,7.0,3.0,21.0,2.0,,,12.0,0.30434782608695654,9.0,,6.0,,1.0,1.0,12.0,8.0,3.0,10.0,,0.0425531914893617,0.046875,,0.03508771929824561,0.8333333333333334,0.16363636363636364,1.0,2.0,1.0,,1.0,0.03225806451612903,0.034482758620689655,4.0,0.057692307692307696,,2.0,,,,,,0.2222222222222222,3.0,,1.0,,,,,,,,False,,1.0,,,,,,
1628415,1610612763,Dillon Brooks,Dillon Brooks,1628415,MEM,118707.0,1978,166,4129,4135,751.0,659.0,465.0,8264,115.0,195.0,20.0,29.0,113.0,293.0,73.0,160.0,37.0,66.0,5.0,89.0,302.0,22.0,12.0,53.0,301.0,648,126.0,368.0,159.0,1139,4621,27.0,46.0,96.0,23.0,67.0,187.0,308.0,294.0,327.0,51.0,302.0,89.0,113.0,43.0,156.0,26.0,17.0,66.0,46.0,355.0,21.0,30.0,78.0,61.0,143.0,53.0,196.0,20.0,77.0,46.0,31.0,72.0,13.0,45.0,46.0,118.0,20.0,233.0,166.0,195.0,88.0,181.0,730.0,0.5116279069767442,0.5220338983050847,0.8650793650793651,0.3423913043478261,0.34328358208955223,0.3423913043478261,0.4645061728395062,0.4791666666666667,0.4822834645669291,0.4938650306748466,0.5173199635369189,0.53125,0.36220472440944884,25.92909013242204,0.6101694915254238,0.05684995340167754,0.026064291920069503,0.09038238702201622,0.02759526938239159,0.07179752066115702,0.026673640167364017,0.023026315789473683,0.027923211169284468,0.05238095238095238,0.05145413870246085,0.07766990291262135,0.09302325581395349,0.08,0.03663003663003663,0.1919291338582677,0.5897435897435898,0.6497175141242938,0.28838582677165353,0.3856655290102389,0.4109090909090909,0.4690265486725664,0.15748031496062992,0.45625,0.4591194968553459,0.5205479452054794,0.06496062992125984,0.5606060606060606,0.5692307692307692,0.972972972972973,0.297244094488189,0.2947019867549669,0.2956810631229236,0.8202247191011236,0.060240963855421686,0.26506024096385544,0.17791411042944785,0.6896551724137931,0.32515337423312884,0.22641509433962265,0.5541338582677166,0.2947019867549669,0.5025895669291337,0.5075163934426229,0.49017576687116565,0.08555657773689053,0.12290502793296089,0.16417910447761194,9.129320987654324,25.458152173913035,0.181884233470574,9.0,22.0,19.0,56.0,74.0,26.0,12.0,27.0,6.0,5.0,2.0,11.0,9.0,28.0,0.3392857142857143,0.39156626506024095,0.42528735632183906,0.5478260869565217,0.26506024096385544,0.4090909090909091,0.0649692712906058,4.0,7.0,97.0,4.0,,,24.0,0.042105263157894736,14.0,9.0,37.0,2.0,6.0,20.0,24.0,16.0,7.0,8.0,0.005434782608695652,0.05709876543209876,0.06143344709897611,0.0033112582781456954,0.026595744680851064,0.3333333333333333,0.08588957055214724,2.0,1.0,11.0,2.0,3.0,0.019801980198019802,0.031331592689295036,1.0,0.09230769230769231,0.3333333333333333,11.0,9.0,9.0,0.3333333333333333,0.4090909090909091,0.6666666666666666,0.7857142857142857,8.0,6.0,1.0,0.00625,0.025,6.0,0.013477088948787063,,,,False,0.015151515151515152,,2.0,,,,,
1628991,1610612763,Jaren Jackson Jr.,Jaren Jackson Jr.,1628991,MEM,15110.0,252,-68,518,521,182.0,159.0,68.0,1039,23.0,33.0,5.0,10.0,13.0,30.0,,1.0,5.0,17.0,,10.0,38.0,3.0,3.0,14.0,36.0,64,15.0,55.0,33.0,150,634,3.0,7.0,15.0,5.0,22.0,44.0,48.0,24.0,45.0,,37.0,10.0,5.0,6.0,11.0,3.0,3.0,4.0,1.0,28.0,7.0,10.0,13.0,27.0,43.0,17.0,60.0,5.0,12.0,7.0,5.0,9.0,,5.0,6.0,15.0,4.0,41.0,33.0,38.0,16.0,42.0,180.0,0.6666666666666666,0.8571428571428571,1.0,0.2727272727272727,0.22727272727272727,0.2777777777777778,0.5625,0.4666666666666667,0.49159663865546216,0.3918918918918919,0.5555555555555556,0.4888888888888889,0.46218487394957986,25.210084033613445,0.6,0.18120805369127516,0.07462686567164178,0.1368421052631579,0.058333333333333334,0.16393442622950818,0.06692913385826772,0.05405405405405406,0.06451612903225806,0.14285714285714285,0.208955223880597,0.19230769230769232,0.12048192771084337,0.25,0.0847457627118644,0.2773109243697479,0.696969696969697,0.7419354838709677,0.25210084033613445,0.43333333333333335,0.52,0.9230769230769231,0.008403361344537815,,,,0.14285714285714285,0.29411764705882354,0.29411764705882354,1.0,0.31932773109243695,0.2631578947368421,0.2631578947368421,1.0,,0.21428571428571427,0.2702702702702703,0.5,0.3783783783783784,0.21428571428571427,0.7394957983193278,0.2702702702702703,0.5292491525423728,0.5963849999999999,0.5165932432432433,0.1297709923664122,0.21333333333333335,0.29333333333333333,4.3546875,25.576363636363638,0.35135135135135137,8.0,8.0,9.0,11.0,24.0,15.0,16.0,4.0,1.0,2.0,,3.0,4.0,3.0,0.8181818181818182,0.75,0.8,0.5217391304347826,0.5714285714285714,1.0,0.16,3.0,,27.0,3.0,,,18.0,0.1875,8.0,3.0,7.0,,2.0,5.0,18.0,7.0,10.0,12.0,,0.109375,0.16666666666666666,,0.037037037037037035,0.6666666666666666,0.21621621621621623,,1.0,1.0,,3.0,,0.06976744186046512,,0.06060606060606061,,2.0,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,0.25,1.0,,1.0,,0.17647058823529413,1.0,0.017857142857142856,,,,False,,2.0,,1.0,1.0,,,
1629634,1610612763,Brandon Clarke,Brandon Clarke,1629634,MEM,84486.0,1408,-28,2912,2927,848.0,784.0,322.0,5839,156.0,221.0,42.0,62.0,71.0,175.0,7.0,18.0,12.0,46.0,1.0,8.0,31.0,3.0,,6.0,234.0,414,20.0,77.0,76.0,604,3286,4.0,62.0,113.0,3.0,15.0,154.0,382.0,86.0,60.0,,31.0,8.0,64.0,31.0,95.0,23.0,8.0,30.0,27.0,221.0,25.0,63.0,106.0,102.0,228.0,95.0,323.0,20.0,60.0,40.0,20.0,18.0,5.0,8.0,15.0,33.0,9.0,83.0,102.0,111.0,67.0,154.0,841.0,0.8162393162393162,0.9227053140096618,1.0,0.2597402597402597,0.2,0.2597402597402597,0.5652173913043478,0.5486725663716814,0.5376782077393075,0.51953125,0.568738229755179,0.5460992907801419,0.15682281059063136,17.10646041856233,0.5454545454545454,0.1401098901098901,0.07563025210084033,0.17966101694915254,0.04512635379061372,0.15781487101669195,0.06344628695025234,0.054945054945054944,0.047979797979797977,0.1267123287671233,0.13738019169329074,0.17886178861788618,0.15611814345991562,0.27586206896551724,0.0975609756097561,0.45010183299389,0.7058823529411765,0.7536231884057971,0.3564154786150713,0.4057142857142857,0.44936708860759494,0.9295774647887324,0.03665987780040733,0.3888888888888889,0.3888888888888889,0.8571428571428571,0.09368635437881874,0.2608695652173913,0.2608695652173913,1.0,0.06313645621181263,0.25806451612903225,0.25806451612903225,1.0,0.012345679012345678,0.037037037037037035,0.484375,0.6774193548387096,0.046875,,0.6069246435845214,0.25806451612903225,0.5552531568228106,0.6446983870967741,0.5644281250000001,0.1266540642722117,0.14823008849557523,0.25496688741721857,5.026811594202898,24.035064935064938,0.29120879120879123,34.0,59.0,39.0,77.0,102.0,21.0,54.0,10.0,1.0,,2.0,5.0,2.0,9.0,0.5064935064935064,0.5,0.5666666666666667,0.7628205128205128,0.7283950617283951,0.576271186440678,0.16887417218543047,20.0,2.0,49.0,8.0,,,51.0,0.28169014084507044,9.0,21.0,31.0,,6.0,29.0,51.0,35.0,14.0,32.0,,0.0748792270531401,0.09714285714285714,,0.0379746835443038,0.6274509803921569,0.0703125,7.0,,4.0,,2.0,0.09090909090909091,0.11594202898550725,7.0,0.06334841628959276,0.14705882352941177,3.0,1.0,1.0,0.25,0.3333333333333333,1.0,0.3333333333333333,4.0,,2.0,,0.058823529411764705,,,,,,False,,1.0,,,,,,
1629001,1610612763,De'Anthony Melton,De'Anthony Melton,1629001,MEM,59689.0,995,102,2075,2081,678.0,670.0,256.0,4156,42.0,73.0,14.0,27.0,33.0,82.0,9.0,24.0,21.0,49.0,8.0,63.0,153.0,16.0,23.0,55.0,84.0,179,84.0,202.0,33.0,453,2260,24.0,27.0,57.0,29.0,67.0,158.0,70.0,98.0,204.0,48.0,153.0,63.0,86.0,39.0,125.0,25.0,14.0,49.0,29.0,289.0,13.0,17.0,50.0,71.0,126.0,30.0,156.0,9.0,56.0,31.0,25.0,41.0,5.0,28.0,20.0,61.0,18.0,83.0,57.0,43.0,18.0,156.0,671.0,0.4166666666666667,0.43209876543209874,0.8095238095238095,0.4158415841584158,0.43283582089552236,0.4158415841584158,0.4692737430167598,0.47368421052631576,0.5511811023622047,0.5685483870967742,0.5664160401002506,0.5902255639097744,0.5301837270341208,19.43268416596105,0.6721311475409836,0.1342155009451796,0.02847571189279732,0.11904761904761904,0.03178484107579462,0.12750263435194942,0.02982107355864811,0.0380952380952381,0.017421602787456445,0.10952380952380952,0.1391304347826087,0.1797752808988764,0.11781609195402298,0.125,0.04838709677419355,0.19160104986876642,0.5753424657534246,0.65625,0.2152230971128609,0.4024390243902439,0.4714285714285714,0.30303030303030304,0.06299212598425197,0.375,0.375,0.2222222222222222,0.12860892388451445,0.42857142857142855,0.42857142857142855,1.0,0.4015748031496063,0.4117647058823529,0.41721854304635764,0.746031746031746,0.2,0.4,0.21774193548387097,0.5185185185185185,0.4435483870967742,0.41818181818181815,0.7217847769028871,0.4117647058823529,0.5277072178477689,0.566053448275862,0.5233149193548388,0.05063291139240506,0.09375,0.3487858719646799,7.2363128491620134,25.300495049504946,0.32674698795180723,6.0,10.0,7.0,16.0,42.0,17.0,6.0,13.0,3.0,2.0,,,4.0,6.0,0.4375,0.4,0.4666666666666667,0.5476190476190477,0.25,0.6,0.09271523178807947,5.0,5.0,44.0,2.0,1.0,1.0,30.0,0.08928571428571429,12.0,10.0,21.0,2.0,2.0,5.0,29.0,16.0,13.0,15.0,0.009900990099009901,0.11731843575418995,0.14634146341463414,0.013071895424836602,0.06557377049180328,0.5,0.0967741935483871,,1.0,4.0,,2.0,,0.014563106796116505,8.0,0.1232876712328767,0.3333333333333333,6.0,5.0,6.0,0.25,0.3125,0.8,0.5,2.0,1.0,,,0.02631578947368421,2.0,0.009852216748768473,1.0,0.125,1.0,False,,3.0,1.0,,,1.0,,
