EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Charge Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,OffensiveGoaltends,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,HeaveMakes,HeaveAttempts,Fg3aBlocked,Corner3Assists,ThreePtShootingFoulsDrawn,FG3APctBlocked,Corner3PctBlocked,ThreePtShootingFoulsDrawnPct,Charge Fouls Drawn,Blocked3s,BlockedArc3,LongMidRangeAssists,LostBallOutOfBoundsTurnovers,3pt And 1 Free Throw Trips,Technical Free Throw Trips,BlockedLongMidRange,Arc3PctBlocked,BlockedCorner3,on,3SecondViolations,Clear Path Fouls
1626174,1610612745,Christian Wood,Christian Wood,1626174,HOU,37522.0,625.0,7.0,1309,1306,234.0,224.0,131.0,2615,102.0,130.0,13.0,18.0,16.0,23.0,22.0,57.0,8.0,24.0,9.0,23.0,1.0,2.0,2.0,5.0,25.0,76.0,3.0,6.0,4.0,12.0,132.0,211.0,34.0,99.0,57.0,423.0,1444.0,14.0,24.0,4.0,8.0,11.0,51.0,19.0,28.0,6.0,17.0,20.0,76.0,196.0,68.0,87.0,15.0,22.0,76.0,25.0,12.0,10.0,10.0,20.0,10.0,9.0,1.0,50.0,21.0,19.0,1.0,70.0,72.0,12.0,154.0,41.0,195.0,7.0,16.0,12.0,4.0,15.0,3.0,8.0,15.0,7.0,1.0,5.0,30.0,3.0,4.0,29.0,44.0,2.0,2.0,2.0,77.0,3.0,8.0,80.0,15.0,42.0,6.0,24.0,13.0,11.0,24.0,16.0,2.0,1.0,2.0,76.0,231.0,2.0,5.0,0.7424242424242424,0.8099173553719008,0.8529411764705882,0.3434343434343434,0.5,0.35294117647058826,0.3434343434343434,0.6255924170616114,0.5833333333333334,0.6785714285714286,0.5903225806451613,0.625,0.6222222222222222,0.6166180758017493,0.6538461538461539,0.6666666666666666,0.3193548387096774,0.05687203791469194,0.05384615384615385,0.07017543859649122,0.041666666666666664,25.549450549450547,0.5,0.4444444444444444,0.027777777777777776,0.19726027397260273,0.06462585034013606,0.23890784982935154,0.06645569620253164,0.21580547112462006,0.06557377049180328,0.09923664122137404,0.05154639175257732,0.015151515151515152,0.06167400881057269,0.07865168539325842,0.14093959731543623,0.24161073825503357,0.22388059701492538,0.23853211009174313,0.24,0.056,0.6666666666666666,0.41935483870967744,0.7846153846153846,0.8292682926829268,0.803921568627451,0.18387096774193548,0.38596491228070173,0.41509433962264153,0.5909090909090909,0.07741935483870968,0.3333333333333333,0.34782608695652173,0.375,0.07419354838709677,0.391304347826087,0.391304347826087,1.0,0.24516129032258063,0.32894736842105265,0.32894736842105265,0.8,0.5625,0.7222222222222222,0.15384615384615385,0.0625,0.5,1.0,0.1875,0.5,0.6666666666666666,0.5111111111111111,0.6956521739130435,0.1111111111111111,0.4,0.26666666666666666,0.3333333333333333,0.7387096774193549,0.32894736842105265,0.5375522580645159,0.6102791666666667,0.5528544444444444,0.12462908011869436,0.17647058823529413,0.12056737588652482,0.17966903073286053,5.4218009478672995,25.516161616161614,0.1787624140565317,,,,,,,,,,,,,,,,,,,True,,
1627863,1610612745,Danuel House Jr.,Danuel House Jr.,1627863,HOU,26510.0,442.0,-95.0,915,913,223.0,204.0,85.0,1828,22.0,33.0,5.0,10.0,3.0,8.0,3.0,8.0,3.0,8.0,10.0,33.0,2.0,4.0,2.0,4.0,16.0,37.0,,2.0,5.0,12.0,28.0,49.0,26.0,70.0,20.0,154.0,1057.0,7.0,14.0,2.0,6.0,4.0,24.0,5.0,11.0,7.0,16.0,3.0,34.0,36.0,20.0,66.0,12.0,6.0,35.0,15.0,5.0,14.0,13.0,27.0,8.0,11.0,3.0,67.0,8.0,5.0,,24.0,30.0,4.0,58.0,13.0,71.0,5.0,9.0,8.0,1.0,9.0,,4.0,5.0,5.0,,1.0,14.0,1.0,6.0,21.0,33.0,1.0,,3.0,25.0,2.0,4.0,25.0,2.0,11.0,1.0,6.0,5.0,1.0,6.0,2.0,,,,34.0,223.0,1.0,1.0,0.6428571428571429,0.72,0.8461538461538461,0.37142857142857144,0.3333333333333333,0.4375,0.36231884057971014,0.5714285714285714,0.5,0.45454545454545453,0.5630252100840336,0.5,0.5740740740740741,0.5923076923076923,0.5454545454545454,0.6071428571428571,0.5882352941176471,0.10204081632653061,0.12121212121212122,0.125,,14.1871921182266,0.6428571428571429,0.16666666666666666,,0.12048192771084337,0.025,0.13636363636363635,0.032,0.12705882352941175,0.028888888888888888,0.03571428571428571,0.013888888888888888,0.022727272727272728,0.028901734104046242,0.03896103896103896,0.12222222222222222,0.11304347826086956,0.13636363636363635,0.15328467153284672,0.07692307692307693,0.08620689655172414,0.3333333333333333,0.2773109243697479,0.6666666666666666,0.7586206896551724,0.6363636363636364,0.06722689075630252,0.375,0.42857142857142855,1.0,0.06722689075630252,0.375,0.375,0.3333333333333333,0.2773109243697479,0.30303030303030304,0.3125,0.7,0.31092436974789917,0.43243243243243246,0.43243243243243246,0.9375,0.5,0.5,0.4,0.2,0.5,,0.1,,,0.2962962962962963,0.375,0.14814814814814814,0.5,0.4444444444444444,0.4166666666666667,0.865546218487395,0.42857142857142855,0.5496788135593221,0.6281136363636364,0.5474961538461538,0.09302325581395349,0.1896551724137931,0.15584415584415584,0.22077922077922077,5.222448979591836,25.14142857142857,0.24371584699453552,1.0,1.0,1.0,5.0,1.0,0.014285714285714285,0.030303030303030304,0.014084507042253521,,,,,,,,,,,True,,
1628021,1610612745,David Nwaba,David Nwaba,1628021,HOU,12953.0,216.0,-3.0,446,445,130.0,86.0,44.0,891,20.0,26.0,4.0,5.0,7.0,7.0,2.0,7.0,,,3.0,15.0,,1.0,,4.0,4.0,11.0,,1.0,,1.0,22.0,33.0,7.0,26.0,13.0,78.0,490.0,5.0,6.0,,2.0,,10.0,8.0,9.0,,5.0,3.0,19.0,24.0,20.0,21.0,,10.0,11.0,4.0,4.0,3.0,2.0,5.0,2.0,2.0,1.0,12.0,4.0,5.0,,12.0,12.0,,24.0,9.0,33.0,2.0,7.0,4.0,3.0,5.0,,1.0,,4.0,,,5.0,2.0,2.0,11.0,21.0,,1.0,,18.0,1.0,2.0,23.0,3.0,13.0,,9.0,7.0,2.0,10.0,1.0,,,,19.0,130.0,3.0,,0.5454545454545454,0.7058823529411765,1.0,0.2692307692307692,,,0.2692307692307692,0.6666666666666666,0.8333333333333334,0.8888888888888888,0.5508474576271186,0.625,0.5714285714285714,0.5652173913043478,0.625,0.59375,0.4406779661016949,0.12121212121212122,0.15384615384615385,,,14.919354838709678,1.0,,,0.07894736842105263,0.056179775280898875,0.1643835616438356,0.03333333333333333,0.10666666666666667,0.0430622009569378,0.05405405405405406,0.07142857142857142,0.041666666666666664,0.024096385542168676,0.05405405405405406,0.046875,0.08333333333333333,0.125,0.16666666666666666,0.15384615384615385,0.07692307692307693,0.1,0.4406779661016949,0.7692307692307693,0.9090909090909091,0.6,0.11864406779661017,0.2857142857142857,0.2857142857142857,,,,,,0.2542372881355932,0.2,0.2,1.0,0.1864406779661017,0.36363636363636365,0.36363636363636365,1.0,0.625,0.8,,0.125,,,0.125,,,0.5,1.0,0.2857142857142857,,0.07142857142857142,,0.8813559322033898,0.36363636363636365,0.5780194915254239,0.6304700000000001,0.5938714285714287,0.18840579710144928,0.3023255813953488,0.1282051282051282,0.24358974358974358,2.8424242424242427,24.703846153846158,0.2914798206278027,,,,,,,,,1.0,1.0,1.0,,,,,,,,True,,
1628425,1610612745,Sterling Brown,Sterling Brown,1628425,HOU,22640.0,377.0,17.0,776,772,192.0,206.0,68.0,1548,7.0,14.0,2.0,4.0,2.0,3.0,3.0,10.0,,1.0,18.0,39.0,1.0,1.0,1.0,9.0,14.0,30.0,1.0,1.0,3.0,5.0,10.0,25.0,32.0,69.0,6.0,122.0,847.0,2.0,6.0,2.0,2.0,2.0,12.0,3.0,6.0,4.0,14.0,2.0,20.0,12.0,8.0,84.0,12.0,4.0,29.0,14.0,2.0,4.0,11.0,15.0,6.0,4.0,,41.0,5.0,4.0,,37.0,35.0,1.0,73.0,9.0,82.0,1.0,7.0,3.0,4.0,10.0,1.0,8.0,1.0,2.0,,,11.0,2.0,4.0,17.0,27.0,,,,9.0,2.0,1.0,7.0,1.0,3.0,1.0,5.0,3.0,2.0,5.0,4.0,,,,20.0,192.0,2.0,,0.6,0.75,0.875,0.463768115942029,1.0,0.2857142857142857,0.47058823529411764,0.4,0.3333333333333333,0.5,0.6170212765957447,0.625,0.45,0.6288659793814433,0.6666666666666666,0.47619047619047616,0.7340425531914894,0.08,,0.2,,12.63157894736842,0.9090909090909091,0.08333333333333333,,0.16203703703703703,0.023255813953488372,0.2215568862275449,0.02577319587628866,0.18798955613577023,0.02459016393442623,0.045454545454545456,,0.023809523809523808,0.03787878787878788,,0.18,0.16216216216216217,0.11904761904761904,0.22580645161290322,0.20930232558139536,0.02040816326530612,0.8,0.14893617021276595,0.5,0.5,0.7142857142857143,0.10638297872340426,0.3,0.375,0.3333333333333333,0.010638297872340425,,,,0.4148936170212766,0.46153846153846156,0.46153846153846156,0.9444444444444444,0.3191489361702128,0.4666666666666667,0.4666666666666667,0.7857142857142857,0.5,0.5,,0.125,1.0,1.0,0.125,1.0,1.0,0.15,0.6666666666666666,0.45,0.1111111111111111,0.25,0.6,0.8829787234042553,0.4827586206896552,0.5571833333333334,0.48193,0.5693263157894737,0.03125,0.1111111111111111,0.09836065573770492,0.16393442622950818,5.288,24.914492753623193,0.24742268041237114,,1.0,,5.0,,,,,,,,,,,,,,,True,,
202322,1610612745,John Wall,John Wall,202322,HOU,77286.0,1288.0,-166.0,2676,2673,626.0,608.0,265.0,5349,138.0,250.0,9.0,14.0,33.0,61.0,34.0,92.0,42.0,135.0,7.0,17.0,2.0,3.0,2.0,3.0,72.0,232.0,5.0,22.0,13.0,51.0,214.0,477.0,79.0,249.0,158.0,823.0,3049.0,15.0,32.0,7.0,25.0,3.0,54.0,53.0,115.0,15.0,54.0,40.0,191.0,36.0,392.0,168.0,69.0,8.0,231.0,72.0,40.0,139.0,136.0,275.0,87.0,108.0,25.0,686.0,7.0,10.0,,54.0,58.0,,112.0,17.0,129.0,8.0,42.0,24.0,18.0,99.0,23.0,66.0,41.0,33.0,1.0,1.0,140.0,9.0,35.0,27.0,46.0,4.0,2.0,2.0,172.0,,7.0,211.0,25.0,105.0,11.0,31.0,15.0,15.0,31.0,17.0,,,1.0,189.0,623.0,2.0,8.0,0.08411214953271028,0.08571428571428572,0.7088607594936709,0.3172690763052209,0.28,0.2777777777777778,0.3185483870967742,0.44863731656184486,0.46875,0.4608695652173913,0.45798898071625344,0.4473684210526316,0.4467455621301775,0.5024479804161567,0.45689655172413796,0.4973958333333333,0.34297520661157027,0.08385744234800839,0.096,0.15217391304347827,0.014814814814814815,32.168067226890756,0.7071428571428572,,,0.08146067415730338,0.01652892561983471,0.09872029250457039,0.010144927536231883,0.08895949166004766,0.013127413127413128,0.014492753623188406,0.030612244897959183,,0.012145748987854251,0.00510204081632653,0.07773851590106007,0.07553956834532374,0.09933774834437085,0.09582309582309582,0.10714285714285714,0.020618556701030927,0.5483870967741935,0.3443526170798898,0.552,0.6106194690265486,0.11594202898550725,0.12672176308539945,0.3695652173913043,0.4358974358974359,0.029411764705882353,0.1859504132231405,0.3111111111111111,0.3157894736842105,0.023809523809523808,0.023415977961432508,0.4117647058823529,0.4375,0.7142857142857143,0.31955922865013775,0.3103448275862069,0.3116883116883117,0.7083333333333334,0.24561403508771928,0.6428571428571429,0.3333333333333333,0.05263157894736842,0.6666666666666666,0.5,0.38596491228070173,0.22727272727272727,0.8,0.3609467455621302,0.5409836065573771,0.01775147928994083,0.6666666666666666,0.30177514792899407,0.2549019607843137,0.6873278236914601,0.3116883116883117,0.5125133103448276,0.5472767857142857,0.5055389880952383,0.1315136476426799,0.18850987432675045,0.06561360874848117,0.23207776427703525,7.869392033542974,26.262248995983942,0.23393124065769805,,1.0,2.0,49.0,1.0,0.008032128514056224,0.058823529411764705,0.004016064257028112,1.0,,,6.0,9.0,1.0,3.0,1.0,0.004310344827586207,,True,,
1630256,1610612745,Jae'Sean Tate,Jae'Sean Tate,1630256,HOU,48202.0,803.0,-62.0,1668,1660,303.0,337.0,180.0,3328,82.0,112.0,17.0,29.0,14.0,18.0,16.0,32.0,,2.0,11.0,44.0,1.0,2.0,1.0,6.0,7.0,27.0,,2.0,2.0,3.0,98.0,146.0,18.0,71.0,35.0,285.0,1906.0,21.0,36.0,1.0,4.0,8.0,53.0,20.0,29.0,3.0,9.0,21.0,70.0,116.0,80.0,54.0,,20.0,27.0,7.0,18.0,26.0,33.0,59.0,26.0,23.0,3.0,151.0,31.0,39.0,1.0,42.0,36.0,4.0,82.0,71.0,153.0,4.0,33.0,17.0,16.0,14.0,2.0,9.0,11.0,5.0,1.0,3.0,25.0,6.0,3.0,28.0,83.0,1.0,6.0,4.0,57.0,10.0,4.0,46.0,7.0,19.0,6.0,7.0,3.0,3.0,7.0,7.0,,,1.0,70.0,301.0,7.0,6.0,0.5918367346938775,0.6590909090909091,1.0,0.2535211267605634,0.25,0.3333333333333333,0.2535211267605634,0.6712328767123288,0.5833333333333334,0.6896551724137931,0.576036866359447,0.5625,0.6447368421052632,0.6038135593220338,0.6022727272727273,0.7142857142857143,0.3271889400921659,0.1232876712328767,0.10714285714285714,0.1875,,13.912579957356076,0.56,0.11428571428571428,0.019230769230769232,0.08933002481389578,0.10455764075067024,0.12173913043478261,0.0696629213483146,0.10427807486631016,0.08557457212713937,0.11764705882352941,0.10483870967741936,0.0759493670886076,0.06984126984126984,0.06923076923076923,0.11333333333333333,0.07738095238095238,0.07058823529411765,0.10483870967741936,0.16494845360824742,0.05,1.0,0.5161290322580645,0.7321428571428571,0.82,0.6219512195121951,0.14746543778801843,0.5,0.6153846153846154,0.4375,0.009216589861751152,,,,0.20276497695852536,0.25,0.25,1.0,0.12442396313364056,0.25925925925925924,0.25925925925925924,1.0,0.725,0.5862068965517241,0.11764705882352941,0.05,0.5,1.0,0.05,,,0.47368421052631576,0.7777777777777778,0.15789473684210525,0.16666666666666666,0.07894736842105263,0.6666666666666666,0.8433179723502304,0.25925925925925924,0.5645375576036867,0.5939620689655173,0.5650052631578947,0.08695652173913043,0.12025316455696203,0.18596491228070175,0.24561403508771928,3.0075342465753416,24.24788732394366,0.18165467625899281,,,,7.0,1.0,,,0.013888888888888888,7.0,,,,,,,1.0,,,True,,
200782,1610612745,P.J. Tucker,P.J. Tucker,200782,HOU,33686.0,561.0,-122.0,1151,1152,298.0,267.0,106.0,2303,10.0,16.0,2.0,4.0,3.0,3.0,1.0,7.0,,,11.0,39.0,,2.0,1.0,3.0,1.0,8.0,,1.0,1.0,3.0,11.0,23.0,12.0,47.0,12.0,70.0,1322.0,2.0,4.0,,3.0,,4.0,3.0,5.0,2.0,6.0,8.0,20.0,16.0,6.0,36.0,,2.0,8.0,1.0,4.0,8.0,15.0,23.0,13.0,8.0,,61.0,15.0,7.0,,21.0,34.0,10.0,65.0,22.0,87.0,2.0,16.0,11.0,5.0,1.0,2.0,1.0,15.0,,3.0,1.0,16.0,2.0,3.0,24.0,53.0,,5.0,4.0,25.0,3.0,6.0,15.0,,3.0,5.0,13.0,4.0,8.0,13.0,9.0,,,,20.0,297.0,5.0,4.0,0.7272727272727273,0.8,1.0,0.2553191489361702,,0.3333333333333333,0.2553191489361702,0.4782608695652174,0.5,0.6,0.4142857142857143,0.2857142857142857,0.5454545454545454,0.44871794871794873,0.2857142857142857,0.625,0.6714285714285714,0.17391304347826086,0.1875,0.14285714285714285,,7.317073170731707,0.0625,0.35714285714285715,,0.11003236245954692,0.026119402985074626,0.09545454545454546,0.04746835443037975,0.10396975425330812,0.03767123287671233,0.03225806451612903,0.024390243902439025,0.016129032258064516,0.05652173913043478,0.023255813953488372,0.06557377049180328,0.13157894736842105,0.1506849315068493,0.10650887573964497,0.058823529411764705,0.04878048780487805,0.6923076923076923,0.22857142857142856,0.625,0.7692307692307693,0.8,0.1,0.14285714285714285,0.16666666666666666,,,,,,0.5571428571428572,0.28205128205128205,0.2894736842105263,1.0,0.11428571428571428,0.125,0.125,1.0,0.5714285714285714,0.5,0.5,0.2857142857142857,,,0.14285714285714285,,,0.2727272727272727,1.0,0.2727272727272727,0.3333333333333333,0.2727272727272727,0.3333333333333333,0.9,0.125,0.5577721428571427,0.6522333333333333,0.4693227272727272,0.0410958904109589,0.11538461538461539,0.05714285714285714,0.2857142857142857,4.017391304347826,23.555319148936167,0.25890529973935705,,,1.0,2.0,,0.02127659574468085,0.02564102564102564,,2.0,,,,3.0,,,1.0,,,True,,
203506,1610612745,Victor Oladipo,Victor Oladipo,203506,HOU,18152.0,303.0,-40.0,627,629,161.0,186.0,48.0,1256,18.0,29.0,2.0,4.0,7.0,10.0,7.0,25.0,8.0,22.0,6.0,20.0,,3.0,2.0,4.0,18.0,48.0,,,6.0,12.0,33.0,76.0,24.0,68.0,21.0,159.0,686.0,2.0,4.0,,3.0,4.0,8.0,9.0,21.0,8.0,16.0,11.0,53.0,20.0,46.0,54.0,18.0,2.0,48.0,18.0,6.0,12.0,21.0,33.0,16.0,9.0,3.0,87.0,1.0,4.0,,22.0,22.0,,44.0,5.0,49.0,,12.0,5.0,7.0,10.0,3.0,3.0,7.0,7.0,1.0,1.0,17.0,2.0,3.0,10.0,19.0,1.0,,,23.0,,2.0,28.0,3.0,9.0,5.0,6.0,5.0,1.0,6.0,1.0,,,,53.0,160.0,2.0,4.0,0.30303030303030304,0.3125,0.75,0.35294117647058826,,0.5,0.35294117647058826,0.4342105263157895,0.5,0.42857142857142855,0.4791666666666667,0.2857142857142857,0.5675675675675675,0.5096774193548387,0.4444444444444444,0.6162790697674418,0.4722222222222222,0.07894736842105263,0.06896551724137931,0.16,,25.184094256259204,0.5882352941176471,,,0.1301775147928994,0.027586206896551724,0.18181818181818182,0.006134969325153374,0.15172413793103448,0.016233766233766232,0.05,0.02127659574468085,,,0.01818181818181818,0.09230769230769231,0.140625,0.175,0.17346938775510204,0.21739130434782608,,0.16666666666666666,0.2013888888888889,0.6206896551724138,0.6666666666666666,0.4444444444444444,0.1736111111111111,0.28,0.3333333333333333,0.14285714285714285,0.1527777777777778,0.36363636363636365,0.36363636363636365,0.125,0.1388888888888889,0.3,0.3157894736842105,1.0,0.3333333333333333,0.375,0.3829787234042553,0.6666666666666666,0.5714285714285714,0.5,,0.42857142857142855,,,,,,0.2702702702702703,0.7,0.10810810810810811,0.5,0.32432432432432434,0.5,0.6736111111111112,0.375,0.5170722222222222,0.6007428571428571,0.5263554054054054,0.06666666666666667,0.10975609756097561,0.050314465408805034,0.3333333333333333,8.601315789473684,25.427941176470593,0.2567783094098884,,,2.0,5.0,1.0,0.029411764705882353,0.05,0.014705882352941176,1.0,,,,1.0,1.0,2.0,,0.020833333333333332,,True,,
1629645,1610612745,Kevin Porter Jr.,Kevin Porter Jr.,1629645,HOU,12282.0,205.0,-21.0,430,430,72.0,92.0,55.0,860,14.0,24.0,2.0,4.0,2.0,2.0,3.0,11.0,2.0,5.0,3.0,9.0,,,1.0,2.0,9.0,23.0,3.0,3.0,,1.0,19.0,40.0,12.0,32.0,9.0,83.0,518.0,2.0,5.0,3.0,3.0,,13.0,2.0,4.0,1.0,3.0,3.0,10.0,14.0,24.0,27.0,9.0,,23.0,9.0,2.0,14.0,10.0,24.0,9.0,13.0,1.0,58.0,2.0,2.0,,11.0,8.0,,19.0,4.0,23.0,3.0,3.0,2.0,1.0,12.0,4.0,7.0,7.0,5.0,,1.0,19.0,,4.0,4.0,13.0,,,,11.0,,,12.0,2.0,6.0,1.0,1.0,,,1.0,1.0,,,,8.0,70.0,2.0,,0.3684210526315789,0.3684210526315789,0.75,0.375,1.0,0.3333333333333333,0.375,0.475,0.4,0.5,0.5138888888888888,0.8125,0.5,0.538961038961039,0.8125,0.5555555555555556,0.4444444444444444,0.05,0.041666666666666664,0.09090909090909091,,19.591836734693874,0.631578947368421,,,0.08080808080808081,0.019230769230769232,0.11827956989247312,0.021052631578947368,0.09895833333333333,0.020100502512562814,0.02040816326530612,0.02702702702702703,,0.028985507246376812,,0.05714285714285714,0.044444444444444446,0.21052631578947367,0.10144927536231885,0.16666666666666666,0.08571428571428572,1.0,0.3333333333333333,0.5833333333333334,0.6086956521739131,0.42857142857142855,0.1527777777777778,0.2727272727272727,0.3,,0.06944444444444445,0.4,0.4,0.5,0.125,0.3333333333333333,0.3333333333333333,1.0,0.3194444444444444,0.391304347826087,0.4090909090909091,0.6666666666666666,0.5,0.5,0.5,,,,0.375,1.0,0.6666666666666666,0.2857142857142857,1.0,0.2857142857142857,0.5,0.14285714285714285,,0.7777777777777778,0.391304347826087,0.5248239436619718,0.4333666666666667,0.5266833333333333,0.07894736842105263,0.13636363636363635,0.1566265060240964,0.12048192771084337,5.93,25.653125,0.16744186046511628,,,1.0,1.0,,0.03125,,,,,,,1.0,,,1.0,0.043478260869565216,,True,,
1630231,1610612745,Kenyon Martin Jr.,Kenyon Martin Jr.,1630231,HOU,7745.0,129.0,-59.0,269,268,88.0,96.0,26.0,537,7.0,11.0,2.0,4.0,3.0,5.0,,2.0,,,1.0,1.0,,,,,2.0,6.0,,,1.0,4.0,7.0,13.0,3.0,7.0,4.0,27.0,340.0,2.0,5.0,,,2.0,6.0,3.0,5.0,1.0,4.0,,9.0,12.0,2.0,9.0,,2.0,5.0,2.0,3.0,1.0,1.0,2.0,1.0,1.0,,5.0,1.0,7.0,,14.0,6.0,2.0,22.0,8.0,30.0,1.0,6.0,4.0,2.0,,,,3.0,,,,3.0,,1.0,10.0,17.0,,1.0,2.0,4.0,,,4.0,,2.0,,8.0,7.0,1.0,8.0,1.0,,,,9.0,88.0,,,0.8571428571428571,1.0,1.0,0.42857142857142855,,0.25,0.5,0.5384615384615384,0.4,0.6,0.575,0.4,0.5,0.6136363636363636,0.5,0.5,0.35,0.23076923076923078,0.09090909090909091,1.0,,8.417508417508417,,0.16666666666666666,,0.10344827586206896,0.10606060606060606,0.21212121212121213,0.016666666666666666,0.16129032258064516,0.06349206349206349,0.13333333333333333,0.11764705882352941,0.05263157894736842,0.023255813953488372,,0.08333333333333333,0.038461538461538464,0.375,0.26,0.0625,0.16666666666666666,0.125,0.55,0.6363636363636364,0.7,0.8571428571428571,0.1,,,,,,,,0.05,1.0,1.0,1.0,0.3,0.3333333333333333,0.3333333333333333,1.0,0.8,0.5,0.5,,,,,,,0.5555555555555556,0.6,,,0.4444444444444444,0.25,0.9,0.4,0.5587473684210525,0.6085200000000001,0.5800624999999999,0.09090909090909091,0.13333333333333333,0.2222222222222222,0.3333333333333333,2.338461538461538,27.61428571428571,0.3271375464684015,,1.0,,,,,,,,,,,1.0,,,,,,True,,
