EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,Arc3FGA,FG3A,OpponentPoints,NonHeaveArc3FGA,OffThreePtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,FG3APct,Usage,DefTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefArc3ReboundPct,BlocksRecoveredPct,Arc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,Avg3ptShotDistance,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,FG2M,FG2A,Points,PtsAssisted2s,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,AssistPoints,Steals,BadPassSteals,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,EfgPct,TsPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Avg2ptShotDistance,PenaltyOffPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGA,PenaltyArc3FGA,FtPoints,SecondChanceFG2A,PenaltyFG2A,PenaltyFG3A,PtsUnassisted2s,Fg2aBlocked,Corner3Assists,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,StepOutOfBoundsTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,PenaltyOffPossExcludingTakeFouls,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,DefCorner3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,PenaltyAtRimFrequency,PenaltyArc3Frequency,PenaltyShotQualityAvg,PenaltyOffPossPct,Corner3FGM,Corner3FGA,Arc3FGM,SecondChanceArc3FGA,FG3M,SecondChanceFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted3s,NonHeaveArc3FGM,ShortMidRangeAssists,LiveBallTurnovers,BadPassTurnovers,LostBallTurnovers,Fouls,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,PenaltyTsPct,LiveBallTurnoverPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,AtRimPctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,PenaltyPointsPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,SecondChanceCorner3FGA,PenaltyArc3FGM,SecondChanceFG2M,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG3M,PtsPutbacks,OffTwoPtRebounds,SelfOReb,ShootingFouls,ThreePtShootingFoulsDrawn,Blocked3s,BlockedArc3,BlockedShortMidRange,PenaltyFg3Pct,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,OffTwoPtReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,SelfORebPct,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,PenaltyAtRimAccuracy,PenaltyArc3Accuracy,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,LongMidRangeFGM,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangeAssists,FTDefRebounds,DefFTReboundPct,PenaltyCorner3FGM,PenaltyCorner3FGA,PtsUnassisted3s,FTOffRebounds,LostBallOutOfBoundsTurnovers,Travels,Charge Fouls,OffFTReboundPct,OffCorner3ReboundPct,LongMidRangePctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,NonShootingFoulsDrawn,Loose Ball Fouls,Offensive Fouls,OffensiveGoaltends,Loose Ball Fouls Drawn,DefensiveGoaltends,NonShootingPenaltyNonTakeFoulsDrawn,LostBallSteals,on,SecondChanceArc3FGM,SecondChanceFG3M,Offensive Fouls Drawn,BlockedCorner3,Defensive 3 Seconds Violations,SecondChanceFg3Pct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,SecondChanceCorner3FGM,Fg3aBlocked,Charge Fouls Drawn,3SecondViolations,FG3APctBlocked,Arc3PctBlocked,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,HeaveAttempts,3pt And 1 Free Throw Trips,Technical Free Throw Trips,Corner3PctBlocked,BlockedLongMidRange,LongMidRangePctBlocked,Clear Path Fouls
1626167,1610612754,Myles Turner,Myles Turner,1626167,IND,361.0,6,-2.0,14,12,5.0,2.0,26,1.0,1.0,16.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,2.0,2.0,2.0,2.0,1.0,6.25,0.3333333333333333,0.3333333333333333,0.25,0.3333333333333333,0.125,0.25,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,0.54915,25.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,
1627734,1610612754,Domantas Sabonis,Domantas Sabonis,1627734,IND,504.0,8,-1.0,17,17,2.0,2.0,34,,,19.0,,,,3.0,3.0,,3.0,,,,,,15.0,0.75,,,0.375,,,0.75,,,,,0.4079,,1.0,1.0,2.0,1.0,3.0,2.0,2.0,1.0,2.0,3.0,2.0,1.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,11.799999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,
1628410,1610612754,Edmond Sumner,Edmond Sumner,1628410,IND,1233.0,21,3.0,40,43,24.0,7.0,83,1.0,1.0,41.0,1.0,1.0,1.0,,1.0,1.0,2.0,,,,,0.16666666666666666,15.686274509803921,,0.16666666666666666,0.09090909090909091,0.06666666666666667,0.04,0.1111111111111111,,,,0.16666666666666666,0.8333333333333334,0.5616583333333334,26.8,,1.0,,2.0,5.0,5.0,,2.0,2.0,4.0,1.0,2.0,10.0,4.0,4.0,1.0,1.0,1.0,1.0,,,0.4,0.3333333333333333,0.4166666666666667,0.16666666666666666,,,,,0.16666666666666666,0.2,2.8400000000000003,18.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,18.0,0.4,0.25,1.0,0.5,0.6666666666666666,0.5,0.6666666666666666,0.5,0.5,0.487475,0.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,
1628988,1610612754,Aaron Holiday,Aaron Holiday,1628988,IND,2705.0,45,9.0,97,97,45.0,15.0,194,5.0,6.0,90.0,5.0,,1.0,3.0,4.0,,4.0,,,,,0.5454545454545454,15.254237288135593,0.1111111111111111,0.058823529411764705,,0.09090909090909091,,,0.07142857142857142,0.07142857142857142,,0.45454545454545453,0.9090909090909091,0.4825409090909091,25.933333333333334,,1.0,,2.0,5.0,12.0,2.0,7.0,4.0,11.0,2.0,6.0,26.0,2.0,2.0,2.0,2.0,,1.0,0.5,0.5,0.4,0.45454545454545453,0.5,0.09090909090909091,,,,,0.08333333333333333,0.16666666666666666,4.4,30.0,2.0,4.0,,2.0,2.0,,,2.0,2.0,1.0,2.0,2.0,2.0,,6.0,,,30.0,0.2,0.25,,,0.36363636363636365,0.5,0.6666666666666666,,1.0,0.350175,0.30927835051546393,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,6.0,1.0,1.0,4.0,3.0,1.0,3.0,2.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.125,0.2,0.5,0.09090909090909091,1.0,1.0,1.0,0.2,0.2,1.0,1.0,0.2,0.3426,0.16666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,
1630199,1610612754,Cassius Stanley,Cassius Stanley,1630199,IND,5597.0,93,18.0,194,197,92.0,29.0,391,11.0,13.0,177.0,11.0,3.0,3.0,9.0,12.0,8.0,20.0,1.0,,2.0,1.0,0.3023255813953488,20.33898305084746,0.15254237288135594,0.075,0.07142857142857142,0.12121212121212122,0.07207207207207207,0.08823529411764706,0.06666666666666667,0.06451612903225806,0.5,0.2558139534883721,0.813953488372093,0.5419813953488373,26.74615384615385,2.0,8.0,,10.0,30.0,36.0,12.0,,1.0,1.0,,,3.0,1.0,1.0,6.0,9.0,,3.0,0.6,0.6666666666666666,0.3333333333333333,0.3372093023255814,0.3829787234042553,0.18604651162790697,0.25,0.2857142857142857,0.5,,0.0851063829787234,0.09090909090909091,3.2933333333333334,64.0,8.0,22.0,9.0,3.0,7.0,7.0,13.0,3.0,8.0,9.0,1.0,,,,1.0,,,63.0,0.3,0.36363636363636365,0.125,0.1111111111111111,0.5116279069767442,0.36363636363636365,0.5714285714285714,0.5625,0.1875,0.567928125,0.32989690721649484,1.0,2.0,2.0,,3.0,1.0,4.0,19.0,9.0,2.0,,1.0,1.0,,14.0,19.0,3.0,1.0,0.23076923076923078,0.23076923076923078,0.5277777777777778,1.0,0.17647058823529413,0.3333333333333333,0.625,0.046511627906976744,0.5,0.5,1.0,0.18181818181818182,0.18181818181818182,1.0,,0.18181818181818182,0.56107,0.5277777777777778,2.0,6.0,5.0,1.0,1.0,2.0,1.0,5.0,6.0,1.0,2.0,5.0,2.0,9.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.2857142857142857,0.46153846153846156,0.25,0.46875,0.2777777777777778,0.07246376811594203,0.06060606060606061,0.07407407407407407,0.1111111111111111,0.09523809523809523,0.75,0.3333333333333333,0.5,0.125,0.5555555555555556,0.3333333333333333,0.07142857142857142,0.1388888888888889,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,
1627763,1610612754,Malcolm Brogdon,Malcolm Brogdon,1627763,IND,214.0,4,-3.0,7,8,8.0,2.0,15,1.0,1.0,9.0,1.0,,1.0,,1.0,,1.0,,,,,0.3333333333333333,30.0,,0.3333333333333333,,0.25,,,,0.3333333333333333,,0.3333333333333333,0.3333333333333333,0.46749999999999997,27.8,,,2.0,2.0,2.0,4.0,,,,,,,,,,,,,,,,1.0,0.6666666666666666,0.6666666666666666,,,,,0.6666666666666666,,,14.45,2.0,,,,,,,1.0,,4.0,,,,,,,,,2.0,,,,,,,,,,0.4284,0.2857142857142857,,,,,,,,2.0,,,,,,,,2.0,,,,,1.0,,,,,,,,,,,,,,,0.5,,,,,,,,,1.0,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,
203087,1610612754,Jeremy Lamb,Jeremy Lamb,203087,IND,312.0,5,-8.0,10,11,7.0,2.0,21,,1.0,15.0,,,,,,,,,,,,0.5,25.0,,,,,,,,,,,0.5,0.47157499999999997,24.2,1.0,1.0,,1.0,1.0,2.0,,1.0,,1.0,,,2.0,,,,,,,,,1.0,0.5,0.5,0.5,1.0,1.0,,,,,8.5,1.0,,,,,,,,,2.0,,,,,,1.0,,,1.0,,,,,,,,,,,0.1,,1.0,,,,,,,,,,1.0,,1.0,,,,,,,,1.0,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,
203200,1610612754,Justin Holiday,Justin Holiday,203200,IND,747.0,12,-3.0,27,27,1.0,2.0,54,2.0,3.0,22.0,2.0,,2.0,1.0,3.0,,3.0,3.0,3.0,3.0,2.0,0.75,24.13793103448276,0.1,0.3333333333333333,,0.1875,,,,0.6666666666666666,0.6666666666666666,0.5,1.0,0.5656125,26.03333333333333,,,,,1.0,4.0,,,,,,,,,,1.0,2.0,,1.0,,,,0.375,0.4,,,,,,0.2,0.5,1.6,,,1.0,,,1.0,,,,,1.0,,,,,2.0,,,,1.0,1.0,,,0.25,,,,,,,,1.0,1.0,,1.0,,,,3.0,1.0,,2.0,1.0,1.0,,,,1.0,0.3333333333333333,0.3333333333333333,,1.0,0.5,,,0.25,,,,0.5,0.5,1.0,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,
203926,1610612754,Doug McDermott,Doug McDermott,203926,IND,127.0,2,5.0,5,4,,,9,,,,,,,,,,,,,,,,20.0,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,1.0,2.0,,1.0,,,,,1.0,,,,,,1.0,1.0,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,
203960,1610612754,JaKarr Sampson,JaKarr Sampson,203960,IND,1237.0,21,8.0,39,38,14.0,7.0,77,1.0,3.0,37.0,1.0,,1.0,3.0,5.0,,5.0,,,,,0.2727272727272727,26.53061224489796,0.25,0.125,,0.2,,,0.2857142857142857,0.125,,0.09090909090909091,0.6363636363636364,0.53305,24.133333333333336,2.0,4.0,,5.0,8.0,12.0,10.0,,,,,,,,,1.0,2.0,,1.0,1.0,1.0,0.625,0.45454545454545453,0.5,0.36363636363636365,0.5,0.5,1.0,,0.08333333333333333,0.1111111111111111,4.0375000000000005,12.0,3.0,4.0,,,2.0,1.0,1.0,,,,,1.0,1.0,,1.0,,1.0,12.0,,,,,0.36363636363636365,0.75,0.75,,,0.3886,0.3076923076923077,,2.0,,1.0,,1.0,,,,,,,,,1.0,,,,,,,,0.25,,1.0,0.18181818181818182,,,,,,,0.5,,0.46900000000000003,,,,,,,1.0,,2.0,,,,,,1.0,,,,,,1.0,,0.5,,0.5,,,,,,,,,,,,,0.16666666666666666,,,,,1.0,0.5,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,
