EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,Arc3FGM,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,ShootingFouls,Fouls,Offensive Fouls,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,LongMidRangeFGM,PenaltyArc3FGM,PenaltyFG3M,PenaltyFtPoints,PtsUnassisted3s,Fg2aBlocked,ShortMidRangeAssists,LongMidRangeAssists,OffThreePtRebounds,SelfOReb,LostBallSteals,BadPassOutOfBoundsTurnovers,BadPassTurnovers,StepOutOfBoundsTurnovers,Travels,SecondChanceTurnovers,PenaltyTurnovers,Blocked2s,BlockedLongMidRange,Blocks,NonShootingPenaltyNonTakeFouls,PenaltyFg3Pct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,OffThreePtReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,SelfORebPct,ShortMidRangePctAssisted,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,PenaltyArc3Accuracy,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,LostBallOutOfBoundsTurnovers,Loose Ball Fouls,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,BlockedAtRim,BlockedShortMidRange,RecoveredBlocks,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg3Pct,LongMidRangePctBlocked,BlocksRecoveredPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawnPct,FTOffRebounds,Charge Fouls,Blocked3s,BlockedArc3,DefensiveGoaltends,OffensiveGoaltends,OffFTReboundPct,OffCorner3ReboundPct,SecondChanceAtRimPctAssisted,SecondChanceCorner3FGM,SecondChanceCorner3FGA,Fg3aBlocked,3pt And 1 Free Throw Trips,FG3APctBlocked,Arc3PctBlocked,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,HeaveAttempts,Clear Path Fouls,on,Corner3PctBlocked,3SecondViolations,Defensive 3 Seconds Violations,BlockedCorner3
1626168,1610612759,Trey Lyles,Trey Lyles,1626168,SAS,3815.0,64.0,-31.0,128.0,133.0,62.0,37.0,16.0,261.0,5.0,6.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,5.0,2.0,6.0,8.0,1.0,5.0,2.0,17.0,150.0,1.0,1.0,2.0,4.0,4.0,5.0,2.0,8.0,8.0,4.0,3.0,2.0,5.0,1.0,2.0,2.0,4.0,1.0,1.0,2.0,10.0,1.0,4.0,3.0,2.0,9.0,1.0,10.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,1.0,2.0,3.0,1.0,2.0,8.0,62.0,0.6666666666666666,0.8,1.0,0.2,0.2,0.75,1.0,0.8,0.5769230769230769,1.0,0.5714285714285714,0.6071428571428571,1.0,0.5714285714285714,0.38461538461538464,11.11111111111111,0.5,0.4,0.09375,0.024390243902439025,0.12121212121212122,0.1076923076923077,0.015625,0.06666666666666667,0.07142857142857142,0.14285714285714285,0.17391304347826086,0.46153846153846156,0.8333333333333334,0.8333333333333334,0.8,0.07692307692307693,1.0,1.0,0.07692307692307693,0.38461538461538464,0.2,0.2,1.0,1.0,1.0,0.42857142857142855,1.0,0.2857142857142857,0.8461538461538461,0.2,0.5703769230769231,0.7756,0.5861857142857143,0.14285714285714285,0.2222222222222222,0.23529411764705882,0.47058823529411764,5.15,26.22,0.484375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
1627749,1610612759,Dejounte Murray,Dejounte Murray,1627749,SAS,17690.0,295.0,42.0,608.0,611.0,108.0,133.0,60.0,1219.0,13.0,28.0,4.0,7.0,4.0,5.0,16.0,42.0,39.0,4.0,12.0,2.0,53.0,109.0,4.0,12.0,13.0,131.0,633.0,6.0,9.0,3.0,15.0,9.0,17.0,2.0,27.0,24.0,82.0,6.0,10.0,12.0,4.0,33.0,16.0,49.0,9.0,7.0,19.0,114.0,7.0,28.0,28.0,3.0,59.0,11.0,70.0,16.0,15.0,11.0,5.0,1.0,16.0,7.0,12.0,,16.0,15.0,1.0,8.0,27.0,108.0,0.22641509433962265,0.25,0.5,0.3333333333333333,0.3333333333333333,0.48623853211009177,0.6666666666666666,0.5294117647058824,0.48760330578512395,0.6666666666666666,0.631578947368421,0.51171875,0.75,0.6428571428571429,0.09917355371900827,21.238938053097343,0.6875,0.2727272727272727,0.1686746987951807,0.03825136612021858,0.2028985507246377,0.18421052631578946,0.03767123287671233,0.037037037037037035,0.1206896551724138,0.1111111111111111,0.20588235294117646,0.23140495867768596,0.4642857142857143,0.5909090909090909,0.23076923076923078,0.34710743801652894,0.38095238095238093,0.4,0.32231404958677684,0.09917355371900827,0.3333333333333333,0.3333333333333333,0.5,0.7777777777777778,0.5714285714285714,0.2631578947368421,0.8,0.10526315789473684,0.3305785123966942,0.3333333333333333,0.4746384297520661,0.7147,0.46215789473684205,0.0625,0.06896551724137931,0.11450381679389313,0.20610687022900764,9.857798165137615,26.633333333333336,0.17763157894736842,24.0,2.0,2.0,3.0,6.0,8.0,6.0,8.0,4.0,3.0,1.0,3.0,10.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,0.07339449541284404,0.21428571428571427,0.047619047619047616,0.03669724770642202,0.04819277108433735,0.021739130434782608,0.043010752688172046,0.3611111111111111,0.19444444444444445,0.05357142857142857,0.3125,0.6153846153846154,0.6153846153846154,0.16666666666666666,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
1628401,1610612759,Derrick White,Derrick White,1628401,SAS,12742.0,212.0,57.0,424.0,441.0,92.0,88.0,36.0,865.0,10.0,17.0,,1.0,2.0,3.0,10.0,29.0,10.0,15.0,48.0,10.0,22.0,56.0,21.0,57.0,15.0,122.0,432.0,,2.0,,9.0,4.0,10.0,13.0,33.0,22.0,22.0,48.0,,48.0,15.0,23.0,6.0,29.0,5.0,1.0,13.0,64.0,2.0,10.0,13.0,,23.0,2.0,25.0,2.0,,5.0,4.0,2.0,9.0,10.0,20.0,,22.0,18.0,2.0,7.0,33.0,92.0,0.5,0.5,0.7619047619047619,0.3684210526315789,0.3684210526315789,0.39285714285714285,,0.4,0.47345132743362833,0.75,0.5652173913043478,0.5041666666666667,0.75,0.6111111111111112,0.504424778761062,27.27272727272727,0.5555555555555556,,0.09923664122137404,0.016260162601626018,0.10101010101010101,0.1,0.009950248756218905,0.025,0.1111111111111111,0.07547169811320754,0.10810810810810811,0.1504424778761062,0.5882352941176471,0.6666666666666666,0.5,0.25663716814159293,0.3448275862068966,0.4166666666666667,0.08849557522123894,0.4247787610619469,0.3125,0.3125,0.6666666666666666,0.16666666666666666,,0.13043478260869565,0.6666666666666666,0.43478260869565216,0.6548672566371682,0.3125,0.5029013274336283,0.4788875,0.4857,0.06722689075630252,0.11475409836065574,0.07377049180327869,0.27049180327868855,7.4642857142857135,26.028070175438597,0.2169811320754717,2.0,4.0,6.0,7.0,15.0,9.0,7.0,3.0,,,2.0,,3.0,1.0,1.0,,2.0,9.0,,9.0,1.0,0.46153846153846156,0.16071428571428573,0.11764705882352941,0.1724137931034483,,,0.03333333333333333,,0.125,0.08,,0.6,0.2,0.25,,0.4,6.0,9.0,2.0,3.0,3.0,4.0,3.0,4.0,2.0,1.0,3.0,1.0,4.0,1.0,1.0,1.0,5.0,4.0,5.0,1.0,0.75,0.2,0.5555555555555556,0.07964601769911504,0.6666666666666666,0.6666666666666666,1.0,0.6666666666666666,0.75,0.6666666666666666,0.13043478260869565,0.6666666666666666,0.017241379310344827,,,,,,,,,,,,,,,,,,,,,True,,,,
1629234,1610612759,Drew Eubanks,Drew Eubanks,1629234,SAS,45318.0,755.0,-96.0,1558.0,1576.0,458.0,403.0,162.0,3134.0,81.0,126.0,22.0,42.0,28.0,43.0,25.0,65.0,12.0,,,,114.0,203.0,2.0,2.0,77.0,311.0,1753.0,25.0,49.0,15.0,65.0,32.0,62.0,1.0,102.0,176.0,52.0,6.0,32.0,,,29.0,13.0,42.0,9.0,4.0,11.0,97.0,48.0,74.0,79.0,13.0,166.0,74.0,240.0,18.0,13.0,18.0,27.0,9.0,45.0,56.0,88.0,15.0,96.0,106.0,10.0,44.0,102.0,458.0,0.7719298245614035,0.8979591836734694,1.0,1.0,1.0,0.5615763546798029,0.5102040816326531,0.5161290322580645,0.5707317073170731,0.5102040816326531,0.5317460317460317,0.6146245059288538,0.5603448275862069,0.5930232558139535,0.00975609756097561,17.048054919908466,0.4,0.2826086956521739,0.19602977667493796,0.10020876826722339,0.22289156626506024,0.20816326530612245,0.09317585301837271,0.12244897959183673,0.17964071856287425,0.18633540372670807,0.22267206477732793,0.6146341463414634,0.6428571428571429,0.7105263157894737,0.7407407407407407,0.3170731707317073,0.38461538461538464,0.43103448275862066,0.05853658536585366,,,,,0.8571428571428571,0.5238095238095238,0.6825396825396826,0.6511627906976745,,0.624390243902439,,0.5394802439024391,0.658541463414634,0.5740055555555554,0.18410041841004185,0.18565400843881857,0.2090032154340836,0.3279742765273312,4.413793103448277,23.15,0.2939666238767651,8.0,,1.0,35.0,,19.0,6.0,12.0,23.0,7.0,5.0,2.0,9.0,1.0,2.0,6.0,7.0,46.0,1.0,49.0,1.0,1.0,0.09359605911330049,0.09523809523809523,0.1076923076923077,0.0812720848056537,0.0966183574879227,0.08,0.08936170212765958,0.25333333333333335,0.2235294117647059,0.1,0.88,0.6666666666666666,0.6666666666666666,0.75,,2.0,2.0,1.0,1.0,,,,,1.0,5.0,,10.0,6.0,,,14.0,30.0,15.0,29.0,14.0,,,0.5918367346938775,0.00975609756097561,1.0,1.0,1.0,,,,0.015873015873015872,1.0,,3.0,1.0,3.0,3.0,4.0,4.0,0.07317073170731707,0.041666666666666664,0.2727272727272727,,,,,,,,,,,,True,,,,
201988,1610612759,Patty Mills,Patty Mills,201988,SAS,25977.0,433.0,-56.0,904.0,909.0,263.0,207.0,90.0,1813.0,4.0,9.0,,,2.0,3.0,2.0,6.0,20.0,31.0,94.0,24.0,17.0,35.0,38.0,106.0,20.0,168.0,1004.0,,,,9.0,5.0,7.0,30.0,52.0,22.0,12.0,93.0,,94.0,31.0,21.0,19.0,40.0,17.0,2.0,13.0,99.0,3.0,13.0,20.0,2.0,35.0,7.0,42.0,12.0,8.0,9.0,5.0,2.0,14.0,10.0,18.0,1.0,23.0,21.0,,4.0,52.0,263.0,0.6470588235294118,0.6470588235294118,0.8157894736842105,0.3584905660377358,0.3584905660377358,0.4857142857142857,,0.7142857142857143,0.524822695035461,0.6428571428571429,0.581081081081081,0.56,0.6428571428571429,0.6190476190476191,0.75177304964539,16.157635467980295,0.6428571428571429,0.09090909090909091,0.0847457627118644,0.011363636363636364,0.065,0.07568807339449542,0.015250544662309368,0.011904761904761904,0.07291666666666667,0.08823529411764706,0.06,0.06382978723404255,0.4444444444444444,0.4444444444444444,1.0,0.0425531914893617,0.3333333333333333,0.3333333333333333,0.14184397163120568,0.6666666666666666,0.32978723404255317,0.3333333333333333,0.7741935483870968,,,0.08108108108108109,0.6666666666666666,0.6486486486486487,0.8156028368794326,0.32978723404255317,0.5144918439716312,0.5198499999999999,0.49824999999999997,0.047619047619047616,0.10256410256410256,0.05357142857142857,0.30952380952380953,12.334285714285715,25.700943396226418,0.290929203539823,11.0,8.0,11.0,9.0,21.0,1.0,4.0,4.0,4.0,,4.0,1.0,7.0,1.0,2.0,,4.0,,,,1.0,0.36666666666666664,0.02857142857142857,,,0.020512820512820513,0.008849557522123894,0.014925373134328358,0.018292682926829267,0.10526315789473684,0.08,,1.0,0.55,0.5789473684210527,0.45454545454545453,0.3333333333333333,7.0,12.0,3.0,6.0,2.0,5.0,3.0,7.0,,,1.0,1.0,4.0,,3.0,3.0,,,,3.0,0.42857142857142855,0.05,,0.0851063829787234,0.5833333333333334,0.5833333333333334,1.0,0.7142857142857143,0.4,1.0,0.16216216216216217,0.5,0.027777777777777776,,,,,,,,0.03225806451612903,,1.0,2.0,1.0,1.0,0.009433962264150943,0.010638297872340425,0.2857142857142857,0.5,1.0,,,True,,,,
1628966,1610612759,Keita Bates-Diop,Keita Bates-Diop,1628966,SAS,6320.0,105.0,-9.0,224.0,227.0,99.0,91.0,30.0,451.0,9.0,13.0,2.0,4.0,4.0,5.0,,7.0,,3.0,7.0,3.0,9.0,20.0,4.0,12.0,8.0,38.0,245.0,2.0,5.0,,4.0,4.0,9.0,5.0,14.0,12.0,6.0,12.0,4.0,7.0,3.0,4.0,,4.0,,,4.0,8.0,2.0,8.0,9.0,1.0,18.0,4.0,22.0,5.0,3.0,1.0,2.0,1.0,3.0,,3.0,,10.0,13.0,1.0,5.0,14.0,99.0,0.6666666666666666,0.8571428571428571,1.0,0.3333333333333333,0.3333333333333333,0.45,0.4,0.4444444444444444,0.46875,0.2857142857142857,0.39285714285714285,0.5,0.2857142857142857,0.4117647058823529,0.375,16.205533596837945,0.3333333333333333,0.14285714285714285,0.20454545454545456,0.030303030303030304,0.14285714285714285,0.17,0.0297029702970297,0.05,0.2,0.2222222222222222,0.125,0.40625,0.6923076923076923,0.75,0.6666666666666666,0.21875,,,,0.21875,0.42857142857142855,0.42857142857142855,1.0,0.5714285714285714,0.5,0.35714285714285715,0.8,0.21428571428571427,0.78125,0.42857142857142855,0.561890625,0.6229,0.5420607142857142,0.1388888888888889,0.20833333333333334,0.10526315789473684,0.3684210526315789,3.7599999999999993,24.758333333333336,0.4419642857142857,,,1.0,3.0,,4.0,,,1.0,,2.0,,,,,,2.0,3.0,,3.0,,0.2,0.2,0.07692307692307693,0.42857142857142855,0.02857142857142857,0.030303030303030304,,,0.16666666666666666,0.1875,,,,,,,1.0,5.0,1.0,2.0,,1.0,,2.0,,,,,,,,2.0,2.0,1.0,3.0,1.0,,,1.0,0.15625,0.2,0.2,1.0,0.14285714285714285,,,0.14285714285714285,0.5,,1.0,2.0,,,,,0.125,0.14285714285714285,,,1.0,,,,,0.14285714285714285,,,,,True,,,,
201942,1610612759,DeMar DeRozan,DeMar DeRozan,201942,SAS,16820.0,280.0,-36.0,589.0,593.0,191.0,149.0,56.0,1182.0,13.0,25.0,2.0,4.0,1.0,5.0,31.0,69.0,34.0,1.0,4.0,1.0,59.0,128.0,3.0,6.0,72.0,199.0,701.0,8.0,13.0,,16.0,25.0,52.0,1.0,78.0,30.0,88.0,9.0,4.0,4.0,1.0,41.0,26.0,67.0,18.0,8.0,24.0,160.0,7.0,15.0,19.0,3.0,37.0,9.0,46.0,6.0,4.0,17.0,7.0,10.0,24.0,8.0,21.0,2.0,57.0,81.0,9.0,41.0,78.0,191.0,0.2542372881355932,0.2631578947368421,1.0,0.5,0.5,0.4609375,0.6153846153846154,0.4807692307692308,0.47388059701492535,0.6153846153846154,0.4716981132075472,0.5798816568047337,0.6153846153846154,0.5746268656716418,0.04477611940298507,29.090909090909093,0.7083333333333334,0.15789473684210525,0.12337662337662338,0.03867403314917127,0.13761467889908258,0.12927756653992395,0.02952029520295203,0.017857142857142856,0.20833333333333334,0.05357142857142857,0.11627906976744186,0.1865671641791045,0.52,0.6190476190476191,0.15384615384615385,0.5149253731343284,0.4492753623188406,0.4626865671641791,0.2537313432835821,0.029850746268656716,0.25,0.25,1.0,0.3076923076923077,0.5,0.09433962264150944,0.2,0.018867924528301886,0.23134328358208955,0.25,0.46064738805970146,0.5051833333333333,0.41947547169811317,0.2469879518072289,0.25625,0.08040201005025126,0.39195979899497485,9.812499999999998,25.25,0.3242784380305603,15.0,,,28.0,,6.0,11.0,6.0,1.0,6.0,2.0,3.0,7.0,1.0,1.0,1.0,7.0,2.0,,2.0,,,0.046875,0.16,0.028985507246376812,0.011111111111111112,0.07894736842105263,,0.014084507042253521,0.038461538461538464,0.21739130434782608,0.09375,0.16129032258064516,0.4411764705882353,0.4411764705882353,0.5333333333333333,,2.0,2.0,,,,,,,,,,1.0,3.0,3.0,,3.0,2.0,,1.0,2.0,,,0.5,0.014925373134328358,1.0,1.0,1.0,,,,,,,1.0,,,,,,0.0625,,,,,,,,,,,,,,True,,,,
1629022,1610612759,Lonnie Walker IV,Lonnie Walker IV,1629022,SAS,16225.0,270.0,-77.0,560.0,553.0,141.0,149.0,61.0,1113.0,14.0,24.0,1.0,2.0,4.0,5.0,8.0,17.0,27.0,5.0,37.0,10.0,32.0,68.0,7.0,44.0,12.0,97.0,653.0,3.0,6.0,,6.0,6.0,13.0,10.0,16.0,32.0,32.0,18.0,,36.0,5.0,14.0,7.0,21.0,5.0,2.0,8.0,49.0,2.0,15.0,5.0,,20.0,3.0,23.0,5.0,4.0,6.0,7.0,2.0,13.0,9.0,14.0,1.0,11.0,15.0,3.0,9.0,16.0,141.0,0.5,0.5,0.8571428571428571,0.1590909090909091,0.16279069767441862,0.47058823529411764,0.5,0.46153846153846156,0.3794642857142857,0.3333333333333333,0.32608695652173914,0.4110169491525424,0.3333333333333333,0.34782608695652173,0.39285714285714285,20.760697305863708,0.46153846153846156,,0.03355704697986577,0.011363636363636364,0.13761467889908258,0.07751937984496124,0.010752688172043012,,0.029850746268656716,0.03508771929824561,0.1125,0.21428571428571427,0.5833333333333334,0.6363636363636364,0.5714285714285714,0.15178571428571427,0.47058823529411764,0.5333333333333333,0.24107142857142858,0.33035714285714285,0.13513513513513514,0.13513513513513514,1.0,0.2222222222222222,0.5,0.21739130434782608,0.8,0.43478260869565216,0.6071428571428571,0.1388888888888889,0.5106718181818182,0.4109,0.49851190476190477,0.07627118644067797,0.12162162162162163,0.061855670103092786,0.16494845360824742,10.105882352941178,26.604545454545452,0.2517857142857143,10.0,1.0,1.0,1.0,3.0,4.0,4.0,2.0,1.0,1.0,1.0,3.0,4.0,,1.0,,3.0,,,,,0.1,0.058823529411764705,0.08333333333333333,0.11764705882352941,0.009708737864077669,0.014492753623188406,0.02127659574468085,0.011627906976744186,0.04,0.20689655172413793,0.015151515151515152,0.375,0.37037037037037035,0.37037037037037035,0.5,0.1,2.0,7.0,,,,2.0,,3.0,1.0,,,,1.0,,,,,,,,,,,0.0625,0.2857142857142857,0.2857142857142857,0.5,0.2222222222222222,,,,,,,1.0,,,,,,,1.0,,1.0,,,,,0.1111111111111111,,,1.0,,True,,,,
200752,1610612759,Rudy Gay,Rudy Gay,200752,SAS,22323.0,372.0,-6.0,761.0,764.0,190.0,188.0,74.0,1525.0,12.0,22.0,3.0,7.0,3.0,7.0,11.0,31.0,39.0,24.0,71.0,18.0,38.0,92.0,30.0,93.0,32.0,198.0,832.0,5.0,13.0,,10.0,8.0,22.0,22.0,47.0,34.0,42.0,75.0,6.0,69.0,24.0,14.0,8.0,22.0,5.0,3.0,4.0,52.0,7.0,28.0,34.0,3.0,65.0,11.0,76.0,7.0,4.0,11.0,4.0,5.0,15.0,20.0,35.0,1.0,26.0,37.0,3.0,15.0,47.0,190.0,0.4473684210526316,0.4857142857142857,0.8333333333333334,0.3225806451612903,0.32967032967032966,0.41304347826086957,0.38461538461538464,0.36363636363636365,0.4486486486486487,0.23809523809523808,0.48863636363636365,0.4925,0.23809523809523808,0.5108695652173914,0.5027027027027027,25.264394829612222,0.7333333333333333,0.13636363636363635,0.17258883248730963,0.030434782608695653,0.16,0.16666666666666666,0.027918781725888325,0.046875,0.10256410256410256,0.24358974358974358,0.16058394160583941,0.11891891891891893,0.5454545454545454,0.5714285714285714,0.5833333333333334,0.16756756756756758,0.3548387096774194,0.3548387096774194,0.21081081081081082,0.3837837837837838,0.3380281690140845,0.3380281690140845,0.7916666666666666,0.3333333333333333,0.42857142857142855,0.1590909090909091,0.42857142857142855,0.4090909090909091,0.6216216216216216,0.34782608695652173,0.5065486338797814,0.5765266666666666,0.5150453488372093,0.09045226130653267,0.14423076923076922,0.050505050505050504,0.23737373737373738,10.97282608695652,25.936559139784944,0.24967148488830487,15.0,7.0,9.0,4.0,15.0,1.0,7.0,3.0,4.0,4.0,3.0,,6.0,,1.0,3.0,1.0,13.0,,14.0,2.0,0.4090909090909091,0.010869565217391304,0.045454545454545456,,0.024390243902439025,0.039603960396039604,,0.030534351145038167,0.17073170731707318,0.15789473684210525,0.035398230088495575,0.2727272727272727,0.38461538461538464,0.38461538461538464,0.4666666666666667,0.3888888888888889,6.0,22.0,2.0,4.0,,5.0,,8.0,2.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,6.0,7.0,11.0,1.0,,,0.7857142857142857,0.11891891891891893,0.2727272727272727,0.2727272727272727,1.0,0.23809523809523808,,,0.09090909090909091,0.5,0.031578947368421054,,,1.0,1.0,,,,,,,3.0,,1.0,,,0.14285714285714285,,,2.0,1.0,True,,,,
1629640,1610612759,Keldon Johnson,Keldon Johnson,1629640,SAS,16105.0,268.0,-56.0,553.0,559.0,106.0,103.0,56.0,1112.0,24.0,39.0,6.0,9.0,4.0,5.0,10.0,18.0,10.0,6.0,21.0,5.0,38.0,67.0,6.0,23.0,22.0,116.0,638.0,9.0,13.0,1.0,19.0,5.0,7.0,5.0,18.0,46.0,30.0,15.0,6.0,21.0,6.0,14.0,5.0,19.0,4.0,1.0,9.0,43.0,8.0,14.0,15.0,4.0,33.0,11.0,44.0,7.0,5.0,12.0,6.0,4.0,18.0,7.0,10.0,,18.0,29.0,5.0,16.0,18.0,106.0,0.6052631578947368,0.6571428571428571,0.8333333333333334,0.2608695652173913,0.2608695652173913,0.5671641791044776,0.6923076923076923,0.7142857142857143,0.5222222222222223,0.6,0.5416666666666666,0.5686274509803921,0.5588235294117647,0.6428571428571429,0.25555555555555554,19.261637239165328,0.6666666666666666,0.3333333333333333,0.1,0.045714285714285714,0.125,0.11068702290076336,0.041044776119402986,0.1016949152542373,0.07575757575757576,0.12727272727272726,0.16455696202531644,0.43333333333333335,0.6153846153846154,0.6666666666666666,0.6666666666666666,0.2,0.5555555555555556,0.6666666666666666,0.1111111111111111,0.23333333333333334,0.2857142857142857,0.2857142857142857,0.8333333333333334,0.6,0.6666666666666666,0.4166666666666667,0.8,0.4166666666666667,0.6888888888888889,0.2857142857142857,0.532796111111111,0.6078692307692308,0.4934,0.15841584158415842,0.20512820512820512,0.16379310344827586,0.15517241379310345,5.22089552238806,25.36521739130435,0.19168173598553345,4.0,1.0,1.0,5.0,3.0,6.0,2.0,3.0,3.0,2.0,2.0,3.0,8.0,,2.0,2.0,3.0,4.0,,4.0,1.0,0.2,0.08955223880597014,0.07692307692307693,0.16666666666666666,0.03225806451612903,0.014705882352941176,0.020833333333333332,0.03614457831325301,0.10344827586206896,0.030303030303030304,0.05128205128205128,0.5,0.4,0.4,0.5,0.2,,2.0,,,,2.0,,2.0,1.0,,,,,,,1.0,1.0,3.0,4.0,1.0,,,1.0,0.022222222222222223,,,,0.13333333333333333,,,,,,,,,,,,,,0.3333333333333333,,,,,,,,,,,,True,,,,
