EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,LongMidRangeFGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsUnassisted2s,NonHeaveArc3FGA,Fg2aBlocked,TwoPtAssists,Assists,AtRimAssists,AssistPoints,Steals,LostBallSteals,ShootingFouls,Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,LongMidRangeFrequency,Arc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceOffPoss,ThreePtAssists,Corner3Assists,FTDefRebounds,DefRebounds,Rebounds,BadPassSteals,DefFTReboundPct,ShortMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,PenaltyArc3FGM,FG3M,PenaltyFG3M,PtsAssisted2s,PtsAssisted3s,NonHeaveArc3FGM,Arc3Assists,ShortMidRangeAssists,DefThreePtRebounds,DefTwoPtRebounds,LiveBallTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,Offensive Fouls,2pt And 1 Free Throw Trips,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,ShortMidRangePctBlocked,LiveBallTurnoverPct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefCorner3ReboundPct,AtRimPctAssisted,ShortMidRangeFrequency,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,ShortMidRangeFGM,NonShootingPenaltyNonTakeFouls,DefArc3ReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,BlocksRecoveredPct,Loose Ball Fouls Drawn,SecondChanceFG2A,OffTwoPtRebounds,OffRebounds,OffTwoPtReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,SecondChanceShotQualityAvg,SecondChanceAtRimFGM,SecondChanceAtRimFGA,SecondChanceFG2M,SecondChancePoints,PtsPutbacks,Loose Ball Fouls,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,OffAtRimReboundPct,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChancePointsPct,BadPassTurnovers,SecondChanceTurnovers,BlockedAtRim,ShortMidRangePctAssisted,SecondChanceFtPoints,SelfOReb,DefLongMidRangeReboundPct,SelfORebPct,on,SecondChanceArc3FGA,SecondChanceFG3A,Travels,SecondChanceArc3Frequency,LongMidRangeFGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceFG3M,LongMidRangeAssists,OffThreePtRebounds,FTOffRebounds,BadPassOutOfBoundsTurnovers,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,Charge Fouls,Offensive Fouls Drawn,Defensive 3 Seconds Violations,SecondChanceFg3Pct,OffFTReboundPct,OffThreePtReboundPct,OffArc3ReboundPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Blocked3s,BlockedArc3,BlockedCorner3,BlockedLongMidRange,DefensiveGoaltends,OffensiveGoaltends,OffLongMidRangeReboundPct,OffCorner3ReboundPct,SecondChanceAtRimPctAssisted,SecondChanceArc3FGM,PtsUnassisted3s,HeaveAttempts,Fg3aBlocked,ThreePtShootingFoulsDrawn,FG3APctBlocked,LongMidRangePctBlocked,Corner3PctBlocked,Arc3PctBlocked,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,ThreePtShootingFoulsDrawnPct,3pt And 1 Free Throw Trips,Technical Free Throw Trips,Charge Fouls Drawn,Clear Path Fouls,3SecondViolations
1628372,1610612752,Dennis Smith Jr.,Dennis Smith Jr.,1628372,NYK,582.0,10,-10.0,21,22,20.0,13,43,1.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,3.0,2.0,5.0,7.0,26,1.0,3.0,2.0,5.0,7.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,3.0,6.0,2.0,1.0,7.0,20.0,1.0,0.3333333333333333,0.3333333333333333,0.2,0.2,0.4375,0.4375,0.4,0.3333333333333333,0.5,38.095238095238095,0.4,0.5,1.0,0.2,0.4,0.4,0.5,0.4,0.8,0.5037,0.5037,0.2857142857142857,0.4,1.0,8.533333333333333,26.55,0.9523809523809523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1628373,1610612752,Frank Ntilikina,Frank Ntilikina,1628373,NYK,899.0,15,-9.0,36,37,31.0,31,73,,,,,,1.0,1.0,,,1.0,1.0,1.0,39,,,1.0,1.0,1.0,,1.0,,,1.0,,3.0,2.0,1.0,,,1.0,2.0,,1.0,1.0,31.0,1.0,,,,,0.25,0.25,1.0,,,5.2631578947368425,,,,,1.0,,,1.0,1.0,0.4932,0.4932,,,1.0,,26.3,0.8611111111111112,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1628995,1610612752,Kevin Knox II,Kevin Knox II,1628995,NYK,1734.0,29,-7.0,68,73,61.0,52,141,2.0,2.0,2.0,2.0,,4.0,4.0,2.0,3.0,7.0,3.0,19.0,68,2.0,2.0,7.0,1.0,17.0,,4.0,1.0,2.0,3.0,1.0,7.0,1.0,,1.0,2.0,2.0,3.0,2.0,,17.0,61.0,,0.6666666666666666,1.0,0.8,0.8888888888888888,0.8636363636363636,0.9444444444444444,0.7,0.3333333333333333,,18.30985915492958,0.2,1.0,1.0,,0.4,0.2222222222222222,1.0,0.4444444444444444,0.9,0.520675,0.5403944444444444,0.18181818181818182,0.5,0.8947368421052632,2.966666666666667,25.714285714285715,0.8970588235294118,3.0,1.0,,1.0,5.0,5.0,1.0,0.25,1.0,3.0,3.0,3.0,3.0,1.0,1.0,4.0,4.0,4.0,12.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5714285714285714,0.5714285714285714,0.5714285714285714,1.0,0.5,0.15384615384615385,0.1,0.12121212121212122,0.2,0.14285714285714285,0.2857142857142857,1.0,0.1,0.3,1.0,1.0,1.0,0.25,0.25,1.0,0.3333333333333333,1.0,0.25,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629033,1610612752,Theo Pinson,Theo Pinson,1629033,NYK,2043.0,34,-16.0,80,84,70.0,63,164,,,,,,8.0,7.0,1.0,1.0,8.0,,2.0,85,1.0,1.0,7.0,,2.0,2.0,8.0,,,1.0,,3.0,,,1.0,4.0,,,,,2.0,70.0,,1.0,1.0,0.1111111111111111,0.125,0.1111111111111111,0.125,0.8888888888888888,,,11.904761904761905,,,,,0.8888888888888888,,,0.875,0.8888888888888888,0.4831611111111111,0.48087499999999994,,,1.0,13.6,26.3625,0.875,4.0,1.0,1.0,,5.0,5.0,,,1.0,,,,,,,,,,,,,,4.0,1.0,1.0,,1.0,1.0,1.0,,,,,,,,,,1.0,0.06666666666666667,0.18181818181818182,0.13513513513513514,,0.125,0.2857142857142857,,0.1111111111111111,,,,,,,,,,,,1.0,2.0,0.13333333333333333,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203457,1610612752,Nerlens Noel,Nerlens Noel,203457,NYK,751.0,13,-12.0,28,30,25.0,25,58,1.0,2.0,1.0,2.0,,,,1.0,3.0,,,2.0,35,1.0,3.0,,,2.0,,,,,,,,,,,1.0,,,,,2.0,25.0,,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,,,,13.333333333333334,0.6666666666666666,0.5,0.5,,,0.6666666666666666,0.5,,0.6666666666666666,0.5617666666666666,0.5617666666666666,,,1.0,4.633333333333333,,0.8928571428571429,2.0,,,1.0,2.0,2.0,,0.25,1.0,,,,,,,,,2.0,,,,,1.0,,1.0,,1.0,1.0,1.0,,,1.0,1.0,,,,,,1.0,,0.08333333333333333,0.06666666666666667,,,,1.0,0.3333333333333333,,,,,,,,,,,,,1.0,0.125,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203944,1610612752,Julius Randle,Julius Randle,203944,NYK,66.0,1,,2,2,,2,4,,,,,,1.0,,,,1.0,,3.0,3,,,,,,,1.0,,,,,,1.0,,,,1.0,,,,,,,,,1.5,,1.5,,1.0,,,50.0,,,,,1.0,,,,1.0,0.51015,,,,,,26.0,,,,,,,,1.0,,,,,,,1.0,,1.0,,,3.0,1.0,,,,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629649,1610612752,Ignas Brazdeikis,Ignas Brazdeikis,1629649,NYK,425.0,7,-6.0,16,16,14.0,12,32,,,,,1.0,,,,1.0,,2.0,2.0,18,,,,,,,,,1.0,1.0,1.0,2.0,,,,,1.0,2.0,1.0,,,14.0,,,,,,0.5,,,,,17.64705882352941,,,,1.0,,,,,,0.4478,,0.5,0.5,,15.0,,0.875,1.0,,,,1.0,2.0,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,1.0,1.0,,,,,,,,,,1.0,0.3333333333333333,,0.16666666666666666,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,0.2,0.125,0.5,0.4478,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630193,1610612752,Immanuel Quickley,Immanuel Quickley,1630193,NYK,600.0,10,-10.0,22,25,22.0,8,47,,,,,,3.0,3.0,,,3.0,7.0,7.0,30,,,3.0,7.0,7.0,,3.0,,,,,,1.0,,,,4.0,8.0,2.0,2.0,7.0,22.0,1.0,,,,,0.5,0.5,1.0,,,31.818181818181817,,,,,1.0,,,1.0,1.0,0.50565,0.50565,0.4,1.0,1.0,,27.5,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630167,1610612752,Obi Toppin,Obi Toppin,1630167,NYK,1046.0,17,-12.0,41,44,39.0,32,85,3.0,3.0,3.0,3.0,,1.0,1.0,4.0,4.0,1.0,1.0,12.0,44,4.0,4.0,1.0,1.0,12.0,6.0,1.0,,,1.0,,3.0,3.0,,,3.0,1.0,2.0,1.0,,12.0,39.0,,1.0,1.0,1.1,1.1,1.0,1.0,0.2,,,16.27906976744186,0.6,1.0,1.0,,0.2,0.6,1.0,0.2,0.8,0.56861,0.56861,0.16666666666666666,0.2,1.0,2.2,26.1,0.9512195121951219,2.0,1.0,1.0,2.0,6.0,7.0,3.0,0.5,1.0,,,,,1.0,1.0,1.0,1.0,2.0,3.0,1.0,,,1.0,3.0,1.0,,1.0,1.0,1.0,,,0.25,0.3333333333333333,1.0,1.0,1.0,1.0,,1.0,0.42857142857142855,0.07692307692307693,0.2,,0.6,0.25,0.3333333333333333,0.2,,,,,1.0,1.0,1.0,,,1.0,1.0,1.0,3.0,,1.0,1.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,0.25,0.07142857142857142,,0.8452,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,0.5,1.0,1.0,0.16666666666666666,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629607,1610612752,Jared Harper,Jared Harper,1629607,NYK,626.0,10,,26,26,19.0,26,52,,,,,,1.0,1.0,,3.0,1.0,2.0,2.0,24,,1.0,1.0,,,,1.0,,,1.0,,3.0,,,,,1.0,2.0,1.0,,,19.0,,,,,,0.2,,0.25,,,24.999999999999996,,,,,0.25,,,0.5,0.25,0.457975,0.4741,0.2,0.25,,8.066666666666666,25.9,0.7307692307692307,2.0,1.0,,,,,,,3.0,,,,,,,,,,,,1.0,,,,2.0,,,2.0,1.0,,,,,,,,,,1.0,,,,,,,,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
