EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Offensive Fouls,FoulsDrawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,BlockedCorner3,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Corner3FGM,Corner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,PtsUnassisted2s,PtsUnassisted3s,LostBallSteals,SecondChanceFg3Pct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,SecondChanceShotQualityAvg,PenaltyCorner3FGM,PenaltyCorner3FGA,Fg2aBlocked,Corner3Assists,ShortMidRangeAssists,LongMidRangeAssists,BadPassOutOfBoundsTurnovers,SecondChanceTurnovers,Charge Fouls Drawn,Technical Free Throw Trips,NonShootingPenaltyNonTakeFouls,FG2APctBlocked,AtRimPctBlocked,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,SecondChanceFtPoints,PtsPutbacks,HeaveAttempts,Fg3aBlocked,SelfOReb,Travels,Loose Ball Fouls Drawn,ThreePtShootingFoulsDrawn,FG3APctBlocked,ShortMidRangePctBlocked,Arc3PctBlocked,SelfORebPct,ThreePtShootingFoulsDrawnPct,SecondChanceCorner3FGA,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,Charge Fouls,Loose Ball Fouls,3pt And 1 Free Throw Trips,Corner3PctBlocked,SecondChanceCorner3Frequency,HeaveMakes,FTOffRebounds,OffFTReboundPct,BlockedLongMidRange,SecondChanceCorner3FGM,OffensiveGoaltends,Defensive 3 Seconds Violations,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,on,DefensiveGoaltends,Clear Path Fouls,LongMidRangePctBlocked,3SecondViolations
1626161,1610612742,Willie Cauley-Stein,Willie Cauley-Stein,1626161,DAL,6906.0,115,5.0,224,227,58,65,17,451,14.0,18.0,1.0,1.0,2.0,3.0,1.0,1.0,2.0,3.0,1.0,3.0,1.0,2.0,17.0,22.0,1.0,3.0,4.0,41.0,262,1.0,1.0,2.0,2.0,3.0,1.0,2.0,3.0,10.0,34.0,3.0,3.0,1.0,1.0,3.0,4.0,3.0,1.0,11.0,3.0,3.0,11.0,4.0,2.0,17.0,6.0,23,2.0,2.0,3.0,1.0,1.0,2.0,4.0,2.0,10.0,12.0,1.0,6.0,1.0,9.0,1.0,4.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,4.0,3.0,10.0,58,1.0,1.0,1.0,1.0,0.3333333333333333,0.5,0.3333333333333333,0.7727272727272727,1.0,0.6666666666666666,0.74,1.0,0.7,0.7068965517241379,1.0,0.625,0.12,13.524590163934427,0.75,0.2222222222222222,0.07547169811320754,0.06521739130434782,0.1896551724137931,0.05454545454545454,0.13513513513513514,0.0594059405940594,0.05555555555555555,0.07142857142857142,0.07142857142857142,0.044444444444444446,0.1,0.08333333333333333,0.038461538461538464,0.13333333333333333,0.1875,0.2,0.75,0.72,0.7777777777777778,0.7777777777777778,1.0,0.04,1.0,1.0,1.0,0.12,0.6666666666666666,0.6666666666666666,1.0,0.12,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,1.0,0.6,0.6666666666666666,0.4,0.5,0.84,0.3333333333333333,0.6139959999999999,0.67363,0.14285714285714285,0.16,0.04878048780487805,0.24390243902439024,3.6818181818181817,25.133333333333336,0.25892857142857145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
1626196,1610612742,Josh Richardson,Josh Richardson,1626196,DAL,2280.0,38,6.0,72,76,18,25,12,148,1.0,1.0,1.0,1.0,1.0,1.0,2.0,7.0,1.0,2.0,2.0,4.0,,2.0,4.0,10.0,3.0,5.0,2.0,19.0,79,1.0,1.0,5.0,2.0,2.0,,2.0,,4.0,4.0,6.0,4.0,2.0,2.0,1.0,3.0,1.0,2.0,7.0,,,3.0,4.0,,7.0,,7,2.0,1.0,3.0,3.0,,,3.0,2.0,1.0,1.0,,5.0,,2.0,,1.0,,1.0,,,1.0,,,1.0,,4.0,18,,0.5,0.5,0.6666666666666666,0.6,,0.6,0.4,1.0,1.0,0.5666666666666667,1.25,0.5,0.59375,1.25,0.5,0.3333333333333333,22.093023255813954,1.0,,0.18181818181818182,,0.17647058823529413,,0.1794871794871795,,,,,,,0.2222222222222222,0.1111111111111111,0.25,0.21428571428571427,,,0.06666666666666667,1.0,1.0,1.0,0.4666666666666667,0.2857142857142857,0.2857142857142857,,0.13333333333333333,0.5,0.5,1.0,0.26666666666666666,0.5,0.5,0.5,0.5,1.0,1.0,0.25,1.0,0.5,,0.4,0.5,0.47912999999999994,0.5869375,0.0625,0.09090909090909091,0.2631578947368421,0.21052631578947367,10.370000000000001,25.580000000000002,0.25,1.0,1.0,1.0,1.0,1.0,1.0,4.0,3.0,1.0,1.0,0.06666666666666667,1.0,1.0,1.0,0.5,1.0,1.0,0.53835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
1628973,1610612742,Jalen Brunson,Jalen Brunson,1628973,DAL,10976.0,183,8.0,363,366,101,80,45,729,8.0,15.0,,,1.0,6.0,10.0,23.0,2.0,12.0,7.0,19.0,4.0,7.0,20.0,50.0,11.0,25.0,14.0,87.0,403,1.0,3.0,5.0,4.0,15.0,6.0,9.0,8.0,34.0,8.0,30.0,19.0,7.0,20.0,12.0,32.0,8.0,13.0,76.0,,,10.0,8.0,2.0,20.0,,20,3.0,2.0,7.0,6.0,4.0,1.0,11.0,3.0,2.0,13.0,3.0,19.0,4.0,17.0,3.0,5.0,4.0,,,,,,,,,34.0,101,4.0,0.2,0.2,0.9090909090909091,0.44,0.6666666666666666,0.44,0.4,0.3333333333333333,0.26666666666666666,0.4866666666666667,0.4166666666666667,0.5416666666666666,0.5308641975308642,0.4166666666666667,0.6071428571428571,0.3333333333333333,22.115384615384613,0.6363636363636364,0.2,0.07339449541284404,,0.16129032258064516,,0.10526315789473684,,,,,,,0.06976744186046512,0.06521739130434782,0.1,0.11538461538461539,0.4,,0.2,0.5333333333333333,0.6666666666666666,0.125,0.30666666666666664,0.43478260869565216,0.43478260869565216,0.2,0.16,0.16666666666666666,0.16666666666666666,0.5,0.25333333333333335,0.3684210526315789,0.3684210526315789,0.8571428571428571,,,,0.25,0.16666666666666666,0.2916666666666667,0.5714285714285714,0.5333333333333333,0.3684210526315789,0.4748873333333332,0.4508979166666667,0.06493506493506493,0.09615384615384616,0.05747126436781609,0.39080459770114945,8.261999999999999,25.703999999999997,0.27823691460055094,4.0,6.0,1.0,3.0,1.0,3.0,32.0,3.0,1.0,0.3333333333333333,0.08,0.6666666666666666,0.6666666666666666,1.0,0.5,0.3333333333333333,1.0,0.49117500000000003,2.0,2.0,3.0,4.0,4.0,3.0,1.0,1.0,1.0,2.0,1.0,0.06,0.2,0.08333333333333333,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
1629029,1610612742,Luka Doncic,Luka Doncic,1629029,DAL,10491.0,175,59.0,360,360,69,66,33,720,19.0,24.0,4.0,4.0,3.0,5.0,12.0,31.0,9.0,13.0,14.0,42.0,6.0,12.0,40.0,68.0,14.0,42.0,21.0,143.0,370,5.0,8.0,16.0,8.0,15.0,6.0,12.0,2.0,36.0,4.0,3.0,41.0,14.0,41.0,15.0,56.0,11.0,31.0,127.0,2.0,4.0,17.0,24.0,1.0,42.0,6.0,48,6.0,4.0,23.0,18.0,4.0,5.0,27.0,6.0,3.0,10.0,1.0,24.0,,33.0,3.0,15.0,1.0,5.0,,,2.0,,3.0,5.0,3.0,36.0,69,1.0,0.05,0.05405405405405406,0.07142857142857142,0.3333333333333333,0.5,0.34146341463414637,0.5882352941176471,0.625,0.5333333333333333,0.5545454545454546,0.5555555555555556,0.6296296296296297,0.5766129032258065,0.6666666666666666,0.6206896551724138,0.38181818181818183,37.75,0.8518518518518519,0.08333333333333333,0.24,0.0625,0.21518987341772153,0.022222222222222223,0.22905027932960895,0.03896103896103896,0.047619047619047616,0.06060606060606061,0.1,0.014285714285714285,0.05,0.22857142857142856,0.3,0.16,0.23728813559322035,0.15,0.6,0.21818181818181817,0.7916666666666666,0.8260869565217391,0.10526315789473684,0.2818181818181818,0.3870967741935484,0.42857142857142855,,0.11818181818181818,0.6923076923076923,0.6923076923076923,,0.38181818181818183,0.3333333333333333,0.34146341463414637,0.07142857142857142,0.4444444444444444,1.0,,0.18518518518518517,0.6,0.4444444444444444,0.5,0.6,0.34146341463414637,0.49235596330275233,0.4847307692307693,0.13008130081300814,0.1875,0.11188811188811189,0.2517482517482518,8.233823529411765,27.552380952380958,0.19166666666666668,,,,1.0,,1.0,76.0,39.0,2.0,,,,,,0.1111111111111111,,,0.547475,,,4.0,4.0,6.0,4.0,2.0,,,1.0,1.0,0.058823529411764705,0.041666666666666664,,,6.0,6.0,1.0,1.0,3.0,1.0,1.0,1.0,0.023809523809523808,0.0967741935483871,0.023809523809523808,0.0625,0.023255813953488372,,,,,,,,,,,,,,,,,,True,,,,
1630182,1610612742,Josh Green,Josh Green,1630182,DAL,26676.0,445,18.0,910,905,267,237,108,1815,30.0,45.0,4.0,8.0,11.0,16.0,5.0,14.0,3.0,9.0,,6.0,,2.0,38.0,68.0,4.0,25.0,13.0,101.0,974,5.0,12.0,12.0,16.0,25.0,1.0,7.0,3.0,38.0,50.0,12.0,6.0,,14.0,14.0,28.0,10.0,12.0,70.0,23.0,5.0,20.0,29.0,1.0,50.0,28.0,78,16.0,8.0,11.0,7.0,6.0,4.0,17.0,3.0,15.0,35.0,,25.0,4.0,23.0,4.0,12.0,1.0,3.0,,,,,3.0,3.0,2.0,38.0,267,1.0,0.6578947368421053,0.7142857142857143,1.0,0.16,0.14285714285714285,0.16,0.5588235294117647,0.4166666666666667,0.64,0.4731182795698925,0.35714285714285715,0.546875,0.4950980392156863,0.375,0.5428571428571428,0.26881720430107525,11.519845111326234,0.6470588235294118,0.03571428571428571,0.12184873949579832,0.0228310502283105,0.11049723756906077,0.1050228310502283,0.11694510739856802,0.0639269406392694,0.0375,0.02197802197802198,,0.11235955056179775,0.07317073170731707,0.12048192771084337,0.08,0.2,0.09859154929577464,0.15384615384615385,0.6666666666666666,0.4838709677419355,0.6666666666666666,0.7317073170731707,0.6333333333333333,0.15053763440860216,0.35714285714285715,0.45454545454545453,0.6,0.0967741935483871,0.3333333333333333,0.3333333333333333,1.0,0.06451612903225806,,,,0.5714285714285714,0.5,0.25,0.5,0.6875,0.0625,,0.7526881720430108,,0.5609370967741937,0.5419781250000001,0.12871287128712872,0.15789473684210525,0.1188118811881188,0.37623762376237624,5.33235294117647,23.576,0.2934065934065934,4.0,19.0,,,,2.0,26.0,,8.0,,0.20430107526881722,0.21052631578947367,0.2222222222222222,1.0,,,,0.5742,1.0,5.0,7.0,4.0,,2.0,2.0,2.0,1.0,,4.0,0.10294117647058823,0.08888888888888889,0.15625,0.2,2.0,6.0,,1.0,1.0,1.0,1.0,1.0,0.04,0.21428571428571427,,0.023255813953488372,0.04,2.0,1.0,1.0,1.0,3.0,1.0,0.05263157894736842,0.14285714285714285,,,,,,,,,,True,,,,
1629740,1610612742,Nicolo Melli,Nicolo Melli,1629740,DAL,5346.0,89,9.0,178,180,36,44,26,358,4.0,6.0,2.0,4.0,1.0,2.0,4.0,7.0,2.0,5.0,5.0,14.0,2.0,4.0,10.0,18.0,5.0,15.0,5.0,40.0,201,3.0,6.0,9.0,2.0,4.0,2.0,5.0,2.0,12.0,6.0,15.0,14.0,5.0,4.0,4.0,8.0,3.0,3.0,20.0,3.0,4.0,11.0,3.0,3.0,17.0,7.0,24,2.0,1.0,1.0,1.0,,,1.0,,3.0,5.0,,6.0,,5.0,1.0,2.0,1.0,,,,,,,,,12.0,36,1.0,0.3,0.375,1.0,0.3333333333333333,0.4,0.3333333333333333,0.5555555555555556,0.5,0.5,0.5303030303030303,0.5625,0.5555555555555556,0.5714285714285714,0.5625,0.6,0.45454545454545453,17.307692307692307,1.0,0.6,0.061224489795918366,0.0851063829787234,0.3333333333333333,0.0625,0.17073170731707318,0.07368421052631578,0.07692307692307693,0.09090909090909091,0.08333333333333333,0.075,,0.0625,0.08,,0.3076923076923077,0.42857142857142855,,0.18181818181818182,0.6666666666666666,0.6666666666666666,0.25,0.21212121212121213,0.5714285714285714,0.6666666666666666,,0.15151515151515152,0.4,0.4,1.0,0.42424242424242425,0.35714285714285715,0.35714285714285715,1.0,0.5,0.5,,0.2222222222222222,0.5,0.4444444444444444,0.5,0.6363636363636364,0.35714285714285715,0.5321424242424243,0.5713222222222223,0.058823529411764705,0.10526315789473684,0.225,0.3,9.488888888888889,25.4,0.20224719101123595,,1.0,1.0,2.0,1.0,2.0,14.0,,1.0,0.5,0.030303030303030304,,,,0.25,0.5,1.0,0.6085833333333333,,1.0,1.0,1.0,1.0,,,,,,,0.05555555555555555,,0.1111111111111111,,,4.0,,,,,,,,0.14285714285714285,,,,,,,,,,,,,,,,,,,,,True,,,,
203501,1610612742,Tim Hardaway Jr.,Tim Hardaway Jr.,203501,DAL,7947.0,132,11.0,261,270,23,27,29,531,8.0,12.0,1.0,3.0,,,3.0,10.0,3.0,7.0,14.0,41.0,1.0,3.0,14.0,29.0,18.0,49.0,9.0,91.0,295,1.0,3.0,9.0,,,1.0,4.0,2.0,5.0,20.0,51.0,41.0,14.0,3.0,,3.0,,2.0,6.0,,2.0,5.0,2.0,2.0,9.0,2.0,11,,,1.0,,4.0,1.0,5.0,,1.0,7.0,1.0,10.0,,12.0,1.0,5.0,,,1.0,1.0,,,,1.0,1.0,5.0,23,,0.7142857142857143,0.7142857142857143,0.9444444444444444,0.3673469387755102,0.25,0.3673469387755102,0.4827586206896552,0.3333333333333333,,0.5256410256410257,0.4,0.375,0.5548780487804879,0.45,0.5,0.6282051282051282,29.896907216494842,0.2,0.2857142857142857,0.02531645569620253,0.03389830508474576,0.08196721311475409,,0.05,0.016129032258064516,,0.038461538461538464,0.07692307692307693,,,0.029411764705882353,,0.047619047619047616,0.1,,1.0,0.15384615384615385,0.6666666666666666,0.7272727272727273,0.875,0.1282051282051282,0.3,0.3333333333333333,0.6666666666666666,0.08974358974358974,0.42857142857142855,0.42857142857142855,0.3333333333333333,0.5256410256410257,0.34146341463414637,0.35,0.9285714285714286,0.3,0.3333333333333333,1.0,,,0.75,0.3333333333333333,0.782051282051282,0.34146341463414637,0.5350032051282053,0.561825,0.0975609756097561,0.15151515151515152,0.0989010989010989,0.054945054945054944,7.875862068965518,26.13061224489796,0.08812260536398467,4.0,8.0,2.0,7.0,2.0,7.0,8.0,3.0,,0.2857142857142857,0.10256410256410256,0.5,0.5,1.0,0.7,0.2857142857142857,1.0,0.5434749999999999,,1.0,2.0,,1.0,,,,1.0,,1.0,0.06896551724137931,0.08333333333333333,0.25,,1.0,,,1.0,1.0,,,3.0,0.02040816326530612,0.1,0.024390243902439025,0.023255813953488372,0.061224489795918366,,1.0,,1.0,,3.0,,,,,,,,,,,,True,,,,
203504,1610612742,Trey Burke,Trey Burke,203504,DAL,12343.0,206,-12.0,423,415,136,115,55,838,11.0,21.0,1.0,2.0,1.0,1.0,7.0,10.0,12.0,20.0,12.0,34.0,1.0,11.0,30.0,51.0,12.0,44.0,11.0,107.0,473,3.0,5.0,7.0,8.0,11.0,1.0,17.0,4.0,23.0,12.0,30.0,32.0,11.0,15.0,10.0,25.0,7.0,12.0,60.0,3.0,2.0,4.0,6.0,,10.0,5.0,15,7.0,6.0,5.0,3.0,4.0,2.0,9.0,4.0,8.0,14.0,1.0,16.0,,13.0,1.0,5.0,,4.0,,,3.0,,1.0,4.0,3.0,23.0,136,,0.2,0.21428571428571427,0.8333333333333334,0.2727272727272727,0.058823529411764705,0.2558139534883721,0.5882352941176471,0.6,0.7272727272727273,0.5052631578947369,0.3333333333333333,0.3392857142857143,0.53,0.3888888888888889,0.3793103448275862,0.4631578947368421,22.38193018480493,0.5555555555555556,,0.05714285714285714,0.019801980198019802,0.05405405405405406,0.03,0.055865921787709494,0.024875621890547265,,0.02564102564102564,0.045454545454545456,0.025974025974025976,0.043478260869565216,,0.08695652173913043,0.08695652173913043,0.05263157894736842,0.058823529411764705,0.75,0.22105263157894736,0.5238095238095238,0.55,0.18181818181818182,0.10526315789473684,0.7,0.7,,0.21052631578947367,0.6,0.6,0.3333333333333333,0.35789473684210527,0.35294117647058826,0.36363636363636365,0.8333333333333334,0.2222222222222222,0.5,,0.03571428571428571,1.0,0.39285714285714285,0.09090909090909091,0.6842105263157895,0.34375,0.5157173913043479,0.4938076923076924,0.06,0.09090909090909091,0.06542056074766354,0.21495327102803738,9.523529411764708,26.377272727272725,0.3215130023640662,,10.0,,1.0,,4.0,48.0,6.0,1.0,,0.10526315789473684,,,,0.1111111111111111,,,0.5112083333333334,,6.0,1.0,3.0,3.0,,3.0,,,1.0,1.0,0.0196078431372549,0.047619047619047616,0.21428571428571427,,1.0,4.0,1.0,1.0,2.0,,1.0,1.0,0.022727272727272728,,0.029411764705882353,0.04081632653061224,0.022222222222222223,3.0,,,,,,,0.3333333333333333,1.0,,,,,,,,,True,,,,
1626246,1610612742,Boban Marjanovic,Boban Marjanovic,1626246,DAL,6181.0,103,36.0,218,213,83,62,32,431,10.0,17.0,3.0,9.0,1.0,4.0,9.0,14.0,2.0,3.0,1.0,7.0,,4.0,21.0,34.0,1.0,7.0,13.0,58.0,188,3.0,9.0,8.0,5.0,9.0,,4.0,3.0,13.0,30.0,3.0,7.0,1.0,2.0,,2.0,,1.0,4.0,3.0,8.0,8.0,18.0,4.0,30.0,12.0,42,1.0,1.0,4.0,1.0,1.0,3.0,5.0,2.0,3.0,7.0,,13.0,,17.0,1.0,8.0,1.0,2.0,,,2.0,,,2.0,2.0,13.0,83,1.0,0.7142857142857143,0.8333333333333334,1.0,0.14285714285714285,,0.14285714285714285,0.6176470588235294,0.3333333333333333,0.5555555555555556,0.5487804878048781,0.3,0.38461538461538464,0.5918367346938775,0.3333333333333333,0.43333333333333335,0.17073170731707318,21.176470588235297,0.8,0.5714285714285714,0.33962264150943394,0.13793103448275862,0.1568627450980392,0.06521739130434782,0.25,0.10576923076923077,0.13043478260869565,0.125,0.18181818181818182,0.058823529411764705,0.08333333333333333,0.3125,0.42105263157894735,0.2777777777777778,0.1794871794871795,0.08333333333333333,1.0,0.4146341463414634,0.5882352941176471,0.7692307692307693,0.7,0.34146341463414637,0.6428571428571429,0.6428571428571429,0.7777777777777778,0.07317073170731707,0.6666666666666666,0.6666666666666666,0.5,0.17073170731707318,0.14285714285714285,0.14285714285714285,1.0,0.9,0.3333333333333333,,0.3076923076923077,0.25,0.3076923076923077,,0.5853658536585366,0.14285714285714285,0.502819512195122,0.49274230769230765,0.16666666666666666,0.1951219512195122,0.13793103448275862,0.22413793103448276,5.455882352941177,26.357142857142858,0.38073394495412843,,,,1.0,,1.0,12.0,,,,,,,,0.1,,,0.7361,,,4.0,,,1.0,,1.0,,,,0.11764705882352941,0.23529411764705882,,,2.0,6.0,,,,,1.0,,,,,,,,1.0,,,,,,,,1.0,0.09090909090909091,,,,,,,True,,,,
1628411,1610612742,Wes Iwundu,Wes Iwundu,1628411,DAL,4769.0,79,3.0,165,167,87,51,18,332,6.0,9.0,,,2.0,4.0,,2.0,,1.0,1.0,8.0,,3.0,6.0,12.0,2.0,11.0,5.0,23.0,167,,,,2.0,7.0,1.0,6.0,4.0,11.0,10.0,6.0,8.0,1.0,2.0,1.0,3.0,1.0,1.0,7.0,,,7.0,3.0,1.0,11.0,,11,3.0,3.0,,,,,,,4.0,6.0,,5.0,,7.0,1.0,3.0,1.0,1.0,,,,,,1.0,1.0,11.0,87,,0.8333333333333334,0.8333333333333334,1.0,0.18181818181818182,0.16666666666666666,0.18181818181818182,0.5,,0.2857142857142857,0.391304347826087,,0.2692307692307692,0.4423076923076923,,0.34375,0.4782608695652174,14.054054054054053,,0.125,0.07142857142857142,,0.21875,,0.13513513513513514,,,,,,,0.07142857142857142,,0.16666666666666666,0.25,0.125,1.0,0.391304347826087,0.6666666666666666,0.8571428571428571,0.8333333333333334,0.08695652173913043,,,,0.043478260869565216,,,,0.34782608695652173,0.125,0.125,1.0,,,,0.3076923076923077,0.5,0.23076923076923078,,0.8695652173913043,0.125,0.505217391304348,0.4789461538461538,0.12,0.21428571428571427,,0.4782608695652174,3.983333333333334,24.927272727272726,0.5272727272727272,1.0,3.0,,1.0,,1.0,2.0,,,,0.13043478260869565,0.3333333333333333,0.3333333333333333,1.0,1.0,,,0.41895,1.0,3.0,3.0,,1.0,,,,,,1.0,0.25,0.2222222222222222,0.23076923076923078,0.3333333333333333,,,,,,,,,,0.5,,,,,,,,,,,,,,,1.0,,,,,,True,,,,
