EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,LongMidRangeFGA,FG2M,FG2A,Points,OpponentPoints,PtsAssisted2s,OffThreePtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Blocked2s,BlockedShortMidRange,Blocks,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,EfgPct,TsPct,Usage,DefTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffArc3ReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,LongMidRangeFrequency,AtRimFG3AFrequency,ShotQualityAvg,Avg2ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGA,FG3A,FtPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyPoints,PtsUnassisted2s,PtsPutbacks,NonHeaveArc3FGA,Fg2aBlocked,TwoPtAssists,Assists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,LiveBallTurnovers,BadPassTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,Fouls,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LiveBallTurnoverPct,OffTwoPtReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg3ptShotDistance,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,FG3M,PenaltyFG3M,PenaltyFtPoints,PtsAssisted3s,NonHeaveArc3FGM,ShortMidRangeAssists,Steals,BadPassSteals,ShootingFouls,NonShootingFoulsDrawn,BlockedLongMidRange,RecoveredBlocks,NonShootingPenaltyNonTakeFouls,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,BlocksRecoveredPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,NonHeaveArc3Accuracy,ThreePtAssists,Corner3Assists,AtRimAssists,LostBallSteals,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,Charge Fouls Drawn,Technical Free Throw Trips,NonShootingPenaltyNonTakeFoulsDrawn,Travels,SecondChanceTurnovers,Charge Fouls,Offensive Fouls Drawn,LongMidRangePctAssisted,Arc3Assists,SelfOReb,SelfORebPct,SecondChanceCorner3FGA,SecondChanceCorner3Frequency,SecondChanceArc3FGM,PenaltyArc3FGM,SecondChanceFG3M,PtsUnassisted3s,Loose Ball Fouls Drawn,BlockedAtRim,SecondChanceFg3Pct,SecondChanceArc3Accuracy,PenaltyArc3Accuracy,FTDefRebounds,DefFTReboundPct,on,LostBallOutOfBoundsTurnovers,Loose Ball Fouls,Offensive Fouls,Blocked3s,BlockedArc3,BlockedCorner3,DefensiveGoaltends,OffensiveGoaltends,SecondChanceAtRimPctAssisted,HeaveAttempts,Fg3aBlocked,StepOutOfBoundsTurnovers,Clear Path Fouls,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,FG3APctBlocked,LongMidRangePctBlocked,Corner3PctBlocked,Arc3PctBlocked,SecondChanceArc3PctAssisted,ThreePtShootingFoulsDrawnPct,SecondChanceCorner3FGM,FTOffRebounds,Defensive 3 Seconds Violations,OffFTReboundPct,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,HeaveMakes,3SecondViolations
1626161,1610612742,Willie Cauley-Stein,Willie Cauley-Stein,1626161,DAL,821.0,14,6.0,30,29,16.0,15.0,1,59,2.0,2.0,1.0,2.0,3,4.0,24.0,4.0,1.0,2.0,1.0,3.0,1.0,4.0,1.0,1.0,1.0,16.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,9.67741935483871,0.125,0.2857142857142857,0.25,0.2,0.07692307692307693,0.25,0.2,0.2,0.5,0.6666666666666666,1.0,1.0,1.0,0.3333333333333333,0.6666666666666666,0.622,5.533333333333334,0.5333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1626246,1610612742,Boban Marjanovic,Boban Marjanovic,1626246,DAL,1738.0,29,12.0,58,57,35.0,21.0,10,115,1.0,2.0,1.0,5.0,9,12.0,43.0,6.0,1.0,4.0,6.0,10.0,6.0,16.0,,,,35.0,0.6,0.75,0.5555555555555556,0.4166666666666667,0.42857142857142855,23.188405797101453,0.5,0.25,0.1111111111111111,0.35714285714285715,0.1935483870967742,,0.2,0.3333333333333333,0.14285714285714285,0.16666666666666666,0.5,1.0,,0.08333333333333333,0.4166666666666667,0.4460333333333333,7.21111111111111,0.603448275862069,1.0,2.0,1.0,2.0,3.0,6.0,1.0,3.0,1.0,2.0,3.0,2.0,1.0,3.0,1.0,2.0,4.0,3.0,5.0,2.0,6.0,4.0,2.0,3.0,2.0,1.0,1.0,1.0,2.0,5.0,2.0,1.0,1.0,2.0,1.0,1.0,4.0,5.0,1.0,3.0,6.0,0.3333333333333333,0.6,0.25,0.42857142857142855,0.3333333333333333,0.42857142857142855,0.25,0.2222222222222222,0.5,0.16666666666666666,1.0,0.22727272727272727,0.16666666666666666,0.25,0.25,0.5,0.5,1.0,0.5,0.5,0.6,1.0,1.0,1.0,0.25,0.5,0.5,0.25,0.2857142857142857,0.5,0.2857142857142857,0.4111,0.47973571428571427,0.21428571428571427,0.2727272727272727,0.3333333333333333,0.5,26.666666666666668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1628411,1610612742,Wes Iwundu,Wes Iwundu,1628411,DAL,1803.0,30,-2.0,65,62,41.0,26.0,11,127,4.0,6.0,1.0,4.0,8,18.0,57.0,6.0,,3.0,,3.0,,3.0,1.0,,1.0,41.0,0.75,0.75,0.5,0.5833333333333334,0.6,19.736842105263158,,0.3,,0.11538461538461539,,,,0.3333333333333333,0.25,0.5,0.6666666666666666,0.8,0.75,0.08333333333333333,0.8333333333333334,0.4796458333333333,4.6,0.6307692307692307,,,2.0,3.0,,1.0,,2.0,1.0,1.0,4.0,4.0,,,1.0,,,2.0,5.0,3.0,11.0,2.0,,2.0,2.0,1.0,1.0,,2.0,,,,,,,3.0,3.0,6.0,,2.0,11.0,,0.4,,0.4375,,0.5,0.3333333333333333,0.25,0.16666666666666666,1.0,,,,,,,,,0.08333333333333333,,,,,,0.16666666666666666,,,1.0,0.375,0.6666666666666666,0.125,0.41895,0.4916562500000001,0.14285714285714285,0.2,,0.6111111111111112,24.825,1.0,2.0,1.0,2.0,1.0,2.0,1.0,4.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.3333333333333333,0.5,1.0,0.16666666666666666,0.5,0.5,1.0,0.5,0.5,1.0,0.25,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630179,1610612742,Tyrell Terry,Tyrell Terry,1630179,DAL,3378.0,56,,121,116,62.0,45.0,16,237,5.0,6.0,1.0,5.0,9,11.0,107.0,2.0,,4.0,2.0,6.0,,6.0,,,,62.0,0.2,0.2,0.5555555555555556,0.3125,0.3235294117647059,13.571428571428573,0.08,0.18181818181818182,,0.1276595744680851,,,0.2222222222222222,0.2857142857142857,,0.375,0.8333333333333334,0.8333333333333334,0.2,0.0625,0.8125,0.49505625,5.511111111111111,0.512396694214876,,,3.0,4.0,,2.0,,7.0,3.0,3.0,7.0,1.0,,,3.0,,,3.0,5.0,3.0,7.0,8.0,,7.0,,5.0,6.0,,13.0,,1.0,1.0,,2.0,2.0,2.0,3.0,3.0,,,7.0,,0.6,,0.375,,0.3888888888888889,0.4375,,,,0.5,,,,,,,,0.125,,,,,,0.4375,,,1.0,0.5,0.75,0.375,0.2973,0.5018375,,,,0.6363636363636364,26.32857142857143,,,,,,,,1.0,,,1.0,5.0,3.0,2.0,1.0,,,,,,,,,,,,,,,,,,,1.0,1.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630182,1610612742,Josh Green,Josh Green,1630182,DAL,3251.0,54,8.0,114,110,56.0,44.0,15,224,4.0,6.0,4.0,6.0,10,15.0,99.0,8.0,3.0,1.0,2.0,3.0,3.0,6.0,,,,56.0,0.6666666666666666,0.6666666666666666,0.6,0.5,0.5357142857142857,13.636363636363635,0.08333333333333333,0.05,0.125,0.06818181818181818,0.05357142857142857,0.15,0.2222222222222222,0.07692307692307693,,0.5,0.6666666666666666,0.6666666666666666,0.5,0.3333333333333333,0.6666666666666666,0.5196624999999999,8.589999999999998,0.49122807017543857,,1.0,1.0,2.0,,,2.0,1.0,,,2.0,3.0,,2.0,,,,3.0,4.0,,6.0,4.0,,1.0,,2.0,2.0,,4.0,,2.0,1.0,1.0,4.0,1.0,3.0,4.0,5.0,1.0,3.0,6.0,,0.75,,0.75,,0.75,0.16666666666666666,,,,0.5,,,,,,,,,,,,0.5,0.5,0.08333333333333333,0.5,,,0.5,0.5,,0.4381,0.44872500000000004,0.21428571428571427,0.25,,0.4,23.950000000000003,,1.0,,,,,,,,,,3.0,,,,,,,,,,,,0.08333333333333333,,,,,,,,,,,,2.0,3.0,,2.0,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1628973,1610612742,Jalen Brunson,Jalen Brunson,1628973,DAL,399.0,7,4.0,14,12,5.0,3.0,3,26,,,,,1,,12.0,,,,1.0,1.0,,1.0,,,,5.0,,,,,,11.11111111111111,0.25,,,0.14285714285714285,,,0.3333333333333333,,,,,,,,0.5,0.47185,11.6,0.35714285714285715,,,,,,1.0,,1.0,,1.0,1.0,,,,,,,,1.0,1.0,,,,1.0,,2.0,3.0,,7.0,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,0.5,,,,,,0.5,,,,,,0.5,,0.47185,,,,,25.3,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629029,1610612742,Luka Doncic,Luka Doncic,1629029,DAL,542.0,9,1.0,20,20,7.0,5.0,2,40,1.0,1.0,,2.0,6,4.0,19.0,,,,,,2.0,2.0,,,,7.0,,,0.3333333333333333,0.2857142857142857,0.25,43.47826086956522,,,,,0.2222222222222222,,,,,0.14285714285714285,1.0,1.0,,,0.2857142857142857,0.5067357142857143,7.75,0.35,1.0,1.0,1.0,1.0,1.0,5.0,,1.0,,,1.0,,1.0,2.0,,,2.0,1.0,5.0,,2.0,4.0,2.0,1.0,1.0,3.0,4.0,1.0,9.0,2.0,2.0,2.0,,2.0,1.0,,2.0,2.0,,,2.0,0.5,0.2,0.5,0.2,0.5,0.16666666666666666,0.14285714285714285,0.16666666666666666,,0.2,1.0,0.3333333333333333,,0.4,,,,,0.7142857142857143,0.2,0.25,,,,0.14285714285714285,0.5,1.0,,0.2,1.0,,0.6652,0.51748,,,0.5,0.5,24.7,,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,1.0,,2.0,,,,,,1.0,,,,,,1.0,1.0,0.25,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201949,1610612742,James Johnson,James Johnson,201949,DAL,1621.0,27,1.0,57,54,21.0,17.0,7,111,5.0,6.0,1.0,6.0,9,16.0,47.0,2.0,1.0,2.0,2.0,4.0,2.0,6.0,,,,21.0,0.16666666666666666,0.16666666666666666,0.6666666666666666,0.5454545454545454,0.5714285714285714,25.757575757575758,0.16666666666666666,0.14285714285714285,0.1,0.15384615384615385,0.07692307692307693,0.1111111111111111,,0.1111111111111111,0.2,0.5454545454545454,0.8333333333333334,0.8333333333333334,0.2,0.09090909090909091,0.7272727272727273,0.4973181818181818,5.788888888888889,0.3684210526315789,,,2.0,2.0,1.0,2.0,,2.0,,,2.0,4.0,,,,,,3.0,3.0,,7.0,10.0,,2.0,,3.0,3.0,1.0,6.0,1.0,1.0,1.0,,3.0,,2.0,4.0,7.0,1.0,4.0,7.0,,1.0,,1.0,,0.875,0.18181818181818182,,,,0.3333333333333333,0.0625,0.25,,,,0.5,0.14285714285714285,0.18181818181818182,0.5,0.5,,,,0.18181818181818182,,,,0.6666666666666666,1.0,,,0.4320333333333333,0.2857142857142857,0.3333333333333333,,0.4375,25.3,,,,,,,,1.0,,,1.0,2.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203501,1610612742,Tim Hardaway Jr.,Tim Hardaway Jr.,203501,DAL,489.0,8,8.0,16,16,,6.0,1,32,1.0,2.0,,1.0,2,5.0,13.0,,,,,,,,,,,,,,0.5,0.8333333333333334,0.8333333333333334,17.64705882352941,,,,,,,,,,0.6666666666666666,0.5,0.5,,,1.0,0.5435333333333333,2.4,,,,,,,,,,,,1.0,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.8,1.0,1.0,,,,1.0,,,3.0,,,,,,,,,,1.0,1.0,,1.0,,0.3333333333333333,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203504,1610612742,Trey Burke,Trey Burke,203504,DAL,639.0,11,-10.0,24,22,8.0,5.0,2,46,1.0,2.0,,1.0,2,2.0,28.0,,,,1.0,1.0,,1.0,,,,8.0,,,0.5,0.3333333333333333,0.3333333333333333,17.857142857142854,0.25,,,0.14285714285714285,,,,,,0.6666666666666666,0.5,0.5,,,1.0,0.6669,1.3,0.3333333333333333,,,,,,,,,,,1.0,,,,1.0,,,,,1.0,,2.0,,,,,,,,,2.0,1.0,1.0,2.0,1.0,2.0,,,,,,,,,,,,0.3333333333333333,,,,1.0,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,0.4875,,,,,22.5,,1.0,,1.0,,,,,,,,1.0,1.0,1.0,,,,,,,,,,0.3333333333333333,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
