EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,Corner3FGA,Arc3FGM,Arc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,OffThreePtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,LiveBallTurnovers,BadPassTurnovers,Turnovers,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,DefensiveGoaltends,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefCorner3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGM,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG3M,PenaltyFG3A,PtsUnassisted2s,PtsUnassisted3s,PtsPutbacks,Fg2aBlocked,ThreePtAssists,Arc3Assists,Corner3Assists,LongMidRangeAssists,OffTwoPtRebounds,FTDefRebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,LostBallTurnovers,Travels,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Charge Fouls,Loose Ball Fouls,Offensive Fouls,Offensive Fouls Drawn,2pt And 1 Free Throw Trips,NonShootingFoulsDrawn,Blocked2s,BlockedLongMidRange,Blocks,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg3Pct,PenaltyFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,DefFTReboundPct,OffTwoPtReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,SecondChanceShotQualityAvg,SecondChancePointsPct,FTOffRebounds,Loose Ball Fouls Drawn,Blocked3s,BlockedArc3,BlockedAtRim,BlockedShortMidRange,RecoveredBlocks,3SecondViolations,Defensive 3 Seconds Violations,OffFTReboundPct,OffLongMidRangeReboundPct,BlocksRecoveredPct,SecondChanceCorner3FGM,SecondChanceCorner3FGA,Fg3aBlocked,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,Charge Fouls Drawn,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,BlockedCorner3,FG3APctBlocked,Arc3PctBlocked,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,ThreePtShootingFoulsDrawnPct,HeaveAttempts,3pt And 1 Free Throw Trips,on,Corner3PctBlocked,OffensiveGoaltends,Clear Path Fouls
1626168,1610612759,Trey Lyles,Trey Lyles,1626168,SAS,2514.0,42,-14.0,86,85,25.0,12,10.0,171,2.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,4.0,1.0,3.0,4.0,11.0,106.0,1.0,1.0,2.0,4.0,4.0,3.0,2.0,1.0,3.0,3.0,2.0,1.0,6.0,1.0,2.0,6.0,8.0,1.0,9.0,1.0,1.0,1.0,4.0,6.0,3.0,1.0,4.0,25.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.5,1.0,0.5,1.0,0.55,1.0,0.42857142857142855,11.578947368421053,1.0,0.35294117647058826,0.125,0.058823529411764705,0.24242424242424243,0.024390243902439025,0.2,0.3333333333333333,0.4,0.3333333333333333,0.42857142857142855,0.6666666666666666,0.6666666666666666,1.0,0.14285714285714285,0.14285714285714285,0.2857142857142857,0.5,0.5,1.0,1.0,1.0,0.8571428571428571,0.5,0.5168285714285714,0.4792,0.3,0.42857142857142855,0.36363636363636365,5.050000000000001,24.96666666666667,0.29069767441860467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
1627749,1610612759,Dejounte Murray,Dejounte Murray,1627749,SAS,41731.0,696,52.0,1401,1399,179.0,176,149.0,2800,47.0,74.0,7.0,11.0,104.0,20.0,15.0,46.0,127.0,251.0,20.0,66.0,32.0,346.0,1583.0,9.0,23.0,9.0,39.0,74.0,57.0,46.0,15.0,78.0,106.0,47.0,22.0,240.0,9.0,53.0,68.0,124.0,20.0,144.0,24.0,17.0,34.0,37.0,39.0,18.0,,35.0,175.0,0.29133858267716534,0.296,0.95,0.30303030303030304,0.30303030303030304,0.5059760956175299,0.391304347826087,0.4952681388012618,0.5,0.5195195195195195,0.5571428571428572,0.2082018927444795,23.26764144945963,0.7058823529411765,0.1708542713567839,0.19924812030075187,0.03557312252964427,0.1822289156626506,0.03003003003003003,,0.1103448275862069,0.1839080459770115,0.21739130434782608,0.2334384858044164,0.6351351351351351,0.6911764705882353,0.44680851063829785,0.3280757097791798,0.06309148264984227,0.14511041009463724,0.32608695652173914,0.32608695652173914,1.0,0.36666666666666664,0.6363636363636364,0.4416403785488959,0.32608695652173914,0.4886162460567824,0.5127216666666667,0.054878048780487805,0.06870229007633588,0.11271676300578035,9.374900398406378,24.927272727272726,0.12776588151320487,2.0,6.0,49.0,31.0,73.0,5.0,1.0,3.0,1.0,3.0,3.0,4.0,8.0,16.0,1.0,3.0,2.0,21.0,4.0,7.0,180.0,3.0,4.0,18.0,28.0,21.0,7.0,9.0,11.0,3.0,4.0,42.0,34.0,8.0,5.0,10.0,7.0,1.0,2.0,5.0,14.0,46.0,2.0,1.0,2.0,2.0,7.0,5.0,2.0,2.0,2.0,3.0,2.0,0.3333333333333333,0.5714285714285714,0.5,0.5,0.5,0.07171314741035857,0.08108108108108109,0.08653846153846154,0.0410958904109589,0.15,0.026634382566585957,0.015151515151515152,0.04891304347826087,0.045,0.25316455696202533,0.19289340101522842,0.02631578947368421,0.47115384615384615,0.5157894736842106,0.2653061224489796,0.2302839116719243,0.4246575342465753,0.44285714285714284,0.0967741935483871,0.25,0.25,0.8,0.3157894736842105,0.3333333333333333,0.5,0.15789473684210525,0.3333333333333333,1.0,0.1,0.3333333333333333,0.13333333333333333,0.75,0.51488,0.06069364161849711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
1627751,1610612759,Jakob Poeltl,Jakob Poeltl,1627751,SAS,43679.0,728,39.0,1470,1467,209.0,172,165.0,2937,88.0,124.0,13.0,19.0,51.0,,,,115.0,180.0,,,33.0,263.0,1673.0,15.0,24.0,14.0,44.0,180.0,,,,33.0,47.0,18.0,10.0,108.0,20.0,37.0,96.0,137.0,85.0,222.0,18.0,10.0,37.0,57.0,67.0,26.0,2.0,44.0,208.0,0.782608695652174,0.9782608695652174,,,,0.6388888888888888,0.625,0.6388888888888888,0.625,0.6322115384615384,0.5641025641025641,,14.79684657368102,0.4864864864864865,0.22273781902552203,0.1450980392156863,0.07662835249042145,0.19387755102040816,0.12209302325581395,0.08620689655172414,0.22784810126582278,0.24867724867724866,0.17391304347826086,0.6888888888888889,0.7096774193548387,0.7586206896551724,0.7386363636363636,0.2833333333333333,,,,,,0.7916666666666666,0.6842105263157895,0.6888888888888889,,0.5603438888888888,0.5819791666666667,0.13402061855670103,0.13402061855670103,0.16730038022813687,3.674444444444445,,0.14217687074829932,32.0,44.0,27.0,,5.0,,,,,,,,36.0,52.0,,,5.0,77.0,,,50.0,,46.0,12.0,14.0,8.0,6.0,5.0,64.0,4.0,7.0,18.0,12.0,6.0,5.0,19.0,8.0,2.0,7.0,4.0,41.0,63.0,,4.0,8.0,1.0,12.0,14.0,53.0,1.0,54.0,1.0,3.0,,,0.6923076923076923,0.6923076923076923,0.7264150943396226,0.06666666666666667,0.06451612903225806,0.0784313725490196,,0.18181818181818182,0.14988290398126464,0.1357142857142857,0.15591397849462366,0.07389162561576355,0.15476190476190477,0.13440860215053763,0.1346153846153846,0.5294117647058824,0.574468085106383,0.9259259259259259,0.027777777777777776,,,,,,,0.8461538461538461,0.7272727272727273,0.28125,,,,,,,,0.7062409090909091,0.29277566539923955,1.0,5.0,1.0,1.0,34.0,18.0,35.0,2.0,1.0,0.02564102564102564,0.15841584158415842,0.6481481481481481,,,,,,,,,,,,,,,,,,True,,,
1628401,1610612759,Derrick White,Derrick White,1628401,SAS,63813.0,1064,95.0,2150,2155,378.0,345,222.0,4305,52.0,86.0,10.0,15.0,101.0,44.0,63.0,199.0,102.0,210.0,84.0,243.0,97.0,553.0,2402.0,19.0,40.0,34.0,114.0,98.0,219.0,199.0,63.0,92.0,127.0,53.0,24.0,289.0,6.0,37.0,53.0,94.0,13.0,107.0,28.0,21.0,45.0,115.0,114.0,46.0,,114.0,373.0,0.4803921568627451,0.4803921568627451,0.8690476190476191,0.345679012345679,0.345679012345679,0.4857142857142857,0.475,0.5033112582781457,0.49382716049382713,0.5508982035928144,0.5757575757575758,0.5364238410596026,22.72159800249688,0.6222222222222222,0.08466453674121406,0.09319899244332494,0.01507537688442211,0.08797653958944282,0.012909632571996028,,0.0759493670886076,0.06985294117647059,0.058823529411764705,0.18984547461368653,0.6046511627906976,0.7123287671232876,0.5384615384615384,0.2229580573951435,0.09713024282560706,0.4392935982339956,0.3165829145728643,0.3181818181818182,0.8253968253968254,0.18518518518518517,0.6666666666666666,0.7262693156732892,0.3165829145728643,0.5096128035320089,0.4914783950617283,0.10365853658536585,0.1885245901639344,0.20614828209764918,6.674761904761904,25.698765432098767,0.1758139534883721,2.0,4.0,44.0,6.0,23.0,21.0,4.0,7.0,10.0,18.0,10.0,34.0,7.0,16.0,12.0,21.0,2.0,52.0,14.0,41.0,106.0,33.0,,28.0,35.0,28.0,7.0,15.0,7.0,4.0,3.0,26.0,15.0,11.0,5.0,17.0,7.0,4.0,3.0,6.0,45.0,91.0,1.0,2.0,,15.0,12.0,9.0,35.0,1.0,36.0,7.0,8.0,0.5714285714285714,0.34146341463414637,0.4375,0.6756756756756757,0.6842105263157895,0.13333333333333333,0.1511627906976744,0.12871287128712872,0.08695652173913043,0.09523809523809523,0.011494252873563218,0.02,0.0037593984962406013,0.018808777429467086,0.13675213675213677,0.10508474576271186,0.012711864406779662,0.43564356435643564,0.5,0.45454545454545453,0.05077262693156733,0.2608695652173913,0.2857142857142857,0.16666666666666666,0.4772727272727273,0.4772727272727273,1.0,0.10810810810810811,0.5,,0.4864864864864865,0.5555555555555556,0.7,0.08641975308641975,0.5714285714285714,0.41975308641975306,0.29411764705882354,0.49447,0.09403254972875226,,2.0,1.0,,19.0,15.0,16.0,,,,0.013986013986013986,0.4444444444444444,2.0,3.0,1.0,5.0,2.0,14.0,1.0,5.0,1.0,0.00411522633744856,0.005025125628140704,0.08108108108108109,0.6666666666666666,1.0,0.020161290322580645,,,True,,,
1629640,1610612759,Keldon Johnson,Keldon Johnson,1629640,SAS,43418.0,724,33.0,1462,1466,172.0,176,157.0,2928,74.0,113.0,7.0,8.0,46.0,23.0,16.0,45.0,96.0,172.0,25.0,68.0,38.0,305.0,1662.0,8.0,13.0,9.0,28.0,136.0,75.0,45.0,16.0,25.0,35.0,14.0,8.0,80.0,8.0,57.0,55.0,124.0,33.0,157.0,9.0,6.0,19.0,43.0,57.0,33.0,,28.0,170.0,0.7083333333333334,0.7816091954022989,1.0,0.36764705882352944,0.36764705882352944,0.5581395348837209,0.6153846153846154,0.55625,0.5,0.5798479087452472,0.5833333333333334,0.2833333333333333,17.163724893487522,0.47368421052631576,0.12731481481481483,0.22178988326848248,0.032520325203252036,0.1625544267053701,0.04552129221732746,0.03389830508474576,0.08024691358024691,0.13297872340425532,0.1527777777777778,0.4708333333333333,0.6548672566371682,0.74,0.7162162162162162,0.19166666666666668,0.09583333333333334,0.1875,0.35555555555555557,0.35555555555555557,1.0,0.42105263157894735,0.875,0.7541666666666667,0.35555555555555557,0.5372893750000001,0.4995815789473685,0.12595419847328243,0.17010309278350516,0.09180327868852459,4.357558139534885,24.87205882352941,0.11764705882352941,12.0,20.0,17.0,5.0,13.0,9.0,,1.0,3.0,7.0,1.0,5.0,13.0,22.0,3.0,9.0,4.0,39.0,1.0,6.0,56.0,,18.0,20.0,10.0,8.0,2.0,3.0,23.0,12.0,7.0,11.0,3.0,8.0,2.0,10.0,3.0,1.0,3.0,3.0,26.0,52.0,2.0,1.0,,1.0,11.0,1.0,6.0,,7.0,3.0,1.0,0.3333333333333333,0.16666666666666666,0.5909090909090909,0.5645161290322581,0.5735294117647058,0.11627906976744186,0.11504424778761062,0.15217391304347827,,0.48,0.052873563218390804,0.07042253521126761,0.03571428571428571,0.03208556149732621,0.2073170731707317,0.24864864864864866,0.0707070707070707,0.3695652173913043,0.4358974358974359,0.7058823529411765,0.05416666666666667,0.38461538461538464,0.38461538461538464,0.6,0.391304347826087,0.391304347826087,1.0,0.6451612903225806,0.6,0.08333333333333333,0.22580645161290322,0.42857142857142855,1.0,0.05263157894736842,,0.2631578947368421,0.2,0.68621875,0.12786885245901639,2.0,1.0,1.0,1.0,1.0,5.0,5.0,,,0.05714285714285714,0.061855670103092786,0.7142857142857143,,2.0,,5.0,,,,,,,,0.06451612903225806,,,,,,True,,,
201988,1610612759,Patty Mills,Patty Mills,201988,SAS,24228.0,404,39.0,819,819,240.0,181,74.0,1638,9.0,18.0,5.0,6.0,4.0,10.0,26.0,79.0,14.0,31.0,32.0,89.0,21.0,145.0,900.0,6.0,9.0,13.0,40.0,16.0,75.0,79.0,26.0,23.0,36.0,14.0,8.0,85.0,1.0,8.0,12.0,21.0,5.0,26.0,8.0,5.0,14.0,18.0,22.0,3.0,,40.0,237.0,0.5714285714285714,0.5714285714285714,0.78125,0.3595505617977528,0.3595505617977528,0.45161290322580644,0.6666666666666666,0.5166666666666667,0.5192307692307693,0.5542635658914729,0.6060606060606061,0.7416666666666667,15.748898678414097,0.5714285714285714,0.05309734513274336,0.04878048780487805,0.005555555555555556,0.05128205128205128,0.012953367875647668,,0.07291666666666667,0.031914893617021274,0.045454545454545456,0.15,0.5,0.5625,0.5555555555555556,0.03333333333333333,0.08333333333333333,0.6583333333333333,0.3291139240506329,0.3333333333333333,0.7307692307692307,0.23076923076923078,0.8333333333333334,0.8916666666666667,0.3291139240506329,0.5229787499999998,0.5261288461538461,0.032520325203252036,0.09090909090909091,0.27586206896551724,7.699999999999999,25.789887640449436,0.29304029304029305,,,2.0,3.0,9.0,6.0,1.0,3.0,,2.0,4.0,14.0,,,,2.0,,,5.0,17.0,12.0,21.0,,3.0,13.0,10.0,3.0,1.0,4.0,1.0,,12.0,4.0,8.0,3.0,6.0,3.0,1.0,,3.0,5.0,12.0,1.0,,,6.0,1.0,6.0,,,,,5.0,,0.29411764705882354,,,,0.0967741935483871,0.1111111111111111,,0.1111111111111111,0.05,0.019417475728155338,0.014705882352941176,0.021739130434782608,0.006493506493506494,0.05555555555555555,0.05,,0.5,0.5,1.0,0.075,0.3333333333333333,0.375,0.3333333333333333,0.6,0.6,1.0,,,,1.0,,,0.11538461538461539,0.3333333333333333,0.5384615384615384,0.2857142857142857,0.5139,,,,,,,,,,,,0.021739130434782608,,,,1.0,1.0,,1.0,2.0,1.0,,0.011235955056179775,0.012658227848101266,,,,0.011111111111111112,,,True,,,
1629234,1610612759,Drew Eubanks,Drew Eubanks,1629234,SAS,12742.0,212,57.0,424,441,92.0,88,36.0,865,28.0,40.0,6.0,10.0,12.0,,,,38.0,54.0,,,21.0,97.0,432.0,7.0,13.0,5.0,19.0,64.0,,,,4.0,11.0,1.0,3.0,29.0,7.0,24.0,25.0,56.0,24.0,80.0,6.0,3.0,13.0,28.0,29.0,14.0,1.0,19.0,92.0,0.8421052631578947,0.9411764705882353,,,,0.7037037037037037,0.5384615384615384,0.7037037037037037,0.5384615384615384,0.7238805970149254,0.5588235294117647,,16.913319238900634,0.46153846153846156,0.19083969465648856,0.24242424242424243,0.08974358974358974,0.21304347826086956,0.11940298507462686,,0.14814814814814814,0.16981132075471697,0.2,0.7407407407407407,0.7,0.7368421052631579,0.8214285714285714,0.2222222222222222,,,,,,0.7692307692307693,0.6,0.7407407407407407,,0.5325907407407408,0.5560153846153846,0.2153846153846154,0.2153846153846154,0.1958762886597938,3.774074074074075,,0.2169811320754717,8.0,17.0,9.0,1.0,2.0,,,,,,,,9.0,18.0,,,4.0,22.0,,,12.0,,8.0,3.0,7.0,4.0,3.0,,17.0,7.0,3.0,6.0,4.0,2.0,1.0,7.0,3.0,1.0,2.0,2.0,11.0,19.0,,1.0,4.0,3.0,3.0,2.0,20.0,,20.0,,2.0,,,0.5,0.5,0.55,0.05555555555555555,0.05,0.08333333333333333,,0.5,0.13821138211382114,0.15,0.07547169811320754,0.1,0.3333333333333333,0.25675675675675674,0.23076923076923078,0.75,0.8181818181818182,0.8888888888888888,0.037037037037037035,0.5,0.5,1.0,,,,0.9444444444444444,0.47058823529411764,0.375,,,,,,,,0.6632642857142858,0.2268041237113402,,2.0,,,12.0,8.0,10.0,,,,0.23333333333333334,0.5,,,,1.0,,,,,,,,,,,,,,True,,,
201942,1610612759,DeMar DeRozan,DeMar DeRozan,201942,SAS,39451.0,658,86.0,1346,1346,248.0,247,136.0,2692,39.0,60.0,7.0,11.0,127.0,12.0,3.0,13.0,152.0,276.0,6.0,25.0,124.0,446.0,1543.0,35.0,61.0,37.0,110.0,72.0,18.0,12.0,3.0,70.0,125.0,51.0,17.0,305.0,2.0,32.0,37.0,71.0,13.0,84.0,26.0,16.0,34.0,96.0,141.0,72.0,,108.0,243.0,0.23684210526315788,0.23684210526315788,1.0,0.24,0.25,0.5507246376811594,0.5737704918032787,0.5348837209302325,0.5289855072463768,0.6134453781512605,0.6352941176470588,0.08305647840531562,26.10146862483311,0.7647058823529411,0.09893048128342247,0.13733905579399142,0.009009009009009009,0.11367380560131796,0.019801980198019802,,0.13333333333333333,0.07547169811320754,0.13793103448275862,0.19933554817275748,0.65,0.75,0.2564102564102564,0.4219269102990033,0.03986710963455149,0.04318936877076412,0.23076923076923078,0.23076923076923078,1.0,0.15942028985507245,0.6363636363636364,0.2823920265780731,0.25,0.451479,0.42170147058823526,0.20396600566572237,0.21951219512195122,0.24663677130044842,10.035507246376813,25.504,0.18424962852897475,5.0,8.0,66.0,47.0,89.0,3.0,1.0,3.0,,,,5.0,15.0,22.0,,,8.0,38.0,1.0,8.0,232.0,,,16.0,55.0,38.0,17.0,2.0,10.0,2.0,7.0,16.0,8.0,8.0,,8.0,10.0,3.0,2.0,5.0,14.0,34.0,,3.0,,2.0,20.0,4.0,3.0,,3.0,4.0,3.0,,0.125,0.6818181818181818,0.6818181818181818,0.7708333333333334,0.057971014492753624,0.13333333333333333,0.06299212598425197,,0.09523809523809523,0.026041666666666668,0.026785714285714284,0.028409090909090908,0.011834319526627219,0.0875,0.13714285714285715,0.05737704918032787,0.5196850393700787,0.5546218487394958,0.15151515151515152,0.2956810631229236,0.5280898876404494,0.5280898876404494,0.3404255319148936,0.25,0.25,1.0,0.36363636363636365,0.625,0.4,,,,0.043478260869565216,0.3333333333333333,0.07246376811594203,,0.43901666666666667,0.08520179372197309,1.0,1.0,,,1.0,2.0,3.0,,,0.02857142857142857,0.020833333333333332,1.0,,,,2.0,2.0,,9.0,,,,,,,,,1.0,,True,,,
1629022,1610612759,Lonnie Walker IV,Lonnie Walker IV,1629022,SAS,11428.0,190,-15.0,383,385,76.0,49,47.0,768,15.0,22.0,3.0,4.0,10.0,2.0,5.0,23.0,24.0,42.0,5.0,25.0,8.0,71.0,430.0,3.0,6.0,,9.0,18.0,15.0,23.0,5.0,10.0,17.0,7.0,2.0,41.0,,8.0,5.0,13.0,2.0,15.0,9.0,9.0,11.0,6.0,11.0,6.0,1.0,9.0,74.0,0.375,0.391304347826087,1.0,0.2,0.2,0.5714285714285714,0.5,0.4701492537313433,0.5,0.4930555555555556,0.5,0.373134328358209,19.168591224018474,0.8181818181818182,0.0390625,0.13333333333333333,,0.06914893617021277,0.0106951871657754,,0.04,0.03333333333333333,0.25,0.3283582089552239,0.6818181818181818,0.7142857142857143,0.26666666666666666,0.14925373134328357,0.029850746268656716,0.34328358208955223,0.21739130434782608,0.21739130434782608,1.0,0.4444444444444444,0.75,0.7014925373134329,0.21739130434782608,0.5261611940298507,0.5124388888888888,0.08333333333333333,0.1276595744680851,0.1267605633802817,6.730952380952381,26.224000000000004,0.19843342036553524,1.0,3.0,4.0,5.0,10.0,,,,,2.0,1.0,3.0,1.0,3.0,,4.0,,2.0,1.0,3.0,30.0,,2.0,2.0,7.0,4.0,3.0,1.0,2.0,,1.0,4.0,3.0,1.0,1.0,2.0,,,1.0,,7.0,9.0,,,,,1.0,,,,,,,,0.3333333333333333,0.3333333333333333,0.14285714285714285,0.14285714285714285,0.047619047619047616,0.045454545454545456,0.1,,,0.018691588785046728,0.023255813953488372,0.02564102564102564,,0.05555555555555555,0.09090909090909091,0.027777777777777776,0.4,0.4444444444444444,1.0,0.14925373134328357,0.5,0.5,0.2,,,,0.42857142857142855,0.3333333333333333,,0.2857142857142857,,,,,0.3333333333333333,0.3333333333333333,0.6241,0.028169014084507043,,,,,,,,,,,,,,2.0,,,,,,,,,,0.2857142857142857,,,,,,True,,,
1630170,1610612759,Devin Vassell,Devin Vassell,1630170,SAS,7616.0,127,16.0,252,261,58.0,61,21.0,513,,2.0,,1.0,6.0,7.0,4.0,11.0,6.0,14.0,8.0,18.0,,36.0,275.0,1.0,4.0,,5.0,6.0,24.0,11.0,4.0,4.0,7.0,3.0,1.0,17.0,2.0,8.0,4.0,12.0,2.0,14.0,,,,1.0,,,,5.0,58.0,0.5,0.5,1.0,0.4444444444444444,0.4444444444444444,0.42857142857142855,0.25,0.5625,0.4166666666666667,0.5625,0.4166666666666667,0.5625,11.72161172161172,,0.05,0.16,0.04,0.09230769230769231,0.017699115044247787,0.2222222222222222,0.05405405405405406,0.03125,0.36363636363636365,0.0625,,,,0.1875,0.21875,0.34375,0.36363636363636365,0.36363636363636365,1.0,0.16666666666666666,,0.625,0.36363636363636365,0.49263437500000007,0.5024666666666666,,,0.1388888888888889,11.642857142857142,25.12222222222222,0.23015873015873015,,1.0,2.0,4.0,6.0,4.0,1.0,2.0,,2.0,,,,1.0,,2.0,,,1.0,2.0,6.0,,,1.0,3.0,3.0,,,,,,4.0,3.0,1.0,,,,,,,10.0,15.0,,,,,,,1.0,,1.0,,,,0.5,,,,0.07142857142857142,,0.16666666666666666,,,,,,,0.09090909090909091,0.10256410256410256,,0.3333333333333333,0.4,0.5,0.1875,0.6666666666666666,0.6666666666666666,0.5,0.5714285714285714,0.5714285714285714,1.0,0.3333333333333333,,,0.6666666666666666,,,0.3333333333333333,0.5,,,0.47609999999999997,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,True,,,
