EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Offensive Fouls,FoulsDrawn,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Arc3PctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,SecondChanceArc3FGM,PtsPutbacks,FTOffRebounds,StepOutOfBoundsTurnovers,Travels,SecondChanceTurnovers,Charge Fouls,Loose Ball Fouls,3pt And 1 Free Throw Trips,Blocked3s,BlockedArc3,BlockedCorner3,DefensiveGoaltends,3SecondViolations,LongMidRangePctBlocked,OffFTReboundPct,OffAtRimReboundPct,OffCorner3ReboundPct,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,HeaveAttempts,BlockedLongMidRange,Defensive 3 Seconds Violations,Clear Path Fouls,Corner3PctBlocked,on,OffensiveGoaltends
1626156,1610612750,D'Angelo Russell,D'Angelo Russell,1626156,MIN,25620.0,427,-63,900,910,216,278,88,1810,20.0,39.0,4.0,10.0,20.0,46.0,22.0,51.0,3.0,7.0,2.0,3.0,3.0,6.0,35.0,97.0,6.0,15.0,39.0,62.0,136.0,38.0,104.0,47.0,285.0,1068,2.0,4.0,2.0,9.0,2.0,12.0,15.0,30.0,18.0,45.0,14.0,98.0,32.0,92.0,75.0,39.0,97.0,35.0,7.0,1.0,48.0,38.0,86.0,32.0,6.0,41.0,6.0,1.0,210.0,1.0,3.0,18.0,20.0,1.0,39.0,4.0,43.0,2.0,16.0,9.0,7.0,27.0,6.0,21.0,10.0,1.0,6.0,37.0,8.0,15.0,28.0,1.0,38.0,1.0,1.0,1.0,54.0,3.0,4.0,19.0,1.0,6.0,5.0,2.0,3.0,5.0,3.0,91.0,212,4.0,1.0,0.25806451612903225,0.25806451612903225,0.6578947368421053,0.36538461538461536,0.2222222222222222,0.4,0.36538461538461536,0.45588235294117646,0.5,0.5,0.49583333333333335,0.38461538461538464,0.56,0.5342205323193916,0.4,0.5914634146341463,0.43333333333333335,0.009615384615384616,0.051470588235294115,0.15384615384615385,0.021739130434782608,0.010309278350515464,30.11077542799597,0.7297297297297297,0.04,0.091324200913242,0.01327433628318584,0.1016949152542373,0.004975124378109453,0.09595959595959595,0.00936768149882904,0.024691358024691357,0.023809523809523808,0.005952380952380952,0.08421052631578947,0.0851063829787234,0.13333333333333333,0.11382113821138211,0.07407407407407407,0.015625,0.6,0.1625,0.5128205128205128,0.6060606060606061,0.4,0.19166666666666668,0.43478260869565216,0.4444444444444444,0.3,0.2125,0.43137254901960786,0.43137254901960786,0.09090909090909091,0.029166666666666667,0.42857142857142855,0.42857142857142855,1.0,0.4041666666666667,0.36082474226804123,0.3645833333333333,0.6285714285714286,0.23076923076923078,0.6666666666666666,1.0,0.46153846153846156,0.13333333333333333,0.4,0.08,0.5,0.52,0.38461538461538464,0.5958333333333333,0.36082474226804123,0.493001875,0.493375,0.49004999999999993,0.07782101167315175,0.125,0.009523809523809525,0.042105263157894736,0.34385964912280703,10.464705882352941,25.906730769230766,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
1626157,1610612750,Karl-Anthony Towns,Karl-Anthony Towns,1626157,MIN,37286.0,621,-33,1288,1302,337,314,147,2590,66.0,101.0,14.0,23.0,30.0,83.0,5.0,19.0,2.0,8.0,,3.0,1.0,2.0,47.0,113.0,6.0,10.0,27.0,101.0,203.0,49.0,121.0,102.0,451.0,1514,17.0,34.0,2.0,9.0,15.0,55.0,21.0,44.0,11.0,29.0,36.0,111.0,102.0,100.0,138.0,9.0,113.0,47.0,25.0,,43.0,37.0,80.0,25.0,12.0,28.0,10.0,5.0,197.0,15.0,22.0,56.0,71.0,13.0,140.0,38.0,178.0,5.0,19.0,12.0,7.0,26.0,8.0,18.0,36.0,3.0,8.0,62.0,13.0,21.0,59.0,9.0,101.0,2.0,4.0,6.0,119.0,13.0,6.0,52.0,2.0,9.0,19.0,8.0,11.0,21.0,11.0,111.0,329,1.0,9.0,0.504950495049505,0.5862068965517241,0.9387755102040817,0.4049586776859504,0.2222222222222222,0.3793103448275862,0.4049586776859504,0.4975369458128079,0.5,0.4772727272727273,0.5385802469135802,0.46511627906976744,0.5136986301369864,0.596514745308311,0.53,0.5989010989010989,0.3734567901234568,,0.12315270935960591,0.10891089108910891,0.1566265060240964,,29.81494174091844,0.41935483870967744,0.4642857142857143,0.23432343234323433,0.07560137457044673,0.2153846153846154,0.04672897196261682,0.2255772646536412,0.06045751633986928,0.10833333333333334,0.044444444444444446,0.0390625,0.19008264462809918,0.2905982905982906,0.2153846153846154,0.20967741935483872,0.22972972972972974,0.034013605442176874,0.5238095238095238,0.3117283950617284,0.6534653465346535,0.7333333333333333,0.6060606060606061,0.25617283950617287,0.3614457831325301,0.42857142857142855,0.3,0.05864197530864197,0.2631578947368421,0.2777777777777778,0.4,0.024691358024691357,0.25,0.25,1.0,0.3487654320987654,0.415929203539823,0.415929203539823,0.9361702127659575,0.06976744186046512,,,0.13953488372093023,0.3150684931506849,0.6086956521739131,0.0273972602739726,0.5,0.3698630136986301,0.37037037037037035,0.6851851851851852,0.415929203539823,0.5190046439628483,0.5421642857142858,0.5002458333333334,0.14835164835164835,0.21487603305785125,0.01639344262295082,0.12195121951219512,0.24611973392461198,5.740394088669951,25.76363636363637,0.26164596273291924,14.0,22.0,2.0,28.0,1.0,1.0,4.0,2.0,9.0,7.0,1.0,2.0,1.0,1.0,3.0,2.0,0.05263157894736842,0.027777777777777776,0.05555555555555555,0.07692307692307693,0.5116279069767442,0.6363636363636364,0.07142857142857142,0.3333333333333333,1.0,,,,,,True,
1627736,1610612750,Malik Beasley,Malik Beasley,1627736,MIN,25855.0,431,-89,901,909,133,279,102,1810,38.0,54.0,4.0,7.0,11.0,33.0,9.0,16.0,16.0,36.0,,2.0,4.0,6.0,33.0,86.0,3.0,5.0,12.0,58.0,103.0,49.0,122.0,17.0,280.0,1041,9.0,12.0,1.0,5.0,2.0,23.0,5.0,10.0,9.0,18.0,9.0,46.0,74.0,42.0,126.0,21.0,86.0,33.0,11.0,,16.0,9.0,25.0,6.0,3.0,13.0,1.0,2.0,59.0,7.0,5.0,22.0,28.0,2.0,52.0,12.0,64.0,4.0,12.0,10.0,2.0,12.0,2.0,4.0,11.0,3.0,8.0,23.0,2.0,9.0,20.0,3.0,20.0,,,1.0,23.0,5.0,2.0,11.0,,2.0,2.0,1.0,1.0,3.0,2.0,44.0,127,3.0,1.0,0.6379310344827587,0.6607142857142857,0.8571428571428571,0.4016393442622951,0.2,0.5,0.4016393442622951,0.5631067961165048,0.75,0.5,0.5844444444444444,0.6176470588235294,0.6607142857142857,0.5987124463519313,0.6470588235294118,0.71875,0.5422222222222223,,0.10679611650485436,0.16666666666666666,0.06060606060606061,,25.22167487684729,0.5217391304347826,0.10526315789473684,0.11715481171548117,0.01984126984126984,0.14193548387096774,0.03255813953488372,0.12690355329949238,0.02569593147751606,0.027777777777777776,0.023255813953488372,0.042682926829268296,0.06666666666666667,0.1368421052631579,0.20512820512820512,0.13675213675213677,0.15789473684210525,0.03773584905660377,0.6666666666666666,0.24,0.7037037037037037,0.8444444444444444,0.6052631578947368,0.14666666666666667,0.3333333333333333,0.3548387096774194,0.8181818181818182,0.07111111111111111,0.5625,0.5625,0.5555555555555556,0.16,0.4444444444444444,0.4444444444444444,0.875,0.38222222222222224,0.38372093023255816,0.38372093023255816,0.8484848484848485,0.11764705882352941,,,0.17647058823529413,0.25,0.5714285714285714,0.21428571428571427,0.6666666666666666,0.42857142857142855,0.4166666666666667,0.7822222222222223,0.38372093023255816,0.5465722222222223,0.5230772727272727,0.5533946428571427,0.047619047619047616,0.10091743119266056,,0.08214285714285714,0.16428571428571428,6.333980582524272,24.91803278688525,0.14761376248612654,7.0,7.0,1.0,4.0,,,2.0,4.0,,1.0,,1.0,,1.0,,,,,0.009900990099009901,,0.4117647058823529,1.0,0.2857142857142857,0.3333333333333333,,,,,,,True,
1627774,1610612750,Jake Layman,Jake Layman,1627774,MIN,4346.0,72,-31,144,146,21,40,16,290,4.0,8.0,,,1.0,2.0,1.0,1.0,,,,,,,1.0,6.0,,,1.0,6.0,11.0,1.0,6.0,,15.0,184,1.0,3.0,,,,2.0,,,,1.0,,,6.0,6.0,3.0,,6.0,1.0,1.0,,2.0,1.0,3.0,1.0,,,2.0,,7.0,,,1.0,2.0,1.0,4.0,1.0,5.0,,1.0,1.0,,,,,,,,,,2.0,4.0,,,,,,,,,,,,1.0,,1.0,1.0,,,21,,,0.5,0.6,1.0,0.16666666666666666,,,0.16666666666666666,0.5454545454545454,0.3333333333333333,,0.4411764705882353,0.3333333333333333,,0.4411764705882353,0.3333333333333333,,0.35294117647058826,,0.09090909090909091,0.125,,,10.493827160493826,,0.3333333333333333,0.05405405405405406,,0.045454545454545456,,0.05084745762711865,,,,,0.1,,0.14285714285714285,,0.16666666666666666,,,0.47058823529411764,0.5,0.5714285714285714,0.5,0.11764705882352941,0.5,0.5,,0.058823529411764705,1.0,1.0,1.0,,,,,0.35294117647058826,0.16666666666666666,0.16666666666666666,1.0,,,,,,,,,1.0,,0.8235294117647058,0.16666666666666666,0.5231617647058823,0.41915,0.50415,,,,0.13333333333333333,,4.3545454545454545,25.25,0.14583333333333334,1.0,2.0,,2.0,1.0,,,,,,,,,,,,,0.2,,,0.6666666666666666,0.5,,,,,,,,,True,
1629006,1610612750,Josh Okogie,Josh Okogie,1629006,MIN,71811.0,1197,-192,2491,2530,556,682,275,5021,70.0,118.0,16.0,32.0,2.0,22.0,1.0,6.0,16.0,49.0,1.0,6.0,7.0,12.0,13.0,59.0,6.0,1.0,8.0,73.0,146.0,29.0,108.0,83.0,316.0,2946,20.0,32.0,3.0,12.0,21.0,70.0,17.0,35.0,8.0,20.0,25.0,83.0,88.0,58.0,87.0,,58.0,13.0,22.0,,40.0,23.0,63.0,16.0,7.0,31.0,5.0,4.0,149.0,26.0,36.0,49.0,42.0,2.0,93.0,63.0,156.0,7.0,54.0,21.0,33.0,28.0,2.0,24.0,15.0,3.0,4.0,43.0,13.0,59.0,123.0,,100.0,4.0,6.0,24.0,108.0,10.0,1.0,47.0,1.0,10.0,26.0,16.0,7.0,28.0,13.0,81.0,544,8.0,7.0,0.6027397260273972,0.7719298245614035,1.0,0.26851851851851855,0.25,0.4,0.27102803738317754,0.5,0.625,0.4857142857142857,0.45866141732283466,0.5568181818181818,0.5272727272727272,0.5215231788079471,0.6272727272727273,0.6029411764705882,0.4251968503937008,,0.1506849315068493,0.11016949152542373,0.4090909090909091,,12.321428571428571,0.6511627906976745,0.03508771929824561,0.06942148760330578,0.05825242718446602,0.1016597510373444,0.04421768707482993,0.08371665133394664,0.05140961857379768,0.05859375,0.042105263157894736,0.05128205128205128,0.06097560975609756,0.0653061224489796,0.09649122807017543,0.09322033898305085,0.125,0.05555555555555555,0.4642857142857143,0.4645669291338583,0.5932203389830508,0.6666666666666666,0.5857142857142857,0.08661417322834646,0.09090909090909091,0.15384615384615385,1.0,0.023622047244094488,0.16666666666666666,0.16666666666666666,1.0,0.19291338582677164,0.32653061224489793,0.32653061224489793,1.0,0.23228346456692914,0.22033898305084745,0.22033898305084745,1.0,0.13636363636363635,0.16666666666666666,1.0,0.13636363636363635,0.5818181818181818,0.5,0.21818181818181817,0.5833333333333334,0.14545454545454545,0.125,0.889763779527559,0.22413793103448276,0.5804557312252965,0.6592783333333333,0.6002268518518519,0.1643835616438356,0.2568306010928962,0.009174311926605505,0.22151898734177214,0.2626582278481013,3.1020547945205474,24.789814814814818,0.223203532717784,20.0,30.0,2.0,32.0,1.0,1.0,5.0,4.0,2.0,4.0,,2.0,,2.0,,,,0.014492753623188406,0.06367041198501873,0.016666666666666666,0.6818181818181818,0.6666666666666666,0.15,0.3333333333333333,1.0,1.0,3.0,,,,True,
1627823,1610612750,Juancho Hernangomez,Juancho Hernangomez,1627823,MIN,14471.0,241,-15,479,483,158,151,61,962,18.0,27.0,4.0,6.0,,4.0,,,4.0,10.0,,,1.0,1.0,8.0,31.0,3.0,1.0,10.0,18.0,31.0,12.0,41.0,12.0,84.0,594,5.0,10.0,,3.0,2.0,12.0,4.0,7.0,2.0,11.0,3.0,17.0,28.0,8.0,36.0,,31.0,8.0,2.0,,4.0,10.0,14.0,6.0,4.0,2.0,2.0,,38.0,8.0,7.0,22.0,15.0,1.0,38.0,16.0,54.0,4.0,2.0,1.0,1.0,5.0,,3.0,4.0,,2.0,9.0,4.0,4.0,16.0,,14.0,,,,24.0,2.0,,12.0,,1.0,2.0,1.0,1.0,2.0,,16.0,157,4.0,,0.7777777777777778,0.875,1.0,0.2926829268292683,,0.18181818181818182,0.2926829268292683,0.5806451612903226,0.5,0.5714285714285714,0.5,0.38461538461538464,0.3888888888888889,0.5060240963855421,0.35294117647058826,0.40476190476190477,0.5694444444444444,,0.06451612903225806,0.07407407407407407,,,16.819012797074954,0.5555555555555556,0.1111111111111111,0.13043478260869565,0.0625,0.23404255319148937,0.07920792079207921,0.17703349282296652,0.07042253521126761,0.022727272727272728,,0.07058823529411765,0.09302325581395349,0.11764705882352941,0.23809523809523808,0.2361111111111111,0.22727272727272727,0.1,,0.375,0.6666666666666666,0.72,0.7777777777777778,0.05555555555555555,,,,,,,,0.1388888888888889,0.4,0.4,1.0,0.4305555555555556,0.25806451612903225,0.25806451612903225,1.0,,,,0.23076923076923078,0.3333333333333333,0.6666666666666666,0.05555555555555555,1.0,0.5555555555555556,0.1,0.9444444444444444,0.25806451612903225,0.5712555555555556,0.55441,0.5363250000000002,0.14634146341463414,0.2926829268292683,,0.14285714285714285,0.20238095238095238,2.3741935483870966,25.036585365853654,0.3298538622129436,5.0,10.0,,4.0,1.0,1.0,2.0,,1.0,2.0,,,,,,,,0.05,0.11764705882352941,0.125,0.7692307692307693,0.5,0.4,,,,,,,,True,
1629633,1610612750,Jarrett Culver,Jarrett Culver,1629633,MIN,1799.0,30,5,67,73,27,31,6,140,6.0,8.0,,,,1.0,,,,,,,,,,2.0,,,,6.0,9.0,,2.0,6.0,18.0,63,1.0,2.0,,,,2.0,,,,,5.0,5.0,4.0,8.0,,,2.0,,,,,1.0,1.0,1.0,,,,,3.0,2.0,1.0,5.0,1.0,1.0,7.0,3.0,10.0,,4.0,3.0,1.0,,,,,,,,,3.0,3.0,,7.0,,,,9.0,1.0,,2.0,,3.0,,,,,,4.0,24,,1.0,0.3333333333333333,0.4,,,,,,0.6666666666666666,0.5,,0.5454545454545454,0.5,,0.6,0.5,0.625,0.18181818181818182,,,,,,20.27027027027027,,1.0,0.07142857142857142,0.0625,0.2777777777777778,0.18181818181818182,0.1875,0.1111111111111111,0.16666666666666666,,0.16666666666666666,0.14285714285714285,,,0.21428571428571427,0.5,,,0.7272727272727273,0.75,0.75,0.3333333333333333,0.09090909090909091,,,,,,,,,,,,0.18181818181818182,,,,,,,,,,,,,,0.9090909090909091,,0.6525045454545454,0.828,,0.16666666666666666,0.2,,0.1111111111111111,0.2777777777777778,1.5222222222222221,25.85,0.40298507462686567,1.0,2.0,,2.0,,,,,,,,,,,,,,,,0.2,1.0,0.5,,,,,,,,,True,
1630162,1610612750,Anthony Edwards,Anthony Edwards,1630162,MIN,42906.0,715,-129,1491,1520,278,354,157,3011,79.0,126.0,17.0,30.0,15.0,54.0,7.0,30.0,11.0,22.0,1.0,3.0,4.0,5.0,50.0,146.0,13.0,7.0,28.0,101.0,210.0,61.0,168.0,60.0,445.0,1790,9.0,16.0,5.0,16.0,5.0,38.0,21.0,43.0,11.0,33.0,18.0,93.0,78.0,124.0,117.0,66.0,145.0,50.0,18.0,,28.0,42.0,70.0,36.0,6.0,22.0,4.0,2.0,182.0,6.0,16.0,51.0,37.0,3.0,91.0,23.0,114.0,8.0,28.0,24.0,4.0,31.0,8.0,16.0,22.0,1.0,15.0,53.0,11.0,20.0,42.0,3.0,55.0,,,,77.0,10.0,1.0,40.0,,3.0,11.0,6.0,5.0,11.0,7.0,93.0,272,3.0,3.0,0.38613861386138615,0.40625,0.639344262295082,0.3630952380952381,0.3125,0.3333333333333333,0.3652694610778443,0.48095238095238096,0.5625,0.4883720930232558,0.5092592592592593,0.515625,0.4934210526315789,0.5401459854014599,0.5277777777777778,0.5348837209302325,0.4444444444444444,,0.08571428571428572,0.09523809523809523,0.09259259259259259,,27.817745803357315,0.5849056603773585,0.12,0.10755813953488372,0.04507042253521127,0.17647058823529413,0.01634877384196185,0.13902053712480253,0.030470914127423823,0.050359712230215826,0.034482758620689655,0.010344827586206896,0.1044776119402985,0.06521739130434782,0.19444444444444445,0.1971153846153846,0.12345679012345678,0.041025641025641026,0.6363636363636364,0.3333333333333333,0.626984126984127,0.6929824561403509,0.379746835443038,0.14285714285714285,0.2777777777777778,0.30612244897959184,0.4666666666666667,0.07936507936507936,0.23333333333333334,0.2413793103448276,0.2857142857142857,0.0582010582010582,0.5,0.5,0.9090909090909091,0.3862433862433862,0.3424657534246575,0.3424657534246575,0.58,0.09375,0.3333333333333333,1.0,0.40625,0.39473684210526316,0.5666666666666667,0.06578947368421052,0.8,0.3684210526315789,0.25,0.7777777777777778,0.3448275862068966,0.5454933687002652,0.5801681818181817,0.5555133333333333,0.09803921568627451,0.16666666666666666,,0.0853932584269663,0.20898876404494382,5.4866666666666655,25.79583333333333,0.18645204560697518,8.0,11.0,4.0,10.0,1.0,,6.0,2.0,4.0,,,,,,,,0.03333333333333333,0.025,0.04430379746835443,0.03896103896103896,0.34375,0.7272727272727273,0.375,0.3076923076923077,1.0,1.0,,1.0,,,True,
201937,1610612750,Ricky Rubio,Ricky Rubio,201937,MIN,32249.0,537,-44,1135,1142,246,243,135,2277,19.0,38.0,5.0,8.0,8.0,24.0,5.0,17.0,6.0,20.0,1.0,2.0,1.0,2.0,14.0,47.0,7.0,2.0,7.0,32.0,79.0,20.0,67.0,53.0,177.0,1313,2.0,4.0,2.0,9.0,2.0,12.0,8.0,13.0,3.0,9.0,29.0,54.0,20.0,44.0,54.0,6.0,47.0,14.0,8.0,1.0,76.0,53.0,129.0,40.0,13.0,58.0,15.0,3.0,311.0,,6.0,28.0,36.0,1.0,65.0,7.0,72.0,1.0,37.0,30.0,7.0,26.0,4.0,23.0,6.0,,3.0,32.0,4.0,15.0,40.0,1.0,51.0,,4.0,3.0,59.0,1.0,2.0,17.0,,12.0,2.0,1.0,,2.0,1.0,48.0,237,2.0,8.0,0.3125,0.3225806451612903,0.9,0.29850746268656714,0.2222222222222222,0.3333333333333333,0.29850746268656714,0.4050632911392405,0.5,0.6153846153846154,0.4246575342465753,0.38461538461538464,0.5681818181818182,0.5028735632183908,0.42857142857142855,0.7105263157894737,0.4589041095890411,0.014925373134328358,0.10126582278481013,0.13157894736842105,0.125,0.02127659574468085,15.981380915438324,0.8125,0.06666666666666667,0.13432835820895522,0.02214022140221402,0.11965811965811966,,0.12749003984063745,0.01090909090909091,0.02654867256637168,,,0.20388349514563106,0.07142857142857142,0.11940298507462686,0.12790697674418605,0.0967741935483871,0.011764705882352941,0.5,0.2602739726027397,0.5,0.5757575757575758,0.15789473684210525,0.1643835616438356,0.3333333333333333,0.38095238095238093,0.375,0.11643835616438356,0.29411764705882354,0.29411764705882354,0.8,0.136986301369863,0.3,0.3,1.0,0.3219178082191781,0.2978723404255319,0.30434782608695654,0.8571428571428571,0.15384615384615385,0.5,1.0,0.5384615384615384,0.36363636363636365,0.625,0.09090909090909091,0.5,0.3181818181818182,0.2857142857142857,0.7191780821917808,0.2978723404255319,0.5252602739726028,0.5368357142857143,0.529725,0.10493827160493827,0.17894736842105263,,0.06779661016949153,0.3050847457627119,7.324050632911392,24.913432835820892,0.21674008810572687,1.0,2.0,1.0,2.0,1.0,,1.0,,,2.0,,,,,,,,0.02631578947368421,0.02586206896551724,,0.15384615384615385,0.5,,0.14285714285714285,1.0,,1.0,,1.0,,True,
1629162,1610612750,Jordan McLaughlin,Jordan McLaughlin,1629162,MIN,13003.0,217,-98,440,454,115,143,51,894,8.0,17.0,3.0,4.0,4.0,13.0,1.0,1.0,2.0,6.0,,2.0,,1.0,5.0,17.0,1.0,2.0,7.0,13.0,31.0,7.0,23.0,4.0,51.0,531,1.0,3.0,,3.0,,2.0,6.0,8.0,2.0,8.0,1.0,19.0,14.0,12.0,15.0,6.0,17.0,5.0,6.0,,23.0,22.0,45.0,15.0,7.0,19.0,4.0,,112.0,1.0,2.0,9.0,13.0,2.0,24.0,3.0,27.0,1.0,10.0,6.0,4.0,7.0,2.0,6.0,4.0,,1.0,11.0,3.0,6.0,9.0,,12.0,,,2.0,5.0,1.0,,2.0,,1.0,1.0,1.0,,1.0,,19.0,115,,1.0,0.5384615384615384,0.5384615384615384,0.7142857142857143,0.30434782608695654,,0.25,0.30434782608695654,0.41935483870967744,0.3333333333333333,0.75,0.4351851851851852,0.16666666666666666,0.5625,0.45535714285714285,0.16666666666666666,0.5588235294117647,0.42592592592592593,,0.1935483870967742,0.29411764705882354,0.07692307692307693,,13.480885311871228,0.6363636363636364,0.125,0.10833333333333334,0.017094017094017096,0.11688311688311688,0.008695652173913044,0.1116751269035533,0.01293103448275862,,,,0.1206896551724138,0.13333333333333333,,0.14285714285714285,0.047619047619047616,0.038461538461538464,,0.3148148148148148,0.47058823529411764,0.6666666666666666,0.625,0.24074074074074073,0.3076923076923077,0.3333333333333333,0.5,0.018518518518518517,1.0,1.0,,0.1111111111111111,0.3333333333333333,0.3333333333333333,0.5,0.3148148148148148,0.29411764705882354,0.29411764705882354,0.8,0.3333333333333333,,,0.16666666666666666,0.25,0.75,0.0625,,0.4375,0.2857142857142857,0.7407407407407407,0.29411764705882354,0.5489122641509434,0.524125,0.5375533333333333,0.03636363636363636,0.0625,,0.0392156862745098,0.37254901960784315,4.2774193548387105,25.391304347826086,0.26136363636363635,,1.0,,,,2.0,,1.0,,,,,,,,,,,0.041666666666666664,0.04,0.16666666666666666,,,,,,,,,,True,
