EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,Corner3FGM,Corner3FGA,Arc3FGM,Arc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,FoulsDrawn,FTA,ThreePtShootingFoulsDrawn,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,EfgPct,TsPct,FG3APct,Usage,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPoss,PenaltyDefPoss,LongMidRangeFGM,LongMidRangeFGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGA,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted3s,ThreePtAssists,Assists,Arc3Assists,AssistPoints,DefTwoPtRebounds,DefRebounds,Rebounds,LiveBallTurnovers,BadPassTurnovers,Turnovers,ShootingFouls,Fouls,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,SecondChanceFg3Pct,SecondChanceEfgPct,SecondChanceTsPct,PenaltyTsPct,LiveBallTurnoverPct,DefTwoPtReboundPct,DefFGReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,PenaltyArc3Frequency,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,SecondChanceFG2M,SecondChanceFG2A,PenaltyFG2M,PenaltyFG2A,PtsPutbacks,TwoPtAssists,AtRimAssists,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,OffRebounds,SelfOReb,DeadBallTurnovers,LostBallTurnovers,Travels,PenaltyTurnovers,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,SecondChanceFg2Pct,PenaltyFg2Pct,PenaltyEfgPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffArc3ReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,LongMidRangeAssists,Steals,BadPassSteals,Loose Ball Fouls Drawn,DefensiveGoaltends,NonShootingPenaltyNonTakeFouls,AtRimPctAssisted,PenaltyArc3FGM,PenaltyFG3M,Fg2aBlocked,Corner3Assists,LostBallSteals,BadPassOutOfBoundsTurnovers,PenaltyFg3Pct,FG2APctBlocked,ShortMidRangePctBlocked,PenaltyArc3Accuracy,FTDefRebounds,BlockedShortMidRange,AtRimPctBlocked,DefFTReboundPct,DefShortMidRangeReboundPct,on,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceFtPoints,Fg3aBlocked,ShortMidRangeAssists,FTOffRebounds,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,SecondChanceTurnovers,Charge Fouls,Loose Ball Fouls,Offensive Fouls,Charge Fouls Drawn,Offensive Fouls Drawn,OffensiveGoaltends,Defensive 3 Seconds Violations,FG3APctBlocked,LongMidRangePctBlocked,Corner3PctBlocked,Arc3PctBlocked,OffFTReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,ShortMidRangePctAssisted,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,HeaveAttempts,Blocked3s,BlockedArc3,BlockedCorner3,BlockedLongMidRange,ThreePtShootingFoulsDrawnPct,3pt And 1 Free Throw Trips,3SecondViolations,Technical Free Throw Trips,Clear Path Fouls
1626253,1610612749,Axel Toupane,Axel Toupane,1626253,MIL,3672.0,61,-3,126,133,12,259,3.0,5.0,,1.0,1.0,1.0,3.0,9.0,1.0,2.0,5.0,14.0,129,,,1.0,1.0,4.0,7.0,1.0,,0.5,0.5,0.3333333333333333,0.4090909090909091,0.5,0.18181818181818182,9.79020979020979,0.45454545454545453,0.6,1.0,0.09090909090909091,,,,0.09090909090909091,1.0,1.0,,0.6363636363636364,1.0,0.5513363636363636,7.044444444444444,25.3,53.0,24.0,,2.0,,,1.0,,,,1.0,5.0,10.0,6.0,3.0,2.0,4.0,1.0,10.0,3.0,6.0,6.0,,,,,6.0,2.0,10.0,53.0,2.0,1.0,1.0,,,,0.5555555555555556,,0.08571428571428572,0.09230769230769231,,0.2222222222222222,0.18181818181818182,,,,,,0.16666666666666666,,0.53525,,0.7142857142857143,0.42063492063492064,,,1.0,2.0,,2.0,,,1.0,5.0,,2.0,1.0,,,3.0,,,,,,,,1.0,3.0,1.0,3.0,,,0.2,0.4166666666666667,,0.1,,,,,0.08,0.2,,,0.18181818181818182,,,,,0.3333333333333333,0.5,0.16666666666666666,0.1,1.0,2.0,2.0,,,2.0,1.0,1.0,1.0,2.0,1.0,,,1.0,0.2222222222222222,,1.0,,2.0,0.4,,0.05263157894736842,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,1.0,,,
1628978,1610612749,Donte DiVincenzo,Donte DiVincenzo,1628978,MIL,108868.0,1814,304,3855,3837,409,7692,94.0,174.0,26.0,63.0,105.0,283.0,122.0,257.0,131.0,346.0,51.0,688.0,4331,114.0,306.0,282.0,105.0,86.0,71.0,5.0,0.7786259541984732,0.3786127167630058,0.37971014492753624,0.47470817120622566,0.5281923714759535,0.5417322834645669,0.5737976782752903,16.76674364896074,0.2885572139303483,0.5402298850574713,0.618421052631579,0.1044776119402985,0.4126984126984127,0.41935483870967744,0.9615384615384616,0.4693200663349917,0.3710247349823322,0.3723404255319149,0.7333333333333333,0.8623548922056384,0.3723404255319149,0.5575666943521594,4.856031128404668,26.28612716763005,558.0,409.0,10.0,30.0,3.0,16.0,35.0,4.0,18.0,65.0,45.0,19.0,112.0,130.0,87.0,66.0,203.0,42.0,472.0,137.0,299.0,380.0,53.0,35.0,91.0,49.0,112.0,9.0,110.0,545.0,7.0,0.5327868852459017,0.6132075471698113,0.2222222222222222,0.453125,0.47101449275362317,0.6436781609195402,0.5824175824175825,0.13564356435643565,0.15815217391304348,0.12568306010928962,0.17358490566037735,0.04975124378109453,0.3333333333333333,0.3333333333333333,0.5,0.25,0.1875,0.4605263157894737,0.6162671052631579,0.5664939999999998,0.09447674418604651,0.16279069767441862,0.14474708171206227,22.0,41.0,13.0,21.0,18.0,53.0,23.0,46.0,18.0,31.0,32.0,137.0,96.0,40.0,40.0,154.0,81.0,12.0,38.0,18.0,5.0,11.0,2.0,21.0,14.0,10.0,15.0,9.0,0.5,0.5806451612903226,0.6118421052631579,0.04449388209121246,0.1855421686746988,0.04645760743321719,0.045454545454545456,0.06906906906906907,0.04252199413489736,0.18032786885245902,0.20754716981132076,0.03785488958990536,0.6,0.087893864013267,0.33962264150943394,0.391304347826087,0.640625,0.5365853658536586,0.27631578947368424,0.6190476190476191,0.04153354632587859,0.07608695652173914,16.0,72.0,56.0,6.0,,5.0,0.5425531914893617,14.0,19.0,29.0,24.0,16.0,17.0,0.4222222222222222,0.11284046692607004,0.1320754716981132,0.4,8.0,2.0,0.12643678160919541,0.14545454545454545,0.11873350923482849,False,1.0,2.0,5.0,10.0,7.0,2.0,25.0,1.0,1.0,2.0,9.0,6.0,7.0,6.0,3.0,14.0,1.0,,0.005780346820809248,,0.015873015873015872,0.0035335689045936395,0.010309278350515464,0.03867403314917127,0.014705882352941176,0.061452513966480445,0.5,0.22727272727272727,0.03125,0.5,,0.3333333333333333,0.13157894736842105,0.5,1.0,1.0,1.0,,2.0,0.014285714285714285,1.0,,,
203648,1610612749,Thanasis Antetokounmpo,Thanasis Antetokounmpo,203648,MIL,32441.0,541,-13,1132,1174,130,2306,58.0,95.0,4.0,10.0,3.0,18.0,60.0,108.0,7.0,28.0,25.0,166.0,1275,50.0,15.0,14.0,3.0,47.0,49.0,1.0,0.7142857142857143,0.25,0.2916666666666667,0.5555555555555556,0.5183823529411765,0.5286624203821656,0.20588235294117646,15.467904098994586,0.6985294117647058,0.6105263157894737,0.6823529411764706,0.07352941176470588,0.4,0.4,1.0,0.1323529411764706,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.9044117647058824,0.21428571428571427,0.5758793893129771,2.701851851851852,29.64642857142857,426.0,353.0,1.0,3.0,,4.0,8.0,2.0,7.0,29.0,11.0,11.0,55.0,70.0,6.0,26.0,45.0,20.0,116.0,31.0,69.0,123.0,17.0,9.0,43.0,35.0,72.0,2.0,55.0,425.0,2.0,0.5833333333333334,0.6481481481481481,0.2857142857142857,0.4444444444444444,0.46774193548387094,0.4583333333333333,0.3953488372093023,0.1103202846975089,0.11978221415607986,0.1276595744680851,0.13636363636363635,0.022058823529411766,0.3333333333333333,0.3333333333333333,,0.14814814814814814,,0.16,0.625875,0.5721978260869564,0.1746987951807229,0.3313253012048193,0.3763250883392226,9.0,18.0,18.0,33.0,1.0,10.0,9.0,20.0,19.0,39.0,12.0,19.0,9.0,24.0,27.0,35.0,54.0,4.0,26.0,8.0,5.0,13.0,6.0,24.0,9.0,6.0,10.0,7.0,0.45,0.48717948717948717,0.44,0.09407665505226481,0.12962962962962962,0.1016949152542373,0.09751434034416825,0.06896551724137931,0.0962566844919786,0.1382488479262673,0.09433962264150944,0.08333333333333333,0.7,0.07352941176470588,0.1,0.125,0.6666666666666666,0.5,0.66,0.5454545454545454,0.16129032258064516,0.19047619047619047,8.0,21.0,12.0,4.0,,8.0,0.603448275862069,,2.0,12.0,6.0,9.0,5.0,0.18181818181818182,0.1111111111111111,0.2,,3.0,3.0,0.10526315789473684,0.0967741935483871,0.08264462809917356,False,2.0,3.0,2.0,3.0,5.0,,2.0,3.0,1.0,1.0,7.0,2.0,7.0,7.0,2.0,8.0,4.0,,,,,,0.1,0.11538461538461539,0.1044776119402985,0.12244897959183673,,0.2222222222222222,0.1111111111111111,0.6666666666666666,1.0,,0.06,0.6666666666666666,4.0,1.0,1.0,,,0.034482758620689655,,1.0,,
201950,1610612749,Jrue Holiday,Jrue Holiday,201950,MIL,114416.0,1907,379,4059,4046,425,8105,180.0,273.0,19.0,54.0,92.0,229.0,303.0,540.0,111.0,283.0,107.0,1046.0,4493,406.0,180.0,227.0,92.0,119.0,136.0,1.0,0.5405405405405406,0.392226148409894,0.39501779359430605,0.5611111111111111,0.5704738760631834,0.5925085130533485,0.34386391251518833,22.148978246539222,0.33171324422843257,0.6593406593406593,0.7114624505928854,0.06561360874848117,0.35185185185185186,0.35185185185185186,0.7894736842105263,0.2782503037667072,0.4017467248908297,0.4017467248908297,0.4891304347826087,0.675577156743621,0.4052863436123348,0.5230678876678878,6.38537037037037,26.021908127208487,934.0,661.0,36.0,84.0,9.0,21.0,61.0,11.0,25.0,103.0,76.0,43.0,296.0,200.0,153.0,142.0,357.0,103.0,856.0,92.0,195.0,268.0,68.0,43.0,127.0,38.0,98.0,16.0,292.0,922.0,13.0,0.33003300330033003,0.3448275862068966,0.44,0.6038961038961039,0.6358024691358025,0.6120331950207469,0.5354330708661418,0.08761904761904762,0.09576612903225806,0.08092485549132948,0.10830324909747292,0.10206561360874848,0.42857142857142855,0.42857142857142855,0.1111111111111111,0.2727272727272727,0.42857142857142855,0.2824074074074074,0.532387,0.5109849765258215,0.09847036328871893,0.2829827915869981,0.23010593742301058,23.0,35.0,42.0,64.0,87.0,183.0,30.0,52.0,80.0,140.0,26.0,215.0,131.0,32.0,38.0,98.0,73.0,11.0,59.0,25.0,8.0,30.0,16.0,57.0,34.0,14.0,37.0,18.0,0.5769230769230769,0.5714285714285714,0.5856481481481481,0.04121475054229935,0.10492505353319058,0.03583426651735722,0.03856749311294766,0.043076923076923075,0.029239766081871343,0.10807291666666667,0.09036144578313253,0.03089887640449438,0.4864864864864865,0.22235722964763063,0.47540983606557374,0.5337423312883436,0.45454545454545453,0.6571428571428571,0.2962962962962963,0.65625,0.06705202312138728,0.0981067125645439,31.0,96.0,53.0,3.0,,8.0,0.45,26.0,31.0,40.0,39.0,43.0,28.0,0.40789473684210525,0.07407407407407407,0.1092896174863388,0.4262295081967213,5.0,18.0,0.07326007326007326,0.06756756756756757,0.07962529274004684,False,2.0,4.0,5.0,15.0,10.0,,53.0,3.0,13.0,1.0,7.0,2.0,3.0,4.0,2.0,8.0,,,,,,,0.029411764705882353,0.04871794871794872,0.024154589371980676,0.05741626794258373,0.1724137931034483,0.34782608695652173,0.05194805194805195,0.5,1.0,0.6666666666666666,0.06944444444444445,0.3333333333333333,2.0,3.0,3.0,,2.0,0.0035211267605633804,,,3.0,
1627854,1610612749,Bryn Forbes,Bryn Forbes,1627854,MIL,81262.0,1354,101,2872,2846,299,5718,15.0,30.0,38.0,84.0,116.0,257.0,96.0,188.0,154.0,341.0,47.0,701.0,3244,64.0,447.0,257.0,116.0,36.0,61.0,11.0,0.9675324675324676,0.45161290322580644,0.45161290322580644,0.5106382978723404,0.6181474480151229,0.6345454545454545,0.6446124763705104,18.498909996885704,0.05671077504725898,0.5,0.6,0.15879017013232513,0.4523809523809524,0.4691358024691358,1.0,0.48582230623818523,0.45136186770428016,0.4603174603174603,0.9568965517241379,0.7013232514177694,0.45136186770428016,0.5129627599243858,12.51223404255319,25.62551319648095,673.0,512.0,47.0,89.0,10.0,17.0,55.0,12.0,23.0,57.0,74.0,16.0,152.0,128.0,15.0,25.0,45.0,14.0,115.0,40.0,101.0,112.0,17.0,11.0,44.0,40.0,77.0,4.0,152.0,672.0,4.0,0.6666666666666666,0.6736842105263158,0.5217391304347826,0.717948717948718,0.7307692307692307,0.634453781512605,0.38636363636363635,0.05405405405405406,0.07039187227866474,0.040983606557377046,0.06557377049180328,0.16824196597353497,0.5280898876404494,0.5280898876404494,0.7021276595744681,0.4358974358974359,0.5882352941176471,0.4954954954954955,0.5234521739130434,0.507877927927928,0.08131241084165478,0.21683309557774608,0.23433147632311976,2.0,5.0,4.0,7.0,34.0,69.0,10.0,16.0,17.0,37.0,2.0,20.0,13.0,7.0,4.0,57.0,11.0,,27.0,6.0,13.0,13.0,5.0,12.0,1.0,1.0,1.0,1.0,0.625,0.4594594594594595,0.6126126126126126,0.005970149253731343,0.08934169278996865,0.010954616588419406,0.008403361344537815,0.00881057268722467,0.009940357852882704,0.10546875,0.023809523809523808,,1.0,0.13043478260869565,0.4927536231884058,0.5666666666666667,0.1282051282051282,0.4,0.06306306306306306,0.5714285714285714,0.04036697247706422,0.06153846153846154,3.0,24.0,16.0,1.0,,1.0,0.6,25.0,34.0,14.0,11.0,8.0,1.0,0.4594594594594595,0.07446808510638298,0.13043478260869565,0.45454545454545453,4.0,,0.16666666666666666,0.07017543859649122,0.05750798722044728,False,2.0,6.0,9.0,19.0,1.0,8.0,4.0,,,1.0,3.0,2.0,4.0,9.0,,1.0,,,0.02346041055718475,,0.03571428571428571,0.019455252918287938,,0.007518796992481203,,0.014705882352941176,0.6470588235294118,1.0,0.15384615384615385,0.3333333333333333,1.0,1.0,0.17117117117117117,0.47368421052631576,,,,,,0.02857142857142857,1.0,,3.0,
1628391,1610612749,D.J. Wilson,D.J. Wilson,1628391,MIL,6279.0,105,-35,217,222,23,439,1.0,4.0,6.0,12.0,4.0,16.0,6.0,15.0,10.0,28.0,1.0,43.0,243,,27.0,16.0,4.0,1.0,2.0,,0.9,0.35714285714285715,0.35714285714285715,0.4,0.4883720930232558,0.48863636363636365,0.6511627906976745,19.591836734693874,0.09302325581395349,0.25,0.25,0.27906976744186046,0.5,0.5,1.0,0.37209302325581395,0.25,0.25,0.75,0.7441860465116279,0.25,0.501896511627907,10.233333333333333,25.053571428571427,71.0,84.0,3.0,7.0,,,6.0,1.0,2.0,8.0,9.0,1.0,10.0,12.0,3.0,2.0,3.0,2.0,8.0,13.0,22.0,25.0,2.0,1.0,4.0,10.0,13.0,,10.0,71.0,,1.0,1.0,0.5,0.5833333333333334,0.5714285714285714,0.4166666666666667,0.5,0.20967741935483872,0.1652892561983471,0.16666666666666666,0.17647058823529413,0.16279069767441862,0.42857142857142855,0.42857142857142855,1.0,,,0.5454545454545454,0.44756666666666667,0.5176409090909092,0.18604651162790697,0.23255813953488372,0.3271889400921659,,,,,2.0,4.0,2.0,4.0,,2.0,,1.0,,1.0,2.0,7.0,3.0,,2.0,1.0,1.0,2.0,,1.0,4.0,,4.0,4.0,0.5,,0.4090909090909091,0.03508771929824561,0.11864406779661017,0.017241379310344827,0.02608695652173913,,0.022222222222222223,0.1276595744680851,0.08333333333333333,,1.0,0.09302325581395349,0.5,1.0,,,,,0.022727272727272728,0.0625,,1.0,,,1.0,,1.0,,3.0,2.0,,1.0,,0.3333333333333333,0.13333333333333333,0.5,,2.0,3.0,,0.2,0.25925925925925924,False,1.0,2.0,3.0,3.0,1.0,,1.0,,,,1.0,1.0,,,,,,,,,,,,0.05,0.058823529411764705,,1.0,,0.3333333333333333,0.5,1.0,,0.2727272727272727,1.0,,,,,1.0,,,,,
201571,1610612749,D.J. Augustin,D.J. Augustin,201571,MIL,42752.0,713,112,1492,1472,171,2964,11.0,30.0,11.0,31.0,38.0,98.0,22.0,63.0,49.0,129.0,36.0,227.0,1644,38.0,111.0,98.0,38.0,45.0,40.0,5.0,0.7551020408163265,0.3798449612403101,0.3798449612403101,0.3492063492063492,0.4973958333333333,0.5408653846153846,0.671875,14.311058545239502,0.15625,0.36666666666666664,0.4583333333333333,0.16145833333333334,0.3548387096774194,0.3548387096774194,1.0,0.5104166666666666,0.3877551020408163,0.40425531914893614,0.6842105263157895,0.828125,0.3877551020408163,0.5234104166666668,7.984126984126985,25.820155038759687,464.0,329.0,5.0,16.0,6.0,13.0,33.0,6.0,14.0,22.0,43.0,20.0,77.0,6.0,36.0,39.0,110.0,27.0,259.0,15.0,39.0,50.0,24.0,17.0,34.0,11.0,33.0,9.0,77.0,464.0,9.0,0.13636363636363635,0.13636363636363635,0.42857142857142855,0.5263157894736842,0.55,0.5,0.7058823529411765,0.038461538461538464,0.05367231638418079,0.04310344827586207,0.041237113402061855,0.08333333333333333,0.3125,0.38461538461538464,0.2,0.6842105263157895,0.46153846153846156,0.5076923076923077,0.5354181818181818,0.5026084615384616,0.09691629955947137,0.3392070484581498,0.3109919571045576,1.0,5.0,3.0,10.0,6.0,17.0,1.0,5.0,9.0,22.0,,71.0,45.0,7.0,4.0,23.0,11.0,2.0,10.0,7.0,3.0,12.0,1.0,5.0,1.0,,1.0,,0.2,0.4090909090909091,0.43846153846153846,0.010582010582010581,0.07232704402515723,0.021739130434782608,0.015714285714285715,0.015625,0.024291497975708502,0.07421875,0.06451612903225806,0.0196078431372549,,0.08854166666666667,0.35294117647058826,0.4,0.2631578947368421,0.2,0.15384615384615385,0.3,0.05025125628140704,0.07462686567164178,13.0,20.0,16.0,1.0,,1.0,0.09090909090909091,10.0,13.0,11.0,12.0,4.0,1.0,0.3023255813953488,0.1746031746031746,0.11764705882352941,0.30303030303030304,1.0,1.0,0.2,0.03333333333333333,0.03389830508474576,False,,1.0,3.0,10.0,2.0,4.0,13.0,,3.0,,1.0,1.0,,2.0,3.0,3.0,,,0.031007751937984496,0.1875,,0.04081632653061224,,,0.01834862385321101,0.013333333333333334,0.16666666666666666,,0.05263157894736842,,,0.8333333333333334,0.15384615384615385,0.3,,,,,,0.03787878787878788,2.0,,2.0,
1628470,1610612749,Torrey Craig,Torrey Craig,1628470,MIL,12059.0,201,-57,419,427,42,846,9.0,13.0,1.0,7.0,7.0,15.0,10.0,24.0,8.0,22.0,1.0,45.0,511,4.0,24.0,15.0,7.0,8.0,2.0,,1.0,0.36363636363636365,0.36363636363636365,0.4166666666666667,0.4782608695652174,0.4787234042553192,0.4782608695652174,11.158798283261802,0.2826086956521739,0.6923076923076923,0.9,0.15217391304347827,0.14285714285714285,0.14285714285714285,1.0,0.32608695652173914,0.4666666666666667,0.4666666666666667,1.0,0.7608695652173914,0.4666666666666667,0.5310804347826087,5.041666666666666,25.35454545454546,145.0,143.0,1.0,3.0,,,4.0,,3.0,4.0,6.0,,14.0,16.0,,6.0,16.0,6.0,38.0,17.0,30.0,43.0,2.0,,5.0,14.0,24.0,,14.0,144.0,,0.8,1.0,,0.25,0.25,0.4666666666666667,0.4,0.18478260869565216,0.15544041450777202,0.13157894736842105,0.25,0.06521739130434782,0.3333333333333333,0.5,1.0,,,0.26666666666666666,0.62847,0.48667,0.08888888888888889,0.3111111111111111,0.3460620525059666,2.0,4.0,4.0,5.0,,8.0,2.0,5.0,4.0,9.0,4.0,10.0,5.0,9.0,4.0,13.0,13.0,,3.0,2.0,2.0,3.0,,1.0,7.0,3.0,7.0,3.0,0.4,0.4444444444444444,0.4666666666666667,0.0392156862745098,0.12871287128712872,0.0891089108910891,0.06403940886699508,0.027777777777777776,0.08536585365853659,0.13414634146341464,0.10526315789473684,,0.42857142857142855,0.17391304347826086,,,0.5,0.5,0.3333333333333333,0.8,0.02127659574468085,0.04,2.0,9.0,4.0,3.0,,2.0,0.7777777777777778,2.0,2.0,6.0,,5.0,,0.3333333333333333,0.25,0.25,0.5,,3.0,0.23076923076923078,,0.20588235294117646,False,,3.0,,2.0,,,3.0,,,,1.0,1.0,2.0,,1.0,1.0,,,,0.3333333333333333,,,,0.027777777777777776,0.06666666666666667,0.10526315789473684,,,0.375,,,,0.13333333333333333,,,,,,1.0,,,,,
1629121,1610612749,Jaylen Adams,Jaylen Adams,1629121,MIL,1086.0,18,-12,42,39,3,81,,3.0,,,,2.0,1.0,6.0,,2.0,,2.0,41,2.0,,2.0,,,,,,,,0.16666666666666666,0.125,0.125,0.25,17.77777777777778,0.375,,,,,,,0.25,,,,0.625,,0.48778750000000004,5.466666666666666,27.6,22.0,23.0,,,,,1.0,,,,1.0,,2.0,,,1.0,2.0,1.0,5.0,,3.0,3.0,,,,1.0,1.0,,2.0,22.0,,,,,,,0.25,,,0.15,,,,,,,,,0.25,0.7473,0.4599,,1.0,0.5238095238095238,,1.0,,1.0,1.0,3.0,,1.0,1.0,3.0,,1.0,1.0,,,3.0,,,,,,,,,,,,,,0.3333333333333333,0.25,,0.21428571428571427,,,,,0.18181818181818182,0.3333333333333333,,,0.375,0.3333333333333333,0.3333333333333333,1.0,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200782,1610612749,P.J. Tucker,P.J. Tucker,200782,MIL,23802.0,397,-14,836,851,86,1687,4.0,8.0,12.0,31.0,1.0,2.0,5.0,13.0,13.0,33.0,3.0,52.0,1033,2.0,39.0,2.0,1.0,13.0,5.0,,1.0,0.3939393939393939,0.3939393939393939,0.38461538461538464,0.532608695652174,0.5416666666666666,0.717391304347826,5.913978494623655,0.17391304347826086,0.5,0.5714285714285714,0.6739130434782609,0.3870967741935484,0.3870967741935484,1.0,0.043478260869565216,0.5,0.5,1.0,0.8913043478260869,0.5,0.5786902173913042,4.1461538461538465,23.569696969696963,241.0,179.0,,,,,,1.0,2.0,7.0,9.0,1.0,13.0,8.0,,10.0,16.0,9.0,42.0,19.0,38.0,56.0,1.0,,7.0,20.0,34.0,1.0,13.0,241.0,1.0,0.8,1.0,0.5,0.5833333333333334,0.5833333333333334,0.5416666666666666,0.14285714285714285,0.09268292682926829,0.0967741935483871,0.08450704225352113,0.12727272727272726,,,,,,,,0.6242,0.5928954545454546,0.1346153846153846,0.25,0.28827751196172247,2.0,4.0,,1.0,1.0,5.0,2.0,4.0,,2.0,2.0,6.0,3.0,11.0,6.0,17.0,18.0,,6.0,1.0,,1.0,1.0,2.0,2.0,1.0,2.0,2.0,0.5,,0.5454545454545454,0.03296703296703297,0.10179640718562874,0.06179775280898876,0.04722222222222222,0.037037037037037035,0.06474820143884892,0.12318840579710146,,,1.0,0.10869565217391304,0.2,0.25,0.6666666666666666,0.5,0.09090909090909091,,0.0425531914893617,0.14285714285714285,2.0,10.0,8.0,,,4.0,0.75,,4.0,2.0,1.0,2.0,1.0,0.4444444444444444,0.15384615384615385,0.2,,2.0,1.0,0.125,0.125,0.0759493670886076,False,1.0,2.0,4.0,9.0,,,1.0,1.0,,1.0,,,,4.0,6.0,2.0,,,,,,,0.03125,0.024691358024691357,0.0425531914893617,0.05128205128205128,1.0,0.5,0.3333333333333333,0.5,1.0,,0.8181818181818182,0.4444444444444444,,,,,,,,,,
