EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,Turnovers,ShootingFouls,Fouls,FoulsDrawn,Offensive Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,Usage,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyAtRimFGM,SecondChanceFtPoints,Fg2aBlocked,Corner3Assists,ShortMidRangeAssists,FTDefRebounds,LiveBallTurnovers,BadPassTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,SecondChanceTurnovers,PenaltyTurnovers,Offensive Fouls,Loose Ball Fouls Drawn,2pt And 1 Free Throw Trips,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LiveBallTurnoverPct,DefFTReboundPct,OffLongMidRangeReboundPct,DefLongMidRangeReboundPct,BlocksRecoveredPct,PenaltyAtRimAccuracy,Corner3FGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,SecondChanceArc3FGM,SecondChanceFG3M,FTOffRebounds,Travels,Technical Free Throw Trips,NonShootingPenaltyNonTakeFouls,SecondChanceFg3Pct,OffFTReboundPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Accuracy,StepOutOfBoundsTurnovers,Charge Fouls,Charge Fouls Drawn,Blocked3s,BlockedArc3,HeaveAttempts,LongMidRangeAssists,OffCorner3ReboundPct,Loose Ball Fouls,DefensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,SecondChanceAtRimPctAssisted,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,on,OffensiveGoaltends,LongMidRangePctBlocked,Fg3aBlocked,FG3APctBlocked,Corner3PctBlocked,BlockedLongMidRange,Arc3PctBlocked,3pt And 1 Free Throw Trips,BlockedCorner3,HeaveMakes
1628382,1610612760,Justin Jackson,Justin Jackson,1628382,OKC,3060.0,51.0,16,113.0,112,63.0,21.0,15.0,225,3.0,6.0,1.0,3.0,2.0,4.0,8.0,1.0,2.0,1.0,1.0,6.0,15.0,1.0,5.0,12.0,8.0,16.0,6.0,16.0,8.0,42.0,99,1.0,3.0,1.0,2.0,3.0,8.0,5.0,13.0,5.0,26.0,10.0,6.0,9.0,9.0,2.0,15.0,6.0,5.0,1.0,6.0,1.0,5.0,13.0,1.0,3.0,6.0,2.0,8.0,4.0,12.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.0,2.0,10.0,2.0,3.0,26.0,63.0,3.0,0.625,0.7142857142857143,0.5,0.375,0.38461538461538464,0.375,0.5,0.3333333333333333,0.375,0.53125,0.25,0.5,0.5675675675675675,0.25,0.5416666666666666,0.5,29.23076923076923,0.0625,0.0967741935483871,0.18181818181818182,0.038461538461538464,0.12307692307692308,0.07017543859649122,0.2,0.10526315789473684,0.045454545454545456,0.06666666666666667,0.1,0.16666666666666666,0.3333333333333333,0.17647058823529413,0.1875,0.5,0.5,0.6666666666666666,0.25,0.5,0.5,0.5,0.0625,0.5,0.5,1.0,0.03125,0.46875,0.4,0.4,0.5,0.75,0.3333333333333333,0.25,0.09523809523809523,0.047619047619047616,0.5714285714285714,0.4166666666666667,0.6875,0.4,0.5112265625,0.5910333333333333,0.5213095238095237,0.058823529411764705,0.1111111111111111,0.047619047619047616,0.6190476190476191,6.40625,25.68125,0.5575221238938053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,
1628396,1610612760,Tony Bradley,Tony Bradley,1628396,OKC,7193.0,120.0,7,247.0,246,53.0,51.0,24.0,493,18.0,21.0,5.0,8.0,4.0,6.0,10.0,,,,,,1.0,,,1.0,24.0,31.0,,1.0,9.0,57.0,278,5.0,8.0,,11.0,4.0,5.0,,1.0,5.0,13.0,36.0,12.0,,,8.0,1.0,,5.0,2.0,7.0,1.0,4.0,16.0,2.0,13.0,14.0,17.0,33.0,15.0,48.0,1.0,1.0,,1.0,,4.0,7.0,2.0,6.0,12.0,,13.0,6.0,1.0,13.0,53.0,1.0,0.75,0.9,,,,,0.7741935483870968,0.625,0.8,0.75,0.625,0.6666666666666666,0.75,0.6111111111111112,0.8125,0.03125,16.304347826086957,0.30357142857142855,0.22413793103448276,0.20588235294117646,0.0425531914893617,0.25,0.14285714285714285,0.3181818181818182,0.1724137931034483,0.046511627906976744,0.28,0.21052631578947367,0.21428571428571427,0.16666666666666666,0.25,0.65625,0.8571428571428571,0.9473684210526315,0.7222222222222222,0.3125,0.6,0.75,0.8333333333333334,,,,,,0.03125,,,,1.0,0.625,,0.6666666666666666,,0.16666666666666666,,0.6875,,0.6059921875,0.7131428571428572,0.5920249999999999,0.16216216216216217,0.16666666666666666,0.19298245614035087,0.22807017543859648,3.5967741935483866,25.2,0.2145748987854251,3.0,1.0,4.0,1.0,1.0,2.0,3.0,1.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,6.0,5.0,1.0,6.0,5.0,0.12903225806451613,0.09523809523809523,0.2,0.42857142857142855,0.5,0.14285714285714285,0.5,0.8333333333333334,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,
1629004,1610612760,Svi Mykhailiuk,Svi Mykhailiuk,1629004,OKC,6352.0,106.0,-54,227.0,227,62.0,44.0,22.0,454,8.0,18.0,,1.0,3.0,1.0,5.0,1.0,2.0,10.0,2.0,7.0,22.0,2.0,2.0,7.0,10.0,25.0,11.0,32.0,2.0,55.0,273,,1.0,5.0,12.0,1.0,4.0,3.0,9.0,,11.0,14.0,6.0,30.0,3.0,,22.0,7.0,4.0,3.0,7.0,1.0,3.0,17.0,,,5.0,3.0,8.0,1.0,9.0,,4.0,4.0,,1.0,2.0,6.0,5.0,8.0,3.0,1.0,4.0,1.0,,11.0,62.0,,0.7,0.7,0.9090909090909091,0.34375,0.3333333333333333,0.34375,0.4,,0.25,0.4649122807017544,1.0,0.4230769230769231,0.46551724137931033,1.0,0.4230769230769231,0.5614035087719298,25.098039215686278,0.07317073170731707,,0.10638297872340426,,0.09090909090909091,,,,,0.05,0.08333333333333333,0.10526315789473684,0.1111111111111111,,0.3157894736842105,0.4444444444444444,0.5333333333333333,0.75,0.08771929824561403,0.2,0.3333333333333333,1.0,0.03508771929824561,0.5,0.5,,0.17543859649122806,0.38596491228070173,0.3181818181818182,0.3181818181818182,0.8571428571428571,0.16666666666666666,,0.3333333333333333,0.23076923076923078,0.15384615384615385,0.5384615384615384,0.2857142857142857,0.8771929824561403,0.3181818181818182,0.5440570175438596,0.6238875,0.5455653846153846,0.017241379310344827,0.038461538461538464,0.21818181818181817,0.2,4.436,25.421875000000004,0.27312775330396477,1.0,,5.0,2.0,1.0,,4.0,2.0,,2.0,3.0,3.0,,,,1.0,1.0,,1.0,1.0,0.2,0.16666666666666666,0.4,0.6666666666666666,,,0.1111111111111111,1.0,0.3333333333333333,4.0,2.0,3.0,1.0,2.0,4.0,1.0,1.0,2.0,1.0,0.8,0.125,0.4,0.4,1.0,0.5,0.6666666666666666,1.0,1.0,1.0,0.5,,,,,,,,,,,,,,,,True,,,,,,,,,,
1629026,1610612760,Kenrich Williams,Kenrich Williams,1629026,OKC,7819.0,130.0,-77,276.0,281,80.0,79.0,30.0,557,11.0,17.0,1.0,1.0,5.0,6.0,13.0,1.0,3.0,6.0,1.0,3.0,11.0,,1.0,6.0,18.0,33.0,8.0,17.0,4.0,64.0,359,3.0,4.0,1.0,9.0,5.0,6.0,2.0,7.0,2.0,18.0,18.0,18.0,24.0,,2.0,11.0,3.0,7.0,8.0,15.0,5.0,3.0,38.0,4.0,,5.0,7.0,13.0,4.0,17.0,,4.0,3.0,1.0,1.0,4.0,6.0,6.0,12.0,7.0,,4.0,1.0,1.0,18.0,80.0,1.0,0.5,0.5294117647058824,1.0,0.47058823529411764,0.2857142857142857,0.47058823529411764,0.5454545454545454,0.75,0.8333333333333334,0.6,0.9,0.6153846153846154,0.6153846153846154,0.9,0.6428571428571429,0.34,18.589743589743588,0.12962962962962962,,0.07462686567164178,0.06557377049180328,0.09917355371900827,0.031496062992125984,,,0.07692307692307693,0.045454545454545456,0.10526315789473684,0.08771929824561403,,,0.34,0.6470588235294118,0.6875,0.7272727272727273,0.26,0.46153846153846156,0.5,0.16666666666666666,0.06,0.3333333333333333,0.3333333333333333,,0.12,0.22,0.2727272727272727,0.2727272727272727,1.0,0.2,1.0,,0.38461538461538464,0.07692307692307693,0.46153846153846156,0.16666666666666666,0.68,0.2727272727272727,0.5128989999999999,0.3922,0.5614384615384616,0.0196078431372549,0.029411764705882353,0.140625,0.28125,6.324242424242425,24.33529411764706,0.2898550724637681,4.0,,2.0,3.0,4.0,1.0,2.0,2.0,,,,3.0,,,,1.0,1.0,,3.0,3.0,0.06060606060606061,0.058823529411764705,0.07692307692307693,0.3333333333333333,0.16666666666666666,,0.3076923076923077,1.0,0.8,5.0,1.0,1.0,1.0,,1.0,,1.0,,,1.0,,0.8333333333333334,0.8333333333333334,1.0,0.2,1.0,1.0,,,1.0,1.0,1.0,1.0,2.0,2.0,,,,,,,,,,,True,,,,,,,,,,
1630221,1610612760,Josh Hall,Josh Hall,1630221,OKC,20160.0,336.0,-100,719.0,724,242.0,160.0,75.0,1443,10.0,22.0,2.0,2.0,7.0,15.0,37.0,1.0,3.0,6.0,,4.0,31.0,3.0,,6.0,26.0,62.0,4.0,37.0,22.0,86.0,838,2.0,3.0,5.0,4.0,6.0,18.0,,6.0,8.0,20.0,24.0,28.0,12.0,,4.0,30.0,4.0,16.0,12.0,28.0,9.0,13.0,68.0,3.0,3.0,26.0,26.0,53.0,6.0,59.0,2.0,4.0,2.0,2.0,3.0,12.0,25.0,26.0,37.0,28.0,,44.0,24.0,,20.0,242.0,,0.46153846153846156,0.5,1.0,0.10810810810810811,,0.1111111111111111,0.41935483870967744,0.6666666666666666,0.3333333333333333,0.32323232323232326,0.25,0.25,0.36134453781512604,0.25,0.3125,0.37373737373737376,17.866004962779154,0.16666666666666666,0.016216216216216217,0.14689265536723164,0.02112676056338028,0.15615615615615616,0.01834862385321101,0.04,,0.025210084033613446,0.1791044776119403,0.18,0.14189189189189189,0.1724137931034483,0.03636363636363636,0.2222222222222222,0.45454545454545453,0.5555555555555556,0.4,0.37373737373737376,0.40540540540540543,0.4838709677419355,0.5333333333333333,0.030303030303030304,0.3333333333333333,0.3333333333333333,,0.06060606060606061,0.31313131313131315,0.12903225806451613,0.12903225806451613,1.0,0.25,1.0,0.375,0.2916666666666667,,0.25,,0.5959595959595959,0.13333333333333333,0.486511224489796,0.55825625,0.46347608695652176,0.20168067226890757,0.2926829268292683,0.046511627906976744,0.23255813953488372,6.719354838709676,26.01621621621622,0.33657858136300417,5.0,,10.0,3.0,2.0,1.0,13.0,4.0,1.0,9.0,,10.0,1.0,,4.0,1.0,1.0,,1.0,,0.16129032258064516,0.18181818181818182,0.16216216216216217,0.52,0.08333333333333333,,0.1282051282051282,,0.7142857142857143,,,2.0,,,,,2.0,,1.0,,,,,,0.25,,,,,,2.0,2.0,,,,1.0,1.0,,,,,,,,,True,,,,,,,,,,
203121,1610612760,Darius Miller,Darius Miller,203121,OKC,1850.0,31.0,24,69.0,68,42.0,17.0,5.0,137,,,,,,,,1.0,1.0,2.0,1.0,3.0,8.0,,1.0,5.0,1.0,1.0,4.0,10.0,,14.0,50,,,1.0,3.0,,,1.0,6.0,,3.0,2.0,,6.0,6.0,,8.0,3.0,,1.0,1.0,1.0,,3.0,,,1.0,2.0,3.0,,3.0,,,,,,,1.0,1.0,4.0,,,,,,3.0,42.0,,1.0,1.0,0.5,0.4,0.16666666666666666,0.4,1.0,,,0.6363636363636364,1.5,0.25,0.6363636363636364,1.5,0.25,0.9090909090909091,15.789473684210526,0.10526315789473684,,0.0625,,0.08571428571428572,,,,,0.2,,0.06666666666666667,,,,,,,,,,,0.09090909090909091,1.0,1.0,1.0,0.18181818181818182,0.7272727272727273,0.375,0.375,0.3333333333333333,,,,,0.16666666666666666,0.8333333333333334,0.2,0.9090909090909091,0.375,0.49817272727272727,0.5304,0.48825,,,0.21428571428571427,0.21428571428571427,17.7,26.0,0.6086956521739131,,,,,,,1.0,,,1.0,,1.0,,,,,,,,,,,,1.0,,,,,,1.0,1.0,1.0,,,1.0,,,,,1.0,,0.5,0.5,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,
1629676,1610612760,Isaiah Roby,Isaiah Roby,1629676,OKC,4118.0,69.0,-21,158.0,157,70.0,50.0,14.0,315,9.0,13.0,1.0,1.0,3.0,3.0,4.0,,1.0,1.0,1.0,2.0,5.0,,1.0,2.0,12.0,18.0,2.0,6.0,8.0,38.0,156,1.0,1.0,,2.0,3.0,6.0,1.0,3.0,3.0,12.0,8.0,16.0,6.0,,2.0,5.0,2.0,2.0,,2.0,,2.0,4.0,2.0,1.0,7.0,12.0,21.0,3.0,24.0,,4.0,4.0,,,2.0,7.0,3.0,7.0,7.0,1.0,11.0,5.0,1.0,12.0,70.0,1.0,0.3333333333333333,0.36363636363636365,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,1.0,0.5,0.625,1.0,0.5,0.6551724137931034,1.0,0.5454545454545454,0.25,21.05263157894737,0.3157894736842105,0.03225806451612903,0.2,0.06666666666666667,0.2602739726027397,0.04918032786885246,0.09090909090909091,,0.045454545454545456,0.2222222222222222,0.4,0.1875,0.3333333333333333,,0.5416666666666666,0.6923076923076923,0.75,0.4444444444444444,0.16666666666666666,0.75,0.75,,0.041666666666666664,,,,0.041666666666666664,0.20833333333333334,0.4,0.4,1.0,1.0,1.0,,0.3333333333333333,0.1111111111111111,0.2222222222222222,0.5,0.7916666666666666,0.4,0.5288437500000001,,0.45397777777777776,0.17857142857142858,0.22727272727272727,0.05263157894736842,0.3157894736842105,4.455555555555556,25.916666666666668,0.4430379746835443,2.0,,1.0,,,2.0,5.0,2.0,,3.0,2.0,4.0,,,1.0,2.0,,2.0,2.0,1.0,0.05555555555555555,0.07692307692307693,,0.7142857142857143,0.4,,0.4,0.5,0.6666666666666666,,,,,,,,,,1.0,,,,,,,,,,,,1.0,1.0,,,,,,0.125,,,,,,,,True,,,,,,,,,,
1630177,1610612760,Theo Maledon,Theo Maledon,1630177,OKC,6843.0,114.0,-66,243.0,240,99.0,82.0,28.0,483,5.0,7.0,,,5.0,4.0,9.0,2.0,4.0,,,5.0,20.0,1.0,2.0,6.0,11.0,20.0,5.0,20.0,17.0,54.0,317,,,1.0,,6.0,10.0,2.0,6.0,5.0,23.0,4.0,18.0,12.0,3.0,,20.0,5.0,10.0,7.0,17.0,5.0,6.0,41.0,1.0,1.0,7.0,4.0,11.0,2.0,13.0,,2.0,2.0,,1.0,3.0,10.0,1.0,4.0,14.0,,21.0,11.0,,23.0,99.0,,0.18181818181818182,0.18181818181818182,0.8,0.25,0.3333333333333333,0.25,0.55,,0.6,0.4625,,0.5625,0.54,,0.6052631578947368,0.5,21.73913043478261,0.07407407407407407,0.015625,0.1320754716981132,0.020833333333333332,0.102803738317757,0.017857142857142856,,0.034482758620689655,0.02631578947368421,0.09523809523809523,0.06666666666666667,0.13636363636363635,0.1111111111111111,,0.175,0.7142857142857143,0.8333333333333334,0.2,0.225,0.4444444444444444,0.5714285714285714,,0.1,0.5,0.5,0.5,,0.5,0.25,0.25,0.8,,,1.0,0.3125,,0.375,0.3333333333333333,0.675,0.25,0.5167425,,0.539809375,0.22,0.36666666666666664,,0.42592592592592593,7.590000000000001,26.060000000000002,0.4074074074074074,3.0,,3.0,2.0,4.0,,7.0,5.0,,2.0,2.0,7.0,,,1.0,1.0,1.0,,1.0,1.0,0.15,0.14285714285714285,0.2222222222222222,0.7,,,0.05555555555555555,1.0,0.6,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,True,,,,,,,,,,
1630197,1610612760,Aleksej Pokusevski,Aleksej Pokusevski,1630197,OKC,7002.0,117.0,-23,255.0,253,107.0,53.0,28.0,508,3.0,3.0,,,2.0,2.0,8.0,2.0,9.0,3.0,,9.0,19.0,3.0,2.0,7.0,7.0,20.0,11.0,22.0,4.0,51.0,280,,1.0,3.0,10.0,3.0,10.0,2.0,7.0,3.0,15.0,2.0,12.0,24.0,9.0,,19.0,9.0,7.0,3.0,10.0,3.0,6.0,23.0,2.0,,10.0,11.0,21.0,2.0,23.0,,3.0,3.0,,,4.0,16.0,2.0,4.0,5.0,1.0,6.0,1.0,2.0,15.0,107.0,2.0,0.14285714285714285,0.14285714285714285,0.7272727272727273,0.5,0.2857142857142857,0.5,0.35,,0.3,0.5595238095238095,1.125,0.35294117647058826,0.5666666666666667,1.0,0.39473684210526316,0.5238095238095238,21.403508771929825,0.171875,,0.14492753623188406,0.044444444444444446,0.15789473684210525,0.018867924528301886,,,0.05,0.06896551724137931,0.19047619047619047,0.13793103448275862,0.18181818181818182,,0.07142857142857142,1.0,1.0,0.3333333333333333,0.19047619047619047,0.25,0.25,,0.21428571428571427,0.2222222222222222,0.2222222222222222,,0.07142857142857142,0.4523809523809524,0.47368421052631576,0.47368421052631576,0.6666666666666666,,,0.75,0.11764705882352941,,0.4117647058823529,0.2857142857142857,0.5952380952380952,0.47368421052631576,0.48408095238095245,0.49885,0.4645176470588236,0.023255813953488372,0.047619047619047616,0.19607843137254902,0.29411764705882354,12.66,26.013636363636362,0.4196078431372549,2.0,1.0,,,1.0,,12.0,10.0,1.0,2.0,,6.0,,,,4.0,2.0,2.0,4.0,3.0,,,,0.75,,,0.35714285714285715,0.75,1.0,2.0,,,,3.0,3.0,,,,,1.0,,0.6666666666666666,0.6666666666666666,1.0,,,,1.0,0.3333333333333333,,1.0,1.0,,,,,,,,,,,,,,True,,,,,,,,,,
1628977,1610612760,Hamidou Diallo,Hamidou Diallo,1628977,OKC,715.0,12.0,-11,27.0,27,21.0,5.0,3.0,54,,,,,,,1.0,,1.0,,,1.0,1.0,,1.0,1.0,,2.0,1.0,1.0,2.0,5.0,36,,,,,,2.0,1.0,1.0,1.0,4.0,,,3.0,,,1.0,1.0,1.0,1.0,2.0,1.0,1.0,5.0,,,1.0,,1.0,,1.0,,1.0,1.0,,,,,,,3.0,,4.0,2.0,,4.0,21.0,,,,1.0,1.0,1.0,1.0,,,,0.5,,0.5,0.5,,0.5,0.3333333333333333,16.666666666666668,,,0.16666666666666666,,0.1,,,,,,,0.16666666666666666,,,,,,,0.3333333333333333,,,,0.3333333333333333,,,,,0.3333333333333333,1.0,1.0,1.0,,,,,,0.3333333333333333,1.0,0.3333333333333333,1.0,0.41791666666666666,,0.41791666666666666,0.4,0.5,,0.8,11.35,26.7,0.7777777777777778,,,1.0,,,,,,,,,,,,,,,,,,0.5,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,
