EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,FoulsDrawn,Charge Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,FTOffRebounds,FTDefRebounds,LostBallOutOfBoundsTurnovers,SecondChanceTurnovers,Loose Ball Fouls Drawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,NonShootingPenaltyNonTakeFoulsDrawn,DefFTReboundPct,OffFTReboundPct,OffCorner3ReboundPct,SecondChanceFG2M,SecondChanceFtPoints,PenaltyFtPoints,BlockedShortMidRange,RecoveredBlocks,SecondChanceFg2Pct,DefShortMidRangeReboundPct,BlocksRecoveredPct,SecondChanceAtRimFGM,PtsPutbacks,Charge Fouls,Loose Ball Fouls,Offensive Fouls Drawn,SecondChanceAtRimAccuracy,StepOutOfBoundsTurnovers,Travels,Offensive Fouls,DefensiveGoaltends,Defensive 3 Seconds Violations,SecondChanceAtRimPctAssisted,LongMidRangePctBlocked,Fg3aBlocked,Technical Free Throw Trips,FG3APctBlocked,Arc3PctBlocked,HeaveAttempts,BlockedLongMidRange,Corner3PctBlocked,on,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,3pt And 1 Free Throw Trips,Blocked3s,BlockedArc3,3SecondViolations,OffensiveGoaltends,BlockedCorner3,HeaveMakes,Clear Path Fouls
1626145,1610612763,Tyus Jones,Tyus Jones,1626145,MEM,13485.0,225.0,-33.0,460.0,465.0,120.0,133.0,57.0,925.0,9.0,18.0,2.0,1.0,4.0,19.0,36.0,3.0,6.0,4.0,14.0,2.0,4.0,2.0,6.0,10.0,23.0,2.0,3.0,5.0,8.0,31.0,60.0,14.0,37.0,8.0,112.0,542.0,4.0,4.0,7.0,12.0,5.0,14.0,7.0,14.0,31.0,12.0,50.0,39.0,3.0,23.0,10.0,4.0,25.0,25.0,50.0,17.0,8.0,14.0,9.0,2.0,125.0,1.0,6.0,15.0,8.0,23.0,7.0,30.0,1.0,9.0,8.0,1.0,7.0,2.0,6.0,2.0,1.0,9.0,3.0,3.0,8.0,11.0,1.0,9.0,1.0,5.0,31.0,120.0,1.0,0.1935483870967742,0.1935483870967742,0.9285714285714286,0.3783783783783784,0.5714285714285714,0.5,0.3783783783783784,0.5166666666666667,0.3571428571428571,0.5360824742268041,0.5454545454545454,0.5535714285714286,0.5544554455445545,0.5454545454545454,0.5535714285714286,0.3814432989690721,0.0666666666666666,0.1111111111111111,0.0555555555555555,20.83333333333333,0.7777777777777778,0.072072072072072,0.0521739130434782,0.15625,0.0089285714285714,0.1111111111111111,0.0308370044052863,0.0333333333333333,0.0483870967741935,0.0869565217391304,0.0135135135135135,0.1111111111111111,0.1,0.1780821917808219,0.0869565217391304,0.0208333333333333,0.1855670103092783,0.5,0.5625,0.3333333333333333,0.3711340206185567,0.5277777777777778,0.5588235294117647,0.1052631578947368,0.0618556701030927,0.5,0.5,0.3333333333333333,0.1443298969072164,0.2857142857142857,0.2857142857142857,1.0,0.2371134020618556,0.4347826086956521,0.4347826086956521,0.9,0.1818181818181818,0.3636363636363636,0.5,1.0,0.2727272727272727,0.6666666666666666,1.0,0.1428571428571428,0.25,0.2142857142857142,0.3333333333333333,0.2857142857142857,0.625,0.5670103092783505,0.4347826086956521,0.5070515463917526,0.5897857142857142,0.5183375000000001,0.0495049504950495,0.078125,0.1071428571428571,0.2767857142857143,8.11,25.01351351351352,0.2608695652173913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,
1626159,1610612763,Justise Winslow,Justise Winslow,1626159,MEM,985.0,16.0,-19.0,37.0,38.0,10.0,12.0,5.0,75.0,1.0,5.0,,,2.0,,1.0,1.0,2.0,,2.0,,,,1.0,,,,,,,2.0,8.0,,2.0,2.0,6.0,50.0,,,,,,2.0,,1.0,,4.0,,,,,,,,,,,,,,,,1.0,,2.0,1.0,4.0,2.0,6.0,,1.0,1.0,,1.0,,1.0,1.0,,2.0,,1.0,3.0,2.0,,4.0,,1.0,,10.0,1.0,1.0,1.0,,,,,,0.25,,0.2,,,0.25,,,0.2,,,,31.818181818181817,0.5,0.2,,0.2,0.1111111111111111,0.2,0.0526315789473684,,,,,,0.3333333333333333,0.2,,,0.5,0.2,0.2,1.0,0.1,,,,0.2,0.5,0.5,1.0,0.2,,,,,,,,,,,,,,,0.6666666666666666,,0.3333333333333333,,,,0.7,,0.564975,,0.7120000000000001,0.0909090909090909,0.1111111111111111,,,6.7625,23.95,0.2702702702702703,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,
1629630,1610612763,Ja Morant,Ja Morant,1629630,MEM,4485.0,75.0,-36.0,157.0,162.0,55.0,68.0,16.0,319.0,7.0,16.0,1.0,3.0,8.0,8.0,17.0,,2.0,,,,,,,2.0,7.0,,,,1.0,15.0,35.0,2.0,7.0,18.0,54.0,209.0,2.0,,,3.0,7.0,14.0,,1.0,26.0,8.0,22.0,6.0,,7.0,2.0,5.0,8.0,11.0,19.0,6.0,5.0,7.0,1.0,,49.0,,,2.0,3.0,6.0,,6.0,,2.0,2.0,,9.0,2.0,8.0,2.0,1.0,11.0,4.0,1.0,3.0,13.0,,21.0,3.0,7.0,26.0,55.0,1.0,0.2666666666666666,0.2666666666666666,1.0,0.2857142857142857,,,0.2857142857142857,0.4285714285714285,0.5,0.4285714285714285,0.5,0.4666666666666667,0.5294117647058824,0.75,0.5909090909090909,0.1666666666666666,0.1428571428571428,0.25,0.0588235294117647,34.25414364640884,0.8181818181818182,0.0833333333333333,,0.08,,0.081967213114754,,,,,,0.0526315789473684,0.2,0.0526315789473684,0.1666666666666666,,0.3809523809523809,0.4375,0.5833333333333334,0.4285714285714285,0.4047619047619047,0.4705882352941176,0.5,0.125,0.0476190476190476,,,,,,,,0.1666666666666666,0.2857142857142857,0.2857142857142857,1.0,0.5,,,,,,,0.5333333333333333,0.375,,,0.0666666666666666,,0.5476190476190477,0.2857142857142857,0.499822619047619,0.5433,0.5456133333333334,0.1521739130434782,0.1794871794871795,0.0555555555555555,0.4814814814814814,6.2114285714285735,27.357142857142858,0.3503184713375796,,1.0,,2.0,,5.0,1.0,,1.0,5.0,0.25,,,1.0,1.0,12.0,1.0,1.0,0.5,0.0833333333333333,1.0,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,
1629723,1610612763,John Konchar,John Konchar,1629723,MEM,10046.0,167.0,19.0,352.0,361.0,152.0,162.0,50.0,713.0,9.0,13.0,3.0,5.0,6.0,1.0,10.0,,2.0,,3.0,,1.0,,,2.0,4.0,,,2.0,2.0,10.0,25.0,2.0,7.0,14.0,40.0,389.0,6.0,,1.0,12.0,5.0,10.0,2.0,2.0,27.0,12.0,8.0,6.0,,4.0,2.0,5.0,6.0,12.0,18.0,9.0,3.0,6.0,,,48.0,6.0,8.0,8.0,17.0,29.0,14.0,43.0,1.0,13.0,11.0,2.0,2.0,1.0,1.0,3.0,1.0,5.0,1.0,7.0,13.0,15.0,,16.0,,4.0,27.0,152.0,2.0,0.6,0.75,1.0,0.2857142857142857,,1.0,0.2857142857142857,0.4,0.5,0.40625,0.4285714285714285,0.6666666666666666,0.5,0.6,0.75,0.21875,0.2,0.2307692307692307,0.2,10.94890510948905,0.4,0.2361111111111111,0.0784313725490196,0.0888888888888888,0.0759493670886076,0.1543209876543209,0.0773480662983425,0.1111111111111111,0.0384615384615384,0.1304347826086956,0.0909090909090909,0.2432432432432432,0.0666666666666666,0.0735294117647058,0.1363636363636363,0.0714285714285714,0.40625,0.6923076923076923,0.9,0.5555555555555556,0.3125,0.1,0.125,1.0,0.0625,,,,0.09375,,,,0.125,0.5,0.5,1.0,0.4285714285714285,0.1428571428571428,,,,,,0.5,0.8333333333333334,,,0.1666666666666666,1.0,0.625,0.5,0.563215625,0.6063714285714286,0.5972958333333334,0.1111111111111111,0.1379310344827586,0.3,0.675,5.328,24.300000000000004,0.4318181818181818,,4.0,1.0,,1.0,4.0,2.0,2.0,2.0,4.0,0.3636363636363636,,0.0416666666666666,3.0,6.0,11.0,,2.0,0.5,0.35,1.0,3.0,4.0,1.0,4.0,1.0,1.0,,,,,,,,,,,,,,,True,,,,,,,,,,
203476,1610612763,Gorgui Dieng,Gorgui Dieng,203476,MEM,22279.0,371.0,-10.0,765.0,772.0,221.0,233.0,92.0,1537.0,19.0,25.0,8.0,5.0,6.0,10.0,22.0,4.0,13.0,6.0,10.0,,1.0,2.0,4.0,17.0,38.0,,3.0,9.0,18.0,33.0,60.0,23.0,48.0,38.0,173.0,856.0,12.0,,4.0,23.0,9.0,18.0,11.0,22.0,66.0,44.0,22.0,66.0,3.0,38.0,17.0,5.0,18.0,11.0,29.0,9.0,2.0,9.0,4.0,5.0,69.0,12.0,16.0,39.0,24.0,70.0,28.0,98.0,,17.0,9.0,8.0,8.0,1.0,3.0,14.0,5.0,22.0,4.0,23.0,38.0,35.0,2.0,43.0,3.0,21.0,66.0,221.0,2.0,0.6666666666666666,0.7857142857142857,0.9565217391304348,0.4791666666666667,,0.5,0.4791666666666667,0.55,0.5,0.625,0.5,0.6375,0.67578125,0.575,0.6875,0.4444444444444444,0.0833333333333333,0.12,0.0909090909090909,17.142857142857142,0.3636363636363636,0.1325966850828729,0.0769230769230769,0.2378048780487804,0.0710059171597633,0.1826086956521739,0.0742705570291777,0.0847457627118644,0.091743119266055,0.025,0.0512820512820512,0.1395348837209302,0.1333333333333333,0.2580645161290322,0.175,,0.2314814814814814,0.76,0.8636363636363636,0.6842105263157895,0.2037037037037037,0.4545454545454545,0.5,0.6,0.1203703703703703,0.3076923076923077,0.3076923076923077,0.75,0.0925925925925925,0.6,0.6,1.0,0.3518518518518518,0.4473684210526316,0.4473684210526316,0.9411764705882352,0.5,0.0625,,,0.1875,,,0.15,0.8333333333333334,0.1,0.5,0.45,0.5,0.6759259259259259,0.4473684210526316,0.5361898148148146,0.6434363636363636,0.5105275,0.1666666666666666,0.2692307692307692,0.1329479768786127,0.3815028901734104,7.418333333333336,25.08125,0.2888888888888888,,7.0,1.0,2.0,4.0,2.0,14.0,11.0,14.0,2.0,0.3181818181818182,,0.1153846153846153,8.0,7.0,15.0,3.0,9.0,0.6666666666666666,0.123076923076923,0.6428571428571429,6.0,10.0,1.0,,,0.75,1.0,4.0,6.0,5.0,1.0,0.3333333333333333,,,,,,,,,True,,,,,,,,,,
1629681,1610612763,Killian Tillie,Killian Tillie,1629681,MEM,519.0,9.0,9.0,22.0,22.0,11.0,12.0,1.0,44.0,,,,,,,,,,,1.0,,,,,1.0,1.0,,,1.0,1.0,,,1.0,2.0,,3.0,21.0,,,,,,,1.0,1.0,3.0,,,3.0,,1.0,1.0,,,,,,,,,,,,,1.0,,1.0,,1.0,,1.0,,1.0,1.0,,,,1.0,1.0,,2.0,3.0,1.0,,,,,3.0,11.0,1.0,,,1.0,0.5,,1.0,0.5,,,0.75,,1.5,0.75,,1.5,1.0,,,,13.043478260869565,1.0,,,0.0833333333333333,,0.0769230769230769,,,,,,,,0.0909090909090909,,,,,,,,,,,,,,,0.5,,,,0.5,1.0,1.0,1.0,,,,,,,,,,,,1.0,1.0,1.0,1.0,0.4508999999999999,,0.447,,,,1.0,,23.75,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,
1630253,1610612763,Sean McDermott,Sean McDermott,1630253,MEM,3236.0,54.0,-29.0,114.0,118.0,43.0,35.0,19.0,232.0,3.0,3.0,1.0,2.0,2.0,,,1.0,1.0,,4.0,,,,1.0,1.0,2.0,,1.0,,,4.0,4.0,1.0,6.0,4.0,15.0,140.0,2.0,,1.0,8.0,2.0,2.0,,1.0,8.0,4.0,4.0,3.0,,2.0,1.0,,1.0,1.0,2.0,,1.0,1.0,,,5.0,1.0,1.0,3.0,,3.0,2.0,5.0,,,,,2.0,,2.0,,,2.0,1.0,,1.0,2.0,,4.0,,1.0,8.0,43.0,,0.5,0.6666666666666666,1.0,0.1666666666666666,,,0.1666666666666666,1.0,1.0,0.55,0.6666666666666666,0.6666666666666666,0.625,0.8,0.8,0.6,,,,10.294117647058822,1.0,,0.025,0.0857142857142857,0.0357142857142857,0.0588235294117647,0.0294117647058823,0.0769230769230769,,,0.0555555555555555,,,0.125,,,0.3,1.0,1.0,0.3333333333333333,,,,,0.1,1.0,1.0,1.0,0.4,,,,0.2,0.5,0.5,1.0,0.3333333333333333,,,,0.3333333333333333,,,0.6666666666666666,1.0,0.3333333333333333,,,,0.9,0.5,0.5907199999999999,0.6010166666666666,0.5921500000000001,0.0909090909090909,0.2,0.5333333333333333,0.5333333333333333,4.9,24.35,0.3771929824561403,,,,,1.0,1.0,,,,1.0,,,,2.0,4.0,4.0,,,1.0,,,1.0,2.0,,,,1.0,,,,,,,,,,,,,,,True,,,,,,,,,,
1628415,1610612763,Dillon Brooks,Dillon Brooks,1628415,MEM,8766.0,146.0,-12.0,294.0,300.0,53.0,44.0,27.0,594.0,8.0,15.0,3.0,2.0,2.0,5.0,16.0,5.0,11.0,2.0,4.0,,1.0,2.0,2.0,9.0,28.0,1.0,3.0,,2.0,18.0,42.0,11.0,32.0,8.0,77.0,331.0,7.0,1.0,4.0,5.0,4.0,5.0,2.0,4.0,15.0,16.0,20.0,18.0,15.0,28.0,9.0,1.0,10.0,5.0,15.0,3.0,2.0,8.0,2.0,,35.0,1.0,4.0,8.0,6.0,15.0,5.0,20.0,,7.0,4.0,3.0,9.0,2.0,6.0,6.0,3.0,15.0,8.0,8.0,16.0,13.0,,11.0,1.0,6.0,15.0,53.0,1.0,0.4444444444444444,0.4444444444444444,0.5454545454545454,0.34375,0.25,0.5,0.34375,0.4285714285714285,0.8,0.4662162162162162,0.2272727272727272,0.7777777777777778,0.4873417721518987,0.2272727272727272,0.75,0.4324324324324324,0.0238095238095238,,,29.102167182662537,0.6,0.0769230769230769,0.0533333333333333,0.1428571428571428,0.0181818181818181,0.1044776119402985,0.0384615384615384,0.1428571428571428,,0.0833333333333333,0.0256410256410256,0.075,0.2222222222222222,0.1463414634146341,0.1333333333333333,,0.2027027027027027,0.5333333333333333,0.5333333333333333,0.375,0.2162162162162162,0.3125,0.3125,0.6,0.1486486486486486,0.4545454545454545,0.5,0.4,0.054054054054054,0.5,0.5,1.0,0.3783783783783784,0.3214285714285714,0.3214285714285714,0.4444444444444444,0.2727272727272727,0.0909090909090909,,,0.2727272727272727,0.3333333333333333,,0.2222222222222222,1.0,0.2222222222222222,1.0,0.2222222222222222,,0.6351351351351351,0.3214285714285714,0.5158202702702702,0.5484111111111111,0.4972111111111111,0.0759493670886076,0.1276595744680851,0.0649350649350649,0.1948051948051948,8.119047619047619,25.865625,0.1802721088435374,,1.0,,1.0,1.0,,4.0,3.0,4.0,,0.1,,,1.0,,1.0,1.0,2.0,0.1428571428571428,0.0344827586206896,0.5,,,,,1.0,,,2.0,1.0,,1.0,,0.0909090909090909,,,,,,,,True,,,,,,,,,,
1628960,1610612763,Grayson Allen,Grayson Allen,1628960,MEM,6199.0,103.0,2.0,207.0,207.0,33.0,40.0,26.0,414.0,1.0,2.0,,,,1.0,4.0,,1.0,2.0,6.0,1.0,1.0,1.0,2.0,9.0,23.0,1.0,2.0,2.0,7.0,2.0,7.0,11.0,29.0,5.0,42.0,214.0,1.0,2.0,3.0,7.0,,1.0,3.0,9.0,11.0,2.0,2.0,27.0,6.0,23.0,9.0,3.0,3.0,4.0,7.0,3.0,1.0,2.0,,1.0,18.0,1.0,,6.0,8.0,14.0,1.0,15.0,1.0,6.0,4.0,2.0,9.0,2.0,8.0,2.0,1.0,11.0,,4.0,8.0,4.0,,6.0,,1.0,11.0,33.0,1.0,0.5,0.5,0.8181818181818182,0.3793103448275862,0.6666666666666666,0.3333333333333333,0.3793103448275862,0.2857142857142857,,0.5138888888888888,0.75,0.45,0.5263157894736842,0.75,0.4545454545454545,0.8055555555555556,0.4285714285714285,0.5,0.5,20.33195020746888,0.8181818181818182,0.1632653061224489,,0.1463414634146341,0.0175438596491228,0.1555555555555555,0.0092592592592592,,,,0.0232558139534883,0.0526315789473684,0.1,0.0909090909090909,0.375,0.0526315789473684,0.0555555555555555,0.5,1.0,1.0,0.1111111111111111,0.25,0.5,,0.0277777777777777,,,,0.1666666666666666,0.3333333333333333,0.3333333333333333,1.0,0.6388888888888888,0.391304347826087,0.4090909090909091,0.7777777777777778,,0.25,1.0,1.0,0.5,0.5,1.0,,,0.2,0.5,0.7,0.2857142857142857,0.8611111111111112,0.391304347826087,0.5373472222222223,0.379575,0.52087,0.027027027027027,0.125,0.1666666666666666,0.2619047619047619,8.114285714285714,25.42758620689656,0.1594202898550724,,,,1.0,,1.0,,,,1.0,,,,,1.0,2.0,,,,0.3,,,,,,,,,,,,,,,1.0,2.0,0.0344827586206896,0.0434782608695652,,,,True,,,,,,,,,,
1629634,1610612763,Brandon Clarke,Brandon Clarke,1629634,MEM,8409.0,140.0,-23.0,288.0,283.0,76.0,53.0,30.0,571.0,14.0,19.0,4.0,4.0,6.0,5.0,18.0,2.0,7.0,1.0,10.0,,1.0,,1.0,1.0,5.0,1.0,2.0,,1.0,21.0,44.0,2.0,15.0,11.0,59.0,341.0,8.0,1.0,3.0,11.0,6.0,12.0,,2.0,14.0,38.0,4.0,6.0,,5.0,1.0,4.0,4.0,5.0,9.0,3.0,2.0,1.0,2.0,1.0,23.0,,5.0,12.0,8.0,21.0,5.0,26.0,4.0,5.0,3.0,2.0,1.0,1.0,,2.0,1.0,3.0,1.0,6.0,9.0,16.0,,18.0,4.0,10.0,14.0,76.0,,0.9047619047619048,0.95,1.0,0.1333333333333333,0.3333333333333333,,0.1333333333333333,0.4772727272727273,0.5,0.4067796610169492,0.4090909090909091,0.4285714285714285,0.4469696969696969,0.4583333333333333,0.4375,0.2542372881355932,0.0909090909090909,0.0526315789473684,0.1666666666666666,21.29629629629629,0.3333333333333333,0.1126760563380281,0.0641025641025641,0.2181818181818181,,0.1587301587301587,0.036231884057971,0.125,0.0444444444444444,0.0588235294117647,,0.0666666666666666,0.1538461538461538,0.2162162162162162,0.2222222222222222,0.125,0.3220338983050847,0.7368421052631579,0.7777777777777778,0.9285714285714286,0.3050847457627119,0.2777777777777778,0.3333333333333333,1.0,0.1186440677966101,0.2857142857142857,0.2857142857142857,0.5,0.1694915254237288,0.1,0.1,1.0,0.0847457627118644,0.2,0.2,1.0,0.3636363636363636,0.0909090909090909,,,0.1818181818181818,0.5,1.0,0.4285714285714285,0.6666666666666666,0.0714285714285714,,0.0714285714285714,,0.576271186440678,0.2,0.5361322033898305,0.5672214285714287,0.5489214285714286,0.1538461538461538,0.2,0.1864406779661017,0.2372881355932203,6.85,24.040000000000003,0.2638888888888889,,1.0,,,,1.0,6.0,5.0,6.0,1.0,0.2,,,3.0,2.0,2.0,1.0,2.0,0.375,0.1428571428571428,0.3333333333333333,2.0,2.0,,,1.0,0.5,,,1.0,,,0.5,,,,,,,,,True,,,,,,,,,,
