EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,NonHeaveArc3FGA,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Charge Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGM,Fg3aBlocked,SecondChanceTurnovers,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,Defensive 3 Seconds Violations,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,ThreePtShootingFoulsDrawnPct,Blocked3s,BlockedCorner3,HeaveAttempts,FTOffRebounds,BlockedArc3,OffFTReboundPct,Technical Free Throw Trips,on,OffensiveGoaltends,Clear Path Fouls,3SecondViolations
1628389,1610612748,Bam Adebayo,Bam Adebayo,1628389,MIA,36570.0,610,20,1234,1228,224,197.0,92.0,2462,72.0,97.0,10.0,12.0,9.0,13.0,45.0,92.0,15.0,35.0,1.0,132.0,224.0,1.0,55.0,319,1385,12.0,16.0,2.0,26.0,16.0,27.0,18.0,50.0,176.0,88.0,18.0,1.0,13.0,49.0,52.0,101.0,42.0,10.0,40.0,6.0,3.0,254.0,10.0,16.0,51.0,44.0,14.0,109,26.0,135,3.0,35.0,26.0,9.0,25.0,7.0,18.0,17.0,1.0,7.0,1.0,1.0,42.0,6.0,22.0,44.0,3.0,2.0,4.0,81.0,2.0,6.0,1.0,79.0,12.0,39.0,7.0,20.0,7.0,3.0,10.0,20.0,10.0,3.0,49.0,219,1.0,3.0,0.6666666666666666,0.7154471544715447,0.5892857142857143,0.75,0.5925925925925926,0.5866666666666667,0.75,0.5925925925925926,0.6158301158301158,0.7222222222222222,0.6944444444444444,0.0044444444444444444,0.05803571428571429,0.061855670103092786,0.06521739130434782,0.02857142857142857,22.455089820359284,0.5952380952380952,0.5185185185185185,0.17886178861788618,0.058823529411764705,0.1795774647887324,0.03745318352059925,0.1792452830188679,0.04823747680890538,0.05660377358490566,0.07142857142857142,0.037037037037037035,0.02127659574468085,0.0759493670886076,0.18292682926829268,0.1574074074074074,0.21428571428571427,0.18807339449541285,0.15151515151515152,0.03896103896103896,0.5,0.4311111111111111,0.7422680412371134,0.7912087912087912,0.7361111111111112,0.4088888888888889,0.4891304347826087,0.5232558139534884,0.6666666666666666,0.15555555555555556,0.42857142857142855,0.4411764705882353,0.3333333333333333,0.0044444444444444444,0.75,0.8333333333333334,0.1,0.48148148148148145,0.6923076923076923,0.43555555555555553,0.48561577777777787,0.5952777777777777,0.4395777777777778,0.15476190476190477,0.1553784860557769,0.08150470219435736,0.15673981191222572,7.288392857142855,33.0,0.18152350081037277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
1629130,1610612748,Duncan Robinson,Duncan Robinson,1629130,MIA,38032.0,634,62,1283,1272,200,184.0,99.0,2555,12.0,18.0,1.0,1.0,1.0,1.0,5.0,8.0,2.0,5.0,157.0,19.0,31.0,194.0,15.0,314,1453,1.0,1.0,,11.0,2.0,2.0,12.0,67.0,30.0,8.0,,157.0,4.0,30.0,10.0,40.0,6.0,4.0,21.0,8.0,1.0,90.0,2.0,,26.0,24.0,1.0,51,2.0,53,1.0,15.0,12.0,3.0,8.0,4.0,7.0,15.0,3.0,1.0,1.0,1.0,23.0,5.0,31.0,62.0,1.0,1.0,4.0,33.0,4.0,3.0,3.0,19.0,2.0,3.0,5.0,8.0,2.0,,6.0,8.0,5.0,,67.0,197,3.0,5.0,0.7894736842105263,0.7894736842105263,0.6129032258064516,1.0,1.0,0.6644444444444444,0.4583333333333333,0.7638888888888888,0.6767241379310345,0.4583333333333333,0.7976190476190477,0.8622222222222222,0.12903225806451613,0.2222222222222222,,,18.3585313174946,0.34782608695652173,0.03225806451612903,0.09195402298850575,,0.09701492537313433,0.007142857142857143,0.0945179584120983,0.0036429872495446266,,,,0.005128205128205128,0.011764705882352941,0.10891089108910891,0.08490566037735849,0.07407407407407407,0.08866995073891626,0.12307692307692308,0.009259259259259259,0.625,0.08,0.6666666666666666,0.8571428571428571,0.8333333333333334,0.035555555555555556,0.625,0.625,0.6,0.022222222222222223,0.4,0.4,1.0,0.6977777777777778,0.08333333333333333,1.0,,0.027777777777777776,1.0,0.9422222222222222,0.5483739999999999,0.5718416666666667,0.5334569444444445,0.02643171806167401,0.09375,0.03503184713375796,0.21337579617834396,6.103225806451612,25.763402061855672,0.1558846453624318,16.0,37.0,1.0,3.0,1.0,6.0,71.0,2.0,8.0,16.0,28.0,87.0,3.0,11.0,17.0,34.0,246.0,15.0,71.0,7.0,4.0,2.0,3.0,3.0,0.9425287356321839,0.4484536082474227,0.2727272727272727,0.5,0.4484536082474227,0.03608247422680412,0.02702702702702703,0.03821656050955414,0.16444444444444445,0.43243243243243246,0.4444444444444444,1.0,0.45222929936305734,0.47019867549668876,0.9295774647887324,0.25,0.3333333333333333,1.0,0.6666666666666666,0.25,1.0,0.16666666666666666,0.16666666666666666,0.7777777777777778,0.5714285714285714,0.45222929936305734,0.015384615384615385,,,,,,,,True,,,
1629134,1610612748,Kendrick Nunn,Kendrick Nunn,1629134,MIA,25875.0,431,-5,854,859,89,94.0,70.0,1713,37.0,45.0,2.0,3.0,5.0,5.0,12.0,24.0,12.0,22.0,65.0,61.0,91.0,84.0,12.0,242,1018,4.0,5.0,,17.0,5.0,6.0,4.0,23.0,58.0,64.0,2.0,65.0,5.0,20.0,17.0,37.0,11.0,6.0,12.0,6.0,2.0,91.0,1.0,2.0,24.0,17.0,1.0,42,3.0,45,1.0,11.0,7.0,4.0,15.0,,10.0,1.0,,5.0,,,16.0,1.0,23.0,32.0,,3.0,1.0,13.0,,,1.0,12.0,,4.0,2.0,1.0,1.0,,,2.0,2.0,,21.0,86,,1.0,0.47540983606557374,0.48333333333333334,0.6703296703296703,0.8,0.8333333333333334,0.6571428571428571,0.85,0.6785714285714286,0.6685082872928176,0.85,0.71875,0.48,0.054945054945054944,0.08888888888888889,0.041666666666666664,,21.092077087794433,0.9375,0.06666666666666667,0.09714285714285714,0.010638297872340425,0.1188118811881188,0.005025125628140704,0.10875331564986737,0.007751937984496124,0.013513513513513514,0.013333333333333334,,0.006896551724137931,,0.09433962264150944,0.09302325581395349,0.1111111111111111,0.12738853503184713,0.08888888888888889,0.014084507042253521,1.0,0.2571428571428571,0.8222222222222222,0.9024390243902439,0.5405405405405406,0.13714285714285715,0.5,0.5217391304347826,0.4166666666666667,0.12571428571428572,0.5454545454545454,0.5454545454545454,0.3333333333333333,0.37142857142857144,0.3,0.6666666666666666,0.5,0.35714285714285715,1.0,0.7371428571428571,0.5364425714285714,0.6069083333333334,0.5675928571428572,0.0223463687150838,0.042105263157894736,0.07024793388429752,0.09504132231404959,7.245054945054946,25.527380952380955,0.10421545667447307,7.0,19.0,,,1.0,2.0,29.0,3.0,5.0,2.0,6.0,36.0,3.0,5.0,3.0,8.0,96.0,12.0,29.0,1.0,2.0,,,1.0,0.8888888888888888,0.42857142857142855,0.6,0.375,0.42857142857142855,0.011904761904761904,,0.015384615384615385,0.10857142857142857,0.3684210526315789,0.3684210526315789,1.0,0.4461538461538462,0.453125,0.8620689655172413,,,,0.5,0.6,1.0,0.14285714285714285,0.5,0.42857142857142855,0.3333333333333333,0.4461538461538462,,1.0,1.0,,,,,,True,,,
1629216,1610612748,Gabe Vincent,Gabe Vincent,1629216,MIA,4414.0,74,-14,147,148,45,31.0,13.0,295,3.0,4.0,,,,,,1.0,1.0,4.0,7.0,4.0,9.0,13.0,,14,166,,,,,1.0,1.0,,2.0,2.0,6.0,,7.0,2.0,6.0,3.0,9.0,3.0,,2.0,4.0,,21.0,,1.0,2.0,,,2,1.0,3,,2.0,,2.0,2.0,,2.0,2.0,1.0,,,,4.0,1.0,3.0,9.0,1.0,,,2.0,1.0,,,,,,,,,,,,,,2.0,45,,,0.25,0.25,0.4444444444444444,,1.0,0.3181818181818182,,0.3333333333333333,0.3181818181818182,,0.3333333333333333,0.5909090909090909,0.2222222222222222,,1.0,0.25,16.25,0.5,,,0.025,0.05,,0.02857142857142857,0.013157894736842105,,0.0625,,,,,,,0.03225806451612903,0.1111111111111111,,,0.18181818181818182,0.75,0.75,0.3333333333333333,0.045454545454545456,,,,0.18181818181818182,0.25,0.3333333333333333,,0.3181818181818182,,,,,,0.7727272727272727,0.51635,0.5331,0.5041666666666665,,,,0.14285714285714285,9.877777777777778,24.946153846153848,0.30612244897959184,,6.0,,1.0,,2.0,2.0,,,,,2.0,,1.0,,2.0,3.0,3.0,2.0,,1.0,,,,0.5,0.15384615384615385,,,0.15384615384615385,,,,0.2727272727272727,,,,0.2857142857142857,0.2857142857142857,0.5,1.0,,,,,,0.6666666666666666,,,,0.2857142857142857,,,,,,,,,True,,,
2772,1610612748,Trevor Ariza,Trevor Ariza,2772,MIA,50457.0,841,40,1690,1696,333,317.0,143.0,3386,45.0,80.0,4.0,9.0,11.0,20.0,3.0,14.0,1.0,4.0,79.0,49.0,98.0,143.0,34.0,282,1917,5.0,11.0,,19.0,12.0,23.0,13.0,61.0,76.0,22.0,8.0,78.0,9.0,32.0,23.0,55.0,15.0,8.0,22.0,7.0,3.0,133.0,11.0,15.0,56.0,53.0,8.0,117,27.0,144,5.0,31.0,23.0,8.0,12.0,1.0,8.0,9.0,1.0,4.0,1.0,1.0,21.0,2.0,23.0,55.0,2.0,1.0,2.0,45.0,5.0,1.0,5.0,44.0,1.0,16.0,3.0,14.0,7.0,3.0,4.0,18.0,7.0,1.0,59.0,328,4.0,1.0,0.7755102040816326,0.8444444444444444,0.5,0.45454545454545453,0.5217391304347826,0.5145228215767634,0.35185185185185186,0.5581395348837209,0.5402298850574713,0.35185185185185186,0.6224489795918368,0.5933609958506224,0.09183673469387756,0.1,0.07142857142857142,,15.197404002163333,0.5714285714285714,0.21052631578947367,0.15868263473053892,0.0390625,0.14105793450881612,0.029649595687331536,0.1491108071135431,0.03443708609271523,0.05194805194805195,0.03896103896103896,0.013157894736842105,0.027237354085603113,0.03508771929824561,0.14049586776859505,0.14685314685314685,0.21428571428571427,0.1490066225165563,0.11578947368421053,0.038461538461538464,0.3888888888888889,0.33195020746887965,0.5625,0.625,0.7555555555555555,0.058091286307053944,0.21428571428571427,0.23076923076923078,1.0,0.016597510373443983,0.25,0.25,1.0,0.3278008298755187,0.3333333333333333,0.4444444444444444,,0.46511627906976744,0.55,0.9253112033195021,0.5668708333333332,0.623035294117647,0.5351285714285713,0.06976744186046512,0.1415929203539823,0.0673758865248227,0.21631205673758866,3.2459183673469396,24.974125874125875,0.1970414201183432,23.0,64.0,2.0,10.0,5.0,9.0,27.0,1.0,6.0,3.0,11.0,50.0,3.0,16.0,8.0,20.0,141.0,9.0,27.0,,1.0,,2.0,,0.94,0.34965034965034963,0.1875,0.4,0.352112676056338,,,,0.26556016597510373,0.359375,0.359375,1.0,0.34177215189873417,0.34177215189873417,0.8888888888888888,0.37037037037037035,0.2,1.0,0.2222222222222222,0.16666666666666666,1.0,0.20930232558139536,0.5555555555555556,0.2558139534883721,0.2727272727272727,0.34615384615384615,0.013793103448275862,4.0,1.0,1.0,1.0,3.0,0.02564102564102564,,True,,,
1629639,1610612748,Tyler Herro,Tyler Herro,1629639,MIA,15790.0,263,-16,530,531,159,148.0,51.0,1061,12.0,20.0,2.0,3.0,3.0,5.0,7.0,25.0,3.0,17.0,32.0,22.0,62.0,42.0,17.0,106,611,3.0,5.0,,6.0,4.0,18.0,7.0,27.0,32.0,12.0,,31.0,10.0,20.0,16.0,36.0,13.0,3.0,16.0,3.0,1.0,88.0,1.0,6.0,22.0,10.0,3.0,35,7.0,42,4.0,8.0,5.0,3.0,9.0,,7.0,1.0,,2.0,,1.0,10.0,2.0,9.0,11.0,,1.0,,17.0,,1.0,,21.0,1.0,7.0,2.0,1.0,1.0,,,2.0,,1.0,27.0,158,,1.0,0.7272727272727273,0.7272727272727273,0.3548387096774194,0.6,0.2222222222222222,0.42788461538461536,0.2727272727272727,0.3333333333333333,0.4646017699115044,0.2727272727272727,0.38571428571428573,0.40384615384615385,0.16129032258064516,0.2,0.24,,20.71307300509338,0.9,0.3333333333333333,0.09259259259259259,0.04054054054054054,0.15492957746478872,0.009615384615384616,0.128,0.027777777777777776,0.017857142857142856,0.06896551724137931,0.029411764705882353,0.013513513513513514,,0.046511627906976744,0.09302325581395349,0.18181818181818182,0.16666666666666666,0.11764705882352941,0.07272727272727272,,0.19230769230769232,0.6,0.75,0.9166666666666666,0.2403846153846154,0.28,0.3684210526315789,0.5714285714285714,0.16346153846153846,0.17647058823529413,0.17647058823529413,0.3333333333333333,0.3076923076923077,0.2727272727272727,0.6666666666666666,1.0,0.16666666666666666,0.6,0.5961538461538461,0.4925029126213593,0.530805,0.48305344827586205,0.08108108108108109,0.10294117647058823,0.05660377358490566,0.25471698113207547,9.05967741935484,26.214285714285715,0.3,4.0,10.0,,1.0,1.0,2.0,11.0,,5.0,3.0,10.0,15.0,,6.0,4.0,12.0,42.0,3.0,11.0,1.0,1.0,1.0,2.0,,0.9333333333333333,0.35714285714285715,,0.3333333333333333,0.36585365853658536,0.023809523809523808,,0.03125,0.09615384615384616,0.4,0.4,1.0,0.34375,0.3548387096774194,0.9090909090909091,0.09090909090909091,,,0.45454545454545453,,,0.06666666666666667,0.5,0.3333333333333333,0.3,0.3548387096774194,0.046511627906976744,1.0,,1.0,,1.0,,1.0,True,,,
201609,1610612748,Goran Dragic,Goran Dragic,201609,MIA,17820.0,297,8,597,603,172,171.0,56.0,1200,26.0,40.0,4.0,6.0,7.0,12.0,6.0,22.0,3.0,8.0,32.0,35.0,70.0,46.0,21.0,148,669,5.0,8.0,4.0,17.0,8.0,20.0,9.0,49.0,24.0,46.0,4.0,32.0,5.0,24.0,14.0,38.0,11.0,3.0,19.0,4.0,1.0,90.0,3.0,4.0,23.0,15.0,,38,7.0,45,2.0,7.0,6.0,1.0,11.0,2.0,8.0,6.0,2.0,3.0,,1.0,17.0,3.0,12.0,24.0,1.0,1.0,,19.0,,2.0,,25.0,3.0,11.0,3.0,1.0,,,1.0,1.0,,,49.0,169,3.0,3.0,0.34285714285714286,0.36363636363636365,0.5,0.625,0.4,0.5474137931034483,0.65,0.5882352941176471,0.5826771653543307,0.7083333333333334,0.6125,0.39655172413793105,0.07142857142857142,0.075,0.045454545454545456,0.125,21.81818181818182,0.6470588235294118,,0.14285714285714285,0.028169014084507043,0.16083916083916083,0.021897810218978103,0.1532258064516129,0.025089605734767026,0.03278688524590164,0.018867924528301886,0.03571428571428571,0.02197802197802198,0.021739130434782608,0.1388888888888889,0.11363636363636363,0.2,0.14018691588785046,0.2222222222222222,0.03508771929824561,,0.3448275862068966,0.65,0.7027027027027027,0.4230769230769231,0.1896551724137931,0.2727272727272727,0.2857142857142857,,0.06896551724137931,0.375,0.42857142857142855,0.3333333333333333,0.27586206896551724,0.6,0.6666666666666666,0.25,0.35294117647058826,0.5833333333333334,0.7413793103448276,0.5171211206896552,0.4835375,0.5185602941176471,0.08870967741935484,0.14102564102564102,0.11486486486486487,0.3310810810810811,5.907142857142857,25.326086956521735,0.288107202680067,5.0,14.0,,1.0,2.0,5.0,14.0,1.0,1.0,6.0,9.0,19.0,1.0,2.0,8.0,14.0,42.0,15.0,14.0,,,,,,0.7368421052631579,0.41304347826086957,0.5,0.5714285714285714,0.41304347826086957,,,,0.1206896551724138,0.35714285714285715,0.35714285714285715,1.0,0.4375,0.4375,0.6428571428571429,0.1,,,0.1,1.0,1.0,0.14705882352941177,0.4,0.2647058823529412,0.6666666666666666,0.4375,,,,,,,,,True,,,
202357,1610612748,Nemanja Bjelica,Nemanja Bjelica,202357,MIA,2540.0,42,5,82,86,25,20.0,6.0,168,3.0,4.0,1.0,1.0,1.0,1.0,,2.0,,,10.0,3.0,6.0,12.0,2.0,20,108,1.0,1.0,,2.0,1.0,1.0,,2.0,4.0,2.0,2.0,10.0,1.0,2.0,3.0,5.0,2.0,1.0,2.0,,,13.0,,2.0,2.0,3.0,1.0,6,2.0,8,,2.0,2.0,,1.0,,,,,1.0,,,1.0,1.0,3.0,6.0,,,,2.0,,1.0,,3.0,,1.0,,,,,,,,,2.0,25,,,0.6666666666666666,1.0,0.5,1.0,1.0,0.5,1.0,0.3333333333333333,0.5263157894736842,1.0,0.3333333333333333,0.6666666666666666,0.16666666666666666,,0.5,,22.47191011235955,1.0,0.3333333333333333,0.21428571428571427,0.11764705882352941,0.14285714285714285,,0.17857142857142858,0.05555555555555555,0.14285714285714285,0.2,,,,0.3333333333333333,0.14285714285714285,,0.09090909090909091,0.3333333333333333,,,0.2222222222222222,0.75,0.75,0.6666666666666666,0.1111111111111111,,,,,,,,0.5555555555555556,1.0,1.0,,0.3333333333333333,1.0,0.8888888888888888,0.5464861111111111,0.8747,0.6192666666666667,0.05263157894736842,0.14285714285714285,0.1,0.1,3.3000000000000003,26.366666666666664,0.3048780487804878,1.0,2.0,,,,1.0,3.0,,,,1.0,4.0,,,,2.0,9.0,3.0,3.0,,,,,,0.75,0.3333333333333333,,,0.3333333333333333,,,,0.1111111111111111,0.5,0.5,1.0,0.3,0.3,0.6666666666666666,,,,,,,0.3333333333333333,,0.3333333333333333,,0.3,,,,,,,,1.0,True,,,
202710,1610612748,Jimmy Butler,Jimmy Butler,202710,MIA,34872.0,581,123,1178,1175,224,241.0,91.0,2353,60.0,103.0,8.0,16.0,16.0,25.0,27.0,57.0,16.0,30.0,23.0,103.0,190.0,33.0,113.0,346,1266,9.0,21.0,7.0,25.0,21.0,41.0,35.0,80.0,64.0,142.0,12.0,22.0,15.0,74.0,49.0,123.0,30.0,19.0,58.0,11.0,5.0,295.0,9.0,23.0,46.0,37.0,3.0,86,32.0,118,6.0,38.0,25.0,13.0,20.0,5.0,13.0,14.0,,7.0,1.0,,34.0,11.0,9.0,27.0,3.0,3.0,5.0,94.0,3.0,1.0,3.0,132.0,13.0,57.0,9.0,3.0,1.0,,2.0,5.0,3.0,,76.0,221,6.0,6.0,0.3106796116504854,0.32989690721649484,0.5421052631578948,0.42857142857142855,0.5121951219512195,0.5224215246636771,0.4090909090909091,0.4411764705882353,0.6119133574007221,0.4807692307692308,0.5671641791044776,0.14798206278026907,0.07894736842105263,0.0970873786407767,0.07017543859649122,0.03333333333333333,24.27790788446526,0.5882352941176471,0.1,0.1608695652173913,0.08984375,0.16727272727272727,0.036585365853658534,0.16435643564356436,0.06374501992031872,0.10619469026548672,0.10204081632653061,0.022222222222222223,0.047058823529411764,0.013157894736842105,0.09090909090909091,0.22105263157894736,0.1702127659574468,0.16346153846153846,0.1791044776119403,0.06521739130434782,0.6,0.4618834080717489,0.5825242718446602,0.6451612903225806,0.45,0.2556053811659193,0.47368421052631576,0.5094339622641509,0.1111111111111111,0.13452914798206278,0.5333333333333333,0.5517241379310345,0.125,0.1031390134529148,0.7272727272727273,0.5,,0.49019607843137253,0.64,0.6098654708520179,0.5026288288288289,0.5967388888888889,0.49554699999999996,0.21641791044776118,0.24358974358974358,0.07225433526011561,0.23121387283236994,6.233684210526314,25.833333333333336,0.19015280135823429,2.0,10.0,,,,2.0,7.0,,1.0,1.0,8.0,9.0,,1.0,1.0,10.0,18.0,9.0,7.0,,3.0,,1.0,,0.6666666666666666,0.2727272727272727,,0.1,0.28125,,,,0.04484304932735426,0.2,0.2,1.0,0.30434782608695654,0.30434782608695654,0.5714285714285714,,,,0.045454545454545456,,,0.0392156862745098,,0.1568627450980392,0.125,0.3181818181818182,0.029411764705882353,2.0,,1.0,,2.0,,9.0,True,,,
2738,1610612748,Andre Iguodala,Andre Iguodala,2738,MIA,6430.0,107,-21,211,223,38,46.0,26.0,434,3.0,3.0,,,1.0,1.0,,2.0,1.0,2.0,6.0,4.0,7.0,12.0,3.0,17,254,,,,,1.0,1.0,2.0,7.0,6.0,2.0,,5.0,,8.0,7.0,15.0,4.0,3.0,8.0,,,37.0,2.0,2.0,7.0,4.0,,11,4.0,15,1.0,3.0,1.0,2.0,2.0,1.0,2.0,5.0,1.0,,1.0,1.0,7.0,1.0,6.0,8.0,,1.0,1.0,5.0,1.0,2.0,,3.0,1.0,2.0,,5.0,2.0,1.0,2.0,5.0,3.0,,7.0,36,,,0.75,0.75,0.5714285714285714,,1.0,0.3684210526315789,,0.5,0.425,,0.5833333333333334,0.631578947368421,,,,,11.440677966101696,0.2857142857142857,,0.09090909090909091,0.0425531914893617,0.14,0.04081632653061224,0.11702127659574468,0.041666666666666664,,0.041666666666666664,0.1111111111111111,0.03125,0.058823529411764705,0.23529411764705882,,,0.08823529411764706,0.25,0.1,0.6,0.15789473684210525,1.0,1.0,1.0,0.10526315789473684,,,,0.10526315789473684,0.5,0.5,,0.3157894736842105,,,,0.2,1.0,0.7894736842105263,0.5152735294117646,,0.4849833333333334,0.1,0.25,,0.4117647058823529,9.428571428571429,28.191666666666674,0.18009478672985782,2.0,6.0,,,1.0,2.0,,,,,2.0,2.0,,,1.0,4.0,6.0,,,,2.0,,,,1.0,0.16666666666666666,,0.25,0.18181818181818182,,,,0.3157894736842105,0.3333333333333333,0.3333333333333333,1.0,,,,,,,,,,0.4,0.5,0.4,,,,,,1.0,,,,,True,,,
