EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,NonHeaveArc3FGA,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,AssistPoints,DefTwoPtRebounds,DefRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,LostBallTurnovers,Turnovers,Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,DefFGReboundPct,DefLongMidRangeReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,Arc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,LongMidRangeFGM,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,PenaltyArc3FGM,FG3M,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG3M,PenaltyFtPoints,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,Corner3Assists,ShortMidRangeAssists,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,FTDefRebounds,OffRebounds,SelfOReb,BadPassTurnovers,DeadBallTurnovers,ShootingFouls,Loose Ball Fouls,Offensive Fouls,Charge Fouls Drawn,2pt And 1 Free Throw Trips,Technical Free Throw Trips,NonShootingFoulsDrawn,Defensive 3 Seconds Violations,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,Arc3PctBlocked,DefFTReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,AtRimPctAssisted,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,SecondChancePointsPct,SecondChanceArc3FGM,SecondChanceArc3FGA,LongMidRangeAssists,BadPassOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,SecondChanceTurnovers,PenaltyTurnovers,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,ShortMidRangePctBlocked,BlocksRecoveredPct,LongMidRangePctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PtsUnassisted3s,HeaveAttempts,LostBallOutOfBoundsTurnovers,Travels,Loose Ball Fouls Drawn,Offensive Fouls Drawn,ThreePtShootingFoulsDrawn,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,ThreePtShootingFoulsDrawnPct,Blocked3s,BlockedArc3,DefensiveGoaltends,BlockedLongMidRange,FTOffRebounds,LongMidRangePctBlocked,Corner3PctBlocked,OffFTReboundPct,Charge Fouls,3pt And 1 Free Throw Trips,on,Clear Path Fouls,3SecondViolations,BlockedCorner3,OffensiveGoaltends
1627747,1610612751,Caris LeVert,Caris LeVert,1627747,BKN,675.0,11,5,24,25,5.0,8.0,3.0,49,1.0,2.0,1.0,2.0,3.0,5.0,1.0,2.0,1.0,4.0,8.0,2.0,2.0,10.0,27,2.0,3.0,1.0,4.0,2.0,6.0,2.0,2.0,2.0,4.0,2.0,2.0,10.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,5.0,0.25,0.25,0.5,0.6666666666666666,0.4,0.5,0.45454545454545453,0.5,0.2,44.44444444444444,1.0,0.16666666666666666,0.1,1.0,0.2,0.5,0.5,0.5,0.6,0.6,0.3333333333333333,0.1,0.2,0.5,0.5,0.25,0.4,0.48613999999999996,0.559425,0.09090909090909091,0.1111111111111111,0.4,8.075,25.2,0.20833333333333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
1627789,1610612751,Timothe Luwawu-Cabarrot,Timothe Luwawu-Cabarrot,1627789,BKN,13427.0,224,-9,467,468,153.0,154.0,58.0,935,13.0,21.0,5.0,8.0,1.0,4.0,5.0,34.0,13.0,16.0,30.0,47.0,13.0,84.0,525,6.0,10.0,18.0,30.0,18.0,14.0,34.0,5.0,9.0,14.0,5.0,4.0,37.0,14.0,30.0,33.0,8.0,6.0,2.0,7.0,2.0,9.0,22.0,11.0,15.0,7.0,30.0,151.0,0.5625,0.6,0.5333333333333333,0.6,0.461038961038961,0.375,0.5,0.453125,0.6103896103896104,17.424242424242422,0.7777777777777778,0.11864406779661017,0.12556053811659193,0.19230769230769232,0.2727272727272727,0.6190476190476191,0.6842105263157895,0.05194805194805195,0.25,0.25,1.0,0.06493506493506493,0.44155844155844154,0.2857142857142857,0.625,0.4642857142857143,0.8831168831168831,0.5502590909090911,0.535875,0.08536585365853659,0.2,0.35714285714285715,5.043333333333333,24.921276595744686,0.32762312633832974,2.0,4.0,2.0,4.0,13.0,1.0,1.0,1.0,5.0,9.0,2.0,13.0,2.0,4.0,1.0,1.0,2.0,9.0,3.0,9.0,39.0,2.0,9.0,2.0,1.0,4.0,1.0,2.0,1.0,14.0,2.0,3.0,1.0,5.0,2.0,14.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,0.2765957446808511,1.0,0.16666666666666666,0.2765957446808511,0.5,0.7,0.75,0.02127659574468085,0.06666666666666667,0.09523809523809523,0.029411764705882353,0.13333333333333333,0.009259259259259259,0.13333333333333333,0.017094017094017096,0.013333333333333334,0.025,0.010526315789473684,0.045454545454545456,0.125,0.08333333333333333,0.13157894736842105,0.13793103448275862,0.022727272727272728,0.6153846153846154,0.4,0.4,0.16883116883116883,0.3076923076923077,0.3076923076923077,1.0,0.2647058823529412,0.2727272727272727,1.0,0.8,0.5,0.5,0.2,1.0,1.0,0.17857142857142858,0.2,0.15384615384615385,0.2647058823529412,0.5575249999999999,0.10714285714285714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
1628386,1610612751,Jarrett Allen,Jarrett Allen,1628386,BKN,203.0,3,-1,8,8,4.0,3.0,1.0,16,2.0,2.0,1.0,1.0,,,,,,2.0,2.0,,,4.0,11,1.0,1.0,,2.0,2.0,2.0,,,,,,,,1.0,2.0,3.0,,,,,,,,,,,2.0,4.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,22.22222222222222,,0.5,0.5,,1.0,1.0,1.0,,,,,,,1.0,1.0,,1.0,0.49365,0.3195,,,0.5,1.4,,0.5,1.0,1.0,,,,,,,,,,,1.0,1.0,,,,2.0,,,,2.0,,,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,1.0,0.3333333333333333,,,0.25,1.0,,,,0.5,,,,0.5,,,,,,,,,,1.0,1.0,,,,,,,,,0.3195,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
203925,1610612751,Joe Harris,Joe Harris,203925,BKN,15077.0,251,76,517,507,142.0,86.0,52.0,1024,10.0,13.0,1.0,1.0,4.0,9.0,10.0,43.0,8.0,22.0,32.0,53.0,11.0,133.0,567,3.0,4.0,8.0,26.0,32.0,12.0,43.0,7.0,7.0,14.0,4.0,4.0,35.0,10.0,23.0,26.0,5.0,5.0,,3.0,1.0,7.0,16.0,17.0,15.0,6.0,25.0,136.0,0.7272727272727273,0.7619047619047619,0.6875,0.75,0.7176470588235294,1.0,0.7228260869565217,0.9285714285714286,0.6235294117647059,17.217391304347824,0.42857142857142855,0.078125,0.09465020576131687,0.07407407407407407,0.15294117647058825,0.7692307692307693,0.8333333333333334,0.10588235294117647,0.4444444444444444,0.5,0.75,0.11764705882352941,0.5058823529411764,0.08333333333333333,1.0,0.6666666666666666,0.7764705882352941,0.521144117647059,0.4930583333333334,0.06666666666666667,0.16216216216216217,0.19548872180451127,8.271874999999998,25.469811320754715,0.2746615087040619,3.0,3.0,8.0,3.0,10.0,,1.0,,,23.0,6.0,26.0,3.0,3.0,2.0,7.0,2.0,14.0,6.0,2.0,78.0,2.0,23.0,2.0,,3.0,2.0,1.0,2.0,13.0,,3.0,1.0,2.0,4.0,11.0,,,,1.0,,2.0,,1.0,1.0,1.0,0.49056603773584906,0.2857142857142857,0.75,0.49056603773584906,1.0,0.6,0.6363636363636364,,0.0625,0.07692307692307693,,,0.0196078431372549,0.11304347826086956,0.008333333333333333,0.013513513513513514,0.044444444444444446,0.010526315789473684,,0.07317073170731707,0.08333333333333333,0.11904761904761904,0.0967741935483871,0.02857142857142857,0.5,0.8,0.8,0.11764705882352941,0.3,0.3,1.0,0.5348837209302325,0.5348837209302325,1.0,0.3,1.0,0.6666666666666666,0.1,,,,,0.75,0.5348837209302325,0.55264375,0.10526315789473684,2.0,6.0,1.0,3.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,0.1111111111111111,1.0,1.0,0.6,0.3333333333333333,1.0,,,,,,,,,,,,,,,,,,,,,True,,,,
204020,1610612751,Tyler Johnson,Tyler Johnson,204020,BKN,41032.0,684,47,1389,1397,406.0,403.0,141.0,2786,9.0,16.0,3.0,3.0,6.0,15.0,20.0,90.0,34.0,24.0,51.0,132.0,18.0,210.0,1587,5.0,11.0,42.0,49.0,30.0,18.0,89.0,29.0,18.0,47.0,10.0,22.0,112.0,32.0,71.0,77.0,14.0,6.0,8.0,11.0,3.0,17.0,43.0,27.0,21.0,5.0,45.0,400.0,0.625,0.625,0.47058823529411764,0.45454545454545453,0.5245901639344263,0.37735849056603776,0.5440414507772021,0.4224137931034483,0.7213114754098361,13.618677042801556,0.6470588235294118,0.09116809116809117,0.10364963503649635,0.11428571428571428,0.08743169398907104,0.5625,0.6428571428571429,0.08196721311475409,0.4,0.46153846153846156,0.5,0.1092896174863388,0.4918032786885246,0.05660377358490566,1.0,0.6415094339622641,0.8087431693989071,0.525296978021978,0.5023076923076922,0.031746031746031744,0.08928571428571429,0.23333333333333334,9.956862745098041,25.294696969696968,0.29229661627069836,2.0,4.0,9.0,18.0,42.0,,,4.0,8.0,30.0,6.0,48.0,2.0,5.0,6.0,16.0,,22.0,10.0,9.0,138.0,,30.0,4.0,2.0,8.0,4.0,3.0,3.0,39.0,,6.0,2.0,8.0,6.0,26.0,2.0,,5.0,,,4.0,,3.0,2.0,0.9583333333333334,0.36363636363636365,0.375,0.23809523809523808,0.366412213740458,0.4,0.5238095238095238,0.5238095238095238,0.015151515151515152,0.0784313725490196,0.125,0.022222222222222223,,0.010238907849829351,0.11676646706586827,0.009174311926605505,0.00967741935483871,,0.00796812749003984,0.013157894736842105,0.05309734513274336,0.10714285714285714,0.13147410358565736,0.07228915662650602,0.0196078431372549,0.6666666666666666,0.45,0.45,0.22950819672131148,0.42857142857142855,0.42857142857142855,1.0,0.3333333333333333,0.3409090909090909,0.9333333333333333,0.19047619047619047,0.5,1.0,,,,0.1509433962264151,0.5,0.17647058823529413,0.33707865168539325,0.5495249999999999,0.10476190476190476,6.0,16.0,3.0,4.0,,1.0,3.0,,,,,,0.13333333333333333,,0.6666666666666666,0.7619047619047619,0.375,1.0,6.0,1.0,1.0,1.0,3.0,3.0,1.0,0.0078125,0.041666666666666664,0.007518796992481203,,,,,,,,,,,True,,,,
201599,1610612751,DeAndre Jordan,DeAndre Jordan,201599,BKN,8829.0,147,-20,299,304,98.0,77.0,42.0,603,22.0,31.0,6.0,9.0,,3.0,1.0,,,22.0,35.0,,8.0,52.0,377,6.0,11.0,,13.0,32.0,12.0,,7.0,2.0,9.0,2.0,2.0,20.0,14.0,25.0,51.0,1.0,1.0,,2.0,1.0,5.0,12.0,13.0,19.0,8.0,13.0,98.0,0.7272727272727273,1.0,0.6285714285714286,0.5454545454545454,0.6285714285714286,0.5454545454545454,0.6046511627906976,0.4642857142857143,,13.953488372093023,0.4,0.1794871794871795,0.1736111111111111,0.1,0.8857142857142857,0.7096774193548387,0.7096774193548387,0.08571428571428572,,,,0.02857142857142857,,0.8181818181818182,0.6666666666666666,,0.8857142857142857,0.6291114285714284,0.6669090909090909,0.2,0.2,0.25,2.3285714285714283,,0.3277591973244147,6.0,9.0,,,,,,,,,,,6.0,11.0,,,2.0,14.0,,1.0,,12.0,,1.0,,,2.0,9.0,17.0,11.0,,26.0,3.0,1.0,3.0,8.0,2.0,1.0,,3.0,,3.0,1.0,,3.0,,,,,,0.5454545454545454,0.5454545454545454,0.5384615384615384,,0.02857142857142857,,,,0.22972972972972974,0.16666666666666666,0.1232876712328767,0.17687074829931973,0.14705882352941177,0.11538461538461539,0.14285714285714285,0.21739130434782608,0.2,0.15217391304347827,0.2,0.25,0.7272727272727273,,,,,,,,,,0.8181818181818182,0.6666666666666666,,,,,,,,,0.6958909090909091,0.2692307692307692,,,3.0,1.0,,1.0,2.0,10.0,6.0,4.0,10.0,5.0,0.3333333333333333,0.5,,,,,,,1.0,,1.0,,,0.32142857142857145,0.25,,,,,,,,,,,,True,,,,
1628455,1610612751,Mike James,Mike James,1628455,BKN,4158.0,69,-15,135,137,25.0,26.0,16.0,272,4.0,8.0,1.0,1.0,7.0,17.0,5.0,7.0,2.0,13.0,30.0,8.0,3.0,38.0,167,2.0,5.0,2.0,8.0,2.0,24.0,6.0,6.0,11.0,17.0,8.0,5.0,45.0,4.0,7.0,9.0,,,,2.0,,4.0,4.0,7.0,4.0,2.0,8.0,25.0,0.07692307692307693,0.08333333333333333,0.43333333333333335,0.4,0.4605263157894737,0.5,0.475,0.5,0.21052631578947367,28.758169934640524,0.5,0.1111111111111111,0.109375,,0.21052631578947367,0.5,0.5714285714285714,0.4473684210526316,0.4117647058823529,0.4375,,0.13157894736842105,0.18421052631578946,0.14285714285714285,1.0,0.2857142857142857,0.42105263157894735,0.44818243243243244,0.4383928571428571,0.05,0.0625,0.21052631578947367,8.620000000000001,27.512500000000003,0.18518518518518517,1.0,1.0,2.0,,1.0,,,,,3.0,1.0,3.0,1.0,1.0,,1.0,,2.0,1.0,1.0,3.0,2.0,3.0,2.0,,3.0,1.0,1.0,1.0,3.0,,2.0,1.0,2.0,2.0,2.0,,,,,,,,,,0.3333333333333333,0.375,,0.5,0.42857142857142855,1.0,0.5,0.5,,0.06666666666666667,0.125,,,0.02702702702702703,0.10714285714285714,0.03333333333333333,0.029850746268656716,,0.043478260869565216,,0.125,0.15789473684210525,0.041666666666666664,0.5,0.05263157894736842,0.25,0.4,0.4,0.02631578947368421,,,,0.42857142857142855,0.42857142857142855,0.3333333333333333,0.5,1.0,,,,,,,0.5,0.5,0.5115,0.05263157894736842,,1.0,,1.0,,,,,,,,,0.058823529411764705,,,0.5,,,6.0,1.0,,1.0,,1.0,,,0.2,,,,,,,,,,,,True,,,,
1628993,1610612751,Alize Johnson,Alize Johnson,1628993,BKN,2688.0,45,-25,90,94,24.0,16.0,13.0,184,3.0,4.0,,,2.0,6.0,,1.0,,5.0,10.0,1.0,4.0,14.0,113,,2.0,,2.0,4.0,6.0,1.0,1.0,2.0,3.0,1.0,1.0,8.0,6.0,17.0,22.0,2.0,2.0,,1.0,,2.0,4.0,6.0,4.0,2.0,2.0,24.0,0.4,0.5,0.5,,0.45454545454545453,,0.5384615384615384,0.3333333333333333,0.09090909090909091,14.150943396226415,0.5,0.3333333333333333,0.425,0.6,0.36363636363636365,0.75,1.0,0.5454545454545454,0.3333333333333333,0.5,0.5,,0.09090909090909091,,,,0.45454545454545453,0.4626954545454545,0.42010000000000003,0.15384615384615385,0.16666666666666666,0.14285714285714285,5.37,26.0,0.26666666666666666,1.0,1.0,,,,,,,,,,,2.0,2.0,,,2.0,6.0,,2.0,,2.0,,3.0,,1.0,,3.0,2.0,11.0,,5.0,,1.0,1.0,4.0,,,1.0,,,,,,,,,,,,1.0,1.0,1.0,,0.3,0.25,,,0.07407407407407407,0.5,0.125,0.09803921568627451,0.14285714285714285,0.14285714285714285,,0.2,0.25,0.4444444444444444,0.75,,0.3333333333333333,,,,,,,,,,0.5,1.0,,,,,,,,,0.7928,0.42857142857142855,,,,,,1.0,1.0,1.0,1.0,,1.0,,0.3333333333333333,,,,,,,,,,1.0,,,0.06666666666666667,,,,,,,,,,,,,True,,,,
1629617,1610612751,Reggie Perry,Reggie Perry,1629617,BKN,2650.0,44,-17,94,96,41.0,50.0,9.0,190,4.0,5.0,3.0,4.0,,5.0,,8.0,3.0,4.0,10.0,9.0,3.0,17.0,109,3.0,7.0,3.0,9.0,4.0,4.0,8.0,7.0,1.0,8.0,1.0,4.0,17.0,6.0,14.0,18.0,,,,4.0,2.0,5.0,9.0,2.0,3.0,2.0,9.0,41.0,0.5,1.0,0.4,0.42857142857142855,0.3684210526315789,0.3,0.425,0.4090909090909091,0.47368421052631576,23.80952380952381,0.8,0.24,0.25,,0.2631578947368421,0.8,0.8,0.2631578947368421,,,,,0.42105263157894735,0.4,0.75,0.3,0.7368421052631579,0.5192105263157893,0.5226500000000001,0.1,0.18181818181818182,0.5294117647058824,4.210000000000001,24.67777777777778,0.43617021276595747,2.0,2.0,,,1.0,,,,,2.0,,2.0,2.0,3.0,,1.0,,4.0,,3.0,6.0,4.0,2.0,1.0,,,1.0,1.0,3.0,5.0,3.0,4.0,,2.0,1.0,7.0,,,,1.0,,,,,,1.0,0.2222222222222222,,,0.2222222222222222,0.6666666666666666,0.5,0.5,,0.1,,,0.6,0.13636363636363635,0.2631578947368421,0.04,0.0851063829787234,,0.045454545454545456,,0.4,0.2857142857142857,0.2777777777777778,,,0.5,,,0.05263157894736842,,,,0.25,0.25,1.0,0.5,1.0,,,,,,,,0.25,0.69905,0.23529411764705882,,1.0,2.0,,1.0,1.0,2.0,,,,,,0.2,,,0.25,,,,,,,,,,0.21428571428571427,,,,,,,,,,,,,True,,,,
1629651,1610612751,Nicolas Claxton,Nicolas Claxton,1629651,BKN,16197.0,270,48,531,542,133.0,141.0,52.0,1073,44.0,63.0,8.0,11.0,5.0,14.0,2.0,1.0,1.0,49.0,79.0,2.0,16.0,114.0,579,8.0,13.0,1.0,18.0,76.0,22.0,1.0,4.0,4.0,8.0,4.0,1.0,20.0,22.0,48.0,72.0,8.0,4.0,4.0,8.0,5.0,12.0,28.0,22.0,30.0,17.0,18.0,130.0,0.7755102040816326,0.8837209302325582,0.620253164556962,0.6153846153846154,0.6049382716049383,0.5714285714285714,0.6063829787234043,0.5294117647058824,0.024691358024691357,18.027210884353742,0.6666666666666666,0.15602836879432624,0.14487632508833923,0.125,0.7777777777777778,0.6984126984126984,0.7857142857142857,0.1728395061728395,0.35714285714285715,0.35714285714285715,0.8,0.024691358024691357,0.012345679012345678,0.7857142857142857,0.7272727272727273,0.07142857142857142,0.8024691358024691,0.6134808641975309,0.5907357142857143,0.18085106382978725,0.18478260869565216,0.15789473684210525,2.665822784810127,23.950000000000003,0.2504708097928437,11.0,16.0,,,1.0,,,,,,,,11.0,18.0,,,,22.0,,2.0,,12.0,,7.0,,,3.0,9.0,15.0,19.0,7.0,24.0,1.0,3.0,4.0,17.0,4.0,2.0,,4.0,,,,,,,,,,,0.6111111111111112,0.6111111111111112,0.5789473684210527,,0.08860759493670886,0.1111111111111111,,0.35,0.1271186440677966,0.13380281690140844,0.08035714285714286,0.10434782608695652,0.10869565217391304,0.06896551724137931,0.12,0.11320754716981132,0.203125,0.14423076923076922,0.10526315789473684,0.041666666666666664,0.7727272727272727,,,0.012345679012345678,,,,,,,0.8888888888888888,0.6875,0.36363636363636365,,,,,,,,0.6715583333333334,0.19298245614035087,,,,1.0,,,2.0,21.0,14.0,7.0,23.0,12.0,,0.5217391304347826,,,,,,,,1.0,1.0,2.0,,0.12727272727272726,0.17647058823529413,,2.0,2.0,1.0,,,,,,,,True,,,,
