EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Charge Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceArc3FGM,SecondChanceFG3M,Fg3aBlocked,Loose Ball Fouls Drawn,3pt And 1 Free Throw Trips,Blocked3s,BlockedArc3,BlockedLongMidRange,SecondChanceFg3Pct,FG3APctBlocked,Arc3PctBlocked,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,FTOffRebounds,Charge Fouls Drawn,3SecondViolations,OffFTReboundPct,DefensiveGoaltends,BlockedCorner3,Defensive 3 Seconds Violations,OffensiveGoaltends,SecondChanceCorner3PctAssisted,on,Corner3PctBlocked
1627759,1610612738,Jaylen Brown,Jaylen Brown,1627759,BOS,30928.0,515,69.0,1059,1050,321,356,119,2109,46.0,73,5.0,9.0,15.0,23.0,36.0,85.0,24.0,48.0,5.0,17.0,3.0,7.0,33.0,86.0,9.0,9.0,27.0,106,206,38.0,103.0,61.0,387,1138,8.0,17.0,9.0,8.0,24.0,32.0,58.0,12.0,34.0,24.0,124.0,74.0,138.0,87.0,27.0,6.0,1.0,85.0,33.0,18.0,37.0,26,63,14.0,12.0,20.0,13.0,4.0,152,4.0,11.0,44.0,35.0,2.0,81.0,15.0,96.0,6.0,21.0,6.0,15.0,27.0,4.0,10.0,24.0,6.0,17.0,2.0,3.0,51,6.0,16.0,13.0,45.0,5.0,2.0,2.0,72.0,3.0,75.0,11.0,1.0,33.0,1.0,8.0,7.0,3.0,4.0,7.0,2.0,124.0,320,8.0,8.0,0.3490566037735849,0.3592233009708738,0.7631578947368421,0.36893203883495146,0.35294117647058826,0.37254901960784315,0.5145631067961165,0.47058823529411764,0.5517241379310345,0.5275080906148867,0.3076923076923077,0.5434782608695652,0.5676470588235294,0.4,0.5849056603773585,0.3333333333333333,0.08737864077669903,0.136986301369863,0.08235294117647059,0.020833333333333332,32.774518021793796,0.5294117647058824,0.06896551724137931,0.12027491408934708,0.04247104247104247,0.19213973799126638,0.018691588785046728,0.1519230769230769,0.03171247357293869,0.0375,0.05,0.03389830508474576,0.017241379310344827,0.025,0.08163265306122448,0.08396946564885496,0.25806451612903225,0.1925133689839572,0.19047619047619047,0.04195804195804196,0.2857142857142857,0.23624595469255663,0.6301369863013698,0.7301587301587301,0.32608695652173914,0.2750809061488673,0.4235294117647059,0.46153846153846156,0.3055555555555556,0.1553398058252427,0.5,0.5106382978723404,0.4583333333333333,0.05501618122977346,0.29411764705882354,0.29411764705882354,1.0,0.2783171521035599,0.38372093023255816,0.38372093023255816,0.7272727272727273,0.34615384615384615,0.5555555555555556,0.2,0.34615384615384615,0.25,0.6521739130434783,0.07608695652173914,0.42857142857142855,0.29347826086956524,0.3333333333333333,0.56957928802589,0.38823529411764707,0.4839972402597402,0.5490026315789475,0.48365659340659345,0.10240963855421686,0.14473684210526316,0.009615384615384616,0.06201550387596899,0.32041343669250644,8.337378640776695,25.923300970873782,0.3031161473087819,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
1628369,1610612738,Jayson Tatum,Jayson Tatum,1628369,BOS,45637.0,761,70.0,1539,1516,413,417,201,3055,73.0,118,9.0,11.0,19.0,33.0,38.0,115.0,26.0,64.0,6.0,17.0,1.0,2.0,61.0,161.0,9.0,16.0,49.0,137,297,67.0,178.0,133.0,608,1732,12.0,18.0,12.0,8.0,44.0,34.0,72.0,17.0,51.0,56.0,175.0,82.0,192.0,72.0,129.0,14.0,,161.0,61.0,26.0,45.0,57,102,38.0,19.0,26.0,14.0,5.0,261,7.0,13.0,75.0,67.0,14.0,156.0,20.0,176.0,5.0,26.0,18.0,8.0,36.0,8.0,25.0,28.0,5.0,11.0,,3.0,64,5.0,18.0,11.0,40.0,6.0,4.0,5.0,114.0,,149.0,11.0,7.0,56.0,5.0,14.0,7.0,2.0,4.0,8.0,3.0,175.0,412,7.0,13.0,0.29927007299270075,0.3153846153846154,0.3582089552238806,0.37640449438202245,0.3333333333333333,0.37640449438202245,0.4612794612794613,0.6666666666666666,0.4722222222222222,0.5,0.6,0.483739837398374,0.5594795539033457,0.6470588235294118,0.5686274509803921,0.37473684210526315,0.08754208754208755,0.1271186440677966,0.09565217391304348,,34.04977375565611,0.5625,0.3888888888888889,0.17771883289124668,0.03324808184143223,0.25,0.020289855072463767,0.20974889217134415,0.02717391304347826,0.05263157894736842,0.02247191011235955,0.025,0.02247191011235955,0.01282051282051282,0.14049586776859505,0.18023255813953487,0.2261904761904762,0.24896265560165975,0.2542372881355932,0.021645021645021644,0.375,0.24842105263157896,0.6186440677966102,0.7087378640776699,0.3287671232876712,0.24210526315789474,0.33043478260869563,0.36538461538461536,0.2894736842105263,0.13473684210526315,0.40625,0.40625,0.23076923076923078,0.035789473684210524,0.35294117647058826,0.35294117647058826,0.3333333333333333,0.3389473684210526,0.37888198757763975,0.3860759493670886,0.36065573770491804,0.36666666666666664,0.8181818181818182,0.1111111111111111,0.3,0.2682926829268293,0.5757575757575758,0.016260162601626018,0.5,0.3983739837398374,0.32653061224489793,0.6231578947368421,0.37888198757763975,0.4903345665961947,0.5462413043478259,0.4770607438016529,0.11641221374045801,0.16374269005847952,0.027472527472527472,0.07236842105263158,0.2878289473684211,7.72323232323232,26.24719101123595,0.2683560753736192,1.0,3.0,3.0,4.0,3.0,2.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.016853932584269662,0.018633540372670808,0.1,0.3333333333333333,0.3333333333333333,0.3333333333333333,,,,,,,,,,True,
1628400,1610612738,Semi Ojeleye,Semi Ojeleye,1628400,BOS,25753.0,429,-5.0,846,848,150,219,115,1694,10.0,13,5.0,5.0,,,6.0,16.0,1.0,4.0,15.0,38.0,2.0,3.0,16.0,38.0,7.0,,2.0,17,33,31.0,76.0,12.0,139,957,5.0,5.0,9.0,4.0,26.0,3.0,4.0,2.0,5.0,7.0,19.0,20.0,14.0,93.0,,10.0,,38.0,16.0,5.0,13.0,6,19,6.0,,8.0,4.0,1.0,44,9.0,8.0,24.0,24.0,8.0,56.0,18.0,74.0,4.0,8.0,4.0,4.0,5.0,,5.0,7.0,1.0,,,2.0,12,2.0,2.0,17.0,27.0,1.0,3.0,2.0,20.0,3.0,18.0,2.0,,8.0,,2.0,,,,,,19.0,150,1.0,2.0,0.5882352941176471,0.8333333333333334,1.0,0.40789473684210525,0.4,0.40789473684210525,0.5151515151515151,1.0,0.75,0.5825688073394495,0.7857142857142857,0.6666666666666666,0.594017094017094,0.7647058823529411,0.6785714285714286,0.6972477064220184,0.15151515151515152,0.15384615384615385,0.1875,,13.203684749232345,0.4166666666666667,0.4,0.10810810810810811,0.037914691943127965,0.13636363636363635,0.04245283018867924,0.12060301507537688,0.04018912529550828,0.057692307692307696,0.03508771929824561,0.022222222222222223,0.04678362573099415,0.024390243902439025,0.109375,0.09090909090909091,0.13559322033898305,0.15555555555555556,0.07317073170731707,0.07142857142857142,,0.11926605504587157,0.7692307692307693,0.9090909090909091,0.4,0.14678899082568808,0.375,0.46153846153846156,0.8333333333333334,0.03669724770642202,0.25,0.25,1.0,0.3486238532110092,0.39473684210526316,0.39473684210526316,1.0,0.3486238532110092,0.42105263157894735,0.42105263157894735,1.0,0.35714285714285715,1.0,,0.5,,,0.3333333333333333,0.6666666666666666,0.2222222222222222,,0.8165137614678899,0.42105263157894735,0.5294229357798166,0.5415071428571429,0.49343888888888887,0.06956521739130435,0.20512820512820512,,0.18705035971223022,0.1366906474820144,7.057575757575758,24.65131578947368,0.1773049645390071,,2.0,4.0,4.0,,,,,,,0.4444444444444444,,,0.14285714285714285,,0.5714285714285714,1.0,1.0,3.0,1.0,0.07692307692307693,,,,,,True,
1628464,1610612738,Daniel Theis,Daniel Theis,1628464,BOS,16356.0,273,-6.0,544,532,147,157,61,1076,15.0,21,9.0,12.0,1.0,3.0,10.0,16.0,5.0,12.0,2.0,4.0,1.0,1.0,3.0,21.0,3.0,,5.0,30,49,5.0,25.0,15.0,90,612,9.0,12.0,3.0,5.0,23.0,6.0,12.0,1.0,6.0,7.0,22.0,44.0,16.0,15.0,,16.0,,21.0,3.0,2.0,8.0,6,14,5.0,1.0,4.0,2.0,2.0,34,9.0,10.0,16.0,24.0,3.0,43.0,19.0,62.0,,5.0,4.0,1.0,6.0,1.0,4.0,3.0,,2.0,,,9,1.0,1.0,15.0,28.0,,2.0,2.0,21.0,1.0,23.0,1.0,,8.0,,4.0,10.0,4.0,6.0,10.0,6.0,22.0,146,3.0,4.0,0.7333333333333333,1.0,1.0,0.2,0.16666666666666666,0.2,0.6122448979591837,0.75,0.5,0.5067567567567568,0.6,0.4166666666666667,0.5294117647058824,0.6388888888888888,0.4782608695652174,0.33783783783783783,0.04081632653061224,0.047619047619047616,0.0625,,15.334420880913541,0.6666666666666666,0.23076923076923078,0.1935483870967742,0.07142857142857142,0.13008130081300814,0.0743801652892562,0.16194331983805668,0.07279693486590039,0.075,0.078125,0.05555555555555555,0.06930693069306931,0.1,0.18181818181818182,0.2641509433962264,0.07407407407407407,0.1276595744680851,0.13793103448275862,,0.6,0.28378378378378377,0.7142857142857143,0.75,0.4666666666666667,0.21621621621621623,0.625,0.6666666666666666,1.0,0.16216216216216217,0.4166666666666667,0.4166666666666667,1.0,0.05405405405405406,0.5,0.5,1.0,0.28378378378378377,0.14285714285714285,0.14285714285714285,1.0,0.8,0.75,0.1111111111111111,0.2,0.16666666666666666,0.3333333333333333,0.05555555555555555,1.0,0.2777777777777778,,0.6216216216216216,0.14285714285714285,0.5186101351351352,0.6437863636363637,0.4601805555555556,0.09876543209876543,0.14285714285714285,,0.25555555555555554,0.24444444444444444,7.516326530612242,25.564,0.2702205882352941,,,,,,3.0,,,,,,,,,,,,,1.0,,,2.0,,,,,True,
1630202,1610612738,Payton Pritchard,Payton Pritchard,1630202,BOS,76056.0,1268,40.0,2561,2543,645,755,317,5104,44.0,73,6.0,10.0,6.0,11.0,25.0,65.0,13.0,32.0,18.0,39.0,6.0,14.0,84.0,209.0,20.0,20.0,50.0,82,170,102.0,248.0,40.0,510,2890,14.0,23.0,23.0,2.0,54.0,11.0,30.0,26.0,64.0,12.0,112.0,62.0,102.0,258.0,48.0,12.0,1.0,208.0,84.0,19.0,74.0,46,120,36.0,10.0,41.0,23.0,10.0,286,14.0,19.0,59.0,64.0,2.0,125.0,33.0,158.0,3.0,37.0,26.0,11.0,32.0,3.0,22.0,21.0,,10.0,6.0,9.0,53,2.0,19.0,48.0,104.0,,3.0,3.0,42.0,3.0,45.0,3.0,1.0,20.0,1.0,2.0,9.0,4.0,5.0,9.0,2.0,112.0,644,11.0,1.0,0.3780487804878049,0.40789473684210525,0.8431372549019608,0.4112903225806452,0.40625,0.41295546558704455,0.4823529411764706,0.6086956521739131,0.36666666666666664,0.562200956937799,0.5652173913043478,0.5319148936170213,0.5810502283105022,0.574468085106383,0.56,0.5933014354066986,0.11176470588235295,0.136986301369863,0.12307692307692308,0.03125,16.82082905104488,0.6037735849056604,0.031746031746031744,0.09770992366412214,0.029780564263322883,0.11411992263056092,0.023972602739726026,0.10494880546075085,0.027004909983633387,0.043689320388349516,0.017064846416382253,0.03597122302158273,0.02569593147751606,0.017094017094017096,0.06796116504854369,0.09477124183006536,0.14685314685314685,0.11029411764705882,0.12844036697247707,0.014705882352941176,0.2222222222222222,0.17464114832535885,0.6027397260273972,0.6984126984126984,0.22727272727272727,0.15550239234449761,0.38461538461538464,0.43859649122807015,0.48,0.07655502392344497,0.40625,0.41935483870967744,0.6923076923076923,0.09330143540669857,0.46153846153846156,0.46153846153846156,0.8888888888888888,0.5,0.4019138755980861,0.4057971014492754,0.8333333333333334,0.21739130434782608,0.6,0.16666666666666666,0.43478260869565216,0.11702127659574468,0.5454545454545454,0.14893617021276595,0.42857142857142855,0.5319148936170213,0.4,0.7679425837320574,0.40384615384615385,0.5092527710843375,0.5197689655172414,0.49622362637362644,0.0481651376146789,0.10695187165775401,0.004016064257028112,0.10588235294117647,0.2196078431372549,7.442352941176471,26.464919354838695,0.25185474424053106,1.0,3.0,7.0,8.0,2.0,2.0,,,,,0.34782608695652173,0.008064516129032258,0.009569377990430622,0.06521739130434782,0.3333333333333333,0.35,1.0,,3.0,,,,,,,,True,
1629057,1610612738,Robert Williams III,Robert Williams III,1629057,BOS,25624.0,427,6.0,842,844,203,245,118,1686,67.0,83,20.0,28.0,15.0,16.0,14.0,26.0,2.0,8.0,,,,,,,,,,83,117,,,21.0,187,1007,23.0,33.0,,7.0,53.0,17.0,24.0,,,4.0,38.0,124.0,42.0,,,32.0,,,,4.0,21.0,21,42,18.0,3.0,10.0,6.0,5.0,105,20.0,36.0,38.0,42.0,14.0,94.0,56.0,150.0,5.0,21.0,16.0,5.0,11.0,4.0,7.0,9.0,,4.0,,2.0,20,5.0,6.0,28.0,41.0,,2.0,3.0,23.0,,29.0,3.0,,14.0,,2.0,34.0,14.0,18.0,38.0,24.0,38.0,203,4.0,2.0,0.7469879518072289,0.9253731343283582,,,,,0.7094017094017094,0.696969696969697,0.7083333333333334,0.7094017094017094,0.696969696969697,0.7083333333333334,0.7192307692307692,0.7162162162162162,0.7037037037037037,,0.03418803418803419,0.024096385542168676,0.07692307692307693,,15.40041067761807,0.55,0.6086956521739131,0.21105527638190955,0.1875,0.20765027322404372,0.10752688172043011,0.2094240837696335,0.14814814814814814,0.2222222222222222,0.20833333333333334,0.09523809523809523,0.11594202898550725,0.08333333333333333,0.23076923076923078,0.23711340206185566,0.10810810810810811,0.22794117647058823,0.14893617021276595,0.1724137931034483,0.631578947368421,0.7094017094017094,0.8072289156626506,0.8271604938271605,0.7313432835820896,0.2222222222222222,0.5384615384615384,0.5833333333333334,0.7857142857142857,0.06837606837606838,0.25,0.25,1.0,,,,,,,,,0.8484848484848485,0.7142857142857143,0.15,,0.6666666666666666,0.9375,,,,,0.7094017094017094,,0.5799299145299145,0.649,0.6059708333333333,0.109375,0.109375,,0.28342245989304815,0.20320855614973263,3.828205128205129,,0.24109263657957244,,,,,,3.0,,4.0,2.0,2.0,,,,,,,,,,,,3.0,2.0,1.0,,,True,
1629684,1610612738,Grant Williams,Grant Williams,1629684,BOS,32041.0,534,-2.0,1073,1062,263,282,126,2135,22.0,32,5.0,6.0,4.0,6.0,12.0,28.0,3.0,6.0,6.0,22.0,1.0,4.0,12.0,37.0,6.0,3.0,7.0,37,66,18.0,59.0,7.0,135,1201,8.0,12.0,7.0,2.0,30.0,8.0,13.0,4.0,11.0,4.0,32.0,52.0,22.0,54.0,,12.0,1.0,36.0,12.0,5.0,15.0,20,35,17.0,3.0,12.0,3.0,,90,11.0,9.0,27.0,23.0,2.0,52.0,21.0,73.0,2.0,12.0,9.0,3.0,11.0,6.0,7.0,18.0,2.0,4.0,,,29,3.0,7.0,24.0,68.0,2.0,5.0,6.0,35.0,7.0,17.0,3.0,,6.0,,4.0,8.0,2.0,5.0,10.0,7.0,32.0,263,7.0,4.0,0.7027027027027027,0.8387096774193549,1.0,0.3050847457627119,0.36363636363636365,0.3103448275862069,0.5606060606060606,0.6666666666666666,0.6153846153846154,0.512,0.7368421052631579,0.5833333333333334,0.5113636363636364,0.7142857142857143,0.5517241379310345,0.472,0.07575757575757576,0.09375,0.07142857142857142,,13.272877164056059,0.3793103448275862,0.09523809523809523,0.08455882352941177,0.034482758620689655,0.1261682242990654,0.04296875,0.102880658436214,0.03868471953578337,0.022727272727272728,0.05,0.018867924528301886,0.03980099502487562,0.05454545454545454,0.07608695652173914,0.06818181818181818,0.14583333333333334,0.1497005988023952,0.0425531914893617,0.03278688524590164,0.7,0.256,0.6875,0.7586206896551724,0.7272727272727273,0.224,0.42857142857142855,0.46153846153846156,0.6666666666666666,0.048,0.5,0.5,0.6666666666666666,0.176,0.2727272727272727,0.2727272727272727,1.0,0.296,0.32432432432432434,0.3333333333333333,1.0,0.3157894736842105,0.8333333333333334,,0.3157894736842105,0.25,0.6666666666666666,0.16666666666666666,0.25,0.2916666666666667,0.42857142857142855,0.728,0.3333333333333333,0.5224181451612904,0.533309090909091,0.5209458333333333,0.046875,0.08695652173913043,,0.2222222222222222,0.23703703703703705,5.7681818181818185,25.049152542372884,0.2451071761416589,,1.0,4.0,4.0,1.0,3.0,,2.0,,1.0,0.5714285714285714,0.01694915254237288,0.02702702702702703,0.05263157894736842,,0.6666666666666666,1.0,1.0,2.0,,0.047619047619047616,,2.0,,,,True,
202684,1610612738,Tristan Thompson,Tristan Thompson,202684,BOS,18441.0,307,38.0,618,616,164,169,83,1234,29.0,50,18.0,30.0,5.0,11.0,11.0,27.0,,1.0,,,,,,,,,,40,78,,,19.0,99,680,18.0,34.0,,9.0,45.0,6.0,16.0,,,7.0,19.0,32.0,48.0,,,26.0,,,,7.0,6.0,10,16,10.0,,2.0,1.0,3.0,42,15.0,31.0,17.0,44.0,3.0,64.0,46.0,110.0,4.0,5.0,3.0,2.0,5.0,1.0,2.0,10.0,,3.0,,,15,1.0,2.0,13.0,26.0,,5.0,5.0,29.0,1.0,35.0,4.0,,13.0,,7.0,12.0,7.0,5.0,12.0,6.0,19.0,164,2.0,7.0,0.4,0.5925925925925926,,,,,0.5128205128205128,0.5294117647058824,0.375,0.5128205128205128,0.5294117647058824,0.375,0.526595744680851,0.5232558139534884,0.38,,0.08974358974358974,0.06,0.14814814814814814,,15.308988764044944,0.3333333333333333,0.21428571428571427,0.25,0.17613636363636365,0.14912280701754385,0.11627906976744186,0.2103448275862069,0.15081967213114755,0.17857142857142858,0.19047619047619047,0.1388888888888889,0.10377358490566038,0.17391304347826086,0.2037037037037037,0.2948717948717949,0.22727272727272727,0.17894736842105263,,0.13793103448275862,0.5,0.6410256410256411,0.58,0.6170212765957447,0.3448275862068966,0.34615384615384615,0.4074074074074074,0.4782608695652174,0.5454545454545454,0.01282051282051282,,,,,,,,,,,,0.8823529411764706,0.6,0.05555555555555555,,0.6875,0.45454545454545453,,,,,0.6410256410256411,,0.562476923076923,0.6933904761904763,0.59636875,0.14942528735632185,0.14942528735632185,,0.45454545454545453,0.1919191919191919,3.520512820512821,,0.26537216828478966,,,,,,6.0,,,,,,,,,,,,,,2.0,,2.0,,,1.0,,True,
1628436,1610612738,Luke Kornet,Luke Kornet,1628436,BOS,8277.0,138,10.0,280,280,48,75,23,560,12.0,15,5.0,7.0,2.0,3.0,3.0,5.0,1.0,1.0,,2.0,,,4.0,16.0,1.0,,2.0,16,21,4.0,18.0,1.0,45,309,5.0,7.0,1.0,1.0,14.0,2.0,3.0,,2.0,,4.0,22.0,10.0,12.0,,10.0,,16.0,4.0,1.0,6.0,7,13,6.0,1.0,4.0,1.0,1.0,33,4.0,3.0,7.0,14.0,,21.0,7.0,28.0,,1.0,,1.0,2.0,,2.0,1.0,1.0,,,,3,,1.0,8.0,12.0,,,,5.0,1.0,2.0,2.0,,2.0,,,16.0,9.0,6.0,16.0,13.0,4.0,48,1.0,,0.6875,1.0,1.0,0.2222222222222222,,0.2222222222222222,0.7619047619047619,0.7142857142857143,0.6666666666666666,0.5641025641025641,0.8125,0.4,0.5769230769230769,0.875,0.4,0.46153846153846156,0.047619047619047616,0.06666666666666667,,,13.861386138613863,0.6666666666666666,,0.1728395061728395,0.047619047619047616,0.14,0.05405405405405406,0.16030534351145037,0.051094890510948905,0.06896551724137931,0.05263157894736842,,0.05,0.07142857142857142,0.18181818181818182,0.1951219512195122,0.1111111111111111,0.14634146341463414,0.1111111111111111,,0.8125,0.38461538461538464,0.8,0.8571428571428571,0.5833333333333334,0.1282051282051282,0.6,0.6,1.0,0.02564102564102564,1.0,1.0,1.0,0.05128205128205128,,,,0.41025641025641024,0.25,0.25,1.0,0.875,0.7142857142857143,,0.125,0.6,0.6666666666666666,,,0.4,,0.8461538461538461,0.25,0.5730358974358977,0.7368,0.71331,0.05128205128205128,0.09523809523809523,,0.3111111111111111,0.08888888888888889,3.3619047619047624,26.11111111111111,0.17142857142857143,,,1.0,1.0,,1.0,,,,1.0,1.0,,,,,1.0,1.0,,,,,,,,,,True,
1629035,1610612738,Carsen Edwards,Carsen Edwards,1629035,BOS,5410.0,90,-12.0,193,191,39,52,19,384,10.0,12,,,1.0,2.0,,1.0,2.0,7.0,2.0,7.0,,1.0,4.0,13.0,,,2.0,12,20,6.0,20.0,2.0,44,218,,,1.0,,,1.0,3.0,,3.0,,2.0,10.0,14.0,15.0,3.0,,,13.0,4.0,3.0,,2,2,1.0,1.0,,,,6,,1.0,8.0,2.0,1.0,11.0,1.0,12.0,,2.0,1.0,1.0,2.0,,2.0,1.0,,,,,3,,1.0,4.0,8.0,,,,3.0,2.0,2.0,,,1.0,,,,,,,,2.0,39,,,0.4166666666666667,0.4166666666666667,0.8333333333333334,0.3,,0.3,0.6,,0.3333333333333333,0.525,,0.16666666666666666,0.5365853658536586,,0.16666666666666666,0.5,0.15,0.16666666666666666,1.0,,20.37037037037037,0.6666666666666666,0.125,0.046511627906976744,0.018867924528301886,0.19047619047619047,,0.11764705882352941,0.010309278350515464,0.043478260869565216,,,,,0.07142857142857142,0.06666666666666667,,0.19444444444444445,0.16666666666666666,,,0.3,0.8333333333333334,1.0,0.5,0.025,,,,0.175,0.2857142857142857,0.2857142857142857,,0.175,0.2857142857142857,0.2857142857142857,1.0,0.325,0.3076923076923077,0.3076923076923077,0.75,,,,,0.3333333333333333,0.5,0.16666666666666666,,0.3333333333333333,,0.8,0.3076923076923077,0.5445637499999999,0.54255,0.5674750000000001,0.024390243902439025,0.047619047619047616,,,0.045454545454545456,8.335,25.22,0.20207253886010362,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,True,
