EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,FoulsDrawn,Loose Ball Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedCorner3,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGA,LongMidRangeFGM,LongMidRangeFGA,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFtPoints,PtsPutbacks,OffThreePtRebounds,OffTwoPtRebounds,OffRebounds,Loose Ball Fouls,Technical Free Throw Trips,BlockedAtRim,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceShotQualityAvg,SecondChancePointsPct,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,SecondChanceFG3M,SecondChanceFG3A,LongMidRangeAssists,LostBallOutOfBoundsTurnovers,SecondChanceTurnovers,SecondChanceFg3Pct,ShortMidRangePctBlocked,OffCorner3ReboundPct,Corner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Frequency,PenaltyArc3Accuracy,SecondChanceAtRimFGM,SecondChanceFtPoints,SelfOReb,Offensive Fouls,DefensiveGoaltends,LongMidRangePctBlocked,OffAtRimReboundPct,SelfORebPct,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,HeaveAttempts,StepOutOfBoundsTurnovers,Charge Fouls Drawn,Offensive Fouls Drawn,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceCorner3FGM,SecondChanceCorner3FGA,Travels,Charge Fouls,BlockedArc3,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,Defensive 3 Seconds Violations,on,Fg3aBlocked,OffensiveGoaltends,3SecondViolations,FG3APctBlocked,Arc3PctBlocked,Clear Path Fouls,BlockedLongMidRange,Corner3PctBlocked,FTOffRebounds,OffFTReboundPct
1626153,1610612758,Delon Wright,Delon Wright,1626153,SAC,4656.0,78,-30.0,158,158,28.0,60.0,12.0,316,4.0,7.0,1.0,1.0,4.0,6.0,1.0,2.0,1.0,1.0,3.0,7.0,8.0,13.0,4.0,9.0,2.0,30.0,189.0,4.0,4.0,1.0,1.0,11.0,4.0,12.0,3.0,9.0,7.0,3.0,1.0,6.0,8.0,14.0,7.0,1.0,1.0,5.0,36.0,3.0,5.0,1.0,9.0,9.0,5.0,2.0,3.0,5.0,3.0,2.0,3.0,3.0,8.0,3.0,2.0,2.0,6.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,11.0,28.0,0.25,0.25,0.25,0.4444444444444444,1.0,0.4444444444444444,0.6153846153846154,1.0,0.6363636363636364,1.1,0.6521739130434783,1.1,0.4090909090909091,0.07692307692307693,0.14285714285714285,17.613636363636363,0.625,0.3333333333333333,0.16666666666666666,0.0967741935483871,0.13114754098360656,0.058823529411764705,0.3333333333333333,0.25,0.09523809523809523,0.1,0.5,0.3181818181818182,0.5714285714285714,0.6666666666666666,0.25,0.2727272727272727,0.6666666666666666,0.6666666666666666,0.25,0.09090909090909091,0.5,0.5,0.3181818181818182,0.42857142857142855,0.42857142857142855,0.3333333333333333,0.2,1.0,0.2,1.0,0.7272727272727273,0.42857142857142855,0.517475,0.44006,0.08695652173913043,0.14285714285714285,0.36666666666666664,5.630769230769231,25.233333333333334,0.17721518987341772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,
1626158,1610612758,Richaun Holmes,Richaun Holmes,1626158,SAC,3949.0,66,-46.0,130,131,25.0,14.0,8.0,261,4.0,8.0,1.0,1.0,8.0,10.0,,,,,,,13.0,24.0,,,11.0,37.0,162.0,3.0,3.0,,,7.0,24.0,2.0,,,,,1.0,3.0,1.0,4.0,1.0,,1.0,2.0,9.0,5.0,8.0,1.0,14.0,20.0,2.0,2.0,,2.0,,1.0,,1.0,2.0,,4.0,9.0,9.0,1.0,14.0,2.0,7.0,4.0,,,2.0,4.0,2.0,7.0,25.0,0.9230769230769231,1.0,,,,,0.5416666666666666,1.0,0.5416666666666666,1.0,0.6206896551724138,1.1666666666666667,,0.041666666666666664,0.125,21.67832167832168,1.0,0.2,0.1951219512195122,0.23809523809523808,0.20967741935483872,0.16666666666666666,0.2,0.3333333333333333,0.21052631578947367,0.5,0.5,0.3333333333333333,0.5,0.5714285714285714,1.0,0.4166666666666667,0.8,0.8,0.875,,,,,,,,0.3333333333333333,1.0,,,0.3333333333333333,,0.4388166666666667,0.40063333333333334,0.2413793103448276,0.2413793103448276,0.1891891891891892,8.275,,0.19230769230769232,1.0,1.0,6.0,2.0,4.0,4.0,1.0,2.0,2.0,4.0,6.0,1.0,2.0,2.0,0.5,0.5,0.5,0.10526315789473684,0.06896551724137931,0.08955223880597014,0.14285714285714285,0.15384615384615385,0.08,0.25,0.16666666666666666,0.16666666666666666,1.0,0.25,0.4225666666666667,0.10810810810810811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,
1627741,1610612758,Buddy Hield,Buddy Hield,1627741,SAC,5080.0,85,-24.0,175,178,42.0,74.0,13.0,353,2.0,3.0,1.0,1.0,2.0,6.0,2.0,2.0,,,8.0,26.0,5.0,13.0,10.0,28.0,,40.0,201.0,1.0,3.0,3.0,9.0,11.0,4.0,6.0,21.0,9.0,26.0,8.0,2.0,10.0,1.0,11.0,1.0,,7.0,1.0,23.0,3.0,6.0,,9.0,12.0,2.0,2.0,,5.0,1.0,5.0,2.0,,7.0,1.0,6.0,7.0,3.0,,,,,1.0,,,,1.0,1.0,11.0,42.0,0.4,0.4,0.7,0.35714285714285715,0.3333333333333333,0.35714285714285715,0.38461538461538464,0.3333333333333333,0.4878048780487805,0.4583333333333333,0.4878048780487805,0.4583333333333333,0.6829268292682927,0.15384615384615385,0.3333333333333333,25.263157894736842,0.7142857142857143,,0.15,0.09375,0.125,0.21428571428571427,0.1,0.16666666666666666,0.043478260869565216,0.2222222222222222,1.0,0.07317073170731707,0.6666666666666666,1.0,,0.14634146341463414,0.3333333333333333,0.4,0.5,0.04878048780487805,1.0,1.0,0.6341463414634146,0.3076923076923077,0.3076923076923077,0.75,0.08333333333333333,1.0,,,0.7560975609756098,0.3076923076923077,0.501298780487805,0.5184624999999999,,,0.275,10.361538461538462,25.74642857142857,0.24,,1.0,4.0,,,6.0,,,3.0,,3.0,,,1.0,,1.0,1.0,,0.07317073170731707,0.04,,,0.058823529411764705,0.0975609756097561,0.25,0.25,1.0,,0.56565,0.15,2.0,3.0,3.0,9.0,2.0,3.0,2.0,1.0,1.0,0.6666666666666666,0.16666666666666666,0.14285714285714285,0.5,1.0,0.6666666666666666,1.0,0.75,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,
1628963,1610612758,Marvin Bagley III,Marvin Bagley III,1628963,SAC,3664.0,61,-16.0,129,127,47.0,36.0,12.0,256,8.0,12.0,3.0,3.0,6.0,7.0,,2.0,,,2.0,8.0,14.0,21.0,2.0,10.0,6.0,40.0,133.0,5.0,7.0,1.0,5.0,17.0,20.0,8.0,3.0,3.0,8.0,2.0,3.0,,2.0,2.0,2.0,,,,6.0,4.0,8.0,2.0,14.0,18.0,,,,1.0,1.0,1.0,3.0,,4.0,1.0,,1.0,7.0,,11.0,3.0,7.0,2.0,,,1.0,2.0,2.0,17.0,47.0,0.7142857142857143,0.8333333333333334,0.5,0.2,0.2,0.2,0.6666666666666666,0.7142857142857143,0.5483870967741935,0.5416666666666666,0.5714285714285714,0.6071428571428571,0.3225806451612903,0.14285714285714285,0.08333333333333333,27.083333333333336,0.25,0.6666666666666666,0.21621621621621623,0.14285714285714285,0.18461538461538463,0.23529411764705882,0.13333333333333333,0.4,0.15,0.125,1.0,0.3870967741935484,0.6666666666666666,0.7272727272727273,0.625,0.22580645161290322,0.8571428571428571,1.0,0.8333333333333334,0.06451612903225806,,,0.25806451612903225,0.25,0.25,0.5,0.25,1.0,,,0.7096774193548387,0.25,0.5294870967741936,0.5154083333333334,0.2,0.28,0.425,5.204761904761905,25.19,0.3643410852713178,4.0,,2.0,3.0,4.0,8.0,4.0,4.0,2.0,2.0,4.0,,,1.0,0.75,0.75,0.8,0.05714285714285714,0.06666666666666667,0.06153846153846154,0.07142857142857142,,0.08695652173913043,0.06451612903225806,,,,1.0,0.6719,0.2,,,1.0,5.0,,,,1.0,,,0.14285714285714285,,,,,,0.4166666666666667,0.2,3.0,2.0,1.0,1.0,1.0,0.5,0.07142857142857142,0.08333333333333333,0.75,0.3333333333333333,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,
1629713,1610612758,Justin James,Justin James,1629713,SAC,18622.0,310,-56.0,656,657,237.0,255.0,56.0,1313,19.0,28.0,7.0,9.0,14.0,34.0,5.0,14.0,,2.0,9.0,24.0,38.0,73.0,14.0,38.0,21.0,139.0,733.0,13.0,26.0,5.0,14.0,46.0,50.0,26.0,42.0,,23.0,9.0,9.0,15.0,7.0,22.0,5.0,2.0,6.0,6.0,51.0,11.0,7.0,3.0,21.0,30.0,8.0,6.0,2.0,8.0,2.0,4.0,7.0,4.0,15.0,6.0,11.0,23.0,25.0,1.0,36.0,2.0,18.0,3.0,,,1.0,3.0,2.0,46.0,237.0,0.6578947368421053,0.7142857142857143,1.0,0.3684210526315789,0.35714285714285715,0.3783783783783784,0.5205479452054794,0.5,0.5315315315315315,0.5125,0.54296875,0.5111111111111111,0.34234234234234234,0.1232876712328767,0.14285714285714285,19.77869986168741,0.5333333333333333,0.12,0.043478260869565216,0.09166666666666666,0.06405693950177936,0.016129032258064516,0.041666666666666664,0.1111111111111111,0.11494252873563218,0.030303030303030304,0.6666666666666666,0.25225225225225223,0.6785714285714286,0.7916666666666666,0.6842105263157895,0.3063063063063063,0.4117647058823529,0.4827586206896552,0.6428571428571429,0.12612612612612611,0.35714285714285715,0.35714285714285715,0.21621621621621623,0.375,0.375,1.0,0.225,0.7777777777777778,0.05,,0.5945945945945946,0.391304347826087,0.5118149999999999,0.5065064102564102,0.14173228346456693,0.20224719101123595,0.33093525179856115,6.867123287671233,25.389473684210525,0.36128048780487804,5.0,5.0,11.0,4.0,10.0,16.0,5.0,6.0,1.0,8.0,9.0,1.0,,2.0,0.4,0.4583333333333333,0.5,0.047619047619047616,0.007575757575757576,0.03,0.0410958904109589,,0.009523809523809525,0.0990990990990991,0.45454545454545453,0.45454545454545453,0.6,0.4166666666666667,0.5211999999999999,0.11510791366906475,1.0,2.0,5.0,12.0,1.0,2.0,3.0,2.0,1.0,0.5,0.14705882352941177,,1.0,0.16666666666666666,0.5,1.0,0.3,0.4166666666666667,4.0,5.0,2.0,1.0,1.0,,0.0847457627118644,0.04081632653061224,0.8,,1.0,2.0,1.0,1.0,1.0,3.0,2.0,,,,,,,,,,,,,True,,,,,,,,,,
1629002,1610612758,Chimezie Metu,Chimezie Metu,1629002,SAC,6810.0,114,-31.0,238,237,89.0,109.0,23.0,475,10.0,14.0,4.0,5.0,2.0,9.0,,,,,6.0,12.0,14.0,28.0,6.0,12.0,9.0,55.0,293.0,5.0,11.0,1.0,2.0,19.0,18.0,10.0,15.0,3.0,12.0,6.0,2.0,6.0,5.0,11.0,2.0,3.0,5.0,1.0,27.0,7.0,6.0,,13.0,20.0,5.0,4.0,1.0,2.0,1.0,2.0,4.0,,6.0,1.0,8.0,10.0,11.0,1.0,13.0,1.0,5.0,5.0,,,1.0,5.0,2.0,19.0,89.0,0.6428571428571429,0.75,0.8333333333333334,0.5,0.5,0.5,0.5,0.45454545454545453,0.575,0.5,0.5978260869565217,0.5588235294117647,0.3,0.07142857142857142,0.07142857142857142,19.548872180451127,0.3333333333333333,,0.125,0.15217391304347827,0.13829787234042554,0.15789473684210525,0.09090909090909091,0.14285714285714285,0.16129032258064516,0.13333333333333333,0.4,0.35,0.7142857142857143,0.7692307692307693,0.5,0.225,0.2222222222222222,0.25,1.0,,,,0.3,0.5,0.5,0.8333333333333334,0.38461538461538464,0.8,,,0.65,0.5,0.54238125,0.53205,0.11363636363636363,0.15625,0.34545454545454546,6.778571428571429,25.891666666666666,0.3739495798319328,4.0,2.0,5.0,2.0,7.0,6.0,6.0,4.0,1.0,6.0,7.0,,,4.0,0.2857142857142857,0.2857142857142857,0.375,0.09230769230769231,0.024390243902439025,0.0660377358490566,0.1,,0.030303030303030304,0.125,0.4,0.4,1.0,0.5714285714285714,0.72445,0.10909090909090909,,,1.0,2.0,,,,2.0,,,0.1111111111111111,,,,,,0.15384615384615385,0.5,2.0,2.0,1.0,1.0,1.0,,0.15,0.05555555555555555,0.5,,,,1.0,1.0,2.0,,2.0,,,,,,,,,,,,,True,,,,,,,,,,
1629056,1610612758,Terence Davis,Terence Davis,1629056,SAC,7036.0,117,-12.0,244,246,71.0,92.0,22.0,490,8.0,17.0,2.0,2.0,1.0,5.0,2.0,4.0,1.0,2.0,9.0,26.0,10.0,23.0,11.0,30.0,7.0,60.0,267.0,2.0,4.0,3.0,10.0,15.0,10.0,10.0,24.0,9.0,26.0,9.0,4.0,10.0,4.0,14.0,4.0,,9.0,1.0,32.0,5.0,10.0,3.0,18.0,22.0,8.0,6.0,2.0,3.0,,1.0,3.0,2.0,6.0,2.0,7.0,14.0,9.0,,10.0,,5.0,1.0,1.0,,,2.0,2.0,15.0,71.0,0.5,0.5555555555555556,0.7272727272727273,0.36666666666666664,0.3,0.36666666666666664,0.43478260869565216,0.5,0.5,0.4642857142857143,0.5172413793103449,0.5,0.5660377358490566,0.17391304347826086,0.11764705882352941,23.970037453183522,0.5,0.23076923076923078,0.15625,0.12195121951219512,0.14285714285714285,0.23333333333333334,0.10714285714285714,,0.1,0.18181818181818182,1.0,0.32075471698113206,0.47058823529411764,0.5333333333333333,0.375,0.09433962264150944,0.2,0.3333333333333333,1.0,0.07547169811320754,0.5,0.5,0.49056603773584906,0.34615384615384615,0.34615384615384615,0.6666666666666666,0.14285714285714285,1.0,0.14285714285714285,0.5,0.8867924528301887,0.34615384615384615,0.5462094339622643,0.4840107142857143,0.08620689655172414,0.17857142857142858,0.25,3.904347826086956,25.576666666666664,0.29098360655737704,2.0,1.0,1.0,1.0,2.0,8.0,2.0,2.0,1.0,3.0,4.0,1.0,,1.0,0.5,1.0,1.0,0.05357142857142857,0.019230769230769232,0.037037037037037035,,,0.02564102564102564,0.018867924528301886,1.0,1.0,1.0,0.5,0.551925,0.13333333333333333,1.0,1.0,2.0,8.0,2.0,2.0,,,,1.0,0.4,,1.0,0.25,1.0,1.0,0.5714285714285714,0.25,1.0,,2.0,1.0,,,0.13636363636363635,0.08,0.5,,,,,,,,,1.0,1.0,1.0,1.0,1.0,0.25,1.0,1.0,,,,,True,,,,,,,,,,
203090,1610612758,Maurice Harkless,Maurice Harkless,203090,SAC,1577.0,26,-1.0,53,58,2.0,14.0,5.0,111,,,,,1.0,1.0,,2.0,,,,1.0,1.0,1.0,,3.0,,2.0,61.0,,,,,,,2.0,,,1.0,,,,1.0,1.0,1.0,,,,3.0,2.0,2.0,,4.0,4.0,1.0,1.0,,,,,,,,,4.0,5.0,,,,,,1.0,,,,1.0,,,2.0,,,,,,,1.0,,0.25,,0.25,,0.75,,,6.666666666666667,,,0.13333333333333333,0.2,0.16,0.16666666666666666,0.1111111111111111,,0.2,0.2,,,,,,0.25,1.0,1.0,,0.5,,,0.25,,,,,,,,0.75,,0.52725,,,,,6.1,24.03333333333333,0.03773584905660377,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,
1630169,1610612758,Tyrese Haliburton,Tyrese Haliburton,1630169,SAC,4519.0,75,-12.0,160,155,44.0,63.0,10.0,315,7.0,7.0,1.0,1.0,1.0,4.0,,1.0,,,8.0,16.0,8.0,14.0,8.0,17.0,4.0,44.0,179.0,2.0,3.0,3.0,9.0,16.0,4.0,12.0,6.0,18.0,14.0,8.0,,16.0,2.0,18.0,1.0,1.0,5.0,8.0,38.0,1.0,1.0,1.0,3.0,4.0,8.0,8.0,,3.0,,1.0,1.0,2.0,4.0,1.0,2.0,5.0,4.0,,4.0,1.0,2.0,1.0,,,1.0,1.0,1.0,16.0,44.0,0.25,0.2857142857142857,0.25,0.47058823529411764,0.3333333333333333,0.5333333333333333,0.5714285714285714,0.6666666666666666,0.6451612903225806,0.5416666666666666,0.6875,0.6153846153846154,0.5483870967741935,,,21.176470588235293,0.75,0.2,0.025,0.038461538461538464,0.030303030303030304,,,0.1,,0.09090909090909091,1.0,0.22580645161290322,1.0,1.0,0.2857142857142857,0.12903225806451613,0.25,0.25,,0.03225806451612903,,,0.5161290322580645,0.5,0.5,0.25,0.08333333333333333,1.0,,,0.7741935483870968,0.5714285714285714,0.5493586206896551,0.46579499999999996,0.09375,0.13333333333333333,0.36363636363636365,6.85,28.54705882352941,0.275,1.0,,3.0,1.0,1.0,2.0,3.0,2.0,1.0,,1.0,1.0,,,1.0,1.0,1.0,,0.041666666666666664,0.014925373134328358,,,0.045454545454545456,0.0967741935483871,,,,1.0,,0.045454545454545456,,,3.0,9.0,,,3.0,,1.0,,,,,,,,0.75,0.3333333333333333,1.0,,,,,,,,1.0,,2.0,,,,,1.0,,,,1.0,,,,,,1.0,1.0,0.058823529411764705,,True,,,,,,,,,,
1630186,1610612758,Jahmi'us Ramsey,Jahmi'us Ramsey,1630186,SAC,3528.0,59,-3.0,128,133,66.0,45.0,14.0,261,3.0,4.0,2.0,2.0,1.0,3.0,,3.0,,1.0,3.0,9.0,4.0,8.0,3.0,12.0,4.0,21.0,145.0,2.0,3.0,2.0,6.0,14.0,4.0,4.0,9.0,,9.0,3.0,,2.0,3.0,5.0,3.0,,2.0,,13.0,3.0,2.0,,5.0,7.0,2.0,1.0,1.0,1.0,,1.0,,,1.0,1.0,1.0,3.0,3.0,,4.0,,1.0,1.0,,,,1.0,1.0,14.0,66.0,0.5,0.6666666666666666,1.0,0.25,0.3333333333333333,0.25,0.5,0.6666666666666666,0.425,0.5555555555555556,0.4772727272727273,0.6363636363636364,0.6,,,15.862068965517242,1.0,,0.07142857142857142,0.1111111111111111,0.09090909090909091,0.09090909090909091,0.09090909090909091,,0.14285714285714285,,1.0,0.2,0.75,0.75,0.3333333333333333,0.15,0.3333333333333333,0.3333333333333333,1.0,0.15,,,0.45,0.3333333333333333,0.3333333333333333,1.0,0.2222222222222222,1.0,0.1111111111111111,,0.8,0.3333333333333333,0.5607075000000001,0.5778722222222222,0.047619047619047616,0.1111111111111111,0.6666666666666666,7.062500000000001,25.28333333333333,0.515625,1.0,,1.0,1.0,1.0,2.0,4.0,2.0,,2.0,2.0,,,1.0,1.0,1.0,1.0,0.06666666666666667,,0.03333333333333333,0.07692307692307693,0.14285714285714285,,0.05,,,,1.0,0.8684,0.09523809523809523,,,2.0,5.0,,,,,,,,,,,,,0.5555555555555556,0.4,1.0,,1.0,,,,,0.07692307692307693,1.0,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,True,,,,,,,,,,
